0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
0.20168475847759296,0.2905345179275008,0.2775030594942729,0.20412352795852642,0.22848836527175057,0.3127610495192141,0.14817008274887003,0.14450708571553453,0.17816776750820548,0.2825257697243778,0.16292260977741466,0.1322093581768073,0.10977390318562427,0.1400028996611255,0.2807491406505044,0.32578745695545536,0.1661883610592551,0.1115799100936354,0.09524338753411121,0.07425012294959117,0.0885314574160075,0.19189423800757371,0.23194288628810603,0.18793810281413267,0.1446433892840724,0.07915612781103738,0.09088645428407782,0.06807484936204822,0.1085894161944524,0.15829907695726728,0.27015301125246804,0.16139174039551063,0.07788857186181171,0.10749901819002594,0.08140246173855817,0.062304754174405126,0.1251698934415953,0.09888574048072934,0.28438542301308667,0.22357898437398963,0.10759740788498089,0.057999243331126916,0.08616756863880555,0.09820134538356688,0.08497637123392948,0.08877551134502244,0.09565477615635659,0.22560726911627826,0.2592404580335885,0.1467320862985275,0.0922611474937663,0.06263473881490929,0.06621370246506808,0.10973667429737459,0.11698970536270953,0.0986496995394235,0.12212337395657019,0.21895117723325955,0.3968666025264582,0.2187106483806935,0.08603663595258813,0.07155838766015231,0.07228112689245283,0.08378032310152549,0.1008226654778286,0.09597964751650698,0.10358290587999132,0.12732969059507146,0.23460643241488446,0.4089471067279013,0.1760780524055189,0.10239833780919583,0.0727421726530486,0.08632458485990695,0.11729096298756399,0.11999744927980956,0.0996750668612743,0.09531846410716145,0.12649485097292582,0.23290322995059173,0.2906909236536457,0.5192332627339218,0.22137970448185323,0.1252379419389772,0.14387643976304448,0.0860748800124683,0.09126190721540531,0.1337069024371453,0.1264529278678201,0.09099617375174181,0.10210679726561815,0.13730696244170237,0.20398861374969438,0.3741474401741353,0.14654358627025907,0.13074594748553803,0.10622946879777968,0.11472046184808742,0.13274953743764825,0.13391068619538143,0.1238859851692563,0.12352242450969704,0.13962976965892604,0.19760071403907578,0.35072105807749776,0.18119004675243164,0.16990111700994595,0.16828302615102783,0.13653714170748793,0.13628308936791433,0.14582090479616663,0.14169533533157333,0.17579268373990226,0.3209559723298317,0.16193650740355806,0.1650126618101525,0.12472969406752399,0.1343317281821172,0.13913749624237276,0.15238459832127438,0.3493109239345536,0.15674652941467573,0.14118793960291467,0.15665911171363875,0.17164741787018462,0.31896377527190267,0.37469935695842127,0.17523156670451634,0.19566723568262137,0.2638712601965604,0.2599763712305293
0.18712781072324627,0.2576164751598228,0.24326372359343185,0.19933219113223807,0.1755902464779805,0.2474799281047589,0.14499434935532154,0.1584330554693218,0.1719260436656099,0.24225941779716867,0.15670384504980348,0.13983178822158665,0.13720450964949749,0.15871907358852555,0.2394929956556494,0.3065371349407079,0.1620848465649491,0.13378196530574415,0.12411249545846542,0.11507482198424833,0.11580683510243829,0.19591482928003814,0.2897384592071806,0.17848341034843515,0.1520784846911585,0.11755594101577682,0.11258039918340226,0.09431763975024444,0.12044441213988151,0.16828594245003486,0.18445049128003677,0.17274104980540608,0.11708626023291717,0.11899604791271334,0.11207446980288371,0.09789213245173951,0.1338534727792163,0.13665408267440957,0.17880523301801315,0.22366491853871387,0.13768698964462786,0.1113437302653175,0.1174370653811723,0.1186587347915974,0.11526637661401591,0.12497170876907547,0.1307226867076799,0.24008079350167658,0.2822131967954016,0.16790270649962524,0.1280016523777284,0.11183501714784842,0.10583695596045806,0.12248307393463351,0.13058776739054767,0.12830286597679222,0.14906998720263256,0.24014810392618777,0.3648298750634684,0.18661954448083218,0.12231900515759436,0.11000302469518038,0.10950142261018672,0.11524928217064276,0.11206397210347613,0.11749344748202241,0.12745463480605995,0.14599835075382153,0.24900420335529538,0.3619606332810457,0.11560041380392093,0.09136106323548437,0.11047465853710448,0.1183252916040647,0.11827026618518134,0.1242877811440405,0.1217869671126231,0.11696245512010194,0.13754308791193148,0.22123098467957114,0.28275770583624216,0.4798589642647823,0.20452930429261224,0.10602716174187574,0.08843450929028224,0.11591540330645324,0.11772631186398297,0.1274167023315095,0.12413998846160808,0.10948515741085639,0.11568143735068795,0.14222364566633122,0.19058131035402406,0.35085615945033316,0.12837254735526848,0.1224286815035487,0.1234331555340254,0.12652674599860528,0.12471686556278351,0.12636474556020993,0.1208880430483512,0.12670426314743913,0.13998639520045736,0.1885972006908329,0.3433087895759508,0.1443611809256225,0.1316382046148867,0.12305096360266504,0.13032723003959368,0.12898935131838066,0.12026904034585617,0.14061731986579246,0.1714769531637245,0.29389031130530047,0.1465250739970306,0.1496157007579234,0.12476242356273551,0.1295759849942484,0.13893641101862544,0.14907795838174795,0.3140121582339222,0.14535638114277644,0.134309101125398,0.12529806516089892,0.13947766288264682,0.30730649242784597,0.3852734783848096,0.15720216208471308,0.15914986976159998,0.23136221650898672,0.23579344812868439
0.17287445990422126,0.2223427398022947,0.2082261703917704,0.19388923601730834,0.1561423945427603,0.21266082248277798,0.14135723182522641,0.17144376715488455,0.16374853223406569,0.234129333997618,0.15028582655525569,0.14723983272153066,0.1563915122816996,0.1711896115258068,0.22366180570374833,0.28673939929498954,0.15807648748330444,0.15449839371896365,0.14682457688880207,0.14430709674601958,0.14382088511564642,0.20042261798042374,0.3006887022746503,0.16869528590047803,0.15947146764090503,0.14764187643091728,0.12996419908021767,0.12210354962631036,0.13287509107288029,0.17919463926364101,0.1949851518538356,0.1837329831655618,0.14701580341764756,0.12990131106705152,0.1384439074966369,0.13584029955900312,0.14334245375689098,0.17596095054025576,0.17507414847872257,0.22204478883827608,0.1544695684328461,0.14820698318466996,0.14193911919684232,0.1401618839476225,0.1472641829380863,0.16264471743844802,0.16716196226703497,0.25838051744596124,0.27653120016791954,0.17636498160632813,0.1419491438901504,0.13958748163414675,0.14012963745597168,0.13613094368561562,0.14461221841065086,0.1585262280167647,0.17688305208554245,0.2655062514095477,0.3280374068102677,0.15059160547328956,0.14361582161304962,0.1332188789155196,0.12639456964143436,0.13639629127282774,0.12407168021503705,0.13947861829510239,0.15186275296721827,0.1659233063751845,0.26510984296582685,0.3116594765273534,0.07861443378320042,0.08641582734085274,0.12808903776967878,0.1315029333680986,0.11941800856077932,0.12855745088434536,0.14408079121478934,0.1396774357033344,0.14817971712622827,0.20750904756577512,0.27355785806063665,0.4384418319502346,0.18753058289762303,0.08515821926226105,0.06841241345606301,0.1282333753362429,0.1290506283317749,0.12077560575399632,0.1216189476319724,0.12849651954647615,0.1297117519414434,0.14717889562504288,0.1752243410841205,0.3226277424506517,0.11017491243221235,0.11408148411158374,0.1278855339130575,0.12877016145491882,0.11616751338758195,0.11826332307987705,0.11807047386035861,0.12992982065380373,0.14047719833989225,0.17787367458314102,0.3341521561731468,0.11991240139429801,0.10798318460319453,0.10111027018803441,0.12439812097085048,0.12239982053577039,0.11154615593405141,0.13930950801798336,0.16615969986203094,0.2726811133473143,0.1315325262867091,0.13394404836855903,0.12544809766704393,0.1252257919109117,0.1385359131746649,0.1452605522996638,0.29191938576519955,0.134452808052837,0.12814017763767308,0.1149729109922639,0.12238808779227885,0.2945702375643079,0.3985053224531654,0.13883566015992446,0.13715879446516857,0.21183883179412724,0.20900974400857142
0.16113877938010138,0.18915244927275454,0.17643690953869484,0.18784728120350622,0.15706560842908188,0.20357658274241383,0.1372623362863183,0.17979119066746363,0.15266316373860836,0.24812616566947565,0.1443149367588787,0.15262120717569316,0.16492203892509133,0.17581146014201754,0.22656631429453436,0.26871754508006607,0.15460591550068198,0.16945618613255373,0.1609444098585739,0.1599137490297681,0.16836413679365764,0.20463971372483078,0.2829142045431276,0.15952964755969995,0.16494050572258465,0.16612919420749314,0.14078446306418177,0.14751975928521163,0.14347419756298527,0.18949398832512782,0.2672358780311946,0.19154335662077648,0.16459129488693405,0.1382637877947432,0.15709161927815374,0.17075451563935393,0.15205591238866248,0.21005941354234978,0.2398562694666038,0.21763368335266756,0.15738412328059825,0.16604208667548181,0.15724873333494452,0.1593280689827832,0.17599676036291773,0.19594480965638658,0.19865698297225162,0.27782063724326256,0.24765862541533565,0.1715777667395266,0.13614873343698844,0.14594085084216576,0.1651021735543692,0.14875581038944508,0.15666388772123532,0.18445792992987547,0.2006510155077856,0.29111523917107335,0.28828495122827397,0.11556607891815253,0.1488457965773382,0.14066040335283964,0.1245986609892652,0.1462488637154792,0.13565368270104408,0.15843280849296548,0.1728544531889748,0.18344685487509937,0.2795056944022543,0.26414144685113566,0.06944109616592843,0.08818378106275669,0.12659287229232208,0.12754373684145387,0.1208685961445646,0.1319545736786623,0.1629176955374885,0.15999433296165358,0.1557016689686423,0.19192054586581575,0.2636435320464678,0.40064048737181107,0.17412322810155378,0.0665743625058112,0.083185413217191,0.12475834328597425,0.12754521417928266,0.11505814779115685,0.11923301509947627,0.14509873582934268,0.1420124267311983,0.15086340555696165,0.1583933808740688,0.29019282219148007,0.09595981940779792,0.10727641860519233,0.12212352482776857,0.12348348965518999,0.1084012605423326,0.11079757534870578,0.11623182698856743,0.13246204611463797,0.14069021601772325,0.16523634789515787,0.32263808032043995,0.10849805429552258,0.09890311505587962,0.10085033878500298,0.11987791296772429,0.11803167856413496,0.11679042591421747,0.13767290300821008,0.15949571735917087,0.2576012589199187,0.11948673319729888,0.12016235478564996,0.12694457788974967,0.12242225604714789,0.13778767394547206,0.1406717952272114,0.2808625828314677,0.12595092505968494,0.12419639979828,0.12203394991716848,0.11850702491878672,0.28111216548567836,0.4129958059515218,0.12299102082431418,0.1291069062077675,0.20503361280535837,0.18278235884589297
0.153639004885723,0.16344252287251795,0.15200915190288683,0.18165013019246862,0.16560756103361227,0.20822038616601976,0.13305484448680513,0.18049679999113624,0.13888234365706068,0.26896429857213366,0.13968340196013554,0.15448922983595298,0.16245351271052424,0.17226352761488772,0.23753760341578847,0.2546758410796228,0.1521956101014292,0.1750791704729212,0.16547739182729965,0.16248824818310525,0.18516012360933495,0.2076818948781599,0.2512818547323195,0.1521427448815157,0.16690209135331793,0.17166204498630916,0.14376734152737383,0.1660920591755728,0.14971608083934607,0.19728433965231645,0.3708959492772315,0.19353647619394856,0.16891569985597682,0.14219325900514876,0.1653664095441617,0.19655119828602735,0.15814953779053822,0.23234590575049835,0.34407124588788424,0.2101266972375465,0.14929793357058038,0.16664226860814152,0.16226693704135825,0.17225536008007072,0.1961584373606425,0.21898827743025734,0.21910179509343022,0.29402774337518683,0.2088556957275297,0.15648216116003286,0.11844810471352551,0.1367164927086322,0.17770187692297937,0.15785098027863537,0.1640909905998026,0.20136589720029152,0.2155308513488671,0.31134326344940455,0.24946293318878288,0.08873937761906119,0.14082035045732086,0.13570240682148987,0.11145652914467999,0.14604152444003918,0.14501953703779544,0.17085669952417853,0.18652904279994673,0.19455062624753539,0.28818131590832896,0.22651055244285712,0.08329769470668272,0.09442327440371978,0.11296393380262099,0.11347518025995489,0.12263461290614852,0.1335121829180339,0.17468635349295084,0.1743639709426149,0.15777169612081257,0.17554246331961187,0.25393827014558634,0.37235052306172906,0.16814477488313162,0.05540952737601714,0.11713794134006883,0.11226104419106606,0.1193980483411981,0.11174509015756062,0.11734917081770402,0.15626812029615753,0.1503042706301903,0.1520917221828196,0.1415371974214073,0.2562335816883988,0.08983816023106926,0.10383639576219704,0.11157193102707753,0.11480108214197324,0.103011868339688,0.10537203717417605,0.11598185660059546,0.13357405973121567,0.14028145789999708,0.15132779631578394,0.30862976725330576,0.10798971649833508,0.10083810498395479,0.11401593895404984,0.1177262158530807,0.11703719764821584,0.12928590742011095,0.13570951911306797,0.1516719756225879,0.2476039234015667,0.11263870064582164,0.11050971940010104,0.12907024476921117,0.12204875154787061,0.13664348003735943,0.13533590339748292,0.2754101731676171,0.12142854185852135,0.12364604865198948,0.13767156749983647,0.12256116906300871,0.2674755566084254,0.425622910505161,0.11260676516951663,0.13088297459872525,0.20707944758271243,0.161452638931443
0.1516396427831681,0.15025860901741012,0.13852292026802107,0.17606965925906878,0.16846750410688674,0.21494946404592558,0.12939042850298563,0.17194109645509367,0.12365304081347814,0.28387999628069754,0.1373009487450842,0.15202093284726917,0.15054428695140973,0.1615671164198833,0.24716273639535608,0.24660409980245337,0.15133834472203397,0.1692502489020931,0.1609474946944741,0.15478857481978972,0.19066885304663214,0.20882528469969053,0.22517277785680817,0.14764302434291868,0.16442155471198255,0.16496268457606383,0.13894442133461868,0.1737028662906925,0.1495694366214893,0.2008240969571898,0.4578164310924962,0.1881055239663203,0.16133205777878773,0.140448867208387,0.16207593620143057,0.20773021177615156,0.15995956704806333,0.2375764948860686,0.4343746502316298,0.20025928627772063,0.1358089320542108,0.15500558113166316,0.157679219662621,0.1754624842995158,0.20316176715311426,0.2269264263317759,0.22370220917177688,0.30187778481672517,0.17643193226336706,0.13727868287191325,0.09986663611664216,0.12107467124155766,0.17666641561905394,0.16101035417823184,0.1646825041538113,0.20548538480820533,0.2176081395495126,0.3200623083943096,0.21663669847198969,0.07809794545058478,0.1258903884253839,0.1247729802418325,0.09770056365359898,0.13907431881616233,0.15027958206171,0.17390711992527672,0.1897028524698755,0.19574387453124828,0.28744163643924336,0.20542887719481226,0.10878853817230054,0.1014816068663291,0.098393324097659,0.09994723854882913,0.12464573906858409,0.13248974273457587,0.17649615278289135,0.1797630226153593,0.15289837215849011,0.16022034325752849,0.24583202044027738,0.3584013718739185,0.17250145024863842,0.05696317961858101,0.14787435942769336,0.10111084909924813,0.11339876414306141,0.11228013248226584,0.1164248812148443,0.15943142594868173,0.15266772224958283,0.15009254668992325,0.12683902891640925,0.22576388464473698,0.09501805784957115,0.10539329340583274,0.10332943919970487,0.10819877414050082,0.10164863492293495,0.10345218281111723,0.11773596455984953,0.13278415131803842,0.13908452486218767,0.1374364599539653,0.29299979705147144,0.11459573108184132,0.108437077186699,0.12996765105119115,0.11866424215738264,0.12008078233694124,0.1412444356748325,0.13357763600830772,0.14329889513444713,0.24079129235390961,0.11268870133690678,0.10698026487660262,0.13147785731001405,0.12463197203213462,0.13521504000034137,0.12962981813321195,0.2693652788213527,0.1220054299568633,0.12717508417707651,0.15167205858726593,0.12793804453129815,0.2545747089829603,0.4319058173784309,0.11018296179782808,0.13675708062568542,0.2120935821662759,0.15005228914286686
0.1547893096104217,0.14977955668370493,0.13604926132811948,0.1719426413754048,0.16379869146686632,0.2214430801126092,0.1270886548305923,0.1564884822745783,0.1092172606079364,0.2915789771264869,0.13751246787364121,0.14649354433097467,0.13257644701580906,0.14626641745358526,0.25395991435032067,0.24476809883768344,0.15225509206347645,0.15438540210386173,0.1498587367563404,0.14018851150584552,0.18580545073600174,0.2083677956225857,0.21196074909600246,0.1463505209457067,0.15872031425515704,0.14916262511570041,0.1285106143266175,0.1708273089494891,0.14396540379412928,0.20033429612060571,0.5053168554240255,0.17708160349631225,0.14506572836526127,0.13428881446969634,0.14943470398187436,0.20487366051488026,0.15792377422370033,0.22742893508739753,0.48192320569381975,0.1900093194266559,0.12081279347562567,0.13543720095824308,0.14592373035067666,0.16966964255675332,0.19788506974264775,0.22093422005054503,0.21416691008065455,0.300471596483359,0.1558018450936393,0.11855783194933003,0.08501449030192024,0.10359785210936497,0.16424745617770636,0.15858345830359366,0.15930323025049697,0.19807093634051237,0.2081181394902162,0.3164486245074549,0.1928041977253419,0.0849526877849706,0.1084212816616529,0.1116332436679422,0.08742337408214589,0.12808968866317358,0.15142465659519938,0.16858122533324754,0.18337734186966348,0.18786597147066525,0.27765869338853916,0.20122620524496565,0.1393265436989948,0.1080883382302952,0.08742352164299173,0.09102289885932167,0.12699219751993604,0.12951551087167718,0.1694304071173059,0.17687661100526983,0.14258085381041274,0.14767362244863946,0.24028324716943703,0.35798329307204,0.18574084989912915,0.07129300142748417,0.16868043351230946,0.0950388046159404,0.11212325124774401,0.11678902544656007,0.11689831556813286,0.15526701374300278,0.14971512380269172,0.14566036775077415,0.11594047623847138,0.20283235834576133,0.11021279591082625,0.11189253742456493,0.09990300668147288,0.10567916447810326,0.10472364106616851,0.10544063084320543,0.12142603698754649,0.13068310660286625,0.1375553493983847,0.1250474794282134,0.2775799787966697,0.1263587611760809,0.1196553491771021,0.14539634574013188,0.12265008136379861,0.12664921224477904,0.15060083585247497,0.1317484593355049,0.13537992093737566,0.23672972282760835,0.11925182928864989,0.10979973816692938,0.1341341954148336,0.1298496038884172,0.13397742886809091,0.12440568822480266,0.2618292644145112,0.12740307805033588,0.134310793020667,0.16162910560971888,0.1329951388533472,0.2433276543934641,0.42972135682311846,0.11556742202691218,0.14474728556205416,0.21799624247134358,0.1500145934956721
0.16212543931021933,0.15921761907988272,0.1430218430127285,0.16983148546494123,0.15428788085200978,0.2277448931495685,0.12675394215551833,0.1381186798893399,0.0977936145237239,0.2935082884046518,0.14014851665688283,0.14006917164569455,0.11273838361854215,0.1295871402453588,0.25841357323577074,0.2486324885214895,0.15492270955198184,0.13499714107229807,0.1357355853475505,0.12269443731187042,0.17375842773426334,0.20701335083806352,0.2124583375312086,0.14803635664413928,0.15190339784170373,0.1288370076547763,0.11581678515036543,0.16062311792246695,0.13537639265245419,0.1971204350119223,0.5094555964479788,0.16375023004390218,0.12459057159033622,0.1262567170625516,0.1316559220263729,0.1919941240354976,0.1536811586463881,0.20692720588934016,0.48188122451471926,0.18138685733234589,0.10744880440700609,0.11252444989351322,0.1307253273504371,0.15805096779647837,0.18411181764879003,0.20520380886669554,0.19536036765934311,0.29191477452300946,0.146946063330392,0.10354472221491309,0.07576514124207319,0.08737606684543937,0.1450241616629976,0.15267012208673858,0.1505101457612099,0.18292527520854604,0.19096592996571554,0.30318394496966405,0.1789294085549894,0.10537269798038543,0.09200954735406813,0.0992172900002389,0.08182452113281223,0.11597953184003977,0.1497567676413905,0.1579209530951992,0.1708090976091804,0.17416500450583453,0.26144711299088524,0.21042660679363986,0.16992909651052926,0.11394645592700677,0.08146310821711007,0.08757535937256243,0.1298266598212113,0.12594180913075764,0.15673357046101882,0.16831190448557773,0.12967612284990446,0.1390124289590765,0.23765647166526743,0.36736548907046274,0.2037595951314578,0.09433503600561272,0.17961646111778315,0.09443722093537153,0.11521656272996372,0.12428278450473386,0.11895869279598296,0.1462548619847162,0.14343807731198555,0.14028247997883983,0.10964351141806895,0.18938046029038902,0.13154629402931609,0.12207944806376206,0.10158899077726259,0.10742526899780383,0.1115538247108615,0.11074046696762016,0.12666836685863808,0.12830927059849404,0.13634724013998872,0.11545259316357113,0.2641415354594612,0.14158490064408827,0.13324451578094337,0.15937160715097548,0.12903633447061502,0.13557351006574567,0.15732592433466955,0.13073164960350647,0.12894556010150554,0.23495960916321462,0.13078046460568352,0.11801909072250057,0.13712715458694105,0.13690248019993786,0.13347933943068635,0.12051508811351164,0.2534121670303939,0.13640997996120782,0.143929727420185,0.16792774130080318,0.13765953538304998,0.23426565469283514,0.41930958886933783,0.12698164323542926,0.15389621319140365,0.22386820721104153,0.1595316274647146
0.17250446196727787,0.17482558103327608,0.15727963919088084,0.1699736935843046,0.14327709349797782,0.2339026281463885,0.1286809621619481,0.12077572696521885,0.09106736772319597,0.291076045188317,0.144794674016219,0.13484762924036076,0.09505682453601096,0.11466563065038649,0.2609997643562379,0.2573062083734499,0.15919243884604095,0.11580452653011046,0.1221644724755,0.1063440748292574,0.1583967660721009,0.20553651706225806,0.2246007141954772,0.15222241538978165,0.14604849819493615,0.10879928253393072,0.10428088064174773,0.14716201616569036,0.12652576550959369,0.1927517573491407,0.4773295754237647,0.15124838176950503,0.10453622799313013,0.11896750230205023,0.1133804169174643,0.17417851530403247,0.14912392494044882,0.18187744298586286,0.4451714647624251,0.17576651475775018,0.09815248374017162,0.09084918775179218,0.1159550689918017,0.14445497889656125,0.1664764188022928,0.18476452391786732,0.1728586111104782,0.27947475615513917,0.14794734528373038,0.09409989818233967,0.07295985778427742,0.07499759880227296,0.12414065918710537,0.1458207019422488,0.14120376542182345,0.1645412313361834,0.17078529681063828,0.28432981148510483,0.17457338876334105,0.13331993509441428,0.0794689211998933,0.0900046139764072,0.08114939319427611,0.10550546578883184,0.14702646045092058,0.14553729899059914,0.15592654652394394,0.15851529277747997,0.2421485971435651,0.228131485818702,0.19650852716630546,0.11906308697414802,0.08074038604523912,0.08931859659081601,0.1332974419045883,0.1231598250026651,0.14224848378427332,0.15727990188448174,0.11717949449789353,0.13466460932222182,0.2377782837102348,0.3821254504009123,0.222224170277685,0.1205104662325826,0.18260472098464497,0.09854266137540271,0.12154476090776857,0.1333429891435897,0.12253701080163401,0.1354662027281944,0.13622226228091552,0.13545647002626407,0.1080000165184093,0.18515762117673282,0.15463810958585367,0.1342966314744889,0.1078772895746247,0.1129073600477303,0.12092425527739249,0.11825968685641541,0.13296561891281136,0.12670032463602057,0.13605161197882018,0.10957096004995952,0.2537512373096629,0.1585262877993866,0.14794535895368177,0.17135747550277675,0.136933918423442,0.14556029515642585,0.1617863272592615,0.13093671710248247,0.12485794200058778,0.23461730595663396,0.14535522397722886,0.13017636607514865,0.14056747991875657,0.14490760394873417,0.13417873388493629,0.11857394327970032,0.24464508644722424,0.14750269886761042,0.15477969576130873,0.17145295062245408,0.1419903792185732,0.22746427580201337,0.40257693038494335,0.1420897564767601,0.1633025558531437,0.2289243483667671,0.17507128479352368
0.1846682554784685,0.19300391321711657,0.17640028417590212,0.17238949235790996,0.13392024853395296,0.239969003534448,0.13295426685363845,0.10774370185612772,0.09012034161155559,0.2856694500803789,0.15102917878223832,0.13251219590247235,0.08287241173608857,0.10412645157776027,0.2621844068732773,0.2696300639285035,0.16490421112573064,0.10090274735863644,0.11225304906728306,0.0945981372795509,0.14353546624063857,0.2046883992062027,0.24439178176936277,0.15838166178597418,0.1428842316503672,0.09328436533625693,0.09677382879265065,0.13445544423264952,0.11976670421956004,0.18866627762291752,0.42308371865214617,0.14197539351647356,0.08887225188183695,0.11453614428101522,0.09871112402922425,0.15636688239261573,0.14590754515167093,0.15777164847997113,0.38990707548626125,0.1738679601347836,0.0944316034447616,0.07427913083656558,0.1047759512193871,0.13241967174621116,0.14946361832403934,0.16451313008515525,0.1518928726756897,0.26636114715703807,0.15625662982053581,0.09083074644874407,0.07663351706479075,0.06829442205200384,0.10609805705458025,0.14028216308309976,0.13393296112750244,0.14723717848243476,0.15200064816927003,0.2639951941009747,0.17850053872497654,0.16302704189426515,0.07243835665842371,0.08565642511537758,0.08505102546276902,0.09877185101688649,0.14488720785509798,0.13487231003642475,0.14252231678907484,0.1444740947192589,0.22303590083301186,0.24930518721871453,0.216483075721081,0.12365620995762143,0.08473703757279503,0.09535740400453085,0.13755300718273686,0.12226770671689505,0.12960272135132128,0.1469795058092374,0.10768949807731619,0.13452350817911823,0.24008838593519316,0.3981358502209827,0.23788193276898753,0.1448412063619489,0.1802579075384301,0.10612287415279718,0.12982150174053292,0.14270943690024748,0.12744105516597393,0.12592592139713585,0.13034170623512778,0.1324135774813727,0.11054714642008591,0.1883128571227793,0.1757851237361803,0.14706754330046473,0.11786765185264082,0.12129774501379147,0.13161153570176234,0.12689899452733025,0.13985443591740981,0.12673035073225905,0.13713302876227176,0.10791665801141645,0.24664949154378962,0.17572141989667395,0.1627345179828179,0.18119210154805065,0.14552007120944935,0.1555025344961155,0.16455440737552243,0.13265520359205984,0.12374880362068576,0.23472487511560797,0.16112115080939135,0.1447385057213252,0.14458950631190534,0.1531310782597604,0.1364123384951709,0.11894090697070756,0.23590323313090822,0.15927521350625337,0.16579201343800606,0.17328913399061632,0.14614708653280412,0.22263405435507552,0.3821582608968815,0.15864334881326397,0.17226946287302788,0.23262520375001705,0.192816103547183
