"X1" "X2" "X3" "X4" "X5" "X6"
"1" 1.01729337707845 0.184931600107917 -0.212511961407768 0.0937375759531126 0.130312754920368 -0.0790416799732272
"2" 0.360647450965363 0.307707368552623 -0.334405798614889 -0.124373305662627 0.137674764359407 0.0507124140378599
"3" -0.247355520335591 0.145020677547992 -0.214080062784016 0.133645904757683 0.0422823130117397 -0.100308796222235
"4" -0.36247777551891 0.232794877204801 -0.280346369773186 0.201215168303119 0.0190126421427326 -0.133225568493618
"5" -0.21567975005807 -0.0276150675302172 -0.211223341401518 0.224303302589614 0.000302672693218956 -0.0932525361802982
"6" -0.259706301183417 -0.219780806207655 -0.175308963120076 0.322498550141525 -0.0422526091844115 -0.129322683218201
"7" 0.437091364646821 -0.00465362869253459 -0.0630193407015488 0.377508199528506 -0.0606140218084213 -0.00371584467531128
"8" 1.13047391666342 0.173975469233334 -0.131020328464776 -0.0376734965758507 0.193026627696274 0.203508428094121
"9" 0.157690006958928 -0.018128844719793 -0.0808209876788404 0.161868707506164 0.111762529970699 0.14597719641845
"10" -0.151653113434421 0.0867998962248573 -0.0587634989837193 0.210645432025669 0.0913626566724947 0.0097032919151534
"11" -0.272633311064898 0.090477201609433 -0.0614164744138217 0.202206839838122 0.0652510125170415 -0.0152310104188331
"12" -0.138166382503082 -0.0114641394546539 -0.00751886734212487 0.0672865045189566 0.0326583878375597 -0.0869233828375157
"13" -0.245934481754902 -0.15912369588071 0.000617080670658311 0.0746972117296825 -0.00671619774628541 -0.034661707062025
"14" 0.065208785278869 -0.0441469763760425 0.0486044203701913 0.303210569095656 -0.0474416298617238 -0.0349248973571164
"15" 0.346277228706229 -0.148176723509827 -0.177372341821848 0.157136007192479 0.158654975677904 0.000536891945467841
"16" -0.114223132634114 -0.0712560581621779 -0.140208124935556 0.19359389687096 0.134607047086534 0.0201891890279884
"17" -0.323631664675532 0.0691400977094351 -0.124521765226505 0.204752341826444 0.120816937312604 0.00307603412158102
"18" -0.182280213968996 0.0845261769736386 -0.0198743646150587 0.0738311903604067 0.0804333116997538 -0.0520238072174353
"19" -0.331238022522176 0.0907763302979955 -0.0181548959585258 0.0978245727094314 0.0261380093837915 -0.056016466038119
"20" -0.215767831028432 -0.0384787669103201 0.0444852545793381 0.216038690242536 -0.000848515915894739 0.0265166154724395
"21" 0.385253907829166 0.0134379833826407 0.07707213680304 0.272466919337058 -0.0586161957001897 0.0755932894091476
"22" -0.0174239087045968 -0.107125078061414 -0.28748552245536 0.136569757571129 0.203764867932587 -0.048968196087398
"23" -0.348482046227685 -0.0566335247912013 -0.179007189567835 0.232950937529937 0.104898084480845 0.0120194839471555
"24" -0.111643041239712 0.00993786618634119 -0.0581465831581342 0.119350108506876 0.101579615630457 -0.042177425078861
"25" -0.268110770052458 0.068029436438887 -0.0707377944792061 0.16001798646906 0.0787184036904363 -0.084606738966915
"26" -0.226374737103257 -0.0312485761496306 0.00808552495672085 0.188303830070939 0.0693648046888503 0.0226239062498353
"27" 0.0708168243883315 -0.0125894061628079 0.0409607305243929 0.314593297316068 0.0142153602077952 -0.0439926859530161
"28" 0.561443468517393 0.146657920782609 -0.30040245449651 -0.0201539572080454 0.234797111575523 -0.0935507750071995
"29" -0.291781381853862 0.0591731540865572 -0.289183586239327 0.161832777903206 0.147296039289798 -0.0702043368201393
"30" -0.127938493051014 -0.0151126257392665 -0.0794974220582864 0.114119141850665 0.0900593277561198 -0.0630845171086099
