"X1" "X2" "X3" "X4" "X5"
"1" 1.63123304139617 -0.0853342187828443 -0.031944014724737 0.131884297950888 0.160452556869893
"2" 1.10754470634768 -0.2148894167275 -0.124762725227121 0.12564440122157 0.0848587201764988
"3" 0.656763084807318 -0.266941257627484 -0.22548064743101 0.113625027758333 0.0621495558323739
"4" 0.511672668714986 0.0288050931205639 -0.284157697973886 0.208073509755246 0.0475210675753222
"5" 0.741098347549995 0.303486880281482 -0.430876130462187 0.118367092859337 -0.0216750800669254
"6" 0.847344642597778 0.393206239622972 -0.455640316292778 0.0394857964937832 -0.0434497087620806
"7" 0.588566022648519 0.39890824817224 -0.304921715775714 0.0874129674718495 -0.122004027092633
"8" 0.484556972581416 0.274804485819916 -0.328047223217883 0.137346864189471 -0.0717460523428086
"9" 0.522945843052997 0.0811386189425505 -0.43191261671304 0.116560564679345 -0.0542948404918885
"10" 1.4436279152086 -0.0806668254853228 -0.176155809598292 0.0281079801873421 -0.068437160514598
"11" 1.72067927389441 0.0431876199621722 -0.0946773450838778 0.0493697271931807 0.00870341445466645
"12" 1.84680658969892 0.031389971484673 -0.141329597040996 -0.0187692461132664 0.022808694479465
"13" 2.06892172117226 0.109957332406106 -0.0389710928801925 -0.0867409892594251 0.0442075689780083
"14" 1.97091381447479 0.0363664406589848 0.205570272906617 0.109043967647822 0.0810367833990129
"15" 0.954671494158104 -0.152604476815074 -0.0490359891885068 0.176342409300355 0.0575829223831787
"16" 0.3669146660958 -0.274469962710103 -0.198574499322517 0.148749040054706 0.0470149655509772
"17" -0.10140980951969 -0.423408921428049 -0.128174555210771 0.066338651996291 0.0072311978263383
"18" -0.406372109470815 -0.396468248897581 -0.0995141943140983 0.0649746313829256 0.020530398212157
"19" -0.319827142322276 -0.0086749833379389 -0.0716385980143463 0.180304781021731 0.0366334189944902
"20" -0.0561060174354181 0.426289694598075 -0.0640644120137328 0.150386142736397 -0.0499584238082738
"21" -0.000493621497772833 0.594073791093873 -0.0152036799253783 0.0621042496897568 -0.133388524753553
"22" 0.0182448032743799 0.566278595551709 -0.0458335466260048 0.110542068040595 -0.12479295002119
"23" -0.0699615325845433 0.429069963293874 -0.0682992007004841 0.136899612737573 -0.0506730278021962
"24" -0.156173930580657 0.169626767072144 -0.158866391593828 0.102388843209908 -0.00993107961909661
"25" 0.236239748084013 0.253015907288002 -0.131434222891963 0.0254355267341996 -0.148451272564924
"26" 0.457508644725015 0.335467374010139 -0.115777685114329 0.0674206367683157 -0.125015379960666
"27" 0.643101930248519 0.276154204243368 -0.203888557670945 0.0522814337301894 -0.039897801029247
"28" 0.982094660039258 0.358024383659223 -0.26573738035826 0.00167215040403664 -0.0829205871254651
"29" 1.33775596257967 0.221569295380138 -0.339431254575211 0.0406802869380143 -0.0839192474071454
"30" 1.6011515464686 0.077793856350261 -0.368855793354708 0.087962046239107 -0.0480045218256739
"31" 1.66384162318689 0.0219657878365537 -0.224000314634784 0.148558186828606 -0.033650371189839
"32" 0.370497561310102 -0.0137995892456066 0.336919946733624 -0.026600646763567 -0.0381648169258878
"33" -0.331614102290617 -0.276485639856247 0.12091341374637 -0.0197943807548578 0.0020720602945946
"34" -0.603686789393007 -0.411136432721143 0.0427148044977951 -0.0648593966055243 -0.0628045077095971
"35" -0.607203443839862 -0.445697588283238 -0.0441464383231504 -0.0268685077836116 -0.000532189811630942
"36" -0.440858722655121 -0.118779618022437 -0.0286187061645547 0.126467428006365 0.0552617430724082
"37" -0.221440196117385 0.30043658905835 -0.0109039057920084 0.222035368727623 0.00841119960078514
"38" -0.138102517708996 0.431833498086505 -0.007696192900807 0.196653026813524 -0.0295910008614897
"39" -0.143542535293637 0.506147366897968 0.00354629986699865 0.1698875188754 -0.0640078698947401
"40" -0.0934334223968556 0.469366924053168 -0.0565441152566181 0.12919511890699 -0.0314245507974171
"41" -0.252270921213511 0.245399716294049 -0.0786272684061501 0.107429141693394 -0.013410717496544
"42" -0.260151234494662 0.276355310317018 -0.0479859346350114 0.0711827506447653 -0.0695794843595463
"43" -0.17569868017272 0.402945853797604 -0.0691407521144573 0.11697982677619 -0.103785259745931
"44" -0.177253134563402 0.296625730192537 -0.0644643826306307 0.126635163347871 -0.0630652635408182
"45" 0.000960753040380089 0.418849628225917 -0.0417322015696584 0.11662643194631 -0.0956638841742588
"46" 0.280512905617419 0.32458017976926 -0.298746010490852 0.169469434473551 -0.0196405758508059
"47" 0.405022695843697 0.188401232709898 -0.315585672386373 0.196255248927101 -0.0511998332275955
"48" 0.737388440573457 0.145625575206872 -0.539914740885588 0.282119770808288 0.025558162143927
"49" 0.86337942002658 -0.0635005665369117 -0.447352029994015 0.306446721333077 -0.0613102875919039
"50" 1.27249982177627 -0.259680364531952 -0.468082645642491 0.325909924423578 -0.0186725348861714
"51" -0.182963290694239 -0.26793473720954 0.128182930758102 -0.191311397272304 0.0331774251394622
"52" -0.516452140492158 -0.422849238499518 0.075766844238779 -0.108273316508531 0.0293506606404449
"53" -0.592180987512307 -0.36063581112263 0.0199438795616083 0.0487017057294001 0.0420556546740381
"54" -0.405280463291666 -0.0388010267196936 0.00335176585871487 0.181860192265525 0.0308684691763833
"55" -0.291897175036303 0.204155578955131 0.0118453587986326 0.26434108387443 0.0214265206104682
"56" -0.236846675128645 0.338523740808492 -0.00899541644808624 0.255595032758897 -0.0129666558677492
"57" -0.131339305919109 0.456572422700318 -0.0269041992766912 0.179751845872773 -9.00599674760832e-05
"58" -0.242183203288915 0.339028864585258 -0.0293673027390337 0.141294107472479 -0.0179979973226321
"59" -0.353389796111159 0.238950865707539 -0.04630420827199 0.0984912567981783 -0.0599533037073081
"60" -0.260284921663871 0.318411344961878 -0.0249205794382523 0.14001870785759 -0.0560135126891373
"61" -0.245105170783305 0.14619962939933 -0.0634196237031712 0.172812063064424 -0.0460178880386981
"62" -0.25445666675422 0.215382692298215 0.00516397717015406 0.23968667183254 -0.0421387883462399
"63" -0.255184809876755 0.356086878391609 0.0457564537452489 0.215431285257619 -0.0796318958160828
"64" -0.301597753768275 0.131261733647904 0.00772594026038357 0.219977502177783 -0.0488597779387578
"65" -0.245661741043885 0.184789801382263 -0.00750177384507395 0.237909094191379 -0.0795329256323065
"66" -0.0391139907562829 0.112750711163418 -0.158038813153755 0.271827586604489 -0.123609110274592
"67" 0.264422856991773 -0.245192894415746 -0.473481878039382 0.278528243774845 -0.0168278666648001
"68" 0.671455341042717 -0.366989615261943 -0.398623427169968 0.363479703259182 -0.0497213698780959
"69" -0.285922538602159 -0.271616711370947 0.264159383847219 -0.025137599823003 0.0393776505301658
"70" -0.416090298454422 -0.306450742985572 0.042900801916259 0.105922509698772 0.0874646848520998
"71" -0.402390387521127 -0.040262621644419 -0.00856138842007013 0.247832330221112 0.044069248804761
"72" -0.367998508206629 0.171961462710684 0.0398707460560565 0.301006665303247 0.0282093122934562
"73" -0.265659765899601 0.341603568291508 0.030609420958981 0.27087416277907 -0.00284758812060469
"74" -0.302198688402983 0.289071194795843 0.0163215444621816 0.218082444859113 0.00303636242976666
"75" -0.396461683129258 0.22770740859219 -0.0335966365900822 0.152185400838088 -0.0726030955261511
"76" -0.30547512668234 0.212119880290406 -0.025042527886058 0.195819889590181 -0.0201876803923683
"77" -0.300607627252461 0.134876183969356 -0.0330600544876973 0.200131463246784 0.00276742055276709
"78" -0.372061051407856 0.0853263416468876 -0.0126919128187374 0.272699220696858 0.0263423790580145
"79" -0.379564530288243 0.242034595693252 0.0572617281770566 0.29290817436029 -0.0335410564217709
"80" -0.337543708116786 0.0112164275652124 -0.0281109661362319 0.252846607859578 -0.040118274282029
"81" -0.465160452114218 -0.0609830885871218 0.034509189329799 0.215044127178536 -0.0631048876268525
"82" -0.429395670110422 0.184786136130368 0.0670572056093582 0.247735210307892 -0.091866274178305
"83" -0.45211508867095 0.127410081347053 0.0135976373230272 0.213210373416499 -0.0878864599606564
"84" -0.237849426790815 -0.272475542498688 -0.158526287164447 0.224568943861565 -0.106884626768415
"85" -0.380322200671991 -0.0639220840379322 0.264473636530175 0.139615040210606 0.0719626782437657
"86" -0.460628197093639 0.0262602249544012 0.0791417066474594 0.259929351817409 0.0102426551010349
"87" -0.30522290369068 0.200413950445442 -0.0174227551921443 0.292240090669253 0.0366995289855964
"88" -0.348442328440675 0.176309567522225 0.00391079584528483 0.276381237643053 0.0337962230000036
"89" -0.411070537891525 0.121551098723876 -0.0037310036091174 0.269343105134469 0.0217701120339562
"90" -0.382255062927687 0.160172000705074 0.0284160172387129 0.265171872377561 0.00493490704100784
"91" -0.340992843288985 0.148343173662586 0.00300821930773412 0.286337052416584 0.0366463343901583
"92" -0.439528864616478 0.0228439507366811 0.0190621510485592 0.288242604944473 0.0332004990072845
"93" -0.470505965442803 0.142904597428518 0.0585994202863066 0.315704523335094 -0.0324465322701216
"94" -0.500769356318457 0.155916652553195 0.0968920904931399 0.308952353571562 -0.0493577472718408
"95" -0.434387708640098 0.16094575015912 0.0819587094450804 0.255330993892197 -0.0843352765801154
"96" -0.540561959605156 -0.096919981296566 0.0259040776700309 0.20141680139821 -0.070778398926858
"97" -0.516145151006339 0.0245101842948089 0.0217272479014831 0.298402427403887 -0.079249004101046
"98" -0.463475023788836 0.15573330922391 0.0278589722263285 0.314157931128543 -0.104960307962366
"99" -0.252832356705125 -0.1415675791263 -0.230400596791564 0.240214269288613 -0.0243491571936798
"100" -0.299189652931388 -0.0459861793422064 0.135464985614162 0.137951179042412 0.0229136004865272
"101" -0.369308004902901 0.115386174690399 0.0269724098819057 0.230653402659427 0.00605494908971193
"102" -0.3167714589708 0.123995851022386 0.0257722899593319 0.252817093248466 0.0696109875819387
"103" -0.381396091297318 0.115180299695574 0.00504573758846536 0.261363630125891 0.0389128475092549
"104" -0.443525178101088 0.0633940525395578 0.00633184060568019 0.30357478221791 0.0466850020270901
"105" -0.435635790332119 0.0832338221082293 0.0354935330068517 0.333303025492779 0.0579902340174924
"106" -0.463654923528526 0.0173823563427326 0.0240001946537919 0.28117713923461 0.0475676935479082
"107" -0.468133319727673 0.106427069394696 0.0168439642833012 0.294341297773294 -0.0175452039650645
"108" -0.386335683014566 0.143690009166292 0.037508294148528 0.323336872184897 -0.0249113508717209
"109" -0.539601615272368 -0.093813921735572 0.0882750191655153 0.253793627222104 -0.0181580147505899
"110" -0.628133648675251 -0.0808542505075387 0.0743824456348931 0.252739075914214 -0.0241978876312861
"111" -0.614451057850516 0.104211562912337 0.131244759600236 0.342016064714079 -0.132340041372239
"112" -0.549740732360683 0.10850526616435 0.070155026386794 0.29809255858658 -0.100432642292737
"113" -0.216979528391681 -0.419567159646314 -0.117534725326056 0.193114353867163 -0.0796057372783295
"114" 1.2844594776698 -0.682096843787356 -0.335542334446474 0.279896751366018 0.0565480804527443
"115" 1.82553742426004 0.152930409465871 -0.0756085843539936 0.0138646118078019 0.110551106629922
"116" 1.69595811797011 0.11170951449342 -0.186491925425752 0.0550250206952461 0.136955775878238
"117" 1.74667077256175 0.0733270306749514 -0.235852130061947 0.111878767385823 0.0582917193867349
"118" 0.859809180817747 -0.0775236308172602 -0.0891135994361168 0.0546589617490001 0.176472050573578
"119" -0.21869321543208 -0.0450263088397696 0.0140993591943523 -0.0207464512101153 0.0313791124141122
"120" -0.392965390609556 0.00519114618726268 -0.0239904638934016 0.0981879866171148 0.0346594063078995
"121" -0.393309865521367 0.0743795485375667 0.0451171640806733 0.200859008269986 0.0378517278789585
"122" -0.410338323062849 0.0512472915780675 -0.0108285452124269 0.206356128303623 0.035007337356937
"123" -0.408623701610291 0.077134613072546 -0.0199895256119691 0.262051363901636 0.045164777657411
"124" -0.374863208338621 0.127586130630241 -0.010348710617211 0.2989478417776 0.0445475815353057
"125" -0.430620090303662 0.155172594560666 0.0109101687912941 0.242653607384714 0.00245395988813678
"126" -0.43083101776768 0.228163190948509 0.0217805803409705 0.272228671382721 -0.0262303882679876
"127" -0.390706916289973 0.13792431381757 0.0511308968640307 0.300577257235611 0.0578438246706853
"128" -0.616775455337056 -0.127030686901837 0.145600406090345 0.265451806499261 0.033217400947715
"129" -0.711690675043859 -0.162200434379245 0.132095236563223 0.237770898173512 -0.031785299896479
"130" -0.650675218830089 -0.0359096929451885 0.112431060996709 0.289407148990576 -0.064648126678432
"131" -0.565262290203334 0.00624813881692016 0.0507954541356217 0.319636165463947 -0.0186507856389889
"132" -0.582987545778772 -0.431904611020012 -0.0426086652785212 0.126388609518708 -0.0327730807159829
"133" 0.76991920771816 -0.842790269685735 -0.18030945596012 0.252103079912635 -0.20560456848466
"134" 1.48037873465376 0.288110007099311 -0.00260733427669949 -0.150576140800177 0.162056622341191
"135" 0.908737635577606 0.368488715144832 -0.294291510002816 -0.0505643911708818 0.0269758289378329
"136" 0.697954634296128 0.37568797928341 -0.312688123342861 0.0328222781348226 -0.0440201386231983
"137" 0.739640812004314 0.36833072551134 -0.346466988403522 0.0519257384255474 -0.0459014093079938
"138" 0.76350674492949 0.297480759762577 -0.392916436856984 0.0588941756312018 -0.0521093973443222
"139" 0.375639633728522 0.152774766559694 -0.326656725474243 -0.0097042844820529 -0.0517533625455672
"140" 0.0753224061788439 0.12620891859272 -0.281732466383609 -0.0359320845500585 -0.0710398550478328
"141" -0.267175108955738 0.122013618067819 -0.0979225265833212 -0.101338170233016 -0.0629129686139224
"142" -0.303296884741491 0.0588978124436052 -0.141335294306985 0.0622631130849038 0.015450939581868
"143" -0.378606798415991 -0.0175731880494545 -0.0570611406682329 0.121309553425214 0.0383654634656941
"144" -0.472977104651007 -0.0178830530434846 -0.0542987163398559 0.0952064593580879 -0.0199045982226525
"145" -0.44295736594925 0.084641986235582 -0.0036438580355691 0.197787193098352 -0.00496351762814567
"146" -0.376628799847982 0.146915018567742 -0.0492766820284731 0.224706633474589 -0.0110771010687565
"147" -0.402814320118999 0.244120366369574 0.0128022258055724 0.264835528759657 -0.0171492626417124
"148" -0.416544745181485 0.242179464039429 0.0555302782758844 0.260181963752271 -0.0241898927354578
"149" -0.432231297908821 0.103682117019518 0.084618451631661 0.282105824860114 0.0593949804848678
"150" -0.651093848500514 -0.186739548339301 0.124802648883531 0.256739499336506 -0.00180526330755106
"151" -0.73731722853764 -0.266086042124689 0.133005499340699 0.185408302951669 -0.0590015484074568
"152" -0.875765625483663 -0.046800818808092 0.285693060697416 0.166934221043618 -0.148781146634282
"153" -0.438525358051914 -0.247326659624092 -0.0701265907734716 0.318806005471773 -0.0799696262967458
"154" -0.455518559921909 -0.591187590846922 -0.053159411860086 0.0574125959672846 -0.171407783291547
"155" 0.707451961884666 0.245244573993142 0.24145909065741 -0.0413234784528812 0.0727328387145088
"156" 0.155662160168018 0.35741322716025 0.169636368167234 -0.025594596583123 -0.00324932148468719
"157" 0.143313095129747 0.375175820443359 0.218618051918957 -0.0178378915484285 -0.025068444019478
"158" 0.191766777367907 0.372150491152587 0.0424498146106113 0.0113539258834671 0.0246579429608424
"159" 0.120097534012583 0.46088871341645 -0.100650519217526 0.0653402077415102 -0.0551886910019774
"160" -0.0886818842143452 0.404172658112504 -0.0785600908209382 0.0035739108468608 -0.0646868062384211
"161" -0.201177758995774 0.261588267202842 -0.110270383094602 -0.0900796390215299 -0.0364000114230734
"162" -0.258446068959447 0.259926585678274 -0.103151678317593 -0.10267310347755 -0.0780075451608835
