"X1" "X2" "X3" "X4" "X5" "X6"
"1" 0.719345463519506 -0.331438303641334 -0.29752767850892 0.202506973037098 -0.0600248703845855 0.0226735360746772
"2" 0.909216251956013 -0.265957331512729 -0.244302851520131 0.103651335231521 0.0528248224854357 0.123789648693198
"3" 0.402340125435896 -0.204744556617557 -0.280926908219187 0.156057589557273 -0.017184801436975 0.00961854915603639
"4" 0.236231917960716 -0.143866126023988 -0.220384212733907 0.119767072003493 0.0459006201460926 0.0305664078945638
"5" 0.518167467021016 0.277954290156679 -0.383790830299675 0.126500845841232 -0.0267811904394462 0.0210597327496208
"6" 0.514980044506042 0.26995329740351 -0.443995352219974 0.199222779393512 -0.0980352261959986 0.0277874348202119
"7" 0.38308097171121 0.287533723314192 -0.244747932553537 0.138183125397242 -0.0013905286719808 -0.0264938189449505
"8" 0.325049227730306 0.258631763110624 -0.297059164571574 0.106325831118198 -0.0159844316963347 -0.0931949850744058
"9" 0.366747513279113 0.0458995812447916 -0.376107925038816 0.0904583234610485 -0.0284558740662064 -0.0473828644513734
"10" 1.17179522058691 -0.093972842604054 -0.137675804348859 -0.0452979090138129 0.0781939569887741 -0.000675852990690066
"11" 1.25662661294368 0.000397577625522067 -0.0409262623238488 0.00802732993514795 0.0279015197622533 0.0153532407350843
"12" 1.25165179632823 0.00296439352706244 -0.05629073713135 0.0307912608225208 0.011194741833061 -0.0562471457152853
"13" 1.31178529710746 0.0437688674631294 -0.0229570133694775 -0.00168584028092252 0.0603914174332635 -0.0907891952379569
"14" 1.11319923801758 -0.00927046437547178 0.0335790059650712 0.238472324763207 -0.14062590348672 -0.0200441376117135
"15" 1.20421026962802 0.0331935835602052 0.149137637981484 0.0165933549251838 -0.00176239959676627 0.0306849371934773
"16" 0.485388133336917 -0.273299734822979 -0.17916398933319 0.121790006830385 -0.0604923042977637 -0.0913331336564102
"17" 0.312635263679523 -0.176686852222527 0.0508894967031597 0.00380182461024426 0.0828161960853811 0.0176081150436051
"18" -0.108852326858261 -0.107998731588339 -0.0457276200026246 0.0698684082534405 0.00525532855035275 -0.0195383237744744
"19" -0.0810253536043668 -0.0623913886465506 -0.0576564189591578 0.0323675125457062 0.0777926062522215 0.0144223969666834
"20" 0.0374969917463622 0.442038824219693 -0.0605122616558291 0.000577284448657617 0.0821791447602021 -0.0151243715454488
"21" -0.110695945880533 0.491915492609917 -0.0464090353599614 0.0658661798705011 0.0344400970376351 -0.048959116720912
"22" -0.0650334581289778 0.439749393728133 -0.0423447945829539 0.0683715403781937 0.0213874446115675 -0.0660521910785326
"23" -0.0657565750844667 0.357820868440997 -0.146992925334552 0.0479107676142938 0.015587181448449 -0.102916121269302
"24" -0.000892281913376642 0.112215902512096 -0.22428468164813 0.0482113194957581 0.0075961620931301 -0.0661425538069393
"25" 0.3645414497209 0.0946092824845851 -0.231631228820377 0.0556136300430487 0.0434114520523641 -0.0309178868476028
"26" 0.46384398069929 0.195915345039754 -0.177690124404277 0.0231934739275799 0.0600248026569232 -0.0465340704926708
"27" 0.514275686924253 0.176859984129634 -0.247085599492958 0.0544766814204433 0.0168726281005032 -0.0508002719669633
"28" 0.845839404606285 0.199750572324693 -0.288858475123802 0.00905049673105994 0.10425142771479 0.00669387245922756
"29" 0.996408282210146 0.117721120803225 -0.377790479088872 0.072698693377899 0.0298269725544274 -0.0614182066794157
"30" 1.23422698443754 0.044096329789281 -0.329528633757552 0.0780187327834045 0.0924162012795924 -0.0131449340192454
"31" 0.815979571821269 0.0839154817330993 -0.218798517908005 0.168345880603463 0.0383735950103179 -0.0915176759652434
"32" 0.223921695293846 0.263286510078529 0.656608515213457 0.0158701310947718 0.045590493155494 0.0575000627075727
"33" -0.33581512614361 -0.2063718569111 0.180220872946558 0.000735507711154607 -0.0378796114807766 -0.107872374638244
"34" -0.059870027989322 -0.157087386150959 0.210819113288823 -0.16868070359977 0.14818467461989 -0.068746547730161
"35" -0.228278762403743 -0.284304009380376 -0.0203419920712355 -0.0303200799083271 0.14018684184777 -0.00426458659246884
"36" -0.114973959546269 -0.257884829789088 -0.0715893949400095 -0.0690592694422842 0.240906445908512 0.0465693301812816
"37" -0.171123383581937 0.166716195614059 -0.0864191112039614 0.109289230590047 0.172643750510891 0.0537240739919017
"38" -0.226062330232271 0.173420628861818 -0.127733317272391 0.153502467602411 0.125148491800423 0.0632346210325867
"39" -0.0978082920919482 0.400369811065958 -0.0285454589895726 0.129455232756085 0.117033446525684 0.0428175404007953
"40" -0.150318495110187 0.354471236417347 -0.123452622495313 0.151374761536467 0.0874802491245287 0.0403932408014781
"41" -0.133680070103656 0.170761036896093 -0.158322247608552 0.0667573645380179 0.10117499329976 0.0254989433046493
"42" -0.0279479103254616 0.180735318009929 -0.0908529994245885 0.00195305388528467 0.0725779689467026 -0.0301327321024816
"43" -0.0434978204205896 0.288750671986393 -0.0512190605249942 -0.012409472752933 0.0505855708755062 -0.0710622859247055
"44" -0.129073760741095 0.2639414956818 -0.091707354135163 0.074694975340805 -0.0249286812076956 -0.078029531533703
"45" 0.158085716693223 0.300923450191633 -0.101810252104825 0.043638377414836 0.0444375816546833 -0.0230360106196701
"46" 0.181755657021609 0.2534002264003 -0.1451102692115 0.0615239706293498 -0.000759794178170585 -0.0448757273589569
"47" 0.523869942079085 0.143373659564675 -0.148891136688259 0.0678263692448455 0.0537083212492395 -0.00416403951400677
"48" 0.589849892844675 0.121244991203497 -0.183132129143138 0.134234494335145 -0.00338890085169405 -0.131190399079013
"49" 0.988443928335098 -0.0427908679400158 -0.145903895210345 0.0935836589508804 0.0389968946912899 -0.0996689630541331
"50" 1.31062073289682 -0.219744243328045 -0.425154219404815 0.222038116130919 -0.0667798811902759 -0.0873092261739107
"51" -0.220493752695746 -0.239388107647597 0.0317610158433922 0.0502444870357922 -0.110596978689858 -0.0204018604573
"52" -0.488747990439795 -0.291813973547994 -0.0539150092798555 0.185134271985108 -0.131387420804049 -0.139743249783069
"53" -0.340353636766353 -0.221137173040508 -0.00653380937235004 0.0415052960048133 0.0242609644525456 -0.144499461372271
"54" -0.226167513841211 0.125758274246185 -0.0955567034571846 0.158693457310859 0.0696555765296289 -0.10212087220281
"55" -0.256699127544155 0.126174566646363 -0.142990317417077 0.164849975997026 0.1042354532481 -0.00539681184891045
"56" -0.115357276702445 0.363216104162153 -0.0656132834686029 0.135388605784655 0.102224966967185 0.00518468546417451
"57" -0.181318878823961 0.335785584786732 -0.132854654699003 0.188471062357868 0.0407672229099258 0.0178403588975191
"58" -0.306047873668636 0.192908696268209 -0.120316888567683 0.10988186266101 0.036176407240795 -0.00841900958538011
"59" -0.145594548615773 0.18291929547979 -0.105243047680859 0.0669971144546379 0.0926979298934304 0.00363707903516645
"60" -0.176757821825981 0.18756990803164 -0.058446204428076 0.0337913889361295 0.179912289282954 0.0176426516178896
