"X1" "X2" "X3" "X4" "X5" "X6" "X7"
"21" 0.34944982837919 0.0220836376069813 -0.0508128335264917 -0.100969113029156 -0.0516434742349679 -0.0994710418225338 0.00752713767986054
"22" 0.287185979085051 0.224834515034649 0.000742170913761574 0.0922861940480291 -0.0844163978004212 0.0958852491151367 0.0443630290288251
"23" 0.183047245202345 0.411511100158386 -0.121376387626188 -0.0430659662940733 0.0364435850331835 -0.128510066722029 0.0363376137288613
"24" 0.0692291554149365 -0.044972615517904 -0.209524469891515 -0.0547729385230784 0.117828042213438 0.0515972742920007 0.0274884777293107
"25" 0.104170237119143 -0.150447612336906 -0.142798774280855 0.0211621137678822 0.083349341945996 0.0163395957910889 0.0262927085529612
"26" 0.319634561297074 -0.166590852077692 -0.0167723323888197 -0.0510279430395664 -0.0328491181965478 -0.039978226524666 0.003666853243569
"27" 0.307309190604938 -0.0976195040456932 -0.0783450456732528 -0.0326093517035725 -0.0230159029562578 -0.0488821777005858 0.0410243650285718
"28" 0.272327113226508 -0.0301554789242112 -0.0380927978420298 -0.0805448428879599 -0.0533139661752909 -0.0678727590031195 0.0445507147960618
"29" 0.293679162046446 -0.0689395837245846 0.0302546812274651 -0.0669755248294073 -0.0352546066386939 -0.0655002401836902 0.0817489900066912
"30" 0.24200290565358 0.0499458134840547 0.0188532837658313 0.0528327631705525 -0.0663166804009613 0.0469615785538249 0.107284796004566
"31" 0.161965800214105 0.270757163083767 -0.0820787259294675 -0.154590181865972 -0.0206545320203168 -0.071287148912414 0.00603075410640016
"32" 0.0909770542100936 -0.136518001680921 -0.0342839062284712 -0.111945877955379 -0.0423870074772118 -0.117204173476876 0.0648047707755417
"33" 0.170287275900071 -0.204047580892182 0.0300669754730963 -0.0405378263685815 -0.0673308024259665 -0.151020937991581 0.0200475415320525
"34" 0.378165960917555 -0.0779839380380918 0.0184467535819337 -0.089690709178688 -0.0242160189402365 -0.0255961061605275 0.0697772676745273
"35" 0.321860680448068 -0.0535071875985131 -0.0501685570776506 -0.0799082079623552 -0.0569303899112981 -0.0721265859666467 0.0141834177717478
"36" 0.214380200045689 -0.0118211176660309 -0.022879900238951 -0.143726183055838 -0.0885045507182495 -0.0362817243941697 0.043858103149757
"37" 0.141964090305685 -0.0909646901351326 0.0507627568022555 -0.20523058411992 -0.0432758330541306 -0.00745868091882701 0.0530716881882253
"38" 0.111025962112712 -0.0195208282538126 0.0790905030489947 -0.0594736177466079 -0.139417932713431 0.0824897823460392 -0.0126134883359025
"39" 0.0886308084257995 0.11060015642002 -0.00361524638862266 -0.183069531060886 0.0092166830547062 0.0306361586925431 -0.00493615823056746
"40" -0.1323014429113 -0.0694329617722179 -0.149641562169849 0.0357992742056466 0.113361579641575 0.0212511537299065 0.031076476350472
"41" 0.087792140972979 -0.219557026988836 0.0476558951467256 -0.0301053696018669 -0.0456976774086601 -0.132857016284048 0.0753836517027407
"42" 0.143570958851338 -0.167133411179895 0.0398263296714691 -0.054829601891835 -0.082273014961004 -0.168106516063592 0.0254086978453805
"43" 0.361147925746008 -0.102397676217506 0.0349614870930293 -0.133522530810382 -0.0261648754102255 -0.0444088160928336 0.0645034153010268
"44" 0.364428943534856 -0.036514213729588 0.00479301358499384 -0.110656881737757 -0.0563065126983532 -0.0567297824389168 0.0701458439006389
"45" 0.210704422858877 -0.0101290374787804 0.0257186916998056 -0.0822392927053441 -0.0664744024359665 -0.0407292816317303 0.0656083562756299
"46" 0.0899564106583702 -0.0204102748656884 0.056697413695486 -0.236751310294789 -0.0965410959096286 -0.00620432695014015 0.0224751123035263
"47" 0.137435366387632 0.0300788447421277 0.0768523723798592 -0.0265461091787334 -0.0949109634506865 0.0341794202731891 0.0283537979786121
"48" 0.163699090810755 0.179061070391643 0.00646097916190691 -0.163590759554473 0.0493780756461701 -0.0197928785071225 0.0513371224100183
"49" -0.173141206667161 -0.0758238589869708 0.0545515152499534 -0.179062356741647 0.01539763344532 -0.0369069784248282 0.0139884249095052
"50" -0.150905712009896 -0.0871917426807304 -0.0166056385429078 -0.0186664232249079 -0.0399084995006231 -0.0736956897142093 0.0442560804834545
"51" -0.0512521564438065 -0.295139367405176 0.0749847567970167 -0.0882811737876897 -0.0657937303952801 -0.154018069235959 0.0747349862415497
"52" -0.0409494379851334 -0.265606598226514 0.0870531730441142 -0.138825933932883 -0.0791951024417964 -0.153566628212333 0.0403231033148463
"53" 0.278580162744289 -0.118499843471935 0.0594023609187572 -0.130547612944113 -0.0159081173586469 -0.0289922129668349 0.0591560037861757
"54" 0.365219170181431 -0.0924696079077785 0.0152590304754723 -0.118769967848073 -0.0274394346496717 -0.0328598021405046 0.0993930645525956
"55" 0.203973409656287 -0.113822416859845 0.0368908224850316 -0.0771683837868879 -0.00841145430717778 -0.034581471004873 0.0934054034741512
"56" 0.112132134493739 -0.0624689914916584 0.0732376957180611 -0.216996291303574 -0.066705828870981 -0.00670779217213974 0.0206968979469092
"57" 0.199549547392321 0.0529682105522757 0.103294823916011 -0.0165516241115001 -0.0506711587026728 0.0195213817538308 0.0155589898886155
"58" 0.245885225184605 0.225123491807481 0.0613842243871036 -0.144720225199086 0.0368355394353512 -0.00841209024832301 0.021524193417223
"59" -0.119429497966895 -0.0411790806203534 0.0324110201790202 -0.0547412974399829 0.177162620952027 -0.0306004070628812 -0.0230099756988574
"60" -0.177393480773519 -0.0502199372803726 0.0788072375982923 -0.0876889550432138 0.0180683704288958 -0.0661733566733111 0.0492710953921201
"61" -0.152043139804856 -0.00494688420335821 -0.067988419741278 0.0208126124344234 -0.0885667783151484 -0.109469070806085 0.0628804065450947
"62" -0.0866787369066288 -0.231396984269075 0.0473170283314743 -0.0885845197555442 -0.0714006431502908 -0.153799142331295 0.0572545601469074
"63" -0.0645908793971794 -0.235090765198157 0.0607935861262782 -0.0790062719626626 -0.0540458920729619 -0.132423610655228 0.0950480142310635
"64" 0.259125698249748 -0.149108681521652 0.0609402391272697 -0.0804809757250887 0.000532764028680862 -0.0296858513225939 0.0902961939926557
"65" 0.300561925810006 -0.095019084275647 0.0508628163414901 -0.10408022636673 0.00489584591709748 0.0022464086353716 0.10774986638735
"66" 0.255542548464591 -0.0314512792412801 0.0566695009878373 -0.0812161262537227 -0.00538617466928685 -6.49134343436797e-05 0.0624052214989244
"67" 0.229195121887256 0.020113928319192 0.0747769977050667 -0.169955522179445 -0.0158207634394739 0.0176714959638672 0.0384216896724359
"68" 0.364037841858415 0.0280672547935804 0.147905607842163 -0.0375074906790196 -0.000516032267435448 -0.0117787672020883 0.0517447507502157
"69" 0.390399156153122 0.105208750428836 0.164986650531534 -0.155047929637431 0.0474995866125008 -0.0509403773577572 0.0225081595206214
"70" -0.323243019956066 0.34178390058261 0.00278253647432528 -0.174219699909612 0.095677944027365 0.00836518638672413 -0.00976008646162729
"71" -0.51068985025459 -0.205282828115041 0.025621294200065 -0.155251927699938 0.0481055236490269 0.1357150746044 0.0403558283576368
"72" -0.535462557989641 -0.222682211299093 -0.110878083700921 -0.099073487995651 -0.00556402426575334 0.123654623285002 0.0795910173074342
"73" -0.294455794286266 -0.376066406497668 0.0552515450622694 -0.104306996937355 0.0208947422168768 -0.0121401366576351 0.0289121845080314
"74" -0.24250073340277 -0.391299119430628 0.0915333579527879 -0.0922409677853585 0.0214934080275844 -0.00697555994160658 0.0168988010013147
"75" 0.0350217963217659 -0.215949361178365 0.0799469733264959 -0.0865518717469706 0.0490815062270398 0.0520453873484873 0.0346001529225712
"76" 0.0610325835442022 -0.260336035528511 0.0991844390985646 -0.12125771379128 0.0628410189342268 0.0495030633819965 0.0203616800989776
"77" 0.2683110403261 -0.0570909287947831 0.0572007371862473 -0.0842458463088506 0.00884808633308668 -0.017658699165961 0.0619352846320842
"78" 0.281421308131028 -0.0414409148034472 0.075214573587298 -0.0851824960179199 -0.0139853217252295 -0.00287272737513666 0.0582379929647424
"79" 0.400663208653357 0.0155140481212957 0.175977484005932 0.029347937654788 -0.00776158340864564 -0.0193248615359841 0.0655749619576899
"80" 0.380666780873062 -0.0334722291031692 0.228625781165166 -0.0075749700787577 0.0638522691635188 -0.0233803778001538 0.0782930882471099
"81" -0.271431301094325 0.251854827529423 0.3516864451295 0.102316394654452 0.0237072065292972 -0.0177146580680251 -0.0509383338085743
"82" -0.304998908155332 0.391052092940625 -0.104536583722579 -0.192592811303294 0.00883955645224767 0.0204774909930842 0.0119383783007169
"83" -0.241517526833018 0.547542616314354 -0.112270970503218 -0.0105955361582329 0.0324564263229556 0.0102521213477019 0.0416949548021586
"84" -0.395895420625549 -0.0734682984200034 0.0120253937051416 -0.033807979069133 0.00551692479318504 -0.0143851828021555 0.0315647335851143
"85" -0.431428357481958 0.0553236339964975 -0.225006192117973 -0.0810592763563409 -0.0328123660392218 0.0858267739277733 0.104878300975207
"86" -0.197308494385512 -0.128055613497617 -0.0600500774666491 -0.0684526746894719 0.00308598014804251 -0.0534572884954282 0.05604862115396
"87" -0.17784434403761 -0.170274947497017 -0.0418328079306968 -0.0714520881769681 -0.0036182119085166 -0.0401523005170695 0.0473533063865322
"88" 0.061532356576259 -0.0487084839866028 -0.05229892762939 -0.0353808042692703 0.0496731999558829 0.0147188500043607 0.0620132128183713
"89" 0.0856160004172109 -0.125183554223945 -0.0390927489842522 -0.0483363640149512 0.0615714113370516 0.0227963423825119 0.0506211768289371
"90" 0.0464172976586915 -0.163677273708589 0.0893975581959821 -0.130538194885915 0.0146258904192171 0.022294833754087 0.00584902477295932
"91" 0.0628914950764616 -0.177920097715171 0.0765706942260563 -0.134066062122268 0.0173266105209067 0.0292511518277414 0.0353263816275938
"92" 0.261679337672307 -0.0468198504629627 0.142251195489368 -0.101169566975978 0.0294434857397882 -0.000264528037885071 0.0586496837904592
"93" 0.272470001571387 -0.132768162070184 0.191952667573308 -0.107000566225778 0.0730869669786572 -0.0350008628092715 0.0496810928368144
"94" -0.171222213571313 0.203318984586486 0.30619971685584 0.0879823660673329 0.103374495012338 -0.0429834685115137 -0.0298303527013734
"95" -0.51838436861667 -0.111598423524181 0.139907017361059 0.00608374044505347 -0.0402144605118952 0.0114094751747059 0.0318827381544193
"96" -0.490396439188619 -0.0761874574205128 -0.0801753499114334 0.0711726022484804 -0.0357088068173151 -0.0281166221686919 0.0715737803195854
"97" -0.123000694772918 -0.0584826048275814 -0.0316238370905324 0.0920913038725438 -0.0177216243911925 -0.0243486323816677 0.048627971127288
"98" -0.113632967387893 -0.0955897853004018 -0.021322962731054 0.0989113868442932 -0.00675859384687385 -0.00149656994663393 0.0586251718269472
"99" 0.00659693065162078 -0.109808236886038 -0.0321237707086146 0.0793287188426913 0.0564869662433861 0.0314850453775898 0.0382512133247833
"100" 0.0155303571421349 -0.203881353123309 -0.0191672217764574 0.0674869460377407 0.0995809061053644 0.0603826554040218 0.0260394585925698
"101" 0.0827490163689685 -0.101044740835074 0.0048342592904577 -0.00917084354667645 0.05700307068292 0.0102072738317261 0.0846813610503984
"102" 0.0572841288120059 -0.132091727156426 0.0214461725778778 -0.0345024025798557 0.0507415896959959 0.010806988804948 0.0901355692930225
"103" 0.259825639580747 0.0145822377511021 0.0881583377795227 -0.035390812127204 0.0349380012151905 -0.0162066139544672 0.0759639948269218
"104" 0.300428063376897 -0.0841450689787915 0.167586465239086 -0.049023271502522 0.059240720738563 -0.0559593362164724 0.0237725478315336
"105" -0.128136078458828 0.250596926423538 0.261656802633927 0.104926383851433 0.0687628068097584 0.0213918948150093 -0.00525075590260728
"106" -0.141074984380659 0.0551783382204496 0.000295560885555372 -0.00373276605716738 -0.0773195241171977 0.0352211890866105 0.0575226261219713
"107" -0.0728062519023073 0.0402881790185856 -0.028720013778458 0.0469884001614953 -0.0630386752484809 0.037664313193025 0.0642571243619927
"108" 0.0609848820462364 0.0793927954512478 -0.0673765496719795 0.000389954352818944 0.0251930034320321 0.103891171130001 0.0538418916071617
"109" 0.0609184130433475 -0.0607700471285375 -0.0450614227938969 0.0188372173933573 0.0671640561887461 0.0514115755822852 0.0229593115214352
"110" -0.0146647040076422 -0.0313531900672705 -0.0617184050514893 -0.0346664152699996 0.0604167185362169 0.0712679981763297 0.0433452066335214
"111" -0.0593319658646963 -0.0457066168378357 -0.0385141218314023 -0.0733810631573309 0.0576953257306332 0.133466200192416 0.0458503369396432
"112" 0.0536421306132764 -0.00637776041116362 -0.0172465064225625 -0.107120556832395 0.0966616305093254 0.0495694787873184 0.0226652680427028
"113" 0.0810256734214376 -0.0893315133979297 0.0646508595569824 -0.134808882774282 0.0969905783748071 0.0240286984343971 -0.013360257432182
"114" -0.108958897565816 0.178405353276338 0.159623285648328 -0.0438763876116462 0.0384708512469881 0.108696657238613 0.0123744066486335
"115" -0.198250936050841 0.0653627607612887 0.187491094966756 0.0411936551111537 -0.155784165762794 -0.045939209436023 0.0613370820724136
"116" -0.14133275188593 0.0202081658163969 0.0993236771051662 0.0884145746811541 -0.123149745788957 -0.0440253145460073 0.0835805963254822
"117" 0.0103945759052841 -0.0217550845326183 -0.0594840332077228 -3.94318948131168e-05 0.0642901739433487 0.0426648092232479 0.0523819460219037
"118" -0.0512570905742459 -0.0514006535073966 -0.0517087150338473 -0.0153335556302773 0.0550217246103506 0.0608990726504852 0.0532411022128119
"119" 0.0264085025362747 0.00520731179236187 -0.0507251892224687 -0.0283745413346201 0.0934123210734345 0.00695773645004507 0.0546509651856611
"120" 0.0545330152412313 -0.0659610480294795 0.0224501384207471 -0.044628947916271 0.113034451045595 0.00882578129987673 0.0424184018434184
"121" -0.0802279010534435 0.241178980518301 0.0975988624806263 0.0242600967007394 0.0285503034760759 0.101493495115028 0.0247369845600218
"122" -0.0663317387817617 -0.0134139478849188 0.0173731298946864 0.0855254858823155 -0.00625769513172878 -0.000523911667145879 0.0651987208970284
"123" -0.122604706722646 -0.0373429240347321 0.0118115064978533 0.0548320968274071 -5.14249172680527e-05 0.0182866149174221 0.0779203374333205
"124" -0.0708968854112953 0.0463847863630914 -0.0914510048251312 -0.0177399152294949 0.0626190023776873 0.0774812689410673 0.0893627130563625
"125" -0.0555766089072468 -0.0302532531666006 -0.0315209590935558 -0.00481112259981583 0.0716241696507984 0.0530720281155146 0.0680827224580024
"126" -0.00145308314309384 0.252554120287206 0.029637245495344 0.0123089834846675 0.0151201698706791 0.0555139012384269 -0.0145527271498894
"127" -0.264418993744797 0.314006451239072 0.119292987139334 -0.209079849925617 0.0646661923731788 -0.105428852741179 -0.0577757510143094
"128" -0.0579746296080427 -0.0315576844071344 -0.0603376579581356 0.0074197435998561 0.0631653920147865 0.0349804309709381 0.0833703049012069
"129" -0.0377023553938798 -0.0139197811938121 -0.0478779440291976 -0.00678040005808179 0.0721450088644047 0.0774663198439544 0.0759779186273065
"130" 0.0167325191076695 0.333881846715946 -0.0206894923493379 0.0548962824712824 -0.0159493766232588 0.105290852997266 0.0417929842722876
"131" -0.113033598489977 0.161970283958059 0.110376670520482 0.164355307556503 -0.0541525494701826 0.0416993667964252 0.0597460878363027
