"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X21" 2707.65475190953 2707.65475190953 2465.25826593059 2465.25826593059 2707.65475190953 2707.65475190953 2711.52561532685 2711.52561532685 2465.25826593059 2465.25826593059 2465.25826593059 2465.25826593059 2707.65475190953 2707.65475190953 2707.65475190953 2707.65475190953 2711.52561532685 2711.52561532685 2711.52561532685 2465.25826593059 2465.25826593059 2465.25826593059 2465.25826593059 2707.65475190953 2707.65475190953 2707.65475190953 2707.65475190953 2707.65475190953 2707.65475190953 2711.52561532685 2711.52561532685 2711.52561532685 2419.50771606304 2419.50771606304 2419.50771606304 2419.50771606304 2707.65475190953 2707.65475190953 2707.65475190953 2707.65475190953 2707.65475190953 2707.65475190953 2711.52561532685 2711.52561532685 2892.4997944859 2892.4997944859 2892.4997944859 2892.4997944859 2892.4997944859 2892.4997944859 2605.33951684121 2870.97663432217 2870.97663432217 2870.97663432217 2870.97663432217 2870.97663432217 2870.97663432217 2870.97663432217 2870.97663432217 2870.97663432217 2870.97663432217 2870.97663432217 2870.97663432217
"X22" 2830.87429304638 2830.87429304638 2507.24498321343 2507.24498321343 2830.87429304638 2830.87429304638 2857.38960495545 2857.38960495545 2507.24498321343 2507.24498321343 2507.24498321343 2507.24498321343 2830.87429304638 2830.87429304638 2830.87429304638 2830.87429304638 2857.38960495545 2857.38960495545 2857.38960495545 2507.24498321343 2507.24498321343 2507.24498321343 2507.24498321343 2830.87429304638 2830.87429304638 2830.87429304638 2830.87429304638 2830.87429304638 2830.87429304638 2857.38960495545 2857.38960495545 2857.38960495545 2460.00852412126 2460.00852412126 2460.00852412126 2460.00852412126 2830.87429304638 2830.87429304638 2830.87429304638 2830.87429304638 2830.87429304638 2830.87429304638 2857.38960495545 2857.38960495545 3062.8660296378 3062.8660296378 3062.8660296378 3062.8660296378 3062.8660296378 3062.8660296378 2703.23211374107 3039.17471988394 3039.17471988394 3039.17471988394 3039.17471988394 3039.17471988394 3039.17471988394 3039.17471988394 3039.17471988394 3039.17471988394 3039.17471988394 3039.17471988394 3039.17471988394
"X23" 2909.12719600322 2909.12719600322 2514.5545269891 2514.5545269891 2909.12719600322 2909.12719600322 2938.86479246388 2938.86479246388 2514.5545269891 2514.5545269891 2514.5545269891 2514.5545269891 2909.12719600322 2909.12719600322 2909.12719600322 2909.12719600322 2938.86479246388 2938.86479246388 2938.86479246388 2514.5545269891 2514.5545269891 2514.5545269891 2514.5545269891 2909.12719600322 2909.12719600322 2909.12719600322 2909.12719600322 2909.12719600322 2909.12719600322 2938.86479246388 2938.86479246388 2938.86479246388 2437.90994882206 2437.90994882206 2437.90994882206 2437.90994882206 2909.12719600322 2909.12719600322 2909.12719600322 2909.12719600322 2909.12719600322 2909.12719600322 2938.86479246388 2938.86479246388 3169.95597519827 3169.95597519827 3169.95597519827 3169.95597519827 3169.95597519827 3169.95597519827 2746.54424763755 3154.07995221123 3154.07995221123 3154.07995221123 3154.07995221123 3154.07995221123 3154.07995221123 3154.07995221123 3154.07995221123 3154.07995221123 3154.07995221123 3154.07995221123 3154.07995221123
"X24" 2981.15216032525 2981.15216032525 2547.37402633837 2547.37402633837 2981.15216032525 2981.15216032525 2990.41123389082 2990.41123389082 2547.37402633837 2547.37402633837 2547.37402633837 2547.37402633837 2981.15216032525 2981.15216032525 2981.15216032525 2981.15216032525 2990.41123389082 2990.41123389082 2990.41123389082 2547.37402633837 2547.37402633837 2547.37402633837 2547.37402633837 2981.15216032525 2981.15216032525 2981.15216032525 2981.15216032525 2981.15216032525 2981.15216032525 2990.41123389082 2990.41123389082 2990.41123389082 2410.265463732 2410.265463732 2410.265463732 2410.265463732 2981.15216032525 2981.15216032525 2981.15216032525 2981.15216032525 2981.15216032525 2981.15216032525 2990.41123389082 2990.41123389082 3238.47689088018 3238.47689088018 3238.47689088018 3238.47689088018 3238.47689088018 3238.47689088018 2778.19860494004 3237.04853733233 3237.04853733233 3237.04853733233 3237.04853733233 3237.04853733233 3237.04853733233 3237.04853733233 3237.04853733233 3237.04853733233 3237.04853733233 3237.04853733233 3237.04853733233
"X25" 3107.95825329578 3107.95825329578 2678.53784474969 2678.53784474969 3107.95825329578 3107.95825329578 3076.95297823705 3076.95297823705 2678.53784474969 2678.53784474969 2678.53784474969 2678.53784474969 3107.95825329578 3107.95825329578 3107.95825329578 3107.95825329578 3076.95297823705 3076.95297823705 3076.95297823705 2678.53784474969 2678.53784474969 2678.53784474969 2678.53784474969 3107.95825329578 3107.95825329578 3107.95825329578 3107.95825329578 3107.95825329578 3107.95825329578 3076.95297823705 3076.95297823705 3076.95297823705 2460.38896096949 2460.38896096949 2460.38896096949 2460.38896096949 3107.95825329578 3107.95825329578 3107.95825329578 3107.95825329578 3107.95825329578 3107.95825329578 3076.95297823705 3076.95297823705 3324.31071235154 3324.31071235154 3324.31071235154 3324.31071235154 3324.31071235154 3324.31071235154 2876.65974084141 3338.35457600873 3338.35457600873 3338.35457600873 3338.35457600873 3338.35457600873 3338.35457600873 3338.35457600873 3338.35457600873 3338.35457600873 3338.35457600873 3338.35457600873 3338.35457600873
"X26" 3342.23311694945 3342.23311694945 2958.37066730291 2958.37066730291 3342.23311694945 3342.23311694945 3261.44541711407 3261.44541711407 2958.37066730291 2958.37066730291 2958.37066730291 2958.37066730291 3342.23311694945 3342.23311694945 3342.23311694945 3342.23311694945 3261.44541711407 3261.44541711407 3261.44541711407 2958.37066730291 2958.37066730291 2958.37066730291 2958.37066730291 3342.23311694945 3342.23311694945 3342.23311694945 3342.23311694945 3342.23311694945 3342.23311694945 3261.44541711407 3261.44541711407 3261.44541711407 2658.56275143598 2658.56275143598 2658.56275143598 2658.56275143598 3342.23311694945 3342.23311694945 3342.23311694945 3342.23311694945 3342.23311694945 3342.23311694945 3261.44541711407 3261.44541711407 3484.78858397307 3484.78858397307 3484.78858397307 3484.78858397307 3484.78858397307 3484.78858397307 3115.27544484201 3509.33725306535 3509.33725306535 3509.33725306535 3509.33725306535 3509.33725306535 3509.33725306535 3509.33725306535 3509.33725306535 3509.33725306535 3509.33725306535 3509.33725306535 3509.33725306535
"X27" 3698.72478104059 3698.72478104059 3386.02773127964 3386.02773127964 3698.72478104059 3698.72478104059 3571.19296306764 3571.19296306764 3386.02773127964 3386.02773127964 3386.02773127964 3386.02773127964 3698.72478104059 3698.72478104059 3698.72478104059 3698.72478104059 3571.19296306764 3571.19296306764 3571.19296306764 3386.02773127964 3386.02773127964 3386.02773127964 3386.02773127964 3698.72478104059 3698.72478104059 3698.72478104059 3698.72478104059 3698.72478104059 3698.72478104059 3571.19296306764 3571.19296306764 3571.19296306764 3025.71086904542 3025.71086904542 3025.71086904542 3025.71086904542 3698.72478104059 3698.72478104059 3698.72478104059 3698.72478104059 3698.72478104059 3698.72478104059 3571.19296306764 3571.19296306764 3746.77953887137 3746.77953887137 3746.77953887137 3746.77953887137 3746.77953887137 3746.77953887137 3520.05535313885 3772.32853949679 3772.32853949679 3772.32853949679 3772.32853949679 3772.32853949679 3772.32853949679 3772.32853949679 3772.32853949679 3772.32853949679 3772.32853949679 3772.32853949679 3772.32853949679
"X28" 4139.58593363238 4139.58593363238 3900.79362513501 3900.79362513501 4139.58593363238 4139.58593363238 3979.3104514979 3979.3104514979 3900.79362513501 3900.79362513501 3900.79362513501 3900.79362513501 4139.58593363238 4139.58593363238 4139.58593363238 4139.58593363238 3979.3104514979 3979.3104514979 3979.3104514979 3900.79362513501 3900.79362513501 3900.79362513501 3900.79362513501 4139.58593363238 4139.58593363238 4139.58593363238 4139.58593363238 4139.58593363238 4139.58593363238 3979.3104514979 3979.3104514979 3979.3104514979 3516.80699366659 3516.80699366659 3516.80699366659 3516.80699366659 4139.58593363238 4139.58593363238 4139.58593363238 4139.58593363238 4139.58593363238 4139.58593363238 3979.3104514979 3979.3104514979 4088.10888946335 4088.10888946335 4088.10888946335 4088.10888946335 4088.10888946335 4088.10888946335 4047.29166633125 4103.58410833196 4103.58410833196 4103.58410833196 4103.58410833196 4103.58410833196 4103.58410833196 4103.58410833196 4103.58410833196 4103.58410833196 4103.58410833196 4103.58410833196 4103.58410833196
"X29" 4582.6507053587 4582.6507053587 4398.89762550058 4398.89762550058 4582.6507053587 4582.6507053587 4411.07378179834 4411.07378179834 4398.89762550058 4398.89762550058 4398.89762550058 4398.89762550058 4582.6507053587 4582.6507053587 4582.6507053587 4582.6507053587 4411.07378179834 4411.07378179834 4411.07378179834 4398.89762550058 4398.89762550058 4398.89762550058 4398.89762550058 4582.6507053587 4582.6507053587 4582.6507053587 4582.6507053587 4582.6507053587 4582.6507053587 4411.07378179834 4411.07378179834 4411.07378179834 4032.7374758544 4032.7374758544 4032.7374758544 4032.7374758544 4582.6507053587 4582.6507053587 4582.6507053587 4582.6507053587 4582.6507053587 4582.6507053587 4411.07378179834 4411.07378179834 4441.96608772159 4441.96608772159 4441.96608772159 4441.96608772159 4441.96608772159 4441.96608772159 4593.64640112667 4438.50956843342 4438.50956843342 4438.50956843342 4438.50956843342 4438.50956843342 4438.50956843342 4438.50956843342 4438.50956843342 4438.50956843342 4438.50956843342 4438.50956843342 4438.50956843342
"X30" 4930.70772810481 4930.70772810481 4770.54223451219 4770.54223451219 4930.70772810481 4930.70772810481 4773.38952324907 4773.38952324907 4770.54223451219 4770.54223451219 4770.54223451219 4770.54223451219 4930.70772810481 4930.70772810481 4930.70772810481 4930.70772810481 4773.38952324907 4773.38952324907 4773.38952324907 4770.54223451219 4770.54223451219 4770.54223451219 4770.54223451219 4930.70772810481 4930.70772810481 4930.70772810481 4930.70772810481 4930.70772810481 4930.70772810481 4773.38952324907 4773.38952324907 4773.38952324907 4457.04129490882 4457.04129490882 4457.04129490882 4457.04129490882 4930.70772810481 4930.70772810481 4930.70772810481 4930.70772810481 4930.70772810481 4930.70772810481 4773.38952324907 4773.38952324907 4723.40246832425 4723.40246832425 4723.40246832425 4723.40246832425 4723.40246832425 4723.40246832425 5036.05319062666 4697.84350658356 4697.84350658356 4697.84350658356 4697.84350658356 4697.84350658356 4697.84350658356 4697.84350658356 4697.84350658356 4697.84350658356 4697.84350658356 4697.84350658356 4697.84350658356
"X31" 5110.58671793528 5110.58671793528 4942.9262141359 4942.9262141359 5110.58671793528 5110.58671793528 4994.79640083314 4994.79640083314 4942.9262141359 4942.9262141359 4942.9262141359 4942.9262141359 5110.58671793528 5110.58671793528 5110.58671793528 5110.58671793528 4994.79640083314 4994.79640083314 4994.79640083314 4942.9262141359 4942.9262141359 4942.9262141359 4942.9262141359 5110.58671793528 5110.58671793528 5110.58671793528 5110.58671793528 5110.58671793528 5110.58671793528 4994.79640083314 4994.79640083314 4994.79640083314 4703.0234425222 4703.0234425222 4703.0234425222 4703.0234425222 5110.58671793528 5110.58671793528 5110.58671793528 5110.58671793528 5110.58671793528 5110.58671793528 4994.79640083314 4994.79640083314 4866.80935087592 4866.80935087592 4866.80935087592 4866.80935087592 4866.80935087592 4866.80935087592 5284.4785558096 4823.35318448166 4823.35318448166 4823.35318448166 4823.35318448166 4823.35318448166 4823.35318448166 4823.35318448166 4823.35318448166 4823.35318448166 4823.35318448166 4823.35318448166 4823.35318448166
"X32" 5106.61807998443 5106.61807998443 4912.25421650129 4912.25421650129 5106.61807998443 5106.61807998443 5058.59915363681 5058.59915363681 4912.25421650129 4912.25421650129 4912.25421650129 4912.25421650129 5106.61807998443 5106.61807998443 5106.61807998443 5106.61807998443 5058.59915363681 5058.59915363681 5058.59915363681 4912.25421650129 4912.25421650129 4912.25421650129 4912.25421650129 5106.61807998443 5106.61807998443 5106.61807998443 5106.61807998443 5106.61807998443 5106.61807998443 5058.59915363681 5058.59915363681 5058.59915363681 4752.29043651321 4752.29043651321 4752.29043651321 4752.29043651321 5106.61807998443 5106.61807998443 5106.61807998443 5106.61807998443 5106.61807998443 5106.61807998443 5058.59915363681 5058.59915363681 4858.33857336826 4858.33857336826 4858.33857336826 4858.33857336826 4858.33857336826 4858.33857336826 5324.37414895297 4807.04671229631 4807.04671229631 4807.04671229631 4807.04671229631 4807.04671229631 4807.04671229631 4807.04671229631 4807.04671229631 4807.04671229631 4807.04671229631 4807.04671229631 4807.04671229631
"X33" 4964.40196386581 4964.40196386581 4741.80084626203 4741.80084626203 4964.40196386581 4964.40196386581 5005.6116245781 5005.6116245781 4741.80084626203 4741.80084626203 4741.80084626203 4741.80084626203 4964.40196386581 4964.40196386581 4964.40196386581 4964.40196386581 5005.6116245781 5005.6116245781 5005.6116245781 4741.80084626203 4741.80084626203 4741.80084626203 4741.80084626203 4964.40196386581 4964.40196386581 4964.40196386581 4964.40196386581 4964.40196386581 4964.40196386581 5005.6116245781 5005.6116245781 5005.6116245781 4657.47454019125 4657.47454019125 4657.47454019125 4657.47454019125 4964.40196386581 4964.40196386581 4964.40196386581 4964.40196386581 4964.40196386581 4964.40196386581 5005.6116245781 5005.6116245781 4739.94230068386 4739.94230068386 4739.94230068386 4739.94230068386 4739.94230068386 4739.94230068386 5218.26838950018 4692.78466034011 4692.78466034011 4692.78466034011 4692.78466034011 4692.78466034011 4692.78466034011 4692.78466034011 4692.78466034011 4692.78466034011 4692.78466034011 4692.78466034011 4692.78466034011
"X34" 4742.19244402077 4742.19244402077 4508.46540544901 4508.46540544901 4742.19244402077 4742.19244402077 4888.49025349719 4888.49025349719 4508.46540544901 4508.46540544901 4508.46540544901 4508.46540544901 4742.19244402077 4742.19244402077 4742.19244402077 4742.19244402077 4888.49025349719 4888.49025349719 4888.49025349719 4508.46540544901 4508.46540544901 4508.46540544901 4508.46540544901 4742.19244402077 4742.19244402077 4742.19244402077 4742.19244402077 4742.19244402077 4742.19244402077 4888.49025349719 4888.49025349719 4888.49025349719 4485.85491961479 4485.85491961479 4485.85491961479 4485.85491961479 4742.19244402077 4742.19244402077 4742.19244402077 4742.19244402077 4742.19244402077 4742.19244402077 4888.49025349719 4888.49025349719 4565.11893393078 4565.11893393078 4565.11893393078 4565.11893393078 4565.11893393078 4565.11893393078 5044.47937571912 4535.07274897184 4535.07274897184 4535.07274897184 4535.07274897184 4535.07274897184 4535.07274897184 4535.07274897184 4535.07274897184 4535.07274897184 4535.07274897184 4535.07274897184 4535.07274897184
"X35" 4500.19973300446 4500.19973300446 4287.99912403685 4287.99912403685 4500.19973300446 4500.19973300446 4759.45875490402 4759.45875490402 4287.99912403685 4287.99912403685 4287.99912403685 4287.99912403685 4500.19973300446 4500.19973300446 4500.19973300446 4500.19973300446 4759.45875490402 4759.45875490402 4759.45875490402 4287.99912403685 4287.99912403685 4287.99912403685 4287.99912403685 4500.19973300446 4500.19973300446 4500.19973300446 4500.19973300446 4500.19973300446 4500.19973300446 4759.45875490402 4759.45875490402 4759.45875490402 4305.46114749596 4305.46114749596 4305.46114749596 4305.46114749596 4500.19973300446 4500.19973300446 4500.19973300446 4500.19973300446 4500.19973300446 4500.19973300446 4759.45875490402 4759.45875490402 4388.03630901179 4388.03630901179 4388.03630901179 4388.03630901179 4388.03630901179 4388.03630901179 4879.59554979319 4387.24430639522 4387.24430639522 4387.24430639522 4387.24430639522 4387.24430639522 4387.24430639522 4387.24430639522 4387.24430639522 4387.24430639522 4387.24430639522 4387.24430639522 4387.24430639522
"X36" 4303.82254135025 4303.82254135025 4145.77556748996 4145.77556748996 4303.82254135025 4303.82254135025 4664.72733975873 4664.72733975873 4145.77556748996 4145.77556748996 4145.77556748996 4145.77556748996 4303.82254135025 4303.82254135025 4303.82254135025 4303.82254135025 4664.72733975873 4664.72733975873 4664.72733975873 4145.77556748996 4145.77556748996 4145.77556748996 4145.77556748996 4303.82254135025 4303.82254135025 4303.82254135025 4303.82254135025 4303.82254135025 4303.82254135025 4664.72733975873 4664.72733975873 4664.72733975873 4182.77434565903 4182.77434565903 4182.77434565903 4182.77434565903 4303.82254135025 4303.82254135025 4303.82254135025 4303.82254135025 4303.82254135025 4303.82254135025 4664.72733975873 4664.72733975873 4262.04107444011 4262.04107444011 4262.04107444011 4262.04107444011 4262.04107444011 4262.04107444011 4786.42404190355 4293.23700357964 4293.23700357964 4293.23700357964 4293.23700357964 4293.23700357964 4293.23700357964 4293.23700357964 4293.23700357964 4293.23700357964 4293.23700357964 4293.23700357964 4293.23700357964
"X37" 4201.98489103932 4201.98489103932 4114.05212499339 4114.05212499339 4201.98489103932 4201.98489103932 4625.90558850043 4625.90558850043 4114.05212499339 4114.05212499339 4114.05212499339 4114.05212499339 4201.98489103932 4201.98489103932 4201.98489103932 4201.98489103932 4625.90558850043 4625.90558850043 4625.90558850043 4114.05212499339 4114.05212499339 4114.05212499339 4114.05212499339 4201.98489103932 4201.98489103932 4201.98489103932 4201.98489103932 4201.98489103932 4201.98489103932 4625.90558850043 4625.90558850043 4625.90558850043 4158.29950070584 4158.29950070584 4158.29950070584 4158.29950070584 4201.98489103932 4201.98489103932 4201.98489103932 4201.98489103932 4201.98489103932 4201.98489103932 4625.90558850043 4625.90558850043 4219.6629498195 4219.6629498195 4219.6629498195 4219.6629498195 4219.6629498195 4219.6629498195 4788.67674723715 4270.21992948079 4270.21992948079 4270.21992948079 4270.21992948079 4270.21992948079 4270.21992948079 4270.21992948079 4270.21992948079 4270.21992948079 4270.21992948079 4270.21992948079 4270.21992948079
"X38" 4207.83424619558 4207.83424619558 4180.19072723688 4180.19072723688 4207.83424619558 4207.83424619558 4631.62309580349 4631.62309580349 4180.19072723688 4180.19072723688 4180.19072723688 4180.19072723688 4207.83424619558 4207.83424619558 4207.83424619558 4207.83424619558 4631.62309580349 4631.62309580349 4631.62309580349 4180.19072723688 4180.19072723688 4180.19072723688 4180.19072723688 4207.83424619558 4207.83424619558 4207.83424619558 4207.83424619558 4207.83424619558 4207.83424619558 4631.62309580349 4631.62309580349 4631.62309580349 4229.46389615042 4229.46389615042 4229.46389615042 4229.46389615042 4207.83424619558 4207.83424619558 4207.83424619558 4207.83424619558 4207.83424619558 4207.83424619558 4631.62309580349 4631.62309580349 4258.47818720058 4258.47818720058 4258.47818720058 4258.47818720058 4258.47818720058 4258.47818720058 4861.91276868332 4302.23958573156 4302.23958573156 4302.23958573156 4302.23958573156 4302.23958573156 4302.23958573156 4302.23958573156 4302.23958573156 4302.23958573156 4302.23958573156 4302.23958573156 4302.23958573156
"X39" 4293.85678231176 4293.85678231176 4293.06941392968 4293.06941392968 4293.85678231176 4293.85678231176 4646.14084113209 4646.14084113209 4293.06941392968 4293.06941392968 4293.06941392968 4293.06941392968 4293.85678231176 4293.85678231176 4293.85678231176 4293.85678231176 4646.14084113209 4646.14084113209 4646.14084113209 4293.06941392968 4293.06941392968 4293.06941392968 4293.06941392968 4293.85678231176 4293.85678231176 4293.85678231176 4293.85678231176 4293.85678231176 4293.85678231176 4646.14084113209 4646.14084113209 4646.14084113209 4351.88263982923 4351.88263982923 4351.88263982923 4351.88263982923 4293.85678231176 4293.85678231176 4293.85678231176 4293.85678231176 4293.85678231176 4293.85678231176 4646.14084113209 4646.14084113209 4342.27146351568 4342.27146351568 4342.27146351568 4342.27146351568 4342.27146351568 4342.27146351568 4948.21806412378 4350.10799818967 4350.10799818967 4350.10799818967 4350.10799818967 4350.10799818967 4350.10799818967 4350.10799818967 4350.10799818967 4350.10799818967 4350.10799818967 4350.10799818967 4350.10799818967
"X40" 4400.59140648633 4400.59140648633 4382.55509420391 4382.55509420391 4400.59140648633 4400.59140648633 4629.05497639632 4629.05497639632 4382.55509420391 4382.55509420391 4382.55509420391 4382.55509420391 4400.59140648633 4400.59140648633 4400.59140648633 4400.59140648633 4629.05497639632 4629.05497639632 4629.05497639632 4382.55509420391 4382.55509420391 4382.55509420391 4382.55509420391 4400.59140648633 4400.59140648633 4400.59140648633 4400.59140648633 4400.59140648633 4400.59140648633 4629.05497639632 4629.05497639632 4629.05497639632 4455.45613190647 4455.45613190647 4455.45613190647 4455.45613190647 4400.59140648633 4400.59140648633 4400.59140648633 4400.59140648633 4400.59140648633 4400.59140648633 4629.05497639632 4629.05497639632 4414.65759617227 4414.65759617227 4414.65759617227 4414.65759617227 4414.65759617227 4414.65759617227 4985.69803407369 4371.52224916525 4371.52224916525 4371.52224916525 4371.52224916525 4371.52224916525 4371.52224916525 4371.52224916525 4371.52224916525 4371.52224916525 4371.52224916525 4371.52224916525 4371.52224916525
"X41" 4453.62375552639 4453.62375552639 4382.32500855395 4382.32500855395 4453.62375552639 4453.62375552639 4555.37840487138 4555.37840487138 4382.32500855395 4382.32500855395 4382.32500855395 4382.32500855395 4453.62375552639 4453.62375552639 4453.62375552639 4453.62375552639 4555.37840487138 4555.37840487138 4555.37840487138 4382.32500855395 4382.32500855395 4382.32500855395 4382.32500855395 4453.62375552639 4453.62375552639 4453.62375552639 4453.62375552639 4453.62375552639 4453.62375552639 4555.37840487138 4555.37840487138 4555.37840487138 4466.51766197162 4466.51766197162 4466.51766197162 4466.51766197162 4453.62375552639 4453.62375552639 4453.62375552639 4453.62375552639 4453.62375552639 4453.62375552639 4555.37840487138 4555.37840487138 4417.65775261616 4417.65775261616 4417.65775261616 4417.65775261616 4417.65775261616 4417.65775261616 4937.38366750079 4340.90164944337 4340.90164944337 4340.90164944337 4340.90164944337 4340.90164944337 4340.90164944337 4340.90164944337 4340.90164944337 4340.90164944337 4340.90164944337 4340.90164944337 4340.90164944337
"X42" 4382.00146055617 4382.00146055617 4246.32967683412 4246.32967683412 4382.00146055617 4382.00146055617 4425.56595463556 4425.56595463556 4246.32967683412 4246.32967683412 4246.32967683412 4246.32967683412 4382.00146055617 4382.00146055617 4382.00146055617 4382.00146055617 4425.56595463556 4425.56595463556 4425.56595463556 4246.32967683412 4246.32967683412 4246.32967683412 4246.32967683412 4382.00146055617 4382.00146055617 4382.00146055617 4382.00146055617 4382.00146055617 4382.00146055617 4425.56595463556 4425.56595463556 4425.56595463556 4326.42450980992 4326.42450980992 4326.42450980992 4326.42450980992 4382.00146055617 4382.00146055617 4382.00146055617 4382.00146055617 4382.00146055617 4382.00146055617 4425.56595463556 4425.56595463556 4306.89220961395 4306.89220961395 4306.89220961395 4306.89220961395 4306.89220961395 4306.89220961395 4804.87742876379 4258.8632760369 4258.8632760369 4258.8632760369 4258.8632760369 4258.8632760369 4258.8632760369 4258.8632760369 4258.8632760369 4258.8632760369 4258.8632760369 4258.8632760369 4258.8632760369
"X43" 4132.95806410063 4132.95806410063 3953.45940053575 3953.45940053575 4132.95806410063 4132.95806410063 4260.10924012952 4260.10924012952 3953.45940053575 3953.45940053575 3953.45940053575 3953.45940053575 4132.95806410063 4132.95806410063 4132.95806410063 4132.95806410063 4260.10924012952 4260.10924012952 4260.10924012952 3953.45940053575 3953.45940053575 3953.45940053575 3953.45940053575 4132.95806410063 4132.95806410063 4132.95806410063 4132.95806410063 4132.95806410063 4132.95806410063 4260.10924012952 4260.10924012952 4260.10924012952 4000.58038540573 4000.58038540573 4000.58038540573 4000.58038540573 4132.95806410063 4132.95806410063 4132.95806410063 4132.95806410063 4132.95806410063 4132.95806410063 4260.10924012952 4260.10924012952 4058.15191044097 4058.15191044097 4058.15191044097 4058.15191044097 4058.15191044097 4058.15191044097 4619.43055749626 4146.27603930332 4146.27603930332 4146.27603930332 4146.27603930332 4146.27603930332 4146.27603930332 4146.27603930332 4146.27603930332 4146.27603930332 4146.27603930332 4146.27603930332 4146.27603930332
