"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99"
"X1" 595.599299146649 710.037134276881 733.587616098074 901.33017656462 1039.46274272224 982.155416511551 780.590252631474 465.92315391263 544.283030992557 779.101655943682 1009.25699118066 992.705716902114 1125.99926319982 1214.86010660659 1072.85500035631 603.490635990074 481.05746879921 750.856601155505 910.115240008188 1088.12801714759 1122.3666888048 1113.02333111287 1179.60215421725 1190.71485189858 1001.37194125801 792.788740486479 591.956586389792 358.147900495715 758.158288198231 1160.03064446832 1314.28917983971 1372.31881180323 1336.39081593652 1232.32933940855 1012.51115689497 901.088741611713 891.734505205281 803.414496155184 1000.18713466197 1181.7228232259 1045.14742124047 1236.66712484962 1313.23773717224 1052.76544070069 899.436996090408 609.042741412199 726.136793469278 894.158783606629 941.522834315237 921.571116795395 551.459915037683 674.016309495557 789.248810010141 1062.7803456193 1393.32883494364 1502.66364690597 1629.69554480704 1602.3016138792 1121.89460882902 481.713736087797 640.542195801521 333.937986836449 318.153467856166 222.562081784439 289.135473063536 359.775988646128 742.305559773153 1010.93799691395 944.983114879887 1177.42084804271 1281.00958317257 1147.79068131259 1193.09911459395 1349.87158444839 1596.40846898704 1746.80415550342 1920.69148332061 1936.3743330162 1152.96738544541 140.166085741323 149.915949320748 340.927265747124 535.464558768752 1188.07104344406 1309.40107923298 1366.11653866453 1177.64814183446 1179.06999298844 1366.27243219975 1549.30988627502 1730.17130507195 1756.27475115458 1398.19194977489 637.578436684355 888.859030137979 910.890545183458 948.709508786805 1131.68465484718 1271.06174506629
"X2" 502.564633184252 582.033022156487 665.064799778824 826.716077245031 934.212602234276 894.667655935175 698.50388501902 382.302469727649 474.305786696468 704.252372355129 945.964037150094 954.245080678602 1044.85889969408 1142.86290232245 998.763827581223 522.723905105154 410.051575169316 608.670159933356 841.800323461756 1039.03117122449 1121.4228161541 1115.80217348661 1171.30562368347 1201.08428166117 1026.45641720869 757.542229188115 483.411346884301 443.667010093268 688.171375448651 1090.73657126793 1279.23220446527 1326.9025913837 1274.81300565019 1202.27907378568 959.11970669545 855.935125101443 809.360653984985 703.88974006924 929.500835183841 1062.01261463571 873.7325298107 1058.11836180568 1132.81350344711 884.817018058315 787.304472252328 690.575693100145 632.419021111668 810.743193501805 871.942470415526 834.502542486588 521.376528322199 617.077733651868 715.03420173373 1018.21268859578 1396.31098673218 1561.06231109957 1677.52797028324 1631.86858284927 1160.21678242915 597.112529426042 610.525955576726 388.226265566889 371.091728910273 355.163655195094 355.0777298096 520.481088186869 753.028205539448 1045.193195726 1007.55146916669 1228.32265957735 1336.59928683282 1198.04496861504 1187.38985490723 1396.1535326144 1654.86049522396 1795.01819617799 1970.59785934487 2003.55879268205 1236.04445691897 213.352902813509 211.663427332198 346.120747935285 590.057842529311 1197.22547231896 1344.37255671152 1412.49016130428 1215.71331217852 1223.05114898413 1413.73105110149 1595.94763787795 1783.95210471962 1836.62467343934 1500.84510558842 658.820620596441 835.548707379678 835.416684404581 926.901553498169 1153.05845910449 1302.12140679835
"X3" 426.705365386577 475.318258894413 612.804635093358 767.265095956677 846.478903174262 824.340603863701 633.618448199165 314.721535472694 418.272246090309 642.989952842625 896.135757172235 926.196495710645 977.507109250822 1085.00957097302 939.750880203682 458.773037688163 353.776402975553 486.87175972263 784.848556591316 996.710121182237 1123.6550111948 1123.43692378177 1168.51455169468 1216.01420450133 1055.8124701907 732.397771186041 392.844945601447 379.68091097728 632.623356517483 1029.5148046781 1247.6017409095 1286.34854684953 1219.56811729216 1178.289805817 916.902749951105 819.87173605451 740.310886928414 621.677085158718 871.459749135984 957.810609067691 721.441596646753 899.665871290686 970.667883668958 737.263673548309 693.93028956496 600.174443106269 556.12900340273 741.424870311094 814.816483409964 759.65373500418 503.695060619099 574.781830200613 657.612277966203 986.240323390119 1406.2323478007 1621.07232244562 1726.64146294789 1664.37326843453 1201.86880054406 483.133177256605 482.891864810554 313.082338378321 289.322235313673 287.461145617483 314.352096778734 496.558176060062 773.241253569218 1080.87411148869 1072.80798800227 1280.4548857921 1393.77871340065 1252.42069315542 1189.3047855795 1444.39463863737 1714.42570807409 1844.66853769587 2021.58033390736 2070.97694191417 1320.58605905399 173.965212568175 179.634039929719 363.57615966193 651.708256612798 1208.01014803283 1379.32726764984 1458.56234784531 1255.32767602371 1267.76326407736 1460.66671266065 1643.20327202104 1837.92583429086 1915.52910317373 1600.22472521357 680.425773479012 787.286201328348 765.858873096383 908.78656311258 1173.8068530796 1331.43582311251
"X4" 388.79545202476 414.273516363129 594.016874088263 741.883458297393 798.358638406272 792.039158377008 606.813131800726 282.190676749358 392.144354279122 611.524441379973 875.303458598624 920.903519332312 940.822152286889 1058.09599888623 914.432190935913 433.090154707445 332.055850734555 411.005721686407 753.287608177763 970.43338744857 1133.63493748511 1141.9131420978 1177.95270231486 1240.60460995851 1093.93189334944 729.642613101262 342.77712779076 272.219086650679 611.574216007723 987.575206093812 1224.94405111153 1257.77363321464 1179.646818683 1167.81327394036 899.267435801761 804.101537490424 701.066365121021 576.004616410606 840.195367482496 888.494178987143 613.112367293858 791.345742705658 851.707686424001 638.78123062077 641.118663572864 453.32272647426 519.248734431659 704.620720350874 785.94079530971 713.58737194113 511.255084870077 562.872912149063 635.072412115167 980.264497734509 1429.91526872721 1682.94780062295 1777.39454905609 1703.14663948553 1250.65842280374 293.989896077343 352.08620908537 208.184449500353 176.409819915301 151.762828595289 250.466366907858 402.824729637585 813.249192729279 1119.23733441245 1141.60564915939 1333.71334673674 1452.73882588127 1314.15074536928 1206.95766889758 1495.66408901146 1774.8793473168 1896.00239054222 2073.48191568014 2137.89085188831 1407.09131523967 107.473460700516 128.333156438268 410.01316773582 727.663317498746 1222.74259399712 1414.16652433645 1503.78435489713 1298.09013190509 1313.41385697061 1505.96700975601 1690.84275310947 1890.91343710893 1989.49685016315 1691.0740423842 702.838162877744 752.182456405514 712.03309757546 900.224511322936 1193.55812749591 1357.0770409614
"X5" 401.287891728832 413.768588000581 618.449381667409 762.27700432656 803.413252112392 810.690417065512 631.256342515299 295.87362853106 405.552661609925 619.777037613787 892.699242995963 945.97141032332 945.573967443504 1072.45722989665 934.623836991875 459.488796436821 356.298286980041 396.185725896858 755.684222260385 966.796157032042 1154.49123615224 1175.28204748888 1204.33241051347 1278.26946661845 1143.44835920453 757.078735358665 347.444615279955 207.157708079336 636.098772342032 972.024681125609 1215.12368443407 1246.02521396084 1160.96729333574 1175.28690228463 913.53349695607 815.157484616691 701.886666112972 578.656941030796 844.875941044442 867.301501206335 566.274952975824 751.094305109866 791.527975342468 606.335198949286 640.942642162569 345.988035978757 533.961808522 710.921894919026 795.166700418505 707.791380002963 551.508191774895 590.706690276198 658.221100661155 1008.39369387472 1471.35280933645 1746.41028315733 1829.66657106023 1750.32822477882 1309.07036177547 157.000785068332 290.541934446686 153.198245630876 115.405874493372 57.7763812418198 229.986258869911 335.044849774153 877.274352062672 1160.47645016823 1213.670694316 1387.56072872392 1513.18066240026 1385.08740388261 1244.93562989101 1550.21188854997 1835.49359152132 1948.73927893156 2125.82338052712 2203.28364564108 1495.37432771196 83.5235673627758 117.376939773581 493.405169676896 819.306902670049 1242.97466182078 1448.65542761553 1547.59435949296 1344.96005610322 1359.51895739909 1548.47552553084 1738.40076354694 1941.71971773012 2055.48811082384 1769.08365284076 726.123048637223 735.648897507267 680.529400379144 904.388480959086 1211.45535621481 1377.58567425201
"X6" 470.006633487278 480.999257528729 690.164423262893 834.101206380602 868.26952819921 886.644986955429 713.575024726273 360.850560631668 463.023616253978 672.511617694352 952.583198727121 1005.09476877643 997.313116071217 1133.15062379831 1006.36366107769 545.069704345362 431.518573759386 449.576461817192 796.232775660029 989.663451552943 1187.9597842674 1225.72387299038 1250.32611928389 1330.79972383191 1205.46045129723 818.651704099161 414.115398113629 245.803250287776 710.78847775255 986.586206131644 1220.43861570511 1253.91734524025 1166.88962435269 1202.89978481247 962.782794210955 856.038251653288 747.928337896158 635.349114965167 890.290924927773 901.722832111074 591.26343979444 787.726762298333 798.308675205009 648.147672788798 698.578940174493 347.982026516082 605.404805997411 765.088044082192 847.423400665646 748.823324619588 627.596470628259 662.528469123115 732.041423173294 1074.35047993486 1532.21752751182 1810.84039601775 1883.0098084655 1806.90196370035 1378.29634306223 164.459311914063 347.530897834658 204.321420044536 164.962055645345 85.1778305748594 299.52710126909 363.193940138219 965.814559380203 1204.2002782889 1288.08368215201 1441.24072702482 1574.48151331578 1465.84155374601 1305.14438387363 1607.69236789517 1895.29316517109 2002.26899763032 2177.93450467913 2266.05063634084 1584.76367958841 151.521832423852 188.557077490485 615.91202016717 925.02109679607 1269.54309003047 1482.4899060334 1589.46128723391 1396.29054393968 1405.33212833364 1587.20002181594 1785.28386341262 1989.27496017237 2111.19004477138 1831.20447517057 750.124262607103 740.756334237645 675.212119421624 922.660160280425 1226.68674022268 1392.06722331936
"X7" 582.899458990308 602.367825840391 798.152950695971 946.344241026278 980.722516338258 1008.24718587592 842.324372188586 465.982851438747 555.249699878078 760.422191198005 1045.85685686295 1091.27315320371 1087.14041052511 1230.86496798507 1119.72443704693 678.147279873001 545.843336139432 557.345864749347 867.328058427453 1034.89527500287 1231.75827235583 1290.00791498636 1312.62681902549 1395.29391964308 1276.85064639669 907.598115104367 530.880462511409 376.006600035253 823.513604614315 1025.75822072259 1238.73771769031 1278.56182275483 1193.79528945713 1246.9672958523 1039.36408947508 920.428267937862 830.444046196327 735.274610877974 968.956073010968 982.840018149959 677.55614893965 886.127499371295 860.315777366025 749.592010475871 801.578968586505 449.52341916005 720.569578870996 856.62158138608 934.176431631245 828.99781461032 730.988776312415 768.762683438336 845.775170876691 1169.81935283508 1607.82681543812 1874.75530211519 1936.12567988427 1870.49080173418 1455.76166766077 302.476210133173 505.277560553783 348.139928170262 311.124356276749 222.312016837386 446.447593766057 478.627607530536 1070.53005175452 1248.71176311878 1362.41346111234 1493.51165388233 1635.18179442357 1553.48484628428 1382.38775934858 1666.18146554485 1952.76310337234 2055.15808449063 2228.66900913734 2324.95770827376 1673.30128754435 299.475879150981 330.388305164044 765.266907021577 1036.88486767081 1301.24217299368 1515.21092584087 1628.96461548904 1450.67777201512 1449.69731504043 1621.7899118193 1830.58773770087 2032.96750058076 2156.60958944379 1878.2989077436 774.169363259301 764.088157020124 692.480552825008 951.999272705423 1239.0406916622 1401.36058944788
"X8" 723.480066263479 759.120877491181 927.666031851223 1083.85875667389 1123.89652264589 1159.37543535267 1001.57816898181 596.108564841951 669.492020532878 870.712821584426 1160.10811666971 1194.85353781985 1202.57435973739 1352.72588629111 1260.82031695606 842.376596188101 683.206796745458 700.454744005235 958.438985062998 1096.36846170003 1282.60807324826 1363.561653903 1386.44565295619 1467.68685269393 1353.45444750938 1014.49882422003 681.076124421177 567.276630949324 957.992963172218 1081.75266893894 1266.76823794018 1315.65853370612 1236.33816899939 1302.34943921462 1132.96387016671 999.701728674082 937.239321802499 863.530699620194 1070.3452483782 1097.67053404514 809.467447173102 1025.24645655655 960.880953910422 890.375817021629 933.12272933626 620.915247401379 861.944943107307 971.239176190153 1043.55253555412 937.100216659036 850.256804030659 896.405432808136 984.760140163613 1283.49835473456 1691.92041864162 1936.45520282118 1987.50214074162 1937.88267494985 1537.95626773883 530.656119729756 729.296788300635 553.863711708203 521.806629955292 434.695724658071 643.300709354113 653.040188098763 1180.88275774775 1291.98746788585 1433.84999046437 1543.00873590402 1693.61156459818 1644.20898335209 1469.70709668123 1723.36065052079 2006.25085118695 2105.76608639029 2276.75987295975 2378.73449555632 1758.70587269452 500.081379674011 518.100285794098 925.615366818104 1145.40397295004 1336.35962258763 1546.3195093308 1665.70915350834 1506.2807682602 1491.35428554803 1652.05120308588 1873.32854876612 2072.29647049194 2192.32449339862 1912.19424115157 797.456657535936 800.620673171549 726.886190101991 988.268605229357 1248.45302501428 1406.73366521621
"X9" 875.294261730212 932.545308691846 1063.97911160033 1231.52577130694 1280.95052974399 1323.94147570002 1175.44479458989 736.094292438569 793.03662683571 990.612982328692 1282.94863974707 1306.20260905131 1331.16256167247 1485.88626255297 1415.79665414336 1021.44789765554 827.568648405849 859.903195011474 1059.05718797455 1167.97841672402 1337.2385957351 1441.82305110702 1467.00681285645 1543.92219296462 1431.11312759195 1129.95501066528 848.076684508325 789.120523167796 1097.96959691533 1146.80074276895 1301.28866197329 1360.92167555071 1289.19004680409 1363.91907403031 1233.28759829464 1085.24967990238 1056.14733484984 1005.2470824435 1183.95832688534 1233.27047104604 971.364110340351 1184.07928924251 1083.37989440993 1050.25066213901 1076.4220430758 832.40595446686 1012.04859584683 1094.68304332765 1163.70410483307 1061.94779055889 973.990466648504 1032.47724170131 1134.36300506841 1404.10635135287 1778.24747515099 1994.23744685555 2035.62490321218 2005.86969008474 1621.37530537557 808.614773462396 985.139917030057 790.707873294741 764.916304593691 687.816128072969 862.623410955988 858.087715436806 1286.34041091744 1332.00239246064 1499.57964076154 1588.36378582946 1748.09799905941 1734.20885276845 1560.1549696056 1776.90962411952 2054.09897885375 2152.44964002001 2320.9367518285 2426.10446201584 1838.69223991436 726.057219296381 726.943916973119 1081.11466332763 1241.07969629454 1373.18699475474 1575.31467846365 1699.29634816953 1561.25974023012 1529.03944161468 1677.78473639442 1912.51926965025 2106.75571179225 2218.90102211092 1934.70228597853 819.183543421552 845.345353549725 773.000159477349 1027.33872366227 1254.85604304715 1409.44968813142
"X10" 1021.90126337652 1103.94704352266 1192.37526381972 1374.23748439141 1435.05905222947 1485.87207185381 1348.04915261772 870.817951402828 913.180048429809 1107.36303690988 1401.99976262499 1415.69581080414 1460.46754205528 1617.51162941177 1570.81424586294 1199.06805650866 962.895830666959 1016.70899463928 1158.68507070393 1243.63217407091 1392.3835682582 1520.23535965442 1549.54210389493 1619.947864601 1505.66899844071 1244.57748868352 1015.27552530684 1011.00993016826 1227.19232246545 1213.1440559036 1339.06503245986 1410.07488577667 1347.03455409404 1426.55608474873 1330.04800695404 1168.4702333643 1175.01506177722 1145.56897545694 1299.30924854072 1376.7198117155 1147.64753902953 1341.64351490496 1211.21341434038 1208.98907480369 1214.70145724687 1054.15589411229 1153.40724541952 1212.7047391676 1282.79571395959 1192.37697433193 1090.7849177609 1164.00829531471 1279.96267132843 1520.37019924421 1860.55940016277 2046.3945877498 2078.97571041254 2071.24447600449 1702.51518589767 1095.93449897852 1238.35636406725 1027.85840271635 1008.31851697815 947.092383328636 1076.90582746159 1065.35643610109 1376.36458386223 1366.72767383105 1556.78198857217 1628.20364180429 1796.96348081106 1819.67819255634 1646.78728158381 1824.50367824158 2094.6432935963 2193.56059812374 2359.9245280464 2465.78344981343 1910.9686775323 950.115325301987 932.163916025987 1215.91580547841 1314.39806618055 1410.01774787233 1601.69288622044 1729.32383167365 1613.77398172505 1561.4843824218 1698.78596040024 1947.16855867091 2135.83319639812 2236.89459876878 1947.62143410406 838.545600027476 893.263146035954 825.407063666657 1065.08328731224 1258.17846598312 1410.76867852224
