"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127"
"X1" 3479.18915911836 2296.70154536284 2296.70154536284 3479.18915911836 3479.18915911836 3208.44782624974 3208.44782624974 2693.46565111331 3478.97758693763 3478.97758693763 3226.2879833794 3226.2879833794 2694.13039151988 2694.13039151988 3197.46067724336 3197.46067724336 3478.97758693763 3478.97758693763 3225.26628791747 3225.26628791747 3399.64741545724 3399.64741545724 3019.57620054668 2591.57553623706 2875.57944891679 2875.57944891679 2819.89243431692 2819.89243431692 3299.07976786976 3299.07976786976 3368.49998869748 3368.49998869748 3019.72273247541 3019.72273247541 2312.23400192635 1780.58563937221 2591.57553623706 2591.57553623706 2875.57944891679 2875.57944891679 2819.89243431692 2819.89243431692 2960.79518390813 2960.79518390813 3094.89332896728 3094.89332896728 2939.40160138662 2939.40160138662 2694.65127405792 1430.03270339723 2074.87319864417 2074.87319864417 2425.4882848058 2425.4882848058 2663.0607831928 2663.0607831928 3037.02872323972 3037.02872323972 3167.06019457957 3167.06019457957 3050.89769284899 3050.89769284899 2737.26790327425 2737.26790327425 2379.24259910217 2074.87319864417 2425.4882848058 2425.4882848058 2663.0607831928 2663.0607831928 2765.64641166788 2765.64641166788 2580.54814419004 2580.54814419004 2680.92427994094 2680.92427994094 2517.24564507345 2517.24564507345 1922.20155563729 1922.20155563729 1766.50949428797 2107.82198142302 2270.18769420324 2270.18769420324 2293.63558983291 2293.63558983291 2903.84846505437 2903.84846505437 2662.40851790138 2662.40851790138 2740.17627166786 2740.17627166786 2616.38374579534 2616.38374579534 2071.2807897425 2071.2807897425 1818.17560464003 1818.17560464003 2107.82198142302 2270.18769420324 2270.18769420324 2293.63558983291 2293.63558983291 1962.87666108408 1962.87666108408 1568.81800444208 1568.81800444208 1497.17135988487 1497.17135988487 1340.26462702551 1340.26462702551 1198.41635053507 1198.41635053507 1315.6046528457 1757.13012352469 2133.07586687299 2133.07586687299 1966.87976059046 1966.87976059046 1578.9036304383 1578.9036304383 2033.13023214481 2033.13023214481 1886.46468380122 2133.07586687299 2133.07586687299 1966.87976059046
"X2" 3373.60980629632 2431.44492148455 2431.44492148455 3373.60980629632 3373.60980629632 3187.88147131338 3187.88147131338 2619.92690317875 3480.43456706404 3480.43456706404 3179.4453398275 3179.4453398275 2777.89018899885 2777.89018899885 3221.71157706945 3221.71157706945 3480.43456706404 3480.43456706404 3222.66940235352 3222.66940235352 3429.36236063696 3429.36236063696 3051.20940542 2584.10879097138 2875.85528747994 2875.85528747994 2768.70056909345 2768.70056909345 3139.92977090107 3139.92977090107 3294.33108774614 3294.33108774614 3051.10825697727 3051.10825697727 2348.55526793774 1746.27781479734 2584.10879097138 2584.10879097138 2875.85528747994 2875.85528747994 2768.70056909345 2768.70056909345 2849.45611827689 2849.45611827689 3083.63777090969 3083.63777090969 3020.55357348311 3020.55357348311 2638.97919975251 1392.90102709859 2016.87871837055 2016.87871837055 2291.72084055206 2291.72084055206 2463.7588482604 2463.7588482604 2800.56556769829 2800.56556769829 2992.0489185904 2992.0489185904 2871.34460110311 2871.34460110311 2549.3892320273 2549.3892320273 2273.04039594271 2016.87871837055 2291.72084055206 2291.72084055206 2463.7588482604 2463.7588482604 2587.48590684759 2587.48590684759 2408.06244621351 2408.06244621351 2464.42510937027 2464.42510937027 2359.23801067788 2359.23801067788 1881.76979169229 1881.76979169229 1776.98705052585 1986.88845890531 2100.2814806867 2100.2814806867 2092.82604351863 2092.82604351863 2492.44549807749 2492.44549807749 2326.26520752748 2326.26520752748 2340.61034649979 2340.61034649979 2252.10331549115 2252.10331549115 1800.64752813511 1800.64752813511 1734.01074920728 1734.01074920728 1986.88845890531 2100.2814806867 2100.2814806867 2092.82604351863 2092.82604351863 1743.2178542892 1743.2178542892 1359.72322933028 1359.72322933028 1329.95131832012 1329.95131832012 1247.91590071857 1247.91590071857 1136.61295968541 1136.61295968541 1332.0980793153 1682.52348779076 1997.23228065689 1997.23228065689 1749.27406049064 1749.27406049064 1389.98924708425 1389.98924708425 1684.54569716403 1684.54569716403 1897.5737094543 1997.23228065689 1997.23228065689 1749.27406049064
"X3" 3298.65827376936 2567.08845523111 2567.08845523111 3298.65827376936 3298.65827376936 3188.83226490847 3188.83226490847 2564.22281774489 3499.11213648413 3499.11213648413 3155.61382755709 3155.61382755709 2869.8946552727 2869.8946552727 3261.54366947944 3261.54366947944 3499.11213648413 3499.11213648413 3231.37461879653 3231.37461879653 3467.27743122727 3467.27743122727 3088.9223638776 2590.86673239769 2887.47477708497 2887.47477708497 2721.55878672004 2721.55878672004 3000.63836616727 3000.63836616727 3235.12554037013 3235.12554037013 3088.58545227988 3088.58545227988 2386.04389546727 1721.28805937134 2590.86673239769 2590.86673239769 2887.47477708497 2887.47477708497 2721.55878672004 2721.55878672004 2734.26499092864 2734.26499092864 3056.96394273043 3056.96394273043 3084.54913672741 3084.54913672741 2581.39715919752 1363.01134321788 1964.94082308198 1964.94082308198 2161.03656820787 2161.03656820787 2261.09361334375 2261.09361334375 2567.13544680077 2567.13544680077 2814.01853335676 2814.01853335676 2693.50302707836 2693.50302707836 2366.15795915792 2366.15795915792 2171.73567199351 1964.94082308198 2161.03656820787 2161.03656820787 2261.09361334375 2261.09361334375 2387.64525545012 2387.64525545012 2221.27299183858 2221.27299183858 2246.93019095497 2246.93019095497 2205.39871942116 2205.39871942116 1848.07131749853 1848.07131749853 1792.05016726187 1866.37966863749 1924.73752655011 1924.73752655011 1886.00303465474 1886.00303465474 2074.93040172698 2074.93040172698 1986.13096370622 1986.13096370622 1950.33079412668 1950.33079412668 1903.69522135453 1903.69522135453 1548.71882213749 1548.71882213749 1660.18548988231 1660.18548988231 1866.37966863749 1924.73752655011 1924.73752655011 1886.00303465474 1886.00303465474 1521.87449240408 1521.87449240408 1156.49575394151 1156.49575394151 1168.1053831504 1168.1053831504 1159.02120878412 1159.02120878412 1078.11702824651 1078.11702824651 1348.8371860014 1611.62324305173 1860.75504882466 1860.75504882466 1530.10425137473 1530.10425137473 1203.32867420494 1203.32867420494 1341.73807111052 1341.73807111052 1908.77128499328 1860.75504882466 1860.75504882466 1530.10425137473
"X4" 3289.51383492999 2700.10094515181 2700.10094515181 3289.51383492999 3289.51383492999 3237.81675003045 3237.81675003045 2548.95638356306 3557.48006542904 3557.48006542904 3183.98025470753 3183.98025470753 2976.94756529099 2976.94756529099 3335.01261424589 3335.01261424589 3557.48006542904 3557.48006542904 3268.4681588145 3268.4681588145 3525.64602282427 3525.64602282427 3140.75172868206 2627.4554306229 2925.26145155469 2925.26145155469 2689.10654409374 2689.10654409374 2913.40848793951 2913.40848793951 3214.46122492899 3214.46122492899 3140.21367003575 3140.21367003575 2425.47753647954 1715.48135681779 2627.4554306229 2627.4554306229 2925.26145155469 2925.26145155469 2689.10654409374 2689.10654409374 2620.68865936351 2620.68865936351 3007.54767977052 3007.54767977052 3118.23201138938 3118.23201138938 2524.58254694223 1349.39737295862 1929.91619846151 1929.91619846151 2044.84035445738 2044.84035445738 2064.51102656573 2064.51102656573 2354.40095251833 2354.40095251833 2643.02059152298 2643.02059152298 2531.76075311298 2531.76075311298 2202.09205838644 2202.09205838644 2085.23453340167 1929.91619846151 2044.84035445738 2044.84035445738 2064.51102656573 2064.51102656573 2160.47526782452 2160.47526782452 2019.02893704478 2019.02893704478 2039.26270289092 2039.26270289092 2068.51264072541 2068.51264072541 1830.14557003751 1830.14557003751 1816.91893704265 1752.97289842697 1747.75358492729 1747.75358492729 1678.72566405373 1678.72566405373 1669.89322034014 1669.89322034014 1656.40088421446 1656.40088421446 1597.64986905066 1597.64986905066 1603.86234661985 1603.86234661985 1347.09455020114 1347.09455020114 1611.41736066946 1611.41736066946 1752.97289842697 1747.75358492729 1747.75358492729 1678.72566405373 1678.72566405373 1308.21580430559 1308.21580430559 975.45104764013 975.45104764013 1026.39492832303 1026.39492832303 1083.20267922478 1083.20267922478 1030.70721176245 1030.70721176245 1366.84009363209 1551.31993655536 1730.00418919163 1730.00418919163 1318.61883102144 1318.61883102144 1030.63724861756 1030.63724861756 1026.48707246242 1026.48707246242 1920.04619048918 1730.00418919163 1730.00418919163 1318.61883102144
"X5" 3368.53529073408 2826.43917099106 2826.43917099106 3368.53529073408 3368.53529073408 3352.26930240787 3352.26930240787 2590.08387477315 3670.24781969261 3670.24781969261 3284.02272422931 3284.02272422931 3102.77239648808 3102.77239648808 3452.46639701369 3452.46639701369 3670.24781969261 3670.24781969261 3346.11122709667 3346.11122709667 3613.01093476971 3613.01093476971 3213.00345612307 2702.88455919293 2998.64291625155 2998.64291625155 2680.15614818248 2680.15614818248 2902.1446638013 2902.1446638013 3249.63132838083 3249.63132838083 3212.31747887097 3212.31747887097 2467.36935580053 1733.95103053811 2702.88455919293 2702.88455919293 2998.64291625155 2998.64291625155 2680.15614818248 2680.15614818248 2517.08693009633 2517.08693009633 2934.56115021453 2934.56115021453 3115.13618189056 3115.13618189056 2471.97548611172 1357.41745047486 1919.59403108621 1919.59403108621 1953.26674403658 1953.26674403658 1885.82399288018 1885.82399288018 2180.09892216128 2180.09892216128 2490.92959939653 2490.92959939653 2400.60845613704 2400.60845613704 2070.15271756581 2070.15271756581 2021.79582477765 1919.59403108621 1953.26674403658 1953.26674403658 1885.82399288018 1885.82399288018 1910.52541583525 1910.52541583525 1806.22085144155 1806.22085144155 1852.19241310691 1852.19241310691 1958.40754402083 1958.40754402083 1832.76094571692 1832.76094571692 1854.08105247857 1653.81371863764 1576.83812657265 1576.83812657265 1479.80105648411 1479.80105648411 1299.67238606822 1299.67238606822 1354.10215304684 1354.10215304684 1307.03192448251 1307.03192448251 1377.94703219555 1377.94703219555 1218.13107663033 1218.13107663033 1597.38047994365 1597.38047994365 1653.81371863764 1576.83812657265 1576.83812657265 1479.80105648411 1479.80105648411 1111.69714937378 1111.69714937378 828.790006322316 828.790006322316 916.797459205339 916.797459205339 1028.34151120882 1028.34151120882 1000.53673305091 1000.53673305091 1386.87766645913 1507.42264409165 1612.27751272247 1612.27751272247 1125.37566432296 1125.37566432296 882.45958846741 882.45958846741 757.786016962655 757.786016962655 1931.38017500983 1612.27751272247 1612.27751272247 1125.37566432296
"X6" 3546.77061451308 2942.34113682391 2942.34113682391 3546.77061451308 3546.77061451308 3541.01742285619 3541.01742285619 2696.53487700146 3844.76228963862 3844.76228963862 3465.89598019209 3465.89598019209 3248.29692378102 3248.29692378102 3617.94070484756 3617.94070484756 3844.76228963862 3844.76228963862 3471.09245638133 3471.09245638133 3733.90459784669 3733.90459784669 3309.43014775588 2820.82673914473 3112.12176279714 3112.12176279714 2700.65649524707 2700.65649524707 2981.382637884 2981.382637884 3350.84536038402 3350.84536038402 3308.66224787967 3308.66224787967 2511.88507003873 1778.44736240897 2820.82673914473 2820.82673914473 3112.12176279714 3112.12176279714 2700.65649524707 2700.65649524707 2431.39448252738 2431.39448252738 2840.51148767205 2840.51148767205 3073.34054782788 3073.34054782788 2426.82731851134 1389.53110772997 1938.60162041526 1938.60162041526 1893.79604468313 1893.79604468313 1735.63819581043 1735.63819581043 2058.30763843373 2058.30763843373 2367.0055841193 2367.0055841193 2308.75013023959 2308.75013023959 1980.07435125371 1980.07435125371 1987.2576974517 1938.60162041526 1893.79604468313 1893.79604468313 1735.63819581043 1735.63819581043 1646.59992534127 1646.59992534127 1590.12375108784 1590.12375108784 1694.76169854712 1694.76169854712 1881.93212712087 1881.93212712087 1857.93495317288 1857.93495317288 1904.21404638613 1574.87899573501 1419.75990598526 1419.75990598526 1298.13561175292 1298.13561175292 984.210546457534 984.210546457534 1093.17501781826 1093.17501781826 1096.6105943465 1096.6105943465 1243.04912204415 1243.04912204415 1175.49041609844 1175.49041609844 1623.37920437755 1623.37920437755 1574.87899573501 1419.75990598526 1419.75990598526 1298.13561175292 1298.13561175292 940.543137920647 940.543137920647 724.908881572754 724.908881572754 847.872484414415 847.872484414415 1000.06464742785 1000.06464742785 991.79723048311 991.79723048311 1409.46318424172 1484.02783738518 1514.05692693272 1514.05692693272 959.799990691098 959.799990691098 767.057518626096 767.057518626096 550.104271660133 550.104271660133 1942.75358628786 1514.05692693272 1514.05692693272 959.799990691098
"X7" 3803.51516579447 3045.45783677084 3045.45783677084 3803.51516579447 3803.51516579447 3788.11934697642 3788.11934697642 2856.36710825719 4067.17109427959 4067.17109427959 3712.82867622928 3712.82867622928 3406.43602412044 3406.43602412044 3818.18584189576 3818.18584189576 4067.17109427959 4067.17109427959 3634.1044720153 3634.1044720153 3880.85491756089 3880.85491756089 3425.58021026555 2970.42099659359 3256.19571506635 3256.19571506635 2747.33641240612 2747.33641240612 3137.43240456989 3137.43240456989 3506.94784540161 3506.94784540161 3424.79067800818 3424.79067800818 2558.08481523517 1842.19268584464 2970.42099659359 2970.42099659359 3256.19571506635 3256.19571506635 2747.33641240612 2747.33641240612 2367.52600647445 2367.52600647445 2734.99143455189 2734.99143455189 3002.36707018278 3002.36707018278 2391.08343754135 1440.41293068696 1982.28175890752 1982.28175890752 1865.05130305228 1865.05130305228 1618.09338424971 1618.09338424971 1989.34936381321 1989.34936381321 2274.28623948285 2274.28623948285 2255.86085333247 2255.86085333247 1930.85865100282 1930.85865100282 1979.78828255725 1982.28175890752 1865.05130305228 1865.05130305228 1618.09338424971 1618.09338424971 1384.99649431734 1384.99649431734 1382.01535644041 1382.01535644041 1569.71411950898 1569.71411950898 1837.36359808735 1837.36359808735 1901.0203519106 1901.0203519106 1963.50820252707 1517.3986821046 1282.54991394422 1282.54991394422 1140.37882823358 1140.37882823358 731.461229578139 731.461229578139 879.937399491639 879.937399491639 964.167349587136 964.167349587136 1191.68362922421 1191.68362922421 1208.09728823915 1208.09728823915 1682.58717330001 1682.58717330001 1517.3986821046 1282.54991394422 1282.54991394422 1140.37882823358 1140.37882823358 798.453970489391 798.453970489391 661.557814151309 661.557814151309 817.800701650753 817.800701650753 997.064218776531 997.064218776531 1002.71817187567 1002.71817187567 1434.35819638846 1479.72462689997 1438.03928526084 1438.03928526084 826.076834393362 826.076834393362 685.22852726236 685.22852726236 403.469925182088 403.469925182088 1954.14672360431 1438.03928526084 1438.03928526084 826.076834393362
"X8" 4110.18763177405 3133.78153018391 3133.78153018391 4110.18763177405 4110.18763177405 4071.48665303076 4071.48665303076 3052.46308200744 4318.35890410503 4318.35890410503 4001.3691727649 4001.3691727649 3568.11001315577 3568.11001315577 4035.65675301242 4035.65675301242 4318.35890410503 4318.35890410503 3821.84583007278 3821.84583007278 4043.40874969841 4043.40874969841 3554.96660887131 3137.19699250056 3417.88467843724 3417.88467843724 2814.64154230923 2814.64154230923 3349.60977460375 3349.60977460375 3701.48612509254 3701.48612509254 3554.20546116567 3554.20546116567 2604.75341954709 1916.29201862985 3137.19699250056 3137.19699250056 3417.88467843724 3417.88467843724 2814.64154230923 2814.64154230923 2328.41126105523 2328.41126105523 2629.35800624217 2629.35800624217 2914.57589548571 2914.57589548571 2366.37172490217 1502.80596162745 2043.67609630443 2043.67609630443 1863.46772350806 1863.46772350806 1535.74276968497 1535.74276968497 1970.15328166962 1970.15328166962 2214.37706792068 2214.37706792068 2239.631583896 2239.631583896 1918.85960471767 1918.85960471767 1995.66135256632 2043.67609630443 1863.46772350806 1863.46772350806 1535.74276968497 1535.74276968497 1143.89330408508 1143.89330408508 1194.18496369381 1194.18496369381 1478.24796405374 1478.24796405374 1820.86382758903 1820.86382758903 1955.7180208227 1955.7180208227 2027.03878329603 1481.43523520515 1170.82404910467 1170.82404910467 1012.63912470787 1012.63912470787 546.43785667966 546.43785667966 718.95845384554 718.95845384554 902.463133887809 902.463133887809 1210.28992377485 1210.28992377485 1298.75392919764 1298.75392919764 1765.17202430983 1765.17202430983 1481.43523520515 1170.82404910467 1170.82404910467 1012.63912470787 1012.63912470787 688.025641255621 688.025641255621 633.860348200981 633.860348200981 822.201681778801 822.201681778801 1016.32046661396 1016.32046661396 1030.05526690939 1030.05526690939 1461.13835000239 1491.74153234019 1385.99552993169 1385.99552993169 727.110593111721 727.110593111721 635.933889445296 635.933889445296 314.354290263368 314.354290263368 1965.5398746027 1385.99552993169 1385.99552993169 727.110593111721
"X9" 4438.26342589315 3205.28712750029 3205.28712750029 4438.26342589315 4438.26342589315 4369.07226690317 4369.07226690317 3267.74700260054 4579.24267497205 4579.24267497205 4308.11333065908 4308.11333065908 3724.2429645487 3724.2429645487 4252.82778954455 4252.82778954455 4579.24267497205 4579.24267497205 4021.0431093237 4021.0431093237 4211.13045586606 4211.13045586606 3691.11727483998 3306.70382592875 3584.22834417325 3584.22834417325 2897.0414046679 2897.0414046679 3597.29472268227 3597.29472268227 3918.05142703427 3918.05142703427 3690.42431312007 3690.42431312007 2650.67611224428 1991.86223835936 3306.70382592875 3306.70382592875 3584.22834417325 3584.22834417325 2897.0414046679 2897.0414046679 2317.00854541519 2317.00854541519 2534.96814470873 2534.96814470873 2822.3077413549 2822.3077413549 2354.33312935624 1569.46645932971 2115.84661805215 2115.84661805215 1885.51212698051 1885.51212698051 1491.18072802157 1491.18072802157 1997.70595725319 1997.70595725319 2188.92178449921 2188.92178449921 2257.79593706322 2257.79593706322 1940.47455038856 1940.47455038856 2031.17786165254 2115.84661805215 1885.51212698051 1885.51212698051 1491.18072802157 1491.18072802157 941.492688507176 941.492688507176 1038.94620817233 1038.94620817233 1421.60099340784 1421.60099340784 1828.62754939324 1828.62754939324 2015.74239802174 2015.74239802174 2089.88587018093 1467.07628253221 1090.2280916746 1090.2280916746 921.060184517071 921.060184517071 434.232583620555 434.232583620555 614.868245500086 614.868245500086 904.341168942904 904.341168942904 1285.38844730315 1285.38844730315 1430.3292294685 1430.3292294685 1861.32815266079 1861.32815266079 1467.07628253221 1090.2280916746 1090.2280916746 921.060184517071 921.060184517071 611.891494820334 611.891494820334 636.981736589587 636.981736589587 856.735297047119 856.735297047119 1054.83966191016 1054.83966191016 1070.58348552613 1070.58348552613 1489.38159613932 1517.32602216711 1359.72466965657 1359.72466965657 665.846536905653 665.846536905653 618.173103975139 618.173103975139 279.295806225053 279.295806225053 1976.91331208397 1359.72466965657 1359.72466965657 665.846536905653
"X10" 4759.24224449596 3257.92988058686 3257.92988058686 4759.24224449596 4759.24224449596 4658.84539932457 4658.84539932457 3485.16534869432 4830.74995910198 4830.74995910198 4609.67790702865 4609.67790702865 3865.75238426481 3865.75238426481 4452.17279485691 4452.17279485691 4830.74995910198 4830.74995910198 4218.43583212924 4218.43583212924 4373.59004938907 4373.59004938907 3827.56774318817 3464.49360517714 3742.27146294493 3742.27146294493 2989.02312754239 2989.02312754239 3859.90796093792 3859.90796093792 4140.26022361693 4140.26022361693 3826.97259959508 3826.97259959508 2694.63713893176 2060.02198530122 3464.49360517714 3464.49360517714 3742.27146294493 3742.27146294493 2989.02312754239 2989.02312754239 2336.3080762004 2336.3080762004 2463.19166319981 2463.19166319981 2737.89795678616 2737.89795678616 2356.62354657485 1633.15566894674 2191.86777079712 2191.86777079712 1927.67895434938 1927.67895434938 1487.04577797619 1487.04577797619 2069.04793139904 2069.04793139904 2199.60421713945 2199.60421713945 2308.1276331759 2308.1276331759 1992.14009739591 1992.14009739591 2082.66174543441 2191.86777079712 1927.67895434938 1927.67895434938 1487.04577797619 1487.04577797619 796.041874427641 796.041874427641 928.651109105725 928.651109105725 1401.05188260013 1401.05188260013 1856.8780615818 1856.8780615818 2074.81434698018 2074.81434698018 2147.12877591726 1474.43473165374 1046.44414206756 1046.44414206756 871.82796635591 871.82796635591 400.022142706972 400.022142706972 572.363047486377 572.363047486377 962.718853331832 962.718853331832 1403.56541799566 1403.56541799566 1585.73927880404 1585.73927880404 1961.26556998684 1961.26556998684 1474.43473165374 1046.44414206756 1046.44414206756 871.82796635591 871.82796635591 572.72525163971 572.72525163971 666.123476401751 666.123476401751 917.09680971177 917.09680971177 1109.65071719888 1109.65071719888 1121.09340423692 1121.09340423692 1518.66771433464 1553.74138505047 1361.05583529283 1361.05583529283 645.274178141828 645.274178141828 630.982778753676 630.982778753676 294.896136614694 294.896136614694 1988.24727078674 1361.05583529283 1361.05583529283 645.274178141828
