"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127"
"X1" 4360.86281973315 5239.0643688028 5154.07279567956 3846.5431592352 3696.35019006493 4370.08301056668 4533.49338160908 4488.79534151029 3550.44265074834 3243.22924579029 3554.94733335038 3400.80610160713 3843.42487943995 5004.89365796128 4502.07315921363 3460.74312323323 2938.18034931505 2814.86938796577 3059.57573397382 2833.82412154292 3264.77208427728 4484.38247032743 5741.18169618395 3687.90895843399 2961.00751183467 2487.7148281661 2494.39863890185 2595.29245409984 2748.6676014813 2733.45920278646 3053.9454391235 3591.40650758247 4061.19128424503 4188.0600700217 3893.1047074786 3471.82044581434 2928.24300366245 2388.63678093606 2207.97244550838 2241.58801336559 2264.752050979 2391.6346660369 2583.8888842913 2618.52568467377 2820.14817383484 2868.14337786098 2855.55401666589 2795.99171529625 3330.64018105734 1670.97665544655 1793.30874575729 1909.10382579336 2039.28253944814 2185.85300393389 2123.16104982364 2127.6302774377 2497.44273423 2488.33231416752 2548.03843966705 2462.27011504447 2445.41051529201 2574.50342768679 2987.46761941486 3738.40845291491 4578.16746117995 1728.00553520268 1893.45125350573 2029.45649499603 2046.74786875051 2082.09536432963 2314.02693348527 2515.4810307365 2646.74200271765 2614.01300584305 2573.37916915528 2902.51866690911 3207.83315451054 3222.45849922208 2893.57053351558 3049.7220307099 3954.38591138987 1784.35399106035 1822.98467134567 1901.44340689364 1980.8967631243 2250.11940042781 2330.45665906008 2619.95775777886 2705.75423948187 2621.83928435807 2574.04951851618 2936.46099418294 2629.01944484667 2118.36862672649 1352.51363937022 1321.92904342607 1683.04385805388 2148.62142224246 2093.54831128017 1880.27009990102 1893.29635189804 1963.82496134333 1954.00694140868 2365.7938122976 2128.99113600537 1769.79771346106 1489.93827555724 1347.86903166918 1572.83834497006 1444.95140162798 1274.29021374024 1164.90485355855 1273.13508230478 1225.92469043895 2298.30497176198 3578.13296861681 2192.94399587702 2102.5013220589 1578.77320206657 1249.29091550836 1360.89756719993 1698.83368977048 1018.8272911793 4734.90402240714 2386.856655603 1840.48912437862 2204.81047264084
"X2" 4711.38897784607 5406.87249831396 5272.11084365635 4101.1104446287 3897.35363189977 4411.61429764402 4619.27241507528 4574.40151865968 3568.38106474098 3322.47778937232 3497.66713993881 3355.23817102423 3922.04052781048 5183.75766316108 4815.2217984109 3649.36911696751 2986.96045529151 2869.51269034477 2941.83014180905 2728.12084678059 3216.01428958918 4641.24176485907 6186.38759060077 4067.10371157389 3201.84424737324 2596.71712530917 2493.11392356536 2534.13456254808 2608.11153293967 2599.20008483931 2996.79897624385 3689.45817465632 4436.91914584992 4631.83750266083 4177.91499898941 3556.00649965761 3188.51705699086 2482.38792756451 2202.87244843661 2155.10893491707 2209.93497563672 2296.38818191234 2471.27356198176 2512.33311801369 2742.09018369478 2867.87883272133 2830.0593783512 2795.48730638364 3468.7338860908 1821.07730551429 1827.27833198658 1876.37182554324 1964.76575977368 2061.09867985314 2063.82215211732 2066.73145606738 2342.38602098291 2375.64945408258 2430.22231021031 2327.34599431927 2310.13870258707 2421.46290349473 2943.83302786529 3951.24528875362 4586.26415245584 1649.02356551044 1826.51954558366 1940.45227245084 1937.77032769591 1950.79351413103 2162.81361056254 2330.95727423879 2397.31060779883 2234.30685363661 2242.37893831013 2545.78400380428 2750.10223589575 2815.51353751795 2781.21176067117 3189.98182482812 4300.41146736312 1654.03829646158 1739.0013163674 1819.70707342105 1854.74782548649 2059.82234242452 2059.37832763561 2235.63704894974 2224.45498882439 2129.28152080535 2089.64507967634 2405.2879349121 2153.69962857423 1756.63011259329 1176.24893539021 1213.48041102782 1896.00141923381 2609.25922372947 1932.70142938946 1754.02590237888 1774.54492899895 1812.68547382536 1736.72083755741 1944.35519412543 1667.47001434023 1460.15139314199 1142.27881077473 1155.72803106247 1381.75181298317 1272.96316378396 1104.93652279099 992.664335227792 1058.55824760672 1076.25644369502 2241.85607013407 3323.6551235803 2043.4151920707 1893.42246625363 1439.7120999098 1140.01058432824 1101.28264001292 1338.58895155962 923.758392316027 4465.57633429077 2208.17041934823 1739.73480524093 1878.03923776619
"X3" 5054.74572808406 5573.68492003673 5388.85948764321 4352.01380425514 4101.68882407017 4464.47686126081 4712.55176879768 4663.90295033067 3599.35430950161 3412.80887480145 3460.0058759252 3324.98042339747 4004.12652518133 5357.90218791855 5121.19894373617 3840.85738687859 3046.13629940586 2933.03394035258 2845.80012399731 2638.93369697637 3178.68665809614 4794.63696173382 6604.63651280054 4435.40021583463 3438.46910102061 2706.90125576371 2496.81453689075 2479.90686819745 2483.15548509105 2478.94055351874 2948.10787810552 3783.58858191627 4776.6512906741 5034.4093531851 4439.5271607777 3818.84158856797 3439.82144385162 2576.79422964664 2202.79082453624 2077.23865167704 2159.75275922431 2204.50251325766 2365.31083168176 2411.67042526471 2665.03895552493 2859.60624909585 2797.95380107985 2790.03836400595 3591.06669490665 1839.52395291983 1863.64922506687 1847.48569992804 1896.62028817554 1944.5102417029 2007.73891859615 2006.66081947739 2187.38244744755 2252.7487678817 2303.29736878362 2187.05819886059 2176.56786966822 2273.51648130202 2897.50774100476 4138.30409121187 4830.92103660689 1572.34225945954 1762.94348988244 1855.6666862492 1832.10150407971 1819.57210213886 2007.85198870265 2139.89242599517 2143.51455137055 1867.39459768251 1921.23532037155 2205.3767917588 2319.46587956465 2436.33981528444 2681.78660882991 3330.48676450413 4620.58159393408 1527.66833346075 1656.83682246162 1739.4762989424 1730.77456160733 1869.05341592569 1791.61629571371 1858.33747000401 1758.88717707889 1577.31481690889 1628.78779711231 1906.83195993588 1718.21831281661 1427.92426528152 1024.04686035571 1125.77651244065 2104.75702627272 3049.10448028048 1777.0204647564 1630.39071656925 1657.05321718018 1664.10239528386 1525.58319289048 1537.58447291079 1232.08580205878 1081.42817216492 827.370536189333 982.878123220848 1206.54185020922 1116.68629368333 955.709943277221 845.78746838012 871.324431703983 956.118324869138 2194.01855345074 3074.93654858227 1894.49159094838 1686.99336172366 1305.59600424247 1038.45967486934 862.883314811285 1001.49733096787 709.628961128008 4199.42035651521 2034.53081904695 1639.23859941066 1562.25510903074
"X4" 5371.50692399047 5728.49500263061 5494.43632084454 4587.12743762809 4307.36854704002 4540.43537923193 4818.09719295181 4755.47064634207 3657.57379629304 3523.87372830928 3466.04680762223 3327.81733289419 4090.38681671921 5513.83129645017 5399.70973910206 4031.91042376824 3125.36667408477 3012.74205104487 2799.09681305573 2587.18298538751 3166.14185532366 4935.97438129217 6950.58487277155 4766.75496633113 3659.12457924961 2817.84370669415 2512.18069860338 2441.34856825411 2394.61841916337 2392.06229049679 2919.00953752151 3867.89955394696 5033.55275417546 5345.1815063547 4640.49105023393 4152.17566799214 3662.84635248179 2669.56703573651 2212.73107556953 2019.77889510953 2120.74152451767 2123.10684159156 2277.03646887421 2326.37290956992 2595.1167000652 2837.51043741517 2755.54154344908 2774.38198130487 3676.27785039395 1799.32298539641 1904.07912725696 1828.23693241764 1844.23287622166 1848.80876447448 1960.40974517788 1950.83310901471 2039.97101085089 2118.02779964256 2163.79194629009 2043.03779141668 2052.68443882063 2141.45281813035 2846.70278557919 4263.60294044772 5137.0689715448 1503.92310867233 1709.01960927607 1782.83182408304 1737.97327405699 1694.47003779424 1854.35430800126 1944.30656397357 1894.09569312089 1537.99692220124 1633.84772030662 1911.55423551599 1960.98388100713 2128.21356562547 2611.36146053911 3457.36571840918 4873.96843614184 1415.24270948611 1582.04677721824 1666.09436271078 1616.82716281089 1685.45088983095 1542.2468560824 1510.23005885167 1343.11559974761 1064.74633677275 1237.08077807057 1496.85335471072 1379.8531938932 1178.57658415504 925.043914499427 1081.87251730039 2296.09431513701 3429.06640990186 1638.07737292898 1516.95833024942 1547.40953068144 1526.66150330287 1334.95938637887 1176.65242626826 868.952406192528 732.940003255659 592.317883145124 857.447184504918 1072.2669763252 997.823267113264 853.390531555685 755.589526449314 746.910482637323 897.309726487616 2164.4397373922 2852.88651598373 1753.06463120554 1494.12287419727 1186.64805948825 958.27964843591 678.574758255147 730.781927140751 490.688427847374 3953.94311762191 1879.67913406333 1543.12597724582 1279.76663788586
"X5" 5643.99703247314 5859.84492220819 5578.78849230507 4795.24525024442 4511.02032067658 4646.53309913717 4937.2581619729 4844.4772872192 3752.40650658658 3661.35730018429 3532.52372414275 3375.51615039832 4179.49887817991 5638.44376493946 5631.68926734071 4217.37871108809 3230.37125399158 3112.52178366398 2820.61707753136 2587.18528172996 3186.83028868864 5057.30068689566 7189.79671894078 5038.08700722768 3852.57892576293 2927.90191414236 2543.98407807039 2424.76766034546 2357.35344726462 2352.63507164565 2917.56492897807 3938.35348190067 5174.38494623692 5529.51287819853 4753.32510289097 4453.97289202349 3840.41008487461 2757.79641603653 2236.00070100344 1991.22039681366 2097.96937933373 2058.54315686862 2215.68596530498 2265.15182099955 2539.1369266783 2800.77514115306 2702.62189398789 2745.2393006859 3709.18519733768 1760.24809656013 1948.29656566978 1822.72379345333 1814.49905637939 1783.80842041697 1926.48784697407 1902.82142945234 1909.32315294756 1976.57670816697 2014.96369910186 1900.64768504461 1945.48301436749 2033.67080612674 2790.61639979111 4298.97773131837 5345.0018906535 1448.71082614304 1669.52610834912 1728.25681430022 1662.82960359645 1582.58347259636 1710.41952458704 1751.14643954471 1660.55675335017 1266.53338669693 1399.83887504358 1687.19694439766 1706.56727487382 1919.18055870873 2575.68428441327 3553.59332875983 5026.28301986738 1324.99522972321 1519.42962425883 1604.52954072981 1520.78822519548 1518.34387615987 1326.06249007376 1211.70581109315 1004.07080771657 668.760789180262 947.619000374069 1214.54345077805 1176.37909833512 1037.91915280996 896.43449447325 1094.19358878671 2456.31957700107 3715.62851792536 1525.88287478137 1420.96608405037 1452.26228977438 1408.58861050407 1176.87608350065 887.975551257837 609.765110943544 488.981802244867 465.218595088914 797.345530480587 996.534331371861 931.880258286066 815.105680689264 740.733235173948 708.229101230827 917.910247111792 2157.86899735283 2674.56771140795 1626.53948856601 1325.84077672837 1091.51975402524 909.100054016699 570.165525870767 555.243040926342 354.633479644152 3741.25966951387 1754.52784975789 1455.41803639246 1048.79279468662
"X6" 5858.54069466071 5958.13130953384 5633.65623191655 4967.51682658804 4708.78082363285 4785.64627158401 5069.07341963523 4925.8712782812 3888.54736948209 3827.45649802176 3668.74625677607 3474.3147813708 4269.27315999072 5721.33383168314 5802.34877866908 4391.97870096214 3363.51796133945 3233.60693607136 2920.99987060213 2647.07504383998 3245.01146226104 5152.32456327246 7299.75727805343 5232.23524955137 4009.94810525208 3034.98563220391 2594.96529620497 2434.06220927821 2380.32800377497 2369.2711777809 2948.62744679772 3994.41790428877 5194.804451439 5567.46381103875 4761.12612002047 4643.99088425173 3959.87868382612 2838.76196198636 2274.32828156463 1996.70347784379 2094.77587236644 2015.57027878862 2187.81269720122 2234.4258322839 2502.81138774653 2751.1481085188 2640.91990929816 2701.30397318176 3680.87290053786 1766.03014829493 1995.19918909392 1833.37466536924 1811.70753985238 1755.96447161075 1909.34150600048 1865.66198031398 1803.58254374759 1835.61752537571 1862.72921969359 1766.18619693461 1860.43864511907 1956.03834937563 2729.36279062925 4237.70431696339 5373.84151359361 1410.24386034537 1647.59628932614 1696.35989486413 1612.33197323723 1490.23086764564 1583.95994090829 1568.53912987518 1453.82297718625 1067.84305870059 1233.29109070636 1547.44543157399 1575.98395298783 1825.27447167421 2575.41685832252 3604.88355716054 5053.95034173204 1262.80458055723 1472.55281720658 1558.68303949781 1449.05360191213 1376.18554688616 1155.03740653364 978.693934460912 760.697138040455 443.082952324352 781.628208128401 1083.88353822121 1129.27952109666 1021.92454438376 946.553851049235 1167.74115970062 2574.38755771915 3884.93527683355 1447.79735957366 1348.11855163302 1377.10174909142 1316.48888901976 1060.24846122757 690.674857355032 473.814621913323 399.494972777371 460.452665375291 812.415841422086 990.005484903639 928.368698478171 850.029569666252 810.233889150084 767.449693543201 1025.83021887652 2175.79917739604 2546.37169825486 1521.31510827206 1191.21334289092 1026.602092387 896.917986901377 550.143087610264 491.729661186489 361.689567499663 3569.24792534471 1666.74122577303 1379.60544954878 882.334335903947
"X7" 6014.87256891938 6021.00154872582 5657.58519997947 5103.05680218264 4895.99327777231 4948.90003386042 5206.69908530677 4995.3383587469 4057.1557609968 4014.529030432 3862.2712893099 3614.72719999688 4355.93053237132 5761.81509605421 5911.82555189002 4551.40378968406 3517.85173940887 3370.11722068221 3087.20739466541 2757.34291397098 3333.3295567581 5220.38442421741 7293.37196108023 5351.66653995688 4130.6528741741 3136.30834025949 2661.8279523367 2466.14680037847 2455.46260483477 2434.58452857148 3007.59504899624 4038.48905936306 5117.90343112051 5480.80056353648 4678.27685725746 4716.94660717469 4023.86007189198 2910.9466257682 2324.92684686666 2031.58839951189 2109.25781573739 1993.69795274827 2191.4463915348 2232.973989021 2487.14280740798 2695.7946182673 2576.49312083295 2647.06756174549 3600.75917619525 1812.75693882043 2042.19635304683 1857.77954686698 1832.47108458299 1761.59721964786 1908.24919940087 1840.27354997182 1725.69700376862 1704.75685563404 1717.35043084985 1646.38625034857 1798.25409612973 1907.02109649404 2665.72014674766 4096.83311338719 5240.38527914103 1387.66953608447 1641.49077135339 1685.68829498407 1586.15396200534 1419.97228239638 1479.80272727368 1404.96498668263 1280.45723616264 939.607002022914 1131.24420749389 1484.74492884338 1554.69920575188 1830.53124736985 2601.04158093214 3609.98692592933 4968.06875054251 1227.25082533688 1441.03622419459 1528.80464837225 1402.45113967015 1262.78571423546 1030.91285084519 812.035972759896 608.219329791353 372.758405415814 726.57406345996 1085.95350458342 1215.5386021572 1110.94068849472 1060.64001833925 1288.66022848655 2649.58291875053 3944.66150579664 1402.59725236101 1298.70661166212 1323.07157339041 1251.25299575322 984.401664230546 580.624241282683 446.245787403481 445.343305218055 557.202969941315 890.956068476042 1043.62806593842 979.568157688578 945.675150311968 947.624258670927 907.026287262032 1202.39597999795 2211.64294236859 2463.35293548731 1439.65090513838 1091.90746866769 991.193996775852 917.548296026628 605.462671210562 524.627047834216 492.91681430077 3434.63779347696 1614.27068944578 1317.3547922834 777.380385030416
"X8" 6116.02866092779 6047.88423747593 5650.79527567811 5202.93846826169 5067.79150802614 5124.49956386526 5341.82330042291 5048.73680117421 4246.03231330525 4212.48833087686 4095.26316316388 3783.36944576332 4435.29042897192 5761.59403695035 5963.93506977999 4691.57678896501 3684.10288409701 3514.40529365329 3300.33566940107 2904.10939440155 3441.54867950515 5262.20213097005 7192.30426455123 5403.69015553063 4216.15788363293 3228.90361278393 2739.7792130138 2516.20901511343 2570.45883968193 2537.22951073466 3087.5245806479 4073.52350173439 4972.24936994704 5301.61330380925 4526.90741690587 4686.22504887276 4038.72513150588 2973.1259848772 2383.89031177737 2088.81461849178 2138.216168783 1991.14197768114 2222.51265005572 2257.69051744856 2491.97494531556 2643.23146618837 2516.48166818535 2588.46343687412 3482.80353015864 1884.6179317183 2086.32463880803 1892.33015164708 1871.50302411156 1794.52131323796 1921.48076208792 1827.05620831081 1677.3406333348 1594.20941384178 1590.18481675074 1548.10469219029 1758.4594341816 1883.25881245341 2603.13156814911 3898.35192211267 4982.35360686966 1379.0511563073 1648.26541550722 1693.33965064148 1582.49341015643 1373.44841769468 1402.0248572587 1269.01210469703 1145.96341286426 875.277790448894 1086.53295881614 1485.93185300658 1619.69353903243 1911.06848636634 2640.51508983486 3570.87331813724 4788.30966080611 1215.11231301386 1423.52630942712 1514.24546697984 1380.43902853766 1180.8199022307 952.913476618434 708.859985092625 536.010308507536 425.794341792876 761.575476994563 1191.21804381524 1401.12396335264 1276.49441960314 1218.20767844437 1438.41841309955 2683.73513335392 3910.27147857713 1386.94143214135 1271.68843983813 1290.24777412784 1212.36694705615 946.299027002385 547.960829205592 503.756976700078 590.229486012257 725.934500768929 1015.92987980429 1143.47100384791 1073.49553140487 1084.18918376919 1130.12005614541 1102.04842767211 1422.34198541916 2256.80664267519 2418.24495931083 1382.79290701087 1027.77175967227 982.846990402831 964.287719173288 716.758001425508 630.283553892941 709.687958305833 3331.40312178599 1592.66972167664 1269.88923056758 726.970241549832
"X9" 6164.98055860887 6038.1663745786 5613.47107418122 5268.19333434491 5219.29083537408 5300.66352664204 5466.13080472349 5081.90607795813 4443.00040380698 4411.25976423905 4349.93110361833 3966.88970055405 4503.16354064875 5722.33023319912 5962.42629997264 4808.39775532981 3853.01506810256 3658.83248975086 3541.53439034506 3073.53689726963 3559.4555447456 5278.46873850943 7018.10879371399 5395.53703024002 4267.88674909218 3309.79491633677 2824.03902995016 2579.45715295146 2713.06412530855 2665.90352093137 3181.49688566274 4102.4669450684 4786.3291315159 5061.88446085708 4329.06932437475 4565.13321368366 4010.7879329338 3024.06386512832 2447.32214769367 2161.34742037568 2178.46865045147 2006.14064283091 2276.96874323371 2305.49987983045 2517.17530844615 2601.97869346117 2468.0309159241 2531.41989192458 3340.92181309737 1965.80246105522 2124.61728075435 1933.42999839929 1923.53790914015 1848.58302498851 1947.32266993252 1826.42427254257 1660.22188241439 1514.21389865582 1492.61126900268 1478.2239935554 1740.61101158676 1881.42080092324 2545.04162349908 3664.18244499378 4637.41953963744 1382.46841575509 1664.9911930534 1716.43295361071 1599.57444074829 1352.32779353937 1354.73418006114 1169.30104108938 1055.89124100037 868.382466364592 1092.05876835972 1537.91678692174 1748.04733543581 2043.09023463046 2681.80920611607 3489.46252569622 4534.23627196192 1223.1947305241 1418.68606596533 1514.37458596972 1382.50422297007 1133.00055627657 920.317750477221 666.368089563438 533.536423813483 570.341812212464 865.856140586891 1370.26155706145 1652.11686755473 1490.20041982913 1398.82132464173 1598.51613127426 2678.62599292936 3797.12054846992 1397.52321555109 1266.04844837846 1278.73126677807 1199.34772162264 942.94811561255 582.911687948445 623.145077679572 797.965951712642 937.194455585514 1170.35482335846 1275.65684630772 1198.2170820948 1247.76795778794 1334.98828879596 1327.6692554505 1660.4526950845 2302.7075174302 2403.82474098987 1352.01629290547 998.695958804397 999.14411113639 1030.46338068736 864.727348571039 785.131367478027 973.477125277452 3253.55323025829 1597.52770861627 1238.44948171482 724.206924546359
"X10" 6164.63880121761 5991.19265341879 5545.762149974 5299.81229059755 5345.58250964267 5465.61067192137 5571.29347460718 5090.66212432237 4635.89229771226 4600.76915365492 4608.50897994977 4151.95309720695 4555.34704888438 5645.63825461086 5910.98595145537 4897.7393184072 4015.33480353867 3795.76012397784 3791.98548837532 3251.81400495887 3676.8478564065 5269.8452802274 6792.25576158694 5334.3679638959 4287.22366708501 3375.99223217756 2909.83470611695 2651.11477557088 2871.05776723715 2809.3341106187 3282.60893400726 4128.25760568612 4588.58135307835 4793.52510295938 4106.76058274772 4366.91398063857 3946.31291139116 3062.51093111318 2511.33094431088 2242.1699200012 2226.84611707733 2036.95272472754 2350.79900686578 2373.35327030324 2562.63500174619 2580.5692676311 2438.29957943988 2481.86688006489 3189.00204227805 2040.48276929878 2154.1007985909 1977.49032580437 1983.32552268657 1917.65325422021 1984.07608836378 1838.80677817688 1676.08549485008 1475.04464326238 1436.04301531013 1443.66008397598 1744.29097625741 1898.20212778229 2494.90026957874 3416.20522848836 4243.25018241016 1396.01522676052 1688.75086255749 1752.10527791941 1635.64544426068 1358.30865005324 1342.07410477498 1114.49462064458 1015.84264296328 912.515183010491 1140.78170289778 1627.66961963377 1916.91482736732 2202.85995853506 2712.89728061936 3367.62642539613 4225.32583261097 1248.32748401687 1425.19350508892 1528.57837598315 1408.16186231296 1122.08013364394 932.457145365531 681.833298511135 590.345501327244 774.660443265762 1018.72096174589 1593.75476217261 1934.67366921838 1723.72896552295 1582.07202852108 1750.46556766801 2635.99163378617 3620.47260737473 1431.0666030793 1280.79613528992 1288.6479924816 1211.74271760114 971.397336001188 675.782726058374 781.279166180665 1032.4347214626 1161.57878599629 1337.28304156127 1426.34599823917 1341.83486614276 1418.63705510012 1539.52141533565 1559.07726307138 1891.53389822119 2340.76394626873 2412.9045129883 1348.626849909 1004.61082680816 1037.69716473159 1109.42521918053 1030.11160937273 965.659780977177 1245.81753206781 3195.12615364772 1624.46494870038 1224.29523283769 762.249343429029
