"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131"
"X1" 3104.4602808907 2682.6051322998 3104.07735209573 2733.53281574654 2689.04387917424 2995.84880838946 2788.55442795467 2730.63042415131 2690.34714338549 2995.80832900416 2868.04618458647 2863.86633357388 2937.37639195416 2889.40400859467 3081.78170619349 3066.59816005472 2771.84150106557 2899.49830025306 2858.59294436923 2932.17906738354 2910.64645917321 3107.28025962568 3106.53706145218 2773.29099648416 2771.84150106557 2899.49830025306 2884.04402049868 2907.85240899568 2887.51013650089 2946.23821356139 2945.68803305221 2858.89806386014 2854.02576230156 2896.03846720489 2896.77955463093 2920.09910629491 2935.02526669554 2970.88760560966 2966.90684395645 2647.82660631057 2858.89806386014 2854.02576230156 2896.03846720489 2888.15690660114 2763.12422125534 2777.90628012012 2710.01611777214 2709.21789619881 2723.30733610414 2704.97580964561 2920.37938291725 2920.77574992386 2905.27479755405 2898.96991984325 2773.5042519413 2787.06657851822 2717.35518722138 2724.61578328164 2449.80744694807 2723.30733610414 2704.97580964561 2920.37938291725 2920.77574992386 2905.27479755405 2905.32938668025 2768.17327476124 2781.27269398542 2633.05891231399 2643.88121897011 2510.84248847402 3142.91062796451 3142.91062796451 3266.41052119609 3266.41052119609 3053.32687505822 3053.32687505822 2759.54460730833 2759.54460730833 2631.57167714746 2631.57167714746 2620.34734036264 2510.84248847402 2510.84248847402 3142.91062796451 3142.91062796451 3266.41052119609 3266.41052119609 3053.32687505822 3053.32687505822 2870.17942194462 2870.17942194462 2695.12114313046 2695.12114313046 2652.762333641 3356.58725051545 3356.58725051545 3445.57451171855 3445.57451171855 3359.7356452165 3359.7356452165 2836.75265523617 2836.75265523617 2666.17650836667 2666.17650836667 2636.24521149548 3445.57451171855 3445.57451171855 3359.7356452165 3359.7356452165 3169.83220509811 3169.83220509811 2928.67706389711 2928.67706389711 2801.75625396789 3249.00742086501 3249.00742086501 3154.82383142521 3154.82383142521 2901.39100050374 2901.39100050374 2780.45236990369 3148.31108717691 3148.31108717691 3015.82311462982 3015.82311462982 2949.42140641398 2949.42140641398 3022.58693233078 3022.58693233078 2937.29546710679 2972.89407588567
"X2" 2899.63903356834 2584.56212918105 2900.6507316828 2516.37381778359 2543.04813367448 2839.05873156515 2446.00591194502 2518.06764758916 2545.80037894041 2841.86050813171 2576.32594574312 2578.34995649361 2663.34308145504 2689.66957008846 2902.8179520781 2920.77781312142 2494.17550653565 2599.54327399278 2580.90242837374 2665.96328439785 2676.25631302278 2892.28719630603 2892.6020861168 2493.46943176079 2494.17550653565 2599.54327399278 2607.03243975356 2640.59692944146 2651.0434418959 2742.31056648496 2742.68429452469 2429.57853413853 2430.44520882174 2584.68655103975 2600.87556693109 2634.35330345704 2626.76962345379 2702.66812032861 2716.41112449174 2378.59329265071 2429.57853413853 2430.44520882174 2584.68655103975 2588.49892944683 2507.06048923613 2499.47275141657 2490.44566961733 2493.2054453145 2421.43004452922 2428.31168543774 2591.45086510267 2591.27793856913 2606.16214846373 2583.26887585394 2501.72911925767 2494.78370456987 2485.74900693775 2481.29469354927 2250.2672019112 2421.43004452922 2428.31168543774 2591.45086510267 2591.27793856913 2606.16214846373 2599.86711894087 2509.72307087241 2502.63400688793 2412.74804674571 2409.29211983376 2284.4984169277 2795.68185672055 2795.68185672055 2885.8451250274 2885.8451250274 2752.51032446332 2752.51032446332 2518.4952018131 2518.4952018131 2413.65058359946 2413.65058359946 2449.24595987647 2284.4984169277 2284.4984169277 2795.68185672055 2795.68185672055 2885.8451250274 2885.8451250274 2752.51032446332 2752.51032446332 2635.33760205896 2635.33760205896 2476.1593101819 2476.1593101819 2470.78896159382 3029.63256900303 3029.63256900303 3114.46887362158 3114.46887362158 3051.51900842372 3051.51900842372 2657.16690380335 2657.16690380335 2493.26759815406 2493.26759815406 2476.43405502595 3114.46887362158 3114.46887362158 3051.51900842372 3051.51900842372 2892.43690320741 2892.43690320741 2669.23154522182 2669.23154522182 2563.16444498106 2973.4501218755 2973.4501218755 2900.12014098431 2900.12014098431 2684.35992866915 2684.35992866915 2576.64528870835 2895.26157745815 2895.26157745815 2779.98417261443 2779.98417261443 2718.31360686073 2718.31360686073 2776.41053026074 2776.41053026074 2723.94886750932 2768.3884020278
"X3" 2700.38935006401 2434.99856210206 2702.63228144181 2308.44571226583 2402.31356471247 2685.22335851753 2190.02413376681 2314.48125312998 2406.92493049738 2690.7651828292 2303.54567423817 2311.4609477792 2403.12805971462 2499.25592110371 2728.23279993428 2777.19659581728 2234.68436684092 2317.24175566345 2321.44334497488 2413.0965198518 2453.12224024748 2683.89387903888 2685.20187713417 2231.93259254285 2234.68436684092 2317.24175566345 2346.35716491904 2387.49276135777 2426.91260974563 2544.9068575843 2546.15384591051 2113.07306959495 2123.01313654728 2290.92913670953 2322.40693225457 2363.8291387933 2335.02020584275 2445.35319318515 2475.45320626851 2125.08419358808 2113.07306959495 2123.01313654728 2290.92913670953 2305.78063350852 2264.38521598574 2235.66419343 2279.10997731128 2285.1748737594 2135.49214974213 2165.69353529477 2281.10264716871 2280.39701254919 2321.90710591509 2285.40421313656 2244.21268496949 2217.88306299857 2262.99024007403 2247.41247481179 2058.84857807374 2135.49214974213 2165.69353529477 2281.10264716871 2280.39701254919 2321.90710591509 2309.13826105331 2262.90638439355 2236.80508091362 2201.00692885644 2184.26094720645 2067.64875752047 2466.38835195304 2466.38835195304 2528.57563419581 2528.57563419581 2465.97256339356 2465.97256339356 2288.39803249759 2288.39803249759 2204.17324175691 2204.17324175691 2281.83271731804 2067.64875752047 2067.64875752047 2466.38835195304 2466.38835195304 2528.57563419581 2528.57563419581 2465.97256339356 2465.97256339356 2409.27158370617 2409.27158370617 2264.62021401201 2264.62021401201 2293.61781855992 2722.79014830327 2722.79014830327 2803.92885345452 2803.92885345452 2759.3198645711 2759.3198645711 2483.07131459492 2483.07131459492 2325.00905194746 2325.00905194746 2320.25955178688 2803.92885345452 2803.92885345452 2759.3198645711 2759.3198645711 2628.57681766252 2628.57681766252 2422.28660065846 2422.28660065846 2333.33083225902 2716.1510457836 2716.1510457836 2657.57375147624 2657.57375147624 2477.35525357993 2477.35525357993 2379.68385914301 2657.13071447584 2657.13071447584 2555.99512370765 2555.99512370765 2495.5469921649 2495.5469921649 2542.70106696062 2542.70106696062 2517.93898076619 2570.87935615901
"X4" 2520.42577524147 2271.18534590395 2523.52723018083 2127.40093809845 2277.59611958848 2544.23007414995 2012.6052279985 2137.07665618656 2284.36004404944 2552.17621367179 2075.09699141673 2087.96245016923 2180.06336953484 2334.29502196204 2569.9264129759 2644.5919404117 2016.41091321509 2078.44440819874 2104.18653911523 2196.14828474817 2260.72742134491 2497.45170754929 2499.58561302582 2011.94105924744 2016.41091321509 2078.44440819874 2125.56465465207 2171.18190702827 2234.74785368909 2368.19650661017 2370.17727723737 1897.03683769023 1916.64397133497 2040.57937887142 2086.81945803798 2132.98368278841 2086.44931229615 2219.65659469136 2262.87481557381 1907.50565110157 1897.03683769023 1916.64397133497 2040.57937887142 2064.65554510078 2055.48448783364 2009.07359972803 2091.62524249764 2100.37757891994 1888.81905107753 1938.02099777853 2015.86138688261 2014.71505648576 2076.15843401007 2031.62093592976 2022.89038891466 1980.32700857431 2065.88262345253 2040.92648446894 1889.14080968626 1888.81905107753 1938.02099777853 2015.86138688261 2014.71505648576 2076.15843401007 2057.44707488979 2047.51462134979 2005.5293441265 2014.23316758058 1986.68588784886 1876.61210018123 2182.80388582369 2182.80388582369 2226.18908311934 2226.18908311934 2217.88195593414 2217.88195593414 2087.3620560551 2087.3620560551 2019.30431293626 2019.30431293626 2127.80224936906 1876.61210018123 1876.61210018123 2182.80388582369 2182.80388582369 2226.18908311934 2226.18908311934 2217.88195593414 2217.88195593414 2209.9010737918 2209.9010737918 2076.88415549645 2076.88415549645 2132.71812611078 2465.06918636911 2465.06918636911 2543.23180673528 2543.23180673528 2508.71472678236 2508.71472678236 2327.35733613953 2327.35733613953 2173.46462775237 2173.46462775237 2177.20450214337 2543.23180673528 2543.23180673528 2508.71472678236 2508.71472678236 2400.63474608376 2400.63474608376 2208.97754084854 2208.97754084854 2129.65274131479 2503.80496185305 2503.80496185305 2447.41046679492 2447.41046679492 2297.39739565313 2297.39739565313 2203.72719010802 2456.31829845497 2456.31829845497 2363.59580213791 2363.59580213791 2298.03909698603 2298.03909698603 2342.20708380555 2342.20708380555 2334.49841357465 2395.05303375589
"X5" 2370.64495558381 2124.98199293256 2374.07877976924 1986.11107272579 2176.46915779053 2424.08708029421 1900.860646874 1998.38189383525 2185.40128434593 2433.87571496425 1908.1965669543 1924.58672983329 2011.02191455891 2206.23132198167 2437.26241329084 2529.98040871024 1854.8065948158 1901.12463100486 1945.25388457735 2031.4163199894 2113.09282063442 2344.8972501501 2347.61356470754 1849.11397431145 1854.8065948158 1901.12463100486 1960.89382864384 2007.78531727443 2088.39078215389 2222.76870237293 2225.27513219836 1763.400975312 1790.91389023652 1851.90645478625 1911.77655520845 1959.31554631711 1900.2406321049 2040.96249503335 2092.73179419233 1739.85843466704 1763.400975312 1790.91389023652 1851.90645478625 1882.5091790331 1894.88692161365 1835.91790567673 1939.41980074678 1949.97502519334 1698.16585461004 1760.31644614064 1814.57871355582 1813.12496811563 1886.20572715617 1840.51758568876 1853.4758201771 1799.38150207275 1906.779826415 1875.09068240228 1751.30867171739 1698.16585461004 1760.31644614064 1814.57871355582 1813.12496811563 1886.20572715617 1862.70685888201 1878.30208256564 1825.04710924907 1864.6546757042 1829.84846931079 1724.00899001236 1965.4291036173 1965.4291036173 2000.99702006817 2000.99702006817 2026.19816338582 2026.19816338582 1928.76076241049 1928.76076241049 1871.09099785089 1871.09099785089 1995.24822541167 1724.00899001236 1724.00899001236 1965.4291036173 1965.4291036173 2000.99702006817 2000.99702006817 2026.19816338582 2026.19816338582 2051.06053245417 2051.06053245417 1925.78359783846 1925.78359783846 1997.63572950733 2276.71994264619 2276.71994264619 2352.90038883351 2352.90038883351 2318.56354124842 2318.56354124842 2200.03378670482 2200.03378670482 2048.20134158759 2048.20134158759 2055.26505405032 2352.90038883351 2352.90038883351 2318.56354124842 2318.56354124842 2225.3088987811 2225.3088987811 2044.94603400462 2044.94603400462 1965.93619161297 2354.04275446858 2354.04275446858 2284.69493050707 2284.69493050707 2157.00586315833 2157.00586315833 2060.10365419064 2308.28933262073 2308.28933262073 2217.19498801359 2217.19498801359 2139.13022056818 2139.13022056818 2190.09746565749 2190.09746565749 2185.67924414985 2252.57832364977
"X6" 2258.60611873461 2020.24164523226 2261.75507287837 1892.87771326629 2103.76551905052 2330.44477908015 1841.65376062722 1906.47357982688 2114.60719662211 2341.34064612364 1813.0905606565 1831.26163546925 1906.71161351962 2122.2744518939 2336.70465288481 2438.32917274484 1758.99631788509 1796.26251149906 1854.17229437888 1929.23786800022 2019.11592619061 2234.34068795383 2237.34707953575 1752.6863467176 1758.99631788509 1796.26251149906 1862.20727419411 1907.41435605884 1996.4795402807 2115.66875592518 2118.44754857976 1694.26462026677 1726.17610473239 1736.29531710696 1808.05587658601 1853.82880158315 1788.49225740026 1919.32441294914 1974.27048365819 1630.76353922848 1694.26462026677 1726.17610473239 1736.29531710696 1770.15195247406 1791.77976271264 1726.48590266289 1829.99533716266 1841.30206818396 1574.17606666319 1642.16181116128 1689.0675130184 1687.46589499447 1763.19551969744 1723.69343036524 1745.92918207114 1686.02061346185 1793.796340131 1758.61656937177 1652.11515965073 1574.17606666319 1642.16181116128 1689.0675130184 1687.46589499447 1763.19551969744 1736.54122220065 1764.98496032766 1706.03992188567 1760.38744124506 1722.50376797667 1618.36044178338 1827.50837975754 1827.50837975754 1866.84871572447 1866.84871572447 1902.66108501261 1902.66108501261 1821.35855595876 1821.35855595876 1767.53000876208 1767.53000876208 1890.07487715818 1618.36044178338 1618.36044178338 1827.50837975754 1827.50837975754 1866.84871572447 1866.84871572447 1902.66108501261 1902.66108501261 1942.1403413456 1942.1403413456 1820.14489177198 1820.14489177198 1895.24675479256 2170.0994484321 2170.0994484321 2245.51667941068 2245.51667941068 2201.01305767646 2201.01305767646 2107.99812863306 2107.99812863306 1955.93017772242 1955.93017772242 1960.28458702662 2245.51667941068 2245.51667941068 2201.01305767646 2201.01305767646 2113.52578129224 2113.52578129224 1940.39895165478 1940.39895165478 1851.70031714265 2277.07466835393 2277.07466835393 2179.29615143671 2179.29615143671 2064.36340053894 2064.36340053894 1956.70517639228 2222.45800287193 2222.45800287193 2126.04876248608 2126.04876248608 2027.9746587012 2027.9746587012 2096.1181483308 2096.1181483308 2079.79400308554 2151.50358607528
"X7" 2181.79096147832 1956.2035540394 2184.13431711111 1842.97454075536 2056.79595246064 2261.74627794589 1824.5881572244 1856.75727792796 2069.16569922412 2273.03214492631 1780.85889579665 1799.24922430192 1860.24772147027 2077.77837880548 2266.0409014222 2368.42657832945 1720.85885229242 1755.34057380727 1822.43382112938 1882.96556138197 1973.16262895873 2162.48630107393 2165.52260687676 1714.4736005441 1720.85885229242 1755.34057380727 1821.7000677957 1863.22530005306 1953.09939852253 2043.7487692595 2046.57236710336 1676.53308631133 1709.51050736684 1685.76338846681 1767.26033369183 1809.12465206566 1743.13242468869 1849.38381150035 1902.8192978924 1573.97726354098 1676.53308631133 1709.51050736684 1685.76338846681 1719.95193100159 1740.34347537259 1674.29902627974 1759.75013833092 1770.88248261685 1510.20068203493 1577.77720364 1631.30650796743 1629.69853163131 1700.68774408314 1673.03570193658 1693.96787079308 1633.35872980083 1722.99367649976 1687.2402481755 1588.518786434 1510.20068203493 1577.77720364 1631.30650796743 1629.69853163131 1700.68774408314 1672.46585021243 1702.71591971835 1643.06819364833 1697.72874355508 1660.41374056688 1555.98714787242 1761.29025128496 1761.29025128496 1813.77398617258 1813.77398617258 1841.01106615971 1841.01106615971 1760.70921923342 1760.70921923342 1704.98544207072 1704.98544207072 1811.38338821604 1555.98714787242 1555.98714787242 1761.29025128496 1761.29025128496 1813.77398617258 1813.77398617258 1841.01106615971 1841.01106615971 1879.38945061836 1879.38945061836 1756.83933272533 1756.83933272533 1824.0896652434 2135.4321999822 2135.4321999822 2211.34830355689 2211.34830355689 2148.77211068592 2148.77211068592 2048.98471269285 2048.98471269285 1894.82883342979 1894.82883342979 1891.3366232182 2211.34830355689 2211.34830355689 2148.77211068592 2148.77211068592 2059.43726395365 2059.43726395365 1889.87798530742 1889.87798530742 1783.47886112348 2263.02612274553 2263.02612274553 2126.02537935113 2126.02537935113 2015.26361422998 2015.26361422998 1890.98090901871 2191.47888765101 2191.47888765101 2084.65821405755 2084.65821405755 1961.10757447374 1961.10757447374 2054.45738682688 2054.45738682688 2013.87383980294 2088.89706359689
"X8" 2135.19187905516 1925.91328828206 2136.35190039448 1828.4547832323 2031.01258837583 2214.65442571518 1839.97151101204 1841.50637000908 2044.44356432107 2225.67834035657 1797.84218669774 1815.19606555806 1860.39588574218 2065.16647553549 2220.91557547008 2317.53516493163 1728.00943862267 1765.020282759 1837.0711348793 1881.75283167757 1966.00636787012 2123.21986817807 2126.07812975946 1721.98471651741 1728.00943862267 1765.020282759 1827.19898953261 1864.18276175552 1948.73817930421 2001.34238974555 2004.02651234117 1698.34684318623 1729.71054462868 1687.54073204723 1776.25164491855 1813.25450199335 1751.10246712402 1821.97259635652 1870.26678875202 1559.58376702126 1698.34684318623 1729.71054462868 1687.54073204723 1719.7186993037 1731.0502377975 1668.7348986205 1722.33962539603 1732.56949481708 1495.31835601909 1557.58791778379 1628.37295714674 1626.87115307527 1687.89674759494 1675.55904537188 1687.2952317117 1630.09620301007 1687.45558480997 1653.49188277003 1555.05729781128 1495.31835601909 1557.58791778379 1628.37295714674 1626.87115307527 1687.89674759494 1659.52189419429 1683.04993552305 1626.70938214189 1670.05632406859 1636.13016053069 1530.196607252 1753.83492824556 1753.83492824556 1825.91589168701 1825.91589168701 1830.54094950187 1830.54094950187 1739.10345179692 1739.10345179692 1676.94788682041 1676.94788682041 1756.59715590993 1530.196607252 1530.196607252 1753.83492824556 1753.83492824556 1825.91589168701 1825.91589168701 1830.54094950187 1830.54094950187 1855.81086401817 1855.81086401817 1729.78559474794 1729.78559474794 1780.64544351709 2157.46953462475 2157.46953462475 2235.14537773378 2235.14537773378 2149.74505192656 2149.74505192656 2018.4655483846 2018.4655483846 1860.96854652101 1860.96854652101 1845.82479803787 2235.14537773378 2235.14537773378 2149.74505192656 2149.74505192656 2053.05026590219 2053.05026590219 1884.05402697487 1884.05402697487 1754.59837849651 2297.05283516188 2297.05283516188 2115.97350258909 2115.97350258909 2002.43962172955 2002.43962172955 1857.80150753376 2203.86219165229 2203.86219165229 2083.87745835137 2083.87745835137 1931.94702705585 1931.94702705585 2055.45791569431 2055.45791569431 1982.16363734391 2059.11468625983
"X9" 2113.83646320856 1922.35434422882 2113.57798065902 1841.41289913905 2021.89248436149 2185.8575034771 1878.12926556762 1853.03441460829 2035.83191728382 2196.03204003937 1850.43820842274 1865.80445658003 1895.97602020941 2076.89948237264 2197.00305696067 2282.93992157987 1768.1159959039 1812.02191790055 1885.17082714445 1914.80559672245 1988.46589992859 2110.46523556482 2112.98945997994 1762.78185131165 1768.1159959039 1812.02191790055 1866.5843888336 1899.30390551602 1973.92923148627 1982.8176371477 1985.22106930128 1747.88210132888 1775.60379762675 1728.9182589462 1821.94941216706 1854.32653337037 1799.40564643366 1827.97194981421 1868.54663844879 1577.71673366768 1747.88210132888 1775.60379762675 1728.9182589462 1757.32001146314 1754.42120520822 1699.22524697722 1711.45715274056 1720.25343069045 1518.66524748676 1572.0711234911 1667.40820364245 1666.09624773239 1714.09482304177 1718.33995027827 1715.66718834065 1664.9906681208 1680.30653890899 1649.94507697959 1546.30367600669 1518.66524748676 1572.0711234911 1667.40820364245 1666.09624773239 1714.09482304177 1686.81010547273 1697.59154359174 1647.59510774765 1670.78844078996 1642.24850293738 1534.33906641045 1792.27130674615 1792.27130674615 1887.49360840536 1887.49360840536 1860.60330089717 1860.60330089717 1748.87739689881 1748.87739689881 1676.94789811567 1676.94789811567 1723.16750567144 1534.33906641045 1534.33906641045 1792.27130674615 1792.27130674615 1887.49360840536 1887.49360840536 1860.60330089717 1860.60330089717 1864.45337072012 1864.45337072012 1732.94460563738 1732.94460563738 1761.42739263932 2221.02871769566 2221.02871769566 2301.72543043082 2301.72543043082 2191.89821876716 2191.89821876716 2011.94611593527 2011.94611593527 1850.45245096681 1850.45245096681 1821.18013233229 2301.72543043082 2301.72543043082 2191.89821876716 2191.89821876716 2084.4272000521 2084.4272000521 1913.6498075871 1913.6498075871 1758.43113113142 2364.36569365775 2364.36569365775 2140.28174531353 2140.28174531353 2018.66670990789 2018.66670990789 1852.07550543649 2248.16823777801 2248.16823777801 2114.60773052691 2114.60773052691 1933.954920729 1933.954920729 2089.51194400913 2089.51194400913 1978.94810002961 2056.55050654693
"X10" 2112.78186857266 1938.43958851962 2111.01201450093 1873.97560980315 2024.93250159596 2172.06548319535 1929.39276451663 1883.68642837874 2038.74101272132 2180.86706229484 1925.08642903755 1937.8173008676 1955.84961121006 2105.46695241715 2190.00279892336 2261.94522453602 1828.88509217174 1883.10948139437 1953.85872531797 1971.37000538641 2031.39487970321 2118.17743244965 2120.26341247018 1824.46618801378 1828.88509217174 1883.10948139437 1927.77641062373 1957.64597310803 2019.24067935977 1982.57052001716 1984.59494875469 1813.3364004134 1836.0382909355 1797.23328199544 1891.31625517191 1920.49219845505 1875.09238973517 1858.30198162081 1889.62850794056 1618.54814552359 1813.3364004134 1836.0382909355 1797.23328199544 1820.66800024364 1801.01573671138 1755.24389286581 1720.82684932399 1727.85478113608 1569.42267098498 1611.74504508849 1735.60305708629 1734.53586675189 1768.60002016649 1788.50206108157 1768.88059971306 1726.84426643416 1694.70393254318 1669.20844431174 1556.85997513397 1569.42267098498 1611.74504508849 1735.60305708629 1734.53586675189 1768.60002016649 1743.47845511348 1737.98530436877 1696.40051122065 1693.37639765615 1671.39953810717 1561.79996550378 1863.78234295418 1863.78234295418 1982.78448027935 1982.78448027935 1920.59831756322 1920.59831756322 1782.40393454818 1782.40393454818 1698.54865404596 1698.54865404596 1708.57080485183 1561.79996550378 1561.79996550378 1863.78234295418 1863.78234295418 1982.78448027935 1982.78448027935 1920.59831756322 1920.59831756322 1898.40366160194 1898.40366160194 1760.3126999822 1760.3126999822 1762.97718299944 2310.97568582885 2310.97568582885 2395.95614294609 2395.95614294609 2263.24626204166 2263.24626204166 2024.96027669568 2024.96027669568 1859.41116613665 1859.41116613665 1814.85812248279 2395.95614294609 2395.95614294609 2263.24626204166 2263.24626204166 2143.67468283098 2143.67468283098 1969.42935784816 1969.42935784816 1788.3875638705 2450.21394962118 2450.21394962118 2190.13160397146 2190.13160397146 2056.75412887232 2056.75412887232 1868.74353630854 2312.99446652653 2312.99446652653 2167.78704996071 2167.78704996071 1960.62958514806 1960.62958514806 2147.05024143782 2147.05024143782 1998.54526889447 2075.63033834223
