"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131"
"X1" 1370.79859040598 719.219667722483 1001.31781712129 820.103193973139 785.89422886776 978.638592102538 949.642564212434 862.420899251283 858.748149744439 1032.35643239492 1014.49996969073 1012.61740856377 984.466367007743 944.439474344814 949.428302931648 1481.04096628994 970.787771399789 976.270249125979 1005.84743494869 1048.10714218951 1073.32598374993 913.012298320242 1432.42698552243 893.195604404367 930.798763262861 985.546119199059 1037.32085623753 1105.05557432054 1054.6801348684 911.622017778053 1084.74911279406 844.446854745463 947.581697762919 981.385820571247 1042.82921853923 1043.88238555648 896.984448396929 806.524190965178 950.714581362736 747.312286806571 856.333062862141 893.987858927161 966.874097308336 985.723366330035 888.919674435552 816.442091369125 743.36237472069 759.90761884836 716.312044206922 830.81145259861 877.547376895844 896.00933598835 941.672332569814 928.78850844501 851.388687550699 808.631634534484 782.411438953513 743.436047727533 552.172198883997 870.071743827317 954.443328230314 962.492055737145 954.152468073383 929.924769960934 904.118268394679 878.786358976073 805.697656027657 829.417574743296 608.727590143208 562.940936746484 842.631421585602 1083.40437490253 1089.17053318068 1046.68921216188 1016.59564231584 1022.22570013344 907.739778805252 853.304743520422 866.73564399323 720.364783338627 919.097065360176 420.758424506279 989.723034346571 1290.05457283531 1312.29929911212 1272.46955174962 1162.17677591168 1100.20849416283 1099.41841042786 974.197026577086 937.420871786853 840.048309161655 767.964109532138 748.990180267137 1222.48382461663 1336.23336062125 1344.31430067761 1269.025658856 1206.08440135207 1158.56465123705 1034.8561663314 986.650530932407 951.607540401547 818.711323163244 749.779352634453 1138.8458642843 1158.31766515937 1168.05550011536 1197.68081965174 1089.96305901319 1064.78566189112 1009.08051913643 878.024536620301 694.827453917081 1043.46367729914 1063.91075443606 1128.67607474409 1092.44231944318 1036.50534691582 952.375743013733 690.907104515969 1060.10164193899 1050.88178488157 1027.33268923003 1010.63098250692 775.146081236133 1017.75868071203 940.978302947684 928.34614906341 851.612375419367 878.006241747726
"X2" 1348.41918872529 670.879967642506 947.662047138023 753.583533184223 701.145018114665 1023.75159121211 858.212244664194 772.432103838617 755.522241481169 997.507750927803 907.445904187748 891.081698341463 854.946462896536 872.082791470293 920.381421722586 1436.83871612103 888.578036254023 866.678007903274 892.255203896126 918.472750309506 950.638193008648 849.805339106906 1318.55970341502 814.499752363992 826.90231977684 864.006279459 908.389687847937 954.84000336485 928.933360395879 794.066671794586 1007.97205650334 742.367199610255 805.618777295169 851.670562692098 907.353407011608 901.069391901438 791.440266533763 698.285717863154 1005.19709321139 645.13284395221 737.924959369241 810.703601569279 834.045648790979 847.014887219403 788.220324343695 713.564309751659 636.157256882062 874.060308567678 616.005207840952 712.43741094072 756.531434901162 798.7737816347 801.950316997526 823.256500303691 745.06259736379 699.195255253234 679.267579112203 734.152154360138 504.180588491453 748.453282931076 809.633265100325 807.483743432691 809.649488152142 799.149997667227 777.932390477569 762.922379110291 784.169278559067 721.799809642823 764.950847076871 564.506682993686 844.446926261922 920.309035412599 921.149512283474 892.505391088662 867.454574697323 875.675419285856 794.952492458093 828.449728838384 768.132099463033 657.853740191265 1005.28776567107 424.286498301395 852.672715100232 1131.02501987079 1131.11156583016 1091.87513283207 995.270707696963 955.60285584388 955.670229838793 861.557314350602 833.514113628008 853.33615924665 698.975178255226 861.477502064685 1112.71162090002 1173.80707826903 1182.22523946313 1115.52903671567 1058.0378908124 1011.76013757941 933.788612558027 892.418600411121 860.354786746199 756.859538030754 667.937516553299 1050.83520341568 1053.44855234917 1053.53029295741 1051.90567267203 984.503428758512 953.613553953534 909.912744244921 816.508435822778 621.082954117871 964.83878884222 967.556987541837 1003.7138714611 977.094460024627 924.136230015884 873.269359498192 639.97390280788 960.147154926166 952.693659570137 917.037649126763 903.816217158712 710.006872086087 850.985661536774 850.525735920506 834.028928518644 779.246964726515 821.79839681304
"X3" 1325.39660576348 630.574560224611 899.31835624993 695.325159446943 627.456702095802 974.995701131676 776.194116176122 692.509299145507 663.720734602937 968.856867264116 811.292279285921 781.335611473517 739.899612444024 771.690038876297 895.722042125872 1391.82048904599 816.10828044854 768.58529165499 792.027948854194 803.379902784827 839.781013710168 793.281522334056 1210.32608009413 744.774622078284 734.724818425624 754.485235094652 791.9833345104 819.176812882802 815.201853662529 688.847713580906 936.647626716198 652.041315860506 679.211798559763 735.315411938552 785.432335768954 772.354742429144 697.519764140079 602.552118723507 870.099325144794 557.25561363364 634.139855059437 707.719768139568 715.098072724566 721.570692973645 698.224464129948 622.467878989971 541.524452327718 782.069745074652 529.882554640566 610.13081818478 650.052621688586 685.402032523896 676.683925926343 694.506114139855 650.302380481309 602.511316430397 587.357058919627 638.653940509081 466.884118388704 638.910798091611 679.782098266384 669.168641978997 680.656734959094 681.491384962757 665.064118836198 660.330500508302 696.199654207968 624.540224858046 699.295302361315 565.888861176418 846.037095347964 771.758514883209 769.912913734231 753.217434103069 733.195066735071 742.262780312063 693.896969141724 735.156195343176 679.617276275752 603.474187634383 886.433161564448 427.710339345952 727.755282151903 983.622607810219 964.546296553792 926.986715128273 842.961739666944 823.57498226511 823.854144655871 759.8716858845 739.465033052629 771.221410716431 638.279453531246 783.79703111291 1010.3518663504 1024.98562912496 1032.27552225248 974.30106394622 921.078015767764 877.339016882245 842.548737866579 808.247207521081 777.714609067715 702.12025406235 594.499793603557 969.508110897759 957.13366296442 947.511402378756 919.054348929714 889.164381848374 853.258744598118 820.36766723521 761.884419992016 556.400768810837 892.64113216647 879.89365235253 890.215869030006 872.861502064031 822.65907741864 802.266631741134 595.960108917994 869.265714391084 863.369492124616 817.202485827287 806.57195590299 652.026718987932 696.527339861875 769.166093100669 748.758255831947 714.11472725305 770.308973297612
"X4" 1302.49825375749 608.264636933823 865.006201374594 656.592856697318 578.902281146591 888.448400179569 716.698560850448 636.541476490842 599.634070429283 952.869563845385 740.065759361462 700.344132823339 657.549474210633 679.544605391455 880.539062373713 1346.46025369098 765.492307988313 697.990102003497 721.915742201901 720.01599931111 756.294140920654 752.965860612156 1117.48042169825 695.728200078328 669.618119112208 672.53099225407 704.624123327411 716.600095208695 730.415476496509 611.655160372637 880.146928519571 588.174701244446 587.363842155054 648.428513137509 694.83112514649 676.135156800375 630.440828585208 534.675920596871 655.838063493153 499.177548840542 560.729549790938 616.105092067295 626.565338824628 626.828032245495 633.268682222924 558.545012307812 476.07764096886 598.161980525299 473.441456531827 540.757131472867 573.968170224259 587.003957552897 583.798422269554 577.265651319332 581.97336411576 534.190395809602 521.38422545427 516.98310732035 452.082735206808 556.396055430236 583.136761275425 566.802052749736 584.553094959461 593.565563056279 581.527101488135 586.69456524286 591.632188405853 553.154455085082 531.120894638021 567.248324192209 847.599955227353 656.045606963234 654.583136249761 646.135837988985 631.704693541575 638.637793707158 618.702229253155 623.983266506611 615.039336899809 568.345810498077 677.600961128897 431.095727254739 629.919734996828 863.120977513384 831.497187989145 797.160459772608 723.686469528192 720.295560490545 720.038765836445 682.940665881378 668.4170016324 655.326908396391 597.221331150417 618.161161316035 925.811774633513 907.205062822803 911.181737939731 861.722834460626 810.692525046027 772.327281250382 773.551752848935 746.361314458879 715.43223662201 664.271822383053 541.848650928898 904.959998948026 881.776710243862 862.134005265893 815.658502829922 816.948529370374 777.76726749717 753.433934943832 723.595343693886 512.974658205096 835.994826414238 812.808719921834 802.764688106162 794.043102031849 746.874451465059 750.29907949917 568.132720889688 799.539230129272 794.673019533142 741.934990285917 732.938335994552 610.954132980766 573.256129488784 709.172723044588 685.36234931737 665.995848462642 730.701854116869
"X5" 1280.35294167533 609.618496368322 850.574691915128 644.0686645369 563.641969989161 811.762873519066 687.901730862859 612.712260718553 573.013303002156 952.495540026866 702.430334971036 658.466992259065 618.554614863714 623.29047175591 877.55693491106 1301.22524919492 743.746125254283 664.515836343105 691.502792300234 678.565446941551 709.962972255465 734.842248159832 1046.74397271199 674.502819891333 640.525089131562 627.71819997775 656.536770844605 658.864191318913 685.183613416345 572.216953616603 845.115468903486 559.77299473397 541.939930882846 600.853458370419 646.590970909292 623.859917671754 599.475290843105 503.825551207769 458.985648154608 479.323352602034 526.856639640953 559.445105867902 578.590189584739 573.809465688074 602.097164973967 530.989188346111 449.709534373392 422.690601144357 455.218887179655 513.643597189144 537.44368160693 526.810268242902 534.298054867803 498.547370156217 549.217578784674 503.472082927276 490.149106707465 419.353732987438 465.525156815825 510.433145414596 531.117720533596 512.449782675352 531.967119298813 546.072793358277 537.290993871251 551.316267595946 512.023049988086 517.779705418815 365.228371174555 568.730516651656 849.320069044078 585.101894569558 587.092569409683 582.143341487202 574.085418713278 575.54277748067 577.951039724093 537.305662233891 582.919151301704 559.025338121227 479.374139831954 434.500152602133 569.21244739637 780.030604368932 744.38415690576 714.779179379644 649.382534714909 656.353963079383 654.783800126678 639.4155054443 628.611223841644 557.856555215871 582.541793682632 455.187320148078 866.401768742513 831.682848735953 830.083285143408 788.644661625547 737.621935041164 707.98849625196 734.405047306052 714.033006506818 680.893776071727 649.275646346957 517.689839803669 863.90646702142 835.648793371484 805.793505108523 752.389870771829 776.041141382291 735.942813795618 717.227705162194 707.391163868533 498.309382412701 800.972046395737 774.060738664382 750.714505784593 749.554908832612 706.100285700639 724.245008075672 562.080763154932 758.91441162266 754.17774060784 700.227260528362 691.805146568067 593.001756389671 494.044993499792 678.281189112836 652.053702616717 641.316091352096 707.871367727661
"X6" 1259.41724238978 637.156571825721 856.215436299276 660.959232698327 585.485093273792 780.288111092194 694.036055074206 624.993157400177 588.685894332704 968.464864807607 702.846625863223 661.001366633816 628.029994829973 621.498637902872 887.805521983714 1256.52328468526 754.147907433131 672.957226407484 705.230609139434 683.958462735141 705.943127465381 742.01653096967 1002.07176431834 684.66601327923 651.693279017514 624.958791920088 653.016667935173 652.199273334974 685.095969288112 575.564193740905 832.413641589287 571.344154490881 549.031807312936 597.584022103853 646.420804244632 621.489046145683 609.304065476913 514.501086683482 352.476621252456 501.230309280775 536.806753120079 553.443251617295 576.333497185774 568.368525258421 609.126498217049 544.296421725837 467.239464788936 331.767892057229 478.81158082804 532.821489279446 544.765963029826 520.060236893605 533.805840057518 476.719787596909 556.67778932198 514.824566561083 498.001392407007 382.48150966201 509.029930968994 506.06111219241 529.695464664921 512.394124057839 528.299183188926 544.745714879614 537.506367021728 558.703222511726 487.505751219465 523.94185277463 281.328991010167 570.453687833169 851.35003843961 565.543319206004 573.693262093613 567.004239105879 566.102718900598 558.834697078081 575.968339238159 505.992942150238 587.629924527677 578.644364938731 367.949046796348 437.969714093676 551.302566004061 740.591600874785 710.229578489032 686.612963597416 626.643817707971 637.648719337233 634.003760678733 633.829145163331 624.388253409945 517.432387707353 597.530561904934 364.092483883149 836.560108043842 804.600463462829 795.366711689158 761.227773772714 708.235053860967 690.664266614277 729.022018323073 714.847483315578 678.017081973222 660.144584744174 526.014617332541 850.11984369827 823.405469160013 783.438098971897 735.102136034586 770.776259228573 732.41908148755 716.012868920362 716.182814227587 516.199076652203 790.987540204115 767.889295233715 739.1447396925 744.083949400433 705.283625241687 727.730730096361 580.56292487882 751.769136713635 745.996356978143 696.905027889324 687.961677139638 601.484089837919 466.365032887927 680.557721879906 653.264557886603 643.610194469761 704.611669314563
"X7" 1239.62766159469 685.222089157711 877.004596391114 701.316122049311 636.933667437175 791.432238469954 728.720508130211 666.405642096776 638.568495532602 996.154121621428 734.554693051756 699.870656796533 676.722682290992 666.530899634419 907.948379281187 1212.55722906359 790.277430665216 715.411798317054 754.33770346467 727.349854055847 736.899274203545 769.794541062942 979.61894243636 720.239087574522 695.201040477125 656.740352122571 686.213079644755 687.852001905297 722.280055058324 614.163383724814 837.418572462378 615.34259198796 599.103917459821 630.730014962494 685.725214181932 660.283723964815 652.430444640243 558.934428411094 334.297061208348 556.097744305594 582.145230944608 590.973702698813 611.681069644771 602.408462911584 647.283675051783 590.598267719417 520.157423746212 324.467097992645 535.170038646104 588.840476511232 587.59142428151 559.082866704219 573.62733335777 504.702179980632 596.966310840498 560.220094077579 537.610851494926 401.758065390446 574.796012356318 536.079588609328 570.177231856782 557.300126709138 565.054180608092 581.679987620023 574.360428385663 600.788277207974 513.194616336641 564.418900320487 279.683886576291 572.450203788532 853.737783558072 589.438448157188 605.420045678624 592.729886178386 599.255301593976 581.051040430358 605.809618753577 525.496305913893 622.509641350306 621.355847799845 342.448746732458 441.516217058132 569.574983716551 739.071582069852 721.311318752199 704.301886509359 647.535752064491 657.214953003409 650.863517317775 659.628346874773 649.616928798421 530.805726847104 636.440590858852 345.568275138678 832.584561750307 818.534727033665 800.331399048184 772.741346669251 716.525368416078 713.121229093932 751.543258098937 742.76642472836 701.412355676409 692.07031397985 560.848817865219 859.194700871199 839.638078232885 790.252139275754 756.547730162609 795.127125640195 760.634405926038 743.73985784923 745.367257682911 560.487530631557 802.071715161699 788.825394419528 761.533556404957 771.02704831317 737.631598923229 755.620794652944 618.836984942183 772.587840945691 764.810917610628 725.50374495654 715.198828654986 631.839202531764 482.511434838431 710.148553292216 683.163538983148 668.402904676332 717.75289066428
"X8" 1220.79179702423 746.129913776029 907.00787193035 756.920644854657 707.685977799123 833.09457339485 782.943473871231 727.256604446564 711.376692457852 1029.61005608601 788.014449200065 763.68360946028 751.818447430789 744.194233504581 933.565011817705 1169.47954951023 843.310103118392 780.829349949088 826.789451425174 796.480553505554 792.401340184192 811.548434650452 973.608795787851 772.876892934397 760.109679192935 712.471730809449 745.017950328514 753.357098098224 785.527473411026 677.367919104964 854.411729897722 681.235011621085 678.747606370135 689.209338344684 752.364025318494 727.863183713928 718.339497093542 626.317045723739 383.68651792427 632.066191923779 651.285269775607 659.203718620502 673.229916433193 664.376372094175 706.647736519823 658.960981664101 596.648486931009 380.580937246476 612.108912066049 668.908858638023 654.446795447068 630.479467292214 641.520620341221 569.056374295888 659.713680649946 628.533442534802 598.752027478073 462.248313264414 652.634326606042 590.256230511125 640.238117943585 633.964452125855 630.295380920315 645.592454289864 636.828636602836 666.387713436575 575.443380723516 628.828850262122 340.662155299266 574.731244707128 856.50542302863 645.25446650562 669.53997321068 647.926421397349 661.508138539627 631.430742181559 657.738202176601 582.412360083496 678.161131922793 679.085916288127 382.719600890683 445.142983145555 614.373069388485 766.776421328063 766.258231235688 755.740817977519 700.52706834763 704.902986147329 695.371033700019 707.513454191513 695.571479304281 584.252437289008 691.28426340956 383.162083923577 848.75923083353 862.694686298241 835.037363801925 813.263250026392 753.423439574863 764.764416162633 793.688425111552 789.367032879881 743.383810001381 738.305797351154 613.747739500306 884.699659087621 876.444922033759 819.002939336151 806.234961764123 840.500519277508 811.253635620805 791.803745970392 788.479072399781 622.551642516797 828.425893898603 828.994667789668 808.486133935603 820.984360680246 793.442694372185 800.608797426068 670.301077016419 813.404142026193 802.967514076938 776.761770883953 764.582644776098 677.553553746666 531.021033129983 758.741552823368 733.376110753747 709.234535823068 742.647455367712
"X9" 1202.71852732442 812.209422522498 940.301281636039 819.571557585051 787.46202490679 893.129542484402 847.715680435683 797.874922436767 795.851585991478 1062.88567540539 853.710636555806 841.07722619836 840.532629838756 840.278387773693 960.241118037034 1127.44392310811 904.440530027816 858.185308766183 910.577442380154 879.12061808122 862.047274696003 860.666240600172 978.283517140229 834.25368063447 835.504514125709 781.588823701197 818.352274929086 836.283399869381 863.659341657379 754.559100390906 877.688303039196 758.513017150273 774.587254087172 761.96881771317 834.228013282769 811.879301479784 796.541860919418 705.866315312532 479.848176848642 717.300068441109 732.66708140553 745.288637771604 749.606863088447 742.750901190976 777.321506972094 738.475560974529 684.92383327395 479.850820716532 697.466469245724 760.26242538503 733.885906453076 720.838243446473 725.275419951279 656.337481989487 734.575667636109 708.664899423327 671.223404373868 549.007087268003 732.369487658282 658.386730208228 727.58711890891 729.219884925323 712.118427664635 725.230437336867 713.915419876673 744.344083624785 660.583753733143 706.816360504408 444.570112575839 577.30837119215 859.675574284207 721.495462957491 753.357429869172 721.233818750739 740.859412522736 699.244834331119 722.042354733028 663.323606694064 745.210396652969 743.777347884905 468.573317446164 448.85345309802 676.070874265889 815.045899310512 833.738379646508 828.863481215018 774.123333002049 770.595399360097 757.565939768606 768.210016013045 753.5494346113 664.022994729419 754.091718776398 460.384352474073 879.391575664045 926.324200236332 889.578854639265 872.904659546392 809.892769252702 835.032154194941 847.199491705232 846.247576840177 796.256678523706 792.120116276264 676.286921764742 920.222199689359 925.947871183626 862.483131044043 873.704297565189 898.327187175794 874.967089083717 851.622602272441 839.068570089264 693.788249062141 864.268842452438 880.544717854562 870.635654778048 884.582154132597 863.041842806531 855.407795508067 728.368265542125 866.274564399297 852.834317402976 841.443143806681 827.204150775885 732.131112036658 600.467773960151 818.046023867826 795.550564613157 759.663691752873 774.661327279162
"X10" 1185.21780494607 875.795786133596 970.964435896698 881.075746143809 865.991839857874 959.332939480681 914.05998814924 868.600475620593 880.746998751638 1090.03348690241 922.142010242753 920.703855509222 930.095601606891 940.539513058686 983.563573638853 1086.60542063579 964.872505203899 936.468202765035 993.705827441437 963.055318657927 935.451224183076 910.544349016607 987.897667993737 896.053640664664 910.482472257182 853.542560514886 895.153504629432 924.219727429052 945.513588543459 835.134058479649 901.550724439775 836.681164691562 873.265057025268 837.971631908035 919.22513831152 900.002558048732 876.561817673875 786.813259176835 601.925840538988 799.974208946766 814.744737313467 836.357055513017 829.455613987559 826.029152403129 849.420343384725 818.245344272946 773.207341689079 601.944471675153 779.090766100776 850.149934121541 814.476659934078 816.718769424042 812.699195891762 753.078418730935 811.221509751342 789.527636807714 744.835806949611 647.06243186511 803.828234490849 730.283216233151 819.953152656538 829.920348369649 798.637789042067 809.358939196523 794.641666313821 823.513516398728 754.909893796949 788.0409754176 571.629575276678 580.193539830797 863.271382155525 806.689356845797 844.199687359789 801.31296150908 825.326865082486 773.784242728551 789.024235092538 754.783296764796 814.295949708167 807.380411163264 579.764802545411 452.651191962652 745.062182737458 875.243854492033 912.446152662313 911.628727895184 856.853874680297 844.195525382352 827.508207461339 832.458240507475 814.86172944714 756.327049664871 816.901794719834 560.690554843652 918.80594397201 998.689709028425 954.073091669535 941.798812551876 876.919526303304 913.384055724511 903.831353938057 905.017836416474 852.368491400588 846.790821172357 740.052574384293 959.36138135922 980.283413914254 913.50247308015 948.516465193044 960.052101123899 942.479969884084 914.627735007028 890.694466666889 765.604346565964 903.830199694556 935.636192971025 938.63265243181 952.462149545118 936.769419479958 912.742025125444 786.459060698475 923.269508838913 906.79290151823 910.327080750433 894.169230156963 789.085972249769 679.449735708088 879.783278775327 861.348525015457 813.259943585645 809.168747238288
