"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X11" 1718.81995245878 1898.22707585192 1987.69755484488 1823.83284335812 1837.41852823464 1975.73182172147 1974.8798704333 1812.88469505089 1610.25635618865 1630.16242901811 1823.83284335812 1837.41852823464 1975.73182172147 1974.8798704333 1812.88469505089 2074.12417156245 1745.8230612627 1767.59543865777 1983.5513587817 1957.37420529483 1985.56970741559 1958.53686254295 1953.80259419391 1976.41913714067 1920.58446591768 2042.66026391848 1674.33709848972 1745.8230612627 1767.59543865777 1983.5513587817 1957.37420529483 1985.56970741559 1958.53686254295 1953.80259419391 1976.41913714067 1920.58446591768 2042.66026391848 1923.6961083855 2210.06191598337 2232.93874917803 2140.8282322028 2111.50074366521 2052.20683254124 2046.03684306723 2066.27071242342 1977.33889491062 1946.15384975155 1824.17051224493 2097.18618109587 2111.50074366521 2052.20683254124 2046.03684306723 2066.27071242342 1977.33889491062 1946.15384975155 1812.36582750032 2056.71571414037
"X12" 1758.24326082089 1902.46579722049 2025.18112103011 1882.19357312655 1895.77827635061 2064.94449262592 2064.3567145108 1923.31019860361 1680.64585298841 1695.96860377398 1882.19357312655 1895.77827635061 2064.94449262592 2064.3567145108 1923.31019860361 2101.78908587237 1832.53121895684 1848.45927445567 2076.56302034439 2053.04602174398 2080.87000408224 2061.51343079759 2048.25607811432 2064.05485600693 2015.86136534623 2096.31203037443 1708.2524729079 1832.53121895684 1848.45927445567 2076.56302034439 2053.04602174398 2080.87000408224 2061.51343079759 2048.25607811432 2064.05485600693 2015.86136534623 2096.31203037443 1987.02741658238 2261.37974914809 2282.38143260729 2210.01514323077 2174.79810086561 2123.53971766719 2131.99895791301 2147.27516922026 2068.75865480333 2043.97212867567 1917.26033726922 2114.76929018767 2174.79810086561 2123.53971766719 2131.99895791301 2147.27516922026 2068.75865480333 2043.97212867567 1925.16821641236 2093.67540142159
"X13" 1815.46644526692 1925.50443054321 2068.67487825284 1953.21257116385 1966.41997831128 2140.99919371137 2140.65307180581 2027.50522686239 1776.45000011048 1787.35380737348 1953.21257116385 1966.41997831128 2140.99919371137 2140.65307180581 2027.50522686239 2131.07250624345 1934.49898625518 1944.9185172286 2174.26766573379 2153.68008108843 2176.14219058258 2164.27213902034 2141.16421882399 2150.64721131383 2108.20456261355 2150.87258560394 1758.06141534747 1934.49898625518 1944.9185172286 2174.26766573379 2153.68008108843 2176.14219058258 2164.27213902034 2141.16421882399 2150.64721131383 2108.20456261355 2150.87258560394 2061.56052180723 2313.7202018211 2331.04183829875 2277.28280947002 2237.51094686978 2195.42234677789 2220.33682739535 2230.40057013996 2166.2573073138 2147.39924499082 2020.68475564751 2146.38535757298 2237.51094686978 2195.42234677789 2220.33682739535 2230.40057013996 2166.2573073138 2147.39924499082 2043.50666723894 2143.61597274281
"X14" 1887.54032673894 1967.58904139096 2113.66717445456 2034.3824624146 2046.80201372968 2194.97474727524 2194.82135038669 2114.25251036736 1893.97288469205 1901.04607217755 2034.3824624146 2046.80201372968 2194.97474727524 2194.82135038669 2114.25251036736 2159.09020060937 2046.39703491187 2052.18921175679 2271.47942626819 2253.86581099368 2265.644173193 2260.42105790463 2226.45820348815 2230.79071624326 2190.07852998662 2202.96724182791 1820.91677533829 2046.39703491187 2052.18921175679 2271.47942626819 2253.86581099368 2265.644173193 2260.42105790463 2226.45820348815 2230.79071624326 2190.07852998662 2202.96724182791 2141.22197396633 2363.52407262132 2376.04632566366 2337.63273621951 2295.78201017749 2263.5104358923 2306.26379811231 2311.1921431482 2265.02084674324 2250.94160106823 2125.84898068056 2190.3829204971 2295.78201017749 2263.5104358923 2306.26379811231 2311.1921431482 2265.02084674324 2250.94160106823 2157.9358407197 2204.93085156192
"X15" 1972.49758058002 2029.16849872786 2157.34777152929 2123.88862829849 2135.10143841936 2223.03151682899 2223.00173852879 2176.48778081521 2030.00656250255 2034.17052089784 2123.88862829849 2135.10143841936 2223.03151682899 2223.00173852879 2176.48778081521 2184.83801478496 2163.76583237842 2166.25589783865 2364.07214472351 2349.27336450401 2345.69519273811 2345.59447514032 2300.91973611792 2301.79445800285 2257.3064915143 2251.52257905877 1894.68625889195 2163.76583237842 2166.25589783865 2364.07214472351 2349.27336450401 2345.69519273811 2345.59447514032 2300.91973611792 2301.79445800285 2257.3064915143 2251.52257905877 2221.36115276841 2409.52645977201 2416.28433233022 2388.54516395184 2348.40546959966 2325.93547039844 2386.93641594796 2387.28050997207 2361.60744563131 2350.69864886337 2225.95069674481 2245.43326675968 2348.40546959966 2325.93547039844 2386.93641594796 2387.28050997207 2361.60744563131 2350.69864886337 2261.50975257095 2276.29823742336
"X16" 2072.24277970192 2111.43648590903 2203.70172352954 2222.64892228762 2232.33292858362 2241.72730194528 2241.75696114156 2223.80791334424 2183.2140533299 2185.35817588863 2222.64892228762 2232.33292858362 2241.72730194528 2241.75696114156 2223.80791334424 2214.83361690464 2285.58341632137 2286.13308431809 2452.15485860522 2439.89161298257 2420.87519972398 2423.54892424562 2372.75490915571 2371.8447784464 2319.17642921389 2304.67616512425 1980.04789244667 2285.58341632137 2286.13308431809 2452.15485860522 2439.89161298257 2420.87519972398 2423.54892424562 2372.75490915571 2371.8447784464 2319.17642921389 2304.67616512425 2302.99281124773 2459.64725784544 2457.70933801865 2437.43641063183 2404.7960162214 2390.7435133934 2467.28876043541 2464.64293286353 2458.05396612324 2449.13546151093 2321.34023587481 2311.45252453128 2404.7960162214 2390.7435133934 2467.28876043541 2464.64293286353 2458.05396612324 2449.13546151093 2357.2814042101 2357.4917658785
"X17" 2189.47928121112 2215.40725963093 2258.47484035546 2332.00382745251 2339.96448190723 2271.83408638485 2271.87270191641 2269.97344903161 2352.48428840579 2353.34148792892 2332.00382745251 2339.96448190723 2271.83408638485 2271.87270191641 2269.97344903161 2256.83093481182 2411.6771101306 2411.50008940556 2536.60283390879 2526.54367782933 2497.03182430335 2499.43403169762 2451.81990621561 2450.56720468968 2387.37731388429 2371.70571642044 2078.33629826587 2411.6771101306 2411.50008940556 2536.60283390879 2526.54367782933 2497.03182430335 2499.43403169762 2451.81990621561 2450.56720468968 2387.37731388429 2371.70571642044 2388.62173733624 2523.20832653542 2507.28469658738 2493.44685540467 2475.70741726836 2467.28532997819 2553.17074602128 2550.14080542332 2556.93331086551 2549.49955947221 2414.43435324809 2388.50708554183 2475.70741726836 2467.28532997819 2553.17074602128 2550.14080542332 2556.93331086551 2549.49955947221 2450.72023121196 2447.88678665668
"X18" 2325.47223146006 2339.99169696962 2326.97266579948 2451.62483547102 2457.80966164033 2327.74604486669 2327.76690804029 2327.14972653258 2535.06287133917 2535.07930238244 2451.62483547102 2457.80966164033 2327.74604486669 2327.76690804029 2327.14972653258 2314.67278761905 2541.40379546746 2541.19447043685 2616.57107765072 2608.5485522235 2575.39989329944 2574.6109005574 2540.97382309112 2540.27226708397 2467.58944784784 2455.26563193647 2190.21189774214 2541.40379546746 2541.19447043685 2616.57107765072 2608.5485522235 2575.39989329944 2574.6109005574 2540.97382309112 2540.27226708397 2467.58944784784 2455.26563193647 2480.52660901934 2604.18328373863 2567.6109591617 2561.03877774652 2564.35729910537 2558.16239229843 2644.6975487972 2643.96797720751 2656.29125999594 2650.54369769916 2508.32903213086 2475.66319686961 2564.35729910537 2558.16239229843 2644.6975487972 2643.96797720751 2656.29125999594 2650.54369769916 2545.97453410912 2543.47769713861
"X19" 2477.50395432771 2480.78140047694 2410.89971376173 2577.94148594679 2582.42157684468 2408.72420735038 2408.72454235386 2399.092832552 2724.69050246532 2724.04152419238 2577.94148594679 2582.42157684468 2408.72420735038 2408.72454235386 2399.092832552 2385.23937520859 2671.96411045966 2671.6844776302 2688.5193668671 2682.6686566695 2649.84761625199 2644.06057956257 2631.67359829951 2631.75957692912 2554.21249020067 2547.6664645243 2313.80287418559 2671.96411045966 2671.6844776302 2688.5193668671 2682.6686566695 2649.84761625199 2644.06057956257 2631.67359829951 2631.75957692912 2554.21249020067 2547.6664645243 2578.37290354683 2697.20190041568 2634.30624936282 2636.07102425136 2661.98771783763 2655.1802640577 2733.58310313102 2736.64795898849 2748.09983701498 2744.58519548503 2603.9815244634 2570.24559191966 2661.98771783763 2655.1802640577 2733.58310313102 2736.64795898849 2748.09983701498 2744.58519548503 2642.12966987438 2636.86484709589
"X20" 2637.84306161234 2630.08642031977 2506.86912790649 2704.39175689237 2707.32150082556 2499.07700806087 2499.06704989291 2479.42607770605 2911.15579937797 2909.90832142697 2704.39175689237 2707.32150082556 2499.07700806087 2499.06704989291 2479.42607770605 2460.0992810522 2798.13493869092 2797.13556760402 2748.47941805165 2745.13320712727 2710.27807655522 2699.41017863369 2707.92149641956 2708.56401839745 2633.06777769884 2634.38139158309 2443.73600665874 2798.13493869092 2797.13556760402 2748.47941805165 2745.13320712727 2710.27807655522 2699.41017863369 2707.92149641956 2708.56401839745 2633.06777769884 2634.38139158309 2678.61406343219 2789.55733734881 2698.53019128053 2707.87476752884 2751.56157262989 2742.83444807591 2807.27742691119 2813.56958744578 2822.33495737074 2821.35331625207 2699.09179511134 2668.22750821288 2751.56157262989 2742.83444807591 2807.27742691119 2813.56958744578 2822.33495737074 2821.35331625207 2733.44023307951 2720.7513996345
"X21" 2795.24126755354 2778.23749655353 2607.95980639666 2823.2900930335 2824.87469181015 2577.02879074553 2577.01891908896 2556.55611731426 3081.78117492444 3080.06544938744 2823.2900930335 2824.87469181015 2577.02879074553 2577.01891908896 2556.55611731426 2530.27652376443 2913.70453129511 2911.04544709543 2795.40212448902 2794.80735248499 2748.96210315787 2734.70116338437 2754.84192730447 2755.64251788366 2689.49655739903 2701.45905174959 2572.00658634948 2913.70453129511 2911.04544709543 2795.40212448902 2794.80735248499 2748.96210315787 2734.70116338437 2754.84192730447 2755.64251788366 2689.49655739903 2701.45905174959 2776.24301891803 2867.31081101412 2752.22828043471 2765.33780766647 2816.10184648275 2806.03616880467 2855.98681627553 2862.7736150259 2872.82193553516 2873.98439539156 2789.73174637804 2765.40114770931 2816.10184648275 2806.03616880467 2855.98681627553 2862.7736150259 2872.82193553516 2873.98439539156 2813.28590446607 2791.66415487641
"X22" 2938.33423448968 2915.63750157512 2707.21208534812 2927.71885376834 2928.20932436815 2624.30310984573 2624.30021355907 2620.54438581039 3224.12849211178 3222.17339307663 2927.71885376834 2928.20932436815 2624.30310984573 2624.30021355907 2620.54438581039 2589.35679294094 3013.14801694672 3007.78444694329 2831.09592438492 2833.24525927469 2762.59956644741 2748.13056489723 2762.91372472841 2763.42458728133 2713.49612121319 2739.3252464523 2690.41898349439 3013.14801694672 3007.78444694329 2831.09592438492 2833.24525927469 2762.59956644741 2748.13056489723 2762.91372472841 2763.42458728133 2713.49612121319 2739.3252464523 2867.01182365501 2919.66264225009 2790.52023384918 2800.75769138895 2843.40730039158 2834.25790421303 2874.74424875799 2877.52430842842 2897.87559007331 2900.09261124672 2872.74097166093 2858.16575609349 2843.40730039158 2834.25790421303 2874.74424875799 2877.52430842842 2897.87559007331 2900.09261124672 2877.33207112117 2849.30323470467
"X23" 3058.81281513719 3035.00788980503 2800.91421180946 3015.34466129973 3015.04320492032 2644.32414422538 2644.32818098227 2673.97488756072 3329.52896106967 3327.64433609343 3015.34466129973 3015.04320492032 2644.32414422538 2644.32818098227 2673.97488756072 2642.82801673986 3095.05448253141 3086.36024703668 2867.1254469349 2871.29583970715 2765.34407220183 2754.05751200322 2745.5654764044 2745.52005660488 2716.40146627805 2757.40575295294 2792.61782561534 3095.05448253141 3086.36024703668 2867.1254469349 2871.29583970715 2765.34407220183 2754.05751200322 2745.5654764044 2745.52005660488 2716.40146627805 2757.40575295294 2951.47875322692 2951.09704379288 2821.80780409537 2822.08047316654 2842.64954820651 2837.02513559007 2877.38736237286 2871.81685093836 2911.99848085901 2913.88076126099 2949.99625833073 2945.75798390004 2842.64954820651 2837.02513559007 2877.38736237286 2871.81685093836 2911.99848085901 2913.88076126099 2932.28300911634 2903.67023424036
"X24" 3153.39786590551 3132.63174568346 2889.75544858057 3088.91623914842 3088.17756028487 2664.42840434922 2664.43362829477 2733.38846597832 3395.09497618089 3393.58103007338 3088.91623914842 3088.17756028487 2664.42840434922 2664.43362829477 2733.38846597832 2707.63596550018 3162.44289787947 3150.64952756152 2922.2419365598 2926.71208190572 2786.84197553794 2780.88686550877 2738.24548395297 2737.68651869311 2730.3990923213 2783.31027641334 2875.62054962728 3162.44289787947 3150.64952756152 2922.2419365598 2926.71208190572 2786.84197553794 2780.88686550877 2738.24548395297 2737.68651869311 2730.3990923213 2783.31027641334 3035.11379503512 2981.65221716832 2866.45483492996 2852.37536621842 2844.06663876994 2843.36862087381 2894.32702085266 2878.39272870792 2943.01999026775 2943.50137120494 3028.48634600106 3030.01450934042 2844.06663876994 2843.36862087381 2894.32702085266 2878.39272870792 2943.01999026775 2943.50137120494 2995.25483218991 2972.49057389837
"X25" 3223.66571704775 3208.18833214814 2977.05937184569 3153.52831875942 3152.73777627833 2722.23783827579 2722.23793614922 2820.76352823986 3423.55175420274 3422.58385749753 3153.52831875942 3152.73777627833 2722.23783827579 2722.23793614922 2820.76352823986 2803.12339022009 3220.02592130044 3206.31549137797 3012.56656927747 3014.81962015839 2857.9680544503 2857.3976219815 2781.68060042336 2780.9100383388 2792.93286487352 2848.86133845285 2940.07524619864 3220.02592130044 3206.31549137797 3012.56656927747 3014.81962015839 2857.9680544503 2857.3976219815 2781.68060042336 2780.9100383388 2792.93286487352 2848.86133845285 3124.47775395083 3036.55111902855 2945.96468035038 2918.15670191532 2884.08008104316 2887.54195279193 2957.24828735363 2932.5220277072 3017.9245073059 3016.77913611927 3116.10641287832 3112.99145039951 2884.08008104316 2887.54195279193 2957.24828735363 2932.5220277072 3017.9245073059 3016.77913611927 3084.67231328576 3071.52034140325
"X26" 3273.87445012049 3263.41296948958 3064.99274889139 3212.28034897076 3211.80081266182 2843.90596864491 2843.89896188513 2949.61878630824 3421.20366199175 3420.76885447476 3212.28034897076 3211.80081266182 2843.90596864491 2843.89896188513 2949.61878630824 2938.55419322121 3270.06205448628 3256.28235312674 3140.25787693851 3137.68094888409 2992.58998933588 2995.45095270622 2899.1734494522 2898.58348734522 2925.07004854816 2971.22320986559 2989.16172872413 3270.06205448628 3256.28235312674 3140.25787693851 3137.68094888409 2992.58998933588 2995.45095270622 2899.1734494522 2898.58348734522 2925.07004854816 2971.22320986559 3221.58004276099 3131.32660188966 3069.05480226911 3033.40538278459 2984.75283959511 2989.54660215077 3079.9129442938 3051.29257739174 3145.85295560434 3143.81456567973 3215.42572309283 3193.85051900983 2984.75283959511 2989.54660215077 3079.9129442938 3051.29257739174 3145.85295560434 3143.81456567973 3207.85853537493 3203.54658650687
"X27" 3307.98617902153 3300.31217364042 3150.89018143695 3262.53249983296 3262.63317822577 3024.91059006982 3024.90036200959 3112.79510887629 3395.09228834628 3395.01890494123 3262.53249983296 3262.63317822577 3024.91059006982 3024.90036200959 3112.79510887629 3103.32568091127 3309.04170915452 3297.15607138933 3286.42441019902 3277.27738576531 3174.22886209673 3177.53037511496 3078.83905158189 3078.71866885347 3114.36616604396 3138.28014567061 3026.80727369661 3309.04170915452 3297.15607138933 3286.42441019902 3277.27738576531 3174.22886209673 3177.53037511496 3078.83905158189 3078.71866885347 3114.36616604396 3138.28014567061 3319.40873739222 3259.70933893165 3221.59637550795 3187.19996881702 3137.55973665169 3139.94620649713 3244.58735833778 3218.57968404864 3306.75428762186 3305.14113942607 3318.74891261591 3266.67870872311 3137.55973665169 3139.94620649713 3244.58735833778 3218.57968404864 3306.75428762186 3305.14113942607 3351.680611218 3351.51745840567
"X28" 3327.43381128999 3319.83705031531 3225.95156168575 3294.90949821785 3295.70659084076 3223.87568547171 3223.86946444873 3278.92540270925 3350.7166447885 3350.78293506765 3294.90949821785 3295.70659084076 3223.87568547171 3223.86946444873 3278.92540270925 3265.4351723764 3327.30134342086 3318.78942326876 3412.90776309696 3397.16573121153 3355.31151376361 3356.41251383207 3270.59654508657 3271.00251641459 3311.83715541445 3306.45099466242 3056.13878976758 3327.30134342086 3318.78942326876 3412.90776309696 3397.16573121153 3355.31151376361 3356.41251383207 3270.59654508657 3271.00251641459 3311.83715541445 3306.45099466242 3401.44892039039 3390.97637291931 3366.39900223036 3342.0408034359 3300.42632987764 3297.42792253508 3402.11783922145 3384.37767931758 3452.61687951293 3452.61669588955 3407.61618963235 3320.69418450959 3300.42632987764 3297.42792253508 3402.11783922145 3384.37767931758 3452.61687951293 3452.61669588955 3481.97325299494 3480.08943710636
"X29" 3330.75327625217 3321.64868332901 3277.4682711472 3296.03266992375 3297.47235450032 3374.32723590158 3374.33087364717 3400.87505852132 3291.30697198915 3291.36883804867 3296.03266992375 3297.47235450032 3374.32723590158 3374.33087364717 3400.87505852132 3380.33318040479 3312.34226203483 3307.78605488116 3473.84283563057 3453.51207920108 3471.45701129715 3469.22097469855 3401.53314403015 3402.27527948658 3446.68656812454 3413.89051908498 3078.85316335504 3312.34226203483 3307.78605488116 3473.84283563057 3453.51207920108 3471.45701129715 3469.22097469855 3401.53314403015 3402.27527948658 3446.68656812454 3413.89051908498 3446.2888456104 3479.39408092367 3454.61180150977 3445.36249169792 3411.28011329789 3402.0885718539 3487.82752700083 3481.02444433655 3522.86176128308 3524.81327047446 3457.97903429419 3343.27559396989 3411.28011329789 3402.0885718539 3487.82752700083 3481.02444433655 3522.86176128308 3524.81327047446 3553.70655468067 3546.38064606249
