"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131"
"X11" 2074.19085341338 2082.39222024767 2088.89158253355 1477.6820080984 1761.58217826261 2169.33073002037 1576.26472579184 1495.46965794569 1790.6904176853 2216.71765253621 1641.96927109023 1561.01830977358 1546.19240067482 1797.62211350549 2116.70250289026 2212.70212751687 1540.04586776253 1617.41937432641 1582.88908553531 1577.64259702544 1659.8288162052 1920.19686414042 2105.56767149792 1544.53506169472 1540.04586776253 1617.41937432641 1576.74640560739 1608.12158328055 1720.29704382329 1629.96399534194 1721.71645488897 1565.59709840182 1539.47610143726 1532.51495755326 1576.07605707399 1607.5149106688 1607.07905432732 1498.96317153153 1624.19934285775 1654.53651519151 1565.59709840182 1539.47610143726 1532.51495755326 1562.8581595307 1456.56493318132 1457.78386881389 1489.58868204473 1629.97033391218 1606.28319782967 1603.0123492273 1660.57007654742 1622.42168206524 1501.6347069709 1529.89443002393 1441.30402000599 1440.17767897327 1457.86416421916 1518.59755168867 1467.8658403719 1606.28319782967 1603.0123492273 1660.57007654742 1622.42168206524 1501.6347069709 1506.54598836136 1463.01685924915 1462.01931719581 1451.03346298743 1503.84116882279 1669.83810467532 1895.18507429041 1895.18507429041 1891.17071885939 1891.17071885939 1738.67201494031 1738.67201494031 1495.33649337611 1495.33649337611 1454.28104140015 1454.28104140015 1483.5911157247 1669.83810467532 1669.83810467532 1895.18507429041 1895.18507429041 1891.17071885939 1891.17071885939 1738.67201494031 1738.67201494031 1643.07525450601 1643.07525450601 1449.1540590479 1449.1540590479 1595.44719642627 1970.1741021758 1970.1741021758 2055.12297300693 2055.12297300693 2074.47053197458 2074.47053197458 1792.53498401478 1792.53498401478 1517.06256497374 1517.06256497374 1636.47087393348 2055.12297300693 2055.12297300693 2074.47053197458 2074.47053197458 1953.8587886801 1953.8587886801 1710.66582860349 1710.66582860349 1685.30157211957 1894.90924547558 1894.90924547558 1983.1669504698 1983.1669504698 1875.20326607452 1875.20326607452 1752.21165204299 1826.05114662536 1826.05114662536 1838.89534165042 1838.89534165042 1802.64948447116 1802.64948447116 1772.99697541182 1772.99697541182 1860.51859580497 1923.56880649682
"X12" 2147.49585402494 2069.09161421549 2157.51305334236 1561.54947329874 1751.80329133838 2243.39468492228 1652.12753431999 1571.91500473492 1771.98188579925 2276.15700913209 1713.1038359268 1655.52932304649 1645.90556765491 1807.97644469197 2186.01490012115 2246.08188570277 1591.88604785216 1701.0143424559 1668.17566320807 1670.6608159997 1709.89915977831 2059.02259804391 2167.56640796567 1594.56206085266 1591.88604785216 1701.0143424559 1667.59162091726 1687.98479169104 1765.50577565422 1642.90907856632 1715.30403439542 1626.1078467417 1608.30707097824 1613.20455596332 1667.2000182013 1687.66189874479 1686.51532468018 1556.92270899102 1638.59552052034 1701.59340929032 1626.1078467417 1608.30707097824 1613.20455596332 1640.0386950293 1499.54341846534 1500.32819758491 1550.42038620486 1636.348444957 1652.66674795331 1648.36324774723 1711.3994752949 1690.89395827989 1581.12839386342 1611.51634611472 1490.1883449802 1489.52893101894 1529.19528478716 1563.00132077356 1521.93313411073 1652.66674795331 1648.36324774723 1711.3994752949 1690.89395827989 1581.12839386342 1584.31619797119 1523.40922465899 1522.8241005988 1511.46448683214 1547.9194655223 1728.44682292444 1958.04876882916 1958.04876882916 1954.96942140558 1954.96942140558 1811.71415979336 1811.71415979336 1547.16597011272 1547.16597011272 1513.69219531839 1513.69219531839 1531.75018589541 1728.44682292444 1728.44682292444 1958.04876882916 1958.04876882916 1954.96942140558 1954.96942140558 1811.71415979336 1811.71415979336 1716.35967511016 1716.35967511016 1525.44776293235 1525.44776293235 1663.19141017672 2073.30645794366 2073.30645794366 2161.1920466946 2161.1920466946 2156.37820180557 2156.37820180557 1815.80118790753 1815.80118790753 1574.19061635518 1574.19061635518 1692.21648729735 2161.1920466946 2161.1920466946 2156.37820180557 2156.37820180557 2033.9881456627 2033.9881456627 1803.12649855876 1803.12649855876 1748.66696520252 1963.36809822034 1963.36809822034 2052.84549493472 2052.84549493472 1927.10081905955 1927.10081905955 1794.23062242354 1895.21018706592 1895.21018706592 1916.94921892206 1916.94921892206 1876.32586389902 1876.32586389902 1864.97143985246 1864.97143985246 1904.58205778367 1981.9083444459
"X13" 2205.7817400752 2043.33876773457 2211.53174088297 1638.08105620313 1745.51870838842 2292.57853996065 1717.66508824766 1642.24893516991 1758.67224845602 2311.8461135833 1778.4522610929 1742.48817837191 1739.88866957611 1829.75428015907 2235.09902957052 2264.38732844654 1643.65858845402 1772.7400639796 1747.53795195211 1757.63850716817 1765.54595169404 2171.10536198525 2211.43684762495 1644.83706303016 1643.65858845402 1772.7400639796 1747.60619655749 1759.96599619998 1806.60300180926 1667.95886890197 1720.26096907374 1667.83596884302 1657.52547813606 1683.00494815284 1747.44499583566 1759.86803341153 1758.35482552901 1619.78385203336 1664.93287869623 1720.74654610959 1667.83596884302 1657.52547813606 1683.00494815284 1703.93497731508 1550.30575638381 1550.74044365098 1597.09873533894 1636.5938198709 1672.36658082987 1667.58394917705 1740.53237457896 1734.8170977343 1650.05400285857 1682.12506096118 1545.64006351269 1545.34744120211 1585.65765302927 1597.17577382836 1559.3047020817 1672.36658082987 1667.58394917705 1740.53237457896 1734.8170977343 1650.05400285857 1651.74192304949 1584.43790898822 1584.18810486841 1566.16602883209 1587.79862282283 1761.64465523811 1992.96009986416 1992.96009986416 1998.08897057718 1998.08897057718 1866.86760543921 1866.86760543921 1600.1075620407 1600.1075620407 1567.47240607548 1567.47240607548 1574.62230631312 1761.64465523811 1761.64465523811 1992.96009986416 1992.96009986416 1998.08897057718 1998.08897057718 1866.86760543921 1866.86760543921 1778.26823254827 1778.26823254827 1600.57501467237 1600.57501467237 1720.25332664252 2148.87420071445 2148.87420071445 2246.22078271368 2246.22078271368 2214.29725181888 2214.29725181888 1832.19708664126 1832.19708664126 1631.14214071323 1631.14214071323 1737.80146840334 2246.22078271368 2246.22078271368 2214.29725181888 2214.29725181888 2095.85860015332 2095.85860015332 1883.01664067144 1883.01664067144 1800.1554435545 2016.6577887884 2016.6577887884 2105.38409800278 2105.38409800278 1965.60595375727 1965.60595375727 1826.39291562988 1955.37234972746 1955.37234972746 1981.8923342756 1981.8923342756 1935.94442111769 1935.94442111769 1945.22294953269 1945.22294953269 1940.76498801445 2033.83113491074
"X14" 2236.05367338535 2003.38181840101 2238.42701478397 1697.59184481093 1743.13815583767 2301.8132504837 1763.9470010857 1697.66201964936 1752.39952425246 2310.16184639573 1830.03578109074 1811.64025934284 1818.04806760978 1864.16367408444 2248.10927184798 2256.65274662116 1689.83695982608 1822.14030644454 1811.83360940789 1828.945226573 1823.36769523648 2232.36555507185 2223.66731762398 1690.05116796269 1689.83695982608 1822.14030644454 1805.98848007822 1815.08994510684 1838.26142522271 1703.76765765688 1736.49866455451 1680.08098929774 1675.57174641121 1731.89158529252 1805.9759280454 1815.12174178536 1813.72257065359 1680.73065868945 1701.69831312942 1701.04659642822 1680.08098929774 1675.57174641121 1731.89158529252 1744.22200201852 1606.52788531018 1606.7531182522 1618.95663412953 1627.10621059385 1654.5417409571 1650.32576697331 1739.37952392144 1743.00736817616 1698.42797271195 1731.59282209633 1604.5526042898 1604.46417511882 1615.34346551094 1612.89811240311 1569.38926066834 1654.5417409571 1650.32576697331 1739.37952392144 1743.00736817616 1698.42797271195 1699.02916450765 1640.67330311105 1640.63060472074 1606.8508860925 1616.85466858663 1756.37468744945 1988.76595867561 1988.76595867561 2011.93647688327 2011.93647688327 1894.11419608336 1894.11419608336 1649.5240369824 1649.5240369824 1607.43895393088 1607.43895393088 1602.12954320557 1756.37468744945 1756.37468744945 1988.76595867561 1988.76595867561 2011.93647688327 2011.93647688327 1894.11419608336 1894.11419608336 1819.93649819971 1819.93649819971 1666.45115906657 1666.45115906657 1754.34596315407 2180.40451469473 2180.40451469473 2296.578845067 2296.578845067 2236.78881019018 2236.78881019018 1838.87257640802 1838.87257640802 1681.59110089466 1681.59110089466 1762.02620264284 2296.578845067 2296.578845067 2236.78881019018 2236.78881019018 2129.0547912245 2129.0547912245 1939.11957657545 1939.11957657545 1827.42252651136 2044.47753776374 2044.47753776374 2131.60337596652 2131.60337596652 1983.77848044598 1983.77848044598 1838.53469384161 1997.8157013054 1997.8157013054 2023.72196056904 2023.72196056904 1967.42937343689 1967.42937343689 2002.94193347488 2002.94193347488 1958.76616183118 2068.3611307959
"X15" 2232.35904830407 1952.86237741971 2232.6085022173 1735.89209203827 1747.48464527694 2265.61606369265 1787.6673021193 1734.53407756485 1756.65957973421 2266.76108944264 1865.16150057231 1858.54611299878 1875.92328965905 1913.11798480351 2218.88050589004 2220.00609859452 1728.47654569773 1845.83949190096 1857.31318433458 1880.62975687484 1882.41049151411 2230.31511475472 2199.7940226497 1728.39549577621 1728.47654569773 1845.83949190096 1838.79719883493 1850.08043147016 1859.67646779468 1749.90327430291 1764.82585165259 1660.45759646736 1659.43988795502 1756.5916608567 1838.83078382182 1850.12612527779 1849.37061798089 1736.08747931257 1748.35537058046 1641.54458893076 1660.45759646736 1659.43988795502 1756.5916608567 1757.88305153421 1667.45309615184 1667.64010594393 1612.60197098503 1609.1790730562 1598.21891212578 1595.85825327191 1707.73303442007 1713.56370337494 1723.00912424588 1756.57709764165 1665.75280464013 1665.67300847023 1613.85370432548 1608.07234588299 1549.0018936626 1598.21891212578 1595.85825327191 1707.73303442007 1713.56370337494 1723.00912424588 1723.06551769602 1690.06802056462 1690.07450021457 1630.63756734058 1633.42856071164 1708.56211402735 1944.67401003285 1944.67401003285 1996.86772002306 1996.86772002306 1892.52724894873 1892.52724894873 1693.99275587057 1693.99275587057 1630.78688610462 1630.78688610462 1609.67934610397 1708.56211402735 1708.56211402735 1944.67401003285 1944.67401003285 1996.86772002306 1996.86772002306 1892.52724894873 1892.52724894873 1839.22040197645 1839.22040197645 1719.47248944154 1719.47248944154 1759.20259609731 2162.19690848774 2162.19690848774 2308.57067661355 2308.57067661355 2223.01647631139 2223.01647631139 1838.23361225237 1838.23361225237 1723.42695916401 1723.42695916401 1759.57912090461 2308.57067661355 2308.57067661355 2223.01647631139 2223.01647631139 2132.16228721117 2132.16228721117 1967.48511506108 1967.48511506108 1825.16444279304 2043.86879390794 2043.86879390794 2130.99118153849 2130.99118153849 1981.63518847721 1981.63518847721 1826.97553730917 2020.59893546428 2020.59893546428 2039.81629232912 2039.81629232912 1965.14286394334 1965.14286394334 2034.28734472692 2034.28734472692 1955.20004659736 2079.85923889869
"X16" 2217.00433004764 1917.15896085279 2216.29427638483 1770.82419669983 1771.02340341704 2216.98157112827 1808.07833948943 1770.04694152421 1782.35890808112 2214.54511523444 1902.32257400198 1902.08105323087 1931.63379130776 1981.30994148745 2180.38202996964 2184.26922984523 1771.97588957494 1868.85596895856 1901.84435661065 1931.5052518141 1951.50070935169 2199.42977041671 2171.65101578194 1772.07509960771 1771.97588957494 1868.85596895856 1869.6007832288 1884.51027474223 1888.16482790477 1809.54867418649 1809.60148251181 1639.93875997686 1640.44104386567 1780.90620066161 1869.608095591 1884.49613198584 1884.61074546203 1794.74014573525 1808.23616499401 1581.44607795876 1639.93875997686 1640.44104386567 1780.90620066161 1771.21116730471 1738.57320106869 1738.81945456393 1603.94080829849 1603.78163445512 1542.01826352697 1542.04905177142 1679.04965058035 1681.86204280751 1747.59148213613 1780.94379761407 1735.78655258199 1735.60538834431 1607.06043620061 1605.29073752492 1524.6718709084 1542.01826352697 1542.04905177142 1679.04965058035 1681.86204280751 1747.59148213613 1747.52936696582 1744.11631638071 1744.07034638014 1656.3116722665 1655.75575217631 1650.18334684014 1901.37407897949 1901.37407897949 1989.14843934092 1989.14843934092 1897.68172826197 1897.68172826197 1744.9586670654 1744.9586670654 1656.26595931874 1656.26595931874 1614.66745887392 1650.18334684014 1650.18334684014 1901.37407897949 1901.37407897949 1989.14843934092 1989.14843934092 1897.68172826197 1897.68172826197 1861.17613076855 1861.17613076855 1773.985396773 1773.985396773 1752.70884899229 2131.78319018702 2131.78319018702 2318.3416246529 2318.3416246529 2214.69886465206 2214.69886465206 1853.89705162152 1853.89705162152 1771.419984128 1771.419984128 1748.7673771679 2318.3416246529 2318.3416246529 2214.69886465206 2214.69886465206 2139.92125211633 2139.92125211633 1993.30597836496 1993.30597836496 1816.31731813819 2041.32605419129 2041.32605419129 2137.84253422131 2137.84253422131 1987.15172508431 1987.15172508431 1814.03302647552 2048.96166845511 2048.96166845511 2057.15357266353 2057.15357266353 1957.37567309799 1957.37567309799 2063.36485734011 2063.36485734011 1954.40274014264 2084.08642590564
"X17" 2218.90526592563 1925.60011575164 2218.15204484848 1825.75209288674 1828.00235381218 2197.95473079106 1850.3324834584 1826.53551360274 1841.60449545756 2195.00017714699 1965.09541158081 1966.94161253365 2008.71542036961 2073.70322097513 2175.04226163546 2186.61714327756 1836.30866973434 1922.79713722333 1968.63922024672 2005.75603339264 2041.62714261103 2186.64904294854 2179.31404867153 1836.77827577796 1836.30866973434 1922.79713722333 1928.46334720389 1943.19350129409 1944.91108218534 1886.56190514638 1875.68617042992 1657.09869281251 1657.78595427837 1834.80464666441 1928.41644486513 1943.10467305184 1943.92953745889 1868.53992390567 1885.41180566567 1568.79381979009 1657.09869281251 1657.78595427837 1834.80464666441 1817.13839396689 1826.66734287629 1826.97099203188 1625.5540592373 1635.5538703778 1532.86535215409 1534.80484851023 1693.81763289317 1691.41044705782 1802.02993340152 1834.76756826284 1822.84729646764 1822.56944323849 1627.93767862136 1632.57613216587 1529.8674579839 1532.86535215409 1534.80484851023 1693.81763289317 1691.41044705782 1802.02993340152 1802.08649001534 1817.36704021384 1817.24594419966 1707.4108633193 1706.25166254585 1621.50817984167 1907.76201415465 1907.76201415465 2031.81789760246 2031.81789760246 1952.24442768189 1952.24442768189 1816.68854801635 1816.68854801635 1707.34157593134 1707.34157593134 1639.60962246923 1621.50817984167 1621.50817984167 1907.76201415465 1907.76201415465 2031.81789760246 2031.81789760246 1952.24442768189 1952.24442768189 1916.61937884962 1916.61937884962 1848.2357083742 1848.2357083742 1758.81151717506 2136.25815988132 2136.25815988132 2370.0973923099 2370.0973923099 2261.76251165401 2261.76251165401 1913.0548610878 1913.0548610878 1843.76962991415 1843.76962991415 1753.72775359969 2370.0973923099 2370.0973923099 2261.76251165401 2261.76251165401 2194.06898001303 2194.06898001303 2048.00490185333 2048.00490185333 1830.43678285786 2069.68690540699 2069.68690540699 2192.98913027684 2192.98913027684 2033.50686899542 2033.50686899542 1827.89562625314 2113.40546189522 2113.40546189522 2108.67287367821 2108.67287367821 1979.84391688967 1979.84391688967 2120.15590046213 2120.15590046213 1986.37486067162 2101.76701968896
"X18" 2261.80130254506 1998.1697595447 2261.48215671601 1921.74500739938 1928.38321083881 2243.68028611356 1938.51451037781 1923.86015902915 1942.32502780659 2242.04622568878 2073.69176001377 2075.28151985786 2127.1087520615 2192.70464926375 2239.52330319911 2256.71809728172 1935.83422849871 2033.63709812512 2078.27473997301 2123.49190825526 2161.23235381784 2237.52402476651 2254.81144208923 1936.56350734011 1935.83422849871 2033.63709812512 2040.55101040969 2046.10592680354 2045.78168340408 1983.18151904479 1965.5355851259 1743.20958724639 1743.58501079428 1942.32934831198 2040.46953912018 2045.98529090635 2047.03535661419 1967.09103405919 1982.31146755537 1641.52507533031 1743.20958724639 1743.58501079428 1942.32934831198 1921.98447771357 1936.40047138756 1936.67365806819 1703.72793385286 1720.9232061985 1605.74959015195 1608.16275405982 1782.26097107165 1775.98323921845 1909.76413523941 1942.2158664596 1932.82748953708 1932.55767245572 1703.97919261388 1711.7213380551 1592.53364403291 1605.74959015195 1608.16275405982 1782.26097107165 1775.98323921845 1909.76413523941 1909.9499906697 1921.23446073045 1921.09152704633 1801.85299285578 1801.23895597506 1655.49606019678 1997.83443172386 1997.83443172386 2153.44013451731 2153.44013451731 2085.05285746089 2085.05285746089 1920.0551561592 1920.0551561592 1801.82870310839 1801.82870310839 1702.84614811664 1655.49606019678 1655.49606019678 1997.83443172386 1997.83443172386 2153.44013451731 2153.44013451731 2085.05285746089 2085.05285746089 2028.5839930784 2028.5839930784 1955.65126644348 1955.65126644348 1799.09422420911 2211.97453295176 2211.97453295176 2494.46860945713 2494.46860945713 2397.74265262551 2397.74265262551 2032.33837658344 2032.33837658344 1952.93296557168 1952.93296557168 1795.76488656978 2494.46860945713 2494.46860945713 2397.74265262551 2397.74265262551 2322.52689927014 2322.52689927014 2154.6892736335 2154.6892736335 1891.90170995139 2153.56801189847 2153.56801189847 2322.9800355576 2322.9800355576 2142.24077216457 2142.24077216457 1890.85127334778 2233.88012721588 2233.88012721588 2217.02261666391 2217.02261666391 2059.49396765141 2059.49396765141 2226.18350939508 2226.18350939508 2071.86260622588 2149.49147143348
"X19" 2351.38976248687 2135.98682633967 2351.53112840381 2067.22701839428 2072.6575877366 2364.26717038399 2085.38385091491 2069.59335946352 2084.099293656 2364.37994824871 2234.80909313801 2235.71341541117 2292.30435846661 2336.19722078176 2385.11912138851 2400.47768162667 2076.52640009266 2207.92015470563 2238.43133513241 2289.7605065513 2311.21930785089 2372.6356209108 2404.69048845241 2077.22889589341 2076.52640009266 2207.92015470563 2212.8123174303 2197.28555289149 2192.28312272563 2098.00743920238 2077.12671675859 1906.00667307897 1906.22884163378 2108.49500982471 2212.7443127444 2197.20430747934 2197.89660534053 2091.78374581984 2097.59294613556 1808.7616342357 1906.00667307897 1906.22884163378 2108.49500982471 2091.23178631796 2067.08515881392 2067.21452321471 1844.32621405881 1858.72506174639 1765.54202587911 1766.73965293694 1948.75126895397 1942.15214715755 2074.68801903639 2108.39085572075 2065.41340064784 2065.28791078754 1842.54585127099 1846.4410489786 1721.46367575904 1765.54202587911 1766.73965293694 1948.75126895397 1942.15214715755 2074.68801903639 2074.8541435698 2057.45483927631 2057.37789977426 1941.69054607305 1941.4192814668 1761.2275841784 2172.15132169232 2172.15132169232 2351.79398042662 2351.79398042662 2293.98536099083 2293.98536099083 2056.24260967516 2056.24260967516 1941.69223731094 1941.69223731094 1808.464092022 1761.2275841784 1761.2275841784 2172.15132169232 2172.15132169232 2351.79398042662 2351.79398042662 2293.98536099083 2293.98536099083 2199.47654653747 2199.47654653747 2096.52239080709 2096.52239080709 1881.96844833399 2364.16157715619 2364.16157715619 2689.85408847263 2689.85408847263 2619.98609762109 2619.98609762109 2208.02081794043 2208.02081794043 2097.62940671538 2097.62940671538 1882.58104349409 2689.85408847263 2689.85408847263 2619.98609762109 2619.98609762109 2522.48945777137 2522.48945777137 2314.4824129476 2314.4824129476 2006.709726926 2295.26019726468 2295.26019726468 2523.81419215432 2523.81419215432 2310.43135252859 2310.43135252859 2006.98196678448 2406.60187855012 2406.60187855012 2380.48897403489 2380.48897403489 2198.4585493927 2198.4585493927 2381.41413032168 2381.41413032168 2209.13080583878 2230.00347233425
"X20" 2471.38265516024 2320.47185411555 2471.75660943291 2252.86103863118 2250.63199636231 2537.8321366913 2286.50027445529 2254.33312857492 2257.474817498 2539.16129332883 2437.12837109453 2437.88263732447 2490.73885447274 2497.3884945294 2588.74557693854 2594.17399837809 2252.59870475427 2427.30355859707 2438.9383743792 2490.12477267134 2483.19888247586 2573.642194113 2604.15252051127 2253.02264351955 2252.59870475427 2427.30355859707 2428.40053381292 2380.81137160169 2368.97094133842 2225.71462202134 2204.03566076674 2123.57408479423 2123.96987010318 2314.68379081094 2428.38840427788 2380.8236789782 2380.77103923588 2233.80329082474 2225.81655386019 2044.7234733193 2123.57408479423 2123.96987010318 2314.68379081094 2304.54563659786 2211.95062770049 2211.87562232044 2027.81550119988 2029.22064570096 1982.73618723286 1981.7507136076 2167.45695917719 2163.64101003022 2276.88284637383 2314.68033245668 2213.0971542024 2213.19404767607 2025.08593250988 2018.76752297585 1901.60636209669 1982.73618723286 1981.7507136076 2167.45695917719 2163.64101003022 2276.88284637383 2276.8681584577 2216.05778300919 2216.10778764741 2110.65049636977 2110.05882384569 1918.67176922879 2395.41005138048 2395.41005138048 2591.99836963778 2591.99836963778 2543.67636785289 2543.67636785289 2214.96828822571 2214.96828822571 2110.62915577277 2110.62915577277 1943.30634186944 1918.67176922879 1918.67176922879 2395.41005138048 2395.41005138048 2591.99836963778 2591.99836963778 2543.67636785289 2543.67636785289 2407.41897906776 2407.41897906776 2256.57918924408 2256.57918924408 1998.12887804535 2561.45698423318 2561.45698423318 2919.6206668647 2919.6206668647 2887.29197411143 2887.29197411143 2415.7517380251 2415.7517380251 2262.04750040101 2262.04750040101 2003.80753875012 2919.6206668647 2919.6206668647 2887.29197411143 2887.29197411143 2758.61125369286 2758.61125369286 2503.93387820205 2503.93387820205 2157.89516964407 2471.29841298158 2471.29841298158 2759.75546236705 2759.75546236705 2510.10763880509 2510.10763880509 2158.47490882919 2602.96584210968 2602.96584210968 2571.35445737936 2571.35445737936 2370.12942202226 2370.12942202226 2562.18399807223 2562.18399807223 2372.21320804794 2329.64104860684
"X21" 2592.08023560808 2521.67172370452 2592.44415782667 2456.35315141629 2445.250102296 2721.10215889748 2524.03566999067 2456.42994140172 2447.35133223117 2722.82366409952 2656.55952859421 2657.57624787212 2695.70193227459 2666.61090586239 2803.01203587149 2794.47061786652 2449.58230223907 2656.4672848709 2656.65403643199 2696.89232332644 2662.59757981845 2792.18272425623 2808.16129132881 2449.67243775907 2449.58230223907 2656.4672848709 2653.98099164177 2567.58970034767 2549.70654629502 2358.77824654476 2337.59818302561 2353.97060899688 2354.60497094977 2526.79231026229 2654.03390646018 2567.69845681905 2566.90867499118 2377.97554789847 2359.23818746497 2300.67472770324 2353.97060899688 2354.60497094977 2526.79231026229 2524.63822179333 2360.60854602035 2360.37158139203 2218.05576047362 2202.3341865917 2206.82532381297 2204.02702988893 2393.05017051403 2392.57316288998 2481.16933168494 2526.91493825581 2364.03457425189 2364.31489175131 2215.61625562539 2197.01262131739 2102.53016014548 2206.82532381297 2204.02702988893 2393.05017051403 2392.57316288998 2481.16933168494 2480.93043638153 2379.73396777808 2379.90055184902 2281.72783205341 2280.5563094738 2089.52861867651 2612.04489226502 2612.04489226502 2820.52557506859 2820.52557506859 2780.03578553852 2780.03578553852 2378.87069023658 2378.87069023658 2281.66138396655 2281.66138396655 2083.80273261351 2089.52861867651 2089.52861867651 2612.04489226502 2612.04489226502 2820.52557506859 2820.52557506859 2780.03578553852 2780.03578553852 2615.10885157034 2615.10885157034 2413.78490030497 2413.78490030497 2126.44057368847 2750.35565868373 2750.35565868373 3127.62892557969 3127.62892557969 3136.9588421527 3136.9588421527 2619.89304025337 2619.89304025337 2422.98693899071 2422.98693899071 2136.94226680724 3127.62892557969 3127.62892557969 3136.9588421527 3136.9588421527 2977.82583557656 2977.82583557656 2685.86673551092 2685.86673551092 2313.78600437847 2642.84285044438 2642.84285044438 2978.16623724943 2978.16623724943 2700.28513596504 2700.28513596504 2313.9373686895 2781.53755267837 2781.53755267837 2748.16361092085 2748.16361092085 2530.98501594499 2530.98501594499 2732.02746773729 2732.02746773729 2522.2493966546 2425.29056603594
"X22" 2685.10986356807 2710.49348369169 2685.27877854961 2654.53435832415 2639.35929940351 2870.97781600243 2778.39407740437 2653.48198545672 2638.58939586351 2872.21600849401 2868.30487430426 2869.59181952275 2880.28686318378 2834.1977682763 2979.88145507108 2958.39206465634 2652.19638901978 2859.86449884666 2867.53105374133 2882.29312499718 2834.81878905015 2977.51000518953 2972.46311518445 2652.10518257873 2652.19638901978 2859.86449884666 2855.81478044322 2728.81789344046 2708.90103187667 2490.01042988788 2469.65327917654 2555.10273160002 2555.72056977665 2711.11791348536 2855.90564469176 2728.9725718031 2727.84778228504 2509.69432451966 2490.46645029463 2527.85939884615 2555.10273160002 2555.72056977665 2711.11791348536 2714.59782611609 2503.05851963198 2502.80101500666 2379.4086519237 2349.58356833078 2388.72363095801 2385.73774369903 2580.47750347831 2581.22327289929 2653.09164984084 2711.31548763888 2506.81764119588 2507.12865906508 2378.33741259498 2350.24104796253 2294.24992877417 2388.72363095801 2385.73774369903 2580.47750347831 2581.22327289929 2653.09164984084 2652.72215455288 2531.67687524291 2531.87727921684 2429.37644594186 2427.9328158776 2236.63745285264 2769.2391560818 2769.2391560818 2986.1106479086 2986.1106479086 2951.77453775997 2951.77453775997 2531.14431399025 2531.14431399025 2429.28120846644 2429.28120846644 2207.52836465261 2236.63745285264 2236.63745285264 2769.2391560818 2769.2391560818 2986.1106479086 2986.1106479086 2951.77453775997 2951.77453775997 2785.93332540866 2785.93332540866 2548.0004807292 2548.0004807292 2246.07157368066 2879.56311019526 2879.56311019526 3261.08206419745 3261.08206419745 3309.65300382406 3309.65300382406 2786.53565647869 2786.53565647869 2559.36647679543 2559.36647679543 2259.68162660002 3261.08206419745 3261.08206419745 3309.65300382406 3309.65300382406 3130.36949342162 3130.36949342162 2825.56993355508 2825.56993355508 2443.49347437092 2772.71700425549 2772.71700425549 3129.88259822508 3129.88259822508 2842.96053767739 2842.96053767739 2443.0240556338 2904.16049362841 2904.16049362841 2872.6647439631 2872.6647439631 2639.78287480736 2639.78287480736 2857.17899968846 2857.17899968846 2623.38184581041 2495.43921420639
