"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X11" 1392.28495663346 1392.28495663346 1904.39115154155 1864.27459339508 1706.31239288145 1706.31239288145 1588.52384562655 1588.52384562655 2909.43718434736 2909.43718434736 2686.65973845232 2686.65973845232 1919.27898546605 1661.52719442758 1912.7729093568 1912.7729093568 1804.09729579493 1804.09729579493 1616.75207111743 2909.43718434736 2909.43718434736 2686.65973845232 2686.65973845232 2178.81447591783 2178.81447591783 1885.44496669275 1885.44496669275 2228.38027793754 2228.38027793754 2265.36983860436 2265.36983860436 1897.08786029283 1870.54959806864 1870.54959806864 1510.7707815741 1510.7707815741 2109.87601603868 2109.87601603868 2022.56541996344 2022.56541996344 2376.0204395555 2376.0204395555 2344.17485130691 2344.17485130691 1948.76484095881 1948.76484095881 2216.48898106239 2216.48898106239 2440.81965526276 2440.81965526276 2319.11815872149 1939.71833638715 2353.86134793472 2353.86134793472 2274.27687313186 2274.27687313186 2413.69436626005 2413.69436626005 2115.54189960853 2226.16700507768 2226.16700507768 1826.53676488906 1944.27604563758
"X12" 1391.92534026026 1391.92534026026 1926.847645095 1901.23596521483 1777.6284525792 1777.6284525792 1681.34545306167 1681.34545306167 2867.30070328185 2867.30070328185 2707.65908865002 2707.65908865002 1887.69924744952 1656.94510594159 1941.48195267653 1941.48195267653 1836.56689326425 1836.56689326425 1656.59543825105 2867.30070328185 2867.30070328185 2707.65908865002 2707.65908865002 2210.05129800697 2210.05129800697 1926.90166106439 1926.90166106439 2298.95308497281 2298.95308497281 2376.59174074031 2376.59174074031 1996.96637305242 1805.15509246902 1805.15509246902 1498.68188882082 1498.68188882082 2162.44804119688 2162.44804119688 2033.12291979024 2033.12291979024 2416.96371799225 2416.96371799225 2433.28078350423 2433.28078350423 1960.41408925584 1960.41408925584 2264.29555449827 2264.29555449827 2484.07747445856 2484.07747445856 2385.97613327892 1953.92299202376 2371.81604383477 2371.81604383477 2350.28089986316 2350.28089986316 2426.23578454019 2426.23578454019 2168.67280092433 2279.45981009224 2279.45981009224 1950.21264867085 1955.36597377057
"X13" 1370.06319178532 1370.06319178532 1929.33433780772 1938.95462557603 1833.80495946829 1833.80495946829 1742.69219803586 1742.69219803586 2818.92160018134 2818.92160018134 2736.12836554182 2736.12836554182 1840.07356946821 1636.85743972138 1953.65939238292 1953.65939238292 1841.17992603169 1841.17992603169 1652.63934013985 2818.92160018134 2818.92160018134 2736.12836554182 2736.12836554182 2226.80726622041 2226.80726622041 1960.3932494011 1960.3932494011 2356.91227644846 2356.91227644846 2462.89834181554 2462.89834181554 2049.72687996384 1735.50442963857 1735.50442963857 1479.56474038596 1479.56474038596 2198.74938715991 2198.74938715991 2030.71738483723 2030.71738483723 2442.92307504194 2442.92307504194 2498.79704289866 2498.79704289866 1959.3466983586 1959.3466983586 2307.8290335912 2307.8290335912 2515.45943350401 2515.45943350401 2428.06334244962 1955.25199628817 2386.53604368371 2386.53604368371 2416.35386393649 2416.35386393649 2433.77941077275 2433.77941077275 2199.31821469689 2327.54886796629 2327.54886796629 2047.9187432516 1951.54419557642
"X14" 1322.65160980235 1322.65160980235 1905.5850306705 1976.30448600057 1866.88780616109 1866.88780616109 1759.59984586172 1759.59984586172 2767.10029002473 2767.10029002473 2776.28342542727 2776.28342542727 1776.74997330181 1598.55535016175 1944.56796755433 1944.56796755433 1810.74900941914 1810.74900941914 1594.43467068077 2767.10029002473 2767.10029002473 2776.28342542727 2776.28342542727 2225.68467494784 2225.68467494784 1982.29811391502 1982.29811391502 2395.80801269908 2395.80801269908 2514.16093404873 2514.16093404873 2040.0886911476 1666.17087631717 1666.17087631717 1453.47125405858 1453.47125405858 2213.28652559007 2213.28652559007 2012.87566525315 2012.87566525315 2449.25725259263 2449.25725259263 2532.67326886606 2532.67326886606 1942.44556629122 1942.44556629122 2343.54784582636 2343.54784582636 2531.43863087752 2531.43863087752 2438.7403921049 1940.34667490374 2397.18255604441 2397.18255604441 2466.80653877065 2466.80653877065 2435.86255941216 2435.86255941216 2202.1787329402 2366.66904671124 2366.66904671124 2107.7635207549 1930.40208946964
"X15" 1249.06774394957 1249.06774394957 1853.27968294223 2011.11608706886 1871.78613481601 1871.78613481601 1725.8296480506 1725.8296480506 2715.61882340068 2715.61882340068 2829.70277714874 2829.70277714874 1699.53601305188 1541.75538295112 1912.34583671434 1912.34583671434 1743.65199909894 1743.65199909894 1479.60214415645 2715.61882340068 2715.61882340068 2829.70277714874 2829.70277714874 2205.43329698107 2205.43329698107 1990.45111321897 1990.45111321897 2411.66001777349 2411.66001777349 2523.76876208928 2523.76876208928 1961.61901053272 1602.64313396119 1602.64313396119 1422.45359876197 1422.45359876197 2203.19190150999 2203.19190150999 1979.70567211012 1979.70567211012 2434.0396239446 2434.0396239446 2529.98924077771 2529.98924077771 1909.11014059966 1909.11014059966 2369.62549452224 2369.62549452224 2531.0714359048 2531.0714359048 2414.61409379255 1908.41358259518 2404.05561544123 2404.05561544123 2498.43148011199 2498.43148011199 2433.08926475262 2433.08926475262 2175.38461112411 2394.44451538801 2394.44451538801 2122.49192245226 1891.85573414944
"X16" 1162.47183263337 1162.47183263337 1785.9696406468 2037.04521801765 1854.93523077621 1854.93523077621 1662.19074867966 1662.19074867966 2672.2039306693 2672.2039306693 2887.37910166098 2887.37910166098 1616.13437719847 1475.93877878118 1866.70447314884 1866.70447314884 1660.6468005812 1660.6468005812 1338.2260359411 2672.2039306693 2672.2039306693 2887.37910166098 2887.37910166098 2173.4539101269 2173.4539101269 1988.55041388437 1988.55041388437 2410.42649068115 2410.42649068115 2499.29556721705 2499.29556721705 1843.4853762545 1554.07898050721 1554.07898050721 1396.59248836686 1396.59248836686 2176.17439660082 2176.17439660082 1941.69398410408 1941.69398410408 2406.26749342095 2406.26749342095 2498.44850377303 2498.44850377303 1868.8606922477 1868.8606922477 2391.12007645061 2391.12007645061 2523.79949494552 2523.79949494552 2365.38062937433 1868.97593367392 2412.02499796101 2412.02499796101 2517.99776085947 2517.99776085947 2430.35043342765 2430.35043342765 2130.87850806295 2414.08431057 2414.08431057 2103.5158280716 1845.18049451841
"X17" 1079.95767407072 1079.95767407072 1721.30089918388 2047.01325293263 1826.665876347 1826.665876347 1597.01725680362 1597.01725680362 2644.42433933764 2644.42433933764 2936.87069624466 2936.87069624466 1535.74121369684 1413.32170917068 1820.78161803119 1820.78161803119 1588.26167610544 1588.26167610544 1208.82969546123 2644.42433933764 2644.42433933764 2936.87069624466 2936.87069624466 2139.37661883639 2139.37661883639 1982.30112971449 1982.30112971449 2401.24401036071 2401.24401036071 2453.00343704579 2453.00343704579 1724.44035440598 1529.63545383206 1529.63545383206 1387.48765833143 1387.48765833143 2142.86299489551 2142.86299489551 1912.03095077572 1912.03095077572 2378.14539354711 2378.14539354711 2449.82064053039 2449.82064053039 1834.15403817649 1834.15403817649 2415.15421156864 2415.15421156864 2521.68183309152 2521.68183309152 2304.48713004851 1834.56678741413 2427.24150782074 2427.24150782074 2535.04285342159 2535.04285342159 2433.70429579674 2433.70429579674 2084.45747380475 2430.67338138477 2430.67338138477 2067.98410362575 1802.04806251292
"X18" 1019.65063967503 1019.65063967503 1675.95299643168 2036.0314747833 1801.23828465999 1801.23828465999 1559.66092580469 1559.66092580469 2633.69012998999 2633.69012998999 2962.95189873001 2962.95189873001 1467.10903020172 1366.61843719094 1789.20081821682 1789.20081821682 1551.55014671736 1551.55014671736 1128.18357253363 2633.69012998999 2633.69012998999 2962.95189873001 2962.95189873001 2112.31303864398 2112.31303864398 1979.49455765606 1979.49455765606 2395.66085262241 2395.66085262241 2401.48534943634 2401.48534943634 1643.00959038539 1533.40803279623 1533.40803279623 1403.38288171466 1403.38288171466 2114.22951032784 2114.22951032784 1903.31835953703 1903.31835953703 2363.07084724521 2363.07084724521 2399.18992604719 2399.18992604719 1818.40230947096 1818.40230947096 2449.74939827293 2449.74939827293 2535.69655655629 2535.69655655629 2246.49970918103 1818.777668832 2455.95562669078 2455.95562669078 2559.35603361172 2559.35603361172 2449.1786124585 2449.1786124585 2052.48632256662 2451.08404831483 2451.08404831483 2036.51375485967 1773.47544265159
"X19" 994.534107656008 994.534107656008 1658.52450820356 2003.73841731447 1792.06877526305 1792.06877526305 1568.18121888259 1568.18121888259 2632.84292789414 2632.84292789414 2952.42677832052 2952.42677832052 1416.07476837622 1344.78508317777 1782.93641117112 1782.93641117112 1563.55353106324 1563.55353106324 1116.23030475661 2632.84292789414 2632.84292789414 2952.42677832052 2952.42677832052 2097.00343552307 2097.00343552307 1987.36513500954 1987.36513500954 2403.04982177591 2403.04982177591 2359.75157517503 2359.75157517503 1621.26665733646 1561.97114098298 1561.97114098298 1444.87484257546 1444.87484257546 2096.98144755072 2096.98144755072 1922.45705783826 1922.45705783826 2370.36102102866 2370.36102102866 2359.59996229476 2359.59996229476 1831.25917983221 1831.25917983221 2500.20945224445 2500.20945224445 2570.29851889848 2570.29851889848 2201.44509114186 1831.47108069174 2501.81790460252 2501.81790460252 2595.9442088029 2595.9442088029 2480.46776621845 2480.46776621845 2045.46474749781 2481.36790330046 2481.36790330046 2025.03658140629 1765.62359046047
"X20" 1007.30647055899 1007.30647055899 1665.64434200488 1955.32808364728 1806.12416045949 1806.12416045949 1620.48725755781 1620.48725755781 2628.35301195175 2628.35301195175 2899.50950399614 2899.50950399614 1384.04391755739 1349.73163613365 1804.68922872692 1804.68922872692 1618.76993576195 1618.76993576195 1166.70457965749 2628.35301195175 2628.35301195175 2899.50950399614 2899.50950399614 2091.61523962629 2091.61523962629 2009.18803383821 2009.18803383821 2425.69412206286 2425.69412206286 2334.7035314327 2334.7035314327 1654.21804611601 1605.28498301638 1605.28498301638 1503.70039872805 1503.70039872805 2090.45757374704 2090.45757374704 1966.98729968949 1966.98729968949 2400.3349292002 2400.3349292002 2336.38546315581 2336.38546315581 1874.3497919693 1874.3497919693 2565.45379098181 2565.45379098181 2619.73297092989 2619.73297092989 2170.50092852354 1874.4143970466 2563.09902096391 2563.09902096391 2641.07098016545 2641.07098016545 2526.7993260655 2526.7993260655 2062.977827573 2523.59093217652 2523.59093217652 2037.34594691406 1777.37160493252
"X21" 1050.90423119407 1050.90423119407 1684.82716117903 1899.98627270704 1842.56475887723 1842.56475887723 1697.01987491089 1697.01987491089 2605.05397427102 2605.05397427102 2806.80934483566 2806.80934483566 1368.72192183042 1376.93065810911 1848.92527348028 1848.92527348028 1696.54717922865 1696.54717922865 1251.97829633567 2605.05397427102 2605.05397427102 2806.80934483566 2806.80934483566 2089.136295839 2089.136295839 2043.1929797277 2043.1929797277 2458.03712320595 2458.03712320595 2323.95098624855 2323.95098624855 1714.5001115358 1650.07535954287 1650.07535954287 1565.67188759994 1565.67188759994 2087.80975319084 2087.80975319084 2026.17310715629 2026.17310715629 2444.22255843271 2444.22255843271 2326.35000064086 2326.35000064086 1941.2784879576 1941.2784879576 2637.64684343818 2637.64684343818 2669.48397556915 2669.48397556915 2146.95833316354 1941.25876528902 2632.34569128186 2632.34569128186 2683.02584417702 2683.02584417702 2582.87832342454 2582.87832342454 2094.63102293686 2574.99031242099 2574.99031242099 2065.18317257037 1801.82756065299
"X22" 1115.60471152979 1115.60471152979 1702.63220163875 1847.19968660222 1897.53530469416 1897.53530469416 1774.85704554356 1774.85704554356 2549.7451367556 2549.7451367556 2679.77753831636 2679.77753831636 1366.93806859544 1420.18175602071 1907.57949391908 1907.57949391908 1773.67263206484 1773.67263206484 1341.01796487103 2549.7451367556 2549.7451367556 2679.77753831636 2679.77753831636 2081.72166922742 2081.72166922742 2085.41488637295 2085.41488637295 2491.8274819952 2491.8274819952 2321.92188019966 2321.92188019966 1771.2261397227 1683.67347865105 1683.67347865105 1616.32771784238 1616.32771784238 2081.04101061437 2081.04101061437 2087.25656488205 2087.25656488205 2490.43420678807 2490.43420678807 2323.44739515972 2323.44739515972 2023.09185756585 2023.09185756585 2706.6305004187 2706.6305004187 2703.21438745123 2703.21438745123 2122.50577698815 2023.06494879761 2699.96964131205 2699.96964131205 2708.26848708471 2708.26848708471 2641.81782570276 2641.81782570276 2127.66063771534 2630.85116855153 2630.85116855153 2097.14615502074 1831.18786390617
"X23" 1188.92524775737 1188.92524775737 1710.15216712191 1803.75489718678 1960.8629259975 1960.8629259975 1832.92526101308 1832.92526101308 2459.75184684772 2459.75184684772 2528.53739747635 2528.53739747635 1374.87721373175 1471.70184271864 1968.8423683247 1968.8423683247 1830.05074403102 1830.05074403102 1408.26768043336 2459.75184684772 2459.75184684772 2528.53739747635 2528.53739747635 2062.63745452237 2062.63745452237 2126.66477563971 2126.66477563971 2514.19790069649 2514.19790069649 2317.64072814477 2317.64072814477 1799.58434737168 1699.19958959225 1699.19958959225 1645.69333746363 1645.69333746363 2062.85420771555 2062.85420771555 2136.21019405124 2136.21019405124 2523.36667720683 2523.36667720683 2316.96610253593 2316.96610253593 2106.76048225397 2106.76048225397 2758.22644991869 2758.22644991869 2704.99228876601 2704.99228876601 2089.31260867086 2106.76735060602 2752.14650731826 2752.14650731826 2702.91905692625 2702.91905692625 2693.73399787667 2693.73399787667 2148.32207696134 2682.1850699779 2682.1850699779 2119.45757153838 1858.99207533232
"X24" 1258.29693268761 1258.29693268761 1706.28618374226 1771.23982930242 2017.32729685794 2017.32729685794 1858.31868120798 1858.31868120798 2344.33092848741 2344.33092848741 2364.90255732416 2364.90255732416 1388.50832506301 1523.40617546518 2018.83234503467 2018.83234503467 1854.22236710914 1854.22236710914 1441.99496146506 2344.33092848741 2344.33092848741 2364.90255732416 2364.90255732416 2027.51000240369 2027.51000240369 2153.3419219912 2153.3419219912 2509.954258778 2509.954258778 2297.24224266063 2297.24224266063 1789.74021967527 1697.09846222864 1697.09846222864 1650.71800743083 1650.71800743083 2028.26028632338 2028.26028632338 2160.20331408037 2160.20331408037 2526.19699977734 2526.19699977734 2293.84496026234 2293.84496026234 2176.88900541649 2176.88900541649 2776.25793552221 2776.25793552221 2663.03676970208 2663.03676970208 2042.85774746749 2176.91715259951 2772.40686208088 2772.40686208088 2656.19927975923 2656.19927975923 2726.71635736356 2726.71635736356 2145.5443371499 2716.70588751313 2716.70588751313 2120.20057265518 1881.72914548528
"X25" 1313.64816564274 1313.64816564274 1696.49747042175 1745.31713905686 2050.03536412693 2050.03536412693 1848.62265175277 1848.62265175277 2219.63833237598 2219.63833237598 2197.93348344312 2197.93348344312 1403.48045234695 1567.72875496165 2043.91297029057 2043.91297029057 1844.66709760084 1844.66709760084 1446.04549662454 2219.63833237598 2219.63833237598 2197.93348344312 2197.93348344312 1973.88817834905 1973.88817834905 2150.54338564226 2150.54338564226 2465.5381235344 2465.5381235344 2248.07422903481 2248.07422903481 1748.51570856774 1682.90587973471 1682.90587973471 1634.26299737923 1634.26299737923 1974.52873646475 1974.52873646475 2149.63897012616 2149.63897012616 2484.91552055792 2484.91552055792 2242.33442704031 2242.33442704031 2218.45093750285 2218.45093750285 2746.26257158451 2746.26257158451 2572.48819880883 2572.48819880883 1983.12845583987 2218.45794690667 2745.29216976526 2745.29216976526 2563.36568299815 2563.36568299815 2728.9972588321 2728.9972588321 2113.8098846833 2721.5847077382 2721.5847077382 2093.00945427117 1898.42931002015
"X26" 1348.14816186486 1348.14816186486 1687.57955057226 1717.33374462439 2043.78999201577 2043.78999201577 1808.55752620872 1808.55752620872 2100.73405644924 2100.73405644924 2031.43755439583 2031.43755439583 1414.52931915118 1597.39653130324 2032.30992561688 2032.30992561688 1806.03871334654 1806.03871334654 1433.50224764339 2100.73405644924 2100.73405644924 2031.43755439583 2031.43755439583 1899.62303766803 1899.62303766803 2105.7599585209 2105.7599585209 2372.37990822158 2372.37990822158 2161.78172028318 2161.78172028318 1692.29282599643 1662.86368581975 1662.86368581975 1601.46386882078 1601.46386882078 1899.66769618615 1899.66769618615 2098.72989365615 2098.72989365615 2391.33937126217 2391.33937126217 2154.7393904445 2154.7393904445 2218.98113535968 2218.98113535968 2658.95570307384 2658.95570307384 2435.82837476004 2435.82837476004 1913.3021854653 2218.9329542722 2660.24964138095 2660.24964138095 2426.57833405369 2426.57833405369 2691.23595527089 2691.23595527089 2053.45799918385 2686.42206964063 2686.42206964063 2037.68492556205 1908.39800210276
