"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99"
"X1" 905.500986585076 1112.00827618185 1156.29804311249 1286.94678447918 1350.97418389787 1425.42899885393 1218.89973252561 894.475735291075 905.107143119735 1129.27192738202 1352.8338038807 1307.45620660856 1478.35971481121 1649.21382017778 1468.38570964496 934.826970285968 849.828271761772 1135.51171735722 1242.34552146522 1530.55199075858 1529.95406559377 1591.82332400734 1650.41896234463 1633.23890428843 1400.36611755515 1148.92599279905 902.757631819573 534.189520923988 870.980090325407 1527.9392851285 1763.29293388059 1857.10649326292 1836.36521331271 1651.19062361189 1333.40350830824 1240.19433206335 1211.83837157478 1262.70880989683 1497.38837643506 1613.87392436059 1448.93974030689 1606.73714506585 1687.36963363833 1401.88019442908 1139.79198673382 983.166222410661 1027.92850711996 1214.83548535623 1308.08729506371 1445.49170430115 980.358669210046 1111.05315959041 1242.28853503387 1535.83655871235 1860.43781895121 2038.56848912954 2115.87901017362 2198.13211238694 1640.81773243565 696.591808287034 891.918742464433 596.356468737387 432.35245882743 439.215040418434 348.57742217309 550.009542025043 952.750015348614 1410.24695016552 1581.53912997375 1788.14906674515 1922.52685800289 1766.21320837706 1649.51393993026 1840.74641579805 2096.80337270793 2275.14024815481 2463.92380877009 2488.58338874916 1712.47872973902 210.236855801311 239.470090184332 439.221715048032 682.249252264767 1654.3894613593 1858.90815480371 1907.4849092638 1684.06653538171 1632.69130515822 1866.84170394553 2090.93023162889 2232.949913236 2281.11792056025 1888.26852453676 910.088146642029 1228.00117802748 1394.82540707099 1312.3259719681 1531.41210535369 1732.830165573
"X2" 865.585144936559 1032.44769932346 1126.99779343357 1226.61389618923 1308.25674434173 1391.46217915771 1186.8093325337 695.778410901337 873.677451100674 1110.69468421492 1322.33530333634 1292.16617716552 1429.07218787624 1604.31970145645 1441.36057906157 869.047555631919 774.618073233289 966.493539451887 1195.56883112277 1494.56942721529 1521.95970680648 1579.56333069997 1626.83331989403 1621.89310118953 1416.9407169833 1080.62856191565 800.539365365054 614.296707560963 985.905632066933 1458.60406276541 1697.60583627197 1798.9992133468 1731.61757298769 1626.18216924033 1317.2122329598 1193.67996242615 1138.66951097411 1206.94234353112 1435.8101970907 1556.89054310709 1363.07432165119 1399.8531985863 1467.36680397072 1186.8012611341 1052.9683841246 824.397158976945 898.586511534613 1126.02682474861 1289.39911187501 1403.6554474253 997.774370605749 1122.94473151317 1247.22948029011 1559.78966432732 1901.87606944032 2085.49932709986 2164.79239580684 2204.39693418908 1682.42259351987 773.211001814998 818.851201060417 600.651477850071 475.780632793307 328.105248728187 443.447273823243 520.663054519237 1026.30891712562 1488.44097807258 1639.10593079723 1836.29617155016 1978.73665324183 1800.03249482577 1672.62170195953 1864.82365129827 2157.11212701296 2319.14471866001 2516.81621023682 2556.89920318161 1797.06842798088 309.448128299075 272.722852327912 466.030281749577 784.016414222357 1649.02183008451 1877.06880414611 1925.82916981462 1712.22675098621 1679.69071137727 1894.05274453613 2130.15324850441 2293.12886913069 2385.12140583981 2010.4855235871 920.124293495687 1153.3345792506 1251.23175888479 1282.4953261858 1558.35745130207 1790.58776210661
"X3" 837.459257132557 965.27076733236 1107.63145004562 1176.45799053456 1275.12984471442 1367.68907083696 1164.50801901163 603.64651606758 847.350674068 1095.52502214554 1296.70698293868 1281.55702566993 1387.38732984784 1568.34428813866 1424.03028185817 816.079581202125 713.139223757061 812.203992152332 1152.73006983108 1458.47077823764 1514.46439290419 1568.85064119236 1606.21698945425 1615.08469277638 1437.16169524063 1022.10408445029 711.985620666379 523.521076672274 931.088723901848 1392.64131166778 1632.72208514847 1741.96915108912 1630.26772668186 1601.44027290283 1302.64744772421 1151.37051682257 1073.47219557383 1161.06933869239 1383.37306134611 1509.30313891726 1286.21223329293 1206.21803778797 1261.70377121444 990.947685538715 978.492850235945 685.856930021809 785.256778760251 1049.10631352026 1275.43868313353 1367.57639742658 1019.46263520713 1139.85745354261 1259.2058998483 1585.28996470446 1944.95379371311 2134.11104113917 2215.45735840964 2214.49198121186 1726.80845029761 644.716548366312 632.807275366285 479.377826575736 396.61805019751 237.165694600996 373.58844389108 505.166629070781 1100.82604145856 1563.56785421437 1696.95169607117 1884.75388882283 2035.3002399576 1836.9358752154 1698.20475699581 1891.72035244527 2218.37205475676 2364.54398931415 2570.90571277267 2625.35651282309 1882.02918595413 249.888031919254 241.493501934106 501.645283163592 886.230342795691 1644.61199285462 1893.74584281282 1941.53287415367 1737.49489611144 1723.23346039651 1919.07547528237 2169.00439703979 2353.19214320523 2483.80289500841 2126.47589238172 930.58588181188 1081.39065424741 1113.08374950067 1252.35215380653 1580.17784025092 1838.79025251628
"X4" 831.422277984854 923.88710437844 1106.32443657302 1148.91779242825 1262.94957575612 1365.27848148458 1163.19536193489 592.087974197057 832.017652098225 1087.81810542227 1282.66539360835 1281.87344994679 1363.16091775167 1552.13264460057 1427.59961417195 791.044949306137 677.7147393557 692.197977348502 1119.59070173609 1424.80392860131 1509.99210784829 1563.13044526564 1593.67130245858 1618.79337712584 1465.29419792433 986.085608373575 653.974394943082 374.77648727574 808.417731773588 1336.41864543534 1572.6773028617 1690.13516117441 1540.15070212945 1578.91987768358 1293.05234360444 1120.12208166918 1027.21164963218 1135.32272071465 1351.01296622594 1482.49556210081 1231.14873536634 1046.92561386245 1092.27774223726 841.530453559657 931.494701301076 592.722688655114 708.873297860848 998.523873064324 1272.34197068296 1345.47682548644 1048.65616723376 1165.90139456171 1283.59982755153 1613.26380367969 1990.34336865107 2184.98395090677 2268.79583315096 2233.80393280998 1777.31874657799 446.795511862976 437.97769579439 333.305641534695 290.498572271164 198.304810157553 250.14049169307 518.957011427928 1175.17292241392 1630.77185960041 1753.95013553183 1932.86839994071 2091.39435525511 1879.40366978994 1728.83474168437 1923.958684242 2280.08363569491 2411.60658447403 2626.16725991483 2693.25212525174 1966.85851887264 137.545647774496 203.175658671607 555.900502564004 986.785756845218 1643.51744266516 1908.19851623966 1953.36015706765 1757.98785630465 1759.52438985088 1940.02097088039 2206.88089728568 2411.5012582076 2569.58391671845 2227.93942350051 942.78423007117 1018.74620738918 991.853136896891 1223.49159592657 1592.11300354016 1867.73355425123
"X5" 853.15847781214 916.833779296039 1127.15867344083 1152.04795388146 1278.90589462536 1391.12323378998 1190.37013208039 632.607839312092 831.712373087051 1090.42335076142 1284.97737534093 1297.60724391201 1363.3687173921 1563.09548561126 1459.4789471669 804.053853006845 674.987889623703 619.444696727022 1100.13727377734 1396.45414296384 1510.90893284587 1565.47290454745 1593.68778157305 1637.76324360197 1504.33146346294 981.540177604364 637.78662339092 261.492280003571 703.709372617188 1294.63464872817 1521.26812665278 1647.33201831611 1468.03035446301 1560.55551403426 1290.67783721116 1104.74966796256 1007.59122357554 1135.90043505926 1346.37824567095 1484.43181106789 1207.53718550213 936.553078140887 974.307566720713 755.901461350539 920.051564238104 559.710668357097 681.806393056754 982.520930698528 1284.06848292694 1343.64213869111 1086.83498597141 1203.35125853827 1323.07981732197 1644.05469998141 2038.13840703048 2238.21991732049 2325.19957976624 2266.36371247498 1836.28750178462 292.139866510464 315.762307831887 242.816116144939 233.582684812747 229.53783132188 165.222144455518 569.438111416524 1246.65827107571 1685.87834064557 1808.89386355231 1979.86406339898 2146.04732069548 1928.87704949897 1766.39548819332 1963.08043989159 2341.4471786636 2460.27152466533 2682.27995921966 2759.75182842744 2050.79420228428 60.7002074531047 202.314253761098 632.427746004236 1081.30426880096 1647.68547430434 1920.2670140793 1961.32824683884 1773.08823493429 1786.19745738012 1956.15820897311 2243.44273675322 2466.63688654791 2636.83828788221 2308.68158139369 957.364977785457 970.442262907755 896.436654713673 1197.03335666846 1590.81294635493 1871.33464158801
"X6" 904.789842550686 948.426660674526 1171.33234965302 1190.006306324 1326.56817686366 1448.48998561856 1250.01100869136 699.958030189759 848.595908426614 1104.8886463024 1306.41015830146 1331.39614528685 1392.06732152193 1605.33007023431 1523.5707169205 860.607255977338 707.500652656944 601.247833282626 1096.76435488143 1375.87654752105 1519.00857098772 1578.12512419951 1609.47547638453 1675.04154733099 1555.93253749638 1013.71114034998 669.632629933042 251.65915155079 680.398987567794 1270.33941974988 1481.5297212901 1616.58271586476 1418.94896612509 1548.02063779237 1296.92875483818 1108.17203446479 1019.15626423686 1165.71623460061 1373.80445654324 1519.67452958003 1221.46175311302 883.868117145164 917.012244893928 743.519970494523 947.547837900958 593.84706387857 710.012067075799 1004.85559999561 1312.69919348798 1366.0018723505 1134.18410019985 1252.95844730183 1378.32587981601 1677.55233139662 2088.01593409099 2293.53664884637 2384.56605825311 2314.55710552932 1904.92441157054 262.987475525966 322.580024269846 264.598266899658 279.460917103585 338.805448420417 185.64142579004 658.756358281428 1312.40563396585 1725.90809621449 1860.66411526674 2024.94682597289 2198.29338051956 1985.90152596374 1811.92631990842 2009.71559780748 2401.52304995582 2510.19826284014 2738.69366621148 2823.95372585408 2132.92941228547 83.5854140392912 269.390392688962 731.195736900965 1165.30590906837 1658.47505881178 1930.10344501197 1966.04947964121 1782.94777584786 1802.08377015058 1967.43004925551 2278.46278860326 2517.45024625399 2681.97902650759 2364.75255478465 974.55809871515 939.903945529977 832.950568261499 1173.8750687853 1574.51075485088 1846.69572249434
"X7" 978.912008347613 1011.21789905269 1232.59681109966 1255.99762918006 1399.40328137619 1530.60841301828 1335.96511017093 782.276936982504 879.336119538062 1128.86825289568 1343.85741612297 1380.38246068636 1444.76876133593 1673.36721409232 1613.77876487979 953.108520260814 767.175739425441 629.239634496353 1107.40786953313 1363.63701652201 1534.07443207762 1600.5643198403 1639.93636528185 1728.32563712671 1617.8001522938 1077.031692554 741.401607115341 336.14107036576 733.306344978191 1261.83494837012 1453.87709001855 1598.13435429843 1392.43845442808 1542.05958176262 1310.9875346341 1127.93274601129 1057.35365728618 1218.74076292562 1427.93468070311 1582.88076944197 1268.25160567412 881.410287197377 912.805953521752 792.632734325915 1005.77216767513 682.193749039492 782.649983133723 1057.73461580634 1355.09840439261 1409.25559311932 1187.47127817819 1311.26489110467 1444.8060511632 1712.41148191952 2138.55009600298 2349.58292072864 2445.34990757078 2375.70892881658 1981.03933428059 348.930742060329 441.788405039573 385.143623360898 414.952245955035 508.047458268885 301.172036222626 776.122871467536 1370.15742673095 1751.79296836474 1908.51496828639 2067.32965948722 2247.28601643314 2048.5131435282 1863.85056589091 2061.87153561397 2459.06302643999 2560.24425226445 2794.21268529563 2884.77502226342 2211.99605020135 196.878238127741 393.729984971855 843.667639444847 1235.8566674976 1675.38877670505 1938.54410757931 1969.31861535851 1789.54931323449 1809.30820188769 1975.32812630485 2311.89916282396 2563.5936245912 2707.41175237796 2398.84155750179 993.605098010684 925.828796060079 799.318973612522 1154.53480250277 1546.23916440259 1799.86431073525
"X8" 1065.756667143 1094.84379010449 1302.85487582549 1340.51066485015 1488.37222204474 1628.21830715192 1439.56759889646 871.082386637656 919.238666559251 1159.0505406611 1392.75740531563 1440.34692949759 1514.86832690343 1759.36674388182 1721.52787476031 1070.71539019136 843.302382975745 691.172072799721 1128.90059981544 1359.83657832051 1555.39337441429 1631.58356788086 1682.9080096265 1793.98847383829 1686.65603881039 1163.25773549464 841.434673591762 486.553188754704 840.118970039737 1266.24948359526 1438.08094368647 1591.55089991746 1386.67271267557 1543.19036235565 1331.48758446078 1160.24506372606 1115.37744481312 1286.7272800522 1501.01046269473 1666.25380164257 1340.57429513463 917.703483420961 949.945596379602 886.233007695939 1083.63814988207 806.864130321468 884.715662748095 1130.50097987774 1406.83725022805 1468.31246089369 1242.61411749814 1373.76659057253 1516.69371585193 1746.97890726123 2188.03931092841 2404.74031552409 2505.645639269 2445.88907673676 2061.59785558675 516.452255816359 638.546256397669 573.443616853838 610.211060928414 712.748294588503 482.336072872378 907.535658604297 1417.80308424132 1765.43047693031 1951.78995928081 2106.22460588718 2292.20529824763 2114.12465340039 1919.94249860169 2116.90398774663 2512.73896007517 2609.06600775347 2847.47858462918 2941.08425123631 2286.63246698582 372.892383543403 554.399214758065 959.189339381837 1290.39641333616 1697.47024413655 1946.59531732334 1973.22515689336 1795.33100084478 1810.812052101 1981.72863957543 2343.75475518878 2604.91520736912 2717.02359845603 2415.27903317409 1013.50175687502 925.746439583185 791.443337157301 1139.43921610335 1510.22128440289 1739.10659878049
"X9" 1155.57055104732 1188.96487883951 1374.0199555886 1434.05534753422 1584.45440152885 1732.07712027229 1552.17383682877 957.930717501316 963.619833436518 1192.13095128252 1448.56156065121 1507.08286135396 1595.78120432013 1855.50895931459 1838.26265388089 1202.61428916523 925.188944372355 774.836187483788 1158.08778503074 1364.58608634643 1582.25952289861 1669.98583085551 1736.24231396396 1868.41711488221 1759.22976409625 1264.17136058859 958.105442345876 674.524986746197 978.52930935008 1280.72628429751 1433.92586179476 1596.4101335498 1399.84972549916 1551.93923916146 1357.06978631912 1201.33677124642 1186.44451648723 1361.44630859924 1585.29514709102 1762.02002473726 1431.12678502983 981.316249898912 1016.73587253537 1007.36494893367 1170.08152773234 950.012627474522 1001.2379600254 1212.52046765519 1463.49758988011 1538.09974308965 1295.53225126591 1435.96423664577 1588.16836899593 1779.60089495884 2234.78056756082 2457.38911709782 2563.54692362759 2521.17765406479 2143.57045875612 732.068456663066 878.067156130281 798.524573036098 835.399784200519 928.430717295641 699.634318449353 1039.00828069019 1453.22024710103 1768.70390969561 1989.82716314922 2140.83952634341 2332.22638909798 2180.15198893998 1977.98099451237 2172.1717271635 2561.21795250392 2655.3183448547 2897.13002625934 2991.74447056877 2355.47162936352 583.947429195374 730.482857096569 1067.10984511491 1326.34643917887 1723.76898987953 1955.26285764818 1979.8591760203 1802.72977717762 1809.52986597652 1988.50587926535 2374.03045151986 2641.25732485052 2714.68313303471 2418.37475262487 1033.24484579125 937.202745692902 805.254991160841 1129.01989309329 1470.67125375534 1672.67252565147
"X10" 1238.60433385629 1283.25419787211 1438.00685223747 1527.15201291194 1678.63735385402 1832.94945231493 1665.1495502767 1034.40665897712 1007.801201064 1224.80823905044 1506.72932457652 1576.39135182225 1680.93498517719 1953.9857366827 1955.43779761818 1338.00801571773 1002.15074288816 868.048203912796 1191.82353529656 1378.00634964127 1613.97347137317 1714.5825969738 1797.80307988779 1948.00859949611 1832.25500836154 1371.57150054308 1079.8067974075 871.669142235005 1126.21047188759 1302.42037754851 1441.21005327994 1612.30317445027 1430.18952241527 1568.84131394832 1386.38095624961 1247.44589115529 1263.78689740516 1434.67627018944 1673.06507583266 1862.42011902958 1532.62714335144 1060.84879506005 1101.51598810771 1139.10435313972 1254.04761663692 1093.81438458551 1117.26204825081 1293.16954217683 1520.66698496479 1613.55704465034 1342.14270424392 1493.35808754491 1653.40898748774 1808.62138127849 2277.0674838626 2505.9064621147 2617.14441662901 2597.66051831018 2223.92907837054 962.293067073027 1125.58088826961 1029.41345328364 1060.65566369516 1130.62802202906 923.513383152404 1156.55395796243 1474.27235387201 1763.48446708118 2021.95843674198 2170.37719858175 2366.51860463482 2244.01131978674 2035.74700343272 2225.03355652291 2603.16083413905 2697.65284317146 2941.80121173799 3035.61196884617 2417.13956487734 802.3383067389 901.061020113979 1156.76919584245 1341.10654270821 1753.33937678513 1965.55312598894 1991.31369200072 1814.18413681048 1808.39277083325 1997.53435581813 2402.72512688402 2672.45626620827 2704.24475764852 2412.42271688197 1051.83099058681 957.757047994291 836.71051761767 1123.713840188 1431.79904073132 1608.80516243415
