"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29"
"X11" 2175.18070647522 2556.69829144071 2406.0054998351 2211.70057553687 2407.34267163772 2655.37788555914 2212.63366930983 2406.0054998351 2211.70057553687 2407.34267163772 2655.37788555914 2056.52063071431 2296.6747787633 2156.65987929016 2167.1866534629 2508.41106624633 2570.68431438396 2056.52063071431 2296.6747787633 2156.65987929016 2167.1866534629 2508.41106624633 2570.68431438396 2149.32750856138 2053.48958551049 2053.48958551049 2132.02568005102 2132.02568005102 2887.58295668621
"X12" 2109.58229517835 2515.9838372272 2330.51617447919 2180.11653233788 2401.21381356581 2594.95512022494 2123.21548598499 2330.51617447919 2180.11653233788 2401.21381356581 2594.95512022494 2133.33805217315 2309.85194057146 2198.69013138446 2207.67264372132 2475.733167949 2551.0304153603 2133.33805217315 2309.85194057146 2198.69013138446 2207.67264372132 2475.733167949 2551.0304153603 2162.05629429509 2093.79261201213 2093.79261201213 2146.91763720192 2146.91763720192 2823.13750606678
"X13" 2056.08977708526 2483.94742224044 2263.22987214418 2154.10746436194 2403.58313714371 2543.15257440723 2048.88894908886 2263.22987214418 2154.10746436194 2403.58313714371 2543.15257440723 2206.17145527584 2329.17937427862 2246.55779855768 2252.22394497225 2447.56184784492 2541.60682296761 2206.17145527584 2329.17937427862 2246.55779855768 2252.22394497225 2447.56184784492 2541.60682296761 2181.46234292494 2139.20439689667 2139.20439689667 2167.76918602818 2167.76918602818 2768.63962363996
"X14" 2013.24882885944 2461.95379766983 2208.75058993224 2133.92831917527 2415.26464413135 2505.04788450847 1994.13182023802 2208.75058993224 2133.92831917527 2415.26464413135 2505.04788450847 2261.08040710372 2354.46159495287 2297.67740799455 2299.06712142161 2427.72549579494 2543.70716641178 2261.08040710372 2354.46159495287 2297.67740799455 2299.06712142161 2427.72549579494 2543.70716641178 2206.7949632193 2188.09831616153 2188.09831616153 2194.03026986695 2194.03026986695 2728.2822444832
"X15" 1979.44846860692 2451.43283797484 2171.1680906187 2120.34052647984 2436.99510432417 2485.10589493404 1962.20032374806 2171.1680906187 2120.34052647984 2436.99510432417 2485.10589493404 2287.63054411053 2385.60705287581 2349.86116700723 2347.05930555431 2419.98496893227 2558.50425324975 2287.63054411053 2385.60705287581 2349.86116700723 2347.05930555431 2419.98496893227 2558.50425324975 2237.61595756374 2239.53690964305 2239.53690964305 2225.82113205162 2225.82113205162 2706.0410853102
"X16" 1952.62791390275 2454.04164673739 2152.47641273491 2116.1114335378 2469.17037603117 2485.29872478238 1951.40230366574 2152.47641273491 2116.1114335378 2469.17037603117 2485.29872478238 2289.88110927896 2422.91838266116 2402.4967323534 2397.56989630574 2427.80728901013 2586.64868035561 2289.88110927896 2422.91838266116 2402.4967323534 2397.56989630574 2427.80728901013 2586.64868035561 2274.71519629466 2295.32543530201 2295.32543530201 2265.92400845674 2265.92400845674 2704.97920952203
"X17" 1930.79583583869 2471.22778899462 2153.64678632816 2124.47416436405 2512.14586853329 2506.62108352871 1958.04610989388 2153.64678632816 2124.47416436405 2512.14586853329 2506.62108352871 2276.97939120852 2466.91188350508 2455.722043422 2452.85304606872 2454.31158828259 2628.54523282813 2276.97939120852 2466.91188350508 2455.722043422 2452.85304606872 2454.31158828259 2628.54523282813 2319.32535560141 2358.20476258138 2358.20476258138 2317.93586784422 2317.93586784422 2727.40274185379
"X18" 1912.98065524236 2503.07026500403 2173.38710764677 2148.28231953896 2566.46382030484 2548.4546356624 1975.24348315439 2173.38710764677 2148.28231953896 2566.46382030484 2548.4546356624 2263.91386406121 2518.60775801301 2511.29011761118 2516.13569769438 2501.17795883097 2683.97973714653 2263.91386406121 2518.60775801301 2511.29011761118 2516.13569769438 2501.17795883097 2683.97973714653 2373.2156589941 2431.81826405703 2431.81826405703 2385.83824619245 2385.83824619245 2772.95105780539
"X19" 1899.43931128675 2548.204891786 2209.19885894743 2189.29159176222 2632.79984912795 2609.22772767944 1995.72944017325 2209.19885894743 2189.29159176222 2632.79984912795 2609.22772767944 2264.13492500676 2579.35419845881 2572.07107830487 2590.38893444337 2568.29180033366 2751.98711608562 2264.13492500676 2579.35419845881 2572.07107830487 2590.38893444337 2568.29180033366 2751.98711608562 2438.24932100144 2519.3320136949 2519.3320136949 2472.52704360666 2472.52704360666 2838.40844357231
"X20" 1893.05490722755 2604.84157386801 2259.65451885479 2248.16165081056 2711.51851102036 2687.19576644734 2016.83205144494 2259.65451885479 2248.16165081056 2711.51851102036 2687.19576644734 2282.88379083382 2650.36061682615 2640.93713172169 2676.75419192839 2653.72207009502 2830.81759584362 2282.88379083382 2650.36061682615 2640.93713172169 2676.75419192839 2653.72207009502 2830.81759584362 2515.87794165422 2621.73860874431 2621.73860874431 2578.22993791063 2578.22993791063 2918.71051879035
"X21" 1900.77811486699 2671.89731803199 2325.7069716674 2325.11725103565 2802.23177274949 2780.57485187593 2042.93648815369 2325.7069716674 2325.11725103565 2802.23177274949 2780.57485187593 2317.7571452099 2732.35369244157 2720.05179814758 2774.07147571698 2754.01577604698 2918.03625782668 2317.7571452099 2732.35369244157 2720.05179814758 2774.07147571698 2754.01577604698 2918.03625782668 2607.01256736289 2737.39564580773 2737.39564580773 2700.25315542702 2700.25315542702 3008.19110481771
"X22" 1931.96114659535 2749.00787316906 2409.40931555923 2420.49928097739 2903.9435695328 2887.27328944448 2081.69687090026 2409.40931555923 2420.49928097739 2903.9435695328 2887.27328944448 2365.6291318696 2825.65804260218 2811.02350412183 2880.23430090482 2865.14204925993 3010.95047425645 2365.6291318696 2825.65804260218 2811.02350412183 2880.23430090482 2865.14204925993 3010.95047425645 2712.28047719061 2863.57932529709 2863.57932529709 2834.79890808593 2834.79890808593 3101.41779928272
"X23" 2002.72384650229 2838.13067527058 2515.00121264456 2535.25747119776 3013.45947246689 3003.54483412391 2148.22533187529 2515.00121264456 2535.25747119776 3013.45947246689 3003.54483412391 2428.2957876861 2929.07631682773 2913.49543786734 2991.00659623071 2981.72784520247 3106.28445504091 2428.2957876861 2929.07631682773 2913.49543786734 2991.00659623071 2981.72784520247 3106.28445504091 2831.33102974246 2995.10079503113 2995.10079503113 2975.75912561853 2975.75912561853 3194.42534575723
"X24" 2132.69802472759 2942.58042706229 2646.6327563283 2669.91471502688 3125.045678951 3123.27932629906 2261.12213560304 2646.6327563283 2669.91471502688 3125.045678951 3123.27932629906 2515.20655114675 3039.38266889237 3024.62267781854 3100.42879339289 3097.1874333022 3200.27885373909 2515.20655114675 3039.38266889237 3024.62267781854 3100.42879339289 3097.1874333022 3200.27885373909 2962.15149558282 3124.66838115846 3124.66838115846 3115.21669222446 3115.21669222446 3284.75009688721
"X25" 2336.02641297691 3064.20496904691 2804.25802237587 2822.30180998672 3231.14111342472 3238.21904858207 2433.66407341679 2804.25802237587 2822.30180998672 3231.14111342472 3238.21904858207 2640.25016243866 3151.31420460202 3139.13648470604 3201.98854271671 3204.46338683542 3289.05599892081 2640.25016243866 3151.31420460202 3139.13648470604 3201.98854271671 3204.46338683542 3289.05599892081 3100.35013216484 3244.1226551165 3244.1226551165 3244.73588361287 3244.73588361287 3370.51392968958
"X26" 2611.34319684547 3200.32234412254 2980.12235863526 2985.23242049116 3323.67014452726 3339.07261885045 2665.30656517522 2980.12235863526 2985.23242049116 3323.67014452726 3339.07261885045 2813.23124447468 3257.93200912573 3249.73910891723 3289.70785209853 3296.95579228474 3369.03063711688 2813.23124447468 3257.93200912573 3249.73910891723 3289.70785209853 3296.95579228474 3369.03063711688 3238.64979247375 3345.67385186087 3345.67385186087 3356.54528248079 3356.54528248079 3449.23030205337
"X27" 2935.55182527352 3341.99896029454 3157.72584320058 3145.57328144201 3395.61445708896 3417.25981915864 2937.2568758293 3157.72584320058 3145.57328144201 3395.61445708896 3417.25981915864 3030.37297550045 3351.39140874327 3347.90232440004 3358.92377399185 3369.41782906827 3437.26134612747 3030.37297550045 3351.39140874327 3347.90232440004 3358.92377399185 3369.41782906827 3437.26134612747 3367.09372811792 3422.95760189464 3422.95760189464 3444.4410344365 3444.4410344365 3517.03132588558
"X28" 3265.42270784591 3474.87404350551 3314.37554066711 3285.79935567686 3442.40402719992 3466.74482714421 3214.69876707898 3314.37554066711 3285.79935567686 3442.40402719992 3466.74482714421 3269.3244373703 3424.07709435282 3425.09357152001 3406.68807813244 3418.58462966489 3491.66119464835 3269.3244373703 3424.07709435282 3425.09357152001 3406.68807813244 3418.58462966489 3491.66119464835 3474.30869546687 3471.82071769205 3471.82071769205 3504.36478827423 3504.36478827423 3568.85585559491
"X29" 3548.03199141455 3582.69374181626 3427.00733723563 3388.09948336154 3462.74811754956 3485.36356212266 3455.72546998791 3427.00733723563 3388.09948336154 3462.74811754956 3485.36356212266 3492.45153486154 3469.95285837684 3474.32416344356 3431.85162401191 3443.40045591446 3531.05013902161 3492.45153486154 3469.95285837684 3474.32416344356 3431.85162401191 3443.40045591446 3531.05013902161 3549.77155197202 3490.81325754818 3490.81325754818 3534.70100462634 3534.70100462634 3599.69512426047
"X30" 3737.11990806861 3652.45988132584 3479.46365918177 3439.85993637461 3458.71773753427 3475.23460089263 3624.20590840313 3479.46365918177 3439.85993637461 3458.71773753427 3475.23460089263 3658.40819170923 3485.88050377287 3491.75023026081 3434.97694938486 3444.87004532327 3555.10436828631 3658.40819170923 3485.88050377287 3491.75023026081 3434.97694938486 3444.87004532327 3555.10436828631 3586.54837561171 3481.3801211869 3481.3801211869 3536.36434138606 3536.36434138606 3606.46227116437
"X31" 3809.43118923997 3679.22176200561 3468.54753814692 3438.50180995308 3435.12899714057 3442.16809855488 3701.9419548305 3468.54753814692 3438.50180995308 3435.12899714057 3442.16809855488 3737.97870038924 3472.61715404953 3477.94050562785 3418.21830214718 3425.70060749827 3564.3006506745 3737.97870038924 3472.61715404953 3477.94050562785 3418.21830214718 3425.70060749827 3564.3006506745 3583.64763886298 3447.73474602629 3447.73474602629 3512.72000958112 3512.72000958112 3589.68741165397
"X32" 3774.56905769165 3668.50232608467 3406.39626753459 3393.64633912853 3398.46597537393 3394.30571684511 3695.49370919451 3406.39626753459 3393.64633912853 3398.46597537393 3394.30571684511 3727.96790295774 3435.23431551667 3438.43150284297 3385.23997775824 3389.94763152518 3559.94170522773 3727.96790295774 3435.23431551667 3438.43150284297 3385.23997775824 3389.94763152518 3559.94170522773 3547.13245912177 3396.39531136649 3396.39531136649 3469.3347735327 3469.3347735327 3554.22813566348
"X33" 3670.57861932128 3634.32475827051 3316.91613796947 3324.52572881223 3355.77281047196 3340.58831125241 3632.41675868468 3316.91613796947 3324.52572881223 3355.77281047196 3340.58831125241 3652.51345136559 3382.29760398965 3382.77575576874 3340.92736927263 3342.62546091207 3544.09289927389 3652.51345136559 3382.29760398965 3382.77575576874 3340.92736927263 3342.62546091207 3544.09289927389 3488.77502945621 3335.31172216506 3335.31172216506 3413.34091107074 3413.34091107074 3508.2654177611
"X34" 3541.06306427553 3592.3564509016 3226.26090888571 3252.22072374829 3314.15919892885 3290.05332314447 3544.37899861644 3226.26090888571 3252.22072374829 3314.15919892885 3290.05332314447 3541.28799079853 3323.04907968206 3321.30360015256 3290.39921929193 3288.9235916134 3518.96671381803 3541.28799079853 3323.04907968206 3321.30360015256 3290.39921929193 3288.9235916134 3518.96671381803 3421.45093789953 3272.68624434227 3272.68624434227 3352.15901015245 3352.15901015245 3460.61217587013
"X35" 3427.59116397071 3557.27496729282 3158.95989814145 3196.63794980665 3280.36334616963 3251.17695406409 3461.5251635205 3158.95989814145 3196.63794980665 3280.36334616963 3251.17695406409 3424.77627970323 3266.71462599988 3264.25102240995 3238.86904496291 3234.14614598467 3486.9550127679 3424.77627970323 3266.71462599988 3264.25102240995 3238.86904496291 3234.14614598467 3486.9550127679 3357.70278279426 3216.44267482161 3216.44267482161 3293.11401599736 3293.11401599736 3419.53935173562
"X36" 3360.1625948338 3538.38390375989 3130.79547493232 3171.27510095389 3259.23513305345 3229.59764633859 3405.32254682946 3130.79547493232 3171.27510095389 3259.23513305345 3229.59764633859 3335.78699077057 3222.20262781227 3221.11075795327 3191.92390427078 3184.0975680478 3451.31527125132 3335.78699077057 3222.20262781227 3221.11075795327 3191.92390427078 3184.0975680478 3451.31527125132 3308.07784708918 3173.00185341923 3173.00185341923 3242.93463380339 3242.93463380339 3390.425518583
"X37" 3347.82011994597 3536.84461816158 3144.73590605313 3179.83052305144 3253.26193444983 3227.53074471385 3382.22761236589 3144.73590605313 3179.83052305144 3253.26193444983 3227.53074471385 3298.81690508198 3196.78722026406 3199.11109053421 3154.92599197367 3144.60693448265 3415.92927567706 3298.81690508198 3196.78722026406 3199.11109053421 3154.92599197367 3144.60693448265 3415.92927567706 3279.13210669561 3146.44896815648 3146.44896815648 3206.94370254173 3206.94370254173 3374.48091463322
"X38" 3377.27102984397 3546.28854808292 3191.86610315926 3216.53213834835 3262.70650594524 3244.21507364417 3383.52491347438 3191.86610315926 3216.53213834835 3262.70650594524 3244.21507364417 3319.71911627942 3194.85354881833 3202.00340500263 3132.04944320771 3120.55335805633 3384.56280938784 3319.71911627942 3194.85354881833 3202.00340500263 3132.04944320771 3120.55335805633 3384.56280938784 3272.58291875168 3138.20335210857 3138.20335210857 3188.32723988431 3188.32723988431 3369.06921128804
"X39" 3420.11037394152 3556.32363404676 3256.33319446645 3269.67954722824 3285.98752253483 3276.75646151882 3391.30222901798 3256.33319446645 3269.67954722824 3285.98752253483 3276.75646151882 3381.76761233983 3217.21480615931 3229.63213730224 3125.37726755907 3114.78344051898 3360.01281566137 3381.76761233983 3217.21480615931 3229.63213730224 3125.37726755907 3114.78344051898 3360.01281566137 3285.88212514322 3147.13507452048 3147.13507452048 3187.70164813759 3187.70164813759 3369.293608154
"X40" 3444.9323512326 3557.33613680552 3322.11410873493 3326.78541699778 3320.20420227306 3321.10601038467 3387.51293751303 3322.11410873493 3326.78541699778 3320.20420227306 3321.10601038467 3448.59513055754 3261.13822757412 3278.31793181895 3134.36019292833 3127.29731568389 3343.41730913283 3448.59513055754 3261.13822757412 3278.31793181895 3134.36019292833 3127.29731568389 3343.41730913283 3313.80151616044 3170.08382572868 3170.08382572868 3203.11385367189 3203.11385367189 3370.16436119638
"X41" 3428.81896643753 3544.46424021384 3378.77252276435 3379.13228550273 3361.73749722273 3372.96175260831 3361.91670419869 3378.77252276435 3379.13228550273 3361.73749722273 3372.96175260831 3472.36630994412 3321.09440084956 3341.91745067239 3155.8940448831 3155.09780959379 3334.0031738308 3472.36630994412 3321.09440084956 3341.91745067239 3155.8940448831 3155.09780959379 3334.0031738308 3350.34616195712 3202.66448415178 3202.66448415178 3230.53978166364 3230.53978166364 3368.44798055785
"X42" 3363.30301250928 3518.98623711108 3423.89523506766 3423.9044111775 3406.89484600054 3428.48188449144 3315.32600133242 3423.89523506766 3423.9044111775 3406.89484600054 3428.48188449144 3404.4775697004 3390.12960002392 3413.32856989783 3185.13395232994 3192.95595473437 3329.44208303644 3404.4775697004 3390.12960002392 3413.32856989783 3185.13395232994 3192.95595473437 3329.44208303644 3390.33422785059 3240.21774548067 3240.21774548067 3264.85676112576 3264.85676112576 3363.45457448547
"X43" 3252.54992797371 3486.44136719421 3461.31746412434 3463.13104763556 3452.58373872933 3484.79634802041 3256.67048975706 3461.31746412434 3463.13104763556 3452.58373872933 3484.79634802041 3206.35211796207 3461.681304751 3486.2052729026 3216.98190667458 3235.09440645567 3326.81318735598 3206.35211796207 3461.681304751 3486.2052729026 3216.98190667458 3235.09440645567 3326.81318735598 3430.26861490241 3278.78654903979 3278.78654903979 3301.18362828766 3301.18362828766 3356.47084513688
