"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127"
"X1" 2191.61367976915 814.515988456019 501.057984054587 2306.29106752188 2355.50375784483 1872.81541098402 1252.42893460805 628.215565160961 2254.46769475462 1991.83551625868 1990.78948641042 1519.08888654341 1201.20172766523 855.746217386817 1454.87373179291 1864.10533872216 1798.69050655463 1618.88538909192 1747.21346538574 1577.81938458754 1754.72017406526 1857.26073866844 1300.95437759421 1588.53358925289 1662.67622056151 1467.59483811688 1492.8529799033 1598.4793442452 1614.53592349455 1681.88376129419 1990.07987333507 2154.52652873045 1785.72376082851 1135.92385465386 615.030642542623 582.173883908044 1262.49503145692 1386.30324338105 1322.73856741509 1393.41124531635 1518.28690415297 1595.11225738345 1692.05841665016 1648.7010501805 1776.50741660408 1666.11726030382 1236.35218128706 1442.86695554951 1247.56393446565 381.835150583902 902.60933159058 1165.20594477403 1335.72194669649 1515.8185216951 1500.69036854345 1437.90942362431 1615.70772119884 1554.40087729821 1508.26549432489 1409.40265442484 1434.23194462067 1577.04633991677 1674.06100732242 1584.10152514294 1189.88359712794 1050.51788020075 1321.88337419737 1437.95871470909 1366.11104572922 1350.87626510816 1396.58116977209 1508.97991263232 1491.67130143637 1403.41463526726 1541.58521344511 1869.29668538705 2133.77888175064 1972.5510480973 1352.3322373485 905.811477664375 815.789449684143 1040.41268226188 1273.29951335006 1336.71121760598 1353.70315205763 1504.62902436935 1526.72140948676 1657.12785616526 1531.25221518834 1360.09062927764 1447.42013975536 1761.3803339465 1602.38192202746 1070.42294500531 638.66289620623 500.169194218985 560.940573411938 449.063632692459 1137.98175326295 1236.12681912688 1287.85610861925 1350.89809681811 1295.68212115467 1549.79129451591 1337.39429597555 979.137529663744 705.679062137101 715.522753337069 792.45914666424 611.284018181744 389.613678255256 326.201511690975 284.027791198972 285.156653654194 376.825151516219 838.045746124466 1220.05403817434 1266.66243840314 959.710587957517 656.122748881057 552.710512924488 1051.34214595587 558.112583881142 600.397822248429 667.998967065436 1010.24482550751 1090.53582828627
"X2" 1941.10581328989 873.076056171935 530.448329423631 2166.85482515578 2369.86926650616 1877.60540976271 1288.33280037992 631.703134555422 2322.91477943591 2116.34840033629 2059.39839038283 1588.42403227263 1218.66521512037 844.849815462212 1340.17089028594 1867.97045414525 1924.49237464306 1743.4060419177 1770.13062852323 1580.90248781999 1744.21047884627 1842.17438358086 1311.04986721859 1513.46457100915 1631.58457931899 1542.34705573202 1550.10377046665 1611.25838697327 1582.69420824828 1628.4456822778 1949.02878932761 2203.56488627007 1878.0458394216 1125.84207110974 570.02240483002 579.53299273928 1259.52815621101 1396.81103531008 1315.22468474319 1337.63284649305 1456.765428149 1531.46653519819 1620.62002707914 1604.33293976078 1784.06243360566 1775.33390981247 1731.03997109467 1410.85683141306 1147.55629587212 440.043195801067 939.143255179526 1130.31307104217 1264.55483292817 1404.19573958884 1409.46949928065 1368.77351654118 1529.45480859323 1518.2528197384 1494.62832823605 1383.85069440714 1386.55964186965 1477.5277190419 1576.12642096446 1432.44010702238 1012.88055146061 998.712143800599 1231.74389421589 1344.31069911562 1283.03686568925 1288.69081382353 1506.09836914562 1435.06081712493 1378.77020852923 1259.97369284655 1366.92105502754 1606.91702057305 1809.22200808457 1653.50214943783 1074.27545566865 718.093617341402 685.17479698568 962.50115910906 1172.16397992385 1228.42943403414 1244.55844702778 1357.08349857264 1345.10639476574 1399.52581753607 1305.20423731303 1121.32342218305 1211.72883064699 1478.07965180239 1424.38832837366 1024.77274306468 513.20464064808 400.329841981569 458.21975337444 402.861173975881 1043.56052849583 1144.4052986249 1169.02478946358 1224.85380081683 1142.7595646379 1259.21740847396 1032.68161364475 762.335847421525 563.822009179098 608.578773740695 732.938098296378 558.458811625002 350.674589434548 296.442676066767 268.801703306817 271.297200186964 392.145596841969 837.186628594147 1142.95332999013 1163.60157057283 873.208881212319 606.283901147811 545.937685661185 798.301185811318 407.771641736471 605.003437985142 671.189482489147 978.738331489298 952.865267874568
"X3" 1717.13873018527 939.734630473663 570.424065174363 2046.19059384894 2394.19376114811 1896.1795062625 1333.73411440766 646.4412410961 2396.57421478861 2245.47876829371 2136.54668156221 1664.60002101191 1246.63332355725 845.520423654361 1243.59105682601 1880.43392429816 2051.90050204919 1869.0753352746 1800.9191132594 1591.35266973846 1742.07810527973 1838.51233354827 1330.39007342278 1450.61114405487 1611.48185764776 1619.02163130663 1607.91093150413 1623.85528371433 1557.11305440611 1583.93995727175 1915.62114108328 2254.7215027416 1966.41098141844 1118.49313293927 532.150633492001 586.409050506794 1264.92408369497 1412.4564679976 1313.06401529109 1288.70562504819 1401.62573343043 1471.32809109155 1553.08801995152 1563.84619436518 1789.8899023215 1872.61672133396 1875.91206397246 1379.12799819853 1055.91905038541 473.72124789466 979.309120124815 1100.93541748895 1199.60487104673 1300.72869006939 1324.88398911785 1303.630671336 1444.0107109168 1478.90856802326 1474.38853111132 1353.02848187128 1339.93432646589 1384.32668594503 1483.85402971837 1288.61583450198 849.095137236911 952.621506338466 1148.88114702726 1256.77903337423 1205.043158261 1227.72499221541 1439.78954824775 1358.60425228105 1265.81037995726 1120.57802759131 1200.11611910732 1362.09610002917 1507.98127970951 1357.73609088112 821.631063969001 556.367474034156 573.851628693532 891.468259985997 1078.61230756422 1125.63614869033 1139.81530543583 1214.96957956657 1168.05869075805 1151.56093380465 1087.85896183366 896.230418063569 989.64273635912 1214.07361528793 1129.23138903851 835.530504318769 405.307053655725 321.048750063213 377.745164779864 378.139812607827 954.378183506725 1057.24529812501 1054.99363629111 1104.99795683284 996.870574995123 980.747798456501 748.803340524831 565.080288099401 439.211319593995 515.946053005075 682.897695150692 517.295243970258 325.991876063431 238.146346762765 224.663294307338 232.899521243697 343.647752588076 840.529280693809 1068.25337580149 1063.2294613307 791.258759015885 566.156821598676 454.95289659025 564.141834088924 275.603496796345 615.614564981043 678.168208942747 948.985479202451 822.497585736828
"X4" 1557.49724585403 1020.36358247255 630.044014009637 1969.17154053103 2440.33574355643 1942.91229710167 1397.59704218569 683.165780039712 2479.99876349404 2381.9906850692 2230.98730802413 1754.79812178114 1295.60996344313 869.516700719519 1187.04386432491 1912.2878841536 2181.05736948147 1995.81491381709 1850.04855022095 1619.58309027319 1758.04859243602 1858.53305711321 1368.38935630725 1415.61507361756 1615.01159305524 1699.22710759767 1667.5806669362 1638.73340345523 1547.89220825318 1560.80667327519 1900.26708459962 2310.19119091657 2046.20765770595 1117.91625105563 511.165342665094 612.233554855576 1286.22101364234 1439.78610700969 1323.72324103123 1257.41369568348 1362.96131833688 1422.48628171445 1498.13760862145 1534.17975149769 1794.15792225436 1946.52746971092 1807.43699075592 1351.75597079443 984.987043853237 505.309433375536 1025.55886256401 1085.3695225954 1151.45687942025 1219.12680923064 1258.2600801651 1249.88814903608 1365.95111852401 1436.87700648933 1445.45531191719 1317.96339656268 1298.86636730684 1308.48594914541 1407.26267465912 1166.64009890042 718.287409945438 920.428909684557 1084.62564572514 1186.48284781532 1141.78607169528 1173.2868925967 1277.96469682569 1282.02945374971 1159.31924374813 996.906339677656 1057.44217999425 1162.31307253021 1266.72454827717 1123.96880898581 632.534553401304 449.734870257018 505.116070087606 837.004482513821 1004.81307458589 1039.3486244009 1048.84126037187 1089.27544437974 1009.22964894844 933.478267935017 897.509092134667 710.02891495038 806.230064041979 1001.21808636549 827.944977196159 614.723430492377 342.566570225139 288.098808780637 346.152954540945 394.984863770692 879.441227954014 983.376761788535 955.589026691462 1001.74128564817 871.901231867488 738.788614269582 523.810153973211 419.82710722813 357.529777562419 458.350754892159 655.806120668861 502.927173151833 334.4354933173 198.652423886102 200.410172285243 215.990234448105 296.212963898382 852.816479857855 1001.54003355755 973.160413629388 723.197236558417 549.778811077336 348.98360063674 382.438991850841 198.101809284944 638.713991638412 692.848032571673 924.714492720719 713.135345242351
"X5" 1489.32976179173 1117.8339248932 714.184281240997 1953.2143223082 2516.33780416912 2027.03059457096 1485.73039011599 748.631244636664 2575.65026632228 2526.84924185716 2348.28703668494 1863.91137301894 1372.62228199164 924.845326014747 1185.72322028949 1970.66961696264 2311.16022515836 2122.96440234417 1925.13991615926 1673.3225363587 1798.98974934997 1910.66119181126 1431.9308055327 1419.41614265584 1650.80335818045 1783.7673427835 1730.38249624228 1658.92834089966 1563.2857889339 1568.4551128391 1910.62526634488 2371.38902108819 2115.21909272866 1128.79857667789 514.533561291089 662.214377930451 1327.65873952179 1482.94225783256 1352.47809479176 1251.84489476234 1348.24287511976 1391.42649930449 1463.76561338637 1521.2054491896 1798.05697320901 1990.30561384481 1656.52658343607 1333.33741310269 944.465582117466 551.480088405642 1078.3680619012 1089.24679111275 1128.0902540401 1169.91027558483 1218.26587697504 1213.53312248613 1302.27224144508 1394.87318939504 1408.96693756421 1281.92758133173 1267.52933683029 1258.09327407362 1353.87250494199 1077.61200289002 635.095757244776 907.615456106318 1046.92196314678 1141.92217808537 1101.06443027196 1130.59454953704 1097.09315926839 1209.96286995661 1066.37978882304 899.078759645095 951.602898336184 1026.97855826281 1110.20780215813 977.662822506998 531.196490191081 415.568840086338 492.988528802013 805.803921735472 959.321896168932 978.358146339969 979.932882356066 989.507154212375 880.650898678045 761.718261367394 748.207174089993 580.460134344611 679.816323221271 862.23861984981 610.388330504931 453.988520724801 342.434449732948 316.511319726378 378.458805924495 463.231149507048 825.788071316081 929.911438488261 879.134726048008 923.379356441018 778.492346249884 552.995348451323 382.638612932293 346.493611198599 334.359832326295 449.165925269665 660.396849292404 524.792686547605 386.643886906509 212.406428876839 231.106724375728 253.194301746098 299.049661098885 877.350079279543 947.779633828662 900.10547756118 676.390634934578 565.234784692702 283.060388393948 275.448023959433 196.406975501495 678.325086044182 717.456097516634 908.111973826726 634.658916508997
"X6" 1528.79847129879 1232.67489303438 824.477405933316 2008.29194874519 2626.38878746901 2152.99890791836 1600.91558072358 846.016843638781 2684.17776802345 2679.53520249601 2490.91950710517 1994.28152762289 1481.14535811382 1015.7542580773 1248.16972840122 2059.17083060249 2440.73957445822 2249.27308082308 2030.4562159586 1757.01516955274 1868.64471155834 1999.43543975234 1525.04011179566 1468.2194837122 1723.47158696766 1872.54532071708 1796.94342566864 1686.80924022719 1608.61136304882 1612.60466028675 1951.25272709503 2438.93055760896 2172.67423885185 1154.8989625594 546.912068994007 738.215232806732 1390.84687391257 1543.88652628875 1402.23214482162 1276.91933774046 1362.03091565747 1382.60967784053 1455.78595099293 1528.97396875385 1803.35950724283 2005.07811411402 1528.92853822722 1327.58137667225 940.719779268725 623.087206810344 1137.069032514 1115.66149822186 1134.44654536957 1159.80100742226 1210.49573128509 1198.6749551785 1258.68318400167 1356.07835575459 1367.37706222246 1248.5291479569 1249.0637397887 1238.22259339616 1328.58860106886 1029.1468110626 608.856284151974 917.185867458048 1040.45816663964 1128.56133448078 1088.15319038257 1103.73532662968 958.349645501361 1147.13311695905 993.045838928484 834.550502319162 891.140867117638 967.940033120083 1052.95273212404 933.446673952851 530.79597850421 462.275973331534 544.274156374226 801.735427529845 947.229058308694 948.603362903347 939.151775775611 922.614164713846 791.250225074728 647.830556333905 649.552445817007 518.493475186833 622.002259450544 811.078803577957 540.463978657208 419.326409772402 413.959329195275 413.106426211864 481.142245589632 585.891162205867 798.083802825468 901.725019213254 831.591292575828 875.621137476751 723.792136607138 436.967502318465 339.516830495698 355.493825084783 377.569020822519 495.580635452697 701.419987206457 587.688731702135 487.152855154439 301.369049993322 338.815876551369 364.752012392069 385.239613768143 915.868919803541 910.697370504736 849.093032684729 655.855614405196 616.299815920122 295.984014277892 255.926857246021 280.581831662713 736.33146797734 752.969983403401 900.391805983152 593.376874604476
"X7" 1659.76496340667 1359.0846481534 953.852500045889 2122.68208056347 2763.36044199084 2311.66507878957 1737.16188401298 968.377926214112 2801.12543920996 2835.38464051548 2652.35026435547 2140.51518355938 1614.16262863882 1135.48074285821 1363.55747737637 2171.09820755518 2566.54308862586 2371.67630794682 2159.98241363559 1864.9701598388 1961.37402533946 2117.97757119013 1643.10222194848 1554.38475482303 1825.88454985227 1962.69350853717 1865.44363755176 1721.71121494791 1679.6635688858 1687.63135113175 2017.35141178866 2511.06152947208 2221.17751432184 1195.89449043552 604.305382895095 833.057008997845 1470.26266092776 1618.39168024314 1468.79287316146 1327.91140197261 1400.1622285459 1393.99815824827 1472.36529549575 1555.58973878296 1811.39642274245 1998.17530193527 1444.02029858958 1334.40370763088 969.787493134048 714.28425935845 1198.34574845386 1160.42040630953 1166.24609421952 1183.949030021 1231.25767664794 1203.58824185791 1235.71738145271 1323.5723726665 1325.37449072873 1220.75816087474 1243.02688956068 1245.15459430062 1328.64494502861 1018.29325627613 633.368602762559 945.124337776419 1060.56534845505 1142.68711947788 1100.42744679277 1092.63918074881 870.670797142319 1096.80933108633 941.09333242646 802.145052547001 872.047417299195 975.54575573655 1081.25897318566 976.652503752687 615.006500503409 574.5429677072 646.544495926996 820.594127074016 963.682216032662 947.213597447838 925.085067034128 887.235861025538 739.727913197421 588.30747650501 598.124520937223 516.111027326648 624.922357978492 836.506837093425 604.026132775005 499.424048808534 543.248337524728 562.962174133615 638.474633460871 749.022277004323 793.758137937831 896.676980147 811.343959087676 856.286262669484 704.644136000675 385.665807404948 379.729334272863 432.303369324945 474.674204794032 587.810032096084 772.693927729693 683.808850370345 624.55206899094 451.976484127645 508.861775268742 536.15913527882 541.371941548263 965.423781552387 889.906011354236 819.637649717394 659.486596915536 695.642808879552 378.608648500209 310.673128110332 432.245056721225 808.633119520123 797.101157118698 900.464799768394 585.489159036731
"X8" 1858.0901618116 1489.68671193093 1093.07710013697 2279.28626790406 2917.31608651376 2490.49826901115 1886.3018021366 1106.25829684299 2920.76691173103 2988.69826483712 2823.8066335089 2295.29673159483 1762.05357243513 1274.5321797881 1516.26172013675 2297.20515969135 2684.8677966835 2486.65102685969 2305.15251047256 1988.98165452042 2069.21047206647 2256.57855926868 1779.36188474622 1666.84036760791 1947.99726882476 2050.65169071839 1933.45247532966 1762.21646384521 1769.87696455018 1785.10004752364 2101.80479978373 2585.43812054812 2264.16974198149 1250.45443256498 680.575395005788 937.314042547793 1558.61263288061 1700.69361797586 1546.20687383921 1397.70497386085 1456.31248833906 1421.94654307714 1509.77897141037 1597.68606493855 1823.35751646671 1978.09555348524 1399.48877586624 1352.78248908035 1025.15217593911 815.061289031029 1258.22114160658 1217.52295308476 1216.92478660695 1234.63960794691 1274.56184090594 1225.10541136932 1232.6321667236 1300.41555156761 1288.20721909517 1201.45549128596 1248.09082124651 1272.99383522154 1349.37903102339 1039.49034078376 698.590531764727 985.674548868213 1100.25696913052 1178.31471031092 1133.30842352519 1096.21030702024 829.866706546964 1061.9071202566 911.247717033608 798.555339783743 887.210652239981 1034.82392142964 1174.44029177773 1085.35888997281 760.192348990695 731.178437367902 782.603530691472 856.175386514306 1001.36664520537 969.139503860812 934.474018504985 879.961180205237 722.260036909016 575.923239387584 587.287939632213 560.596828806142 675.894793346628 921.060102059914 767.502734573864 663.705893736776 710.718585763785 745.761810246595 829.217133650194 934.473444485419 808.451591165177 910.892228284041 814.907332732471 861.246360577544 715.345931517915 389.446267539354 481.391903206989 556.217118002376 608.147305578584 711.862306157438 865.328458131494 802.222112646719 783.472990543204 641.829150366073 717.427547904277 744.267829509401 742.463944148476 1021.90204542147 884.004370294844 809.894063673609 683.417904258398 793.178419317138 509.8539347064 420.054655677017 625.955897019101 889.645120896321 846.751208733024 906.67249569103 604.696529221434
"X9" 2099.71237842063 1617.10912882822 1232.92979539917 2461.05429296093 3078.33802076506 2676.99058261462 2040.1823410796 1250.21933437227 3037.37846893157 3133.77306438778 2996.52667084543 2451.31957895148 1915.21445445478 1423.43796371448 1690.70073897732 2428.26091154116 2792.00113422449 2590.66471893715 2457.41758204862 2120.86140303975 2184.20357286131 2405.55196874252 1927.08439258004 1794.54494511525 2079.78687800067 2132.85656609136 1998.53832022912 1806.91322875154 1872.70759384276 1896.6008218033 2197.51699755239 2659.71834981369 2305.08477674287 1317.2634288792 769.605622826048 1041.57137311385 1648.61349051501 1785.03695913997 1628.53294131094 1479.20538825276 1524.17802023945 1462.8284933451 1564.32590189564 1651.91361707474 1840.43649487164 1953.320466752 1392.87936970594 1381.70865591389 1100.32772335253 915.414637858372 1312.71621779029 1280.98261631045 1279.94029901832 1304.18847821543 1334.44433738929 1260.0778722326 1248.7074864691 1289.67822823487 1261.12801573305 1193.47119807193 1262.94019122619 1315.86900106118 1386.15234543068 1087.21420598815 794.526973661487 1033.09452465446 1152.56896203942 1229.48405819469 1182.2411168969 1113.36972732219 831.648914235542 1045.35926157891 904.259826154058 820.507329097301 929.558001991729 1130.86195606487 1311.88447602056 1237.71857167669 942.786213820347 911.041439394291 935.294506706404 902.293856001033 1052.99200329065 1009.35847345515 964.086926003256 897.411636576812 735.062188785717 603.506537276861 610.453872095323 639.288193799923 762.292961790881 1047.34396779378 997.402561465373 881.653158885245 896.830257068214 941.225033583783 1032.16810454747 1124.11840510021 837.826753235956 940.517928243239 838.823472091525 886.401485630416 750.229942638607 438.728784431521 622.690036564554 706.583279203933 760.501656796158 853.781841704306 970.457831704322 932.023060849131 948.571412040964 848.56721648006 940.732623239375 965.96572705467 963.577685442913 1081.19893246417 891.608610945999 818.039820085438 723.80741429047 898.842145232871 668.688208998894 564.501829498671 836.319972992158 973.792318334577 898.82787753366 917.363588999707 644.731150363342
"X10" 2360.61995976357 1733.97607072616 1364.18972926325 2650.96478050706 3236.51624278604 2858.64283251156 2190.65572510167 1390.82924392614 3145.23253223852 3264.89581395477 3161.74919039907 2601.27783060486 2064.04739255189 1572.73869897608 1871.31812058846 2555.0400049285 2884.21671753609 2680.17138387074 2608.23605141412 2252.4294424873 2298.41053774439 2555.22292525277 2079.54790184791 1926.47476549414 2211.24121616064 2205.73769511743 2058.26582892819 1854.39419249705 1981.62554220251 2013.73938684402 2297.40466469472 2731.55940026022 2347.35339963848 1395.01997492923 865.294249895435 1136.41403744783 1732.98381300144 1865.66850384304 1709.83531715792 1565.33136601202 1597.46863741702 1513.03261238167 1632.32439830688 1714.9366159863 1863.83232855681 1932.32450439401 1421.59421206331 1420.18484827767 1188.8510961237 1005.33583112097 1357.84553050801 1344.82011363626 1348.76466903827 1384.93311876354 1404.96048927065 1305.37243261618 1283.24508516755 1294.44424808586 1249.40039627635 1199.6677828904 1286.27078655036 1367.9262365228 1434.34509952103 1155.97185469858 911.218549523597 1081.65010649688 1210.55182212193 1290.25312043905 1242.68912152307 1143.05406732932 871.625446294109 1050.1190307022 920.906738566367 864.756307339375 992.048194268289 1248.78956904541 1473.02991791807 1411.93363705358 1139.26240002221 1093.01742005869 1087.48043450918 952.77644000982 1111.28404887241 1062.86893074727 1010.7154446576 936.237480575427 774.38519269705 663.932394388225 661.072638969682 739.561334583866 871.531146418319 1198.012033549 1260.27816975782 1122.77027372158 1082.0644207508 1129.08493959907 1226.13899427015 1299.83506005045 877.563363357328 981.719125500288 879.657956970044 927.67545845274 803.656991383571 523.98628126062 781.854199355099 862.77995614489 914.272148955007 999.633360725384 1079.23069479166 1062.31931521933 1104.5100289932 1049.84559259965 1155.00609657137 1178.15002673474 1179.79238272433 1139.21283354025 911.350675272457 842.273208684118 776.832200813629 1002.57890204738 834.105477678488 724.4854037006 1037.96048789738 1055.50298052518 950.241531756275 930.892061187947 699.349481385685
