"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106"
"X1" 1826.47536582918 1741.66666770096 1166.97363947222 1898.18962529908 2013.51248355714 1797.62177098246 979.854987386677 716.59605337908 1837.66319651237 1778.95304007359 1938.98410789022 1706.87822112291 1184.58601734382 1809.29279611878 1807.9175979669 2057.41693436993 2181.38004056608 1667.5876545547 1832.87784006004 2023.97336113501 2261.71464310059 2275.74326003326 1871.13845015022 1104.31399430983 1593.5499424061 1941.96486343261 2097.06058830776 2146.51852139258 2261.46890507881 1848.09640879614 1599.69869668061 1754.64401674637 1875.69879312634 1915.85433131855 1874.008171884 1993.88871710975 1604.95840360306 1531.69077551614 1831.35540602473 1843.78508057728 1858.30132437414 1784.45001641356 1744.87407635854 1566.34965603941 1224.47768766136 566.579813692961 1525.4410752348 1860.5794966209 1889.17225873457 1810.4093064621 1734.7888500264 1688.21062272318 1634.36786666005 1518.73986411239 962.752848653103 1493.1544893259 1817.18180031468 1811.7179534589 1757.89014161748 1737.30291886804 1691.49763199857 1667.16282475942 1616.08014881899 1329.20027556962 1458.31800132298 1831.76797254492 1858.18431174576 1749.11712138152 1737.12278618235 1740.09846500662 1705.29978908635 1672.15324422537 1520.7155069276 1485.93775977953 1929.83984798576 1876.54388223122 1701.11958652567 1690.63624660357 1691.96491569703 1640.0666210581 1627.77130525325 1301.20819660218 1269.5632910836 1790.49587163378 1742.08690508393 1657.4578683483 1619.8435389194 1604.73611456801 1492.15494954126 1631.70292963706 1627.93818782878 1579.16039610258 1447.92181325743 1307.07506071677 1416.69677775419 1332.96143386133 1266.85641348271 1259.52111121303 1259.7620316421 1203.33534931064 1004.76041159731 1113.39279516146 663.122319444592 748.378563527086 615.760667447502 516.56306251093
"X2" 1643.0052194228 1613.10838563086 1052.11040084555 1847.58719656404 1975.45121107768 1709.87341618375 936.466996397497 698.122649522068 1817.50426701672 1804.84986127575 1917.35282667378 1712.07288948495 1212.34589749296 1765.77642026541 1803.09352347419 2041.04383840295 2167.88864441082 1691.46023360682 1752.75445925662 1987.69179930024 2225.61126916318 2267.55519117859 1891.33744689803 1109.80039402445 1532.24867280707 1876.02740859876 2074.93351957882 2139.83151708721 2257.2695526875 1854.17104474159 1520.42725511555 1711.1600717096 1849.95515283513 1916.78087596655 1875.84144944928 1989.64871457582 1601.47858447487 1481.94739791223 1775.67787643383 1809.48493605768 1807.98612550609 1728.56966110542 1707.31006142057 1537.8909240592 1171.67781920009 578.49183379842 1478.08161442452 1796.95008637079 1798.27464537223 1739.25076340708 1677.45736815245 1627.78997292775 1590.70624877773 1466.60564112488 923.515966725657 1473.25898724909 1750.76691522401 1745.97086431789 1694.91902059108 1681.84849396291 1625.70186021951 1609.49359835817 1570.11137475406 1274.66236244044 1454.64348758999 1772.68246833235 1778.78816274104 1681.87714318553 1682.4229211238 1673.15871100604 1644.19199418884 1617.16590941902 1437.61152611294 1474.14895755504 1864.15752171991 1789.65899817789 1668.5903147055 1650.66508119004 1644.82569349404 1599.89448220592 1578.25161933987 1260.71510269864 1305.20505739369 1750.03832417451 1695.16064073277 1633.82854825087 1599.03952255924 1575.49736708351 1463.04014016408 1583.96660520019 1596.88691624724 1541.3343533953 1440.33324769939 1311.60422538716 1409.67583927353 1281.36614476117 1254.5281522813 1257.64426786105 1260.62859687191 1214.55201103569 1025.43859842513 1067.58007380216 667.876992310683 767.691703035194 669.193319368822 570.805827217428
"X3" 1479.23700255659 1497.7354818598 950.835558300533 1806.26189884386 1941.30561429858 1628.90772927757 902.577706714649 688.550087597391 1801.98733372661 1830.97598036936 1898.74900686174 1718.54001183727 1240.46885783037 1728.28176577301 1800.59532321085 2026.58089905703 2155.31331472936 1715.91509718343 1682.07813074585 1954.13781381999 2191.53745199729 2259.80581202592 1911.87774387789 1116.0954875346 1476.3696452886 1815.55379695571 2053.58757005123 2132.75370579502 2253.06213636872 1860.55942080327 1449.45652400991 1670.93685004139 1825.82253950199 1916.99674470489 1876.88566603296 1985.63545127149 1598.84774336138 1438.95891977136 1723.77528115494 1776.62096589072 1759.72789346431 1674.81535868464 1671.32018150529 1510.75271305876 1123.26587120452 590.843113287042 1438.86704803597 1735.83956551356 1711.40248733932 1671.15730534506 1622.1298257249 1569.44855864743 1548.34638172354 1416.45039053839 887.760453529287 1457.87083546885 1686.8145558187 1682.64433278287 1634.60033387178 1628.62522192985 1562.26067647275 1553.70047787385 1525.08462800915 1223.52124936978 1452.53443934783 1715.86311775278 1702.44476594918 1617.82235447035 1629.56799380371 1608.4715202251 1585.162282324 1563.44369721595 1358.29325873432 1462.98379078963 1800.96297941754 1705.82305285834 1637.60591850592 1612.41743120755 1599.14144397977 1561.01254009456 1530.49253130931 1222.96340131683 1339.48043673567 1710.43646381648 1649.58994332727 1610.57260227824 1578.92720523448 1547.46183334214 1435.26511170755 1537.84648887045 1566.03724753298 1503.59871571713 1432.12178152753 1315.41165117024 1403.60187065385 1233.05813319448 1242.10515331447 1253.97544763084 1259.69131826354 1223.63876343826 1044.20525030776 1025.9020677798 673.491794859822 786.395494680138 722.262869335637 570.06975820988
"X4" 1361.12112503982 1414.32483202835 880.817747722023 1786.96436810559 1918.24918881098 1566.6206003279 888.677641214281 696.673378224275 1798.24488013543 1859.14613058889 1889.09481560799 1728.76224357341 1269.42702654211 1705.77066217926 1805.25811618248 2018.88874999049 2147.36062917751 1742.72718275987 1634.8666598005 1929.50430542427 2165.1807177768 2255.77525377845 1934.78639043165 1124.9906344979 1435.13766745811 1770.45904056789 2037.04418018382 2127.67004460574 2251.62564844041 1869.79399294685 1398.25582026197 1640.9765981308 1808.42760616624 1918.5444292609 1878.71539829449 1984.82270936628 1600.43613378565 1412.6160592737 1683.69428113892 1750.29192714347 1719.57983288082 1629.6289922022 1642.21016225141 1489.76127125492 1086.29190927861 604.338154539562 1417.42587013062 1684.33123175842 1638.30696205469 1614.14589432601 1575.2102820711 1519.73714385962 1512.63722532327 1374.32483583106 861.495986987782 1452.64319915775 1632.41909013838 1629.22303936549 1583.8850385325 1584.05857391104 1508.22202481754 1505.99012799914 1486.30519354747 1183.00285819321 1454.4813005314 1667.96742567469 1637.60828868747 1564.81700419252 1584.65191513805 1552.97119090558 1534.77705774421 1516.58624106224 1291.62191834038 1454.31219155187 1747.04567244481 1633.54030053604 1612.97565550684 1581.2910673658 1560.34258595044 1528.40739998904 1490.11585903832 1194.01806926608 1370.21855828349 1675.84662429368 1610.75048178485 1591.2223902366 1563.10814655902 1525.07007659293 1413.28832646636 1497.73505653564 1538.80865396396 1469.69081870866 1424.89551238603 1319.25805767595 1401.56655415076 1194.76276221295 1230.29968235806 1248.57726748257 1257.09872864982 1229.86284075359 1059.86915329517 995.326824682024 681.488043479203 804.44559563343 774.268390487645 548.652296573517
"X5" 1305.21539511993 1375.78444638382 854.440371339248 1796.57593573423 1911.01293647884 1531.875530486 900.799993130575 726.858564977055 1809.74209619714 1890.13169515152 1892.17940919754 1744.41010822793 1299.45121004057 1703.37214429134 1820.22746848545 2021.51518463345 2146.68597950887 1773.13470288752 1619.83338676738 1918.29779572336 2150.93771027112 2258.05000232444 1961.54719099019 1137.96661480226 1414.34558393323 1747.28220637776 2028.30188574413 2126.43545997875 2255.180234849 1883.90480866456 1373.3762976096 1625.78243463535 1801.2630893559 1922.94986602611 1882.52296888321 1989.51416135082 1608.89141104556 1408.47258997327 1660.72767923046 1734.20831068666 1692.09469324497 1597.92586471311 1624.04673582178 1478.48185171656 1065.78279679736 619.439739877197 1418.52723038384 1647.51858343745 1586.33540542119 1574.35808717669 1541.6871448099 1483.68861753508 1487.62600608415 1344.92876830239 849.295846456275 1460.07213689748 1592.85183522719 1591.4212331421 1548.19297624509 1553.17056872544 1469.02732764252 1471.13297785105 1457.95948259655 1158.56460412368 1461.26335280572 1633.96900021716 1590.89297765992 1529.00756558921 1552.62772328474 1512.23534389694 1498.14732191656 1481.04188418927 1244.56759123607 1448.85869226985 1707.43036569035 1579.67701840385 1598.52435255112 1561.6676773942 1532.8265492447 1506.07810743762 1461.54682337176 1178.54613891731 1394.86094931673 1649.35820577849 1582.96227236151 1578.69711877714 1554.49048289708 1511.92212496507 1400.67600797571 1466.61472607504 1517.92923209328 1442.76938271459 1420.00303340053 1323.71726157787 1405.99305298838 1171.69489797421 1219.2195382936 1241.60184768417 1253.06684018826 1232.66844237793 1071.34000814967 980.718935728346 692.272429951239 821.068173050978 822.905975883537 534.45870428225
"X6" 1320.20813176451 1389.53207370137 878.907720535687 1837.78505799648 1922.22012202879 1530.25214100967 941.593311963184 780.45225596517 1837.53780653962 1924.05162738649 1910.02132800544 1766.37572612092 1330.56685175528 1723.37589853762 1847.18317822746 2036.65603118924 2154.90682330884 1807.80939435762 1641.4083681086 1923.29920320831 2151.71134619231 2268.35431439543 1993.05167532703 1156.03645264545 1416.9907606326 1749.68129571904 2029.296614539 2130.31635613129 2265.23008445783 1904.25477651825 1377.88405459383 1627.82038789361 1806.38560134544 1931.21207493878 1889.10474010036 2001.20930339914 1625.94765343233 1428.8907246441 1657.86149997002 1730.71870150336 1680.24533651665 1582.94384531094 1619.49740906594 1479.17251529051 1064.80413285 636.387166737857 1443.70762918985 1628.60029245693 1560.28070662323 1555.8528151857 1524.90772817183 1464.65966658768 1475.96372837854 1331.41256502997 854.137114285408 1480.67185785491 1571.5136560932 1573.0184304325 1531.15547910554 1539.31430441432 1448.319050933 1452.31217458131 1442.90138779306 1153.75933004955 1472.71085861869 1617.07464003342 1566.74190152812 1514.50021461018 1536.91972601624 1490.09441832058 1478.71453517776 1459.88238402153 1221.83984765548 1446.64251702191 1685.34082436266 1548.9687910824 1596.83085148764 1556.55284699802 1519.63680748668 1496.76728194502 1447.78083069293 1179.5898328095 1411.15550785998 1632.97017004966 1569.19989825639 1575.05163837125 1555.06752263019 1510.49479409187 1399.85519574114 1446.25476133042 1505.30149876436 1425.13614895505 1418.44846141012 1329.19706080366 1418.48012606988 1167.29869443274 1208.76048430029 1233.34072636029 1247.89558027958 1231.80034478005 1077.90494909883 984.998415931728 705.735587197525 835.40627140662 865.775560723345 547.675434918503
"X7" 1393.1907674839 1447.33582252155 946.429275033074 1902.50955890669 1948.65926190155 1557.57396274236 1004.75840864652 851.199406202232 1876.77223607868 1959.46339485562 1939.80712685926 1793.30914239252 1362.22408335733 1760.66543499716 1883.73457231795 2062.55042758452 2170.642754782 1845.74247742443 1692.44102663081 1942.24742357974 2165.90346098805 2285.77078873501 2028.42670187105 1178.71928917325 1438.49190182328 1773.37692220797 2038.8582225559 2138.83605631701 2281.07434808204 1930.13183165213 1405.96217952336 1644.04682991261 1821.86378507847 1942.80482582093 1898.10837314789 2018.9617987939 1650.52283617411 1467.92636510447 1671.77883738559 1738.25558512564 1682.36734693344 1582.93855396545 1627.04076717553 1490.2658852341 1080.78117069889 654.782963089324 1486.48604117652 1625.37624180161 1557.41332744273 1556.4839811165 1523.27953711592 1461.02653070305 1476.18370445916 1332.27547766993 874.229573110769 1510.19271625749 1566.35399699762 1572.05838532331 1531.00660668774 1540.78227959828 1444.37430315575 1447.99400667741 1439.95378787648 1166.50618816102 1486.54485765157 1615.30590268229 1563.03072937759 1519.21466372639 1536.19669079927 1484.98923883619 1474.9102825125 1452.01476809769 1221.28848652616 1446.00500935485 1678.75780564424 1539.56479160309 1606.64018631775 1564.65758955966 1519.6272602676 1499.35362040213 1447.47790849929 1195.28212296528 1418.31966207296 1625.51047887016 1568.30083621436 1579.63008162407 1563.99605544744 1519.77178632614 1409.7432822162 1435.08409031956 1500.33653982064 1416.39048157153 1420.18110558912 1335.65358270514 1438.10149483406 1179.66037110103 1198.55519584007 1224.56569979529 1242.1697454303 1228.00836037499 1080.20701150628 1005.58040554089 720.793155088303 846.92981020327 901.506635956672 585.515597643902
"X8" 1505.90184396941 1537.08708422074 1045.50082783272 1979.99221587982 1985.67246608428 1607.24944093241 1081.77668629766 930.957427756284 1921.11430336634 1994.5349597489 1977.52492132896 1823.30383580968 1393.72948825292 1808.28608929446 1926.48098013863 2096.45718396377 2191.77012313303 1885.5075819705 1762.90880799694 1971.63233545839 2190.80185983637 2308.72760623779 2066.36105941881 1205.164629482 1472.38801172557 1812.12252882524 2055.04718761935 2151.08605811215 2301.46579171256 1960.30975070127 1449.59160930336 1670.0522144474 1844.77777600239 1956.82339121938 1908.89639441763 2041.21886514817 1680.83713252803 1517.57300691879 1697.60076102753 1754.28163845464 1695.64872099952 1594.93264750688 1644.11829137662 1509.2468600557 1109.74303386126 674.07160458258 1538.39019454572 1634.30974567201 1573.14264041647 1572.57035884762 1533.98796494057 1469.93337288834 1485.799835361 1344.86615384707 906.603926234758 1543.20033382483 1573.97303167216 1585.16566332797 1544.64534317878 1554.61476616719 1454.14306793457 1455.47784549988 1446.94215989684 1193.3306116779 1499.96039563493 1625.40072943265 1576.01056232351 1539.54018142371 1547.95123059332 1494.02771261338 1483.92694841803 1455.31628460017 1239.06709363224 1444.86894307176 1684.36429411542 1547.98565647662 1625.74856923697 1583.63043646443 1530.61564255109 1511.75995998284 1458.2256660816 1222.54090015783 1415.93001039327 1625.02185891177 1578.07920689573 1591.10590963667 1579.7308033894 1537.87259636911 1428.38931111174 1430.70414835428 1501.82915974735 1415.4638596958 1424.88946307279 1342.93089568648 1463.30555881622 1205.54069482712 1188.17071833774 1216.16850685731 1236.54513881412 1222.29132521342 1079.22472828625 1038.51713807728 736.118107995324 855.187861173499 928.979306440684 639.459394317513
"X9" 1640.12541043557 1646.71390635453 1164.65445128037 2059.48993023992 2028.61404028748 1672.71285118239 1164.14545186236 1011.59386198785 1964.23859649064 2027.43388283193 2019.17199413219 1854.45686159377 1424.38943284343 1859.2949262748 1972.02886351903 2135.64438869873 2216.171634996 1925.68045678722 1842.81117418644 2007.95591679734 2223.70678185749 2335.65946418372 2105.54648091743 1234.52628015041 1512.23230849849 1859.68884337527 2075.93169807753 2166.16224396968 2325.16249690228 1993.56726707607 1500.77101112001 1701.4383730397 1872.21637268264 1972.36595124279 1920.83344805648 2066.43296051116 1715.11735535517 1569.8360454395 1730.46222432011 1776.26947470051 1717.29045552468 1615.96277640285 1668.18256494969 1533.60952528167 1147.73381406862 693.698594886437 1590.95800983805 1651.8783488502 1602.8997305883 1600.44875112234 1554.23284915562 1488.5390240887 1502.33703637542 1366.54695598547 948.305087395177 1574.26398878767 1590.98586998086 1608.98131023391 1568.98671587978 1577.86646524436 1474.59137925472 1472.07689417705 1461.70369567674 1230.77437967952 1510.15190931776 1644.11094395743 1601.9519775448 1571.88417667759 1569.69050777971 1514.3342753226 1502.97192944479 1467.6773215261 1271.35055128365 1441.15653636572 1698.85748834722 1570.77274499614 1651.96295880834 1611.13254399729 1550.43254658588 1531.92063383595 1477.62464249173 1258.29748256995 1403.55204972732 1629.55522749157 1596.36158044949 1608.16062643369 1600.73442260418 1562.92700344411 1453.85254490412 1430.7243077052 1508.58174834958 1421.29693891273 1432.26553750694 1350.87405028659 1492.54717966809 1241.7160887154 1177.17393354344 1209.04146261482 1231.67782133558 1215.64597340595 1075.9328957936 1079.87498898252 750.383752869694 859.725775477483 947.063916404047 700.992159375532
"X10" 1777.67032056488 1764.16727257134 1292.44545363488 2130.26152867928 2072.84521714867 1747.41684448552 1243.36824815738 1084.97713047739 1999.81819926743 2056.32525423433 2060.75025821879 1884.86669441252 1453.50927927982 1906.75286006716 2016.98797085295 2177.38631415292 2241.73396219609 1964.83735726197 1922.15824648195 2047.72828078377 2261.92784338508 2365.00581041368 2144.67616494322 1265.96138850768 1551.58491078664 1909.85681235415 2099.58547152727 2183.16386831234 2350.92646270057 2028.68669206486 1551.5076956221 1733.81353316929 1901.27374474587 1988.53258538734 1933.285588187 2093.06003774438 1751.59495152804 1616.72370103326 1765.50655353626 1801.69878690923 1744.5033806309 1643.07623210644 1696.69439201323 1560.85432034492 1190.80807768976 713.109836435817 1635.72798675967 1674.56984176918 1642.13222058354 1636.46984177348 1581.2253047379 1514.01377012763 1523.32844126455 1394.69097760666 996.388823969053 1597.95044975193 1614.01872827508 1640.1590532916 1600.95830133725 1607.60317354708 1502.69788947541 1495.11515017168 1482.08486257813 1275.39169576777 1514.31004746825 1668.19857757122 1637.14080642423 1612.66812824603 1598.93341416428 1543.04663760164 1529.26447608195 1486.99902594784 1314.33070240717 1432.78710236784 1718.94506268597 1604.48422254514 1683.09857723569 1644.83504601512 1576.91896987804 1557.77913680937 1503.28559277238 1299.49313655297 1380.73969113123 1637.16749257297 1620.98452032467 1629.4822929902 1625.47576732735 1593.07295661872 1484.20026958541 1432.75917298711 1519.40293397768 1432.83836228166 1442.00450047595 1359.32891236117 1524.28593242762 1284.97497462085 1165.13107483486 1204.07848535199 1228.22487125328 1209.06808290188 1071.30369179638 1125.73000855856 762.262228424845 860.084678066796 954.619777550133 761.595107444216
