"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X11" 3481.4359952007 3206.65740475849 4054.84846970221 4489.32146939381 3017.36200263193 2918.31126849087 2911.43410291785 2832.33193916516 4277.57796191779 4223.88352419903 4274.14809542776 4257.70948784221 4703.80563445835 2806.54305390863 2604.1204360617 2524.10412048926 2677.27172789383 3003.07923462281 3183.79846256072 3869.55908850018 3836.21733058228 3428.95745728271 3411.48265405104 4444.00913995278 3938.14235554045 2837.63682122283 2338.42889130454 2629.46202898969 2769.84496035002 2849.70391844249 2693.40887681446 2530.96779718341 2870.19901787582 2392.52566606889 2064.86212084324 2150.49901764276 2846.54494051174 2699.49684262694 2486.35189350022 2287.52417597156 2614.76765363282 3007.78642566248 3091.65958114208 2978.0227993424 2127.77620931618 2528.18131192491 2720.81141247842 2515.40844462882 2776.67608970286 3209.58660370914 3328.25995181381 2468.15516617027 2867.57538606341 2627.61432530842 2474.48284634143 3770.88529321302 3045.03175717824 2852.67010941972 2475.87191883182 3096.58277985823 3046.34116101921 2564.87076035926 2865.33996949011
"X12" 3261.15802713537 3093.08558452009 3911.2079001298 4241.53236493051 2983.78465284106 2888.56454542152 2878.9251169435 2809.26434719085 4154.13234633072 4233.74415845279 4240.9157888666 4161.2132779747 4298.09602761548 2779.17281133745 2651.40251457644 2589.22175028242 2710.39894821451 2959.48230996816 3116.01434365511 3814.83955853316 3828.87492559613 3388.41992291047 3308.56676939935 4314.68009827309 3847.05581423265 2846.24553167256 2372.52534068676 2700.8681009989 2850.57729816715 2944.28819355178 2790.37110122936 2559.29205594008 2781.76962102764 2328.14260160417 2039.87902226664 2128.22492166102 2913.82901682601 2742.33534362891 2549.54445343922 2349.38006178204 2690.97268636206 3084.77050701445 3179.29388388114 3155.03152229262 2167.80705164481 2565.03228510842 2766.65381813179 2568.87214973806 2848.03547177342 3304.70789517419 3408.8357732706 2469.17152375922 2898.13551595023 2691.07295486555 2561.15449513963 3811.78309822774 3064.1180244007 2930.30689771609 2575.04708454436 3105.263346066 3122.85744351947 2654.28455583525 2907.13654981374
"X13" 3041.57134074542 2984.07835826503 3784.20424309154 4030.98938779684 2936.02658567549 2850.88055096914 2840.28314442237 2770.12278703349 4028.775335004 4244.80963218639 4215.99452676478 4082.3070848929 3925.58434524125 2741.0288915135 2682.91977160863 2643.33851139419 2734.61242736584 2915.37298507761 3041.1498792598 3760.00201562024 3831.84019932365 3368.52573106887 3226.70042107672 4195.39019251074 3759.33034248348 2851.59045407832 2405.58813061825 2747.19420540604 2910.5836344976 3017.05260221546 2866.89754868021 2569.9593625982 2698.13101425671 2290.69380637418 2020.30142476488 2099.86941281393 2979.47567714563 2787.42419478196 2609.11758837787 2414.08702092684 2759.78998233763 3146.43459469462 3255.52365608665 3313.06709553888 2211.34047784609 2602.27436051578 2806.74218835363 2627.42526783078 2915.50144291781 3386.09211334814 3487.34046620346 2471.43289868074 2929.67091291731 2760.67684778242 2648.33418032718 3826.37539714795 3088.3199074239 3009.94766738204 2658.00872137433 3106.68620124728 3197.05182468689 2719.95009632853 2952.97523193987
"X14" 2835.58448708151 2883.68665639497 3684.9233189529 3884.71753595198 2870.8808518002 2803.44794021442 2793.97200761339 2709.29573853662 3907.86003678195 4258.12691439528 4206.25014899016 4033.2646884297 3626.71167237437 2688.82928504161 2690.99026985892 2679.14362846231 2746.07387305833 2873.22330580524 2961.60390386205 3708.34278058237 3849.76666774891 3379.13293028374 3179.7730711807 4095.76152463305 3678.51462962364 2850.34785939519 2433.90691743124 2756.85020397153 2939.61193686585 3057.67748506343 2913.11589777603 2557.86967533611 2625.16246241715 2290.02462781809 2008.9085540287 2065.10822698602 3038.63619089694 2832.12931480093 2659.28848451464 2476.84713742997 2813.55245102587 3184.6080221661 3312.68821855919 3436.93555620011 2255.32095832343 2636.85848742462 2836.32204721746 2687.30033128052 2972.7453088882 3445.13248681574 3556.97632361063 2473.46762422513 2960.07654083433 2831.97521851767 2729.00739149916 3804.98811329389 3116.90235710988 3086.63534610443 2715.23047623049 3098.03835309584 3265.65362357119 2753.80942329494 3002.71849678302
"X15" 2656.52690505007 2796.92476604328 3621.41129745229 3821.38769100759 2790.25217030158 2747.78665480879 2741.22568861688 2626.82607964633 3798.14224765338 4274.92255542127 4217.22662732847 4022.97386101955 3431.95162349648 2623.85981679344 2673.06557743603 2693.24909493684 2743.59334103012 2836.58146071154 2881.85079928073 3663.28179658667 3887.51135884733 3428.94970698041 3180.01956473044 4023.04465241853 3608.41348625114 2841.71491869195 2455.8571600471 2725.57697155964 2933.25655058525 3061.18840294661 2924.99375104957 2521.89377259624 2570.40046991106 2335.20182152745 2010.85348110554 2027.95121692646 3088.53759692101 2874.9934469899 2697.28453956161 2535.3395290548 2848.15712094975 3195.48455062079 3346.24838546222 3516.14777155097 2298.58593848103 2667.78958949834 2853.89598055984 2746.8049047637 3016.63265964587 3476.93209736155 3612.47793220996 2475.78408086766 2988.94215309153 2902.3555208435 2800.20986370277 3744.44342771922 3149.81471341834 3157.51566443439 2742.87400618047 3078.64341964644 3326.69911172615 2751.94274106701 3056.16961142816
"X16" 2519.33303077365 2732.63595006494 3589.47216412048 3826.09808482809 2716.5568269323 2698.77765137607 2694.38611404563 2545.46013450369 3707.98401276042 4297.13577893638 4249.13652073994 4046.68873945351 3331.1690017646 2565.72838722035 2647.20845111378 2698.01601158208 2736.61636916018 2813.29877693912 2814.69027670906 3628.72752252367 3950.70173190349 3521.99272471813 3232.95256153347 3974.94739004604 3553.83803452421 2834.99385900643 2478.17109378526 2678.56020045658 2910.59813325316 3044.09585691362 2921.95791711774 2476.86242164095 2547.98700307666 2432.06455952796 2040.76346866325 2009.77190823812 3134.72881718223 2919.26583411054 2732.40224701419 2597.1542145971 2873.80300316941 3192.79132468656 3364.21012721962 3559.13659207589 2347.54109550061 2702.29581936304 2871.02849614136 2812.53889603606 3056.83640936968 3491.50359232335 3654.73150075226 2486.8116216269 3022.63966273981 2976.54767168514 2875.19591629431 3667.66701717546 3189.72840172879 3228.15127824032 2759.93601234326 3056.40532725565 3383.46930312887 2727.08820968786 3112.88150221376
"X17" 2436.4850713892 2699.0469877382 3580.64722154672 3872.24562626149 2675.97669437556 2674.01776465742 2667.80226149559 2492.29187707275 3644.97209615145 4326.36883160994 4299.48401335341 4094.32913335981 3298.44258545578 2537.47576034001 2636.4051344224 2709.80563686981 2737.29619973078 2811.38157536904 2773.72271674623 3608.19841091674 4043.0516139227 3658.13525955119 3339.29608703636 3945.42959163748 3518.98492909347 2841.49141343537 2509.62438579557 2648.166576109 2896.63542910315 3028.54152524434 2928.93205952665 2441.57784807084 2571.23972418383 2582.64225867323 2113.74095930676 2034.73028910834 3184.70222070656 2969.37636294671 2776.83166149808 2671.96235187258 2904.36580448599 3194.6853518132 3378.09792841865 3579.85009740449 2410.14313936032 2749.49866238457 2902.34993076091 2892.80017461474 3106.13404896659 3502.84176285092 3686.55865667701 2516.87152136688 3069.16001886238 3061.13270777846 2970.76223911208 3603.97280746521 3240.00710654945 3306.29609545258 2791.42934324137 3041.51732411563 3440.77591992889 2697.06414900316 3172.40410508548
"X18" 2406.48432847799 2696.28590120973 3581.88646241097 3920.76565893124 2685.82555326054 2686.63293452791 2670.9334112258 2485.790788951 3610.76859749364 4361.67697311007 4359.56240937107 4147.77919560256 3285.13319419115 2554.5777288788 2660.41679858236 2743.74766610744 2757.01291821739 2833.8561242073 2765.38776619217 3602.65804819659 4157.71467245478 3822.91703158584 3484.91115899364 3922.87031581004 3503.75310592001 2868.9836279361 2557.96146869326 2662.84989440191 2914.26102382742 3035.8869174157 2966.68274977943 2433.16540089163 2640.44676510672 2774.15484420973 2234.35326385701 2117.3387850145 3244.53408235943 3029.35550118075 2840.96559961158 2766.46563576669 2952.82425099892 3217.85264962566 3400.1791992477 3594.45134689238 2491.87842959562 2816.87662839613 2960.16924937496 2993.15278587621 3175.52331080935 3524.80403917113 3712.27990083604 2574.96878803109 3135.39292450914 3161.97539469054 3099.3973315847 3579.35641322497 3303.75495458385 3399.24866426254 2861.51449207662 3044.06552426911 3504.02041011618 2682.70424100792 3234.61594232829
"X19" 2414.57175799206 2715.22961258263 3581.79742003133 3937.2330126386 2745.16714117843 2739.25848634394 2703.71765294013 2526.65042468929 3600.75923313455 4399.67321441809 4417.16306561143 4187.65210851802 3244.29880311055 2616.68818527005 2726.61207707071 2807.06062722884 2802.01735419926 2876.98734484479 2785.36477309487 3610.49493324364 4276.68169074745 3989.17414681006 3643.0617903475 3895.43586511914 3503.89817777562 2917.7148947437 2626.52294453596 2733.80515799624 2974.0135492146 3077.68473955712 3041.5265832779 2460.09610789473 2739.41640253832 2979.21012024964 2391.44996700489 2253.76062794465 3315.82741774666 3101.17057794809 2928.33118489681 2880.1272115172 3025.24464651949 3270.09380689027 3438.53868483594 3614.1566137176 2592.46255255326 2906.70406435247 3048.6921706083 3112.70997788361 3268.61285896816 3565.05284532863 3735.86831836497 2665.01895845132 3224.03977036785 3280.88635318237 3261.52827597073 3604.83605254689 3382.52106089885 3510.06352617107 2983.07311669904 3070.51440743882 3577.08680087471 2701.29189525562 3299.9564951955
"X20" 2442.72052629524 2743.5428890529 3578.60779675941 3911.53786123416 2835.45520645577 2823.5029642957 2757.77877652555 2598.50392819106 3608.28578434387 4437.00794642801 4463.22926566202 4204.20379038752 3161.12210549957 2708.21181118515 2826.83806827095 2896.41143046015 2871.74230362073 2933.00362104414 2821.70210650537 3629.44171183627 4378.31143112399 4128.5488474924 3786.03969587106 3859.70730790994 3515.01650726329 2981.39551673864 2713.49585675278 2849.52690715982 3069.70534291057 3151.428771631 3142.50089643622 2519.13685859414 2842.5896966739 3165.953709442 2561.83866387455 2422.44006874709 3395.94233507565 3184.65535528387 3034.40717297301 3005.32294221309 3118.43274162132 3347.46050002755 3494.44128586598 3641.27853644872 2705.99676116546 3015.31956998954 3162.31451853849 3244.18968449547 3379.87729784631 3622.33804466362 3760.17794535222 2784.1261159543 3332.46125209546 3414.30919000068 3443.76024352238 3671.68483111456 3475.60515082988 3635.73987050095 3151.58332071593 3121.85752048074 3660.9234724042 2760.9963052922 3369.49732402545
"X21" 2479.27197410208 2773.23495291492 3582.33999326203 3861.55874816576 2930.55080191497 2925.32442774669 2822.28824692538 2677.62536110158 3629.39778513625 4472.85401447595 4496.21317244797 4202.19140055288 3060.00836964028 2807.12781483303 2943.17507660124 3001.71129137809 2961.28164699957 2994.75330059522 2861.6976774069 3658.58806103856 4446.00932477386 4222.21674474007 3895.35000394407 3824.45220229235 3536.59483574494 3052.22863075939 2814.4397337509 2983.26592498202 3183.90818098044 3244.93500325564 3248.56255538383 2598.97063092965 2926.09756882772 3308.83651869017 2719.41295506717 2593.43668044121 3481.24845622428 3279.05495237005 3150.3767939187 3131.7617572227 3223.39189823023 3438.53380596881 3564.3735328723 3672.12329309158 2824.42122619746 3135.86187979158 3289.51491267812 3377.67996126921 3498.36593393993 3689.58888705544 3787.96591616472 2924.45463647946 3454.48106060681 3555.23822871592 3624.74457239638 3757.90398091454 3580.57979101743 3769.04728398484 3348.89455504859 3195.07073682757 3754.09214756057 2861.34250458877 3444.77494347829
"X22" 2518.93615308154 2801.74126597792 3607.08220791632 3813.84373476786 3007.94249559088 3032.09521663777 2889.09744776058 2743.65566324384 3663.18184848489 4508.35871342468 4518.82376431849 4192.76814226022 2977.60468249102 2894.71777279689 3058.39960709315 3113.33111405562 3065.9817932821 3057.80478510026 2896.20939133744 3698.34664339098 4469.37184380496 4259.81671692172 3960.32824960911 3803.68234222777 3571.4169004769 3125.00397937946 2925.70716821286 3108.50459229981 3299.3901050916 3346.03825733357 3340.18697307228 2688.09059658046 2972.62835203972 3389.9265892231 2842.25222318495 2739.56854434217 3569.8338268683 3384.37653231643 3268.48303561848 3251.07545550246 3331.68578993455 3532.43356470278 3644.87951845786 3703.65414985719 2941.11406659895 3262.14070282391 3419.34275902694 3504.74717664096 3613.85777880075 3760.13054335106 3822.9516842642 3077.70207010401 3583.87243293474 3696.84815240091 3784.35772444765 3841.65488311062 3694.73948822525 3902.66928824032 3555.22307873322 3286.7967386199 3854.82850380416 2999.8272521531 3527.34924537454
"X23" 2578.31837442746 2846.45234052449 3672.94032487657 3805.74835663192 3069.01502879805 3142.9591128447 2964.41353421993 2798.6667138078 3719.19819430194 4550.76165255409 4545.20618509833 4201.16219428163 2965.11490309105 2973.5035656166 3168.01298476096 3230.26088075965 3186.38074111666 3129.21837602075 2932.71925986897 3753.46895342418 4460.98518885991 4259.80995480854 3996.45206908516 3822.47295253865 3632.98524066019 3207.54285835906 3049.64027464915 3214.87835980881 3410.80306046293 3452.03160594213 3414.66702682071 2781.91828809559 2992.85894082791 3419.74526770461 2930.30706442864 2854.38539986431 3668.30368975412 3504.41391447339 3389.82989456813 3366.14919327467 3443.02271925145 3627.95379947546 3737.31803685372 3741.81826658057 3057.98782987023 3393.95978512864 3549.064822542 3626.13610101233 3724.68907287057 3834.71918360874 3873.30951089915 3238.06542252429 3717.43935926649 3836.40419079082 3915.91637600901 3914.91069026019 3815.63111421034 4032.95567685485 3756.64720326255 3395.84794889889 3962.08590098702 3172.92652517063 3618.32472044881
"X24" 2693.08013441572 2942.59051133901 3798.95773059482 3872.56770788699 3142.99080079698 3270.88521804419 3069.55376371898 2870.83683220425 3814.84844207102 4611.14358936511 4596.83251729718 4259.39258560402 3069.94502838922 3070.45178310241 3284.23036579377 3362.35860923039 3329.12623142431 3227.06037816079 2995.56152205413 3831.66376264283 4455.08031577668 4266.64919646487 4042.4312184488 3910.09936635549 3743.01958167608 3320.92216219301 3194.93451645961 3314.91038174726 3528.95036407542 3572.81136807248 3490.40990744334 2885.56531072613 3026.08685179255 3437.02248344993 3007.94897673932 2956.61652816589 3791.18019668434 3645.995837535 3525.49067348883 3492.00563066666 3567.06177591883 3736.05269176824 3848.9043363014 3803.55124257848 3186.11415839483 3537.76412197357 3685.95832127718 3752.56177487946 3839.59390123581 3923.27490822827 3951.27485852817 3403.49786853778 3855.69214056248 3976.13167704195 4029.87361352466 3989.1054473954 3941.07882616682 4161.12338993621 3949.98541984436 3523.78832363399 4075.74299865241 3377.86976970979 3717.73247034317
"X25" 2901.53183887497 3127.84575591384 3992.30253756885 4030.98935541622 3274.02092995916 3435.72395313824 3231.30288698057 3002.29627935853 3965.25685923089 4697.60838989361 4691.13925930355 4390.74875857124 3313.53356785919 3225.07933664289 3429.74517676572 3525.16139673552 3502.98309331545 3371.99089691204 3114.74543670997 3938.98269215133 4491.87344499795 4330.63924061357 4141.81036592912 4086.15439039476 3921.50590177666 3490.10733891343 3371.8923478931 3437.68223723618 3674.90495577308 3725.38795400216 3598.27559296505 3010.34406086502 3123.17186580712 3491.85960741644 3112.35648284521 3080.25040302858 3953.45010251713 3814.75408307261 3690.35734119424 3648.28512474887 3718.17602671062 3874.06792290631 3988.86694717462 3910.79140564887 3339.91022910904 3702.20901350051 3842.17789901907 3898.55316271171 3972.50685820211 4039.97399486004 4068.90274923187 3574.1375846687 4000.46935753083 4120.35499787413 4147.47167668366 4089.46311068766 4068.36880222799 4290.92673621835 4141.25083555534 3672.72219462069 4195.38422072644 3612.4494269768 3823.95919442491
"X26" 3224.3691760736 3422.60590291803 4240.26283219963 4269.50312384778 3498.44318210604 3651.85654307494 3467.09003597472 3227.70518962052 4171.58416363167 4807.81944572391 4829.74942904789 4595.53144936738 3680.15255169302 3468.87369797587 3624.20381451156 3729.57585738533 3711.65332277214 3575.5898457573 3309.72083595113 4074.56891074665 4597.03814354405 4482.80288180995 4320.43375583172 4347.85550310735 4174.85341540472 3729.98018319014 3584.87158573901 3612.17256882309 3866.56088372749 3922.11676891816 3764.35198310883 3165.55237328807 3321.98855827758 3622.79350843759 3274.5983979203 3255.85323793604 4160.1609444145 4009.52389777044 3892.82062237554 3847.26772924613 3905.5519569595 4054.3217472951 4161.2919807911 4079.01914852663 3527.92702546611 3890.83058971577 4025.20416278812 4072.59180292564 4132.8396829533 4193.88301481772 4231.86264088574 3748.51980248266 4150.62068655605 4270.25819361401 4287.68127088954 4240.46579929344 4192.90568633203 4423.83279936437 4337.82907413272 3841.17810315094 4318.0694508349 3872.050605741 3933.45478376538
