"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106"
"X11" 3864.62676360346 3878.464279956 3835.76418000953 3818.06640662849 3652.01546708244 3543.32386185914 3426.42385635292 3205.30590996569 3379.68826702576 3278.29508405667 3359.93178851932 3415.22156372641 3625.05617389199 3160.39343917531 3229.66195168391 3318.86801005249 3415.22156372641 3625.05617389199 3066.48341110822 3146.69582943799 3286.84205715583 3367.55845126349 3530.1751973083 2944.10805820538 2838.51039980304 2856.58089978156 2967.34138634901 3157.55153985333 3367.55845126349 3530.1751973083 2803.49365903461 2728.00193672003 2781.2189490099 2916.69651975289 2949.77248680012 2829.81276765307 2970.61914720331 2393.74544960723 2637.81046464799 2697.92980141153 2634.37604420718 2664.01455732351 2829.81276765307 2970.61914720331 2711.60951869928 3005.87807967893 2312.10981790724 2569.37822962739 2558.96028441773 2499.35912693113 2495.56537138367 2368.40087298966 2465.797910465 2510.71445145361 2684.28061547206 2315.48567119176 2458.7951231226 2455.9665907541 2411.11264797429 2407.32199685505 2368.40087298966 2465.797910465 2510.71445145361 2684.28061547206 2372.83706113443 2495.90977797344 2451.11598762992 2406.05838337344 2385.93088760303 2402.70300592896 2441.39395584553 2368.01130616263 2722.88234984998 2215.88681734102 2465.02064370844 2418.57163364729 2536.82645939655 2513.45545660007 2402.70300592896 2441.39395584553 2368.01130616263 2722.88234984998 2212.60447156287 2462.96682760101 2446.78574464828 2566.57873111926 2534.67244267644 2444.78845825603 2612.8819138762 2153.83099863699 2153.83099863699 2230.83869138399 2230.83869138399 2105.31148206084 2444.78845825603 2612.8819138762 1900.95358215709 1900.95358215709 1893.11170365124 1893.11170365124 1882.86141817288 1882.86141817288 1532.11476817191 1532.32196268363 1532.32196268363 1618.61897333127
"X12" 3793.47508882764 3851.27184599259 3817.17577893276 3713.01374986978 3612.86782822702 3511.44463711222 3395.01153309658 3250.98484002576 3395.43227200341 3315.59816111573 3371.30305390918 3443.3792439316 3609.51889370315 3175.89741429009 3284.68265484138 3346.95518315526 3443.3792439316 3609.51889370315 3109.95578569856 3227.75360275173 3324.41458648912 3426.68692226279 3555.23993363833 2930.13629011963 2875.81244798324 2887.37009780544 3027.24986173933 3173.08679240702 3426.68692226279 3555.23993363833 2876.75829901365 2786.19199437036 2822.35265621047 2991.58568882866 3014.87419639126 2870.33274647212 2976.88858674995 2400.52352571758 2686.06264325162 2728.93183200218 2658.94313799842 2678.85080202225 2870.33274647212 2976.88858674995 2714.14537208204 2913.03769821523 2340.98194218602 2638.72888118728 2627.6488868548 2561.11203480605 2558.40873409651 2401.3225595356 2476.94812788627 2546.28747575186 2666.44016524956 2442.7301101458 2510.61517041393 2508.62422951756 2478.30857775604 2475.61227980624 2401.3225595356 2476.94812788627 2546.28747575186 2666.44016524956 2479.75222691428 2536.80793430897 2505.21155564879 2474.71356545026 2461.35869234357 2481.64663930725 2508.88897937647 2438.53553134404 2690.13683616468 2327.06410500973 2498.58934411879 2464.37596392225 2603.1561061782 2586.65276187251 2481.64663930725 2508.88897937647 2438.53553134404 2690.13683616468 2324.93440752698 2497.07723617304 2485.14698472649 2624.57243622444 2601.60537431277 2516.59875504094 2639.08236071092 2127.44584545812 2127.44584545812 2210.18966668918 2210.18966668918 2099.2928151806 2516.59875504094 2639.08236071092 1952.17280653478 1952.17280653478 1961.73123914701 1961.73123914701 1948.35106847223 1948.35106847223 1516.84215331833 1543.86311194317 1543.86311194317 1686.20117368224
"X13" 3666.68234348926 3778.1484765939 3753.64148345161 3560.30686381883 3554.89525659279 3468.50090738712 3333.74736629407 3260.282364291 3359.40474688912 3337.68135699286 3370.28316329266 3463.17460678589 3583.81269806263 3159.79092095319 3325.16389802196 3362.98585829959 3463.17460678589 3583.81269806263 3119.76955725864 3291.68753482965 3349.09501655077 3476.57510411186 3570.53258480233 2927.76617430317 2894.386559241 2900.32687900239 3070.98000862555 3170.69183619196 3476.57510411186 3570.53258480233 2902.25759732639 2827.95227552924 2848.83672321692 3049.14675255513 3063.39938990276 2906.35585389946 2978.4881581721 2385.94345723731 2714.07461909368 2740.72510165501 2675.87363460019 2687.2153525033 2906.35585389946 2978.4881581721 2717.66446999379 2830.34583054425 2347.94757351634 2685.94757391868 2675.44464202865 2613.24902368026 2611.56095986865 2434.6884018407 2487.93997948901 2574.0362590874 2645.2372225386 2536.37630324124 2554.06681530319 2552.84515482232 2542.10789004583 2540.42867564312 2434.6884018407 2487.93997948901 2574.0362590874 2645.2372225386 2555.05364562831 2570.21453737943 2550.75283521688 2539.86907498424 2532.44082934359 2553.30562757126 2569.95447265645 2506.05559370471 2658.28274281318 2413.08162280804 2533.14839233 2510.62374744863 2662.35054701876 2652.20571146711 2553.30562757126 2569.95447265645 2506.05559370471 2658.28274281318 2412.0038648072 2532.15055736086 2524.32373181537 2675.91834597214 2661.36778561203 2581.78203444587 2660.00222073457 2103.01523487043 2103.01523487043 2182.12999429298 2182.12999429298 2087.13591126229 2581.78203444587 2660.00222073457 1999.15812288105 1999.15812288105 2021.55864305813 2021.55864305813 2001.24383875996 2001.24383875996 1487.1824854057 1540.67563823318 1540.67563823318 1732.69592594503
"X14" 3474.76357263124 3647.02304751866 3632.62287627982 3357.04219958613 3475.42476048123 3412.92182538366 3232.79615922609 3213.7986523089 3257.14961903186 3336.52515165258 3351.54847799473 3469.20513385918 3545.61132660871 3102.47922342143 3342.97075285783 3361.53696604226 3469.20513385918 3545.61132660871 3083.60896302363 3327.69386601344 3354.51477079842 3509.66051962451 3571.17871938486 2933.90689638981 2885.85156713743 2887.79592957422 3089.5167641185 3144.47772871933 3509.66051962451 3571.17871938486 2860.89180247695 2843.75577412773 2852.91506051315 3078.89985151956 3085.82532884474 2931.85277177716 2972.07406144243 2341.4956597841 2712.5335358309 2725.61499778204 2680.76034528752 2685.7477251924 2931.85277177716 2972.07406144243 2716.93829062188 2762.21975207523 2322.59286133455 2699.59514838537 2691.24186482797 2647.9283558344 2647.07565102381 2464.43520862671 2496.28986698525 2586.61485183784 2618.62556776279 2571.2334617614 2582.12040312952 2581.51703838719 2595.64245878983 2594.79759900855 2464.43520862671 2496.28986698525 2586.61485183784 2618.62556776279 2576.02997580972 2590.17455007581 2580.48549368905 2594.51615741436 2591.43093866946 2609.09685780054 2617.12236008841 2562.52287908014 2629.50286300217 2448.85796039927 2564.68516726437 2552.19763482917 2707.10051107465 2702.14758648064 2609.09685780054 2617.12236008841 2562.52287908014 2629.50286300217 2448.58766985338 2564.12460949702 2559.88118840278 2714.08722503286 2706.59394647788 2632.00621519617 2671.26134924877 2080.58009110066 2080.58009110066 2145.62896348724 2145.62896348724 2065.25794873575 2632.00621519617 2671.26134924877 2034.55467986232 2034.55467986232 2063.67155723214 2063.67155723214 2030.78258408478 2030.78258408478 1435.73475671396 1513.91386967576 1513.91386967576 1740.19500445146
"X15" 3220.56322718711 3455.91810224035 3451.38521162423 3110.55850921033 3376.63079061315 3346.14371321087 3089.98678722218 3101.9546394746 3086.11221033534 3308.46034778426 3313.34802942556 3458.63032395598 3495.4767596317 3002.2760201711 3334.29895996893 3340.79216023569 3458.63032395598 3495.4767596317 2997.65322788368 3330.03184552402 3338.15935956246 3521.8742498073 3555.74958171604 2946.81883977436 2847.57656523465 2847.62742034378 3079.24824272077 3094.33675405703 3521.8742498073 3555.74958171604 2745.98494255167 2829.24309069146 2831.50088456831 3076.10329618277 3078.14859188776 2944.13458571836 2957.7408697798 2265.66608786754 2678.3947679968 2681.89999208929 2673.02763536331 2674.57567871162 2944.13458571836 2957.7408697798 2710.36944469717 2714.43808122697 2261.60978086211 2675.0591469655 2670.45630380884 2661.77162349424 2661.4922874765 2488.6917863959 2501.9149429219 2581.29393917456 2587.95262295483 2532.52940359543 2591.42514659366 2591.22659178845 2635.17473960948 2634.89928500539 2488.6917863959 2501.9149429219 2581.29393917456 2587.95262295483 2529.76266369081 2594.1511803526 2590.88891910792 2634.80763096425 2633.99423931476 2644.39672333668 2646.6368276164 2603.53596804848 2608.40083178715 2419.41956980228 2591.13654164747 2586.13579841256 2733.68115630543 2732.23970786038 2644.39672333668 2646.6368276164 2603.53596804848 2608.40083178715 2419.60179644813 2590.8962425126 2589.40958532366 2735.98751814444 2733.51320588999 2663.19126068897 2672.47684009718 2063.09716406679 2063.09716406679 2104.565328448 2104.565328448 2034.92570342294 2663.19126068897 2672.47684009718 2055.45843034074 2055.45843034074 2084.58467174349 2084.58467174349 2032.83378356497 2032.83378356497 1362.07260329455 1461.66186374588 1461.66186374588 1700.02527185828
"X16" 2956.60554494701 3243.43261249757 3246.6065986668 2869.42290985732 3280.15452817483 3281.67646612958 2934.21419007945 2955.09606901386 2891.57142905715 3267.29325032915 3268.27932267126 3438.90071216064 3445.5677731828 2889.26973356824 3312.73904733569 3313.41891746824 3438.90071216064 3445.5677731828 2892.21628004189 3313.30036638008 3312.99274707565 3523.17349862867 3536.64759972173 2970.13633616002 2800.0213591956 2799.7780960574 3058.25717606285 3043.36827871248 3523.17349862867 3536.64759972173 2601.23950712581 2800.8081579346 2800.25697492602 3059.05751124844 3058.52754125772 2953.90636560917 2949.36471224559 2185.02458321374 2633.78383557745 2631.94077678005 2667.46677931302 2667.81382966401 2953.90636560917 2949.36471224559 2710.90044930238 2698.18413855164 2190.22160406895 2635.1430454622 2634.69299814833 2669.3092459449 2669.34987688521 2514.36406447689 2514.34388640461 2573.8601426734 2568.16111335407 2447.80928979157 2593.3934015727 2593.40479632463 2669.519600253 2669.55985658171 2514.36406447689 2514.34388640461 2573.8601426734 2568.16111335407 2443.10822824213 2593.32265972559 2593.42624338652 2669.57338467708 2669.47796999793 2670.46790813835 2669.63371000254 2639.31405010234 2609.29297564866 2350.82201011298 2618.24432322835 2618.10991375753 2752.75064716482 2753.20417064462 2670.46790813835 2669.63371000254 2639.31405010234 2609.29297564866 2351.12776483259 2618.20560217707 2618.60781506818 2752.32018467179 2752.78077370068 2688.31239050888 2679.2891003633 2065.18446287028 2065.18446287028 2082.57744978948 2082.57744978948 2016.84084601575 2688.31239050888 2679.2891003633 2076.80477987929 2076.80477987929 2102.61751328131 2102.61751328131 2029.83532489847 2029.83532489847 1293.74565519339 1409.80288257114 1409.80288257114 1640.59160691615
"X17" 2746.59474181175 3057.81832558865 3064.56159276343 2690.62813214488 3211.80350852296 3235.79263487798 2801.98309090314 2814.6516651179 2730.35538854159 3231.57391420299 3232.71561417359 3420.25509418197 3410.49003387469 2801.06505580682 3296.42346406557 3295.70344040472 3420.25509418197 3410.49003387469 2805.98402038779 3297.57017582505 3295.91506587993 3527.01384145799 3529.27185914402 3007.94248764487 2769.15002042475 2769.42641029464 3049.73684542442 3019.47251954379 3527.01384145799 3529.27185914402 2483.09485729355 2780.18769158594 2779.55817527395 3051.64561980945 3050.39469005453 2975.0188400233 2963.50571979246 2132.46275695721 2606.82114999851 2603.62457729095 2682.00747446676 2682.32597863159 2975.0188400233 2963.50571979246 2734.13449046875 2724.04626257077 2140.43493045018 2609.34745853865 2612.00661148154 2689.18853689078 2689.33701919731 2550.45665950012 2545.01818961574 2584.19031183846 2576.55265742696 2356.85532438282 2603.24182907401 2603.31413192194 2710.46197935351 2710.60864305434 2550.45665950012 2545.01818961574 2584.19031183846 2576.55265742696 2354.24594800982 2602.31967002235 2603.43884094326 2710.65756667571 2710.5196590216 2702.39054885706 2700.71034551686 2683.50376077579 2647.12052695241 2280.70541609792 2653.67697772293 2656.00268344145 2778.40075727778 2779.40545412844 2702.39054885706 2700.71034551686 2683.50376077579 2647.12052695241 2280.88419534083 2653.7338003502 2655.18917880755 2776.98741451322 2778.50229529562 2724.24757532765 2710.30035249631 2103.03480574187 2103.03480574187 2106.49608427211 2106.49608427211 2035.36666608381 2724.24757532765 2710.30035249631 2117.52875935118 2117.52875935118 2141.07405847455 2141.07405847455 2050.3320328092 2050.3320328092 1263.87768552955 1390.06680182904 1390.06680182904 1599.22981966428
"X18" 2643.00719092386 2940.78547551471 2946.2812688671 2617.60577968469 3191.87431438362 3222.24522530332 2725.87800559325 2723.40198315868 2652.3065181369 3219.97476239686 3222.52415527484 3413.02883774805 3401.43855074388 2769.86353265567 3302.7336947519 3302.48387470165 3413.02883774805 3401.43855074388 2773.34616605721 3302.84469921878 3302.62684498944 3545.48167238835 3545.39012661483 3059.39039647973 2777.23386977447 2777.97146627666 3073.16525855177 3043.19494225884 3545.48167238835 3545.39012661483 2443.64021658543 2787.80173280808 2788.00950355157 3074.58267114314 3073.65654534861 3018.98474815065 3011.52178956349 2134.47558616771 2621.57001100845 2619.9241465008 2729.52436526504 2729.83349672477 3018.98474815065 3011.52178956349 2789.36121104979 2792.30818079592 2139.58032803026 2623.60564532073 2627.30175638973 2736.48132672847 2736.60831127258 2604.63100788422 2601.95610892897 2627.62621086869 2623.85395293105 2303.29282726146 2635.27428873053 2635.3310191763 2767.7589206868 2767.88701169671 2604.63100788422 2601.95610892897 2627.62621086869 2623.85395293105 2304.09634386697 2634.51186994611 2635.42796198807 2767.92967874244 2767.80959108745 2752.95287960012 2751.73086165354 2747.18460131555 2726.98682791595 2248.98252628163 2704.2107357815 2707.11814956969 2822.55644324529 2823.30784744421 2752.95287960012 2751.73086165354 2747.18460131555 2726.98682791595 2248.93857172331 2704.28972140057 2706.01028048811 2821.35624250278 2822.64313868351 2784.39873051821 2777.29089980155 2184.84461246568 2184.84461246568 2192.3918364389 2192.3918364389 2106.80408237805 2784.39873051821 2777.29089980155 2192.37525576194 2192.37525576194 2218.63944862308 2218.63944862308 2117.40534758816 2117.40534758816 1295.57201876718 1425.78656353364 1425.78656353364 1607.76865475039
"X19" 2663.67201166557 2909.22540259117 2909.91441170013 2660.66920557998 3226.05866437052 3246.74991144017 2719.57820553889 2705.72951243843 2678.1485026596 3243.73383700053 3246.78627166133 3423.4866456032 3421.04088025687 2807.84060416961 3340.86246622398 3340.88420135267 3423.4866456032 3421.04088025687 2808.88544663525 3340.427006876 3340.96467736977 3583.57138851354 3587.26626183677 3116.74547565525 2832.42610825541 2833.02046491874 3134.8165878998 3117.0923478651 3583.57138851354 3587.26626183677 2506.24942224714 2833.64402553212 2834.16043488744 3135.40111449664 3135.02268793496 3089.24055214689 3093.31403296419 2198.1574074833 2686.63532226475 2687.8695547026 2810.95465361595 2810.60885821307 3089.24055214689 3093.31403296419 2873.12764184986 2890.03827262068 2197.3066634553 2687.98418251259 2690.59087522862 2814.88139880016 2814.94700765249 2679.54232581552 2685.4713273285 2706.85496655396 2707.98872051203 2313.90466749931 2696.50090548102 2696.5326352056 2844.05303960162 2844.12580315291 2679.54232581552 2685.4713273285 2706.85496655396 2707.98872051203 2316.91752898151 2696.04292485523 2696.58608800116 2844.14999073869 2844.53881520768 2826.08066965257 2825.64047360482 2832.69302504266 2839.89900533281 2277.613648078 2772.50108844386 2774.66479578846 2889.13728462639 2889.41496641359 2826.08066965257 2825.64047360482 2832.69302504266 2839.89900533281 2277.40918070335 2772.567359907 2773.74748656337 2888.63620793859 2889.17412737096 2871.38350012428 2877.9784763993 2304.7835616699 2304.7835616699 2335.71514689553 2335.71514689553 2229.93244106874 2871.38350012428 2877.9784763993 2303.51661286395 2303.51661286395 2339.23522441676 2339.23522441676 2236.28811314788 2236.28811314788 1388.66172613852 1518.932921374 1518.932921374 1675.70300066759
"X20" 2783.00770535212 2948.22707029949 2943.33121141728 2791.83867536982 3303.09729817074 3305.00316714801 2771.0309899499 2754.88149947156 2789.64172236348 3302.14637142308 3304.30906629472 3451.74529754541 3462.63341912743 2901.39207560566 3408.21266028864 3407.69912231638 3451.74529754541 3462.63341912743 2900.55359745339 3408.31215668515 3407.94689273969 3637.54681006549 3647.19018239764 3169.05202189211 2924.95558232829 2924.84755837498 3225.08330734032 3224.32948098 3637.54681006549 3647.19018239764 2652.29598722634 2912.9221485358 2912.84389436528 3225.18764203831 3225.12531191954 3179.87392275704 3197.35054192767 2307.39386250615 2791.00887514562 2795.05503684131 2914.92323888261 2913.43585827506 3179.87392275704 3197.35054192767 2970.54869833804 2996.54192710458 2300.79275286555 2791.82456587647 2792.17920309802 2915.0728599927 2915.09203072172 2772.0770837471 2788.22110872908 2810.74874672939 2815.04790214353 2384.66996016257 2783.78011891434 2783.80710553215 2934.21074859283 2934.24260673818 2772.0770837471 2788.22110872908 2810.74874672939 2815.04790214353 2387.70405373341 2783.38432752989 2783.85234558376 2934.25315619178 2935.46820899892 2915.50437321919 2915.58495958275 2932.58696586472 2966.67614215157 2358.52771979075 2856.27131090363 2856.69305991411 2973.07012728039 2973.01468545368 2915.50437321919 2915.58495958275 2932.58696586472 2966.67614215157 2358.29882640841 2856.31646064001 2856.08142503181 2973.2120068467 2973.06107166615 2975.89208069206 2996.79460034259 2444.40901529184 2444.40901529184 2511.57118632324 2511.57118632324 2385.37316973638 2975.89208069206 2996.79460034259 2438.3881574724 2438.3881574724 2489.08200617572 2489.08200617572 2390.58037034784 2390.58037034784 1518.4580195767 1648.07890731421 1648.07890731421 1784.63399897296
"X21" 2945.81344355829 3021.67283358293 3013.64100735103 2958.57175626923 3401.23256456768 3385.97176287538 2850.15824012849 2839.32210895816 2940.97466542361 3385.19088623716 3386.06898297183 3493.64736824929 3514.56129408295 3019.4598645714 3493.8797604057 3492.7605904434 3493.64736824929 3514.56129408295 3017.73649268132 3494.7865875361 3493.17519560729 3698.83197130085 3712.75682575521 3208.03795260435 3033.38345990012 3032.52338597485 3325.01093159091 3337.71643805249 3698.83197130085 3712.75682575521 2831.34739636271 3010.41419063339 3009.45746626866 3325.01803262984 3325.01968561587 3279.94608414387 3306.8889537516 2431.7056382466 2910.93717162801 2916.84228451161 3024.16598153974 3021.81791957362 3279.94608414387 3306.8889537516 3063.12307871659 3092.10334737916 2422.54097839358 2910.75672123482 2909.17212902114 3020.73513535503 3020.73353819999 2876.16039103754 2899.4980226351 2921.18060786387 2926.49972642153 2486.83907363233 2887.08639342795 2887.11941131516 3029.65593538234 3029.6677042808 2876.16039103754 2899.4980226351 2921.18060786387 2926.49972642153 2488.39656201812 2886.62725477285 2887.17531840444 3029.67157835962 3031.43717592614 3009.85587824205 3010.10617039185 3034.68119403516 3086.26936402808 2461.30241729374 2950.64451693634 2948.45012018859 3065.01328150449 3064.8389506874 3009.85587824205 3010.10617039185 3034.68119403516 3086.26936402808 2461.15751757754 2950.66965733716 2948.12182233736 3065.49339970055 3064.97997909451 3082.73083188988 3112.9134828319 2580.21673153682 2580.21673153682 2684.84131937476 2684.84131937476 2544.33473173522 3082.73083188988 3112.9134828319 2575.75774698927 2575.75774698927 2643.68930600576 2643.68930600576 2550.56343201208 2550.56343201208 1647.64060344011 1779.16012048251 1779.16012048251 1899.14551449001
"X22" 3096.05640975186 3093.51253045027 3087.56681636873 3108.57353160809 3499.17789756909 3478.39459657116 2926.49407550467 2925.13730618031 3085.04497220554 3481.78343391626 3482.19017686154 3544.98667512195 3566.11971610843 3130.79977550538 3586.69108645199 3585.83483465663 3544.98667512195 3566.11971610843 3129.28002831296 3587.64718353911 3586.11655108407 3759.85372367656 3773.24658397764 3229.79482589326 3136.61810928623 3135.49999245991 3416.88554922725 3432.26743241416 3759.85372367656 3773.24658397764 2990.3473655288 3110.6022147875 3109.269672482 3417.02658026301 3416.9387942261 3379.68267235829 3407.23860883505 2541.69145332983 3023.11298204022 3029.30417903996 3123.45308720592 3121.30590222665 3379.68267235829 3407.23860883505 3135.96114445824 3162.05808017892 2535.52777602799 3020.7581877213 3018.87679426632 3117.1933664582 3117.19412506721 2986.56892542307 3010.0901662119 3022.0823925814 3026.55629434187 2589.60098846692 2996.47495639258 2996.50673235139 3123.52806550022 3123.53447257135 2986.56892542307 3010.0901662119 3022.0823925814 3026.55629434187 2589.2684734852 2996.05368202955 2996.56104200132 3123.53659088204 3124.99521651464 3099.51164131139 3099.63869471142 3128.57646365213 3181.50370686807 2555.13370699034 3051.45350991721 3045.90599992246 3157.33865258159 3157.24361650516 3099.51164131139 3099.63869471142 3128.57646365213 3181.50370686807 2555.12519404523 3051.46394497792 3045.77565442018 3157.72381531582 3157.31182004463 3178.73941526031 3208.66020926029 2691.49442216711 2691.49442216711 2823.13134483732 2823.13134483732 2680.31335489933 3178.73941526031 3208.66020926029 2695.62567424962 2695.62567424962 2779.77276892245 2779.77276892245 2687.77538506357 2687.77538506357 1742.28323917132 1880.91526530591 1880.91526530591 1985.87373427458
"X23" 3203.16600386592 3148.66100357693 3150.28856126994 3214.78485597098 3587.82788731067 3576.2832811338 2985.95588251556 2992.90656346017 3195.96303457537 3584.95416413629 3586.36469287907 3605.33641788759 3615.60021765052 3220.39826521399 3682.19358158367 3682.96176572586 3605.33641788759 3615.60021765052 3219.7731299914 3681.8255297691 3682.65949306363 3822.12165308395 3829.93052209794 3247.49965654607 3226.51359264591 3225.86607187789 3497.67752017023 3503.05213865618 3822.12165308395 3829.93052209794 3096.71352754488 3206.77043064764 3206.1012347586 3497.88164337224 3497.74879301014 3479.36348047553 3497.96413073398 2627.00603441779 3118.7471251341 3123.71502722762 3212.4415830707 3211.78615357839 3479.36348047553 3497.96413073398 3194.06295027771 3213.55420842321 2629.34389867289 3112.86371864922 3112.49300626027 3204.05630745302 3204.06472744774 3104.67406128205 3120.70595041918 3113.47779433641 3116.23977323499 2678.15075838103 3109.02708264929 3109.03337274232 3219.9786801281 3219.97742789989 3104.67406128205 3120.70595041918 3113.47779433641 3116.23977323499 2676.65840998147 3108.95714265703 3109.04447783094 3219.97702020448 3220.1580019535 3187.66400172657 3187.60175201772 3216.55990094624 3254.52609643095 2630.47757789057 3160.16754907745 3150.94827389216 3254.21353051999 3254.26552985071 3187.66400172657 3187.60175201772 3216.55990094624 3254.52609643095 2630.58001269211 3160.16607860682 3150.96540504283 3254.18702109844 3254.21550542424 3265.69433102995 3285.72971670035 2775.23897830202 2775.23897830202 2916.78917996888 2916.78917996888 2786.47594967786 3265.69433102995 3285.72971670035 2792.26754506431 2792.26754506431 2890.21000003814 2890.21000003814 2792.74906048638 2792.74906048638 1796.48987846572 1947.41957829942 1947.41957829942 2037.81094738249
"X24" 3275.21292750081 3201.34535050683 3213.40553557229 3286.66623479112 3674.06929686977 3680.76999673349 3038.86688941147 3048.56844182761 3280.55478040354 3694.53357729754 3697.95501950697 3678.83674358579 3671.80822711339 3296.61298116667 3784.9707195643 3788.24121852719 3678.83674358579 3671.80822711339 3297.01035469037 3782.26030510922 3787.07856496628 3897.21267161809 3897.17302621608 3290.48729259137 3312.40661855489 3312.7009977091 3582.4523453642 3569.58425020136 3897.21267161809 3897.17302621608 3153.64323215425 3304.69409529076 3305.6101800438 3582.43894105136 3582.44391116894 3590.78388594173 3594.82275157604 2702.90349444647 3208.79958589536 3211.67391964172 3308.00312315794 3309.56192394999 3590.78388594173 3594.82275157604 3264.14240943705 3275.96258504768 2716.57002818782 3198.7948793242 3200.5006256967 3297.94373600192 3297.94767489355 3238.99848100282 3243.0156420486 3214.11756062583 3215.27070945936 2764.47445138724 3231.13178917433 3231.08777114383 3334.96396555757 3334.94098858929 3238.99848100282 3243.0156420486 3214.11756062583 3215.27070945936 2763.10502911522 3231.72753160932 3231.01287494281 3334.93335171086 3333.38413728406 3291.92204774415 3291.82404117278 3315.23706540199 3328.39429901772 2708.95653781183 3284.40392894921 3271.98046187609 3372.65631832449 3372.7790429847 3291.92204774415 3291.82404117278 3315.23706540199 3328.39429901772 2709.08697375665 3284.39004549873 3272.14720730382 3372.17104675051 3372.69028972467 3362.51991591407 3367.58128278606 2849.42291005877 2849.42291005877 2985.28926881474 2985.28926881474 2880.48730663051 3362.51991591407 3367.58128278606 2878.64568835881 2878.64568835881 2989.25941522822 2989.25941522822 2881.48939891318 2881.48939891318 1839.31795713135 2004.70227963922 2004.70227963922 2082.44388473441
"X25" 3351.7750980285 3286.17109557689 3307.19502180005 3362.39568806386 3774.79352253955 3796.99738212546 3114.40178440511 3120.4412589268 3371.95828167762 3814.92640941309 3819.85948056855 3771.06332550951 3748.51126796089 3384.96798166033 3904.41761733561 3909.66781012882 3771.06332550951 3748.51126796089 3386.11661001075 3899.65526827018 3907.84780452526 4000.09430799074 3994.18801648944 3391.94064843495 3415.05733319632 3416.12641780227 3696.09953655365 3665.31114027686 4000.09430799074 3994.18801648944 3197.97743576887 3418.37894276379 3420.99203987887 3695.65155699737 3695.93753375959 3730.63062460359 3721.16223138315 2802.3142579449 3317.50422719204 3318.25908124583 3435.50560500394 3438.8697959205 3730.63062460359 3721.16223138315 3382.51598179322 3387.31057217122 2826.02061996489 3304.31422101487 3306.60604048052 3424.23870404034 3424.22342294148 3400.27875722917 3393.19777604749 3351.92194917796 3351.9196870013 2882.83242682234 3374.46663232659 3374.36907753774 3488.38749962313 3488.33438354506 3400.27875722917 3393.19777604749 3351.92194917796 3351.9196870013 2882.52410206937 3375.7586730309 3374.20233539597 3488.3166964405 3485.50300881629 3435.8489059561 3435.91668252388 3447.41386952914 3436.02658624481 2834.75977042752 3433.6831897084 3419.49731296678 3534.22142134563 3534.28459739663 3435.8489059561 3435.91668252388 3447.41386952914 3436.02658624481 2834.83168928597 3433.65773771304 3419.80809516514 3533.48437097204 3534.27272172421 3496.13973905825 3488.03597536902 2944.43424631278 2944.43424631278 3068.29724537689 3068.29724537689 2995.42773816079 3496.13973905825 3488.03597536902 2980.34273658944 2980.34273658944 3105.67605810176 3105.67605810176 2987.72700865061 2987.72700865061 1922.05225548045 2099.26413356769 2099.26413356769 2169.99962830492
