"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X11" 895.560240279005 950.578955330825 926.143024819712 922.970358522067 990.961994926317 965.620362384339 987.649095602894 936.021590584934 900.821724979384 987.894147036744 1009.78703926755 1085.34772887922 1060.10310553206 1034.65378217877 990.349492103797 883.156802621605 925.205759538901 1027.86705360761 1075.74823263106 1143.74277874164 1160.09308324438 1145.68508776848 1135.00044301098 1078.10001899849 1005.43032773044 973.331404555684 632.21796755998 1017.61641271349 1140.04859277137 1180.32840071309 1197.20235696958 1164.54477925379 1144.82736353275 1179.89686185975 1170.57395902353 1108.37638037683 1038.98226649038 968.515641324841 905.058548477135 973.467836003169 1069.40821041782 1142.00458568038 1189.97444480565 1220.14030824178 1223.02279174481 1193.96846761797 1149.05247113616 1041.6227046852 895.812535838194 1071.6781015933 1065.53810620746 1098.61837306328 1148.17935539069 1162.52678979775 1118.7659964021 1049.35948973516 968.58735022527
"X12" 954.788962712814 1015.77824166083 976.82917663374 964.890792712387 1039.17783760953 987.242641524163 1011.48446429845 976.723230976531 941.91600978332 1026.7535458255 1026.29763219893 1102.08244945157 1085.64250215518 1064.81131446756 1019.72765189293 940.319770523488 946.237157377 1064.85298181187 1100.2555217495 1163.79497069381 1191.2819796887 1167.25417229151 1158.08544676164 1109.7674132772 1033.17226255134 1003.18225741808 638.189353038084 1017.79466311279 1146.51587448789 1190.84225921622 1209.41641457031 1182.87664292533 1164.03358631046 1201.12053743645 1194.32553259534 1130.51006523253 1062.98031412171 1030.90528908163 905.260396106548 974.423828659968 1074.34234641488 1149.63988163283 1205.13664810996 1240.93691412809 1247.37398574191 1214.21572920115 1167.29552196135 1071.2669268503 948.909815723115 1081.03801863804 1074.23074083346 1107.35767319018 1157.94248591892 1171.75972099549 1127.12068931627 1065.02317322578 996.526308251646
"X13" 972.185686996846 1045.90222212626 999.192145656266 966.410902837982 1059.63730861673 999.611140010403 1026.02418975551 1004.18943494234 939.778970622106 1035.57561456441 1034.97063451842 1111.11315960445 1102.92681675255 1086.14447388305 1040.15804559063 979.969457572353 927.313405668517 1066.44343716221 1113.88800984285 1173.51009463406 1212.03350041175 1179.57201918091 1172.79800595984 1133.65952631806 1053.92968337777 1024.98915961226 644.160738516184 1001.17000881268 1142.41155207272 1191.43756879371 1213.0829913254 1194.19712606759 1175.80393713276 1214.49367331343 1210.78083461683 1145.50856712848 1079.03948743963 1068.46502528496 902.995497064051 972.288755468432 1074.35558480066 1150.82278358184 1212.70615935498 1253.29432075145 1264.12196756046 1226.7587218651 1176.70685367803 1088.02654705384 974.812461652657 1088.87552780236 1080.58686711683 1112.99866693631 1162.97235738556 1175.65262425815 1130.09224431718 1071.97806065291 1010.31006730067
"X14" 935.006133570704 1029.82183627496 984.877928785483 916.495139088492 1043.96474905591 1000.54280847206 1029.14095436644 1014.15161051961 882.27805241843 1005.74395360849 1034.31379632324 1111.01946623051 1109.84107312247 1096.12839507461 1049.00248739932 995.788009669963 858.489623064603 1022.40866106037 1113.59407210701 1170.43411609487 1219.34420877432 1180.45155564601 1177.07023637787 1147.24979419276 1065.40769641449 1036.42999423834 650.132123994281 964.765089906871 1126.33398646438 1180.76940526696 1206.82427305071 1196.85719211611 1178.39835857644 1218.18149019384 1218.14277922301 1151.61327115143 1085.18228941948 1073.58374588989 897.898618711205 966.597222519135 1068.73175277066 1144.68305314507 1211.3445557262 1255.49533250031 1271.57365908349 1230.11867359287 1175.8321803985 1089.24780333899 965.655827547429 1094.93253860092 1084.2122398616 1115.16282663189 1162.68283976875 1173.50169468181 1126.92052752278 1068.76911396579 1007.0769156414
"X15" 838.387619437365 962.366107000145 930.064688691587 811.860968566063 987.718673632647 988.663245386913 1019.51700677698 1003.93661657365 765.820278370618 934.385323774111 1023.26124820089 1100.76685007651 1104.87293626778 1093.13067319999 1044.63003571728 984.042297868961 737.440160355658 929.459728192176 1097.25514103722 1152.85306191802 1210.81956083108 1168.25922682695 1169.38455700166 1148.75655994444 1066.09494754467 1035.90126785674 656.103509472372 908.034954277257 1097.29750787237 1157.76604543501 1189.48989335941 1189.40955126185 1170.41454006233 1210.67939745261 1214.91064836705 1147.43019342348 1079.94531788384 1041.69874098543 889.714960192722 956.990487548734 1056.8731818147 1130.48067931444 1199.86429184204 1246.19017964074 1268.23451403035 1223.00018806255 1163.46798290081 1073.02183963883 917.791489608799 1098.97710590495 1084.76116034077 1113.49575702463 1156.57228192603 1164.67221382607 1116.9338030152 1054.31266146359 984.780929071011
"X16" 709.176553207231 862.349211297606 849.181096178378 680.411814301565 904.283135030745 965.869892554246 999.110103466419 977.309595778889 621.15734030563 841.728982174281 1002.48316859687 1080.89412729512 1088.95394840836 1079.12524100573 1029.47603084271 951.415292644981 592.485393976898 812.224030812961 1066.52990374223 1122.05486660245 1186.54354191732 1143.61256956183 1150.4582379913 1139.41055336574 1057.64373603228 1024.70730919996 662.074894950461 840.232058585745 1056.02032126541 1122.48601355405 1160.87189636712 1171.24168500747 1151.83081064256 1191.83474659297 1200.79826388892 1133.05234119032 1063.9535243791 982.214343499289 878.640624048647 943.547904193931 1038.67462598732 1108.02069228245 1177.71048308794 1225.53196798884 1253.43400568911 1204.8711549175 1139.44756336889 1040.94083664034 844.552796348684 1100.88755702264 1082.09089297858 1107.75094101407 1144.49446036282 1148.82560450152 1099.83403496933 1029.04390979659 945.227579543233
"X17" 582.524317849338 755.29544313405 761.731422488787 557.759469873049 818.415301326008 935.037232074768 970.86208620138 940.019623661192 487.5186389208 753.609030076716 973.156156114097 1052.37718263721 1063.72514694593 1057.11938919096 1007.1439112297 907.633922914831 459.441274392374 702.121814517551 1024.18749427947 1080.21587016322 1147.42995453965 1107.81891772996 1121.6699503552 1121.27516202435 1042.54318597434 1005.03254029035 668.046280428546 772.940347893476 1003.78099599554 1075.39231529292 1121.07765975746 1142.00067116038 1122.99546756364 1161.89992082996 1175.88415942259 1109.01120436353 1038.46340034142 914.141163559012 865.046831547918 926.535136705431 1014.2551488644 1077.33453166395 1144.58892023693 1194.08309250485 1226.74188146845 1175.44060386238 1103.96255437642 997.311306158396 763.823386981725 1100.57664088379 1076.12988702947 1097.72581459513 1126.43719150332 1125.75585079019 1075.48185221733 993.863778209493 893.298250874918
"X18" 492.214690305352 667.865621758277 687.960581217634 475.879467727736 752.715187485679 899.541494483362 938.239735208545 899.075177360629 400.070209453598 692.651461163789 936.694260078474 1016.29937254194 1031.11495092104 1030.43709394923 981.600691500738 863.607545966908 370.155188791244 626.79538177319 973.529225190795 1029.97058918061 1095.28601197399 1062.65709006265 1084.73252734588 1096.53476969901 1023.20582615446 979.562709125245 674.017665906629 716.192330314763 942.45156758247 1017.53241085914 1070.5931478055 1101.57029683857 1084.3025038244 1121.39038219647 1140.48736243259 1076.0707024548 1005.11468478643 856.086991013615 849.591298872904 906.584949689928 984.233781402966 1038.90372137479 1100.72302796823 1152.4832688175 1187.88623677468 1134.66268917294 1057.67138823147 947.008841893557 693.341448198469 1097.99445637 1066.90652794022 1083.31678614445 1102.61493311227 1095.56243216389 1044.07415860226 950.01412061445 834.697090004503
"X19" 456.141953517452 617.115179878901 640.789415392598 448.72721470658 717.053993610365 861.937054334002 903.872365459611 860.061372209473 374.083903999622 667.637042671576 894.155180128042 973.301009904385 992.385842389005 1001.1608168733 955.398451971352 826.957236106059 338.366125421279 597.262626854606 917.064116869363 973.361411060001 1032.11524547375 1009.61967300431 1040.85434762376 1066.21401151463 1000.5519051582 950.287035982403 679.989051384711 674.083343633302 874.132886156601 950.396186246111 1010.15046875077 1049.94638238354 1035.78631203302 1070.71714378683 1094.82958974358 1034.73223027638 965.168173009971 817.946839736154 833.115320982598 884.633030996588 949.702452450341 993.63269385881 1046.84362805029 1100.97787670818 1136.63455031674 1082.655215519 1001.53186157154 893.625510921137 643.266445552274 1093.13123195498 1054.52246811665 1064.55501398735 1073.44216589348 1058.67455876285 1006.16508721624 898.641339784399 773.963070265179
"X20" 467.668253964405 602.732260998577 620.174346131666 465.263802596001 705.03508784722 822.912637485502 868.411113567459 824.745279114346 397.315366587136 668.843200657118 845.928934796406 923.367611811072 947.543158023473 969.020987705007 928.358268172443 798.577537052843 353.0561372222 602.160428254221 855.768237322673 911.218026837315 959.590939089973 949.430254576326 990.20854213955 1029.45669530247 973.259571146013 917.52878659017 685.960436862793 643.067401289121 800.907554281363 875.8034039852 940.73415077498 987.368705539294 977.171936846935 1010.11679288598 1038.97242922122 985.022375617109 918.990907019544 797.362397854606 816.467070598351 861.745794199599 912.049959113305 942.745036575041 984.148700809662 1039.36720783441 1072.99226735285 1019.83784857467 936.718495691917 838.572880374667 611.775637268238 1086.06491269716 1039.14937399225 1041.66514318417 1039.50478916599 1015.83086122407 962.657917909056 840.5663421732 713.430109344228
"X21" 500.777565882314 609.368956802469 615.046229695213 496.259244075289 698.783208710553 781.486910821617 830.658110801414 791.167036484295 437.547877180868 673.624648560724 791.999240348718 866.158032793888 895.659179726044 931.762211229727 897.930968033418 773.387880888199 385.354299872758 614.344169662711 789.603404655125 843.535464728479 879.188531489987 882.285613108761 932.207649688393 984.043505770456 938.38428174969 880.101452032504 691.931822340874 614.472130426742 724.920793397547 795.917001351259 863.724799292007 914.601625123252 908.346348399784 939.952243828223 973.098761298476 926.76841264535 866.267495047769 782.559929346747 800.410118202624 838.994597501945 872.794551779887 887.697080689803 914.273540110251 967.433243813704 997.548483977703 947.170284311578 864.70104075908 781.493209660631 587.716841731229 1077.01033309814 1021.05335054668 1015.09543446215 1001.55694892209 968.035879542618 914.775713148372 776.472005057342 653.550695775349
"X22" 527.092729230798 618.943954774604 612.459938447351 511.331913770766 679.736451960208 736.405945643561 789.03862471715 756.48835600293 461.340763111867 659.003261912719 732.488138515678 801.528967498933 835.846212343178 886.872528893188 861.184498447877 745.218117799338 405.358019113987 606.140960679206 718.699044130954 770.425696591053 792.594503430793 808.512929436916 866.329928936311 927.793018962879 892.975094201278 836.574523462614 697.903207818955 579.643271794202 648.479816542872 713.121091434428 780.830910293782 832.873121181141 829.656478678745 860.933850898303 897.723416292782 860.019537827893 806.719743659357 760.62519736089 785.657497928952 817.415734000529 833.451896587223 830.039884896093 839.079140267134 885.332316310204 911.407132883638 866.035809769782 787.198377711204 721.7962482322 559.001867955894 1066.2724449288 1000.57272579054 985.416853958885 960.455251413429 916.4152876365 863.888840502953 707.215217522743 594.458229967922
"X23" 526.740281384404 615.858582110296 601.839943777783 492.909287209416 637.494364177389 686.890509449067 742.150077375303 717.608252026267 449.490004333472 613.377193712744 668.636327026417 730.661111797833 768.430968409769 832.733007944446 815.86436576675 708.916749819789 396.158047113605 563.231159233957 645.0161548489 693.438750834295 702.756266244911 729.660610596332 793.218861000992 860.1799869048 835.77366930635 785.98188093691 703.874593297036 535.084678283421 574.586237093411 630.529053818469 694.966209608442 745.137494469397 743.514783423667 775.346131264627 814.875708555687 786.14289949937 741.004045532372 722.748985802452 772.778060427251 797.887163676888 795.420582457719 771.580010306467 761.111774041501 795.075486440117 817.575204376096 779.324575032127 706.855802609627 659.598804168731 518.565767700935 1054.44916160011 978.309794904835 953.580391703003 917.40650384118 862.447527411944 811.775630865589 634.658551416318 536.676969996985
"X24" 496.639307186211 593.032245007189 579.279525179809 444.284657340505 574.736708298317 633.433086629802 689.606461136996 672.598974176698 405.855382669397 542.561167152349 603.21959260073 656.50653915683 695.640999970158 769.675580247993 761.524758755033 662.752370630375 361.748800295091 492.093160859071 572.857880673189 616.07632594824 614.140160448067 648.984201158054 715.310981244558 783.306425200687 768.256230085144 728.604350671181 709.845978775118 484.768455578795 506.860954752016 551.952480229704 610.383222520122 656.277926380766 654.765135566373 687.336549561309 728.413042680172 708.226345852769 671.211563493617 668.191504329053 762.197369435918 781.092895012423 759.925721358706 714.397556930059 683.643656561932 700.963145539934 721.148328504087 691.543546560569 627.322533063451 596.427011866492 468.2870868694 1042.42692856972 955.168545434491 920.953651638984 874.032042306321 808.026551957901 760.619637376681 561.921229354808 481.725068978817
"X25" 450.609933304312 554.062879737876 548.549160831802 386.984146723383 505.442581495268 578.082720471262 632.55248650185 621.696054019743 354.317578016373 466.879097491164 540.256354926404 583.449641168199 621.484614431621 700.302250338984 699.971446033365 609.200924500308 324.154583960629 416.896785407895 507.963257464433 543.252150936288 532.092486296957 571.12714673859 636.719243708695 701.790215921987 694.535706382019 666.307894873816 715.817364253201 438.422969825598 448.902953916886 481.41492621296 532.149779911927 572.388994842132 569.876524299133 602.303337089776 643.492663478695 630.713850390554 600.738323195525 604.394035190642 754.243074396383 767.547556856932 728.02066294096 660.752487141355 610.382787897618 608.977221442788 628.481012938388 608.117633610932 552.795199575595 535.176154156833 418.202441001611 1031.21981579992 932.265264117451 889.194893962895 832.275278380509 755.398781598449 712.815198556229 492.996327099032 432.07160912638
"X26" 410.640157280465 509.709286367196 517.829074193642 348.529511203987 447.285518897159 524.01593026007 573.523128250393 567.138037729379 325.132548799824 410.73592745312 484.173109112386 516.400593179124 550.900124491085 628.879437929811 634.745374568002 553.454117552319 310.945540793235 367.256672954358 455.659349830655 479.990416582825 461.637498277267 501.171728687803 562.452472044966 621.664656748737 620.216942415746 602.235693527608 721.788749731286 406.696387525041 403.42002381552 422.48322792954 465.279394689216 499.588977923048 495.47591372808 525.776061637438 565.554197563567 558.522121337952 533.616313436955 542.957209137942 749.190361362915 757.651164150987 700.639175121181 612.94634108319 545.04499786736 525.537432247478 545.882607556189 534.328891695578 487.301015833827 479.299633512431 381.120457917468 1021.76095575358 910.78661766913 860.063512922561 794.224869292598 707.039254792456 670.711226103569 431.96085080225 390.385529677453
"X27" 394.393593420152 471.24908408299 494.412882947264 347.205394442075 412.364759575209 474.7005854721 515.85588201907 512.240029754584 338.02817939479 390.11182176486 438.785819235974 459.704728170704 488.58682902283 560.213112369395 570.063926106916 500.775084547122 339.760614457639 363.152201413404 418.999929660728 430.006593264296 406.265591341012 443.485454080801 497.337267637719 548.838208669341 550.809689707287 540.107921607453 727.760135209371 395.706064389698 371.555392957074 377.685907291703 413.817735206287 442.787387003025 436.806958045945 462.254123856127 499.230121968796 496.024373597572 473.653156013515 493.840766837642 747.301092783509 751.762447408231 678.68250202886 573.180126186009 490.930050155337 456.129813843311 478.338889108849 474.297875633295 434.004029393715 431.72571380204 365.645184463165 1014.73628306086 891.859242043373 835.226092545478 761.908001753777 665.486975507243 636.377865334437 382.125479811254 358.578710905536
"X28" 405.70836377416 444.571867708634 480.506808083975 381.88462128026 401.189054853775 433.120229342582 463.028776895168 460.387762567238 390.972182695153 404.4602916118 406.540629838889 416.332349835692 438.063535109901 498.607611031127 509.842834954738 454.31783520928 407.926577055454 404.707082999471 397.879090304872 394.889371272415 367.310146889179 400.884858771835 445.128110256836 487.837986455816 490.479890567723 483.528966415111 733.731520687457 403.830971090367 352.790142894225 348.270007370704 380.219234394016 404.868487060207 396.74901013878 414.499286052647 447.640418427562 446.346645811117 423.806292802567 460.878594641839 748.85418440155 750.27307629846 663.110272100558 543.444938324891 450.640783284217 404.371669272129 428.766806052629 430.411938011194 394.824395426715 394.117970200099 371.396140955781 1010.53728475683 876.487947326662 816.117068936291 737.117676000767 633.166055526919 611.47150145986 345.50898345786 337.242957744574
"X29" 433.051393993582 428.140628410161 472.463766856045 432.314602473328 403.078422427486 401.432335685231 418.249204303596 414.535611330618 460.587158536654 437.248992737863 388.325466906978 387.66855647708 401.357081176938 447.384522197089 457.283035794313 414.631559787981 492.663909831343 472.063659618024 389.640447779579 374.295882833056 344.238150724677 374.470675352073 408.163760352664 441.365769988241 441.693570432119 435.622586124103 739.702906165543 422.494598699471 345.542378529463 334.39499350454 365.224523203309 386.571801543626 375.770554925806 383.558680260789 412.338224021642 411.2550019021 386.066597142899 440.87125108557 754.162630093539 753.657961339235 654.990986694791 525.452200595154 426.007545922011 371.854843444179 398.070427645878 403.407919563896 370.519396536982 366.880896399502 389.039474192099 1009.35467014393 865.578733632498 803.885163211628 721.315916558919 612.21200684974 597.223218943402 322.86355003371 325.843008348893
"X30" 456.638576681141 415.666999908139 463.805680745499 469.887120251144 402.806607372401 381.148776930625 384.401382748131 377.371854120216 514.215567648867 464.994379707225 383.88299336264 373.925508409793 379.382593442523 409.070999197334 415.115274533515 381.032334870594 562.028709785276 535.534841327356 390.935471791233 367.039324039217 335.720477770583 364.143350281038 387.625903999443 410.741417294676 405.804759869 399.068458467223 745.674291643628 440.670117611114 348.231692003816 335.647644311381 368.22915331651 387.040062536899 372.748175749476 369.431543722395 393.848237776334 391.603533860906 361.828379513701 426.588518244664 763.56731826373 762.473749485528 655.465642973629 520.572909399246 418.168994138732 358.720101893677 385.89150494264 393.012791520045 361.152794487952 349.885005302088 405.237881388572 1011.36366774726 860.008552806709 799.414421885858 715.61333640348 604.308000904375 594.509177989009 314.199866813688 323.585651643567
"X31" 460.439693236439 401.754766612757 450.278287892274 473.560805560383 390.076081857351 373.612488231556 364.206178915778 351.83440512844 527.701955904534 470.343062390747 392.567647223594 374.900534560972 372.718644553264 385.966343197096 386.175284338642 353.92154903119 591.368831592247 571.129436257183 399.912084247548 372.466045853874 340.938280918864 369.46508469815 384.140694911211 396.837669334495 384.126631894809 376.344477638144 751.645677121711 450.938610043506 360.310761059043 351.594472420511 387.923781564716 404.714318633572 386.176385885499 371.970322867005 392.4438920265 388.022795282968 352.439475893331 411.990326538957 777.395514409044 777.284381434032 665.594100346672 529.734282691965 427.674842880818 364.557496933277 391.622257766522 398.784121062405 366.687248070303 343.473387527214 410.084794668734 1016.89959514975 860.665823686759 803.372973750632 720.786560683153 610.524982121928 603.913974324961 319.506106044882 330.47637039362
"X32" 442.874024784296 387.241741675469 434.0726847926 443.022165313982 366.964819090884 380.373421691085 360.301778074841 341.399196695445 500.099277526364 452.738365625448 414.039948885252 390.652890486062 382.290107098942 380.580220320004 373.767527022295 336.564474964901 577.394750521949 573.993263072792 417.594331950614 391.344961041995 360.439442707004 390.371617914802 398.300806198051 400.869508997529 378.773045521771 369.841159220506 757.617062599793 454.119016601906 382.731297616068 382.058483230974 422.887892227081 438.12701431604 415.129179031612 391.492222084127 408.695669555793 401.407885768978 359.511396488866 396.898577332204 795.877613282677 798.511094024271 686.087846874608 553.23452380598 454.465251092438 389.084750345155 415.135294336353 420.704732471972 387.372392080499 349.136645701667 403.322816907594 1026.51759375734 868.387151885386 816.231801146832 737.279507589009 631.160693616235 625.697345575918 339.255290026269 347.925568903655
