"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127"
"X1" 1977.73389337455 873.475093220944 670.121909808922 2004.64954016933 2025.1115865335 1740.55610248117 1292.60558164869 756.390163250844 1973.24841166711 1739.83954523391 1744.34591146345 1399.99438566514 1217.74710659629 952.652064164982 1400.27966930517 1625.00885996149 1556.86089859322 1416.40720818176 1516.76252934214 1411.03305613853 1562.90932695968 1694.83339526342 1377.7087030821 1446.94269967213 1427.36100611855 1288.92074485733 1301.09217073509 1363.20193542307 1423.04748005361 1438.31155637901 1662.78481278837 1908.29888163106 1708.89768731021 1186.94077628696 650.425329541612 653.846681535055 1149.64376125258 1181.38547935612 1143.16518130948 1190.55648409743 1312.29854159083 1338.11785143019 1413.16700223063 1452.45170791837 1495.39859442507 1479.15884644234 1310.36660767534 1252.25676575173 1114.61027434407 338.018504635067 820.810964385995 970.452169869825 1100.77611258801 1287.4266004316 1247.26289517549 1193.3449076274 1308.24603662538 1308.08258912804 1249.61856451066 1232.87448642072 1217.24921027265 1385.76559878851 1455.9456193629 1340.05452741068 1150.82370429199 895.746894655767 1124.22377073411 1194.43786817793 1140.56531713138 1103.34027844829 1229.68017205493 1270.92826987838 1265.44675827626 1219.68922659409 1303.23673886207 1660.60575000559 1852.8456305692 1741.05314975715 1253.44419799362 899.824262507028 908.131845741224 863.927327449405 1078.36014377481 1106.25906020181 1093.79985248807 1162.51546821475 1249.69547336641 1354.88315780289 1332.19148716396 1197.61654171895 1293.27985031402 1571.5073006014 1415.32807840288 987.328950210678 625.496090238823 491.987156844018 550.609907890757 528.571917164666 915.036742026534 1002.98136079017 1019.18952512885 1076.94094169053 1091.11490846438 1278.76183893476 1093.39921232237 871.092387350856 679.92128426222 624.832353326844 763.391383008534 629.574081814797 383.077149445533 361.41058822444 342.249115736478 299.538762581578 436.787257286385 909.706363922436 1023.20890685886 1050.73617946476 836.188020723338 500.343930226009 512.442656049192 902.520253221464 511.058557817712 862.897414512037 645.238847835188 853.147879786313 1012.72714398681
"X2" 1784.09733942296 921.306243805774 691.032011521113 1903.55702906315 2060.2667451668 1753.04684800855 1295.45727621542 739.913517679089 1997.7618966783 1813.10371399294 1773.03516298124 1399.80557592045 1187.80916292783 948.454220690744 1309.73565149144 1608.69297746637 1616.82467539945 1473.86449578455 1521.79317292744 1366.52049620743 1507.39425865123 1669.0825526621 1422.93773565518 1409.45925663985 1416.64352799315 1297.87219126292 1301.7395652682 1331.03134723248 1347.30675474315 1367.17859581956 1614.49313508077 1924.95577571472 1748.15926845779 1189.48275061652 644.680620755831 671.415124384725 1144.62215260559 1176.26329586676 1100.63295719201 1130.45621312331 1231.52215139746 1274.97423452908 1329.26996522832 1375.66390505068 1459.75342324824 1482.52343911798 1332.02363698792 1202.7763494667 1056.92431490459 490.797967448554 804.311708661404 935.099242775535 1028.61808342564 1178.48636615789 1164.07080143185 1132.6240568325 1236.50326729359 1240.5559689959 1203.25114136284 1169.63055697258 1155.68065271453 1264.02392584874 1376.27898399221 1273.5984637337 1071.3349040282 828.712851929508 1021.39720671019 1110.08381024127 1056.83917510183 1027.40358807887 1129.35147664234 1184.12946558789 1169.80861695328 1066.54516185709 1139.26581980215 1405.14451218192 1566.5447103152 1434.13612836402 1079.23633359881 764.94371306182 847.336410491459 768.860488503054 963.087160463255 1005.92153588805 1002.30945121249 1074.91354543789 1100.15369719058 1161.38019309311 1133.76797445811 976.008430869178 1056.47281816242 1289.9071217938 1140.35186611596 893.7154818376 490.800131549734 395.689420127175 510.486323437725 520.89755193732 824.774541346841 918.538229469274 906.801974192395 978.153797242957 949.352509308316 1047.39202132345 898.153609157576 667.63329237221 513.741783798898 526.25405895033 665.327296196391 558.30422090811 385.641216801319 317.794922130041 330.924564170251 336.332056647094 478.238637202972 924.708304024593 944.14278506763 950.149943994983 725.732605128709 569.7764178012 494.883895841951 727.160580902448 405.543356464779 887.225578864687 605.259335198348 806.675571179507 837.964699724212
"X3" 1611.24848767444 974.440650060948 719.098313340471 1814.18806968014 2099.98623983971 1773.29429270449 1305.95566294997 732.471856120911 2027.06463724291 1890.43294327309 1808.52525746927 1408.27692097624 1167.32612050156 950.94552453587 1230.5390917078 1599.12720502521 1680.38562285313 1534.2238748188 1533.02156349557 1331.05976109709 1461.47592004563 1652.02730329398 1471.31979287448 1378.19557707765 1412.66205842833 1311.55414183981 1306.01511118298 1302.56109404131 1280.0180905132 1306.01006318492 1572.22228778766 1943.31339675583 1784.91816766504 1193.79026012149 644.808247600622 694.967033170013 1144.96014337988 1174.98448729694 1064.54928809996 1077.11687838511 1158.06585615618 1216.26582201818 1251.28616705993 1304.36631484574 1427.38864920085 1485.68416929599 1352.72313155823 1158.18918517388 1004.61425312095 519.43243713121 794.859510065047 905.09246829378 962.825920365586 1079.48828392617 1088.43667632071 1076.00110029889 1168.47737991829 1174.95051144205 1158.98380390028 1108.84372665726 1098.51512534496 1151.56080588409 1301.52156734704 1211.28381916426 998.679196912791 769.299631372554 927.837569027968 1032.98636520277 980.928210253368 957.272662785302 1033.93897253913 1100.16728604484 1078.22297259848 922.070094318188 984.83000684682 1166.07131988173 1300.44307347484 1149.52470363075 844.996260145752 650.664931593595 799.675734260426 684.494868057604 857.33046824393 914.14703610578 917.493000198127 992.044069409361 958.691796081833 977.668178370491 945.455219975325 770.356445627356 835.288893135908 1028.06687954101 888.555336399185 713.685165634604 376.058705811231 319.074441379666 489.458815199175 530.752960356215 742.955677421607 839.77212982108 803.286397384287 886.531202459586 818.228122551543 829.9527266817 647.068023674074 484.07150542595 369.972808114837 442.772907344692 582.039821002586 453.144931538791 340.847378145758 267.500436456286 272.685113663298 276.608310184653 433.613394313521 869.722233687979 870.479271984608 855.457221511679 624.86458555268 534.385954838828 405.99916849588 530.168334491722 284.673626800453 863.336993956502 572.634915629074 765.915732723134 676.204951007921
"X4" 1488.94312083381 1036.44022401949 760.052395760861 1752.88537567149 2148.91856199792 1809.5935671371 1332.19097123825 743.765614653811 2066.12743150111 1974.86857472457 1858.71203609326 1435.68746509421 1166.45142307616 966.83362296485 1177.00351510181 1605.12693141065 1750.86889702924 1600.50316318061 1558.00350147066 1317.08804212711 1437.95325543601 1653.74348281995 1525.31010974214 1361.4942743599 1423.47520342 1335.90833585449 1319.51048220954 1284.54243956955 1234.47404893378 1268.4823851036 1544.87988681152 1965.65153187339 1816.71645456986 1202.21344113519 657.076474782225 730.524489522533 1156.0261446066 1182.66791879954 1044.03077088045 1040.69137705108 1103.43889746417 1170.12538714059 1189.68889497973 1247.97262461211 1404.20870707664 1490.21502824447 1373.34611065532 1126.92768525938 965.811017224739 493.312609611094 800.890668271088 888.313632625017 913.671191390005 1005.79215886852 1032.03594948092 1031.12696260412 1112.09335328042 1117.25744288091 1122.3486515564 1056.72880647292 1053.68996044354 1062.84734557051 1240.01222163381 1160.08387831498 942.545126779784 729.165671193224 858.479450779018 974.602624834048 924.763628495743 902.677902526152 953.697659585349 1026.5533995965 999.396000580527 801.964525029675 856.598966050466 970.570664220081 1086.94072491513 923.493304971892 626.25121032264 581.281610951824 780.230967203355 625.045877759709 776.41355430925 844.309237739192 850.707380116566 922.98301694596 839.667012690404 821.880655442208 785.56731855226 606.819582598764 655.88144801293 819.050275112459 696.219746293145 531.883121912731 310.817520264832 288.539309422101 507.034245244477 574.541115907553 681.266001068439 776.399675878502 722.366455922256 813.405883761371 713.819066557681 649.996466931153 413.860681875638 352.932264164358 278.531741398947 395.5797101936 533.100700087075 365.692898509616 303.781684943497 248.385266176369 227.092230562484 203.758869862788 376.605398205211 791.855814990326 810.710843181678 777.017793797836 548.53452466958 466.023274663778 312.186920844331 364.371014613844 200.289308456184 826.049819317064 557.842098668057 738.914090770964 549.297287616797
"X5" 1438.33367947104 1108.81369509363 816.685342656034 1731.33632995743 2210.26760688594 1867.38878514454 1379.48546006673 779.946998407929 2118.07292251184 2068.1405047912 1929.27234782897 1489.32586064976 1192.40903647932 1000.59074929314 1159.25558363681 1632.84629296041 1830.14302712777 1674.68071957154 1601.96553520962 1333.86033033386 1446.00149298555 1681.11922958565 1586.47490529858 1365.2271879564 1454.49874064706 1375.03861093534 1346.46008418636 1282.4624191259 1221.06106809721 1264.49730141119 1539.181279556 1993.77033124965 1842.98378335647 1216.55126047287 685.378184610414 780.604884569095 1180.54216672343 1202.77794511723 1045.55616336457 1028.59008192349 1076.09857960337 1142.85094759799 1152.95775522529 1214.04633884621 1394.98666693422 1498.15088223736 1395.48554543141 1115.63843566806 946.585510039775 470.864557726192 826.832740397839 889.864053736813 888.725938462935 968.377821364604 1003.23667041127 1003.83796162158 1073.95609176947 1073.20664784766 1098.39545861576 1018.74803591557 1027.16661403476 1008.07343601707 1197.88573045412 1125.38496397696 909.857115141896 715.919108202199 823.365893796917 943.164735485656 896.933719917686 870.971097499774 896.923042146206 970.101869352354 940.621744621169 718.394610355641 767.08638787193 838.108668091267 947.920538511814 780.119064922115 481.107724135814 570.461562782823 796.754441212028 599.586702455728 730.703931044823 805.622150403465 810.474242032679 874.940078582638 754.165494927581 707.902319069146 667.758738438068 503.053670381399 536.954545244457 685.867601587196 587.649841789474 414.933926998572 312.976601615212 319.487426485001 572.719650866777 658.941432786447 647.616846675017 735.575176357673 673.806974162765 766.961262717542 647.343820282545 525.070377330011 255.534734249377 294.170331386648 257.069246791576 397.704749221546 530.792445314183 334.675251440396 315.736937063004 285.623893568067 238.303100298152 183.133460452766 364.314357798547 730.494463177289 771.103519342703 722.773510136593 507.128385313784 423.080434784461 264.95108280726 268.017794406296 187.44677492464 803.362272868628 567.089663560521 730.097888725421 471.972723403777
"X6" 1471.84902467496 1191.54645800061 889.642777518542 1756.41770829573 2285.66191158492 1949.37841306834 1450.54150559402 844.024207712208 2184.32300726194 2170.70742457298 2023.33608075411 1573.24782485619 1249.25097396524 1054.508970054 1183.11478034654 1685.65302560295 1918.7271882537 1757.51017572466 1667.75498533254 1386.89630889118 1490.91380964811 1737.90477306254 1655.46822377447 1392.72915435135 1508.57223378013 1431.07773830396 1389.32458027651 1299.89026649104 1246.38151238048 1299.89621838208 1559.29838978614 2028.7928528324 1864.10535707103 1237.96922193087 731.57230225199 845.403750874784 1219.35526311211 1237.17290519899 1072.87184135972 1045.25333647636 1081.21213222436 1138.54307443812 1146.77692531378 1207.65521824387 1402.93119400961 1511.26195675012 1420.58196989179 1128.5950165775 950.751204258624 495.272419592744 874.264807781565 912.426929379031 892.624880704264 973.800727789771 1007.09612080467 997.925792300862 1058.68171529632 1047.22581452809 1090.87876042878 998.895891255737 1022.7248428266 993.351575633373 1179.07589921072 1110.82155437041 904.880609193138 733.624786998164 828.145499767718 943.644541145031 902.647147155067 866.830544719602 869.309014540131 935.922736404824 907.101612263111 679.422584774232 724.350606931248 780.679999185261 896.222160322564 733.310413209125 449.234347097496 624.223453131725 852.032165406383 612.884387374388 726.122196088771 803.474328258606 802.198513718944 852.778567558814 709.523250192397 644.923545171208 600.935230226094 469.388798157621 490.028011344462 642.303787380592 576.776030031945 409.240672068525 391.341650177588 418.913240008571 689.339342275107 784.795389522362 646.508651779261 721.782587211875 663.525603868549 752.265295174791 625.570551701459 466.412695240642 211.079810543873 318.093972822257 314.073238016285 455.692424236825 581.453700031378 385.664586966457 403.969347830396 393.621148186949 335.120482839844 259.932203080862 436.006138230739 714.443718276263 755.606586831694 697.93494022617 506.813123273393 447.585089864748 299.741944487214 265.700464965186 267.007676931666 815.163823813531 603.316269942698 741.459164188323 452.794852131483
"X7" 1576.40206262614 1280.58494832721 973.957304190311 1820.85177766565 2371.98973702379 2050.30710793475 1540.52083763495 930.159843970559 2261.43906727214 2279.30130058092 2136.28336569392 1681.83915961651 1331.53604342632 1124.54210545594 1241.72637075216 1758.65711847894 2013.25023936995 1845.96318859967 1751.21835166365 1470.32799622426 1566.42571322811 1818.72354369091 1730.23397570875 1439.87234060114 1581.05779250258 1500.26528888616 1445.00891459241 1334.23712680153 1305.24906788213 1368.43097489117 1601.69070725988 2069.69114272887 1882.44873020145 1265.7208689353 791.86676442706 919.295933567524 1268.49515515967 1283.06153267814 1121.67314499981 1086.26999445148 1114.16550235278 1154.60769058471 1168.01358755138 1226.05973512178 1426.33240446665 1529.92976152569 1448.87933234869 1162.65192459374 975.388179448463 562.998267376926 937.454194908854 951.953594798783 921.248127368019 1015.70477766468 1039.04349130143 1011.05280399135 1064.54755262087 1039.08810320497 1099.10377944217 996.307288649934 1037.6311266544 1013.12795970583 1181.14609155061 1114.82091232098 924.255210532767 776.467841615049 866.116932404144 971.502805970146 937.254222245051 886.91180915322 868.46093078808 923.338890337124 897.40319695872 680.725380079273 723.273665476661 788.819370268895 919.740989988432 769.25570106384 516.713616911853 728.890043961333 936.417341605414 657.891089934352 756.104721742052 832.428221197199 821.989200937864 854.146769143161 701.794747108202 628.159566605481 580.18780150935 495.933055526387 506.013157223671 676.096105192613 648.795477225825 501.633524913428 530.464229224663 571.545172577544 843.075604200365 939.260454105471 672.833800528841 731.660082096063 686.361632612076 765.373264524914 642.709436009218 466.705911710221 266.853514328861 409.536116584302 434.071401770933 558.662483473604 675.286214807182 506.253666603556 555.31192656231 557.329064925063 502.374478838054 420.080809664149 578.981014252684 740.017019826162 761.366030273491 699.523609634448 541.803044213981 532.629548793113 405.196798834339 343.55621279775 421.18595392779 857.178148450192 660.804283666523 768.947123209712 483.258847637258
"X8" 1732.58433113825 1370.87003770285 1063.26660013037 1913.85405360835 2464.96259392683 2162.94575408659 1642.71489020498 1030.32243274324 2344.77556517171 2389.7263757741 2261.57157716466 1807.08763263773 1431.47008902822 1205.07211924871 1325.09527809327 1844.92006108883 2109.37234673927 1936.06957187342 1846.46577037129 1575.46472846422 1663.40771628931 1915.93631096167 1808.04275001629 1500.67901263962 1665.46261288233 1577.37764110266 1509.03916650078 1381.38844852111 1389.55757477426 1460.8576333918 1660.90777370544 2114.9041480368 1900.87511913168 1298.58698282408 861.06779352474 995.216011252495 1322.79493678528 1336.49922980194 1185.65992522904 1145.03583574598 1167.92212143045 1186.79398053709 1211.35350499873 1264.58921068377 1462.26362309317 1554.19336813992 1480.32502106843 1212.82616348931 1015.91012834459 658.842926032448 1008.85208568828 1002.72586599713 968.307434196149 1084.53565905228 1092.12395898565 1039.36485874612 1088.26409629195 1047.41844053436 1121.27682717591 1008.91696007949 1067.53960178728 1058.96056727627 1200.08455709995 1134.52419918246 962.734255234587 836.183404963704 927.518043386144 1019.84500310373 993.664373336964 925.884887626091 889.984505245634 930.244904340421 908.455954365068 714.917237837843 755.47821012572 847.750616939575 1000.19779675596 867.280366823318 656.303992824818 865.900050450869 1037.17769315398 724.630679329513 810.994841477051 884.36508424307 863.654582455437 874.909087398597 724.245040972976 649.370606461279 597.192422570268 567.78795737709 570.721089052593 768.533317253906 781.78944425799 664.119467423501 708.880162281756 756.585705224737 1015.97764447646 1106.09324416443 719.105031661039 759.904043825761 734.412084423177 800.11042409385 689.863419679344 514.042665916403 396.126842605088 547.01460447919 595.650697896165 691.413976443371 798.491879757864 674.592052848977 746.537730289743 754.377452691806 713.949625098565 634.74143172711 767.609984281356 795.439267340567 783.844705868421 722.535986678972 603.353294977928 659.11618153959 558.304430879456 478.174734337084 622.58917113311 919.109975506566 731.68856286729 807.013134933738 550.633371851756
"X9" 1921.04661842156 1457.34386864122 1151.21398584857 2024.67278657339 2560.29929439595 2280.07842782527 1750.42897864371 1136.49650967525 2429.69383753627 2497.78856192488 2392.67182893466 1940.99976991611 1541.27908616207 1290.49293688743 1423.25503792815 1937.51840315629 2202.75512675517 2023.86056740401 1947.62057682393 1693.64028083939 1772.75467104149 2021.92240599216 1886.16837079014 1569.18708752696 1755.30739188306 1657.20002591878 1576.95082012829 1437.24430527571 1491.22983459408 1567.95937437553 1731.51834575189 2162.87559379279 1922.24555955029 1335.35417500939 933.991746084691 1066.11251775105 1377.09351565589 1393.54997929301 1258.54937907442 1214.96703954552 1235.46939844667 1230.86972360427 1271.50786370399 1318.59611127829 1507.81253266422 1584.09804292943 1514.8696994469 1274.15316558903 1067.74912727657 767.616769683445 1080.91885328855 1059.03840008146 1027.5358764769 1170.76994146516 1159.40702967194 1079.02534537784 1126.562453432 1070.86072283921 1155.62024843126 1034.67713792381 1108.12168392573 1122.43748621814 1231.8991218442 1167.09076264365 1015.09317372549 904.525809249494 1002.61346858868 1081.80028774225 1064.8121542715 978.441659564892 929.511212669422 954.557738073659 937.213360151372 774.650263346823 812.62530167567 942.756125096373 1119.37861501909 1006.78055560198 840.834262837074 1016.7291434293 1141.60019940573 803.152049449767 881.16453205588 951.192582468292 921.028209178404 910.952488091154 770.174116300392 700.360783493474 643.668744177167 670.106699280802 670.01908793629 900.971632818066 953.909240131395 868.771532672719 905.170021016406 953.273140751831 1190.11575646226 1269.06338397914 777.858155069787 801.232165749754 799.803190182589 850.327190150269 758.170326662849 596.569942729633 572.240205363567 709.099823358883 777.444940113017 838.77976455922 937.306131834275 868.877775805089 954.459162223509 962.430628676806 943.769526338419 875.121689699983 976.322306437287 868.969236713223 818.524865102768 761.993437599557 682.749729303942 807.986573076334 736.104437825554 646.212167422469 843.874082904971 990.683831905262 808.119123701942 850.12085156319 642.22965858629
"X10" 2122.47696962126 1534.94409615303 1231.44118947301 2142.57673777949 2653.72107613791 2394.49418548685 1856.97467968966 1240.67350052461 2511.55681584787 2599.29066178497 2523.06154199997 2075.59175833848 1653.20028831312 1375.20406204433 1526.25646340319 2029.53588311019 2289.05671028093 2105.36433008583 2048.81261883405 1816.20300832339 1885.37541332998 2129.07104837374 1961.88478887138 1639.44335521824 1844.11895765191 1734.52059721714 1644.28369119503 1497.71473792906 1602.20842576428 1680.53601326731 1808.10421851947 2212.05221036782 1949.4241504354 1374.81350450674 1005.45921476477 1124.94006318086 1426.22974473561 1450.28187042226 1334.06890786722 1289.49270253523 1309.81075275682 1282.61648782197 1343.2072617901 1383.45076490555 1560.07786366819 1619.69529738062 1552.46725129454 1341.68115036691 1126.35044401215 874.123451699197 1146.1154946144 1115.19221580857 1092.68073103839 1264.90425523502 1233.97866339918 1126.2108235977 1176.19063416259 1108.0762764712 1200.37040248286 1071.55523032328 1155.06115332445 1195.16735808123 1272.61265425246 1209.69490740305 1076.12354980714 973.259222246741 1081.68357419856 1150.51369288365 1143.6492160213 1039.28985774715 982.693328169161 994.21437148378 980.649450506556 852.606077974542 886.40494381199 1059.16011541446 1259.1140577856 1167.19971905911 1043.17333820941 1162.86889327886 1236.97665716485 883.51781120076 957.00348217386 1024.83559929166 987.961900341668 958.181829469278 832.909276217978 772.968805110737 711.370695518333 788.07729561876 789.814560017738 1054.8135388296 1143.35140918969 1087.69795519108 1097.93480665841 1140.85801186133 1347.56092854551 1411.93504246481 841.643569283797 850.377454247902 874.681443121796 909.892157015171 838.792790767024 702.475607993378 768.573730419037 874.390387022763 958.110516495584 985.609291813887 1077.98231181956 1067.33299835809 1155.9021867346 1159.16226087099 1165.76775049067 1112.44289235318 1179.57751403984 948.886968042476 860.903021512608 812.936572588283 771.299010442511 960.200891358843 915.661951378701 824.365006931559 1057.71590616983 1061.63285787758 882.252225907434 892.739925193524 745.387111362857
