"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X11" 1025.87986788873 1081.09083202856 1083.29386311061 1011.38902231117 1170.32534220527 1293.6121453273 1277.33635968344 1193.02811665064 1018.68042405649 1178.47465968791 1333.83111561344 1442.20751432622 1385.47946781179 1329.45888328468 1337.93391128594 1149.05156964623 1069.00343658777 1127.1403340569 1418.82805475485 1457.83397494873 1521.78355673369 1525.83380570867 1462.99504517985 1444.91695639974 1396.06671103986 1288.70238752443 1116.77721009727 1235.22992207762 1454.16959507987 1571.64468186589 1616.68631233983 1557.31896425018 1508.98506917668 1531.09265876578 1509.80294491678 1449.44968364548 1389.6933536919 1155.63791873567 1269.82835664501 1384.57636338319 1498.62400766123 1523.2028095747 1503.45581827005 1585.56003970158 1571.90927569759 1531.04158326537 1455.92385651022 1341.81378545732 1101.55260708558 1448.52426041849 1446.97886069317 1486.89665716814 1538.95971555224 1558.59670328696 1518.15061383174 1425.24470515565 1245.40842488598
"X12" 1087.54238704849 1142.50086008741 1139.33081021552 1062.95909567613 1201.25644432857 1321.00322419582 1307.33235432241 1241.82047011827 1063.00042019071 1224.64086993409 1359.68048058719 1470.37177688478 1421.14412690704 1366.580827689 1379.80429899991 1214.30941684854 1087.81740901794 1130.16188736281 1444.9334228358 1484.52413338752 1550.33840300163 1558.99954535877 1497.09268759812 1484.9796908264 1434.88744073421 1335.72873384653 1128.72774758514 1229.46261927998 1463.94258739577 1585.67348796068 1638.59692444863 1588.93031650312 1544.10401781457 1562.96686883612 1541.75741676247 1480.64735254566 1421.4603240112 1195.74213248145 1271.42809962917 1390.17158689973 1507.6156764065 1536.07254248757 1520.04211010008 1613.52721798091 1599.04844403482 1561.91559942847 1489.26961099189 1370.28108364045 1160.53644329319 1462.13911097825 1458.49964571481 1501.49489171632 1553.39275807408 1572.78641315868 1533.22177277878 1442.84044915005 1277.64698843168
"X13" 1118.71801326274 1184.98101136116 1176.72024490438 1085.44143445169 1224.7989017117 1342.39606708172 1332.16894960687 1282.15792218812 1076.51304540006 1250.48718973033 1379.89136722668 1493.21066361538 1452.79074903422 1400.16251519704 1415.32875607923 1268.53277335695 1075.71045728442 1129.14868683418 1464.25483244942 1507.70259025191 1572.78829658789 1585.08960076002 1526.42087608967 1521.15567968448 1469.24528126413 1376.89885927683 1122.52332791204 1219.30819955541 1467.92549384471 1592.19479096484 1654.90334613996 1615.80599387427 1574.56602615893 1590.1656556685 1570.74058847441 1508.78428086765 1448.80138478169 1230.45457928366 1270.60581641061 1392.76555317267 1512.57630027951 1545.65037793882 1534.38728067589 1637.78962638178 1622.7834249008 1588.9701785853 1518.01167750497 1391.6273612015 1199.51981013902 1475.15270090521 1469.00717426979 1514.60240302042 1565.11166287892 1583.76294198053 1544.54435209963 1454.00676480392 1301.3422321567
"X14" 1108.56105997506 1200.93941062471 1188.61765130306 1068.9401718213 1238.45874269827 1355.91692902066 1349.95583131911 1310.01869279054 1049.13163296828 1248.74603596772 1392.72945758775 1509.18207689521 1478.27789675425 1428.15679444682 1441.67232867993 1306.14909961361 1024.27872972706 1123.13074811403 1474.38494675914 1525.67758787683 1587.19616110365 1601.64637337023 1548.60173672167 1551.04553960114 1496.7390649761 1408.97480908084 1093.799294219 1204.42634304503 1464.93628964238 1589.80956796105 1664.19994382181 1635.91344608076 1597.99324459034 1610.59428301998 1595.0303660969 1532.14165177655 1469.90448045088 1257.88126424349 1267.04839331393 1391.87789375293 1512.92152665252 1551.48042834179 1545.95104717761 1657.21245518699 1641.83662797783 1610.50384821742 1540.26876110962 1404.18954467844 1211.45890416494 1487.21192997862 1478.21170945207 1525.96345705681 1573.83406040034 1591.27644260375 1551.50109865416 1457.80233711974 1314.47375775973
"X15" 1052.64669703636 1186.12181821718 1171.26899441368 1009.81657364024 1240.46099017451 1360.13201924935 1359.30934335657 1322.52911444796 977.383572606975 1216.37081066757 1396.73711756817 1516.81535081376 1495.74212691521 1448.93037310044 1456.74526290691 1323.28505219015 931.848558863169 1111.40839961044 1473.29742422401 1536.68125933119 1591.71754799898 1606.55633496849 1561.6812786548 1572.64684316145 1515.52205510117 1429.43401802326 1042.72649410205 1184.70411414096 1453.90880129683 1577.30910280782 1664.82400909517 1647.16317382576 1612.10423418294 1622.33300201562 1612.9611241223 1549.06328373959 1483.04666713571 1276.48361268427 1260.46300150056 1387.03746827379 1508.01395156368 1552.90999507698 1553.98788733993 1670.419093459 1654.8418260227 1624.7973074932 1554.19145161637 1406.63219201683 1192.93605747042 1497.90387490995 1485.73706597558 1535.12585975961 1579.06083937675 1594.75925385391 1553.28435434136 1453.30277034497 1315.34289581312
"X16" 972.370535544837 1149.70990617196 1133.36489205256 929.590152449922 1231.93786675672 1355.39200024136 1360.89420002758 1321.44645364516 884.388371386995 1167.28965648208 1391.58644056471 1514.946838732 1504.44998816831 1462.52167765629 1461.46670519311 1322.91568007105 823.799748612621 1094.37899304451 1460.51842830529 1538.60585978254 1584.90342142219 1599.11187695397 1565.4224324435 1585.56332853683 1525.98577932908 1438.64289700486 987.695584878673 1160.95383224376 1434.26263251792 1554.27491173559 1654.10624584144 1647.25819989426 1615.02413228844 1624.18242011633 1623.10656447158 1558.15725045108 1486.88022311531 1286.1676971467 1250.6466938521 1377.82114205029 1497.01879880586 1548.51102196467 1556.93968399018 1675.08047302547 1660.09221758503 1630.07627163704 1558.07745690763 1398.9586471991 1155.12764435948 1506.57881716535 1490.86501086 1540.85680348115 1579.43541084021 1592.38343023253 1548.33853976572 1439.67528617782 1303.57194536123
"X17" 895.594461670666 1104.66031471669 1087.09462903446 855.853706520407 1214.83730137253 1342.53563243681 1355.91879374268 1309.9630963519 799.686225417809 1119.47589589016 1377.20841827852 1502.46260441628 1503.90587882112 1469.33370455879 1457.59676895685 1310.03035297404 731.724354190645 1072.76153909776 1436.02979050881 1529.02475221072 1565.39169141333 1578.97057234739 1559.95846484377 1589.72950319949 1529.04336890883 1437.82069265011 950.721509275625 1134.16458112438 1405.4448265924 1520.41602052736 1629.12721426471 1633.81567357442 1604.91923896464 1615.03603883713 1623.94166443839 1557.9906267087 1480.14922085082 1287.24934918121 1237.47688188556 1363.86770014687 1479.06660546162 1536.56251971613 1552.83312819035 1668.46512906486 1655.60643648926 1624.42141884572 1550.19057366908 1381.53747506161 1112.74868078264 1512.53221279406 1492.76859415253 1541.67722965863 1573.3307484604 1581.94826652879 1534.90751489278 1416.08708649384 1279.24856297385
"X18" 847.592781845529 1064.67324429757 1045.36245839853 812.546947433316 1191.30354029777 1322.46086460672 1345.54901284457 1292.21635504773 748.960358656206 1088.18061745677 1353.3489398526 1478.13328598324 1493.30311420124 1469.33482050918 1447.04699598844 1290.47818923346 681.642052196986 1047.43437452127 1400.06741279089 1505.33133528022 1531.78910801435 1545.77908546512 1544.97927172635 1584.57955742059 1525.19422454879 1428.56568478098 947.288873841923 1104.98351319533 1366.45087002982 1475.08624674393 1587.16988739135 1604.38132977299 1579.68420224006 1593.32774698674 1613.15666316809 1546.60108610752 1461.59736539631 1280.17633726819 1221.13749368524 1345.09021411296 1453.42252619979 1514.96332842029 1538.74366974785 1647.17541481927 1638.53570791493 1605.31561057104 1528.48620268129 1354.80434330394 1078.53112669957 1515.12163289257 1490.55508331578 1535.9544594982 1558.96096790614 1561.13975569361 1511.29283237464 1381.64379273373 1243.08591801323
"X19" 839.208308793403 1038.3124126917 1016.41025864091 808.37458723663 1162.55528018873 1295.40566068534 1329.9596234902 1271.35268328087 741.792856471669 1078.0998709856 1319.20432843078 1440.62535334183 1471.057613609 1461.22986288379 1430.53675163296 1268.10968008175 681.19442437667 1019.08771274074 1352.72858079958 1465.15348155806 1482.72666392474 1498.75247373514 1518.98268166385 1568.30622093491 1513.44325607681 1411.61221886486 977.693481018669 1073.3560666 1315.82800735241 1417.1715473313 1526.52958359035 1556.80343219735 1537.0084659599 1556.83431532039 1587.57890753449 1521.43022541242 1429.95266142795 1264.99075737528 1202.20213844352 1321.77696426311 1419.71963663204 1481.65227759127 1511.146538429 1607.71395841274 1605.39086219507 1569.80180954259 1490.72808991727 1318.8198246809 1056.7493342012 1513.94161000158 1483.46374573893 1522.30454540972 1534.85679189489 1528.23847068854 1476.35914200608 1335.5501159253 1196.18460550787
"X20" 861.075028833284 1024.9736293395 1000.15128007836 831.96148552925 1128.33685822674 1260.63948012095 1307.82702141196 1247.88110752905 766.482017544776 1080.34882059079 1273.63251382233 1388.9151957559 1435.00116133141 1442.34701595762 1406.77634418122 1242.76826776263 714.938591304361 988.087239512378 1294.04171543189 1407.19311583718 1417.37188602524 1436.84751676711 1479.37112263076 1537.97000848012 1491.02110762456 1386.0004616719 1025.962660302 1038.62068237032 1252.39266623431 1345.67435408139 1447.45969979528 1490.08348315708 1475.17354364325 1503.26688454514 1543.98989685952 1479.95939732117 1384.26476464397 1241.12352008896 1181.59790929024 1294.60897683749 1378.21794879223 1435.34564662244 1467.00519269204 1547.71171357373 1553.1411223825 1515.41985437504 1435.22225710801 1273.20289293451 1040.88525723783 1509.01313009609 1471.14347832905 1500.0939717377 1500.4615350464 1482.89463398146 1430.08795812614 1277.56304961296 1139.89403866485
"X21" 889.204821479749 1016.40159560697 989.569499737434 858.180451894803 1087.45278653532 1216.86255885953 1276.74543625449 1219.83919313308 796.661384414059 1077.02907742479 1215.76369489677 1322.74659233713 1383.08710957395 1409.37248448128 1372.94799777969 1210.9933425167 752.07949912679 954.675349353504 1224.44800345281 1331.79720192767 1335.95220037074 1359.39558122375 1423.3371928174 1490.39205149293 1454.19180845894 1349.44704676762 1067.3240730168 999.971131430325 1176.01177935172 1260.4671375158 1352.40173970856 1404.9494020704 1393.87832652978 1431.13807353752 1480.12243339942 1420.49497058094 1324.30455269632 1207.72319618399 1160.48006612409 1264.57959096334 1329.85767735751 1375.93310509356 1404.62650972909 1466.71688674468 1480.20501560338 1441.09109944993 1361.52025368727 1217.51052780092 1017.57740807361 1500.81615239564 1453.76181892208 1469.59125378789 1456.31187206691 1426.26844969087 1373.67996207637 1208.32866320153 1075.90089541475
"X22" 898.860365057655 1003.22530301601 976.643950234066 861.801407406614 1038.87187811605 1162.94915577181 1234.32101777828 1184.79677925961 805.759059951915 1050.48301455608 1145.29621956004 1242.48909685256 1313.86273475596 1359.34213365103 1326.19570511245 1169.0027291489 762.073784693965 919.245124763391 1144.96417852246 1240.3078753644 1239.48759862469 1266.3918142674 1348.68660280915 1422.99169280816 1399.53165307256 1299.65685909925 1078.81722925304 956.863925842379 1087.43171913971 1162.24599564425 1244.7400839334 1303.16121734094 1293.91885783113 1339.86954159172 1394.71985997582 1342.18373375657 1250.41865627077 1164.15685848949 1140.02856571276 1232.77448018419 1275.88031978589 1303.96480295673 1323.30771600272 1365.43813767427 1386.13885429909 1346.81462310558 1270.11206899382 1151.61271652958 974.005874778706 1490.01195541748 1431.73660600126 1431.46736914553 1403.43318583439 1360.11254070844 1308.83271502062 1129.04775967713 1006.17989797162
"X23" 876.474179135879 978.620750221755 955.654397276463 830.841065575043 983.323135708598 1099.24074675169 1179.39593661824 1140.72108154866 780.874584147391 993.238612363898 1064.38810557838 1150.76173690104 1228.64285047571 1291.682327422 1265.13403686322 1114.94157058134 730.957699131917 883.036428782142 1058.94701334776 1137.16176884063 1131.74608984881 1160.67114879276 1256.42622839165 1336.34876900394 1326.1714330679 1235.74113230835 1054.50759534178 910.143530999769 990.486207191322 1054.73472823243 1130.14637062871 1189.66713348013 1179.89264162171 1232.43635666055 1290.40741515195 1247.37703312494 1165.00417498308 1111.17254931086 1121.31584293746 1200.42595755862 1218.30329097986 1221.9819023483 1225.72343495055 1248.17712630922 1274.455112295 1236.33451932442 1164.7177334968 1076.97613683212 906.71908075622 1477.65297497322 1406.15927295914 1387.41542659253 1344.09293635332 1287.48433692717 1238.39340682502 1042.67668183541 933.759880268938
"X24" 826.278033243742 941.405389551977 925.864125882996 772.991040626685 923.887759502975 1028.12134293304 1112.84081960397 1087.0436943081 729.585329732339 912.617085477826 978.03888611527 1052.66053887926 1132.10242583596 1209.05900757749 1190.84953874873 1050.42273655104 669.274158700014 848.291693388483 972.293107058733 1029.87598985952 1019.44144618314 1048.37212017959 1151.58051604654 1235.02338953638 1236.81792992155 1159.15801748286 1010.25096471105 862.328000033735 892.142321783184 944.843120786786 1016.18151847323 1072.55870539657 1060.3437305351 1115.79585091578 1174.1634262242 1142.01463891528 1072.66394919908 1051.31706453262 1105.18575330187 1168.86230074999 1159.88374531861 1134.59578848103 1118.20363065772 1122.83622661676 1152.86376833979 1117.34362904577 1052.44534482499 997.024849328902 825.071153263478 1465.0388286738 1378.74728915171 1340.082486533 1281.7140785154 1212.48712529713 1166.15957826953 953.931415447989 862.711584809559
"X25" 767.77219296865 896.263770229897 891.532285531613 711.721731896946 865.339878372037 953.707734680602 1037.59360566621 1025.10608652621 676.026484739557 827.790798792694 893.092514840166 954.850031925876 1031.37061488683 1116.89527312638 1106.91828510678 980.32249646524 607.626723582518 817.843664513699 892.22948895746 927.475473260838 911.015681325005 937.826743280889 1042.23114330177 1126.63399462684 1137.31148426925 1073.7288853166 976.531610261941 817.076622452433 800.843291698223 841.161458438971 910.845974788047 961.406625610613 945.877221742917 999.436266365793 1055.79542330496 1034.36630446319 979.306246692977 988.522954575719 1092.19367637689 1139.42151070216 1103.76849782641 1047.71060430243 1009.42290679973 999.209921260368 1031.52453635452 999.765475386599 942.278637655589 916.581038267967 747.703136971902 1453.37972075403 1351.50215004679 1292.6067017727 1220.30050601949 1139.53403598865 1096.22022614434 868.410991674164 797.452700141926
"X26" 725.143590083385 850.72606869031 859.01052750167 674.032529790195 812.61180441772 880.885991299697 958.004217384718 957.692772667636 648.188149627065 760.866501364879 816.506472703839 864.144313203396 934.266958971614 1021.97109412202 1018.48760475762 910.862502255119 581.911885813371 794.363854828269 825.411702331785 838.386570475227 814.800245421421 837.596457537226 937.459489955401 1019.87464456519 1035.10673798342 984.771619276418 983.410367293244 778.187166181689 724.210393302958 751.767894182329 821.014065850045 865.055887300172 846.46347560063 893.035303191492 945.489358619723 933.020473462293 890.824858794481 927.138088921292 1082.6360201929 1113.39449750865 1053.08579460786 967.472162930891 908.459941857929 886.754681516518 920.524944766701 893.282242019769 842.907989133151 840.765602239833 693.962724602717 1443.48943369601 1326.32039723491 1248.11199931735 1163.80044005618 1072.6782289919 1032.31224638516 791.431462168971 741.769232136107
"X27" 714.286823791165 810.850383353565 832.798493838367 676.184123850755 769.149770449264 814.156766960324 878.872154014424 888.121543693758 663.00094551146 726.478087814453 753.590640752619 786.107685848022 847.413373224601 930.76533666067 930.957920080711 847.113951665208 615.285288160221 779.607994117795 776.118410296436 768.55218807707 737.221634531594 754.437952310406 845.061720325431 922.337183949665 937.4048431028 897.841144573216 1044.70842756295 748.556835489122 667.032731376145 682.233978948571 751.253655668305 789.680403870224 768.978879199295 804.158193729819 851.386177929681 844.913098272921 811.907140997223 870.837524639798 1076.65573467792 1092.00201868758 1010.59219535288 899.263803750068 822.906432596895 792.644413262209 827.547154568793 805.063782062729 760.741386980165 773.844090305948 674.527729062832 1435.63929823461 1304.69392952017 1209.30051150744 1115.57997740515 1015.1893123121 977.393274644994 727.009585007825 697.987953091054
"X28" 734.273323493433 778.152155839794 812.926612230462 714.831657588603 736.011115110959 756.835464793468 804.671309748652 819.541454433887 716.950401111751 725.148531066788 706.963579499219 724.215070569553 775.02543594634 848.29922071014 848.957379877439 791.342892010712 705.654015791185 774.019416146547 745.348424352638 720.478767373266 681.730781985833 692.042829213906 770.012065883247 839.09131691644 849.796329614616 817.720269310916 1149.25149934014 729.566331240773 630.402930485131 634.6674552974 703.417118500935 737.837473076569 715.986593580925 736.932752029138 778.149097942043 774.190937292238 745.482039563668 821.922063036485 1074.38497129411 1076.39491144404 978.463591437759 847.042452957031 757.682336928476 720.820492648855 756.633278417496 738.604631303329 698.89329760599 718.539192746932 686.035308944986 1429.65447519028 1287.60551974786 1178.24263705572 1078.13444736277 969.456616725261 933.549162650944 677.392967291159 666.710768046748
"X29" 767.818812942762 749.550366115034 795.245980419188 768.302771629934 712.194370798755 710.95581971886 739.295497278638 754.880862254708 787.217325130253 743.813574995756 676.657879088594 679.867886895857 718.865198163388 777.952910871602 776.086285360981 743.131481195927 824.98530778272 776.893214755762 731.242987754211 693.552047401741 648.83437557719 651.047555833798 714.279585560423 772.588608502583 775.965735480172 748.108368483539 1263.85953771613 721.147985160253 612.364591823476 608.172116361875 677.099781209848 708.853095595112 686.231376957115 692.191628280634 727.03606934687 722.321740114265 693.020018670282 781.317365697943 1076.07240698738 1067.65404159288 958.255558035202 813.158006385281 714.898440581159 672.313627411947 708.47404163296 694.092365489269 657.525204383898 676.101639022488 712.624949206874 1425.23617497688 1275.64465908856 1156.3854644353 1053.07290935759 937.168864490522 902.213351760127 643.299146201587 647.27584700315
"X30" 790.690856566782 720.387982317586 774.561494541641 807.667620162751 696.065304907276 677.848055156213 686.321059626924 697.416499315439 843.059362446634 763.322388093166 661.276352476266 653.173106627209 679.277818639524 722.19969295502 715.440920905477 701.216804382886 931.137987619488 787.03727053107 730.648224069176 685.420717944956 637.125433452798 630.218273549999 677.938185862311 723.78500986022 718.423256729075 692.023626809767 1347.26430022558 722.471071953254 609.745699355605 600.443199354771 670.717050253673 700.29051825288 676.546474099256 668.878871000271 697.292696150829 689.27543463738 655.471747753406 749.235303055247 1082.14609668545 1066.7611628234 950.983333786492 798.593395505868 694.641975789637 646.542368329521 681.948896368207 670.030288180773 635.293764853361 647.048083169104 733.900019433878 1422.3887834705 1269.27173839556 1144.71458033552 1041.30834494937 919.610216175157 884.536363641276 624.704291480182 638.755720615776
