"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X23" 2491.60992694367 2491.60992694367 2904.15790929625 3190.42893311345 3075.26795369359 3075.26795369359 2971.49495584286 2971.49495584286 3807.23400130679 3807.23400130679 4061.53720318929 4061.53720318929 2982.6605571822 3013.02152593638 3079.0113648221 3079.0113648221 2970.45648137453 2970.45648137453 2807.15315678145 3807.23400130679 3807.23400130679 4061.53720318929 4061.53720318929 3552.08806746933 3552.08806746933 3261.21994170731 3261.21994170731 3398.78297807575 3398.78297807575 3507.80850623531 3507.80850623531 3367.31845227306 2904.04741155047 2904.04741155047 2758.91315316102 2758.91315316102 3555.49292643506 3555.49292643506 3267.49904228657 3267.49904228657 3398.57671267444 3398.57671267444 3507.79796311412 3507.79796311412 2960.13915450576 2960.13915450576 3609.5846463567 3609.5846463567 3816.28949242575 3816.28949242575 3983.91404397218 2962.16760499525 3587.08186917731 3587.08186917731 3802.18529912816 3802.18529912816 3545.70340676948 3545.70340676948 3517.09164273919 3543.351956771 3543.351956771 3543.50277363058 3309.8726914695
"X24" 2565.3406625887 2565.3406625887 3002.71496392989 3272.28639636738 3190.11372296063 3190.11372296063 3049.44021322245 3049.44021322245 3854.32505309079 3854.32505309079 4117.33684309143 4117.33684309143 3021.14745583448 3058.2332044617 3201.6436279946 3201.6436279946 3050.85772852058 3050.85772852058 2843.28710441249 3854.32505309079 3854.32505309079 4117.33684309143 4117.33684309143 3619.69458419465 3619.69458419465 3328.08949355069 3328.08949355069 3492.21821085928 3492.21821085928 3585.15945917338 3585.15945917338 3388.71860149997 2935.83453603779 2935.83453603779 2811.33820035248 2811.33820035248 3648.92604537236 3648.92604537236 3374.0952851129 3374.0952851129 3492.25400045604 3492.25400045604 3602.44446360635 3602.44446360635 3076.87292329138 3076.87292329138 3750.99467438054 3750.99467438054 3902.97134779449 3902.97134779449 3911.38351155628 3089.24706910418 3719.43332214457 3719.43332214457 3893.04789809492 3893.04789809492 3683.73676276129 3683.73676276129 3565.24625357153 3681.13583947495 3681.13583947495 3594.54204381076 3347.37398163064
"X25" 2698.04127736546 2698.04127736546 3182.94857582442 3442.25512502868 3351.42041241261 3351.42041241261 3173.4005553522 3173.4005553522 3959.72007747202 3959.72007747202 4226.96795507477 4226.96795507477 3175.10477604598 3180.75569281867 3366.65378178524 3366.65378178524 3176.70022054907 3176.70022054907 2933.00293618289 3959.72007747202 3959.72007747202 4226.96795507477 4226.96795507477 3750.05307596469 3750.05307596469 3440.10003407239 3440.10003407239 3605.48695334084 3605.48695334084 3698.49668532323 3698.49668532323 3489.77359655644 3029.96705517959 3029.96705517959 2886.43584721485 2886.43584721485 3793.19732070325 3793.19732070325 3522.50100073903 3522.50100073903 3605.81496584523 3605.81496584523 3731.90200188667 3731.90200188667 3216.3846998462 3216.3846998462 3903.28550150101 3903.28550150101 4005.93523179098 4005.93523179098 3888.94299567635 3240.19342214272 3867.37302825117 3867.37302825117 4004.13471625343 4004.13471625343 3833.05358400191 3833.05358400191 3636.15751160598 3830.95499257897 3830.95499257897 3654.60764632726 3433.60567231186
"X26" 2935.21599758748 2935.21599758748 3468.92286257543 3725.02270052852 3575.23698244318 3575.23698244318 3375.1344884214 3375.1344884214 4134.06110075096 4134.06110075096 4401.19002792233 4401.19002792233 3474.82269380085 3437.61702217911 3588.07460169788 3588.07460169788 3378.76540155951 3378.76540155951 3119.08586171735 4134.06110075096 4134.06110075096 4401.19002792233 4401.19002792233 3966.08547962498 3966.08547962498 3633.55474208827 3633.55474208827 3765.80370610947 3765.80370610947 3866.83104054779 3866.83104054779 3693.34750334245 3235.6862119158 3235.6862119158 3042.01691289137 3042.01691289137 4007.19681829593 4007.19681829593 3730.75443885029 3730.75443885029 3766.31585690181 3766.31585690181 3905.23318199231 3905.23318199231 3401.71157022875 3401.71157022875 4067.09010583208 4067.09010583208 4161.31334181599 4161.31334181599 3987.91808433913 3433.53074222601 4036.89151292575 4036.89151292575 4166.91046926469 4166.91046926469 3989.67197266893 3989.67197266893 3795.80616748654 3989.07592041535 3989.07592041535 3796.36092515351 3596.71699441232
"X27" 3287.96441916544 3287.96441916544 3849.47975233162 4106.47878032686 3859.35975246713 3859.35975246713 3660.19885551091 3660.19885551091 4361.92361979095 4361.92361979095 4622.20554344259 4622.20554344259 3908.82226231823 3846.88500610432 3863.33434957384 3863.33434957384 3662.34404112938 3662.34404112938 3415.64639334884 4361.92361979095 4361.92361979095 4622.20554344259 4622.20554344259 4261.04401839297 4261.04401839297 3915.4504826642 3915.4504826642 3981.71640533144 3981.71640533144 4090.03931788021 4090.03931788021 3993.50191428987 3562.99299070354 3562.99299070354 3303.27002304335 3303.27002304335 4285.91286519618 4285.91286519618 3995.97408618081 3995.97408618081 3982.18240866808 3982.18240866808 4116.36318796199 4116.36318796199 3637.65281513435 3637.65281513435 4234.86079812442 4234.86079812442 4383.21306564539 4383.21306564539 4246.0438437008 3670.89795877455 4222.00478619001 4222.00478619001 4391.29892343961 4391.29892343961 4145.50899584933 4145.50899584933 4082.12201799864 4147.3705968231 4147.3705968231 4067.85074142379 3842.25991793227
"X28" 3720.44372484029 3720.44372484029 4272.45008741431 4528.44775148465 4177.79419594888 4177.79419594888 3997.83335810127 3997.83335810127 4602.04369299456 4602.04369299456 4844.73469622303 4844.73469622303 4418.80998967032 4367.10888386709 4168.00524996847 4168.00524996847 3997.25740048315 3997.25740048315 3796.66384402723 4602.04369299456 4602.04369299456 4844.73469622303 4844.73469622303 4594.65428596939 4594.65428596939 4253.15170701419 4253.15170701419 4232.82565789918 4232.82565789918 4341.75660206044 4341.75660206044 4350.62518551157 3970.98855423899 3970.98855423899 3644.67929385451 3644.67929385451 4594.22351771252 4594.22351771252 4288.83551995334 4288.83551995334 4232.99797282262 4232.99797282262 4340.61184378579 4340.61184378579 3901.93114883231 3901.93114883231 4389.49582211811 4389.49582211811 4649.56057646257 4649.56057646257 4644.50577383583 3929.51624299714 4401.91188880995 4401.91188880995 4653.78747406536 4653.78747406536 4288.47702404863 4288.47702404863 4480.03737864216 4293.31813518045 4293.31813518045 4461.86027128836 4145.78508045553
"X29" 4158.17763544375 4158.17763544375 4656.90027166457 4903.33067405308 4485.37550772892 4485.37550772892 4327.57819675437 4327.57819675437 4798.75822849031 4798.75822849031 5009.2758961043 5009.2758961043 4913.63565409696 4903.17113380575 4460.08379331676 4460.08379331676 4324.24575693815 4324.24575693815 4201.0244746249 4798.75822849031 4798.75822849031 5009.2758961043 5009.2758961043 4902.85312714383 4902.85312714383 4581.73097207178 4581.73097207178 4472.80394324494 4472.80394324494 4574.36189832566 4574.36189832566 4700.8680683735 4378.98881943382 4378.98881943382 3995.97399988458 3995.97399988458 4874.4678020609 4874.4678020609 4559.83407609086 4559.83407609086 4472.53841531985 4472.53841531985 4539.61173233961 4539.61173233961 4149.22737731551 4149.22737731551 4507.52428085494 4507.52428085494 4905.44764863289 4905.44764863289 5108.74647244126 4166.32007232675 4545.18843192801 4545.18843192801 4901.50694787849 4901.50694787849 4404.55401239577 4404.55401239577 4920.04565425979 4412.14489612558 4412.14489612558 4910.32152736582 4458.40255696365
"X30" 4514.92081645856 4514.92081645856 4920.22046144236 5144.44640466205 4731.64697646249 4731.64697646249 4581.02713994461 4581.02713994461 4901.06074087965 4901.06074087965 5063.212153823 5063.212153823 5298.47493867476 5338.87883383009 4693.02821280893 4693.02821280893 4576.2206291749 4576.2206291749 4553.00779953029 4901.06074087965 4901.06074087965 5063.212153823 5063.212153823 5118.44054088551 5118.44054088551 4827.10477693853 4827.10477693853 4645.52302248641 4645.52302248641 4735.18500370402 4735.18500370402 4977.34953574491 4696.98157097357 4696.98157097357 4270.54781911317 4270.54781911317 5066.04895661288 5066.04895661288 4755.84647840141 4755.84647840141 4644.85229518522 4644.85229518522 4673.56305245381 4673.56305245381 4327.35835155139 4327.35835155139 4566.25936327516 4566.25936327516 5083.7937293891 5083.7937293891 5534.3928063844 4332.99903517098 4620.11936024785 4620.11936024785 5071.72945052687 5071.72945052687 4481.41068780305 4481.41068780305 5302.75568490883 4490.68898648622 4490.68898648622 5308.45216056763 4723.88839043084
"X31" 4727.46280243747 4727.46280243747 5010.07044271589 5200.41250929946 4878.93630114327 4878.93630114327 4709.8822189156 4709.8822189156 4882.15799987044 4882.15799987044 4981.79864129908 4981.79864129908 5508.88862780605 5584.06645385776 4832.7177700817 4832.7177700817 4705.74933374102 4705.74933374102 4790.89538578759 4882.15799987044 4882.15799987044 4981.79864129908 4981.79864129908 5195.64378406802 5195.64378406802 4935.87276168573 4935.87276168573 4708.02829954179 4708.02829954179 4787.67325586732 4787.67325586732 5135.03436997137 4862.9175595468 4862.9175595468 4404.08828934145 4404.08828934145 5129.47207131888 5129.47207131888 4840.68454561197 4840.68454561197 4707.14727686336 4707.14727686336 4716.3181904757 4716.3181904757 4399.0653332489 4399.0653332489 4552.44408481657 4552.44408481657 5134.76648941096 5134.76648941096 5828.6338052371 4395.9450711034 4607.35850862934 4607.35850862934 5118.84526846885 5118.84526846885 4512.39735340234 4512.39735340234 5540.34668317886 4521.71009450249 4521.71009450249 5559.70991784817 4900.49488870508
"X32" 4784.22169961331 4784.22169961331 4928.69253143924 5079.55385503871 4917.66845377093 4917.66845377093 4708.37016027447 4708.37016027447 4751.86669870903 4751.86669870903 4780.74439768746 4780.74439768746 5537.13201545716 5617.09278103142 4871.63084179203 4871.63084179203 4707.05703855199 4707.05703855199 4893.22680655371 4751.86669870903 4751.86669870903 4780.74439768746 4780.74439768746 5130.03684123096 5130.03684123096 4899.68679180113 4899.68679180113 4650.97833476721 4650.97833476721 4728.76961976433 4728.76961976433 5169.21883327742 4870.9779728026 4870.9779728026 4386.35500113367 4386.35500113367 5064.83328364811 5064.83328364811 4811.34942221009 4811.34942221009 4650.14271891566 4650.14271891566 4667.33484826014 4667.33484826014 4360.16676943214 4360.16676943214 4469.09548738418 4469.09548738418 5051.19746186624 5051.19746186624 5950.89105586401 4352.67306407872 4509.87731642969 4509.87731642969 5037.2926944812 5037.2926944812 4499.41572736108 4499.41572736108 5598.56118414703 4507.04149940805 4507.04149940805 5623.51477056763 4978.36028018981
"X33" 4727.10115337125 4727.10115337125 4731.45328868381 4846.07390371271 4867.74564148815 4867.74564148815 4613.65377937302 4613.65377937302 4552.54447379378 4552.54447379378 4510.85434142873 4510.85434142873 5431.59393116683 5491.41620549243 4829.81372662935 4829.81372662935 4616.46362550489 4616.46362550489 4884.12906059972 4552.54447379378 4552.54447379378 4510.85434142873 4510.85434142873 4959.31660316131 4959.31660316131 4756.52467211413 4756.52467211413 4501.56698535698 4501.56698535698 4589.55859755697 4589.55859755697 5114.17448982249 4770.59034588698 4770.59034588698 4263.2634861268 4263.2634861268 4910.93956913969 4910.93956913969 4697.98660622894 4697.98660622894 4500.96936373621 4500.96936373621 4551.49350858616 4551.49350858616 4240.66313867792 4240.66313867792 4335.15538322422 4335.15538322422 4871.25391553691 4871.25391553691 5923.9281457303 4232.48268333647 4352.56141012058 4352.56141012058 4863.52953497139 4863.52953497139 4452.28775850912 4452.28775850912 5508.79132378647 4456.98346967804 4456.98346967804 5530.82974490134 4980.09613622502
"X34" 4609.03331436824 4609.03331436824 4484.48301807792 4575.4070284558 4755.12980783622 4755.12980783622 4471.66901807385 4471.66901807385 4333.01561958207 4333.01561958207 4229.86998574478 4229.86998574478 5252.07589475226 5275.88613675744 4732.96640411633 4732.96640411633 4478.89124586496 4478.89124586496 4797.29323208093 4333.01561958207 4333.01561958207 4229.86998574478 4229.86998574478 4729.81738256285 4729.81738256285 4553.86710844484 4553.86710844484 4294.56472212977 4294.56472212977 4408.11754848194 4408.11754848194 5012.06033112024 4622.40726372125 4622.40726372125 4092.27520238968 4092.27520238968 4714.45514577669 4714.45514577669 4537.49532920514 4537.49532920514 4294.30828244958 4294.30828244958 4398.85042783197 4398.85042783197 4077.57183199811 4077.57183199811 4172.79433779217 4172.79433779217 4642.47023896478 4642.47023896478 5783.87672111014 4071.18212902009 4164.74690159099 4164.74690159099 4642.67277946803 4642.67277946803 4382.41390924598 4382.41390924598 5316.21683647326 4383.52757294776 4383.52757294776 5327.66469738257 4934.95426224217
"X35" 4483.39678088631 4483.39678088631 4253.47147517875 4340.77850405748 4607.05661430046 4607.05661430046 4327.84711839104 4327.84711839104 4140.30200300644 4140.30200300644 3993.00866375539 3993.00866375539 5059.00969126164 5042.02182836901 4607.62526701822 4607.62526701822 4338.77621466475 4338.77621466475 4669.91847469517 4140.30200300644 4140.30200300644 3993.00866375539 3993.00866375539 4489.65058539349 4489.65058539349 4339.69621802167 4339.69621802167 4066.32811945881 4066.32811945881 4222.8133669316 4222.8133669316 4904.2046978042 4485.26033198511 4485.26033198511 3929.97166413801 3929.97166413801 4521.42711393546 4521.42711393546 4366.88664505772 4366.88664505772 4066.42247609559 4066.42247609559 4239.74539326341 4239.74539326341 3908.12137321925 3908.12137321925 4004.53525706419 4004.53525706419 4412.90597771102 4412.90597771102 5572.66256318192 3904.68807866681 3975.92839002427 3975.92839002427 4420.29178442412 4420.29178442412 4301.26066503958 4301.26066503958 5072.09716106895 4298.74927298538 4298.74927298538 5067.47075507401 4871.95159498831
"X36" 4401.67253594053 4401.67253594053 4098.11104008395 4200.67336280181 4455.24259690042 4455.24259690042 4222.26518418247 4222.26518418247 4010.46548220885 4010.46548220885 3840.75697272303 3840.75697272303 4912.07967389269 4869.67010286067 4482.74718228177 4482.74718228177 4235.35133087355 4235.35133087355 4552.77988419273 4010.46548220885 4010.46548220885 3840.75697272303 3840.75697272303 4292.52701080695 4292.52701080695 4161.39437479998 4161.39437479998 3858.52014350777 3858.52014350777 4071.11922686096 4071.11922686096 4825.40605063387 4405.37866589893 4405.37866589893 3824.67719451365 3824.67719451365 4372.29616302612 4372.29616302612 4221.58350426619 4221.58350426619 3858.8707016332 3858.8707016332 4104.25681646404 4104.25681646404 3768.24957638225 3768.24957638225 3853.59445966064 3853.59445966064 4229.97004102268 4229.97004102268 5356.11125175768 3767.29672167591 3814.91208807746 3814.91208807746 4241.22768208422 4241.22768208422 4220.19025492246 4220.19025492246 4852.76986751213 4214.66856925131 4214.66856925131 4835.13975252117 4816.91321075707
"X37" 4394.36691589428 4394.36691589428 4052.67681626611 4179.36165878979 4327.05658533548 4327.05658533548 4175.71816951314 4175.71816951314 3958.10747065424 3958.10747065424 3787.26234104019 3787.26234104019 4850.73825837927 4818.60795971849 4381.30724805103 4381.30724805103 4188.99254371779 4188.99254371779 4493.1859053871 3958.10747065424 3958.10747065424 3787.26234104019 3787.26234104019 4182.37530633638 4182.37530633638 4050.96847546796 4050.96847546796 3706.20943066416 3706.20943066416 3978.4086112203 3978.4086112203 4791.85618445095 4398.67365902506 4398.67365902506 3797.73622568707 3797.73622568707 4289.2812031522 4289.2812031522 4124.90379999039 4124.90379999039 3706.65150078765 3706.65150078765 4014.0483257078 4014.0483257078 3681.32318768074 3681.32318768074 3738.62597666832 3738.62597666832 4125.08030926075 4125.08030926075 5201.5320025581 3681.19246431225 3702.53756114983 3702.53756114983 4135.50905483826 4135.50905483826 4148.05398650445 4148.05398650445 4733.60373088411 4140.65838327687 4140.65838327687 4717.19252984108 4782.50896970021
"X38" 4457.40448523354 4457.40448523354 4112.98064408679 4259.2808158044 4237.55779091609 4237.55779091609 4183.2838885267 4183.2838885267 3974.07888897391 3974.07888897391 3818.81893862186 3818.81893862186 4878.93770347731 4901.49322308649 4313.6299634067 4313.6299634067 4194.90476386046 4194.90476386046 4513.76783500735 3974.07888897391 3974.07888897391 3818.81893862186 3818.81893862186 4177.06392722025 4177.06392722025 4015.49891126449 4015.49891126449 3627.07230305606 3627.07230305606 3950.61796001736 3950.61796001736 4796.57474406633 4445.74993549387 4445.74993549387 3835.66994173056 3835.66994173056 4270.47242899411 4270.47242899411 4081.69226336159 4081.69226336159 3627.43860351111 3627.43860351111 3976.67358171292 3976.67358171292 3651.12694720998 3651.12694720998 3669.2631638381 3669.2631638381 4103.58024377261 4103.58024377261 5148.9428136698 3650.04930196568 3646.53903519981 3646.53903519981 4109.07891548644 4109.07891548644 4089.43484481912 4089.43484481912 4754.43846118505 4081.52738118056 4081.52738118056 4760.146581129 4763.90562293255
"X39" 4552.51351151356 4552.51351151356 4237.07628533058 4389.68268348884 4187.8460613002 4187.8460613002 4220.159386617 4220.159386617 4032.59080843468 4032.59080843468 3902.9328167268 3902.9328167268 4963.01815065704 5075.03451876662 4277.07691607291 4277.07691607291 4228.84987625138 4228.84987625138 4599.77119991857 4032.59080843468 4032.59080843468 3902.9328167268 3902.9328167268 4260.34521200053 4260.34521200053 4039.44565024053 4039.44565024053 3619.00375534052 3619.00375534052 3975.74147194835 3975.74147194835 4815.74873280943 4503.76096951207 4503.76096951207 3899.41728046931 3899.41728046931 4294.69119674659 4294.69119674659 4080.429006608 4080.429006608 3619.18796863293 3619.18796863293 3986.01238201794 3986.01238201794 3664.0168469257 3664.0168469257 3645.11332303585 3645.11332303585 4147.02868320187 4147.02868320187 5194.61553828305 3661.13481237411 3641.70655441495 3641.70655441495 4145.77682030656 4145.77682030656 4044.58359954343 4044.58359954343 4897.81811765412 4037.42568051525 4037.42568051525 4942.66684828816 4743.58200568209
"X40" 4619.2633893028 4619.2633893028 4357.47737128974 4506.1946865787 4168.85892520875 4168.85892520875 4255.65413088454 4255.65413088454 4103.77818932583 4103.77818932583 4003.25461671192 4003.25461671192 5041.30281859794 5249.69409299011 4260.85969593206 4260.85969593206 4260.87981466234 4260.87981466234 4697.6733333903 4103.77818932583 4103.77818932583 4003.25461671192 4003.25461671192 4383.35697869257 4383.35697869257 4095.76937604866 4095.76937604866 3665.2339246255 3665.2339246255 4032.04216629004 4032.04216629004 4821.88600492351 4528.25373016374 4528.25373016374 3944.67010081482 3944.67010081482 4333.61012530062 4333.61012530062 4101.50506341435 4101.50506341435 3665.22040074348 3665.22040074348 4027.51477363517 4027.51477363517 3697.86059992308 3697.86059992308 3657.86298053872 3657.86298053872 4224.90972519232 4224.90972519232 5290.06177423806 3693.6833300042 3674.31195530265 3674.31195530265 4217.89468765454 4217.89468765454 4010.71444966652 4010.71444966652 5085.38744377393 4005.2260330661 4005.2260330661 5169.00918109066 4701.98722718407
"X41" 4592.38953434455 4592.38953434455 4398.99377142285 4552.02409271275 4167.76216881762 4167.76216881762 4267.85307436007 4267.85307436007 4165.77459935682 4165.77459935682 4093.54730107217 4093.54730107217 5040.35455991979 5312.08311711801 4252.80936641722 4252.80936641722 4269.71914863023 4269.71914863023 4724.81354607519 4165.77459935682 4165.77459935682 4093.54730107217 4093.54730107217 4474.5318990386 4474.5318990386 4159.42114126099 4159.42114126099 3743.25629621067 3743.25629621067 4098.28822123846 4098.28822123846 4796.92893767524 4493.86940699637 4493.86940699637 3942.52415946 3942.52415946 4364.7615267423 4364.7615267423 4127.00304162839 4127.00304162839 3743.10680404446 3743.10680404446 4085.19664246125 4085.19664246125 3732.7012724773 3732.7012724773 3695.14517593174 3695.14517593174 4309.01852643531 4309.01852643531 5354.52861525427 3728.84349914291 3728.27813575992 3728.27813575992 4299.23558823599 4299.23558823599 3983.8817315575 3983.8817315575 5192.35133692301 3980.54626933952 3980.54626933952 5284.89893063406 4628.20676966763
"X42" 4417.25700321839 4417.25700321839 4295.57379280253 4491.87565820524 4173.6095870904 4173.6095870904 4251.63424349503 4251.63424349503 4210.97926298234 4210.97926298234 4164.69937440979 4164.69937440979 4891.87174279968 5151.55321338254 4244.61604219179 4244.61604219179 4250.60658602802 4250.60658602802 4587.37101414269 4210.97926298234 4210.97926298234 4164.69937440979 4164.69937440979 4455.20382993366 4455.20382993366 4216.51682147887 4216.51682147887 3833.09597962543 3833.09597962543 4161.06708394732 4161.06708394732 4738.87201767035 4403.58996976293 4403.58996976293 3889.98143600278 3889.98143600278 4379.19623642619 4379.19623642619 4147.22559713968 4147.22559713968 3832.90770708957 3832.90770708957 4147.11341497682 4147.11341497682 3757.8821171908 3757.8821171908 3744.52820645541 3744.52820645541 4383.35738335891 4383.35738335891 5295.89172003907 3756.34123645056 3790.34103915558 3790.34103915558 4374.23950452366 4374.23950452366 3960.59651562176 3960.59651562176 5075.66098137156 3959.50383945075 3959.50383945075 5111.58055447834 4525.03347354423
"X43" 4058.829158953 4058.829158953 4001.78060311283 4313.86493403037 4180.06754385433 4180.06754385433 4216.21576720719 4216.21576720719 4244.04064526981 4244.04064526981 4222.09591725477 4222.09591725477 4545.94921557191 4684.06433798439 4233.37878879175 4233.37878879175 4212.83487401571 4212.83487401571 4203.1428652656 4244.04064526981 4244.04064526981 4222.09591725477 4222.09591725477 4257.941038986 4257.941038986 4265.35472394689 4265.35472394689 3921.85472709384 3921.85472709384 4216.26721643388 4216.26721643388 4658.67654385129 4281.60329538433 4281.60329538433 3804.93005523969 3804.93005523969 4380.48900391947 4380.48900391947 4161.2849226927 4161.2849226927 3921.71791979058 3921.71791979058 4207.32316668768 4207.32316668768 3772.61565988939 3772.61565988939 3796.45742234381 3796.45742234381 4445.33491446141 4445.33491446141 5034.51571319569 3775.08090343511 3852.48325891993 3852.48325891993 4439.39242540301 4439.39242540301 3938.65466548636 3938.65466548636 4609.96118298618 3939.62689104082 3939.62689104082 4491.14956173462 4405.61264436763
