"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X11" 1079.72320535157 1119.30270570615 1811.99524508661 1751.94287772265 1544.62491384864 1455.27418309247 1075.56389760696 1042.71120881144 2007.62117645784 2856.36827385864 2652.75080352246 1988.89716648847 1145.91210618663 1389.61631032497 1865.79029665735 1896.27635892098 1623.2597713474 1429.51384080745 1097.03988092454 2499.15507212972 2774.05005204397 2427.59297922958 2075.96041379605 1739.20821082363 1368.70438260336 1347.08543201505 1585.32692489294 1881.81957244267 2035.55289874561 2043.76807337411 1776.29611695517 1338.62358308252 1815.55377764137 1761.08895199725 1508.66031183571 1529.17771518674 1847.01419931173 1806.68651823067 1777.87584508547 1782.21915750403 1972.62149433667 2227.94706849338 2352.30602736253 1903.93709049693 1508.31508127399 1822.82258746814 2013.31835822767 1913.84184402572 2135.50273257697 2488.00881886431 2096.16837685181 1864.04794278852 2075.36703435853 1993.96391592334 2016.0581674589 2351.76300798339 2244.87157558348 2184.41942863228 1758.45586566881 2220.81694846199 2100.70445749799 1472.49209562886 1766.55910048486
"X12" 1144.61490949461 1183.81460927738 1922.20635621069 1891.81772732668 1579.36519729091 1520.94164328512 1165.06178782237 1133.95573155591 2024.54150263129 2889.8316720404 2735.49883220888 2115.81078204365 1202.50024821839 1412.70878691587 1889.16851903015 1954.63156055009 1704.59222668754 1530.7737782848 1189.57606734039 2430.21563721094 2735.09657483611 2396.45758246563 2076.14307102627 1790.43638246961 1435.54528733529 1398.62723450313 1611.70761463755 1908.6458732098 2069.48088648064 2100.38354247017 1873.66684355028 1463.11074046127 1717.10040605959 1692.30087267127 1487.96866043813 1482.57472419986 1892.0329729704 1854.57138625061 1805.86714442975 1799.51740513574 1994.63283959531 2261.11859199848 2409.52729187248 2003.3745629966 1530.11749756344 1836.35697509465 2017.41455539191 1932.46571073073 2159.56556550846 2531.74529817019 2164.92543876933 1855.8592310618 2074.11859274609 2018.18963708596 2055.93659985964 2438.06090347778 2241.35550882179 2227.67226448708 1864.65641573711 2182.60858796253 2163.56745013497 1588.26893483248 1817.19111591128
"X13" 1178.35743429368 1226.05541260644 2014.71395466918 2017.70631556786 1588.42453254245 1570.92715485019 1230.08626102689 1191.05531707548 2028.67362210597 2914.58064657324 2808.37947550168 2231.17046321874 1238.03857233938 1413.79156467802 1895.31364149456 1992.47255318018 1764.81656202695 1615.19101177344 1258.71170865541 2347.13315054681 2705.98982406972 2377.52379454544 2087.95571688338 1833.66987520842 1483.85812339081 1432.84050644071 1627.25675322378 1921.69417305038 2089.38217627421 2138.03916196312 1952.426569751 1550.97732052851 1614.26807541459 1638.69277036953 1462.61208767053 1436.06367286034 1936.51602291107 1891.68394021953 1825.44204856734 1813.10833514028 2009.58900874984 2280.5864177933 2443.99597692106 2078.13098203837 1548.05361202295 1848.28161105696 2018.08670303812 1950.13516953057 2176.12483692808 2552.84854605979 2212.12119774281 1839.23073698676 2074.11969981103 2040.04689073416 2082.73405994981 2492.06354168037 2236.21786704497 2263.4759416351 1937.02822776813 2139.04239423376 2220.12692176257 1671.0102321657 1864.01904964878
"X14" 1171.26298988428 1239.07333111503 2079.85087162564 2120.96874337237 1564.97574200495 1599.14752982209 1260.70470194036 1202.26565901178 2016.81136287124 2929.24153654919 2868.13964435771 2328.28893985454 1247.26893383101 1387.18822521971 1880.44909839751 2003.36199457464 1795.60423222423 1674.47165245437 1295.67465391844 2251.93891500707 2694.88732024069 2379.82327308264 2117.89778777834 1868.15762471141 1507.40239668231 1443.94776563942 1629.00549217744 1917.40855294508 2091.92903344591 2151.61300910012 2005.18304056463 1589.40345551094 1513.24813312743 1610.1314435145 1433.37981204518 1394.80335790281 1980.30415874906 1914.68673759785 1835.04235046679 1822.70651785732 2015.9407424301 2283.41659204631 2450.33790305532 2120.52434139121 1560.35286642161 1858.65725935611 2016.58637413841 1966.84576951937 2183.86335033458 2546.3509598495 2232.60343657341 1812.90656738521 2077.3097154852 2058.57181230782 2092.39922587079 2504.9760334861 2230.03401529861 2289.44824706947 1963.18471206012 2092.05816161279 2267.38542282456 1708.8402189168 1905.41925829098
"X15" 1118.10322716532 1218.41133124695 2110.60792167147 2194.24060853038 1506.16608986114 1601.77877108384 1251.4625907157 1161.28820478945 1987.22553794074 2932.34282764452 2911.19266842244 2400.96396554345 1227.3990332147 1330.37584452515 1843.08302781363 1983.95102201848 1792.27091085865 1702.51269086168 1295.11566320661 2148.70840384829 2707.01263275896 2409.39544065326 2169.20099182506 1892.88559244841 1502.30886000328 1428.66363738119 1615.57886800456 1894.24008709731 2075.57730870149 2138.49198745645 2026.82158921056 1571.41668250389 1420.50041859214 1613.85468507674 1402.23224091492 1363.28476103668 2021.87940202402 1920.91666682614 1833.95441178964 1828.37356412905 2013.10984047208 2268.52542423468 2425.83883481551 2125.56983229727 1566.01046657053 1867.37726274911 2014.13996842679 1982.92502347676 2182.7584538644 2510.09894452853 2223.59961910398 1777.43484001265 2085.36243045893 2073.93082815371 2084.18000618174 2472.45102214336 2224.12246437178 2304.81843205144 1937.78374204455 2044.18041430452 2303.29186932777 1695.56359702098 1940.00421840311
"X16" 1031.62242998065 1169.68753663224 2110.69288087953 2235.32884826972 1425.1511834689 1584.10472892791 1214.93030397887 1083.75790064957 1944.14810985753 2922.05459488115 2932.65861243369 2444.98929545899 1185.58773317804 1253.53883240894 1790.93404554631 1943.33411009511 1764.80509448244 1702.05409275072 1265.48202271658 2049.7424725886 2735.80071808206 2460.24846084068 2231.97121569941 1905.81878676612 1474.27485864519 1393.74764550268 1592.02420549217 1858.72584279967 2045.97546093503 2106.1790292822 2021.42213869387 1513.59643798896 1343.56200947596 1646.50883184803 1376.12704019946 1343.31681407585 2054.29161623263 1910.45536155431 1824.87736640391 1831.57334227432 2004.43128236218 2242.28680583599 2378.51931026218 2099.17709273997 1567.10347166744 1873.67137840542 2011.88310676458 2000.03206777149 2177.99626348732 2453.28804495305 2191.94491014911 1740.61453418065 2098.88116028132 2090.82307807644 2070.58001609919 2408.06842190084 2222.77992042447 2315.29435948081 1883.81521597625 2000.28883578207 2329.60997026813 1647.8542926647 1967.34805217593
"X17" 930.257759501304 1102.13197833149 2087.22442858917 2243.77849552903 1339.82089120899 1554.34588679328 1168.85000174095 991.939264310623 1893.61913243605 2896.13568681812 2927.17893689829 2456.74709203165 1132.02752374399 1170.98388508042 1734.64871703705 1894.33295819485 1727.45648628159 1679.00903243056 1219.6784019599 1968.62191391943 2770.03061961799 2521.39095815136 2291.66217391288 1904.28041830788 1431.81119867882 1349.07054702148 1565.45381088491 1819.95949653833 2010.95745994539 2065.0811491217 1996.12126484912 1439.51015750112 1289.38789565176 1700.52762974673 1362.99006998948 1335.54728435298 2069.12801691556 1884.54658715265 1811.57294494212 1834.20242975187 1994.43664750853 2213.11515192946 2319.48168297047 2050.67358221309 1566.82828490462 1876.97557707965 2011.02764015232 2020.08930481405 2175.97837254185 2388.35454667493 2147.17864493706 1712.38373660527 2118.27116177727 2115.00763136728 2067.2232048973 2330.37078973969 2230.96064702603 2328.21808893261 1831.82339805506 1965.83058708546 2349.29470214626 1588.97922487986 1987.38436747006
"X18" 836.688283861804 1029.50673516665 2049.99754518651 2221.01733218071 1270.1285722249 1523.15120322294 1132.50856569886 911.633350574094 1842.71047658903 2850.8514500072 2888.87061439694 2433.04118282228 1078.68238215622 1100.48697176295 1687.06770351632 1851.58626246012 1695.93917507495 1643.29624705778 1174.30875802724 1914.13300357311 2791.14840422436 2573.07250385922 2328.30217763209 1883.91158583625 1384.65960317462 1306.54957944541 1544.61408601632 1788.84452877987 1979.53127056417 2026.44290608706 1960.98143186617 1375.86199261409 1260.45279946696 1761.50629368969 1368.65964592042 1338.40051208573 2058.16080282472 1846.63257784996 1798.4734369759 1838.35580613097 1988.27387339046 2189.4866325087 2260.74700662816 1991.83725132644 1569.81174412419 1878.64532134244 2013.21892224476 2044.42347872671 2182.02628928461 2328.56635435364 2099.40264548163 1703.51064909723 2144.30189919744 2151.26016133261 2087.22574191521 2258.48538700242 2252.78975380043 2350.2273378967 1811.67248951766 1945.85802711962 2366.07466233151 1544.23625022962 2000.57385017678
"X19" 770.278577627428 966.193053614798 2007.28223523213 2168.88703133301 1231.1113208453 1499.86560985695 1118.94864830484 862.630982944819 1797.08138513035 2781.22924634098 2812.20963789288 2370.89284031524 1035.06602388523 1057.92175681415 1659.16965405606 1825.97885172837 1680.80226582421 1605.47171753694 1143.92383150095 1885.80887917171 2777.98181641633 2591.34557346864 2322.35361168616 1839.56826464566 1339.92439897288 1276.0343514648 1537.00451946126 1774.28613927294 1958.4546877227 1997.66379154806 1925.25699332161 1342.14485781605 1253.36001144255 1812.03146702951 1392.55930073122 1348.87619932534 2016.4283523922 1801.61748601315 1788.93747425399 1845.28085582618 1989.52009184947 2176.1664077488 2210.40325367408 1932.40054878145 1580.81140477021 1882.28342821581 2020.15874542759 2072.50899999044 2197.29569098939 2282.64362532471 2054.95634666345 1722.08852329781 2178.11333911416 2200.46380639932 2134.0687725697 2203.91937600766 2289.72084487263 2383.64347177501 1838.92505790834 1943.67928126667 2382.58199040311 1530.59354097474 2007.59015557559
"X20" 739.35264647713 921.770381525513 1962.13144404284 2088.771335531 1226.74439838739 1488.63768777671 1129.18126964853 850.136838680899 1758.79798466784 2682.66511989812 2693.72532459209 2268.44050372518 1004.32528638318 1051.17373514865 1655.55774607908 1819.56472534761 1682.02981887068 1572.3196466927 1134.96871471111 1873.38993358758 2714.73441095289 2556.76546016286 2262.7215268377 1767.75405188453 1299.14602611721 1261.43092711567 1545.57668070423 1778.92909640512 1948.73456189388 1978.37233074772 1893.27998875622 1341.84046796514 1259.74428269684 1838.0750655717 1425.66865594172 1363.85716198673 1944.92727836335 1754.20329132942 1783.21002745774 1853.93178932616 1997.65607464926 2171.08485928233 2168.60755995517 1875.80455933137 1602.73757509536 1892.27550526163 2032.24548660278 2100.75690931815 2216.6354895266 2250.14725416762 2013.15331039608 1769.97794239521 2220.08115234532 2257.37482211361 2197.49052284928 2164.60558056118 2339.15935580194 2423.80283413994 1905.57069275602 1959.53781752775 2398.40200724351 1548.37354932799 2008.89052189788
"X21" 740.315835406032 898.999893107745 1912.5906536752 1982.13487262184 1250.1590184989 1487.86927760893 1153.65381605379 864.992850441346 1726.37266653829 2552.43100851306 2532.99806277147 2126.14850138551 983.189685380816 1078.81828823483 1673.53749242324 1825.58761977626 1689.79712296006 1545.40736007778 1144.93769864221 1860.62931191593 2594.92072192104 2459.25167391837 2149.53056819123 1668.3053698123 1258.94767561556 1260.53768271361 1567.97375849148 1798.29969348979 1945.22029529897 1960.82243556897 1863.70277771285 1363.20883820306 1268.58292147543 1832.05334082999 1452.89021748491 1380.64454249703 1850.37630149997 1707.73986556477 1777.91875346337 1860.4321006706 2007.49789883235 2165.70247154441 2128.06918639324 1819.08153053008 1635.73513130071 1911.7959908746 2047.42976066448 2122.45615011312 2229.35530167021 2221.84111532883 1967.06358439003 1842.36673910772 2268.52289426463 2311.1113877928 2256.17813745727 2126.65242144873 2394.76054214603 2459.77808766374 1983.61824847644 1990.4535238849 2409.81735585593 1582.59439616509 2004.54620809474
"X22" 765.726507410987 897.586388292733 1855.72872545482 1851.19116410938 1291.33836864401 1493.95651064279 1180.72688287818 894.222732820549 1697.30007983262 2389.35922786709 2331.35954617084 1946.2521527845 966.58302609429 1135.83125759645 1707.56182674164 1834.711814016 1691.95182910782 1524.10766395796 1168.3777995916 1831.38975497189 2416.75573468985 2293.93131318923 1987.53655316442 1542.98661029414 1214.98051586557 1269.24380437201 1599.68933259081 1825.21102635411 1940.62113732202 1935.32019416364 1833.19981494327 1390.79626828211 1268.9555851818 1789.52145401271 1458.87522158812 1396.52267691345 1740.9366912248 1664.4172688649 1768.19073653445 1859.59515700693 2012.01554639274 2149.68729873763 2079.60459195234 1757.53904231137 1678.39982028142 1942.2175455347 2061.97768437652 2129.75553292329 2223.44055934271 2186.11502432689 1908.4904671816 1931.91393131966 2320.02805417153 2349.21924419252 2287.02719148238 2073.9071881664 2448.94701924134 2479.1009151105 2041.46949295841 2032.06699394374 2411.95154674198 1614.80732321403 1994.4016225391
"X23" 802.17387617254 909.845649777057 1789.20051988452 1701.66971660009 1336.25811520007 1499.58932341559 1199.53272764876 921.567695326064 1667.82021621355 2197.79781443507 2095.48791639231 1737.05519774924 947.505964796361 1209.56585306258 1745.93769089346 1834.38529677714 1675.38920361104 1502.82074097074 1195.10752802643 1775.83028435679 2190.8590520227 2070.64458519205 1791.54409145404 1399.0308954694 1163.22458906543 1280.49250189888 1631.39220259798 1846.94362212641 1923.85921617378 1890.53452821442 1794.95636246812 1407.23414465124 1252.90172703617 1713.92100317158 1433.64504569371 1407.98942712575 1625.502281254 1622.19536510999 1745.77728492147 1843.00687165175 2000.30821328901 2110.90158857013 2012.72622251582 1684.99674928224 1724.65453934261 1977.537639936 2066.71061979993 2112.68990586902 2186.37309392613 2129.24531853763 1829.72327119709 2025.93070527447 2365.0711723585 2357.64655693733 2269.81988194038 1991.73362801881 2491.99397754392 2468.49435529988 2050.98302097466 2076.60055365181 2397.8634518321 1625.91618125779 1977.58863386743
"X24" 833.466580990906 921.875745025204 1712.94719399771 1542.89547011123 1369.37827836545 1494.59518385516 1203.18959858307 932.255659382959 1633.61947993354 1987.92950128654 1837.48665548321 1512.76791525495 919.104156697604 1281.29070589177 1771.96337497643 1811.29845506372 1629.42325901065 1471.75307456037 1212.53382876477 1693.12907656008 1938.30513070666 1812.37783187523 1582.76234319579 1247.83279922127 1101.23573965518 1285.21897871345 1649.66866645561 1846.95273736989 1881.78994433444 1815.98731462385 1739.94693393751 1398.51335830601 1216.79899278186 1614.91286647545 1376.04178156928 1409.85052135533 1510.51147645264 1573.79399550379 1699.87880791069 1799.84684773231 1959.0290713917 2037.74710585217 1918.18227640664 1595.9192851601 1763.23688844477 2003.12245577766 2047.15546813405 2060.42241565541 2107.63207611789 2038.70402685983 1726.13642447774 2107.31590801033 2387.69931079983 2323.04471699391 2192.40178774513 1871.98030284824 2512.72001985087 2416.45381637725 1995.92223973222 2113.0334013886 2359.4247215448 1601.89118386544 1952.26249605942
"X25" 845.209415746097 917.821737722831 1629.4204330244 1385.36436482191 1376.45547121678 1467.74744117269 1189.43157316208 917.343931051974 1590.5163613623 1773.32451129516 1572.5365594475 1289.89660782996 876.843084748583 1330.40850890791 1767.39734040686 1754.34022987147 1548.25368300298 1419.53274967987 1209.11944033448 1589.8283193863 1683.14567482869 1546.93877689652 1380.82821287186 1100.59480328123 1028.12838703185 1273.64947373327 1639.69708779616 1808.90827443884 1802.45725421164 1704.60890293266 1659.24370801794 1357.89807939865 1161.08488695851 1503.42246767733 1293.23697318991 1394.91012853178 1396.70999551991 1507.64820767862 1619.69818512714 1719.6437638334 1875.84827208301 1922.03141544614 1790.30782400189 1487.35663636531 1779.23279261911 1998.55722980338 1986.96741552467 1963.87586430857 1981.34514421351 1906.80930246832 1597.74442958005 2157.48546598622 2368.84258925785 2235.83543502384 2053.32789648432 1715.55165074587 2500.01164248321 2315.90989308315 1875.86619365626 2128.81632216456 2289.05245447182 1537.59937192731 1915.56873278756
"X26" 827.687251956463 884.551423887985 1542.03353764009 1237.34510180197 1345.9688232806 1408.55970803343 1158.09578848174 874.648530107 1534.73621362866 1567.50817291644 1315.89783881832 1082.60975587936 819.353846933601 1338.69272657759 1716.29209411931 1656.34816520192 1431.10610525875 1336.12553642719 1176.72031942147 1475.15145486286 1444.8447457071 1297.9194214562 1197.20455318621 963.987667883661 943.38926555399 1236.22225067106 1588.41575780844 1720.81226561735 1678.17333227668 1554.06181181546 1546.06289013092 1285.77753903244 1088.87544537898 1387.21163602083 1196.57834335557 1354.88803613051 1278.36909727213 1410.62440821045 1497.56767734478 1595.70985319672 1743.2337944221 1760.97132540457 1627.97206673581 1359.454021356 1756.97243493455 1943.28968904678 1873.05030826417 1818.65867230948 1807.93799578513 1732.70589035049 1448.83681283141 2159.69060263277 2291.75017247575 2092.66133738012 1860.80474089628 1531.02121662747 2444.60318487295 2165.73008865605 1703.20924608255 2112.32212347501 2181.49749158426 1436.23138326262 1863.97529103972
