"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X11" 823.258615840212 823.701633321219 823.701633321219 832.5088674958 832.5088674958 879.35378301587 870.59507697555 870.59507697555 832.5088674958 832.5088674958 832.5088674958 832.5088674958 879.35378301587 870.59507697555 870.59507697555 870.59507697555 720.753932428923 755.759726891067 755.759726891067 755.759726891067 755.759726891067 755.759726891067 838.890378282249 830.099135904448 830.099135904448 830.099135904448 738.897715966713 720.753932428923 755.759726891067 755.759726891067 755.759726891067 755.759726891067 755.759726891067 838.890378282249 830.099135904448 830.099135904448 830.099135904448 830.099135904448 755.759726891067 755.759726891067 755.759726891067 755.759726891067 755.759726891067 838.890378282249 830.099135904448 830.099135904448 830.099135904448 830.099135904448 830.099135904448 755.759726891067 755.759726891067 838.890378282249 830.099135904448 830.099135904448 830.099135904448 830.099135904448 830.099135904448
"X12" 867.929115996591 868.238142139004 868.238142139004 844.816182449382 844.816182449382 907.852779647414 901.7893778959 901.7893778959 844.816182449382 844.816182449382 844.816182449382 844.816182449382 907.852779647414 901.7893778959 901.7893778959 901.7893778959 764.056814043656 789.538635950978 789.538635950978 789.538635950978 789.538635950978 789.538635950978 885.834503322762 879.650220655635 879.650220655635 879.650220655635 778.946632894526 764.056814043656 789.538635950978 789.538635950978 789.538635950978 789.538635950978 789.538635950978 885.834503322762 879.650220655635 879.650220655635 879.650220655635 879.650220655635 789.538635950978 789.538635950978 789.538635950978 789.538635950978 789.538635950978 885.834503322762 879.650220655635 879.650220655635 879.650220655635 879.650220655635 879.650220655635 789.538635950978 789.538635950978 885.834503322762 879.650220655635 879.650220655635 879.650220655635 879.650220655635 879.650220655635
"X13" 882.148996234799 882.334084072858 882.334084072858 824.12404261311 824.12404261311 906.550983171546 902.966163184852 902.966163184852 824.12404261311 824.12404261311 824.12404261311 824.12404261311 906.550983171546 902.966163184852 902.966163184852 902.966163184852 792.997980875556 809.526121159644 809.526121159644 809.526121159644 809.526121159644 809.526121159644 913.48889478861 909.726954377382 909.726954377382 909.726954377382 796.734509475018 792.997980875556 809.526121159644 809.526121159644 809.526121159644 809.526121159644 809.526121159644 913.48889478861 909.726954377382 909.726954377382 909.726954377382 909.726954377382 809.526121159644 809.526121159644 809.526121159644 809.526121159644 809.526121159644 913.48889478861 909.726954377382 909.726954377382 909.726954377382 909.726954377382 909.726954377382 809.526121159644 809.526121159644 913.48889478861 909.726954377382 909.726954377382 909.726954377382 909.726954377382 909.726954377382
"X14" 857.096190597729 857.180505593316 857.180505593316 763.324832469623 763.324832469623 868.074895412121 866.484871694382 866.484871694382 763.324832469623 763.324832469623 763.324832469623 763.324832469623 868.074895412121 866.484871694382 866.484871694382 866.484871694382 801.773343247733 810.818742949487 810.818742949487 810.818742949487 810.818742949487 810.818742949487 915.089010063509 913.312717924848 913.312717924848 913.312717924848 784.928463495223 801.773343247733 810.818742949487 810.818742949487 810.818742949487 810.818742949487 810.818742949487 915.089010063509 913.312717924848 913.312717924848 913.312717924848 913.312717924848 810.818742949487 810.818742949487 810.818742949487 810.818742949487 810.818742949487 915.089010063509 913.312717924848 913.312717924848 913.312717924848 913.312717924848 913.312717924848 810.818742949487 810.818742949487 915.089010063509 913.312717924848 913.312717924848 913.312717924848 913.312717924848 913.312717924848
"X15" 788.032288336465 788.050064564747 788.050064564747 661.197574690297 661.197574690297 789.000284708995 788.697987264525 788.697987264525 661.197574690297 661.197574690297 661.197574690297 661.197574690297 789.000284708995 788.697987264525 788.697987264525 788.697987264525 787.116785733319 790.845094532172 790.845094532172 790.845094532172 790.845094532172 790.845094532172 886.483788771203 886.042699801185 886.042699801185 886.042699801185 740.723917906935 787.116785733319 790.845094532172 790.845094532172 790.845094532172 790.845094532172 790.845094532172 886.483788771203 886.042699801185 886.042699801185 886.042699801185 886.042699801185 790.845094532172 790.845094532172 790.845094532172 790.845094532172 790.845094532172 886.483788771203 886.042699801185 886.042699801185 886.042699801185 886.042699801185 886.042699801185 790.845094532172 790.845094532172 886.483788771203 886.042699801185 886.042699801185 886.042699801185 886.042699801185 886.042699801185
"X16" 688.936430866943 688.923010088737 688.923010088737 540.20536467362 540.20536467362 683.918823702891 684.186160976761 684.186160976761 540.20536467362 540.20536467362 540.20536467362 540.20536467362 683.918823702891 684.186160976761 684.186160976761 684.186160976761 755.97940685342 756.423029174163 756.423029174163 756.423029174163 756.423029174163 756.423029174163 835.457207780595 835.674147187053 835.674147187053 835.674147187053 679.528947132966 755.97940685342 756.423029174163 756.423029174163 756.423029174163 756.423029174163 756.423029174163 835.457207780595 835.674147187053 835.674147187053 835.674147187053 835.674147187053 756.423029174163 756.423029174163 756.423029174163 756.423029174163 756.423029174163 835.457207780595 835.674147187053 835.674147187053 835.674147187053 835.674147187053 835.674147187053 756.423029174163 756.423029174163 835.457207780595 835.674147187053 835.674147187053 835.674147187053 835.674147187053 835.674147187053
"X17" 586.795786969374 586.777901291775 586.777901291775 428.722696090723 428.722696090723 579.542098889756 579.852178095763 579.852178095763 428.722696090723 428.722696090723 428.722696090723 428.722696090723 579.542098889756 579.852178095763 579.852178095763 579.852178095763 718.035033982088 716.827850847202 716.827850847202 716.827850847202 716.827850847202 716.827850847202 777.837218270366 778.191914097197 778.191914097197 778.191914097197 621.247371993589 718.035033982088 716.827850847202 716.827850847202 716.827850847202 716.827850847202 716.827850847202 777.837218270366 778.191914097197 778.191914097197 778.191914097197 778.191914097197 716.827850847202 716.827850847202 716.827850847202 716.827850847202 716.827850847202 777.837218270366 778.191914097197 778.191914097197 778.191914097197 778.191914097197 778.191914097197 716.827850847202 716.827850847202 777.837218270366 778.191914097197 778.191914097197 778.191914097197 778.191914097197 778.191914097197
"X18" 508.367203295445 508.35828370233 508.35828370233 352.63352623285 352.63352623285 501.657019316592 501.765443215824 501.765443215824 352.63352623285 352.63352623285 352.63352623285 352.63352623285 501.657019316592 501.765443215824 501.765443215824 501.765443215824 682.810990816236 680.973787076894 680.973787076894 680.973787076894 680.973787076894 680.973787076894 728.790915562018 729.010374687149 729.010374687149 729.010374687149 583.656213439713 682.810990816236 680.973787076894 680.973787076894 680.973787076894 680.973787076894 680.973787076894 728.790915562018 729.010374687149 729.010374687149 729.010374687149 729.010374687149 680.973787076894 680.973787076894 680.973787076894 680.973787076894 680.973787076894 728.790915562018 729.010374687149 729.010374687149 729.010374687149 729.010374687149 729.010374687149 680.973787076894 680.973787076894 728.790915562018 729.010374687149 729.010374687149 729.010374687149 729.010374687149 729.010374687149
"X19" 468.971472124172 468.972862123904 468.972862123904 324.325826565725 324.325826565725 464.319521982093 464.229541998033 464.229541998033 324.325826565725 324.325826565725 324.325826565725 324.325826565725 464.319521982093 464.229541998033 464.229541998033 464.229541998033 655.314532607191 653.357428806337 653.357428806337 653.357428806337 653.357428806337 653.357428806337 695.810837924892 695.849422565245 695.849422565245 695.849422565245 574.159712688479 655.314532607191 653.357428806337 653.357428806337 653.357428806337 653.357428806337 653.357428806337 695.810837924892 695.849422565245 695.849422565245 695.849422565245 695.849422565245 653.357428806337 653.357428806337 653.357428806337 653.357428806337 653.357428806337 695.810837924892 695.849422565245 695.849422565245 695.849422565245 695.849422565245 695.849422565245 653.357428806337 653.357428806337 695.810837924892 695.849422565245 695.849422565245 695.849422565245 695.849422565245 695.849422565245
"X20" 467.23640408821 467.243007629312 467.243007629312 336.842764856311 336.842764856311 465.036580387658 464.873002752833 464.873002752833 336.842764856311 336.842764856311 336.842764856311 336.842764856311 465.036580387658 464.873002752833 464.873002752833 464.873002752833 633.758176420461 632.030891420131 632.030891420131 632.030891420131 632.030891420131 632.030891420131 676.117384893408 676.053646102111 676.053646102111 676.053646102111 586.141316889997 633.758176420461 632.030891420131 632.030891420131 632.030891420131 632.030891420131 632.030891420131 676.117384893408 676.053646102111 676.053646102111 676.053646102111 676.053646102111 632.030891420131 632.030891420131 632.030891420131 632.030891420131 632.030891420131 676.117384893408 676.053646102111 676.053646102111 676.053646102111 676.053646102111 676.053646102111 632.030891420131 632.030891420131 676.117384893408 676.053646102111 676.053646102111 676.053646102111 676.053646102111 676.053646102111
"X21" 488.3705062038 488.376948414815 488.376948414815 368.521590029354 368.521590029354 488.262654297641 488.139423173922 488.139423173922 368.521590029354 368.521590029354 368.521590029354 368.521590029354 488.262654297641 488.139423173922 488.139423173922 488.139423173922 611.475678925545 610.465136768157 610.465136768157 610.465136768157 610.465136768157 610.465136768157 659.489553998989 659.412681241054 659.412681241054 659.412681241054 603.258377524077 611.475678925545 610.465136768157 610.465136768157 610.465136768157 610.465136768157 610.465136768157 659.489553998989 659.412681241054 659.412681241054 659.412681241054 659.412681241054 610.465136768157 610.465136768157 610.465136768157 610.465136768157 610.465136768157 659.489553998989 659.412681241054 659.412681241054 659.412681241054 659.412681241054 659.412681241054 610.465136768157 610.465136768157 659.489553998989 659.412681241054 659.412681241054 659.412681241054 659.412681241054 659.412681241054
"X22" 515.386608060881 515.388991035709 515.388991035709 396.185016891367 396.185016891367 516.443914055654 516.428457981411 516.428457981411 396.185016891367 396.185016891367 396.185016891367 396.185016891367 516.443914055654 516.428457981411 516.428457981411 516.428457981411 581.718085239129 582.061986840488 582.061986840488 582.061986840488 582.061986840488 582.061986840488 635.178915397466 635.156227774957 635.156227774957 635.156227774957 609.045153813379 581.718085239129 582.061986840488 582.061986840488 582.061986840488 582.061986840488 582.061986840488 635.178915397466 635.156227774957 635.156227774957 635.156227774957 635.156227774957 582.061986840488 582.061986840488 582.061986840488 582.061986840488 582.061986840488 635.178915397466 635.156227774957 635.156227774957 635.156227774957 635.156227774957 635.156227774957 582.061986840488 582.061986840488 635.178915397466 635.156227774957 635.156227774957 635.156227774957 635.156227774957 635.156227774957
"X23" 534.389577036297 534.38730906147 534.38730906147 404.307474270364 404.307474270364 535.600110348064 535.683392929828 535.683392929828 404.307474270364 404.307474270364 404.307474270364 404.307474270364 535.600110348064 535.683392929828 535.683392929828 535.683392929828 542.26846809641 544.509571734262 544.509571734262 544.509571734262 544.509571734262 544.509571734262 597.391259401674 597.433935629893 597.433935629893 597.433935629893 596.179714613841 542.26846809641 544.509571734262 544.509571734262 544.509571734262 544.509571734262 544.509571734262 597.391259401674 597.433935629893 597.433935629893 597.433935629893 597.433935629893 544.509571734262 544.509571734262 544.509571734262 544.509571734262 544.509571734262 597.391259401674 597.433935629893 597.433935629893 597.433935629893 597.433935629893 597.433935629893 544.509571734262 544.509571734262 597.391259401674 597.433935629893 597.433935629893 597.433935629893 597.433935629893 597.433935629893
"X24" 539.639668406371 539.635224230285 539.635224230285 391.351489951267 391.351489951267 540.317332504677 540.429488322294 540.429488322294 391.351489951267 391.351489951267 391.351489951267 391.351489951267 540.317332504677 540.429488322294 540.429488322294 540.429488322294 497.657114267379 501.879240141842 501.879240141842 501.879240141842 501.879240141842 501.879240141842 548.501001909848 548.56773073694 548.56773073694 548.56773073694 570.976035705364 497.657114267379 501.879240141842 501.879240141842 501.879240141842 501.879240141842 501.879240141842 548.501001909848 548.56773073694 548.56773073694 548.56773073694 548.56773073694 501.879240141842 501.879240141842 501.879240141842 501.879240141842 501.879240141842 548.501001909848 548.56773073694 548.56773073694 548.56773073694 548.56773073694 548.56773073694 501.879240141842 501.879240141842 548.501001909848 548.56773073694 548.56773073694 548.56773073694 548.56773073694 548.56773073694
"X25" 534.670909318534 534.667689811409 534.667689811409 369.220621356236 369.220621356236 534.616035458161 534.678988393541 534.678988393541 369.220621356236 369.220621356236 369.220621356236 369.220621356236 534.616035458161 534.678988393541 534.678988393541 534.678988393541 457.646474230545 463.234115532154 463.234115532154 463.234115532154 463.234115532154 463.234115532154 498.084477817089 498.119801823359 498.119801823359 498.119801823359 550.569522911224 457.646474230545 463.234115532154 463.234115532154 463.234115532154 463.234115532154 463.234115532154 498.084477817089 498.119801823359 498.119801823359 498.119801823359 498.119801823359 463.234115532154 463.234115532154 463.234115532154 463.234115532154 463.234115532154 498.084477817089 498.119801823359 498.119801823359 498.119801823359 498.119801823359 498.119801823359 463.234115532154 463.234115532154 498.084477817089 498.119801823359 498.119801823359 498.119801823359 498.119801823359 498.119801823359
"X26" 528.437344753535 528.437375182272 528.437375182272 355.738226634453 355.738226634453 527.866185982536 527.84371458055 527.84371458055 355.738226634453 355.738226634453 355.738226634453 355.738226634453 527.866185982536 527.84371458055 527.84371458055 527.84371458055 432.651018279807 438.36984982404 438.36984982404 438.36984982404 438.36984982404 438.36984982404 458.153553291775 458.128657513265 458.128657513265 458.128657513265 554.039840467968 432.651018279807 438.36984982404 438.36984982404 438.36984982404 438.36984982404 438.36984982404 458.153553291775 458.128657513265 458.128657513265 458.128657513265 458.128657513265 438.36984982404 438.36984982404 438.36984982404 438.36984982404 438.36984982404 458.153553291775 458.128657513265 458.128657513265 458.128657513265 458.128657513265 458.128657513265 438.36984982404 438.36984982404 458.153553291775 458.128657513265 458.128657513265 458.128657513265 458.128657513265 458.128657513265
"X27" 529.092578039648 529.095435272749 529.095435272749 364.364664814972 364.364664814972 528.424214628502 528.339971161855 528.339971161855 364.364664814972 364.364664814972 364.364664814972 364.364664814972 528.424214628502 528.339971161855 528.339971161855 528.339971161855 428.436616016134 432.860426527211 432.860426527211 432.860426527211 432.860426527211 432.860426527211 437.155430787978 437.085835851283 437.085835851283 437.085835851283 591.905726095782 428.436616016134 432.860426527211 432.860426527211 432.860426527211 432.860426527211 432.860426527211 437.155430787978 437.085835851283 437.085835851283 437.085835851283 437.085835851283 432.860426527211 432.860426527211 432.860426527211 432.860426527211 432.860426527211 437.155430787978 437.085835851283 437.085835851283 437.085835851283 437.085835851283 437.085835851283 432.860426527211 432.860426527211 437.155430787978 437.085835851283 437.085835851283 437.085835851283 437.085835851283 437.085835851283
"X28" 538.963962003396 538.96736003375 538.96736003375 396.599939390154 396.599939390154 538.580440507106 538.497434275775 538.497434275775 396.599939390154 396.599939390154 396.599939390154 396.599939390154 538.580440507106 538.497434275775 538.497434275775 538.497434275775 442.878861291509 444.989545228865 444.989545228865 444.989545228865 444.989545228865 444.989545228865 435.872119364896 435.804816702951 435.804816702951 435.804816702951 659.34445994544 442.878861291509 444.989545228865 444.989545228865 444.989545228865 444.989545228865 444.989545228865 435.872119364896 435.804816702951 435.804816702951 435.804816702951 435.804816702951 444.989545228865 444.989545228865 444.989545228865 444.989545228865 444.989545228865 435.872119364896 435.804816702951 435.804816702951 435.804816702951 435.804816702951 435.804816702951 444.989545228865 444.989545228865 435.872119364896 435.804816702951 435.804816702951 435.804816702951 435.804816702951 435.804816702951
"X29" 553.393907151717 553.395354838236 553.395354838236 441.003746753111 441.003746753111 553.472429420545 553.450424272723 553.450424272723 441.003746753111 441.003746753111 441.003746753111 441.003746753111 553.472429420545 553.450424272723 553.450424272723 553.450424272723 466.582175057293 466.250608850668 466.250608850668 466.250608850668 466.250608850668 466.250608850668 447.338510773436 447.320025593031 447.320025593031 447.320025593031 736.761502122658 466.582175057293 466.250608850668 466.250608850668 466.250608850668 466.250608850668 466.250608850668 447.338510773436 447.320025593031 447.320025593031 447.320025593031 447.320025593031 466.250608850668 466.250608850668 466.250608850668 466.250608850668 466.250608850668 447.338510773436 447.320025593031 447.320025593031 447.320025593031 447.320025593031 447.320025593031 466.250608850668 466.250608850668 447.338510773436 447.320025593031 447.320025593031 447.320025593031 447.320025593031 447.320025593031
"X30" 563.920759027314 563.919154494721 563.919154494721 479.314407026297 479.314407026297 564.389373985354 564.447852853262 564.447852853262 479.314407026297 479.314407026297 479.314407026297 479.314407026297 564.389373985354 564.447852853262 564.447852853262 564.447852853262 487.255055836916 485.339855148925 485.339855148925 485.339855148925 485.339855148925 485.339855148925 460.836880768336 460.88380581387 460.88380581387 460.88380581387 797.811585607015 487.255055836916 485.339855148925 485.339855148925 485.339855148925 485.339855148925 485.339855148925 460.836880768336 460.88380581387 460.88380581387 460.88380581387 460.88380581387 485.339855148925 485.339855148925 485.339855148925 485.339855148925 485.339855148925 460.836880768336 460.88380581387 460.88380581387 460.88380581387 460.88380581387 460.88380581387 485.339855148925 485.339855148925 460.836880768336 460.88380581387 460.88380581387 460.88380581387 460.88380581387 460.88380581387
"X31" 563.930510472428 563.926678720562 563.926678720562 496.545483670131 496.545483670131 564.543190414374 564.652457754168 564.652457754168 496.545483670131 496.545483670131 496.545483670131 496.545483670131 564.543190414374 564.652457754168 564.652457754168 564.652457754168 495.863526392894 493.833401328889 493.833401328889 493.833401328889 493.833401328889 493.833401328889 467.965555872612 468.056094788696 468.056094788696 468.056094788696 821.40080024312 495.863526392894 493.833401328889 493.833401328889 493.833401328889 493.833401328889 493.833401328889 467.965555872612 468.056094788696 468.056094788696 468.056094788696 468.056094788696 493.833401328889 493.833401328889 493.833401328889 493.833401328889 493.833401328889 467.965555872612 468.056094788696 468.056094788696 468.056094788696 468.056094788696 468.056094788696 493.833401328889 493.833401328889 467.965555872612 468.056094788696 468.056094788696 468.056094788696 468.056094788696 468.056094788696
"X32" 553.653926805165 553.649776675892 553.649776675892 490.020549213877 490.020549213877 554.137999384153 554.24411094392 554.24411094392 490.020549213877 490.020549213877 490.020549213877 490.020549213877 554.137999384153 554.24411094392 554.24411094392 554.24411094392 491.697269077831 490.908705861893 490.908705861893 490.908705861893 490.908705861893 490.908705861893 467.773201773234 467.865375257764 467.865375257764 467.865375257764 802.354484501614 491.697269077831 490.908705861893 490.908705861893 490.908705861893 490.908705861893 490.908705861893 467.773201773234 467.865375257764 467.865375257764 467.865375257764 467.865375257764 490.908705861893 490.908705861893 490.908705861893 490.908705861893 490.908705861893 467.773201773234 467.865375257764 467.865375257764 467.865375257764 467.865375257764 467.865375257764 490.908705861893 490.908705861893 467.773201773234 467.865375257764 467.865375257764 467.865375257764 467.865375257764 467.865375257764
"X33" 540.750079715251 540.747153281004 540.747153281004 470.753382509962 470.753382509962 540.942638541452 541.005480688174 541.005480688174 470.753382509962 470.753382509962 470.753382509962 470.753382509962 540.942638541452 541.005480688174 541.005480688174 541.005480688174 482.686148188175 483.70328222355 483.70328222355 483.70328222355 483.70328222355 483.70328222355 467.278022070906 467.339058145601 467.339058145601 467.339058145601 753.046618347875 482.686148188175 483.70328222355 483.70328222355 483.70328222355 483.70328222355 483.70328222355 467.278022070906 467.339058145601 467.339058145601 467.339058145601 467.339058145601 483.70328222355 483.70328222355 483.70328222355 483.70328222355 483.70328222355 467.278022070906 467.339058145601 467.339058145601 467.339058145601 467.339058145601 467.339058145601 483.70328222355 483.70328222355 467.278022070906 467.339058145601 467.339058145601 467.339058145601 467.339058145601 467.339058145601
