"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127"
"X1" 2300.59841800909 1111.4738197428 1111.4738197428 2300.59841800909 2300.59841800909 2166.61338220481 2166.61338220481 1568.38250961617 2455.39093487429 2455.39093487429 2146.87000998337 2146.87000998337 1487.80677726633 1487.80677726633 2112.0186251046 2112.0186251046 2455.39093487429 2455.39093487429 2295.67916082069 2295.67916082069 2183.45850480127 2183.45850480127 1785.48146964125 1649.51933613524 2007.96296797917 2007.96296797917 2037.3847707937 2037.3847707937 2328.72319726108 2328.72319726108 2183.83553207755 2183.83553207755 1764.81050593554 1764.81050593554 1116.79647242575 840.179162818667 1649.51933613524 1649.51933613524 2007.96296797917 2007.96296797917 2037.3847707937 2037.3847707937 2145.54360852278 2145.54360852278 2364.10008511562 2364.10008511562 2065.97832785 2065.97832785 1626.45965029266 783.874181686607 1377.08903717223 1377.08903717223 1720.16655245684 1720.16655245684 1898.36605878687 1898.36605878687 2149.23062143321 2149.23062143321 2367.77248678972 2367.77248678972 2081.7383722521 2081.7383722521 1617.09062936807 1617.09062936807 1210.3694887258 1377.08903717223 1720.16655245684 1720.16655245684 1898.36605878687 1898.36605878687 2027.27857151828 2027.27857151828 1932.59656512641 1932.59656512641 1839.57849413206 1839.57849413206 1713.42746687962 1713.42746687962 1181.72683398603 1181.72683398603 879.595714990192 1288.46205088713 1635.28781475192 1635.28781475192 1719.04027286372 1719.04027286372 2113.45688365433 2113.45688365433 1987.23329682833 1987.23329682833 1859.320069346 1859.320069346 1737.46865846701 1737.46865846701 1253.08720088502 1253.08720088502 926.74033955559 926.74033955559 1288.46205088713 1635.28781475192 1635.28781475192 1719.04027286372 1719.04027286372 1435.55055683525 1435.55055683525 1051.15590232338 1051.15590232338 978.121696544295 978.121696544295 870.808735437693 870.808735437693 616.574404692658 616.574404692658 646.51078818795 829.248591297311 1328.18389076871 1328.18389076871 1340.99538907945 1340.99538907945 960.360614724635 960.360614724635 1468.10943196868 1468.10943196868 904.506144033337 1328.18389076871 1328.18389076871 1340.99538907945
"X2" 2170.34436238476 1217.54452102151 1217.54452102151 2170.34436238476 2170.34436238476 2067.65336318714 2067.65336318714 1480.9628724691 2428.67176302 2428.67176302 2077.67375653775 2077.67375653775 1538.56440398471 1538.56440398471 2060.01644049977 2060.01644049977 2428.67176302 2428.67176302 2254.00575961982 2254.00575961982 2153.87318636312 2153.87318636312 1765.37651299739 1599.487584349 1971.32156450764 1971.32156450764 2003.3752734717 2003.3752734717 2226.39877209565 2226.39877209565 2153.53511325463 2153.53511325463 1778.66460014265 1778.66460014265 1142.06838141001 921.42090454537 1599.487584349 1599.487584349 1971.32156450764 1971.32156450764 2003.3752734717 2003.3752734717 2050.26604201137 2050.26604201137 2311.91734220358 2311.91734220358 2029.60648203378 2029.60648203378 1562.42554027232 760.28690364009 1324.09982283717 1324.09982283717 1609.02906130165 1609.02906130165 1742.40810269227 1742.40810269227 2013.41032613941 2013.41032613941 2200.40380532399 2200.40380532399 1928.0579212883 1928.0579212883 1502.85914152105 1502.85914152105 1134.90230536713 1324.09982283717 1609.02906130165 1609.02906130165 1742.40810269227 1742.40810269227 1865.12565841533 1865.12565841533 1787.80495588006 1787.80495588006 1704.17786906876 1704.17786906876 1590.54033634307 1590.54033634307 1107.04915265046 1107.04915265046 872.824524658098 1221.38464579842 1483.93506242295 1483.93506242295 1525.97724460694 1525.97724460694 1812.03186732154 1812.03186732154 1708.0234493758 1708.0234493758 1630.82080690381 1630.82080690381 1526.54125403935 1526.54125403935 1062.78846177787 1062.78846177787 848.445678331479 848.445678331479 1221.38464579842 1483.93506242295 1483.93506242295 1525.97724460694 1525.97724460694 1270.07066846393 1270.07066846393 944.34135330232 944.34135330232 883.596730122938 883.596730122938 786.528533710883 786.528533710883 579.138606770081 579.138606770081 644.948304590606 796.92302989069 1231.72650750294 1231.72650750294 1192.69254246644 1192.69254246644 852.019793090512 852.019793090512 1226.90928337668 1226.90928337668 882.128310506327 1231.72650750294 1231.72650750294 1192.69254246644
"X3" 2063.80866166169 1328.09981463631 1328.09981463631 2063.80866166169 2063.80866166169 1989.77910915291 1989.77910915291 1408.12897595871 2418.07030186901 2418.07030186901 2028.05073933856 2028.05073933856 1595.88675638434 1595.88675638434 2026.027298447 2026.027298447 2418.07030186901 2418.07030186901 2225.24146367069 2225.24146367069 2135.11735973694 2135.11735973694 1754.6270955399 1563.33754459696 1944.292629648 1944.292629648 1972.42376576077 1972.42376576077 2140.25011475863 2140.25011475863 2134.10393552262 2134.10393552262 1800.48801473789 1800.48801473789 1169.81633791142 899.524153547334 1563.33754459696 1563.33754459696 1944.292629648 1944.292629648 1972.42376576077 1972.42376576077 1954.66124761638 1954.66124761638 2251.756803933 2251.756803933 1988.52604508693 1988.52604508693 1499.34968469431 741.284986380203 1275.39358941773 1275.39358941773 1502.34836255603 1502.34836255603 1585.40294028295 1585.40294028295 1879.37754245456 1879.37754245456 2032.78895795176 2032.78895795176 1777.05516533208 1777.05516533208 1391.84858733221 1391.84858733221 1065.96033294639 1275.39358941773 1502.34836255603 1502.34836255603 1585.40294028295 1585.40294028295 1688.00170632204 1688.00170632204 1630.39810918909 1630.39810918909 1567.66434844462 1567.66434844462 1469.11924831538 1469.11924831538 1037.96174483654 1037.96174483654 871.27583286979 1154.42308273131 1330.99006569178 1330.99006569178 1329.35473688865 1329.35473688865 1505.46659401283 1505.46659401283 1425.85250389877 1425.85250389877 1406.18947502367 1406.18947502367 1321.80535155662 1321.80535155662 884.174391415318 884.174391415318 778.96659720358 778.96659720358 1154.42308273131 1330.99006569178 1330.99006569178 1329.35473688865 1329.35473688865 1102.09728721923 1102.09728721923 837.019637109445 837.019637109445 790.24490219502 790.24490219502 704.915038192919 704.915038192919 544.247083118222 544.247083118222 644.65413148397 767.401917853997 1134.5982354458 1134.5982354458 1041.16151491244 1041.16151491244 744.596676424797 744.596676424797 987.228729988053 987.228729988053 869.723247478837 1134.5982354458 1134.5982354458 1041.16151491244
"X4" 2012.93286605625 1443.90180332521 1443.90180332521 2012.93286605625 2012.93286605625 1963.0739547621 1963.0739547621 1369.94709155244 2446.22004300916 2446.22004300916 2025.11502947276 2025.11502947276 1666.2055698996 1666.2055698996 2034.03068017918 2034.03068017918 2446.22004300916 2446.22004300916 2229.26505557733 2229.26505557733 2142.81360332627 2142.81360332627 1766.07616290777 1560.33764513064 1941.40170208551 1941.40170208551 1952.81321981447 1952.81321981447 2096.13478336659 2096.13478336659 2141.23472967101 2141.23472967101 1840.44301283609 1840.44301283609 1202.75131266176 837.24487972739 1560.33764513064 1560.33764513064 1941.40170208551 1941.40170208551 1952.81321981447 1952.81321981447 1866.56479218529 1866.56479218529 2182.62771792622 2182.62771792622 1943.47231223137 1943.47231223137 1442.58200036552 733.442225607298 1239.47828437383 1239.47828437383 1411.34523106972 1411.34523106972 1435.45099196207 1435.45099196207 1758.74993874215 1758.74993874215 1876.57975190455 1876.57975190455 1640.79324675135 1640.79324675135 1293.44549482122 1293.44549482122 1013.61161068678 1239.47828437383 1411.34523106972 1411.34523106972 1435.45099196207 1435.45099196207 1494.10023638279 1494.10023638279 1458.97736887813 1458.97736887813 1437.00066985711 1437.00066985711 1357.43564004368 1357.43564004368 984.677911225997 984.677911225997 881.583694887492 1091.79343969733 1183.51988687432 1183.51988687432 1135.99208866217 1135.99208866217 1206.50858994282 1206.50858994282 1153.1621402187 1153.1621402187 1201.00367038132 1201.00367038132 1139.65503744598 1139.65503744598 738.688310590142 738.688310590142 732.169949832536 732.169949832536 1091.79343969733 1183.51988687432 1183.51988687432 1135.99208866217 1135.99208866217 938.364209593685 938.364209593685 735.485153693358 735.485153693358 705.207173103128 705.207173103128 633.707809574601 633.707809574601 517.872707788713 517.872707788713 648.340417036414 745.354657119433 1041.41607490585 1041.41607490585 891.681308790751 891.681308790751 644.686644560375 644.686644560375 762.799062776048 762.799062776048 876.34058247479 1041.41607490585 1041.41607490585 891.681308790751
"X5" 2039.4963468303 1563.91196739999 1563.91196739999 2039.4963468303 2039.4963468303 2008.65360299622 2008.65360299622 1380.9656732597 2528.57397602511 2528.57397602511 2087.67418228289 2087.67418228289 1753.95594659665 1753.95594659665 2099.35213819942 2099.35213819942 2528.57397602511 2528.57397602511 2280.39661174092 2280.39661174092 2188.00411079863 2188.00411079863 1809.16205141591 1603.19535450386 1972.63301448581 1972.63301448581 1951.25877761006 1951.25877761006 2113.07291351833 2113.07291351833 2186.02420739308 2186.02420739308 1906.00215004697 1906.00215004697 1243.08247197897 788.299469907666 1603.19535450386 1603.19535450386 1972.63301448581 1972.63301448581 1951.25877761006 1951.25877761006 1793.9677163098 1793.9677163098 2106.8859525556 2106.8859525556 1897.10114869336 1897.10114869336 1397.20876525368 741.045904097523 1222.95990420008 1222.95990420008 1345.38244348558 1345.38244348558 1301.77720966864 1301.77720966864 1662.55842883381 1662.55842883381 1744.33791620513 1744.33791620513 1530.49184258148 1530.49184258148 1216.11420031803 1216.11420031803 985.730796610427 1222.95990420008 1345.38244348558 1345.38244348558 1301.77720966864 1301.77720966864 1288.90006319608 1288.90006319608 1277.53428460287 1277.53428460287 1319.15533037176 1319.15533037176 1262.78296836237 1262.78296836237 954.205731710697 954.205731710697 908.114151563015 1038.2109150589 1049.85206299743 1049.85206299743 955.045883508309 955.045883508309 931.118267795358 931.118267795358 904.018483038553 904.018483038553 1029.05121704359 1029.05121704359 993.749941383789 993.749941383789 642.065093027134 642.065093027134 718.025214341448 718.025214341448 1038.2109150589 1049.85206299743 1049.85206299743 955.045883508309 955.045883508309 786.062228147443 786.062228147443 645.011837565835 645.011837565835 634.775185208159 634.775185208159 579.439662399678 579.439662399678 504.763501203426 504.763501203426 658.194770426531 734.680197339202 957.820724744238 957.820724744238 751.395690836709 751.395690836709 558.412654205122 558.412654205122 566.32783491319 566.32783491319 907.154563589911 957.820724744238 957.820724744238 751.395690836709
"X6" 2155.46221638547 1686.13786330335 1686.13786330335 2155.46221638547 2155.46221638547 2138.41409717447 2138.41409717447 1449.74253598032 2673.37946215152 2673.37946215152 2226.09981979427 2226.09981979427 1861.24322036794 1861.24322036794 2229.56941406184 2229.56941406184 2673.37946215152 2673.37946215152 2386.84597243825 2386.84597243825 2276.93533531528 2276.93533531528 1889.43408386981 1698.47048278374 2043.44334334614 2043.44334334614 1972.19563597959 1972.19563597959 2202.38987299468 2202.38987299468 2274.75471678411 2274.75471678411 2001.43969064331 2001.43969064331 1292.1511452359 792.529379286794 1698.47048278374 1698.47048278374 2043.44334334614 2043.44334334614 1972.19563597959 1972.19563597959 1743.29038308156 1743.29038308156 2029.76403116764 2029.76403116764 1852.49734843889 1852.49734843889 1367.25603550274 766.333110423657 1230.05446452753 1230.05446452753 1310.98604262154 1310.98604262154 1192.35778283631 1192.35778283631 1599.28387154049 1599.28387154049 1644.51229832641 1644.51229832641 1454.77075629836 1454.77075629836 1166.25174237839 1166.25174237839 987.513320671471 1230.05446452753 1310.98604262154 1310.98604262154 1192.35778283631 1192.35778283631 1080.46856438943 1080.46856438943 1092.20805189448 1092.20805189448 1220.01492698727 1220.01492698727 1190.80271885157 1190.80271885157 950.761015674013 950.761015674013 953.154017749747 997.656561155279 937.32499069987 937.32499069987 795.180217659167 795.180217659167 693.816989962512 693.816989962512 690.818094669297 690.818094669297 900.7959280855 900.7959280855 893.976016497333 893.976016497333 604.290100607989 604.290100607989 742.512152540678 742.512152540678 997.656561155279 937.32499069987 937.32499069987 795.180217659167 795.180217659167 651.614564614302 651.614564614302 569.760788798502 569.760788798502 583.819537503836 583.819537503836 546.85878108448 546.85878108448 508.112642332804 508.112642332804 675.722073615133 738.074954438605 888.919924992131 888.919924992131 627.113591214249 627.113591214249 490.693546507468 490.693546507468 407.930852060538 407.930852060538 964.323586969787 888.919924992131 888.919924992131 627.113591214249
"X7" 2344.44574680313 1806.45138322667 1806.45138322667 2344.44574680313 2344.44574680313 2337.11851176084 2337.11851176084 1566.94631724779 2867.7961963062 2867.7961963062 2426.00885646607 2426.00885646607 1983.01861564861 1983.01861564861 2410.40517434375 2410.40517434375 2867.7961963062 2867.7961963062 2538.49855062913 2538.49855062913 2401.66412216288 2401.66412216288 2000.66155496914 1835.11978460649 2146.0816976351 2146.0816976351 2012.81208565476 2012.81208565476 2352.22429120858 2352.22429120858 2399.46238225452 2399.46238225452 2121.22491646116 2121.22491646116 1348.43042859547 846.508007689674 1835.11978460649 1835.11978460649 2146.0816976351 2146.0816976351 2012.81208565476 2012.81208565476 1714.95476281212 1714.95476281212 1956.77503212709 1956.77503212709 1812.7683678807 1812.7683678807 1353.02885123015 805.765543719694 1257.60124725387 1257.60124725387 1305.61862131394 1305.61862131394 1109.58576950754 1109.58576950754 1568.36343398481 1568.36343398481 1578.07766278887 1578.07766278887 1413.25487321642 1413.25487321642 1143.31478266678 1143.31478266678 1015.9547496815 1257.60124725387 1305.61862131394 1305.61862131394 1109.58576950754 1109.58576950754 880.542306363758 880.542306363758 912.77383911946 912.77383911946 1141.49679387383 1141.49679387383 1141.84482218594 1141.84482218594 970.832058046287 970.832058046287 1013.08311751535 970.948073568054 848.554543976888 848.554543976888 661.328456686179 661.328456686179 501.137730213004 501.137730213004 518.461231136673 518.461231136673 815.844467909244 815.844467909244 838.459798397436 838.459798397436 618.654239751532 618.654239751532 799.922044612359 799.922044612359 970.948073568054 848.554543976888 848.554543976888 661.328456686179 661.328456686179 538.306067731658 538.306067731658 510.691200711138 510.691200711138 552.667932069884 552.667932069884 535.075804137907 535.075804137907 526.323283200338 526.323283200338 700.315013586984 754.370453979108 837.001584566193 837.001584566193 522.8913090091 522.8913090091 442.400369627869 442.400369627869 288.99908048363 288.99908048363 1041.92819464273 837.001584566193 837.001584566193 522.8913090091
"X8" 2583.033390149 1920.18742530525 1920.18742530525 2583.033390149 2583.033390149 2582.80141844936 2582.80141844936 1718.81232906913 3093.7506838046 3093.7506838046 2666.87807825612 2666.87807825612 2112.45563826187 2112.45563826187 2622.15741678212 2622.15741678212 3093.7506838046 3093.7506838046 2720.69446911688 2720.69446911688 2550.72830856753 2550.72830856753 2133.69350514079 1997.73153862727 2269.52029422419 2269.52029422419 2068.50095645408 2068.50095645408 2544.9666715808 2544.9666715808 2548.65031567827 2548.65031567827 2257.39506687632 2257.39506687632 1409.68203053628 935.976380471744 1997.73153862727 1997.73153862727 2269.52029422419 2269.52029422419 2068.50095645408 2068.50095645408 1707.90285918369 1707.90285918369 1893.36235141564 1893.36235141564 1781.03250644233 1781.03250644233 1353.91584452434 854.372154730244 1300.61207970033 1300.61207970033 1324.50142780191 1324.50142780191 1054.48248429487 1054.48248429487 1567.0013938595 1567.0013938595 1544.33288539653 1544.33288539653 1403.3500699195 1403.3500699195 1145.04825007963 1145.04825007963 1066.02294426273 1300.61207970033 1324.50142780191 1324.50142780191 1054.48248429487 1054.48248429487 701.786015052206 701.786015052206 749.924041081484 749.924041081484 1084.54473797399 1084.54473797399 1114.95666473539 1114.95666473539 1008.99470932713 1008.99470932713 1082.81638617681 958.124571606496 784.997585728472 784.997585728472 557.515593646384 557.515593646384 357.657219228391 357.657219228391 390.011369752263 390.011369752263 771.127041055973 771.127041055973 822.426129852908 822.426129852908 674.318068256621 674.318068256621 881.650893051664 881.650893051664 958.124571606496 784.997585728472 784.997585728472 557.515593646384 557.515593646384 448.656807484903 448.656807484903 467.976396494171 467.976396494171 540.529874685606 540.529874685606 541.809932631395 541.809932631395 556.613552411203 556.613552411203 730.844215228558 781.442828100943 803.664173726789 803.664173726789 442.115907988138 442.115907988138 413.409580408543 413.409580408543 208.777460171812 208.777460171812 1132.04536944926 803.664173726789 803.664173726789 442.115907988138
"X9" 2847.86818459301 2022.6729957285 2022.6729957285 2847.86818459301 2847.86818459301 2853.55067658124 2853.55067658124 1891.61539411591 3333.2049977899 3333.2049977899 2928.23066282594 2928.23066282594 2242.73621781572 2242.73621781572 2845.15888305808 2845.15888305808 3333.2049977899 3333.2049977899 2918.80843869058 2918.80843869058 2712.69330787778 2712.69330787778 2279.40371472259 2170.92341686185 2402.75504511204 2402.75504511204 2134.67246997771 2134.67246997771 2763.05631493201 2763.05631493201 2710.84937169466 2710.84937169466 2402.00584202545 2402.00584202545 1473.67319677703 1046.63945883336 2170.92341686185 2170.92341686185 2402.75504511204 2402.75504511204 2134.67246997771 2134.67246997771 1721.10139337064 1721.10139337064 1844.98037645229 1844.98037645229 1760.4173478578 1760.4173478578 1369.32323533586 907.192277399193 1354.1164901402 1354.1164901402 1362.88377148941 1362.88377148941 1028.1014586315 1028.1014586315 1592.43629065655 1592.43629065655 1542.61472413006 1542.61472413006 1422.49889035812 1422.49889035812 1169.22574190449 1169.22574190449 1132.71070850203 1354.1164901402 1362.88377148941 1362.88377148941 1028.1014586315 1028.1014586315 556.88894334299 556.88894334299 614.370575736803 614.370575736803 1050.12790822278 1050.12790822278 1109.21145788367 1109.21145788367 1059.84576196326 1059.84576196326 1157.28005273427 959.241204840232 748.140396125344 748.140396125344 487.801687768229 487.801687768229 268.009266651255 268.009266651255 308.583231646548 308.583231646548 763.620765390107 763.620765390107 841.145813140394 841.145813140394 760.489753116356 760.489753116356 979.122660209183 979.122660209183 959.241204840232 748.140396125344 748.140396125344 487.801687768229 487.801687768229 385.214857148942 385.214857148942 441.808967574225 441.808967574225 546.637146313354 546.637146313354 564.80194719607 564.80194719607 596.215582591111 596.215582591111 766.187194446626 817.180603220281 790.527757502182 790.527757502182 388.201959064157 388.201959064157 403.620242209092 403.620242209092 166.556318461726 166.556318461726 1226.76637547597 790.527757502182 790.527757502182 388.201959064157
"X10" 3115.62320454291 2109.22188469142 2109.22188469142 3115.62320454291 3115.62320454291 3127.48252841556 3127.48252841556 2071.65423778779 3568.13628169602 3568.13628169602 3189.61290468001 3189.61290468001 2367.0429465135 2367.0429465135 3059.75470938812 3059.75470938812 3568.13628169602 3568.13628169602 3118.23314140317 3118.23314140317 2876.13911372373 2876.13911372373 2428.68032498163 2339.32500780497 2534.79305915483 2534.79305915483 2206.74903811276 2206.74903811276 2988.96136790914 2988.96136790914 2874.60511260056 2874.60511260056 2547.12236487257 2547.12236487257 1538.17416561527 1164.15008754789 2339.32500780497 2339.32500780497 2534.79305915483 2534.79305915483 2206.74903811276 2206.74903811276 1753.54065168247 1753.54065168247 1817.10071066977 1817.10071066977 1754.06333385346 1754.06333385346 1398.67416443447 959.269993344587 1413.15606576999 1413.15606576999 1416.03763617245 1416.03763617245 1031.52965580603 1031.52965580603 1641.93780921045 1641.93780921045 1572.29708842942 1572.29708842942 1468.17765628041 1468.17765628041 1213.64700043758 1213.64700043758 1211.03009450246 1413.15606576999 1416.03763617245 1416.03763617245 1031.52965580603 1031.52965580603 458.579328922982 458.579328922982 516.857097060541 516.857097060541 1039.24192173608 1039.24192173608 1123.70720176751 1123.70720176751 1117.99682072665 1117.99682072665 1231.40587305287 974.369220074337 739.500380076926 739.500380076926 456.286499118282 456.286499118282 236.890064182435 236.890064182435 277.346357315609 277.346357315609 790.346261204644 790.346261204644 889.930252619372 889.930252619372 866.412819584537 866.412819584537 1083.77952575184 1083.77952575184 974.369220074337 739.500380076926 739.500380076926 456.286499118282 456.286499118282 350.559219901502 350.559219901502 432.401018831374 432.401018831374 570.242945681987 570.242945681987 601.811650478403 601.811650478403 642.37237228244 642.37237228244 805.227084534428 859.482297401662 799.2358421094 799.2358421094 364.595440952579 364.595440952579 412.95392257693 412.95392257693 161.670594463834 161.670594463834 1318.18775236483 799.2358421094 799.2358421094 364.595440952579
