"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99"
"X1" 248.752163762147 248.752163762147 248.752163762147 248.752163762147 248.752163762147 248.752163762147 204.479074413422 192.317979458473 381.838197385801 359.329641083178 359.329641083178 359.329641083178 359.329641083178 359.329641083178 352.606896685722 366.596901694214 192.317979458473 192.317979458473 381.838197385801 359.329641083178 359.329641083178 359.329641083178 359.329641083178 359.329641083178 352.606896685722 366.596901694214 366.596901694214 192.317979458473 381.838197385801 359.329641083178 359.329641083178 359.329641083178 359.329641083178 359.329641083178 352.606896685722 366.596901694214 366.596901694214 426.639778731722 410.460980971865 416.520029308935 416.520029308935 382.832684694859 382.832684694859 382.832684694859 382.832684694859 373.318230368497 357.849523139268 357.849523139268 357.849523139268 357.849523139268 391.147452328153 391.147452328153 391.147452328153 391.147452328153 391.147452328153 375.032270706266 392.413642487133 392.413642487133 392.413642487133 382.832684694859 382.832684694859 382.832684694859 382.832684694859 373.318230368497 357.849523139268 357.849523139268 357.849523139268 357.849523139268 357.849523139268 387.600442507359 391.147452328153 391.147452328153 391.147452328153 391.147452328153 391.147452328153 375.032270706266 392.413642487133 392.413642487133 392.413642487133 357.849523139268 357.849523139268 357.849523139268 357.849523139268 357.849523139268 387.600442507359 391.147452328153 391.147452328153 391.147452328153 391.147452328153 391.147452328153 375.032270706266 392.413642487133 392.413642487133 387.600442507359 391.147452328153 391.147452328153 391.147452328153 391.147452328153 391.147452328153
"X2" 218.286893784808 218.286893784808 218.286893784808 218.286893784808 218.286893784808 218.286893784808 182.05820616554 148.292243866441 293.941384058038 303.04524415128 303.04524415128 303.04524415128 303.04524415128 303.04524415128 303.43774216025 297.498909414244 148.292243866441 148.292243866441 293.941384058038 303.04524415128 303.04524415128 303.04524415128 303.04524415128 303.04524415128 303.43774216025 297.498909414244 297.498909414244 148.292243866441 293.941384058038 303.04524415128 303.04524415128 303.04524415128 303.04524415128 303.04524415128 303.43774216025 297.498909414244 297.498909414244 359.685402920034 354.872963942623 344.534117980574 344.534117980574 293.211669189117 293.211669189117 293.211669189117 293.211669189117 290.4633054641 301.207902274757 301.207902274757 301.207902274757 301.207902274757 376.728526359872 376.728526359872 376.728526359872 376.728526359872 376.728526359872 371.331852159695 363.079673450548 363.079673450548 363.079673450548 293.211669189117 293.211669189117 293.211669189117 293.211669189117 290.4633054641 301.207902274757 301.207902274757 301.207902274757 301.207902274757 301.207902274757 402.962941657144 376.728526359872 376.728526359872 376.728526359872 376.728526359872 376.728526359872 371.331852159695 363.079673450548 363.079673450548 363.079673450548 301.207902274757 301.207902274757 301.207902274757 301.207902274757 301.207902274757 402.962941657144 376.728526359872 376.728526359872 376.728526359872 376.728526359872 376.728526359872 371.331852159695 363.079673450548 363.079673450548 402.962941657144 376.728526359872 376.728526359872 376.728526359872 376.728526359872 376.728526359872
"X3" 199.318486066276 199.318486066276 199.318486066276 199.318486066276 199.318486066276 199.318486066276 173.483035003528 117.510122880903 221.857503768975 261.65440043018 261.65440043018 261.65440043018 261.65440043018 261.65440043018 268.18473061008 243.072868270954 117.510122880903 117.510122880903 221.857503768975 261.65440043018 261.65440043018 261.65440043018 261.65440043018 261.65440043018 268.18473061008 243.072868270954 243.072868270954 117.510122880903 221.857503768975 261.65440043018 261.65440043018 261.65440043018 261.65440043018 261.65440043018 268.18473061008 243.072868270954 243.072868270954 304.303445275467 310.137015436238 284.320405278204 284.320405278204 219.902461732953 219.902461732953 219.902461732953 219.902461732953 222.944723084685 258.768149888262 258.768149888262 258.768149888262 258.768149888262 371.750872364773 371.750872364773 371.750872364773 371.750872364773 371.750872364773 376.200928283585 343.509780938839 343.509780938839 343.509780938839 219.902461732953 219.902461732953 219.902461732953 219.902461732953 222.944723084685 258.768149888262 258.768149888262 258.768149888262 258.768149888262 258.768149888262 350.211501027279 371.750872364773 371.750872364773 371.750872364773 371.750872364773 371.750872364773 376.200928283585 343.509780938839 343.509780938839 343.509780938839 258.768149888262 258.768149888262 258.768149888262 258.768149888262 258.768149888262 350.211501027279 371.750872364773 371.750872364773 371.750872364773 371.750872364773 371.750872364773 376.200928283585 343.509780938839 343.509780938839 350.211501027279 371.750872364773 371.750872364773 371.750872364773 371.750872364773 371.750872364773
"X4" 203.592637433257 203.592637433257 203.592637433257 203.592637433257 203.592637433257 203.592637433257 191.902484860111 115.905827345215 186.387240255504 252.405973168571 252.405973168571 252.405973168571 252.405973168571 252.405973168571 263.118952137416 221.736879043213 115.905827345215 115.905827345215 186.387240255504 252.405973168571 252.405973168571 252.405973168571 252.405973168571 252.405973168571 263.118952137416 221.736879043213 221.736879043213 115.905827345215 186.387240255504 252.405973168571 252.405973168571 252.405973168571 252.405973168571 252.405973168571 263.118952137416 221.736879043213 221.736879043213 276.140806287712 289.893303904381 251.274439351728 251.274439351728 184.287646763324 184.287646763324 184.287646763324 184.287646763324 190.661873128137 247.605134251312 247.605134251312 247.605134251312 247.605134251312 386.542764456026 386.542764456026 386.542764456026 386.542764456026 386.542764456026 397.934428511974 344.65739001333 344.65739001333 344.65739001333 184.287646763324 184.287646763324 184.287646763324 184.287646763324 190.661873128137 247.605134251312 247.605134251312 247.605134251312 247.605134251312 247.605134251312 282.670781680543 386.542764456026 386.542764456026 386.542764456026 386.542764456026 386.542764456026 397.934428511974 344.65739001333 344.65739001333 344.65739001333 247.605134251312 247.605134251312 247.605134251312 247.605134251312 247.605134251312 282.670781680543 386.542764456026 386.542764456026 386.542764456026 386.542764456026 386.542764456026 397.934428511974 344.65739001333 344.65739001333 282.670781680543 386.542764456026 386.542764456026 386.542764456026 386.542764456026 386.542764456026
"X5" 237.45911348171 237.45911348171 237.45911348171 237.45911348171 237.45911348171 237.45911348171 243.801364576686 152.395529491469 200.113641862314 285.071092145503 285.071092145503 285.071092145503 285.071092145503 285.071092145503 297.666622054646 244.605438419953 152.395529491469 152.395529491469 200.113641862314 285.071092145503 285.071092145503 285.071092145503 285.071092145503 285.071092145503 297.666622054646 244.605438419953 244.605438419953 152.395529491469 200.113641862314 285.071092145503 285.071092145503 285.071092145503 285.071092145503 285.071092145503 297.666622054646 244.605438419953 244.605438419953 284.81566409411 301.782035249458 254.360729655206 254.360729655206 199.279458625488 199.279458625488 199.279458625488 199.279458625488 205.873895505251 277.776947927868 277.776947927868 277.776947927868 277.776947927868 426.555669644467 426.555669644467 426.555669644467 426.555669644467 426.555669644467 440.04131759974 372.068821696415 372.068821696415 372.068821696415 199.279458625488 199.279458625488 199.279458625488 199.279458625488 205.873895505251 277.776947927868 277.776947927868 277.776947927868 277.776947927868 277.776947927868 243.818718408216 426.555669644467 426.555669644467 426.555669644467 426.555669644467 426.555669644467 440.04131759974 372.068821696415 372.068821696415 372.068821696415 277.776947927868 277.776947927868 277.776947927868 277.776947927868 277.776947927868 243.818718408216 426.555669644467 426.555669644467 426.555669644467 426.555669644467 426.555669644467 440.04131759974 372.068821696415 372.068821696415 243.818718408216 426.555669644467 426.555669644467 426.555669644467 426.555669644467 426.555669644467
"X6" 303.268191686952 303.268191686952 303.268191686952 303.268191686952 303.268191686952 303.268191686952 331.042753518247 230.596803998822 269.007744364197 363.725885738424 363.725885738424 363.725885738424 363.725885738424 363.725885738424 375.8875717153 316.866820080157 230.596803998822 230.596803998822 269.007744364197 363.725885738424 363.725885738424 363.725885738424 363.725885738424 363.725885738424 375.8875717153 316.866820080157 316.866820080157 230.596803998822 269.007744364197 363.725885738424 363.725885738424 363.725885738424 363.725885738424 363.725885738424 375.8875717153 316.866820080157 316.866820080157 335.062459122493 349.104828778234 297.733974424616 297.733974424616 270.984222328922 270.984222328922 270.984222328922 270.984222328922 274.520440066432 353.765637275816 353.765637275816 353.765637275816 353.765637275816 493.737979178393 493.737979178393 493.737979178393 493.737979178393 493.737979178393 503.093397396835 427.651935651921 427.651935651921 427.651935651921 270.984222328922 270.984222328922 270.984222328922 270.984222328922 274.520440066432 353.765637275816 353.765637275816 353.765637275816 353.765637275816 353.765637275816 264.648944492641 493.737979178393 493.737979178393 493.737979178393 493.737979178393 493.737979178393 503.093397396835 427.651935651921 427.651935651921 427.651935651921 353.765637275816 353.765637275816 353.765637275816 353.765637275816 353.765637275816 264.648944492641 493.737979178393 493.737979178393 493.737979178393 493.737979178393 493.737979178393 503.093397396835 427.651935651921 427.651935651921 264.648944492641 493.737979178393 493.737979178393 493.737979178393 493.737979178393 493.737979178393
"X7" 392.883292196589 392.883292196589 392.883292196589 392.883292196589 392.883292196589 392.883292196589 443.735122849082 340.14253657206 381.148546238541 477.359773708209 477.359773708209 477.359773708209 477.359773708209 477.359773708209 487.446332292844 427.605731764068 340.14253657206 340.14253657206 381.148546238541 477.359773708209 477.359773708209 477.359773708209 477.359773708209 477.359773708209 487.446332292844 427.605731764068 427.605731764068 340.14253657206 381.148546238541 477.359773708209 477.359773708209 477.359773708209 477.359773708209 477.359773708209 487.446332292844 427.605731764068 427.605731764068 418.376811115107 423.965448258659 372.949846479224 372.949846479224 387.100643567862 387.100643567862 387.100643567862 387.100643567862 385.248701308133 465.018263489433 465.018263489433 465.018263489433 465.018263489433 580.994050365536 580.994050365536 580.994050365536 580.994050365536 580.994050365536 580.685227756247 504.236582467922 504.236582467922 504.236582467922 387.100643567862 387.100643567862 387.100643567862 387.100643567862 385.248701308133 465.018263489433 465.018263489433 465.018263489433 465.018263489433 465.018263489433 338.416233284697 580.994050365536 580.994050365536 580.994050365536 580.994050365536 580.994050365536 580.685227756247 504.236582467922 504.236582467922 504.236582467922 465.018263489433 465.018263489433 465.018263489433 465.018263489433 465.018263489433 338.416233284697 580.994050365536 580.994050365536 580.994050365536 580.994050365536 580.994050365536 580.685227756247 504.236582467922 504.236582467922 338.416233284697 580.994050365536 580.994050365536 580.994050365536 580.994050365536 580.994050365536
"X8" 495.564315552828 495.564315552828 495.564315552828 495.564315552828 495.564315552828 495.564315552828 569.067315594337 467.193266776569 520.175465351525 611.217209671976 611.217209671976 611.217209671976 611.217209671976 611.217209671976 618.434094560663 561.910682323841 467.193266776569 467.193266776569 520.175465351525 611.217209671976 611.217209671976 611.217209671976 611.217209671976 611.217209671976 618.434094560663 561.910682323841 561.910682323841 467.193266776569 520.175465351525 611.217209671976 611.217209671976 611.217209671976 611.217209671976 611.217209671976 618.434094560663 561.910682323841 561.910682323841 522.970337247575 515.689376733578 468.438992608653 468.438992608653 530.759845187275 530.759845187275 530.759845187275 530.759845187275 522.415413090653 597.25020348186 597.25020348186 597.25020348186 597.25020348186 678.982190593107 678.982190593107 678.982190593107 678.982190593107 678.982190593107 664.677507291515 592.39888313169 592.39888313169 592.39888313169 530.759845187275 530.759845187275 530.759845187275 530.759845187275 522.415413090653 597.25020348186 597.25020348186 597.25020348186 597.25020348186 597.25020348186 448.958369738233 678.982190593107 678.982190593107 678.982190593107 678.982190593107 678.982190593107 664.677507291515 592.39888313169 592.39888313169 592.39888313169 597.25020348186 597.25020348186 597.25020348186 597.25020348186 597.25020348186 448.958369738233 678.982190593107 678.982190593107 678.982190593107 678.982190593107 678.982190593107 664.677507291515 592.39888313169 592.39888313169 448.958369738233 678.982190593107 678.982190593107 678.982190593107 678.982190593107 678.982190593107
"X9" 600.586097513974 600.586097513974 600.586097513974 600.586097513974 600.586097513974 600.586097513974 694.242500184774 597.929241262592 669.75808066339 750.565378715065 750.565378715065 750.565378715065 750.565378715065 750.565378715065 754.963864895872 704.89665698561 597.929241262592 597.929241262592 669.75808066339 750.565378715065 750.565378715065 750.565378715065 750.565378715065 750.565378715065 754.963864895872 704.89665698561 704.89665698561 597.929241262592 669.75808066339 750.565378715065 750.565378715065 750.565378715065 750.565378715065 750.565378715065 754.963864895872 704.89665698561 704.89665698561 637.078502676081 613.620992681992 572.654849810969 572.654849810969 685.123858925912 685.123858925912 685.123858925912 685.123858925912 670.407045919389 736.200396974745 736.200396974745 736.200396974745 736.200396974745 778.372550838426 778.372550838426 778.372550838426 778.372550838426 778.372550838426 746.937909461862 682.727823646182 682.727823646182 682.727823646182 685.123858925912 685.123858925912 685.123858925912 685.123858925912 670.407045919389 736.200396974745 736.200396974745 736.200396974745 736.200396974745 736.200396974745 580.120505168863 778.372550838426 778.372550838426 778.372550838426 778.372550838426 778.372550838426 746.937909461862 682.727823646182 682.727823646182 682.727823646182 736.200396974745 736.200396974745 736.200396974745 736.200396974745 736.200396974745 580.120505168863 778.372550838426 778.372550838426 778.372550838426 778.372550838426 778.372550838426 746.937909461862 682.727823646182 682.727823646182 580.120505168863 778.372550838426 778.372550838426 778.372550838426 778.372550838426 778.372550838426
"X10" 697.226213247125 697.226213247125 697.226213247125 697.226213247125 697.226213247125 697.226213247125 806.463616523977 718.53471020579 813.577574737899 880.677449659601 880.677449659601 880.677449659601 880.677449659601 880.677449659601 883.154678463801 841.688198895888 718.53471020579 718.53471020579 813.577574737899 880.677449659601 880.677449659601 880.677449659601 880.677449659601 880.677449659601 883.154678463801 841.688198895888 841.688198895888 718.53471020579 813.577574737899 880.677449659601 880.677449659601 880.677449659601 880.677449659601 880.677449659601 883.154678463801 841.688198895888 841.688198895888 748.947251150353 707.111460875674 674.060524438296 674.060524438296 833.366491147212 833.366491147212 833.366491147212 833.366491147212 813.622061689854 867.615135520686 867.615135520686 867.615135520686 867.615135520686 869.836517669599 869.836517669599 869.836517669599 869.836517669599 869.836517669599 819.331835901697 765.814557351763 765.814557351763 765.814557351763 833.366491147212 833.366491147212 833.366491147212 833.366491147212 813.622061689854 867.615135520686 867.615135520686 867.615135520686 867.615135520686 867.615135520686 715.737167941887 869.836517669599 869.836517669599 869.836517669599 869.836517669599 869.836517669599 819.331835901697 765.814557351763 765.814557351763 765.814557351763 867.615135520686 867.615135520686 867.615135520686 867.615135520686 867.615135520686 715.737167941887 869.836517669599 869.836517669599 869.836517669599 869.836517669599 869.836517669599 819.331835901697 765.814557351763 765.814557351763 715.737167941887 869.836517669599 869.836517669599 869.836517669599 869.836517669599 869.836517669599
