"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131"
"X1" 2312.39878153244 1712.4667598294 2307.72596673387 1676.41190270148 1627.40532572656 1983.74381678741 1729.91019419881 1668.19320542548 1638.80126375295 2000.75056678562 1854.35906864053 1881.09083956077 1896.86185648613 1841.72637034392 2192.73920946068 2197.53125708535 1750.50873084348 1878.5365976118 1859.34780496939 1876.12382544929 1872.54798778957 2214.46863406876 2217.05437205966 1754.94627809108 1750.50873084348 1878.5365976118 1876.45369801063 1864.34879291445 1859.00664829139 1970.574528567 1974.80596804823 1758.3269902419 1756.8984591612 1870.67849516604 1891.39275949023 1877.20870015216 1907.44717312897 2010.3581054959 2016.0771327806 1522.69442596803 1758.3269902419 1756.8984591612 1870.67849516604 1867.31942367388 1704.17043174812 1735.97239222582 1643.72970350981 1650.09516551484 1719.19747858923 1720.75181094317 1892.59317725677 1889.75313271253 1829.29187982342 1874.04522420661 1710.91399895585 1734.85648470067 1642.62492672816 1644.552392797 1439.10678539766 1719.19747858923 1720.75181094317 1892.59317725677 1889.75313271253 1829.29187982342 1837.38952597573 1709.64388863812 1733.42365197631 1647.71577823373 1638.68429777603 1501.594748006 2167.38604769806 2167.38604769806 2283.2812096343 2283.2812096343 2022.18759053344 2022.18759053344 1704.02687737736 1704.02687737736 1629.68398159816 1629.68398159816 1765.93027146514 1501.594748006 1501.594748006 2167.38604769806 2167.38604769806 2283.2812096343 2283.2812096343 2022.18759053344 2022.18759053344 1895.19235264189 1895.19235264189 1731.80099111873 1731.80099111873 1727.51777460916 2289.22834262091 2289.22834262091 2269.66068913156 2269.66068913156 2188.80380577696 2188.80380577696 1861.67797383611 1861.67797383611 1714.448290576 1714.448290576 1731.44797526328 2269.66068913156 2269.66068913156 2188.80380577696 2188.80380577696 2089.80579862023 2089.80579862023 1819.51309471108 1819.51309471108 1852.33443355518 2108.98437307315 2108.98437307315 2080.0393943004 2080.0393943004 1798.18940823374 1798.18940823374 1818.86935234504 2006.92606440785 2006.92606440785 1876.42634077382 1876.42634077382 2005.99827519128 2005.99827519128 1880.71698178966 1880.71698178966 2013.48324583468 2149.0030631552
"X2" 2142.83421027635 1669.58666339318 2145.11964581631 1522.13256079956 1540.82980484922 1909.05393002975 1572.86317288737 1526.16925307689 1541.5898555995 1898.15888599949 1682.58665587828 1669.97504472796 1644.78973394631 1651.46679327762 2053.54996463911 2048.84064437446 1615.02004046956 1681.877328697 1680.24150324685 1651.23126171118 1651.37749077417 2019.71797178763 2017.65919735402 1612.6100575481 1615.02004046956 1681.877328697 1682.78173060071 1684.0348905279 1686.49474323032 1795.9635010738 1793.99492045098 1503.42896013839 1500.40495204423 1652.10906746755 1676.96910542075 1678.21292328538 1663.63320697921 1771.62438509005 1768.89702730182 1447.57091492135 1503.42896013839 1500.40495204423 1652.10906746755 1653.56835880248 1549.91073930796 1535.26069076546 1480.98058487671 1478.08670416718 1514.94574508908 1528.48786105704 1571.7503720011 1571.49100707815 1635.01722746691 1650.64657309488 1546.89051316502 1535.76963022085 1481.49554649063 1473.84508657772 1355.48129622292 1514.94574508908 1528.48786105704 1571.7503720011 1571.49100707815 1635.01722746691 1631.43557498511 1550.13101099821 1539.19681671613 1486.92482947906 1476.87826757089 1347.64811328509 1912.10527896092 1912.10527896092 1878.86865224093 1878.86865224093 1784.79205369796 1784.79205369796 1553.05116182311 1553.05116182311 1496.46428344499 1496.46428344499 1635.65770472659 1347.64811328509 1347.64811328509 1912.10527896092 1912.10527896092 1878.86865224093 1878.86865224093 1784.79205369796 1784.79205369796 1704.53139654547 1704.53139654547 1565.40761571033 1565.40761571033 1602.98749850585 2078.20916413333 2078.20916413333 2073.98581039227 2073.98581039227 1992.52462572892 1992.52462572892 1722.59091356054 1722.59091356054 1574.42966221759 1574.42966221759 1601.54891235335 2073.98581039227 2073.98581039227 1992.52462572892 1992.52462572892 1889.86948809955 1889.86948809955 1668.31535154044 1668.31535154044 1652.48726374159 1937.73745278795 1937.73745278795 1894.64593737326 1894.64593737326 1680.21080440735 1680.21080440735 1675.15169626639 1853.71378642262 1853.71378642262 1743.6859897481 1743.6859897481 1802.28830591577 1802.28830591577 1741.09669028994 1741.09669028994 1798.19071662829 1929.28750428982
"X3" 1979.57664048718 1659.91457751967 1988.30455869226 1378.77681120313 1539.98706741576 1836.04627856806 1426.37118296798 1394.50963366502 1511.56602781858 1798.70258725553 1525.67377377276 1475.62264582688 1443.34132210644 1560.33835954881 1919.12496373924 1905.43392729686 1490.39170197457 1501.77913389383 1516.34899101466 1481.26597202839 1489.34671774872 1833.01366494334 1826.55765556532 1481.53014939767 1490.39170197457 1501.77913389383 1505.57848661094 1518.80877926093 1528.92840857338 1631.68931743345 1623.77920866682 1326.90549570455 1333.94819258879 1452.32496505916 1480.59084479712 1495.17321191903 1437.23381700898 1546.15762693634 1535.36414690418 1375.16673707877 1326.90549570455 1333.94819258879 1452.32496505916 1458.50062344475 1408.74279548651 1349.65231934218 1328.35855482152 1316.77763879074 1327.71831902614 1352.98617788268 1360.22603725544 1367.28431294514 1456.71631753962 1446.14286261753 1396.31997321258 1351.72104542425 1330.42368300067 1313.85337433504 1276.51107876741 1327.71831902614 1352.98617788268 1360.22603725544 1367.28431294514 1456.71631753962 1441.86603757577 1402.09786137559 1357.74258018702 1336.25613009428 1325.60457407698 1202.79388190157 1674.45652958824 1674.45652958824 1600.32828892165 1600.32828892165 1564.31016483994 1564.31016483994 1413.54830679949 1413.54830679949 1370.93404006412 1370.93404006412 1509.15439990925 1202.79388190157 1202.79388190157 1674.45652958824 1674.45652958824 1600.32828892165 1600.32828892165 1564.31016483994 1564.31016483994 1526.31014344946 1526.31014344946 1411.54608787844 1411.54608787844 1481.6348963134 1881.35728316871 1881.35728316871 1889.49363161415 1889.49363161415 1807.97959527619 1807.97959527619 1593.64286061815 1593.64286061815 1445.59639735822 1445.59639735822 1475.10557789261 1889.49363161415 1889.49363161415 1807.97959527619 1807.97959527619 1704.02412411819 1704.02412411819 1526.84074488573 1526.84074488573 1461.91967197584 1776.52866256337 1776.52866256337 1722.59493832608 1722.59493832608 1570.2756767498 1570.2756767498 1537.69560339284 1711.29225930646 1711.29225930646 1618.75942323162 1618.75942323162 1608.15269550407 1608.15269550407 1609.70275545396 1609.70275545396 1593.06234157511 1718.09066238339
"X4" 1834.35884160152 1670.25579386059 1848.37220783362 1261.4459594122 1587.53475139086 1768.42494117314 1305.60789566422 1287.05813428749 1523.63184789351 1708.79723305351 1399.94603971762 1318.39675319477 1296.99377250706 1536.09765395923 1799.12131212661 1777.9040634532 1389.36110687501 1355.99580843703 1384.74948577367 1365.07286969472 1382.28302062141 1669.64460467503 1659.49881568883 1375.12087088622 1389.36110687501 1355.99580843703 1362.26249721744 1384.61948353118 1401.38793121849 1492.44436283526 1479.50250491185 1219.09331724267 1240.73554329928 1290.51606223867 1321.73938336038 1346.0182139652 1250.93870666763 1355.35224755498 1337.75824905203 1311.51131874215 1219.09331724267 1240.73554329928 1290.51606223867 1300.74192501329 1293.65314153662 1197.0781877811 1200.22850630076 1181.44312180456 1175.56418793574 1211.04580108635 1237.48982476233 1253.44286409509 1311.33587345869 1280.28571419968 1273.24802352713 1200.46836524915 1203.60481470852 1179.76715982418 1209.0827664275 1175.56418793574 1211.04580108635 1237.48982476233 1253.44286409509 1311.33587345869 1286.90864916031 1279.12085144524 1206.38530808294 1211.50992082521 1200.72708734274 1080.17849095624 1475.22968565426 1475.22968565426 1424.83058564382 1424.83058564382 1380.79862616667 1380.79862616667 1298.11353776021 1298.11353776021 1266.36796209394 1266.36796209394 1394.36497956853 1080.17849095624 1080.17849095624 1475.22968565426 1475.22968565426 1424.83058564382 1424.83058564382 1380.79862616667 1380.79862616667 1376.87459882099 1376.87459882099 1285.79997971965 1285.79997971965 1370.74976948515 1716.63157264307 1716.63157264307 1732.02660264384 1732.02660264384 1651.36573847519 1651.36573847519 1486.0142643799 1486.0142643799 1341.0168294133 1341.0168294133 1359.88339411022 1732.02660264384 1732.02660264384 1651.36573847519 1651.36573847519 1549.38888204352 1549.38888204352 1408.00232169376 1408.00232169376 1296.86632611487 1640.42636045736 1640.42636045736 1579.54050477745 1579.54050477745 1478.00996968315 1478.00996968315 1417.3326587678 1592.62795846508 1592.62795846508 1512.38248892824 1512.38248892824 1439.76839894177 1439.76839894177 1497.93418974603 1497.93418974603 1415.4239330414 1531.8235689776
"X5" 1715.62201783755 1687.09263636536 1733.30581276686 1180.23947604373 1647.68500014678 1708.80637801358 1220.87534137879 1212.93441807225 1552.77900977889 1633.17066969166 1315.59613448692 1211.6031463262 1205.22356136642 1546.34795514103 1700.58604218339 1674.02246855011 1319.77442800431 1255.9351676813 1296.21735215061 1297.18052289207 1322.10666362588 1540.93862011513 1528.16673448854 1301.74182282768 1319.77442800431 1255.9351676813 1263.97823957132 1291.70188392215 1313.39040299796 1388.03249403017 1371.4778449871 1165.76279849485 1200.44891936956 1178.96043961089 1213.01778023093 1242.49405731737 1120.31421921727 1214.21475268725 1191.76954922535 1261.01167842778 1165.76279849485 1200.44891936956 1178.96043961089 1192.12287236706 1212.87026379045 1089.57948615608 1106.22385310627 1082.39644761151 1070.1229936103 1113.28403869694 1179.37746339013 1203.04338353338 1209.80133536894 1165.7981090459 1186.73203965262 1093.91748602824 1110.54022630125 1081.82410716298 1157.97541453921 1070.1229936103 1113.28403869694 1179.37746339013 1203.04338353338 1209.80133536894 1178.49202913735 1190.30261294819 1097.173743569 1123.38075872908 1112.95148666196 989.49411650308 1328.7321439615 1328.7321439615 1325.97337843307 1325.97337843307 1248.21379098088 1248.21379098088 1215.01470147633 1215.01470147633 1191.69322787341 1191.69322787341 1297.64746041131 989.49411650308 989.49411650308 1328.7321439615 1328.7321439615 1325.97337843307 1325.97337843307 1248.21379098088 1248.21379098088 1267.7397920598 1267.7397920598 1198.31349243235 1198.31349243235 1276.45548972481 1596.03264522134 1596.03264522134 1613.08527590267 1613.08527590267 1534.54814205444 1534.54814205444 1407.10516153457 1407.10516153457 1268.93973180382 1268.93973180382 1262.38029453621 1613.08527590267 1613.08527590267 1534.54814205444 1534.54814205444 1437.73143601206 1437.73143601206 1320.63944514496 1320.63944514496 1169.75262856861 1539.61606590501 1539.61606590501 1476.12296429751 1476.12296429751 1409.69674531259 1409.69674531259 1322.26683242653 1506.37560869545 1506.37560869545 1432.26066614232 1432.26066614232 1309.24289316273 1309.24289316273 1413.99734510117 1413.99734510117 1278.27420528627 1383.15830942082
"X6" 1628.78055603027 1699.24711998242 1648.23684983856 1141.03933235924 1691.73103098405 1658.87046378419 1178.25050623512 1177.37033383683 1578.46208112714 1574.90053564482 1278.08925763723 1162.75587959091 1164.96030936747 1564.19495377807 1628.05251906664 1598.79906909376 1285.80846439078 1207.91243398285 1256.60070959148 1270.86268097128 1300.14052793676 1454.20089790671 1440.10113158223 1265.90220108275 1285.80846439078 1207.91243398285 1216.86429555607 1245.75059795961 1270.13178732193 1324.20509412985 1305.79572452694 1152.86666341763 1194.47962515026 1124.42697604833 1161.44905162039 1191.28426234242 1054.64163786426 1131.9377874162 1107.04176374638 1226.53292678609 1152.86666341763 1194.47962515026 1124.42697604833 1139.10920126163 1170.93327996806 1034.21046653353 1052.03256575125 1025.76020732042 1017.87079330085 1065.46520098837 1163.96288219644 1192.08057618119 1158.21520996136 1109.74988205786 1141.86453825972 1039.03257905523 1056.83007851384 1026.08890420159 1126.08670379433 1017.87079330085 1065.46520098837 1163.96288219644 1192.08057618119 1158.21520996136 1123.38921975678 1140.99780851461 1037.43316985853 1078.19720110845 1068.58609805368 936.877793285201 1243.59139224036 1243.59139224036 1279.94521448777 1279.94521448777 1175.01335836622 1175.01335836622 1169.01156790475 1169.01156790475 1152.18608256051 1152.18608256051 1223.42932837083 936.877793285201 936.877793285201 1243.59139224036 1243.59139224036 1279.94521448777 1279.94521448777 1175.01335836622 1175.01335836622 1205.98845423845 1205.98845423845 1154.87084025891 1154.87084025891 1203.20017673777 1526.63410935633 1526.63410935633 1539.97657959286 1539.97657959286 1465.0921282659 1465.0921282659 1361.23052940064 1361.23052940064 1233.91464516384 1233.91464516384 1187.29544715974 1539.97657959286 1539.97657959286 1465.0921282659 1465.0921282659 1376.12442780967 1376.12442780967 1270.15134766257 1270.15134766257 1088.78304478797 1480.21419222 1480.21419222 1418.67531383397 1418.67531383397 1369.04421998037 1369.04421998037 1257.90766625319 1457.61812295246 1457.61812295246 1383.26701807501 1383.26701807501 1224.472646505 1224.472646505 1363.08894542666 1363.08894542666 1190.09807592869 1280.60605864745
"X7" 1570.7336575501 1704.41832598597 1590.2826802964 1138.17284823429 1715.53491045046 1617.7284981751 1172.11319198992 1175.04315116296 1596.30740919561 1532.32860984407 1280.37241659807 1163.64622868986 1167.61801067537 1582.76666025705 1578.8708790137 1549.31035762617 1282.04740392289 1204.52825786711 1258.63031151038 1278.0551020304 1308.44663847591 1405.03894951219 1390.77582104436 1261.97831648859 1282.04740392289 1204.52825786711 1213.60818641843 1240.28840575338 1265.32866556875 1295.69444784711 1277.01088319361 1170.45243571949 1213.04927688324 1118.88607061125 1158.96416345367 1185.341105295 1045.69005890745 1101.36552355456 1076.16950649348 1206.55765190536 1170.45243571949 1213.04927688324 1118.88607061125 1133.80907608374 1162.59116662047 1024.33469223758 1032.59178253742 1006.18182539743 1011.35646598872 1060.39504163582 1180.07991229136 1209.47068581473 1149.70723275979 1103.97299125686 1133.11143904822 1029.22427741411 1037.45813712782 1007.20850746503 1111.05638233249 1011.35646598872 1060.39504163582 1180.07991229136 1209.47068581473 1149.70723275979 1114.39060616391 1126.31759970893 1021.27141003531 1070.27743922671 1061.85303870134 918.062308080505 1212.65050005739 1212.65050005739 1274.82191565821 1274.82191565821 1154.21640607096 1154.21640607096 1155.39348428476 1155.39348428476 1143.15466700652 1143.15466700652 1170.26854859494 918.062308080505 918.062308080505 1212.65050005739 1212.65050005739 1274.82191565821 1274.82191565821 1154.21640607096 1154.21640607096 1186.19495820923 1186.19495820923 1149.54630605746 1149.54630605746 1150.1673088261 1502.12056380557 1502.12056380557 1507.98476477481 1507.98476477481 1438.12558174621 1438.12558174621 1344.35827206388 1344.35827206388 1230.73006819763 1230.73006819763 1133.68589373897 1507.98476477481 1507.98476477481 1438.12558174621 1438.12558174621 1358.58758242668 1358.58758242668 1252.52859242359 1252.52859242359 1049.58125423925 1457.26357268133 1457.26357268133 1401.64471034353 1401.64471034353 1352.97658923858 1352.97658923858 1221.43355477004 1441.72114078213 1441.72114078213 1362.24306834983 1362.24306834983 1181.04157706831 1181.04157706831 1341.84721632406 1341.84721632406 1146.15110339214 1220.28117159474
"X8" 1536.27591260901 1702.50116884055 1554.579955767 1163.10844521395 1721.0824503058 1583.85707409784 1193.94917771897 1198.01869786529 1605.97306864035 1502.62589748727 1312.29572124857 1202.17562684804 1203.24732611664 1600.19811056277 1548.61486659001 1520.67086860367 1300.70198814072 1234.99153350017 1291.7917514769 1310.37806792444 1339.28857656385 1386.16707157342 1372.68031295099 1281.83938239418 1300.70198814072 1234.99153350017 1243.57091813688 1265.82833177364 1289.85927951884 1294.50676540973 1276.82412624236 1209.6060386137 1248.59662526782 1150.64886943847 1193.76145477307 1214.22115713249 1080.89713193325 1111.29724536388 1087.52912299156 1198.48518981587 1209.6060386137 1248.59662526782 1150.64886943847 1164.78059429538 1180.1728553149 1049.9302892877 1040.17929469966 1015.4701700888 1039.68504231493 1087.67512988071 1219.270096268 1247.37657326848 1174.19944064562 1136.53133386408 1152.31157147199 1054.5517217493 1044.7820901685 1017.00554130209 1109.22381637372 1039.68504231493 1087.67512988071 1219.270096268 1247.37657326848 1174.19944064562 1140.82888135218 1138.84078957405 1039.52781430937 1090.96676686182 1083.9829028589 926.20769603986 1224.85195202086 1224.85195202086 1301.68635141155 1301.68635141155 1175.02594960374 1175.02594960374 1167.10881710608 1167.10881710608 1157.43955519591 1157.43955519591 1135.27371397358 926.20769603986 926.20769603986 1224.85195202086 1224.85195202086 1301.68635141155 1301.68635141155 1175.02594960374 1175.02594960374 1199.84134921873 1199.84134921873 1173.5176306185 1173.5176306185 1115.24167004939 1512.86664166617 1512.86664166617 1509.42291091604 1509.42291091604 1445.70267716712 1445.70267716712 1350.39351987765 1350.39351987765 1251.75999667497 1251.75999667497 1099.21666154054 1509.42291091604 1509.42291091604 1445.70267716712 1445.70267716712 1375.9139394207 1375.9139394207 1261.43678516327 1261.43678516327 1044.66071658956 1463.06850161728 1463.06850161728 1416.54037364436 1416.54037364436 1356.74237340962 1356.74237340962 1207.98851281931 1451.64804968367 1451.64804968367 1364.04578323963 1364.04578323963 1171.48996008961 1171.48996008961 1344.79549093539 1344.79549093539 1138.41840016167 1195.23433086006
"X9" 1520.22926536765 1693.35987501632 1536.29117661813 1207.34646602428 1710.33860323899 1555.74126202707 1235.27684449566 1238.39187186714 1607.10332100199 1482.97832171468 1363.74370726898 1266.28903411286 1261.9111068196 1614.62658131684 1532.879959564 1508.01908416802 1334.00891544666 1288.55060552279 1345.6067473047 1359.47038982707 1384.94614889666 1390.33433882385 1378.33997514109 1317.38213939108 1334.00891544666 1288.55060552279 1296.15224269649 1312.91909897528 1334.6356585903 1312.67922497097 1296.9686772197 1261.42622420715 1293.56787275947 1208.06980093879 1254.08245696999 1267.52099109995 1147.7511431916 1150.57822165323 1129.54491343312 1199.72892660836 1261.42622420715 1293.56787275947 1208.06980093879 1220.62398326222 1216.03700032882 1101.01588307086 1067.10364574167 1045.46692410438 1092.00231345186 1136.94495657746 1273.09279533986 1297.97760802001 1221.6520857766 1195.53324201229 1191.33578165063 1105.11417169439 1071.1900001096 1047.33528182794 1116.94381129034 1092.00231345186 1136.94495657746 1273.09279533986 1297.97760802001 1221.6520857766 1192.07769885684 1171.17741897658 1083.08115624518 1131.64215724516 1126.23831461343 954.505387352853 1269.18876327542 1269.18876327542 1351.66232511379 1351.66232511379 1226.69319881862 1226.69319881862 1197.13501252404 1197.13501252404 1187.90739050323 1187.90739050323 1115.57458348636 954.505387352853 954.505387352853 1269.18876327542 1269.18876327542 1351.66232511379 1351.66232511379 1226.69319881862 1226.69319881862 1238.44815468815 1238.44815468815 1217.99579829707 1217.99579829707 1096.32914379607 1549.28788867135 1549.28788867135 1536.64291712083 1536.64291712083 1479.91769982538 1479.91769982538 1373.26782922775 1373.26782922775 1289.40588370918 1289.40588370918 1081.57506956324 1536.64291712083 1536.64291712083 1479.91769982538 1479.91769982538 1418.93680988215 1418.93680988215 1290.57194911037 1290.57194911037 1066.57444499942 1489.96600512423 1489.96600512423 1454.90844044827 1454.90844044827 1375.61283006073 1375.61283006073 1212.74316342898 1480.391893066 1480.391893066 1383.55842927883 1383.55842927883 1188.39703052185 1188.39703052185 1366.48496337311 1366.48496337311 1158.92671411018 1198.55694522457
"X10" 1517.43713805304 1676.82728690354 1530.59920432093 1262.40951005342 1685.24891889298 1531.87289404246 1287.63753901459 1288.27765134888 1599.32757150198 1470.58353205775 1424.62382183236 1343.96122123023 1333.67247342392 1624.18865670882 1527.27837143087 1506.51191752626 1374.22200922399 1354.48102589186 1409.62121489089 1416.97939524957 1437.70606648945 1410.31637216139 1400.30754719968 1360.52163710088 1374.22200922399 1354.48102589186 1360.77858643773 1372.13435894767 1390.59326049167 1342.27091538473 1329.20077601998 1317.0137264836 1340.4072387655 1279.53330592329 1328.19850155959 1334.86533214436 1233.77677696984 1208.08702691438 1190.67597626466 1207.71336966355 1317.0137264836 1340.4072387655 1279.53330592329 1289.9686084423 1262.56326360573 1167.63922848426 1105.69538328699 1088.03730518019 1157.4824707114 1197.87013211939 1333.11462434642 1353.45977746133 1282.05219770274 1269.11793442926 1242.07766441171 1171.03972744691 1109.09164592728 1090.07639315927 1130.58247074898 1157.4824707114 1197.87013211939 1333.11462434642 1353.45977746133 1282.05219770274 1257.53957009345 1215.96034937528 1142.83925333175 1183.70245409587 1179.90398707951 996.170466132287 1334.69194902538 1334.69194902538 1415.90351987534 1415.90351987534 1298.50531588609 1298.50531588609 1238.47059282837 1238.47059282837 1227.44278090223 1227.44278090223 1108.31882578823 996.170466132287 996.170466132287 1334.69194902538 1334.69194902538 1415.90351987534 1415.90351987534 1298.50531588609 1298.50531588609 1293.56473239603 1293.56473239603 1274.2150306528 1274.2150306528 1091.35433708354 1601.82985855684 1601.82985855684 1582.02680277621 1582.02680277621 1532.89605054141 1532.89605054141 1406.93226679597 1406.93226679597 1336.08798584716 1336.08798584716 1078.46810439827 1582.02680277621 1582.02680277621 1532.89605054141 1532.89605054141 1478.51933862816 1478.51933862816 1333.6533486838 1333.6533486838 1107.90654485327 1530.31712808605 1530.31712808605 1508.32233605423 1508.32233605423 1404.87656646276 1404.87656646276 1230.88925065906 1520.9673906492 1520.9673906492 1415.68474930105 1415.68474930105 1224.37254912633 1224.37254912633 1401.48848716594 1401.48848716594 1199.73536718878 1223.37330497684
