"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106"
"X1" 3011.97644847969 3215.49292801731 3214.74899478443 2812.23050134213 3111.13486596685 3110.90615500188 2918.50839905192 2994.68457307657 2896.18965083357 3152.6543114402 3128.31504500741 3205.32920748332 3187.50033003886 2749.19417797245 3140.34940598929 3124.95776837844 3205.32920748332 3187.50033003886 2753.06471391535 3142.89926404211 3122.43155436399 3270.93444711358 3268.37941131647 3374.9432460608 2659.84730466185 2642.72323380589 2902.25974764794 2873.69679590624 3270.93444711358 3268.37941131647 2568.55132844453 2674.12510894482 2649.45507392879 2920.469403209 2925.45735898295 2828.65536960704 2814.27207836654 2471.69488536876 2559.09171299453 2539.74600857115 2578.66560092397 2581.45555290071 2828.65536960704 2814.27207836654 3002.59887809606 2973.94405992456 2488.50616640575 2561.1168754747 2568.22818367351 2609.6133730094 2620.32457639947 2504.64532965851 2489.67256961946 2673.68312101223 2632.68908671696 2677.82227583617 2554.43946645133 2561.22066594646 2551.53160028853 2561.04561872057 2504.64532965851 2489.67256961946 2673.68312101223 2632.68908671696 2685.54938353911 2559.70121443743 2569.39880609061 2557.83880173075 2562.17247228042 2492.72507012205 2481.74320988317 2581.65133128683 2550.8232806765 2928.05068779432 2652.9395048498 2660.82037872642 2583.61841280707 2586.87076729393 2492.72507012205 2481.74320988317 2581.65133128683 2550.8232806765 2925.84478368377 2647.59546687166 2651.85110620397 2576.71712156271 2591.57125403855 2524.77627071852 2482.34235167328 2177.95913584443 2177.95913584443 2065.68693839334 2065.68693839334 2042.09060486857 2524.77627071852 2482.34235167328 2250.37012917424 2250.37012917424 2105.34477494369 2105.34477494369 2102.04239005303 2102.04239005303 1884.89370573801 2090.49003598953 2090.49003598953 2526.27976130096
"X2" 2961.55925893012 3127.04140288858 3127.38289875199 2811.74752655741 3090.11047388332 3090.6012629456 2911.37332698152 2875.4406909444 2769.36735976252 3033.15919129671 3057.53603174505 3100.56618678567 3129.49064613826 2666.77803454497 3023.57280881117 3049.99681813952 3100.56618678567 3129.49064613826 2664.49063573056 3020.95119598261 3054.69157199778 3171.33990551375 3199.17427794125 3277.36145616598 2565.78579275923 2593.82819378931 2805.34342965166 2838.45123499995 3171.33990551375 3199.17427794125 2419.55473187577 2556.55177955407 2576.99840181758 2791.39197386335 2787.5569478757 2722.45292871943 2743.96212359518 2340.79189281406 2454.82854577695 2476.36800235108 2512.72715250257 2508.40282380091 2722.45292871943 2743.96212359518 2867.05241304779 2892.40234452568 2341.05968837502 2446.95660314479 2441.14772380837 2478.23354192446 2470.26413110848 2378.18250613032 2400.05002451167 2528.24789129369 2554.72524968999 2508.9232453921 2429.62388444953 2423.81258548559 2428.68658513255 2420.44599598058 2378.18250613032 2400.05002451167 2528.24789129369 2554.72524968999 2504.71973224379 2424.78399081852 2418.69749029596 2423.13779892471 2419.51870983037 2358.89245026793 2369.92061600994 2430.97096947885 2455.67858513708 2703.1363821389 2518.09312408682 2511.59104294292 2461.55632354383 2457.28156733966 2358.89245026793 2369.92061600994 2430.97096947885 2455.67858513708 2704.39736117112 2522.81376819058 2519.03199305119 2469.54566776825 2452.39683271021 2370.24500551055 2410.47824464727 2136.9292300095 2136.9292300095 2041.92336536736 2041.92336536736 1973.68695798825 2370.24500551055 2410.47824464727 2047.83968304857 2047.83968304857 1969.54995528328 1969.54995528328 1928.89735662705 1928.89735662705 1819.45809896433 1874.29522366261 1874.29522366261 2215.18996446659
"X3" 2925.58092847748 3051.06322597367 3052.44324954515 2822.88090451428 3071.30584949507 3072.4760917891 2907.40155710875 2763.85444204752 2658.68278006822 2921.51161843707 2991.63756151426 3000.65497991099 3073.73344550071 2592.97149908211 2913.14869202535 2979.05156724397 3000.65497991099 3073.73344550071 2584.87853679618 2905.65876751366 2990.55381884138 3076.03318951457 3132.93448486549 3176.19623193229 2477.32015099326 2548.17833875124 2714.00712323384 2805.22230052991 3076.03318951457 3132.93448486549 2285.49798916822 2446.17680769618 2508.82540625811 2669.72960680899 2657.63161178523 2620.83888284103 2676.18287618561 2220.0596631494 2355.82471994957 2415.80682070999 2449.29429697557 2438.26071461374 2620.83888284103 2676.18287618561 2734.32087568406 2810.84673407654 2204.42246912961 2338.46446103349 2320.51229679666 2353.17332834273 2327.62834694428 2257.15308767671 2313.87290974328 2389.64545986955 2479.86468525834 2348.51863634754 2311.55392055212 2293.77349996189 2311.07103539061 2286.0611173916 2257.15308767671 2313.87290974328 2389.64545986955 2479.86468525834 2332.98193705134 2297.09172629256 2276.13278503137 2294.32391236407 2283.19384292108 2230.71269146507 2262.52233292944 2286.86557257552 2363.97892307947 2487.11518034542 2388.57587116556 2368.49313237625 2344.26053331775 2332.8710825119 2230.71269146507 2262.52233292944 2286.86557257552 2363.97892307947 2491.35534675276 2402.80079165543 2391.42904684675 2366.33836338845 2318.91872486719 2222.55354068176 2341.12500262748 2096.79069289614 2096.79069289614 2018.49456464278 2018.49456464278 1909.75373895446 2222.55354068176 2341.12500262748 1855.4636876661 1855.4636876661 1839.27537351641 1839.27537351641 1765.62011934676 1765.62011934676 1663.59635302786 1668.74626988472 1668.74626988472 1916.81309446275
"X4" 2914.33512712477 3000.45164518991 3002.7095722718 2851.11687449529 3058.69354921086 3060.43596400609 2906.0788817401 2671.34481114381 2581.99512536829 2830.92340411037 2939.0591610884 2915.08782727602 3025.32145041637 2538.41539094787 2821.06611149413 2920.15477177847 2915.08782727602 3025.32145041637 2525.48040302551 2809.50663516197 2937.36982406599 2994.06404890771 3076.10762850729 3071.60694902357 2404.18987552104 2511.38900584992 2638.30064226347 2778.17243233885 2994.06404890771 3076.10762850729 2183.46153521533 2355.08967819448 2452.57928804455 2568.61153621948 2549.69323410383 2533.11311102632 2616.83745500386 2121.30128049804 2272.04167524344 2364.11790921829 2393.99236541489 2377.31986504191 2533.11311102632 2616.83745500386 2612.12681954182 2731.79186380957 2092.21477625727 2246.44157697252 2218.37082274128 2246.23229782638 2206.0016928038 2152.44462223886 2238.61312229347 2270.02073422811 2413.75925442676 2210.68435400327 2212.45658364478 2184.53023885708 2209.36968546585 2170.23729821491 2152.44462223886 2238.61312229347 2270.02073422811 2413.75925442676 2185.59657132556 2189.80885445856 2156.42691391275 2183.19078529589 2165.73679976396 2119.74327880645 2169.05094347575 2161.4876183532 2282.65344660593 2298.42896982355 2275.47982178855 2243.98401605842 2241.91282443416 2224.52477382526 2119.74327880645 2169.05094347575 2161.4876183532 2282.65344660593 2304.93143447978 2297.69609404972 2279.94228676215 2275.8947058197 2202.91488739282 2094.83690194458 2279.63868020253 2060.00503662956 2060.00503662956 1996.88563624681 1996.88563624681 1856.16026428858 2094.83690194458 2279.63868020253 1691.91392984183 1691.91392984183 1725.6272708966 1725.6272708966 1628.64678540156 1628.64678540156 1479.25875101225 1492.87057925701 1492.87057925701 1658.35071155576
"X5" 2930.4745927986 2981.07988649214 2983.96656340996 2895.65671170267 3054.46544720942 3056.62025660027 2904.46366364271 2604.29979966456 2548.56036706439 2770.68523061918 2905.48251824417 2851.09761004827 2988.03440085636 2509.11651037211 2756.28725073046 2879.18123159949 2851.09761004827 2988.03440085636 2492.76740491194 2741.83759357158 2900.48631706273 2932.52637557074 3033.59538817187 2964.61596422761 2353.19546833028 2486.92655217876 2585.30886496963 2759.88599058496 2932.52637557074 3033.59538817187 2122.91604441244 2291.81213623736 2413.46897943673 2497.50955327582 2473.84452212228 2466.43943932057 2570.46678039301 2051.2422474656 2210.7097170004 2325.55418484767 2350.97903951249 2330.2535494221 2466.43943932057 2570.46678039301 2506.33738274231 2656.96893663476 2012.54387390421 2178.85361305005 2143.63756366866 2166.3126029571 2115.64804800199 2072.43507698574 2179.92641152008 2178.13982692149 2360.16126966413 2105.23810736189 2141.10763360903 2105.81045484107 2132.03600521713 2082.72083260021 2072.43507698574 2179.92641152008 2178.13982692149 2360.16126966413 2073.30275811451 2112.47823245051 2070.29495006986 2099.05493941366 2077.04360153498 2035.18636153231 2097.09860473938 2064.12449516825 2216.91317145903 2150.47274506549 2187.36885173466 2147.68290837498 2162.73312870548 2141.01288148925 2035.18636153231 2097.09860473938 2064.12449516825 2216.91317145903 2158.39409911095 2215.32624677149 2192.98700084575 2205.35012838598 2113.85454731046 1997.3989005007 2230.16464376707 2027.73342667995 2027.73342667995 1977.56596010994 1977.56596010994 1815.98002227795 1997.3989005007 2230.16464376707 1570.69479960668 1570.69479960668 1637.12782733194 1637.12782733194 1529.21707209998 1529.21707209998 1317.36529710863 1358.93070499396 1358.93070499396 1458.88757885839
"X6" 2972.75181844735 2994.51726675258 2997.72478605571 2953.19103781868 3059.58743285357 3061.96000315866 2899.34076936939 2565.72137194289 2561.97605669149 2746.41911806274 2894.20105740159 2813.41148523387 2964.30626090509 2507.82211315495 2724.58960492624 2859.86448953478 2813.41148523387 2964.30626090509 2489.78790437705 2708.67784750107 2883.28865587534 2896.22880977645 3008.66802099526 2856.74473535402 2328.46720917003 2476.6551576786 2559.42815300992 2751.81871340373 2896.22880977645 3008.66802099526 2108.21913027523 2261.55267604101 2394.59460338372 2462.38929973326 2436.44396095341 2425.6303435283 2540.15819343735 2013.10896782292 2176.42471845281 2302.77416399999 2323.00348525318 2300.15124729229 2425.6303435283 2540.15819343735 2421.00936456351 2587.66647678838 1969.5410231674 2140.82178054681 2102.04857877125 2119.27202085562 2063.31141091292 2022.74921328802 2141.61071543765 2119.59601252814 2321.36797156743 2038.13308212448 2103.02857123062 2063.77484046615 2084.86072276867 2030.15812227403 2022.74921328802 2141.61071543765 2119.59601252814 2321.36797156743 2002.66336278737 2071.1403727361 2024.53965310929 2048.27847099681 2023.85966606151 1983.38972740216 2051.94454535502 2001.02320261144 2170.30972733838 2051.7305586628 2130.02221557505 2086.06400193508 2112.46363166645 2088.44344406449 1983.38972740216 2051.94454535502 2001.02320261144 2170.30972733838 2060.17364602413 2160.98439196933 2136.24452157406 2159.7237074225 2058.31111013797 1937.28254028322 2195.62159936411 2000.54980258603 2000.54980258603 1960.69190772314 1960.69190772314 1790.6969124994 1937.28254028322 2195.62159936411 1500.40161757338 1500.40161757338 1579.54940487331 1579.54940487331 1474.18218266437 1474.18218266437 1215.17749276682 1274.00244520374 1274.00244520374 1330.26419471594
"X7" 3031.76145338587 3032.14645641099 3035.39835334466 3016.32478039759 3071.94550698938 3074.36002582496 2888.55710486016 2550.22192477196 2611.9260678472 2753.32120806738 2901.89898322005 2799.28209175644 2952.64677158746 2528.9934852412 2722.38648379153 2859.75186915838 2799.28209175644 2952.64677158746 2510.81650423525 2706.29207185282 2883.52093386843 2883.08654926084 2999.80842754833 2750.73197211082 2326.62887819881 2478.27119371414 2557.51256505981 2752.55767545069 2883.08654926084 2999.80842754833 2131.04673931895 2260.13395782737 2393.22794509925 2459.19338614621 2433.14890178303 2408.51541096041 2524.72751760443 2001.33702610839 2166.24150479479 2294.00906289168 2308.80359457151 2285.5606491769 2408.51541096041 2524.72751760443 2355.03987068836 2524.23679554632 1957.13114684606 2129.2255585439 2090.09985830165 2102.03330878782 2045.3759485411 2000.84266110438 2122.06777525525 2090.98499488469 2295.8672413381 2004.46056749131 2094.49096936409 2054.37155234792 2065.56488045865 2009.79884002523 2000.84266110438 2122.06777525525 2090.98499488469 2295.8672413381 1968.4338071371 2061.81675426541 2014.71713252244 2028.26817351632 2003.37983362511 1962.02217741456 2031.84337146276 1969.49633520589 2141.66974577502 1996.5894134818 2100.9520180572 2056.2454627021 2089.24578846473 2064.76195249962 1962.02217741456 2031.84337146276 1969.49633520589 2141.66974577502 2004.7906238505 2132.45614746617 2107.28219751048 2137.53675390891 2033.98328360765 1911.73773188383 2175.39237109598 1977.97852080401 1977.97852080401 1946.15743692055 1946.15743692055 1778.26302246643 1911.73773188383 2175.39237109598 1475.65210804658 1475.65210804658 1550.58471273935 1550.58471273935 1458.40203995615 1458.40203995615 1169.09958964054 1231.53349689796 1231.53349689796 1264.13142634883
"X8" 3096.07020258469 3082.82145060776 3085.89502454477 3076.64390258573 3088.66144308347 3090.97419135334 2870.21912964849 2550.33417214558 2684.64411217877 2784.0069073566 2923.62379440538 2804.113245912 2950.59480873568 2565.0382342628 2743.77487340607 2874.86024824089 2804.113245912 2950.59480873568 2547.95345978658 2728.53034937966 2897.53155299285 2889.31109612259 3004.3163257747 2649.62292207585 2342.44667321234 2488.43887599457 2574.55058898574 2759.98013970677 2889.31109612259 3004.3163257747 2179.93426317519 2281.05614392983 2405.19826548806 2481.38530257466 2456.96985682417 2411.19860052084 2521.93541997181 2008.18556118371 2175.34993167652 2296.39514678217 2306.12622591359 2283.90723647877 2411.19860052084 2521.93541997181 2306.05248468885 2466.8032514604 1966.71224280437 2138.90626513891 2102.00231797768 2109.31064139996 2055.66487578221 2002.15234304393 2118.36631036528 2086.67813570829 2281.20582893562 1996.62385743234 2109.47863064963 2071.02291620817 2069.87580113675 2016.57079242535 2002.15234304393 2118.36631036528 2086.67813570829 2281.20582893562 1962.44760355285 2078.05088688954 2033.60188135293 2034.2181297382 2010.4390344587 1966.60867287929 2033.31494726839 1964.64966211674 2128.65404167723 1975.94788272994 2095.62755625866 2053.03337080374 2089.34390111745 2065.89782687255 1966.60867287929 2033.31494726839 1964.64966211674 2128.65404167723 1983.3233719934 2125.67217326703 2101.66244669137 2135.70614209122 2036.3776149521 1915.59540454369 2167.98813831415 1959.28543949696 1959.28543949696 1933.79296545961 1933.79296545961 1775.7577363874 1915.59540454369 2167.98813831415 1487.60747045821 1487.60747045821 1545.93087918152 1545.93087918152 1473.77083929525 1473.77083929525 1165.34557611468 1221.5990890105 1221.5990890105 1247.14357924831
"X9" 3154.25052861113 3135.41062781096 3138.13668946039 3125.73079179388 3106.86215340964 3108.9613392752 2842.42403589266 2558.60783958894 2766.38957498539 2831.11917550715 2954.43929964573 2823.33085795773 2955.70053651352 2608.38103563376 2782.87920689302 2901.22427784114 2823.33085795773 2955.70053651352 2593.31751067443 2769.27140162007 2921.68502185872 2911.13653493611 3019.50706512505 2556.46825454866 2370.70737989985 2503.83249287664 2605.55274841123 2771.97125062377 2911.13653493611 3019.50706512505 2243.44678956309 2317.84537113974 2426.35043078397 2522.45798399999 2500.9487735199 2429.80693328368 2529.55736183063 2025.9352007958 2198.96242811713 2307.08185432772 2312.73180051551 2292.63168779518 2429.80693328368 2529.55736183063 2271.69028670613 2415.49599888551 1989.70752148629 2164.7300886751 2131.99471483923 2135.84675500922 2088.03424527915 2022.14224870573 2127.59359062445 2101.07492800132 2274.94314765416 2007.05591255089 2142.00271735468 2107.18153941226 2093.54827343428 2045.43331582928 2022.14224870573 2127.59359062445 2101.07492800132 2274.94314765416 1976.57069039102 2113.41599055846 2074.00172470892 2061.35260215582 2039.90419869901 1992.70435938984 2052.90426980106 1981.61994759389 2128.94170992784 1980.74384866833 2109.54574732027 2071.26472313233 2109.04929951333 2087.80924710413 1992.70435938984 2052.90426980106 1981.61994759389 2128.94170992784 1986.88889410934 2136.58844221299 2114.97484251229 2151.17235913063 2061.03160816205 1943.72053250994 2171.93499347934 1943.7409454118 1943.7409454118 1923.43151015533 1923.43151015533 1780.27149345274 1943.72053250994 2171.93499347934 1527.47114506151 1527.47114506151 1561.31331538012 1561.31331538012 1512.2180793343 1512.2180793343 1190.14684518005 1234.3114871535 1234.3114871535 1266.01039140951
"X10" 3194.86764416312 3178.78409153548 3181.04677085669 3155.15466949034 3123.67643420842 3125.48206334845 2803.25757345764 2567.60119897616 2843.43189014038 2887.32017316044 2989.42001758986 2852.37774286657 2965.52263249924 2651.45502414378 2833.84469745478 2934.89188625894 2852.37774286657 2965.52263249924 2639.03692484728 2822.41564264295 2952.35783463568 2944.81526165066 3042.70858384274 2474.32753990154 2406.21245668851 2521.13263569147 2645.54594152219 2786.42164019805 2944.81526165066 3042.70858384274 2310.16609539362 2364.04640186298 2452.54020017445 2575.92642418649 2558.15113589631 2460.48609897555 2545.38107887244 2046.8792833392 2232.30856681606 2323.22856986179 2326.39176645909 2309.18697950836 2460.48609897555 2545.38107887244 2249.61318438753 2370.45214388907 2017.55565498794 2201.58226463511 2174.33711093944 2176.4069811405 2136.36597300738 2056.29828883697 2146.85213557828 2128.59663788639 2274.64850693007 2028.21076594581 2186.0949557389 2156.32288106832 2132.35973455284 2091.37155502113 2056.29828883697 2146.85213557828 2128.59663788639 2274.64850693007 2002.69219399933 2161.50770249419 2128.74965708997 2104.92061276001 2086.66843000062 2035.88952247751 2087.1775498063 2015.56942888048 2140.22749358353 2001.94421995698 2138.22602064085 2105.80157554686 2144.67613236507 2126.47856525769 2035.88952247751 2087.1775498063 2015.56942888048 2140.22749358353 2006.63278167276 2161.18165389563 2142.83111122675 2180.89603384107 2103.50865818031 1991.00630344921 2185.77227031098 1930.61913289714 1930.61913289714 1914.90850496162 1914.90850496162 1788.90247763319 1991.00630344921 2185.77227031098 1586.47882658454 1586.47882658454 1592.48086556943 1592.48086556943 1565.69939093024 1565.69939093024 1229.73715428929 1259.80877238808 1259.80877238808 1307.4819542683
