"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106"
"X1" 2984.55186986607 2797.56164326637 2824.85052559565 3315.35311582387 3679.78830496253 3695.38552312873 2301.64839207398 2356.73920054118 3282.91870071934 3661.50190904183 3661.61085364926 3218.05377955976 3248.55872468651 3332.98016122285 3949.66661612481 3931.91609322411 3218.05377955976 3248.55872468651 3326.83109827188 3943.96242396887 3926.66465534906 3673.79513611299 3696.89183468576 2640.37080771429 3479.96774972319 3430.76454245824 3756.31745162058 3743.98823443434 3673.79513611299 3696.89183468576 3067.33919607499 3481.81435465198 3445.2950411447 3764.32391520198 3762.34162797527 3437.21546836284 3442.56415343793 2647.9496586704 3445.48508576483 3409.18218451502 3471.8944141976 3470.6458413495 3437.21546836284 3442.56415343793 2511.69849347076 2539.37208397848 2662.45782558712 3442.7389218956 3447.57187318768 3488.29521179114 3494.94205236855 3281.26677778642 3287.41605997654 2778.70812403297 2812.24464302595 2524.50714560894 3342.13374671663 3332.2478603348 3387.1668798849 3388.92555844548 3281.26677778642 3287.41605997654 2778.70812403297 2812.24464302595 2528.90798650274 3346.13740451606 3332.2478603348 3387.1668798849 3390.79489172344 3314.53324365518 3316.97839769301 2999.0966140738 3007.00876615485 2429.47670289579 3181.65448240918 3185.94100214089 3259.84401302408 3262.381948614 3314.53324365518 3316.97839769301 2999.0966140738 3007.00876615485 2429.24987416627 3192.11461146531 3179.25952005289 3256.2282151431 3259.34168185807 3064.23795893378 3068.6484411693 2528.20493806462 2528.20493806462 2587.97225764326 2587.97225764326 2312.91540017121 3064.23795893378 3068.6484411693 2500.37717663004 2500.37717663004 2610.26609849958 2610.26609849958 2313.69690261182 2313.69690261182 1635.44356620596 1698.55509507446 1698.55509507446 1696.90439293814
"X2" 2907.53443021077 2764.7814082968 2736.21789836517 3199.03199116844 3540.40572838602 3513.61784465368 2311.45770182926 2261.27033327262 3218.93627144386 3554.17923361279 3583.3537463244 3237.29743688842 3190.37882141075 3276.66479415303 3826.99132884378 3843.91067627548 3237.29743688842 3190.37882141075 3282.42154244501 3832.19395898148 3863.06060610917 3652.89360747532 3580.89533158614 2665.31271241411 3314.80774486971 3354.18683596782 3671.81337725757 3706.63529544955 3652.89360747532 3580.89533158614 2951.23046111249 3313.47801464888 3341.71405534061 3659.72120679995 3662.15106754313 3384.60975914563 3316.27627113617 2615.87236150952 3269.9154794671 3302.48235741135 3376.77017614158 3377.66859391562 3384.60975914563 3316.27627113617 2502.28606352781 2444.80983777109 2603.20821501497 3262.84368699927 3268.54105038749 3345.14887491125 3339.13431785231 3146.38965840652 3140.68601639634 2676.72468695299 2638.20296112943 2501.60322489993 3191.13817663101 3199.73280936323 3242.22948250669 3234.64370255163 3146.38965840652 3140.68601639634 2676.72468695299 2638.20296112943 2498.26257279185 3188.1253205535 3199.73280936323 3242.22948250669 3239.03959889639 3175.92589651995 3173.99994657644 2910.52695547882 2880.36567299322 2438.10659989552 3072.83266617088 3096.87508230116 3175.06715167209 3171.54555056389 3175.92589651995 3173.99994657644 2910.52695547882 2880.36567299322 2403.63982323589 3059.6713975627 3075.48030231891 3145.25682491549 3141.78770649291 2990.68414581053 2964.21404120127 2507.02660916356 2507.02660916356 2589.06308674167 2589.06308674167 2345.06964133319 2990.68414581053 2964.21404120127 2388.03686974107 2388.03686974107 2519.9395685266 2519.9395685266 2227.1220111995 2227.1220111995 1632.37294076637 1718.56185778636 1718.56185778636 1691.15223522297
"X3" 2842.93101795443 2739.47579519744 2657.83603469849 3096.68985623621 3414.11693440814 3347.53784950162 2322.60076147811 2173.05896552568 3166.17276673167 3458.18224846255 3514.47656555543 3258.25303940256 3138.38060283985 3225.40387572877 3713.74942038548 3763.39998289698 3258.25303940256 3138.38060283985 3242.42089909202 3729.24691596459 3805.35150303668 3636.78252828356 3475.50180084351 2692.56162568758 3160.89710355033 3284.28972536921 3592.4742648252 3671.76982727509 3636.78252828356 3475.50180084351 2843.39612878083 3156.56152958564 3246.06297704397 3561.35013814575 3567.94942681267 3334.61361779364 3197.39565238439 2586.55639816822 3105.3166836787 3202.82704858741 3285.85473964632 3288.81329772002 3334.61361779364 3197.39565238439 2493.63463649515 2355.62988322341 2548.10523139024 3093.58659712147 3100.66218418151 3208.77795731458 3190.79429638936 3016.69755041286 2999.7707821163 2580.5483433265 2473.53499376282 2482.01583489379 3048.38080926175 3074.53178908463 3104.34773117966 3087.80817544397 3016.69755041286 2999.7707821163 2580.5483433265 2473.53499376282 2471.34767553168 3038.734416606 3074.53178908463 3104.34773117966 3094.71059437137 3044.21833113688 3038.15676236096 2826.10634933068 2760.08697147983 2447.2523131834 2969.15047693929 3012.18669253647 3094.25935553072 3085.01144450682 3044.21833113688 3038.15676236096 2826.10634933068 2760.08697147983 2380.91564560906 2933.6547293495 2976.55838966636 3040.1562231578 3030.47139005932 2920.28937126479 2864.91629172202 2485.69999252135 2485.69999252135 2586.98810115186 2586.98810115186 2373.50797340345 2920.28937126479 2864.91629172202 2281.25496139014 2281.25496139014 2431.3940613683 2431.3940613683 2143.64577623424 2143.64577623424 1626.7487771989 1735.10690387019 1735.10690387019 1685.1444591051
"X4" 2805.79525682933 2730.57794451129 2604.09952246222 3029.24400784913 3322.78464809908 3223.32967608159 2336.80532996909 2103.35803236543 3140.59958427144 3392.27487329673 3470.65857409298 3284.90555127648 3103.84366339774 3189.53409762895 3628.73414317181 3705.8380340634 3284.90555127648 3103.84366339774 3216.042411194 3652.85997230659 3766.44158744179 3634.77072173195 3399.48349713452 2725.29359349821 3039.34188054881 3233.87790173609 3531.31282661321 3647.93096289336 3634.77072173195 3399.48349713452 2758.98689973681 3032.47623834223 3173.53280283437 3484.06988321544 3494.17974107817 3296.08904249992 3102.29542775608 2565.64833946011 2973.34570411629 3125.01293251103 3211.42413337798 3216.17355430652 3296.08904249992 3102.29542775608 2489.3086955 2283.33277691652 2505.37380971924 2956.59338255598 2965.92573735878 3095.87823441622 3067.81911931849 2907.12570861248 2880.71814821404 2502.77947910037 2337.30986917941 2471.29511689108 2932.13353896027 2973.2365555609 2990.60306849685 2966.25968556731 2907.12570861248 2880.71814821404 2502.77947910037 2337.30986917941 2454.45255937048 2916.91179666808 2973.2365555609 2990.60306849685 2975.54131476757 2936.01044835243 2926.46544956616 2757.08590580124 2660.99474664737 2458.57801159049 2884.15190719909 2943.79099657214 3029.17949583208 3015.10869094447 2936.01044835243 2926.46544956616 2757.08590580124 2660.99474664737 2366.38174099391 2829.8458042429 2895.5532903749 2955.47708687183 2940.57055328541 2863.32805037724 2784.14381909775 2468.22037353192 2468.22037353192 2582.99705712383 2582.99705712383 2396.88203530228 2863.32805037724 2784.14381909775 2193.17582597746 2193.17582597746 2354.19537757959 2354.19537757959 2073.12811499937 2073.12811499937 1617.93831590304 1746.42933057216 1746.42933057216 1680.46559783434
"X5" 2804.47423171227 2743.7334650793 2584.94279079734 3008.7638911725 3281.12499576966 3158.97677284273 2355.32052122626 2060.86560286462 3150.43352638039 3368.78134019422 3461.9275356567 3319.84210178092 3094.9893163647 3175.16830686799 3584.83243721782 3681.53417181233 3319.84210178092 3094.9893163647 3208.52764068165 3615.10745683218 3754.74344694571 3652.81663523529 3365.97602735189 2765.10295029275 2964.34573401336 3210.62560773757 3497.25251961653 3640.57465857188 3652.81663523529 3365.97602735189 2707.29945034036 2955.66315823071 3133.7271696558 3438.26173105232 3450.89895664426 3275.34370802541 3042.91158193592 2555.71344157532 2888.70897636807 3078.51390805271 3162.16975905275 3168.27907291082 3275.34370802541 3042.91158193592 2491.811735888 2236.65507280975 2479.63343986872 2866.79152705735 2879.29832106145 3018.60554366787 2983.29967394209 2828.8428962831 2795.58028027158 2452.56879435053 2243.8438672316 2472.24762208723 2855.25152985152 2907.37576663114 2913.48437830053 2883.13468020721 2828.8428962831 2795.58028027158 2452.56879435053 2243.8438672316 2450.96009617227 2836.03585007337 2907.37576663114 2913.48437830053 2894.52776668107 2863.35067859764 2851.29901818738 2711.78464367942 2594.2237742078 2472.37899589256 2827.40125933967 2899.80425401352 2988.22940023092 2970.68460998073 2863.35067859764 2851.29901818738 2711.78464367942 2594.2237742078 2363.01968055798 2759.57740444464 2841.65426919517 2901.67445345549 2883.02701252076 2827.41648879364 2731.86043656763 2456.70435784707 2456.70435784707 2577.7043520517 2577.7043520517 2413.88745080383 2827.41648879364 2731.86043656763 2133.0180216404 2133.0180216404 2295.55726058064 2295.55726058064 2023.1101174786 2023.1101174786 1605.40778843833 1750.98742412806 1750.98742412806 1678.26894057061
"X6" 2842.51852947358 2781.77682401742 2606.06005754007 3040.84229111578 3297.4558852844 3164.89873042071 2378.87176578464 2051.25481955102 3198.70956019208 3394.44811605818 3493.57452034611 3364.38611436646 3116.84477574624 3185.29723312505 3589.52836585086 3696.27922231416 3364.38611436646 3116.84477574624 3222.29096132155 3622.94046869667 3774.84586102398 3694.05611841526 3382.75909448082 2812.54318804231 2944.10209410806 3218.36321728798 3495.51820536568 3652.64143588525 3694.05611841526 3382.75909448082 2693.2386994544 2934.47262961427 3131.79836494402 3430.12790164532 3444.09440426923 3276.24183536995 3026.70450733494 2557.53121199608 2860.00683436413 3068.52923258514 3143.41384647313 3150.33564487915 3276.24183536995 3026.70450733494 2502.70480448625 2221.31684781547 2473.04405875752 2833.063508307 2849.55277966216 2984.59156703922 2945.48631095596 2789.07991438497 2752.17928261112 2435.67646975507 2202.3988569469 2485.87870480944 2825.52866628464 2883.85221425464 2880.86463671854 2846.76900878141 2789.07991438497 2752.17928261112 2435.67646975507 2202.3988569469 2462.25754124768 2804.245363954 2883.85221425464 2880.86463671854 2859.87825045085 2833.79265490278 2820.42601431562 2695.51145991672 2566.95669333521 2488.28895654381 2804.71821316332 2884.99104589324 2976.5833169705 2957.20916885691 2833.79265490278 2820.42601431562 2695.51145991672 2566.95669333521 2372.15215617696 2729.8484182274 2820.43412614271 2885.20750666111 2864.62121055113 2817.41218679458 2714.43116084642 2452.11521602208 2452.11521602208 2571.48419388604 2571.48419388604 2423.64786862901 2817.41218679458 2714.43116084642 2106.40608486619 2106.40608486619 2260.29549251636 2260.29549251636 1998.62255090059 1998.62255090059 1588.95253092844 1747.82772292861 1747.82772292861 1679.35716246786
"X7" 2911.16073397269 2839.75010347417 2660.98861165202 3114.29146412946 3362.14201520727 3230.08259501715 2406.61561359138 2071.00635291671 3275.61012875229 3460.54619973402 3557.90270074806 3416.29141408149 3165.03407454973 3214.80292049864 3635.05116718586 3743.28044089567 3416.29141408149 3165.03407454973 3252.53014246137 3668.89901097194 3820.80681953439 3753.87086300165 3442.29444829149 2865.60554381157 2970.13825298826 3250.87675988689 3520.94467552624 3680.26722763626 3753.87086300165 3442.29444829149 2710.24593111966 2960.34472768378 3160.96419149582 3454.00798295717 3468.22349927097 3295.66569946334 3048.12501591048 2567.82938843618 2878.86313521179 3088.77028969264 3150.90810311602 3158.13105818745 3295.66569946334 3048.12501591048 2520.93107246021 2234.08492895129 2481.63011758711 2847.32995188856 2868.21885078969 2988.37579325608 2948.57630150536 2783.5256416135 2745.89342091389 2448.09376215749 2207.33369675628 2508.7714600389 2836.39512223599 2896.53766269491 2887.22505312402 2851.5089853398 2783.5256416135 2745.89342091389 2448.09376215749 2207.33369675628 2484.71874751806 2814.77547464683 2896.53766269491 2887.22505312402 2865.88777502049 2841.9191275832 2828.31089839422 2704.79212175009 2574.69726447156 2504.62816291687 2811.27551694115 2894.79076267815 2990.17827749638 2970.45904279971 2841.9191275832 2828.31089839422 2704.79212175009 2574.69726447156 2390.85523886465 2735.19664470638 2827.20665063281 2901.04098572494 2880.13729738066 2830.09766024475 2727.64453121296 2452.72273719182 2452.72273719182 2564.39999757435 2564.39999757435 2426.89400877296 2830.09766024475 2727.64453121296 2108.84510924496 2108.84510924496 2246.27634582565 2246.27634582565 1997.28027226577 1997.28027226577 1569.56132410861 1738.06053597487 1738.06053597487 1683.60526268218
"X8" 2998.57768068488 2910.76309284728 2740.25396887586 3213.76067165414 3461.09878853542 3338.20531706946 2437.31978029741 2114.32720202776 3368.12604509064 3554.51013178664 3643.99428101481 3472.42522252176 3232.85210070718 3256.55557312523 3709.84957334259 3812.62524577478 3472.42522252176 3232.85210070718 3292.6517072645 3741.95126241527 3884.07238050227 3825.71880555017 3533.24922909688 2921.64477646038 3029.85259477939 3299.46079887444 3565.79140557091 3717.89932509692 3825.71880555017 3533.24922909688 2748.92149947439 3020.53024061299 3211.48379052862 3501.30218101109 3514.88655095527 3328.76743877405 3098.40271651176 2582.32912679128 2932.69637678577 3130.10087088104 3178.03330391508 3185.11986664476 3328.76743877405 3098.40271651176 2544.78534063016 2269.51134860754 2499.89415940698 2897.31036412499 2922.55496691856 3021.25605169541 2983.28762876971 2805.01216373006 2769.02111884672 2483.3940641048 2249.32023752766 2536.4104220114 2877.72357468175 2936.0758741626 2923.73121382322 2888.23769979197 2805.01216373006 2769.02111884672 2483.3940641048 2249.32023752766 2513.47280932784 2857.17027942144 2936.0758741626 2923.73121382322 2903.40674588613 2879.10134980246 2866.12422898616 2733.97796593316 2610.05879205313 2519.38836816339 2839.60834830388 2922.33164315669 3022.66287364749 3003.80969035648 2879.10134980246 2866.12422898616 2733.97796593316 2610.05879205313 2415.15073201078 2767.07365477176 2854.7440007431 2941.29270391842 2921.38838839975 2860.25565461734 2764.67054433788 2456.12741746068 2456.12741746068 2556.43693371408 2556.43693371408 2424.75306404725 2860.25565461734 2764.67054433788 2133.33432518123 2133.33432518123 2249.6467863491 2249.6467863491 2014.86375941949 2014.86375941949 1548.5192413128 1723.30684950416 1723.30684950416 1690.65912924394
"X9" 3092.9675300395 2987.94055283685 2834.40971158718 3323.92851663547 3580.28093930949 3472.99313626157 2469.75538521933 2175.45153774872 3463.26549677215 3663.80641530876 3740.95641870532 3529.65972172438 3313.61647939084 3303.43953905203 3802.40613616071 3894.42688983261 3529.65972172438 3313.61647939084 3336.07359382301 3831.09670890926 3956.1086432397 3903.0717777949 3644.32678571721 2978.01880021097 3110.68226929683 3355.42834844578 3622.34046125523 3759.99674244849 3903.0717777949 3644.32678571721 2799.89066894932 3102.31945347935 3273.64087764951 3563.43790894731 3575.7100603949 3370.71521938705 3168.80071863967 2596.75637759855 3008.96531692116 3183.40907529623 3218.19308571975 3224.77898384573 3370.71521938705 3168.80071863967 2572.56896366289 2322.1743721973 2522.34983538727 2970.76552105303 2999.86061808682 3074.56398175639 3040.37499611474 2846.40311288176 2813.89508095612 2535.17730331994 2319.07326292819 2564.28555258522 2939.42200950017 2993.14175233836 2981.58361964101 2947.87533059608 2846.40311288176 2813.89508095612 2535.17730331994 2319.07326292819 2543.6560303172 2921.01079900679 2993.14175233836 2981.58361964101 2963.32205348421 2936.74423182077 2925.07122700651 2777.44354909784 2665.68670688715 2530.55944831729 2882.27727095907 2960.76255387095 3067.70768733349 3050.65995766698 2936.74423182077 2925.07122700651 2777.44354909784 2665.68670688715 2441.06680419584 2816.96188993022 2895.84255579258 2998.10881125617 2980.2174531243 2902.68937549731 2818.70695525316 2459.93308647728 2459.93308647728 2547.57942115264 2547.57942115264 2418.34621850655 2902.68937549731 2818.70695525316 2172.89853610141 2172.89853610141 2266.57419751357 2266.57419751357 2047.17560803634 2047.17560803634 1527.10971792691 1705.18210287165 1705.18210287165 1700.16802870195
"X10" 3182.53635595861 3064.41439853607 2934.02675350179 3429.48555053211 3705.66659015579 3618.20310647837 2502.69555378983 2248.63414584224 3548.03929989477 3775.9192912226 3837.9088650284 3584.86851210682 3400.65999019476 3348.3452496344 3901.22416887108 3978.81325533715 3584.86851210682 3400.65999019476 3376.21770085802 3925.35367254455 4028.39208072626 3979.40810684569 3764.25385542446 3032.08568387415 3200.08894313157 3410.10102794884 3682.88776078394 3801.02395322803 3979.40810684569 3764.25385542446 2853.79298510439 3193.02773249149 3337.73272810498 3631.86007789358 3642.33723755759 3416.68777252795 3250.60573049184 2606.83704807707 3095.15475256259 3239.5969852468 3264.80648432062 3270.60030350211 3416.68777252795 3250.60573049184 2602.58793255475 2386.67234938553 2543.5156896956 3055.48359278872 3087.46195012537 3139.65521529185 3110.6193539019 2900.58559247442 2872.87361417926 2597.06268830247 2407.3399570276 2587.88712916186 3011.42228588862 3058.43077808829 3052.00771734363 3021.36885797756 2900.58559247442 2872.87361417926 2597.06268830247 2407.3399570276 2570.40640952927 2995.90317049933 3058.43077808829 3052.00771734363 3036.54674826389 3006.27660418489 2996.38181201793 2829.58028034918 2734.25023250736 2536.12713050418 2931.85981398982 3003.24523596943 3118.99812951704 3104.42460861522 3006.27660418489 2996.38181201793 2829.58028034918 2734.25023250736 2464.63348720791 2876.36501638293 2943.31476362061 3063.65489975499 3048.48807589367 2952.21661199338 2882.97157556518 2461.74421282584 2461.74421282584 2537.81114399719 2537.81114399719 2408.78994764009 2952.21661199338 2882.97157556518 2220.58021803295 2220.58021803295 2293.2420584889 2293.2420584889 2090.03578525841 2090.03578525841 1506.61602785582 1685.29804505724 1685.29804505724 1711.78421788358
