"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29"
"X11" 2923.37658834903 2998.24386762063 2842.72907028164 2675.38030842156 2778.89315458091 3077.91212983104 2571.65052494077 2464.72143274698 2530.92836934569 2660.27671286306 3124.79042524002 2576.2845146698 2567.12896707283 2514.60098866608 2517.08142199633 2744.00166462658 3509.6550465971 2710.80368176144 2623.16354766934 2471.83716839772 2374.56887277891 2418.1614705345 2858.1163771491 2558.7268201913 2412.18696540755 2331.82300582457 2203.74802084655 2606.85338875513 3571.2147388794
"X12" 2865.91720029068 2947.16071019533 2700.32349030149 2627.17686462871 2757.81302407474 3018.44098296282 2554.72641352012 2461.31188530248 2541.36409376815 2670.83798191338 3022.08907846447 2617.28978284335 2595.14064107892 2546.08583982181 2546.90854300072 2722.0774986428 3331.5099449426 2762.64804823314 2663.00242368472 2523.41679256662 2417.76744878998 2447.7540329333 2770.85636422316 2604.18356754752 2457.26893581825 2386.53986340791 2262.18280794186 2600.26102277324 3492.30179675204
"X13" 2816.02191086939 2902.44179416126 2570.85920355944 2586.35084844452 2744.60563695855 2971.90752693356 2547.50587459121 2464.56902669742 2557.84455775481 2685.47341776012 2931.18107889289 2662.95546189775 2628.86547698875 2584.2545973889 2581.26626595788 2704.77945070546 3164.13540942582 2807.04111693187 2705.65536972613 2578.35456298009 2466.47749859716 2480.4708451431 2692.74651781158 2649.79150048893 2506.7331432343 2442.27091042582 2324.12703565981 2601.82951131049 3426.66877380545
"X14" 2770.19653005363 2866.26690383855 2462.40662240292 2555.20246387629 2741.16500650347 2942.8052534804 2547.645753158 2474.19726411269 2579.97158737965 2703.95600194364 2861.90928000557 2707.85998780079 2666.87015706543 2627.78379894976 2619.04604652802 2695.22751600684 3022.23232201489 2836.01429305766 2748.47871988993 2633.50967443322 2518.80393431593 2515.13150180625 2632.24085779483 2692.31974913185 2558.34215666146 2494.99428418242 2384.82498489248 2611.34007519817 3379.03504679747
"X15" 2726.23665514641 2840.86579350986 2381.61363507764 2535.95699158674 2749.41436263239 2934.70383081076 2553.16800367177 2489.97553275042 2607.78633047691 2726.77608254604 2822.94008871199 2747.95208286682 2708.09218218181 2675.78740189949 2659.97804445467 2697.02802634339 2918.81992823018 2845.29273886647 2789.80208728462 2687.02584383663 2573.64432908829 2551.74251995244 2597.18071109703 2730.39884697607 2611.07010704068 2542.92612693912 2441.64600786821 2629.40032340912 3353.94295968327
"X16" 2687.49281265119 2828.64101798415 2329.37629538675 2530.50894843698 2771.36209915657 2947.4219889642 2563.52715856041 2511.95764281111 2643.06695500142 2757.28044391343 2818.17199460876 2784.65876674167 2752.93511853622 2729.10855513354 2707.13481293975 2715.71102552965 2860.12204194497 2845.42497272475 2831.84450746268 2742.18106252288 2633.0526547363 2595.05142195218 2592.90728932417 2770.11351746622 2668.72840651397 2593.24240848406 2500.46002863232 2659.89634639627 3355.17040582671
"X17" 2658.73616836193 2831.93919649256 2304.1347883162 2540.59434654376 2808.95529368271 2979.65297939325 2578.39016213145 2540.45591251045 2688.15811867047 2799.61139543507 2849.20640971809 2820.75533042154 2802.3374513075 2789.21081782346 2764.51665588529 2756.8319280365 2849.32235761084 2850.40734342511 2877.98800266993 2803.71649602925 2700.09413656198 2651.07410078277 2623.24471293747 2819.42144747363 2736.38478321218 2655.40013740537 2569.45082849438 2707.58362014648 3385.61677855869
"X18" 2644.36270674344 2852.59553441356 2299.91693442956 2567.60217056329 2863.68246671575 3029.51098515585 2596.73308893735 2576.72678105908 2745.87820192163 2858.02133830932 2912.54430772275 2858.49924202112 2857.94266670703 2858.32387924698 2836.23578917691 2823.43312168681 2883.48079920941 2871.57302666397 2932.20553542566 2876.76711662822 2778.62707791691 2725.7485325926 2687.75101761054 2885.58793972563 2818.85770483094 2738.14835378839 2656.8841549105 2777.0725691185 3444.68907309903
"X19" 2644.90890530262 2892.01711385226 2309.32561709613 2612.88363439117 2936.50057564858 3096.2810840476 2617.36668914407 2623.19728571596 2818.89691151022 2935.74484151159 3001.27579836782 2898.105691223 2921.70485267208 2938.90734281347 2925.16025477088 2914.99361596504 2955.80338440916 2911.6620014343 2997.68783084253 2964.87124946112 2872.15054690211 2822.9434873396 2782.45325782977 2972.08220120986 2918.77440156974 2845.68166887797 2767.57542949277 2871.285938868 3527.9671193762
"X20" 2656.99922903207 2951.63689500639 2328.99555001364 2678.23103765775 3027.95864298164 3181.82586678963 2641.56445155867 2683.32619359509 2909.16108089007 3034.31008898899 3108.97812404307 2938.77403870519 2995.52861541933 3033.11125803215 3032.15891914634 3028.22322302557 3059.88241967509 2964.36864183909 3076.09869036959 3068.95306845271 2982.88047968267 2943.39763898266 2902.5784441612 3077.53449006885 3035.90720381691 2976.0969388685 2901.14314347573 2990.4815365788 3628.67644673449
"X21" 2677.10414700892 3033.24970044853 2362.37879562398 2766.01510604365 3138.35067015634 3290.28338594744 2675.31133874872 2761.18489334346 3017.85878061856 3153.87266175848 3232.13742331479 2981.287401471 3081.25171694977 3142.70694287442 3156.60849250659 3158.91722785738 3191.88306931086 3019.73556773237 3168.11418659978 3188.19491079846 3111.88145296339 3085.53054267282 3044.67848167005 3197.67733040263 3168.36336681236 3123.54225987557 3053.62662714198 3132.70539387326 3739.58456674856
"X22" 2704.58521234478 3138.72909850895 2416.09969719193 2878.62491743251 3267.76197983311 3425.95767766299 2727.39632217509 2860.72357876727 3145.85504520296 3294.26847101818 3368.88524082891 3028.63738420195 3180.68863131041 3269.31365950743 3297.69798412659 3303.42773914602 3349.15200803653 3070.1387261041 3274.48495315627 3321.85991158152 3259.98285978133 3247.52038698698 3206.40466974327 3328.56161360578 3314.44951001236 3282.31891183486 3221.05489734318 3295.50472426333 3854.07918128124
"X23" 2752.56385743597 3269.54762040857 2503.89888864891 3017.54545692397 3415.23161819344 3591.199350633 2814.31140812377 2984.43208931871 3293.00692611379 3454.90469256501 3521.47104812526 3092.0791637859 3295.40282680169 3414.00023471498 3454.97848303864 3461.23671250969 3531.28965134717 3122.00068848446 3397.04671715792 3471.09418407055 3427.84398284875 3428.4753408845 3388.64492997275 3470.31458451983 3474.7587442207 3451.09564917122 3402.6957657728 3476.04675518856 3968.59854311086
"X24" 2847.97574824222 3425.29622771625 2642.51861237742 3181.70712481706 3577.67808905381 3783.96751553064 2956.89029241136 3131.84107617163 3457.3407893891 3634.08229787412 3694.18010138441 3189.602230758 3425.81499186229 3576.44036579119 3627.97980144857 3634.63151654399 3738.20461262344 3196.81630472722 3538.12136562531 3638.74795613509 3615.39512510443 3628.41426046565 3594.12032629014 3627.47405648019 3651.84160900174 3633.68020029196 3601.4812811821 3670.97505700444 4082.61737394851
"X25" 3021.05780933419 3601.72166701738 2842.93438869689 3365.66460607399 3748.81063914236 3996.13091052655 3171.03763993028 3298.20142601963 3634.01314883371 3827.56090628863 3888.59361428567 3338.07324719548 3569.75311020454 3753.58957761157 3814.62645130227 3825.71208595234 3966.87379741584 3321.52458808576 3698.21008115625 3826.85140186269 3820.36098492971 3846.51466188895 3823.62710211806 3805.43380306265 3847.29152549621 3835.54475345914 3820.84132692488 3875.50814056433 4196.62606111109
"X26" 3289.30474517504 3789.26752340233 3102.07846370027 3558.49581505247 3918.5126610094 4213.35644161988 3457.54721985253 3473.86912163554 3814.38149988217 4026.86295086869 4099.02937146901 3543.28431107485 3721.03629856297 3938.3171598639 4009.02161592306 4032.20402559927 4208.74778757608 3513.3870996861 3872.95269610727 4032.7254151299 4036.26798825983 4078.16397952215 4072.00245186043 4004.63111886704 4057.55248157345 4057.62272275933 4059.26309190041 4081.97264296619 4309.3845648
"X27" 3642.86411055187 3973.09570939674 3398.73458920969 3744.23618089878 4073.2878606809 4416.82007233472 3795.65216400163 3644.92379886881 3985.87992173804 4218.3874600077 4310.21569305589 3792.58841665678 3868.93376133066 4118.78107881539 4199.82963163133 4244.01861653817 4448.79547104284 3766.6283193477 4050.96805017875 4245.64321530697 4250.97666415016 4312.30679222932 4325.57690929001 4215.39727158805 4270.61253074509 4290.50844327328 4305.4084250289 4278.72549890458 4415.80683620842
"X28" 4038.8525219499 4135.14669381838 3696.05446936045 3904.22869442308 4198.07808834889 4586.41741759634 4144.09704050465 3795.23703009486 4133.26055910531 4384.30959198457 4498.60460391343 4054.31133695219 3999.19128789727 4279.26367001107 4370.48756567444 4442.48017153685 4666.68291190744 4048.04459265194 4214.12568074266 4446.08451600358 4446.84593022518 4530.75219953384 4562.52720136624 4416.49911223323 4465.71816556317 4512.42317894062 4536.78238006866 4450.45912826378 4506.66311943327
"X29" 4408.94713354654 4258.01080338396 3950.65616212469 4021.05732042383 4279.25781673972 4704.69951494002 4450.70439586431 3909.70696649893 4241.29630674934 4505.6185764698 4637.42573951554 4285.45668517567 4096.77654102396 4402.73677366622 4501.84476598405 4603.23238428838 4839.97383106333 4305.06739283738 4340.92244191499 4608.74763171192 4603.16028028249 4710.47937727206 4756.57611067864 4578.98343270604 4617.12355058808 4692.85944782687 4723.57736655191 4580.40214861246 4570.53821739101
"X30" 4679.05222558183 4329.55366892269 4125.52755031776 4083.02570246879 4308.08282455507 4760.55538289307 4667.79856457742 3977.88065797421 4298.42260998317 4566.74257430033 4704.1264751942 4445.52408882416 4149.77331371199 4474.75989208899 4576.81977875841 4702.39465943245 4948.70283302225 4484.04512192186 4412.30979786029 4708.95812304578 4700.60381972966 4828.79972442682 4883.26148355715 4674.60711035592 4701.14633600847 4801.31456119925 4837.01560208612 4654.12077820801 4597.47593078886
"X31" 4794.33615524858 4346.75086679462 4202.18433713633 4087.7634204138 4283.5560994042 4751.75279650412 4768.09898542676 3996.91478527842 4300.30354922444 4560.43167779455 4687.8353588406 4511.28704773418 4153.27826365881 4487.71727833171 4585.73199229671 4724.18407530798 4980.32950019273 4551.54115598203 4418.14916570915 4730.6195958281 4726.705448661 4870.01832215919 4927.00106150095 4685.98684798117 4704.24428396567 4818.15071429479 4859.36891146534 4663.86104929836 4582.93516218024
"X32" 4740.03260497677 4317.30454720828 4187.58111068107 4043.69514142488 4213.7394481367 4685.78068569207 4755.1594922698 3972.9287760624 4252.1843220636 4491.29763676259 4594.36795166746 4486.62213688789 4112.00707340691 4444.14732533714 4530.55535744485 4667.55380959793 4933.99211649968 4509.72463163353 4362.03486148174 4673.09159777844 4680.69474190691 4831.5403047808 4886.82789262669 4614.67878207461 4629.21194685504 4743.52665375131 4791.90464590006 4612.01759734298 4530.4684812301
"X33" 4549.59181542093 4257.37406397965 4110.37231813471 3967.7578987818 4114.01904937467 4577.80320150395 4660.3649284747 3919.30416786057 4167.82633849242 4374.90192314024 4444.67217573438 4399.95210856994 4039.30034080418 4356.30904800277 4424.56570576507 4546.65841867524 4820.60436154796 4394.42578792528 4260.52867086369 4551.57421732821 4573.81624220517 4724.5892020872 4776.27903206949 4480.88009692458 4494.51863313293 4597.46491747908 4654.49831243589 4510.73815392912 4450.94202155171
"X34" 4293.31947660928 4184.74032573575 4003.46833159485 3878.52161600591 4001.19567540274 4444.45022495454 4520.63637102387 3850.82542276072 4062.67628428633 4228.99096692461 4262.7068295493 4284.59035955384 3950.2125241972 4238.41715531421 4283.31709843634 4378.76076706206 4653.46664287645 4248.25510927272 4132.79989975433 4384.50455274802 4419.76325661699 4563.21959594581 4611.8253111927 4308.56915222504 4321.79098453725 4404.02978106256 4470.78930465955 4374.12859814527 4356.67307264888
"X35" 4047.20579166295 4116.44798272622 3898.5077094298 3793.93753415847 3891.74241010827 4302.26293126425 4372.12745886189 3781.98571016271 3952.33933860262 4071.68438976812 4072.6200231348 4172.68309556493 3859.8938504911 4105.36318012685 4123.02088086655 4182.49158173043 4447.47111231658 4112.46647520403 3998.35263619129 4191.61148810784 4233.55860601896 4363.03445790266 4411.13718272465 4122.27475227945 4133.10746127471 4188.08873708605 4264.95249894595 4216.89008454272 4259.76077032394
"X36" 3877.00318275881 4065.43721998905 3819.65949005339 3728.41928689693 3800.07233585355 4166.98803839978 4245.61883976777 3725.43794571529 3852.69428158194 3922.30235280345 3898.61175586704 4089.13632419621 3783.4261832259 3974.81810311003 3962.49045788541 3982.34157423562 4224.80973619954 4019.44606000262 3877.53198092463 3998.04546168661 4036.13916054629 4146.53267811934 4197.06990811508 3948.07346939957 3951.84194575562 3977.25447342016 4062.69875790255 4056.13303815757 4170.79068190898
"X37" 3819.74681966424 4037.78679303541 3777.11118281408 3690.02958078817 3736.00778885305 4051.28063377144 4158.15657546303 3689.66470212877 3777.11414929853 3797.89224620694 3760.22575267284 4043.93213692042 3732.97402429948 3864.2430114228 3819.69440405659 3804.1189990481 4011.87316609976 3981.82605794626 3787.35132755042 3829.54975747035 3850.90267364872 3939.1731049428 3993.64542393819 3807.66466314838 3797.75881962315 3795.66764889448 3885.4893899544 3908.41916545021 4096.4343637975
"X38" 3873.07458910818 4032.40688181238 3766.06186409001 3679.72582427632 3703.41350078895 3962.89411230182 4109.83080367996 3677.80525876154 3733.84151040838 3709.66783231338 3668.43409973011 4030.41572970588 3715.31724668026 3786.94194350879 3707.68472445901 3668.48400576946 3833.04405173989 3989.52819318971 3737.66721945799 3705.9751232284 3698.00612993879 3762.96527553976 3820.43479995668 3713.10991101898 3682.55577200447 3658.01922166298 3745.48529981697 3786.14316259184 4038.32985012462
"X39" 3998.10945902593 4043.08533705975 3771.64014502311 3692.77761744097 3700.47715025934 3904.06873444328 4087.65310485904 3688.07770369026 3724.86189892766 3661.31131776915 3624.60545278985 4030.68527926493 3731.03698622225 3749.38533582751 3632.2818576822 3586.47155877589 3705.010758098 4016.89741703139 3729.87065097484 3637.06109410935 3589.83979981414 3631.54629211059 3688.72843536944 3665.44539308905 3608.4905007432 3567.53728492546 3644.35819688046 3695.35329692905 3993.84748515722
"X40" 4133.09597452054 4061.83653593402 3777.04512087013 3721.53700238639 3721.27526356539 3872.04569011912 4073.89557734277 3715.37172390475 3746.33827765193 3649.28217017864 3622.07255327524 4025.06174793746 3775.30071943671 3750.33882952798 3591.83522056677 3557.88658928375 3633.06274274056 4035.84609309626 3758.00643403966 3621.25880445116 3528.72735614826 3547.83075127772 3600.16236498602 3656.81925995751 3569.88038561586 3517.73791669919 3575.53431693277 3635.35239993509 3958.14931433385
"X41" 4211.45517746422 4082.10025937569 3771.07205882819 3758.3721690281 3757.94874945798 3860.45645113145 4054.65849551327 3753.2928521842 3790.28525885198 3664.75163476859 3649.32241315446 4001.01414314131 3839.77451013098 3781.9046679178 3578.81168658757 3572.68954938387 3610.50166160538 4028.463597835 3811.52613250946 3647.52737220714 3507.36501218755 3504.64100926897 3547.84944398477 3674.66191141463 3556.38028543458 3496.5068958776 3528.30387504942 3599.94731116939 3926.50982419715
"X42" 4177.50148530256 4100.54369070453 3751.69984666851 3797.70540774595 3802.79791576053 3861.26910737697 4024.74342015934 3795.95779221079 3846.96588812431 3696.49989363576 3693.63683079727 3957.37223638752 3915.02500719678 3832.19887452929 3582.60680628724 3614.84699685917 3621.61984780821 3993.05175937349 3878.61196060279 3699.3998069994 3511.89912231153 3488.04485674163 3519.5592249339 3706.05297899832 3556.65155696 3490.64801161433 3491.91982965456 3579.88681239887 3895.8992078072
"X43" 3995.63871560011 4116.91162341864 3724.27880935435 3836.63348747569 3849.8610141067 3867.00090190684 3986.88256186761 3839.13099620984 3907.52461873217 3734.13708021517 3744.31483495519 3901.89152473948 3992.88661665345 3889.15569610301 3592.9190261115 3667.78921995409 3647.87132368402 3940.69135254622 3949.22883878559 3760.37081496276 3527.04516753467 3482.66125435276 3502.23492972432 3740.96485643864 3561.38556270002 3489.49634692965 3458.37723444134 3565.93550236478 3865.29168072716
