"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106"
"X1" 1948.36518113727 1652.87464720472 1676.70152567554 2385.82557371328 2649.02283821889 2641.14318964529 1217.93034934953 1238.35775405244 2380.62682156691 2656.45546986263 2656.3194930421 2156.01098186307 2121.83401981738 2473.87088026849 3067.99172892312 3072.25367176625 2156.01098186307 2121.83401981738 2479.78193603238 3070.65654471821 3069.14099135631 2688.34597883679 2650.56725793461 1540.72168044833 2589.17039630289 2579.59741327836 2876.90981509759 2880.16895460349 2688.34597883679 2650.56725793461 2184.02908085089 2596.25088607625 2581.90407191357 2875.12295437808 2874.77803576975 2487.69459494044 2459.94588169322 1794.47577140746 2592.03635060879 2586.43609271931 2631.10586245994 2631.17791824044 2487.69459494044 2459.94588169322 1546.55124687987 1529.33446448455 1799.95501834547 2586.91180550748 2594.03649844412 2622.56366090344 2619.81006400081 2435.76208206808 2414.99200520483 1850.99173933797 1861.01660429976 1648.46059489036 2494.55942022398 2491.42285903726 2522.09147384419 2515.24032908108 2435.76208206808 2414.99200520483 1850.99173933797 1861.01660429976 1649.65462626525 2495.34314915611 2492.88179066734 2514.8588061549 2515.32609231569 2455.69634560401 2457.01985198521 2058.64094538024 2050.58694934036 1575.38095644318 2372.23979520099 2371.26179732638 2428.38558766071 2428.19063013455 2455.69634560401 2457.01985198521 2058.64094538024 2050.58694934036 1577.55345588743 2365.81881488852 2371.5437781321 2428.2597969521 2427.82367842456 2203.07514757657 2201.51539014712 1788.69393847785 1788.69393847785 1907.39389761807 1907.39389761807 1559.36854084848 2203.07514757657 2201.51539014712 1777.0709629294 1777.0709629294 1894.249737883 1894.249737883 1515.26276569906 1515.26276569906 975.94383928839 1031.21801434052 1031.21801434052 872.570622192269
"X2" 1919.78777227504 1667.44814043713 1635.7917736084 2317.00498135154 2599.30692017236 2540.56017185425 1247.5049911389 1208.94435160874 2348.98340639739 2636.46592253765 2639.81362267106 2191.44507145608 2111.4268650187 2426.91556418174 2994.350898391 3019.01983837224 2191.44507145608 2111.4268650187 2449.5649529107 3025.17190625187 3036.70630625754 2733.54213362442 2654.82568704579 1596.11620841843 2498.60366754869 2543.79569333927 2862.73959374367 2877.25684621336 2733.54213362442 2654.82568704579 2146.88627591722 2515.18892711174 2536.48861671856 2849.82329821872 2846.70803123679 2500.14507149103 2431.87815655603 1808.04892520904 2503.37869272113 2531.12735995736 2591.95529885918 2590.45777426315 2500.14507149103 2431.87815655603 1562.50800634707 1485.39241130074 1793.40495037935 2486.03137729249 2499.49464473988 2558.18573493124 2552.51434000074 2380.72000215291 2341.3661261653 1829.38603124174 1788.51375989686 1656.3242221339 2413.54922813932 2421.34321338084 2472.10881503168 2454.88535967884 2380.72000215291 2341.3661261653 1829.38603124174 1788.51375989686 1654.60249261431 2411.79657246966 2417.54800962086 2457.29221293255 2454.38014657536 2395.34987228965 2389.24331117033 2047.22688509373 1998.16321126824 1599.16258519784 2323.45082561227 2329.59956905302 2387.95876754981 2393.25600763954 2395.34987228965 2389.24331117033 2047.22688509373 1998.16321126824 1588.87044744447 2300.60103737677 2327.71292116511 2394.33298394485 2384.95600512477 2180.11755553239 2168.58702812037 1790.23800290306 1790.23800290306 1914.3399543605 1914.3399543605 1592.08652911663 2180.11755553239 2168.58702812037 1718.70023323338 1718.70023323338 1848.75117390669 1848.75117390669 1490.95086188372 1490.95086188372 990.369895721179 1064.72871682751 1064.72871682751 917.976916317344
"X3" 1895.10163617409 1685.7574592582 1602.16018252174 2254.01827539685 2554.69753275602 2448.97534657817 1278.28769391392 1184.03350070416 2320.76630780712 2620.00807568628 2626.64964813385 2228.27712397719 2104.86289843141 2382.60449545213 2927.22472947409 2970.757909651 2228.27712397719 2104.86289843141 2421.03488952909 2984.21839681162 3008.06630534656 2779.39532171208 2661.75061841358 1652.15779797836 2413.4789320648 2510.36472947963 2849.83541360841 2875.04736087374 2779.39532171208 2661.75061841358 2110.20670553713 2439.26907505595 2493.98723797098 2826.38728539675 2820.65095648992 2512.55502579543 2406.10229739349 1821.42530873917 2418.57379299337 2477.75929214345 2553.38999977388 2550.40583701358 2512.55502579543 2406.10229739349 1578.27631554471 1444.53380028948 1787.78120346041 2389.95453264184 2409.13099106527 2495.89671871648 2487.37539070906 2326.85720921012 2270.24585642263 1809.16582409455 1720.05027776376 1665.58519960839 2336.06636116984 2354.17901254735 2423.96445714988 2397.04770595837 2326.85720921012 2270.24585642263 1809.16582409455 1720.05027776376 1661.09645812272 2331.91993692413 2345.42322581081 2402.09084495986 2395.98377321611 2337.30897678719 2324.17731797408 2036.76908688146 1948.89717687019 1622.75647393638 2276.77021198828 2289.65773596256 2349.11293734829 2359.61337700982 2337.30897678719 2324.17731797408 2036.76908688146 1948.89717687019 1600.59508558078 2238.61966957246 2285.72022220679 2361.6440721469 2343.80665944282 2158.53259643249 2137.57279208334 1790.30626840832 1790.30626840832 1918.92908940613 1918.92908940613 1622.41677817245 2158.53259643249 2137.57279208334 1662.21847108931 1662.21847108931 1803.78824012217 1803.78824012217 1467.65697694358 1467.65697694358 1002.8434134848 1095.44544181676 1095.44544181676 962.377730697352
"X4" 1881.70532363073 1712.20366270859 1585.75585116731 2208.66780536833 2525.75558733837 2382.84970957701 1311.47553826011 1170.13429497152 2303.93506904388 2614.96044680807 2624.38240241042 2269.68217608925 2109.52303525597 2348.79131085709 2880.46209695436 2938.95328655411 2269.68217608925 2109.52303525597 2400.49191369248 2958.53732617985 2992.71836809718 2828.96500800267 2677.9613289173 1709.58555196524 2346.71061597101 2487.1406794357 2844.99468183795 2879.35401193863 2828.96500800267 2677.9613289173 2079.60799806505 2380.7510131948 2463.14687525948 2812.62996785412 2804.67629622731 2529.02568108733 2390.61379563302 1836.64754338769 2349.28044214771 2434.80540602486 2522.58951936399 2518.34414390395 2529.02568108733 2390.61379563302 1595.63851122386 1414.07531942485 1787.01057966083 2311.73872188325 2335.15757567163 2445.3414045808 2434.27738855352 2282.29031278762 2211.78502992963 1796.00695831412 1665.88519486558 1679.43682976318 2273.29698802016 2300.0799314241 2386.35226633623 2351.49634212006 2282.29031278762 2211.78502992963 1796.00695831412 1665.88519486558 1672.59179688869 2267.14087175557 2287.15449553176 2358.7637930982 2349.96106502922 2290.86262695863 2271.80455495694 2032.28010554493 1911.56855349192 1646.70250417342 2240.40025456754 2258.97777882648 2319.71867952195 2334.63398130673 2290.86262695863 2271.80455495694 2032.28010554493 1911.56855349192 1614.32245959907 2189.84545529215 2253.30779418478 2337.47169596724 2312.47716702721 2144.63724723285 2115.71515053974 1790.94524515964 1790.94524515964 1922.86831664534 1922.86831664534 1649.89676119577 2144.63724723285 2115.71515053974 1615.10440635934 1615.10440635934 1765.88933536191 1765.88933536191 1450.41384839624 1450.41384839624 1012.4716932543 1121.35613138788 1121.35613138788 1005.05041162021
"X5" 1884.18223879038 1749.48488437799 1593.51503732771 2188.43583845372 2519.91199364917 2353.88326275474 1347.84460451592 1172.21289355343 2303.0897466137 2626.63740020476 2638.07149162177 2317.6704929832 2130.79325373496 2330.67781248827 2863.68976855528 2931.52238358423 2317.6704929832 2130.79325373496 2391.91914097209 2955.46849807389 2997.0343076831 2883.96960239136 2708.05991778432 1768.62208128393 2307.3023507276 2479.18650116526 2852.82378927306 2893.96874635807 2883.96960239136 2708.05991778432 2058.85485803338 2348.05042275739 2449.73777524765 2813.96833738415 2804.4031814529 2552.34673903128 2391.27006386214 1854.0758897021 2303.85603231635 2408.14839156533 2504.84383011971 2499.67614840999 2552.34673903128 2391.27006386214 1615.8863905686 1399.69481744671 1792.93872128192 2260.75257646198 2286.36351361679 2413.72750482563 2400.65334532709 2253.20261014961 2173.70115914011 1794.17206418111 1633.87469029994 1699.28097525044 2233.36104951399 2266.35893703913 2365.77763605682 2325.55817451848 2253.20261014961 2173.70115914011 1794.17206418111 1633.87469029994 1690.7000735463 2225.76692501541 2250.44237125101 2334.4336004281 2323.68225367563 2263.00878365635 2239.66789066409 2037.39419784865 1892.7793774866 1670.75670405469 2220.11187735306 2242.80942927817 2305.68645051182 2323.83095587572 2263.00878365635 2239.66789066409 2037.39419784865 1892.7793774866 1630.67712427402 2161.37274536837 2235.88377916549 2327.25547788276 2297.05973581802 2143.08350105002 2108.39771106557 1793.32406702792 1793.32406702792 1927.28409806423 1927.28409806423 1673.99640107868 2143.08350105002 2108.39771106557 1582.85117164616 1582.85117164616 1740.02398683925 1740.02398683925 1443.02387738868 1443.02387738868 1018.57406490877 1140.82758207532 1140.82758207532 1045.10396826339
"X6" 1904.86809967793 1798.83497475072 1629.40250954949 2197.29748040502 2541.53690193493 2369.06090940424 1387.74799634163 1193.42092794658 2320.36632289074 2657.98496050732 2670.49256125653 2373.19202427683 2171.91721666252 2331.18599100382 2882.50165156217 2953.01009517067 2373.19202427683 2171.91721666252 2397.42761186602 2979.17686132603 3024.53865858358 2945.02184441115 2754.64773615907 1829.11957969341 2300.6009670042 2489.24130353826 2875.91535218995 2920.91905667141 2945.02184441115 2754.64773615907 2050.18571353306 2346.07326948126 2456.96658560029 2833.54291128918 2823.10844862178 2584.06699512073 2411.67312544683 1873.29534355169 2287.44541647747 2401.29895191987 2503.48501541488 2497.81063128402 2584.06699512073 2411.67312544683 1639.81389069076 1405.14362158075 1806.14145575936 2242.76117304338 2268.18001964426 2405.65398930689 2391.27323006911 2243.62632526174 2161.00703370008 1806.38473730995 1629.15281116249 1725.39315797231 2221.30032294436 2257.52375395283 2366.37063353695 2323.89638680195 2243.62632526174 2161.00703370008 1806.38473730995 1629.15281116249 1715.83898679727 2212.96379607934 2240.05129088581 2333.6269061981 2321.83945927721 2258.23157369546 2232.61515262297 2054.34050926773 1896.75164645391 1694.33620476248 2219.36148580931 2244.26010139699 2310.77569787269 2330.6953405118 2258.23157369546 2232.61515262297 2054.34050926773 1896.75164645391 1649.68000433327 2157.49865324937 2236.66176759084 2334.43691558044 2301.4352771691 2156.76268707862 2119.00343365923 1798.03928634233 1798.03928634233 1932.88934832988 1932.88934832988 1694.30533333208 2156.76268707862 2119.00343365923 1568.97376279866 1568.97376279866 1729.50142287477 1729.50142287477 1447.97343188379 1447.97343188379 1020.79240034225 1152.82254118695 1152.82254118695 1081.75972125059
"X7" 1940.05575325202 1857.4105416822 1688.75673870128 2229.74622504499 2586.16193659943 2421.70110730377 1430.29368510189 1231.39447259459 2351.51862650153 2705.22681979138 2717.95696008266 2434.18747822746 2229.77464117696 2346.94660996248 2930.93212028902 2998.33052902678 2434.18747822746 2229.77464117696 2414.08312448018 3024.79229289857 3070.71567026416 3009.70208678038 2814.51259481137 1889.96060244071 2321.56318742284 2513.68835952519 2911.16698452657 2957.3293809633 3009.70208678038 2814.51259481137 2051.71717255573 2369.82903729226 2480.95741492719 2867.98946844348 2857.36166909963 2622.19047933891 2448.77583434271 1892.42943726569 2295.96205737187 2411.08714249913 2516.11943446108 2510.31728225137 2622.19047933891 2448.77583434271 1666.76725528711 1428.34166726804 1824.21553606267 2253.15882758125 2276.36471359454 2418.01643463412 2403.01196856658 2251.18252590346 2170.65265653829 1830.80038644512 1648.69020625877 1755.342605103 2233.2254702047 2269.98013327482 2385.21598131558 2343.26157167982 2251.18252590346 2170.65265653829 1830.80038644512 1648.69020625877 1745.51098986956 2224.77284069314 2252.24590314076 2353.16505425465 2341.16824166619 2273.53891466267 2247.46447356906 2081.25034875671 1920.63192350983 1716.24815081572 2234.99639712838 2260.35564829016 2332.34675794348 2352.71602831301 2273.53891466267 2247.46447356906 2081.25034875671 1920.63192350983 1669.90760323653 2174.47676529405 2252.61366231283 2356.52907239554 2322.90115601235 2183.37665329218 2144.99017487933 1804.30919383883 1804.30919383883 1939.36904766543 1939.36904766543 1710.9361817097 2183.37665329218 2144.99017487933 1571.27562210731 1571.27562210731 1732.75550816311 1732.75550816311 1463.87088200632 1463.87088200632 1019.82148490133 1158.24140178032 1158.24140178032 1114.80682912253
"X8" 1984.53887398703 1921.35596233252 1764.77851916141 2277.92401003039 2647.12781956267 2501.73629841686 1474.2803209438 1282.40450763251 2390.71575049623 2762.91883542486 2775.17199705956 2497.8494013267 2299.66789408752 2373.02999062579 3000.14971515581 3060.00939520614 2497.8494013267 2299.66789408752 2437.69908234763 3085.20359173198 3129.05450492426 3074.83506050138 2882.99956750017 1949.78516848763 2362.5708479475 2547.33353455734 2954.06236550672 2999.10592375577 3074.83506050138 2882.99956750017 2060.54393677191 2411.87406311906 2516.07727167405 2912.32970186063 2902.06826536972 2663.84015567894 2497.88252518028 1909.23576015507 2323.03224301797 2432.68659730814 2538.93372338806 2533.31804515275 2663.84015567894 2497.88252518028 1695.73329651995 1465.76591670005 1844.01651946965 2284.77068343462 2304.27869524355 2445.80166867939 2430.78842302224 2271.90393594586 2197.59110361031 1864.44257440389 1687.4370126536 1786.02458167103 2263.03428926056 2298.12599407781 2417.65229943232 2378.44371977887 2271.90393594586 2197.59110361031 1864.44257440389 1687.4370126536 1776.49292203236 2254.9747671582 2281.18465346737 2387.96003811407 2376.43268752551 2304.08646480705 2279.04487934699 2115.23881200661 1959.81452027785 1735.14537559714 2262.22514060697 2286.61355604477 2366.17393345079 2385.89400469551 2304.08646480705 2279.04487934699 2115.23881200661 1959.81452027785 1689.57596072685 2206.56697113697 2279.16341172061 2389.57532555694 2357.12310548356 2219.34059662099 2182.34729055531 1811.00880213916 1811.00880213916 1946.15204961515 1946.15204961515 1724.12925636328 2219.34059662099 2182.34729055531 1586.1458953958 1586.1458953958 1747.01298882438 1747.01298882438 1488.36432614859 1488.36432614859 1016.61682429443 1158.46357926357 1158.46357926357 1144.17319376658
"X9" 2033.12191547574 1986.82167200395 1850.68771891052 2333.99089747508 2717.79421745548 2599.13056644663 1518.50811754562 1342.73695877836 2432.13607123555 2825.62899356158 2836.85630156058 2561.37341145977 2376.91325492821 2404.51851431705 3081.34706846256 3130.59140688995 2561.37341145977 2376.91325492821 2464.09705409676 3153.3167564124 3193.0584829789 3137.2460599566 2955.46375578614 2007.23198851444 2416.02905028931 2584.99346445513 3000.09421986415 3042.16129638688 3137.2460599566 2955.46375578614 2073.76946152264 2464.78591460712 2556.70616482297 2961.59695296936 2952.14595569482 2706.14326014984 2554.31160829102 1921.46928198135 2362.30398066355 2461.2848852484 2568.12661928344 2562.94732826635 2706.14326014984 2554.31160829102 1725.70122605172 1513.90984822339 1862.40202323296 2330.44666096994 2345.30614081373 2484.01467791441 2469.54033840462 2301.83883532623 2236.79576928843 1904.3457092368 1740.36575450064 1814.33518609055 2304.64552587151 2336.37767040688 2459.03421714421 2424.25140043697 2301.83883532623 2236.79576928843 1904.3457092368 1740.36575450064 1805.56312394289 2297.37181922549 2321.04561983653 2432.94178286068 2422.41559938314 2345.04778284147 2322.20501846571 2153.42935622493 2009.71162037383 1749.67720954288 2296.26987067336 2318.56328123656 2408.04595131306 2426.24340862832 2345.04778284147 2322.20501846571 2153.42935622493 2009.71162037383 1706.90046381103 2248.04684010672 2311.74743813288 2429.63197089051 2399.78186076824 2261.08072254807 2227.07748102758 1817.01385002418 1817.01385002418 1952.66782158285 1952.66782158285 1734.12103955494 2261.08072254807 2227.07748102758 1609.98849003525 1609.98849003525 1769.51361143192 1769.51361143192 1519.11196063415 1519.11196063415 1012.13142973135 1154.86257484641 1154.86257484641 1169.78244216598
"X10" 2080.61422188992 2049.95978786401 1939.71557142402 2390.11618912419 2791.53221413696 2703.86824980776 1561.7774862002 1408.6884721021 2469.9606577075 2887.93125511249 2897.73384056553 2621.9550210377 2456.83560272819 2436.50105993908 3165.73092240721 3202.63183510635 2621.9550210377 2456.83560272819 2489.10205132585 3222.04695048988 3256.2377272565 3193.75735360271 3027.26502853419 2060.93691973671 2474.35755952129 2621.48969471066 3044.7592276275 3082.4099042105 3193.75735360271 3027.26502853419 2088.50269470773 2521.15498385766 2597.23074691161 3010.83059918664 3002.51901025861 2746.22806300895 2613.39027567971 1926.87982460554 2407.43981187646 2492.07807514584 2599.90467611042 2595.34764710402 2746.22806300895 2613.39027567971 1755.66151814146 1569.27948217164 1876.22817613067 2383.0533652889 2392.84681821069 2527.67296630573 2514.21862529517 2337.04660285743 2283.25468711012 1947.55169339925 1802.46564886741 1837.16783748482 2351.99199587121 2379.16359908473 2504.72712641517 2475.50589440348 2337.04660285743 2283.25468711012 1947.55169339925 1802.46564886741 1829.49779114011 2345.78076596936 2366.01992975648 2483.05241577745 2473.91259902671 2391.60887407259 2371.80733895483 2192.95055213477 2065.74808636235 1758.48795614583 2332.36096762533 2351.7412009543 2453.76120676907 2469.78703297278 2391.60887407259 2371.80733895483 2192.95055213477 2065.74808636235 1720.09382947005 2293.20514826872 2345.80948207636 2472.76377107733 2446.56828047395 2305.03020798981 2275.19227265289 1821.19955179663 1821.19955179663 1958.3458268797 1958.3458268797 1741.14447398949 2305.03020798981 2275.19227265289 1639.2180130031 1639.2180130031 1797.50701548032 1797.50701548032 1553.77943632856 1553.77943632856 1007.31691177967 1148.80754959386 1148.80754959386 1191.55384720061
