"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99"
"X1" 2583.99966100251 2831.8025419141 2537.401050337 2518.85965192363 2776.11294310433 2764.42972317779 2374.21310933281 2006.12234881027 2926.38709343776 2766.03865711004 3333.47259804264 3373.37409829462 3482.26835347029 3485.31253175934 2954.16532432034 3068.46376619685 2064.34096016573 2036.66540590479 2945.97126817701 2869.82863343393 3381.0968430308 3350.0652938672 3516.00780128319 3550.55205484995 3036.89415241612 3076.31995303639 2197.79035719492 1568.8557073266 2316.39502789209 2259.81105034299 3100.05575106037 3065.55341974278 2824.0784680761 2854.10850799834 2438.82106269916 2452.71993984518 2718.83847234016 2638.90310945352 2922.63193176854 2918.5892740137 2731.34493041589 3145.41202692798 3145.33325254409 2930.75912127096 2916.16278952057 2552.02382088825 2503.69463508164 2818.85526338774 2663.28820352611 3318.7544402819 3485.9974681881 3562.63116918699 3537.40726754162 3884.29479785496 3876.42968091147 4184.47993181903 4184.12710539027 3710.66844262198 3671.69681435527 1800.85290583722 1796.96254133055 1434.0568642102 1439.69184601679 1238.13621793712 1202.27862078285 1782.21913584422 1687.24002001342 2546.54079725477 3246.04843624384 3464.59494023306 3485.9974681881 3562.63116918699 3537.40726754162 3884.29479785496 3876.42968091147 4184.47993181903 4184.12710539027 3710.66844262198 3671.69681435527 1283.23019749245 1859.94472950921 1782.28538912889 2707.28976008558 2629.80364694239 3087.04542914985 3086.64598656417 3236.25918783704 3336.42475004488 3428.95745964095 3502.52523003132 3610.67398864769 3552.7979044783 2840.54476687737 3087.04542914985 3086.64598656417 3236.25918783704 3336.42475004488 3428.95745964095 3502.52523003132
"X2" 2425.26240021759 2624.47743031656 2591.72595181376 2616.7529620806 2832.57092693475 2838.45556233392 2512.53193178779 2011.54207283161 2776.39472311686 2943.71980583668 3234.24839511139 3299.00584917052 3385.94389560866 3410.6213946896 2986.41713275629 2912.88119627451 1911.76936778973 1987.77272646121 2757.55028715052 2808.59415779193 3193.4510304503 3220.53531068557 3344.24372071466 3339.41637782507 2933.368505093 2908.90624935122 2196.71895830261 1599.89733436582 2229.56768336342 2328.89649228364 2988.28932709158 3013.57575752761 2810.1020162414 2799.14680910258 2468.15777097175 2425.18234300102 2646.67693116623 2670.16007246522 2909.52726013126 2911.6746765653 2788.76209820328 2885.34933727511 2898.22868896997 2694.6805654832 2661.96853383497 2293.63056783857 2334.79859678962 2538.83154242413 2746.67877263648 3241.86085486121 3526.35183683576 3593.60000729411 3609.52053463897 3951.10449371513 3973.24212148672 4275.93417438662 4271.77211010298 3854.16477368596 3721.37858834216 1674.0398379611 1686.52093750782 1384.50573656389 1370.54993000152 1223.28565060425 1275.15189009287 1782.35977951709 1966.42194466365 2692.84566468684 3372.43758542748 3539.7819666817 3526.35183683576 3593.60000729411 3609.52053463897 3951.10449371513 3973.24212148672 4275.93417438662 4271.77211010298 3854.16477368596 3721.37858834216 1189.33263240864 1688.73920772772 1781.68754326375 2549.51492551428 2631.43648599381 3054.3545981016 3075.06675813442 3181.71693046322 3314.3790472726 3441.91859022276 3549.98869057783 3658.06308519262 3584.98559833955 2913.54146020922 3054.3545981016 3075.06675813442 3181.71693046322 3314.3790472726 3441.91859022276 3549.98869057783
"X3" 2284.5597829847 2441.74370620426 2650.288679511 2716.20895210954 2897.6837038528 2920.13550340909 2653.89062690525 2012.61193605718 2627.11882151124 2992.67075641546 3136.93758212252 3224.97881918609 3300.73665684868 3345.55980068316 3023.31739197223 2772.65599427038 1763.55874506406 1937.45679723357 2572.33090966633 2743.76604716489 3012.52387945015 3094.61695998431 3187.69593109196 3145.42015507255 2842.48658473472 2757.50250069854 2204.10868829291 1626.91166628566 2138.69675028864 2383.67954914428 2866.87781601687 2948.0939293664 2784.14715329287 2734.72344371847 2488.65309951452 2392.18576920769 2581.10267069823 2711.94171960186 2907.98948355495 2915.93635507756 2851.33442307313 2624.86115530015 2649.81216631137 2459.38733927359 2409.68933658846 2042.26549431652 2168.1897887516 2278.27742312996 2827.9210160336 3183.68956292691 3577.59113867027 3637.93782832215 3693.11067106278 4026.03830375356 4076.46441519261 4372.45856056448 4364.71100020391 3998.85242483251 3777.31695729707 1548.25744637169 1576.21704461135 1333.78598416997 1301.33619252494 1208.48129238094 1343.43807779174 1782.61023624419 2231.36291320454 2840.38275587053 3505.13438564771 3623.60181151598 3577.59113867027 3637.93782832215 3693.11067106278 4026.03830375356 4076.46441519261 4372.45856056448 4364.71100020391 3998.85242483251 3777.31695729707 1100.55288647123 1527.75752729107 1781.23905021459 2409.2384785239 2641.66152319745 3024.34965428498 3065.04649590391 3128.47933818756 3291.24954786607 3454.10802786066 3594.44800818531 3704.07842114272 3616.60402957367 2984.7995079829 3024.34965428498 3065.04649590391 3128.47933818756 3291.24954786607 3454.10802786066 3594.44800818531
"X4" 2184.52883400207 2318.11743970098 2714.39404354922 2814.27718026668 2979.08176282442 3015.30207248321 2796.9332525665 2004.81164855273 2488.94947317644 2952.61405034722 3051.11957298007 3158.29603303928 3244.84148499296 3306.1497738353 3071.09128194622 2671.72728826315 1631.08103716807 1886.4548096869 2404.90646781842 2676.05088521813 2856.49091006374 2984.90282284763 3071.6035587447 2997.52659230708 2783.42928540747 2647.19887115556 2228.29766546785 1645.34849617095 2045.81130707234 2410.18279821888 2734.41679049693 2861.42109166881 2738.503134898 2657.61697270797 2494.66621715654 2353.61823847864 2534.59383320689 2773.39073598494 2930.50160800792 2943.23711666571 2923.15722879278 2378.1748614956 2412.81771501062 2239.91488147967 2176.2163579252 1819.42090175383 2017.03803661026 2070.75892271707 2904.652354784 3167.68326676517 3650.65169565317 3709.95371883826 3799.04755689469 4117.34341010469 4191.4965916527 4478.9168929905 4468.17635259606 4143.7382423878 3847.11285492123 1430.67143181957 1471.67335023029 1284.35852648996 1236.33363167663 1196.65471025691 1401.94743719713 1785.78763904667 2459.83413058778 2987.59376728042 3647.17825996811 3723.42452703814 3650.65169565317 3709.95371883826 3799.04755689469 4117.34341010469 4191.4965916527 4478.9168929905 4468.17635259606 4143.7382423878 3847.11285492123 1027.88891676102 1396.91873026821 1783.82466546644 2313.54936500475 2672.37766643126 3004.85136507143 3062.44407769282 3084.06094033968 3270.78486768148 3467.90522726595 3634.77335450846 3747.26403424307 3647.8483992013 3051.76380391778 3004.85136507143 3062.44407769282 3084.06094033968 3270.78486768148 3467.90522726595 3634.77335450846
"X5" 2141.09123125616 2277.85060502171 2783.74383880916 2907.39967781028 3080.54674849191 3126.38079098697 2938.95629984248 1985.46612394122 2372.77193240288 2865.33894045246 2986.38865186582 3106.4287621945 3232.29020135791 3304.76048729836 3133.92353500785 2628.05244414359 1524.57066421098 1836.16425936768 2269.50595490832 2608.33747605243 2741.56238657901 2903.33459014974 3015.50632423334 2918.20669963041 2770.4118197303 2596.84339179752 2274.59242240419 1651.5934628943 1954.23191569199 2399.80512405236 2593.47113087941 2751.49406889608 2670.06873025535 2568.05290453636 2483.15440623478 2310.69958694154 2516.31420024191 2859.5656577776 2985.25113700841 3001.29335242662 3006.47080591071 2160.1656777198 2200.89517466275 2051.22151667273 1978.02255486188 1643.33072274534 1893.02723574476 1941.5082427626 2974.48305201664 3209.32234634674 3752.3291403763 3818.51246022911 3933.63070795651 4229.48599731716 4320.56819593503 4597.35240015493 4584.49845730955 4286.64820976769 3935.44229548733 1327.40963974997 1377.75532711108 1238.24954475437 1178.9831239015 1189.51828112585 1445.94211964783 1793.73184356485 2633.58841663913 3130.21397566413 3798.54196716753 3843.35661668974 3752.3291403763 3818.51246022911 3933.63070795651 4229.48599731716 4320.56819593503 4597.35240015493 4584.49845730955 4286.64820976769 3935.44229548733 978.95457612244 1311.07571583584 1791.3378426006 2280.73245645914 2730.01654508928 3001.80522972554 3071.65941860879 3054.61454854473 3256.18129159028 3485.11638181363 3669.98306835637 3786.18575987552 3678.62081754018 3112.07644233235 3001.80522972554 3071.65941860879 3054.61454854473 3256.18129159028 3485.11638181363 3669.98306835637
"X6" 2163.41848468587 2334.93026089842 2857.04562874491 2992.16480053513 3202.8145955148 3253.23388734351 3076.81868801452 1953.38169616892 2285.47272899489 2766.45626881113 2950.17261829212 3075.3591792839 3271.93166314627 3349.1663519262 3213.9292543587 2652.81865210769 1448.85610622717 1788.07677287606 2174.01894484596 2544.70352167617 2679.50982837575 2858.89043297151 3031.90678352292 2921.92125983257 2812.1280028254 2618.20856557935 2345.47839010378 1643.37960955186 1867.47704162251 2348.49836290901 2448.32214407916 2619.68324217337 2578.9286873024 2468.21239771679 2453.17674839435 2265.28215761006 2531.90184378519 2972.18857406746 3076.3526050471 3093.91668655197 3101.92088229473 1980.92747685759 2023.74679870867 1902.63014156815 1824.9529746619 1527.19822469073 1804.98671807887 1906.53149079419 3035.41171167472 3316.70228361693 3885.57965127515 3967.55685835982 4099.10276016441 4363.8069128797 4463.53529375122 4727.68833877268 4713.79023163597 4424.95492901932 4044.31696347784 1243.1988437402 1298.32673723171 1197.14102455062 1131.90268512001 1188.03556794175 1472.05536433248 1807.51025978031 2740.05127621905 3263.51213480942 3957.29960452222 3984.63597350947 3885.57965127515 3967.55685835982 4099.10276016441 4363.8069128797 4463.53529375122 4727.68833877268 4713.79023163597 4424.95492901932 4044.31696347784 958.421806380435 1279.72100462358 1804.88205508172 2321.09328412882 2817.03917398006 3019.03224277384 3095.47679514024 3044.45281045635 3249.80112095985 3506.90720515968 3699.37039227714 3819.64268570886 3708.6422023689 3163.85475780703 3019.03224277384 3095.47679514024 3044.45281045635 3249.80112095985 3506.90720515968 3699.37039227714
"X7" 2240.96362152209 2473.42304737744 2930.55834026418 3066.14857841387 3338.34577669321 3388.88239704871 3206.78965114305 1911.37969126168 2227.10349951669 2667.93351494626 2941.74127806533 3065.07352665397 3356.6310544499 3432.93454784324 3307.13380759429 2736.82631955895 1401.89380665985 1743.50103619447 2116.96891452739 2488.27352788973 2667.1054378055 2849.96489441007 3111.67066028571 2998.51767574161 2900.70798364894 2701.75546242925 2435.34931661971 1622.73912656605 1788.79246405185 2264.81946329296 2306.4455990109 2475.59214392672 2473.32503850064 2364.80396275463 2409.55076247646 2220.53776635813 2576.56329668432 3103.82660725648 3196.18834949855 3213.69156044301 3205.67858985388 1842.65976677201 1884.14342228349 1795.16127097915 1717.45096558876 1468.19178464724 1752.37041677614 1954.2638810141 3086.90119530965 3476.84710106445 4042.34571889846 4147.04816111145 4286.21426418298 4513.02490203999 4613.93608448003 4864.19919921804 4850.2196662789 4555.25269778888 4168.15773657606 1178.4715962933 1234.21863272457 1161.85739151584 1095.40295961142 1191.4344308546 1481.72152030329 1826.13933478823 2784.56701832278 3383.27158417732 4116.88735873231 4140.38733359222 4042.34571889846 4147.04816111145 4286.21426418298 4513.02490203999 4613.93608448003 4864.19919921804 4850.2196662789 4555.25269778888 4168.15773657606 962.839504906098 1296.55169954808 1823.45593846165 2422.43783188921 2925.6174531025 3053.97593028356 3131.85812195509 3052.16499098584 3251.37608018712 3532.53498973349 3723.14396625658 3847.2776615576 3737.19170875479 3206.81162975616 3053.97593028356 3131.85812195509 3052.16499098584 3251.37608018712 3532.53498973349 3723.14396625658
"X8" 2358.29503067101 2669.98123862219 2999.92790952211 3127.16396370159 3477.54101665534 3524.64247620395 3324.98285028223 1863.27755327068 2196.19299210829 2575.749947142 2958.3488841887 3074.07716606378 3475.29454303339 3546.11260466325 3408.05037002717 2865.82773917819 1380.18010001601 1703.7035804028 2094.83527391734 2441.87348055424 2697.4137759091 2872.33700572405 3240.30666022486 3131.75011554205 3024.17924881391 2832.6683173457 2536.59090254009 1592.76896357602 1721.3640487859 2160.45116951761 2176.12120862529 2330.87497267318 2363.52934299023 2265.66721113458 2358.5234862939 2179.96998304274 2642.92112963226 3244.77227059315 3334.23012394106 3350.41676993825 3312.80227559583 1745.8220454943 1783.31732560967 1728.0342801183 1653.93143580565 1459.52018985244 1732.31940691972 2066.3162119153 3128.77213454772 3671.55457550547 4211.83411300943 4343.47528616748 4482.85839337934 4667.71364169003 4763.73351525455 4999.75066906948 4986.47271429174 4673.93300792934 4299.49891292009 1132.60431967588 1185.51781299514 1133.01433398307 1069.22738722741 1198.51307570703 1477.56159255519 1848.12685481094 2776.90749102677 3485.39095534546 4269.58037216913 4301.71734591344 4211.83411300943 4343.47528616748 4482.85839337934 4667.71364169003 4763.73351525455 4999.75066906948 4986.47271429174 4673.93300792934 4299.49891292009 986.746684431123 1351.35616405041 1845.53614916054 2566.99620374163 3045.36706995671 3102.50017571137 3177.57011952647 3074.92478926142 3259.9872429433 3560.78312890787 3741.73654095451 3868.93926844307 3763.43653885993 3241.05102441202 3102.50017571137 3177.57011952647 3074.92478926142 3259.9872429433 3560.78312890787 3741.73654095451
"X9" 2500.02715948721 2901.32370247291 3060.79558069954 3173.00902516594 3610.80498340386 3651.83014724361 3427.49805430389 1812.88590167675 2191.30128686886 2495.7834132083 2997.27863071268 3100.89780035743 3616.86729835817 3678.78179227535 3511.20093022879 3025.62689146459 1380.24069085397 1669.95665602718 2104.13750865945 2408.34058896645 2763.54872724825 2921.82194895066 3403.37966633451 3305.43782236533 3170.60935663159 2996.18577548833 2641.60199139081 1556.55553728027 1668.39107600748 2047.05253572474 2065.64245105093 2197.18554612166 2259.80882440274 2178.64724735495 2306.33390728944 2147.08771831316 2723.62305735335 3385.32852133286 3479.97032707102 3493.91030672272 3418.35384822087 1690.9222729932 1722.54616928141 1700.51579107921 1632.86074998113 1494.45081700528 1742.0128914072 2224.37333675833 3160.83413751219 3882.66180590107 4383.26577496558 4543.34607411046 4676.93869931929 4818.45263261724 4904.88934470127 5127.20691013422 5115.23470712557 4777.37355278582 4430.88310724755 1104.99573145643 1152.32938564258 1111.23546284632 1053.1318211722 1208.07431141738 1462.18096152387 1871.98469590264 2726.7844183673 3565.74802450064 4407.64531120505 4459.7385976531 4383.26577496558 4543.34607411046 4676.93869931929 4818.45263261724 4904.88934470127 5127.20691013422 5115.23470712557 4777.37355278582 4430.88310724755 1024.70515676181 1433.96675024539 1869.60360446203 2737.04785964825 3165.91611310892 3160.48465692901 3229.39039020428 3109.92350967085 3274.72403269426 3590.4381670905 3755.57499225907 3884.46912523565 3786.54120249626 3266.66676923511 3160.48465692901 3229.39039020428 3109.92350967085 3274.72403269426 3590.4381670905 3755.57499225907
"X10" 2650.80301529708 3144.2094378839 3108.79294436963 3201.46443835773 3728.53537715352 3761.75142292393 3510.41669655493 1764.01286822602 2211.01817129657 2433.81689552045 3055.83957711132 3144.08381376719 3770.32092995563 3821.04585157952 3611.11006677206 3202.06331012171 1398.62671192709 1643.53968638289 2141.43123723498 2390.52651544907 2858.66568827292 2994.26631337811 3586.49433543069 3503.44672802652 3328.09237515479 3177.58411515242 2742.78592034841 1517.17825036216 1633.08990022006 1936.27219903634 1983.32602627868 2086.19057460769 2172.43806810341 2111.60361688878 2259.22008446831 2125.40924254409 2811.33359727697 3515.79772347729 3622.91004536575 3633.99777108304 3517.39315484828 1678.51748148561 1703.15447946848 1711.91887261966 1652.75501858727 1566.30201159542 1778.66502604301 2410.17336049687 3182.88558667866 4092.02456238072 4545.86355261428 4733.17194120293 4856.35534983531 4955.81648934943 5029.35500409641 5239.42245094232 5229.1820438376 4861.93411249111 4554.85277626056 1095.06618083753 1134.77690593015 1097.15304070504 1046.88427083201 1218.92420959656 1438.17236398251 1896.22715003452 2643.86045668415 3620.19503753546 4523.33156822006 4605.5594992669 4545.86355261428 4733.17194120293 4856.35534983531 4955.81648934943 5029.35500409641 5239.42245094232 5229.1820438376 4861.93411249111 4554.85277626056 1071.29337265671 1534.24826286871 1894.14177340911 2914.90148858328 3276.89329706082 3223.82018218642 3284.10377461204 3154.36689331619 3294.68321254733 3620.28844003154 3765.0808274162 3893.70171644836 3805.66657647045 3283.74266620518 3223.82018218642 3284.10377461204 3154.36689331619 3294.68321254733 3620.28844003154 3765.0808274162
