"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131"
"X1" 1950.38663144362 1186.57838844834 1521.65869080397 1328.04268152431 1229.78701658367 1441.95015909169 1507.93734343418 1431.90352685491 1414.21924311992 1573.40385819063 1582.34581091247 1555.45509522969 1592.19903702447 1609.29796035876 1541.16995480198 1978.22727036485 1545.58332954164 1604.06560448642 1634.3151956134 1790.23408227406 1799.45058853348 1609.92786827619 1983.72516747623 1432.2742727475 1494.19367132065 1663.7154763006 1736.52423170713 1849.27970028166 1736.85283783391 1555.90080693776 1535.42394236726 1421.27824693278 1592.80158046056 1660.27579680271 1775.19031224469 1755.65566053401 1581.43687739854 1461.83280406747 1324.29263109766 1291.94413214105 1549.66547110275 1689.80011013524 1721.11868922734 1690.75303665629 1582.89210406475 1460.59570214052 1351.49571883088 1411.78411079443 1239.89228535421 1539.3387041301 1649.61395563751 1727.72594640845 1721.49845033982 1652.99196678998 1532.6411068058 1449.6339976993 1371.49642393941 1386.33541695816 903.062358210415 1436.85697474593 1762.27346846822 1763.06697282614 1781.95078782096 1703.8387803896 1652.2843918277 1555.51144748744 1513.47700337841 1462.22423489483 1309.71128325816 970.233067719695 1771.93312720592 1938.49738409766 1933.64399609886 1862.27832462252 1711.74931039899 1676.10202144043 1578.56823660014 1532.61066798452 1457.69889967209 1260.37126133589 1434.14447056574 691.861821717896 1577.0740349373 2088.18073760525 2112.02810582643 2152.55582471549 2054.30038182581 1859.15861993476 1797.86249446576 1657.50959682938 1614.91781508688 1515.40281766351 1382.10476288517 1260.25859659607 1990.98717857749 2122.28214948091 2232.26736162203 2139.97333338134 1992.98401526787 1930.4196498601 1730.62184667613 1686.79723308246 1587.03521931122 1411.70479736706 1222.59142850946 1901.41266564956 1954.74665935186 1954.4674470706 1982.51034856889 1826.63333671954 1759.89995472346 1644.89949326179 1499.25809482315 1208.11406900612 1798.30462931137 1781.40701407897 1931.6935774459 1837.42591624287 1750.59266043091 1681.64161541301 1169.72910087647 1788.91935988095 1791.62067371974 1792.38560363525 1714.29195673744 1326.36686077281 1530.7992644872 1632.34697824199 1597.595533322 1541.5337363504 1560.15066794156
"X2" 1914.37915891151 1139.75622692529 1508.09738621442 1227.95928729505 1266.50877899619 1436.59464038377 1378.7086313017 1303.21083789669 1319.60531952707 1506.80432365789 1453.52826289419 1408.86215551844 1416.88667474693 1450.20184019948 1508.90702225108 1921.26294511772 1439.00395324565 1438.35584754218 1453.86003562206 1550.833100286 1621.59926073921 1509.60591632433 1836.5291696284 1348.84303247423 1361.35808483809 1447.34978337054 1538.51648579698 1645.04607345765 1560.36520113269 1404.24241363883 1736.93345073063 1272.27267411458 1376.48860967664 1475.3697042967 1553.85761614192 1553.41385456662 1414.03603117921 1303.6277023905 1512.98580144771 1161.78941685631 1321.88933378091 1422.73093820331 1481.89414926449 1500.25883792425 1414.55970351351 1305.69256375478 1207.21639354839 1235.32208988007 1045.64165140987 1310.18356484926 1385.23670904475 1440.51963190318 1478.68929104091 1459.15851975503 1369.33972635528 1300.24245762198 1227.81495150253 1216.17095635556 876.058109325484 1329.92569595935 1470.06842406261 1477.11416504782 1479.20044182814 1456.70296236575 1461.86606959664 1398.05819374185 1357.36998147229 1305.04974612812 1175.38916866119 962.08288747752 1609.16689005827 1614.38060287155 1585.60419628102 1542.5860912025 1519.63307725509 1487.32649401227 1412.97195573636 1388.27963037568 1326.74563927157 1170.81807732866 1300.73285633758 693.084878242608 1421.90402854793 1879.08707176669 1854.10623283779 1780.6710411175 1716.5856831854 1655.25166673932 1601.95861776398 1492.92820243754 1459.74115590958 1377.20921274475 1284.2120499583 1159.26429630564 1831.33707915355 1919.14261178507 1926.61668140759 1860.79561519166 1799.37287057094 1736.19091419238 1589.91736292689 1539.21068199799 1456.54662483275 1325.33806232926 1098.03969329574 1789.1897716131 1826.38497252686 1808.61664502378 1801.98281575622 1685.11519347339 1620.06586723562 1523.91909053721 1409.26831622257 1113.65636142202 1696.10146865054 1670.63368154113 1753.47047136554 1686.09789631642 1609.15217739128 1548.93792076449 1101.81060034442 1653.09752387765 1651.45204981887 1635.74911058639 1580.5230205541 1231.83667347328 1325.95692025293 1529.57994157078 1490.5075550609 1410.62357515511 1436.12566859259
"X3" 1876.15712195949 1095.71759438828 1492.87098606461 1135.35985058195 1212.45706959078 1430.62758345679 1258.55901233998 1186.35400152245 1232.67517241753 1443.62068682403 1336.12363184139 1274.41151416016 1279.9431758856 1321.52158692198 1477.13608548628 1862.8884891341 1341.17122063305 1291.49792839617 1308.28260249607 1372.73804592621 1457.80606639822 1415.07501605031 1693.0419908981 1272.35941570611 1239.45211265656 1277.73527086222 1371.9402064383 1456.37768367612 1397.17051724341 1264.822688152 1601.12829416749 1138.31617076983 1209.27584413642 1309.06114408873 1368.60297385674 1366.70977547049 1258.7314234591 1157.40297392183 1388.69727253331 1046.01557026197 1154.06876500787 1235.14610337913 1289.67415250639 1325.55188869456 1258.22246851916 1162.43881757201 1074.06814043048 1068.1198032748 933.666669885773 1137.90138850072 1209.49075076162 1250.29425271528 1280.9233511798 1281.71394123886 1219.29932506054 1163.3679326907 1095.35905382783 1054.78749054862 853.396380916408 1227.52355325885 1257.12879261173 1270.50704812343 1273.83503876486 1267.40025967394 1287.87846030795 1253.27205959516 1213.76140916846 1159.28215364612 1048.48981452413 953.574113096231 1452.80181695721 1388.18300425114 1344.93601764002 1318.53333759208 1341.53378569382 1313.21414094869 1261.79380140993 1253.2967765768 1206.37428327163 1088.17483237477 1172.35585210708 694.08538429788 1276.08376259547 1679.36776661009 1616.22752468619 1514.23071051733 1468.72375806107 1463.85360239838 1418.43226995579 1340.47932326061 1315.71691417083 1249.36234625663 1192.75364083516 1063.49185960449 1679.3324373179 1728.85193133948 1697.79827374061 1641.47661502754 1617.47220488429 1554.34629863934 1458.03566696738 1402.83717150691 1335.34079176624 1244.95296012032 980.643417814507 1682.32706445599 1704.31231136966 1670.50350398383 1632.92677350052 1552.28175476281 1490.33070957802 1411.74614952729 1325.07846713112 1024.44894174187 1598.60513369208 1566.29828398038 1587.96450478762 1545.55042754214 1478.1102897412 1425.53256856399 1039.65927511063 1525.23472013489 1520.1284915969 1490.50808050597 1455.78673771462 1143.5759071114 1130.46628862322 1432.17627612886 1390.03787621583 1287.20796234275 1316.79122142944
"X4" 1835.74084850883 1059.76668758608 1475.61267396998 1061.26326841522 1118.90760088291 1423.75868321502 1160.87383651254 1095.32026631516 1164.2677396691 1388.79975990745 1243.49616567072 1166.69479457355 1186.04190285694 1229.08006938622 1448.35020081608 1803.4428529037 1262.72169845727 1177.89475008575 1203.69890137589 1253.8246114617 1323.54594344628 1335.42964121681 1562.21284677517 1211.42563830196 1141.79907235188 1158.3418057791 1246.38314176442 1300.59709498841 1264.07181741278 1151.93241022153 1296.92369095187 1034.31680960367 1093.35875624899 1176.68955613546 1229.0935468424 1214.09008724315 1131.11295659453 1039.86070103396 1110.78090770388 957.482669163735 1044.00995005338 1118.02617290554 1150.41014031908 1183.26064907307 1130.0248282736 1045.8847232705 967.124161696987 927.750550762779 884.619016869226 1023.6779933066 1105.79036015133 1139.56614351733 1135.90555310299 1137.40387175506 1097.09793759462 1052.63978666964 987.86792591157 919.230453496625 839.709383527321 1138.01931297177 1117.99919218018 1135.39899943468 1149.72392926824 1135.78318807654 1145.80331809147 1134.80860723124 1096.32243962278 1039.93234791105 942.45398097809 945.150409930787 1314.61724525635 1245.91694196288 1194.93025696478 1175.99925685486 1193.26981169184 1169.79795339372 1139.00601588397 1140.72015364791 1109.13832723917 1021.72650236208 1059.56541309911 695.047748069367 1151.95295277301 1503.53254351493 1419.58617039755 1339.48882696078 1300.25740943939 1301.8261063552 1263.84437852657 1213.78396300605 1196.07492245035 1145.10212965451 1117.79467735086 982.447017110195 1546.31694830814 1567.77405364432 1538.40369629687 1482.23179528482 1463.56864746267 1401.47484527999 1345.92927132786 1290.69594710874 1235.46721643761 1178.9629809596 882.464627214922 1590.21555151854 1599.03198080518 1551.87009048124 1490.03186396922 1439.72514224784 1383.4097803003 1318.83256020625 1254.86568105327 949.958842699046 1513.42917374621 1477.26577224689 1450.23335144476 1428.41113778737 1369.40404572067 1323.81771336985 991.09077230668 1416.33428238107 1408.86924707698 1370.27842837488 1352.05582821464 1070.55020445695 960.965003841955 1348.52227679164 1305.45211446239 1182.53886578465 1212.17550879866
"X5" 1793.29025281658 1035.34581826589 1455.62360705751 1012.7070337285 1030.33322726113 1414.9538515679 1094.36280381399 1038.4178553459 1120.83779602764 1345.46010772662 1183.62837052245 1094.67637765886 1134.45021096285 1174.35348894109 1424.02331267219 1743.36039114251 1209.97750726943 1105.5408565346 1140.98698253043 1187.07168566783 1229.01207006071 1276.79283822352 1451.04364859971 1171.05814525179 1076.39476010577 1087.1982970442 1165.59509028064 1189.25408390502 1172.12271278041 1074.66938485562 976.17770348327 969.010046417921 1025.55829535847 1087.3445912467 1139.11398352885 1107.74086219978 1041.49950489304 961.414189907487 821.605949137331 903.43119580158 984.354273512141 1057.59908196515 1064.03040009169 1084.17088325481 1040.64325126818 965.696629208937 895.668082925012 826.344459262811 876.829685902449 962.862962697149 1054.54296064824 1087.19991065076 1045.08987367953 1036.97550383675 1012.17630291625 976.611157377652 913.979509347575 821.353238728738 836.963061962623 1067.62804249918 1041.96449080521 1059.19869333762 1086.76921892293 1056.69252737647 1045.61991546181 1051.34201588205 1013.66958764193 956.881402887964 866.495563056312 937.230068258354 1203.95400806665 1169.28908046255 1114.55852746715 1096.83632265187 1085.47846270524 1067.54222590201 1053.29610283149 1059.32468595629 1043.0583487456 977.217783085417 970.072476456046 696.147437288193 1058.66086164096 1362.94323549359 1278.25198244134 1237.93373621208 1196.8126810071 1181.31273694505 1149.92514420593 1121.78856392716 1109.58452554203 1073.01064022943 1065.74759593334 922.823959610014 1440.84423393691 1447.24246023813 1437.12310950366 1378.77907009418 1349.46246416624 1289.42234985703 1261.20231508577 1211.17339104967 1164.74536467989 1132.59287911093 812.072517536115 1519.64226520814 1518.26533759556 1461.38100764709 1383.70363321379 1355.55790659059 1307.77292523498 1252.04444382988 1203.90447363239 896.98827440818 1446.2624949084 1409.80580380517 1350.44323677361 1343.14746149376 1290.82716454625 1251.95327069534 961.222573965765 1334.44250417141 1325.49162637793 1284.04311985777 1277.35027550945 1019.17441060339 830.500523585374 1284.71548310063 1243.21019828081 1104.89247634026 1130.42132318568
"X6" 1749.12149383154 1024.43700866662 1432.31126357601 993.571850836701 980.306786520752 1403.18428126482 1063.93152082225 1019.83443077399 1105.67814606315 1315.29637154701 1160.57510554341 1063.10011197744 1121.9351934 1156.30038548864 1404.92108613316 1683.09803796248 1186.13897837693 1077.96037154874 1118.30512253604 1164.1319880279 1179.98865696636 1242.77711648203 1364.28344987614 1153.73514497427 1047.34610998379 1059.96407634953 1129.83305847301 1128.97930208945 1127.62586920732 1038.05223279164 756.479266131319 946.655725377222 1000.61217610451 1045.5198900464 1098.82587020077 1054.58197847114 995.845763164782 927.708491420554 630.957550538857 887.159587015808 966.486796102439 1040.0492921863 1027.51018103719 1034.29761556118 996.218119369958 927.270512288192 864.663390301579 771.196039763411 891.125520239457 948.715894919991 1037.92087200352 1073.76241162965 1006.58695739089 986.373471976692 969.805051805975 939.91489284668 878.42481259304 768.369435739018 845.55873148006 1020.35804384031 1017.42768714762 1029.08801246098 1066.26732351226 1023.34491591968 992.8544557791 1007.63675772416 970.525201449178 915.800876266854 826.184098754062 930.161835660183 1127.20634211725 1140.88773018667 1084.11464119798 1063.90724268707 1024.39654329329 1012.382835661 1009.30814522875 1014.26993807531 1012.57173410972 957.767875636702 908.807168270087 697.531682350045 1002.00717045902 1265.33957050488 1200.38776945054 1191.76122328358 1144.36042830825 1109.91473039846 1083.90899682684 1069.61120847753 1061.31762531829 1037.94549296246 1040.24435175304 888.720044961244 1368.59932735932 1374.16020223375 1382.52884616559 1325.20771353955 1282.56092134568 1225.52643189344 1208.49668342551 1168.97828963612 1127.64490899149 1108.74961866296 774.770314974761 1474.83913489997 1466.90816311979 1404.56460692147 1320.34669213022 1304.76125822609 1268.32672060281 1215.35094334158 1175.2452604944 869.807817835404 1400.78490305302 1367.76383600305 1294.56685265412 1294.72594488326 1246.86122466643 1214.66360279854 952.986618184227 1284.62499581649 1274.75944617775 1236.98231446992 1236.40335700952 993.458077987561 747.801781761517 1244.61845497669 1207.26599155745 1059.55834473886 1077.12775949919
"X7" 1704.05171671341 1025.14541401503 1405.79146137572 999.293312540453 968.384115770859 1388.09925081509 1064.20318103723 1033.14062342448 1113.9699111346 1296.22140226121 1168.24437985973 1065.6764252536 1140.32619937337 1168.07996273378 1390.03380970172 1623.08273622645 1186.37616587017 1087.43297334461 1127.97280829586 1175.48029943763 1170.20232074417 1230.11948289881 1299.90628077093 1155.47413196025 1048.7174248576 1067.80689839201 1131.09286133687 1112.84551934215 1123.95749794939 1036.2217197541 644.833577016572 959.963984002785 1009.75471562099 1043.75628540024 1099.63835015276 1047.1872532886 988.230669824602 931.881080888295 544.063460794103 901.93998753809 981.121441790758 1054.98160286893 1031.62970320909 1026.71692528962 990.537710786339 924.577514792063 867.820930030703 756.117870646962 919.041398295183 971.276081150951 1046.69705730002 1088.68899447135 1011.06760428755 978.619892503524 963.976939034066 936.799916445319 875.636644800394 754.537858052775 862.295467068763 993.780820480057 1033.45317019308 1034.91829531086 1077.47168475421 1026.81906936592 980.989703442526 998.028781253532 961.313741326861 910.950192425127 817.047315223661 924.063235254702 1081.80662033148 1149.59555744821 1091.80158119962 1066.66427048077 1004.16149840848 998.00635655509 1001.00885964044 1000.81254171086 1012.53733122445 959.681046642915 872.707046641507 699.253085168131 977.926501624074 1207.574715464 1178.05773405441 1189.17447282273 1132.9336204858 1082.21039317681 1060.28009172073 1051.98829383721 1046.27732486997 1034.77011227923 1037.62738196717 876.893928394478 1326.90476179318 1343.10541530464 1365.5979033383 1312.99411772282 1257.60850131422 1204.248051157 1184.20014863078 1158.97346311305 1119.68940742011 1104.39078697656 766.594567032434 1452.67075743457 1441.62467234447 1377.80395772319 1295.00086410401 1283.54075950579 1260.22735316303 1204.91685096103 1166.09178462208 865.472690151339 1374.78089115384 1348.0995434355 1277.00786986579 1278.52539570897 1233.10202583141 1207.40447879993 963.421520635145 1263.2759795484 1252.88212660834 1223.96134524601 1224.99941596208 990.565145204078 708.45162042171 1225.66435812638 1194.57032513158 1043.16064978043 1049.95819622995
"X8" 1659.02299655758 1034.61647370164 1376.35433004694 1023.21585119866 985.57558314674 1369.51424593663 1087.25548379929 1069.27833313356 1138.88455725457 1285.21153709249 1198.03211866772 1093.38493585789 1180.23084687927 1201.39554799868 1377.91085434645 1563.73349533327 1203.87092349278 1123.42901053308 1160.85429141468 1211.31849137773 1190.39738944583 1233.85522316166 1254.21138922377 1170.69280346649 1072.08687008797 1100.79097068318 1159.33196013299 1130.57237356276 1151.29541487994 1060.62723101833 620.539923372635 998.78625760976 1043.36728960553 1071.63874497832 1130.80299463221 1074.58121815811 1009.79508191726 963.97250270847 539.958197176675 938.563157548086 1018.82744046028 1092.86539887472 1065.65171055412 1051.30450105812 1014.33337500309 948.761235381931 896.065176849176 771.584315702022 954.80704901139 1019.80943434652 1073.8046346813 1123.64147541334 1047.37422765195 1003.54105272807 985.894686661888 958.945963264105 897.499346641295 770.910073859639 883.077956770976 983.876258217446 1079.30197314492 1067.23864934035 1111.64614136334 1057.679994715 1000.53101612959 1014.27467597673 977.912154887155 933.764704491267 832.127436571971 918.99494606617 1062.97354248649 1185.90278889801 1127.82871370418 1096.23147753671 1015.91967337266 1015.0702899747 1019.72438721607 1011.75883921361 1035.44363198183 977.574786882144 856.732333583622 701.340941693167 979.914485879978 1183.8141795926 1199.3478195965 1219.91526733845 1153.60637613574 1089.55878105775 1070.37018773395 1061.08907350088 1056.97649678168 1055.87505838326 1052.43480236241 882.287742465094 1311.01836956691 1345.6101339485 1377.93269740971 1332.98698150435 1266.21898414187 1216.86436907425 1182.6605794106 1173.58647464314 1134.18935939821 1115.0020559756 781.289029302926 1448.17871978261 1437.04297213208 1375.22095500063 1299.89633766267 1285.93264080453 1276.21902764913 1214.97724647742 1172.20197431982 879.25304924732 1364.57740104414 1346.06961054251 1289.30919559759 1287.5541739067 1242.94852735491 1223.33895920334 988.107689763518 1264.64538471743 1253.95427556967 1237.2945360628 1236.70967363815 1005.96703957842 704.782890809331 1223.69651764725 1200.34233783324 1050.18125895495 1044.61411313865
"X9" 1614.97776870253 1050.00570142613 1344.28660954891 1058.70473257966 1022.82578037081 1347.24027185403 1125.19245280262 1119.21543178528 1173.61181555182 1279.25230974453 1241.35941800816 1137.23390755943 1232.26574588858 1247.93504687919 1367.10419721097 1505.47035296909 1231.82485832048 1175.41164039306 1207.81183827055 1261.86930612053 1231.3526211299 1249.03795983264 1223.51976579905 1193.82440858383 1109.05779042002 1148.99797711298 1204.53506544754 1171.91862597614 1199.85282342851 1102.74788281189 662.78998325151 1053.0032761291 1091.85388016675 1118.78608228537 1181.60280685409 1125.82810192254 1051.71294412612 1014.05429359463 597.577240279512 987.845319919684 1070.19728624865 1144.17534636106 1118.87161760521 1097.97267901764 1058.36950421671 990.995489491753 940.348173420462 808.104038081184 992.672475419749 1083.61541405702 1112.18510670085 1170.28818789122 1104.38184046019 1051.00045625692 1026.79231390004 998.061002740715 935.924715086674 808.571352565867 903.815612192799 986.643923744368 1144.26841034276 1116.63149797 1160.076466226 1106.51265454592 1042.01978163832 1048.16062846022 1012.22600310234 975.710598623469 864.493553940397 915.0189533878 1065.95690869066 1240.33800852046 1182.43711355396 1143.75900853271 1050.85431849991 1054.26800172189 1056.81142819048 1039.94252796334 1073.80471874273 1006.08434856587 855.866283281743 703.825029571857 1001.49707643645 1188.26313821817 1252.39497037773 1273.76678740932 1197.48014926672 1123.3595765204 1105.54993322528 1089.11339129093 1085.95715556818 1093.67823875457 1079.22384578474 899.863170427112 1316.22801491312 1373.24542287814 1411.1614538891 1376.0614569033 1300.04502767055 1254.69164001523 1198.25212756747 1205.27301219298 1164.48047577882 1136.08557555268 812.623515014137 1456.42512708656 1447.81522288377 1390.96554088177 1327.29821231532 1306.00039727759 1309.07350233256 1239.79045549625 1189.3510226222 906.439703899887 1366.51963285042 1356.95095842433 1323.04800628068 1314.84956977098 1269.82648191837 1255.65646382372 1022.64168473707 1283.00921028601 1272.0967737364 1269.32614664379 1265.13161750937 1035.15617515425 729.169872906277 1234.57773035783 1219.82217706455 1075.12892525858 1056.82222119613
"X10" 1572.85991750726 1068.47545971296 1309.87198965899 1099.138518718 1071.0030251459 1321.08364298526 1170.13546758568 1173.93548738804 1211.35193830665 1275.3350254436 1289.66278320307 1188.25001800572 1287.04541840947 1299.36086553796 1356.16678085005 1448.71486556634 1263.45159927039 1232.82437935982 1259.69481443845 1317.3647231134 1283.87069853814 1270.73402821484 1204.169974955 1219.3114206928 1151.24916013129 1202.51536982976 1256.70254219712 1226.670496484 1259.86717726734 1154.08281844544 750.645071441759 1112.51353729427 1145.62977692069 1174.83910329679 1241.33979783152 1190.01937947358 1105.18124271815 1072.21768902209 695.733928278278 1040.61769633026 1125.83558025773 1199.37973001345 1180.60502443915 1156.65894372166 1113.43302182669 1042.47426395686 991.639233739792 856.209223865631 1026.90087474853 1152.014516175 1154.77948857791 1220.29355990951 1170.98508892453 1110.88726465366 1077.92514545281 1045.87178581286 982.842791544125 858.630540984844 920.417922491415 998.098527913029 1217.66731181868 1173.70130999574 1214.05964524465 1163.91072913042 1096.02262523013 1091.49306396683 1056.18022870667 1028.27517712506 907.233749264422 912.198624258808 1086.03222614277 1303.45670351201 1245.88761921413 1200.41222155614 1100.17554436245 1106.31811505293 1103.64738083196 1078.21650442246 1120.15173580922 1039.85664062814 865.109490670882 706.735644762804 1036.22318131271 1215.15984092041 1325.37361514951 1340.54121551313 1255.67281362948 1175.04330289544 1157.21904624507 1128.28279416033 1125.78196069611 1140.61627695213 1112.56467158643 924.595725189352 1337.84623294344 1417.61178499671 1456.92801907534 1433.10823188508 1350.76867199779 1309.0753293087 1225.36882185981 1246.50829691385 1203.91609130995 1163.15485384744 854.386816382589 1472.48699777982 1468.61156525399 1419.20905446151 1369.49769333162 1337.82803369216 1351.58186213481 1273.63150783354 1213.32658133556 942.338765361362 1376.96689114132 1376.03537110331 1369.82615467278 1353.46987258093 1307.1809432135 1297.56502229552 1062.63120593907 1312.66301027774 1301.45007942505 1312.42165220537 1303.88171393265 1073.64082436187 774.019613362793 1254.18556082985 1248.26558185634 1112.53304090293 1082.3296125439
