"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X11" 2533.03151540935 2533.03151540935 2836.19047065504 3297.6788155781 2675.68482016376 2675.68482016376 2378.88695950352 2378.88695950352 3396.68255849448 3396.68255849448 3494.90603962959 3494.90603962959 3395.39800160959 2711.11387738758 2487.67526718165 2487.67526718165 2530.16825251763 2530.16825251763 2970.14705627564 3396.68255849448 3396.68255849448 3494.90603962959 3494.90603962959 3658.49151766213 3658.49151766213 2717.04595054896 2717.04595054896 2624.67706779098 2624.67706779098 2947.89040121385 2947.89040121385 3175.41511213685 2299.16185055132 2299.16185055132 1986.73105600733 1986.73105600733 2626.02904260857 2626.02904260857 2350.75292823754 2350.75292823754 2623.4487687447 2623.4487687447 3366.75167675373 3366.75167675373 2303.03316910841 2303.03316910841 2394.35538366441 2394.35538366441 2829.91164217566 2829.91164217566 3403.53083987714 2300.47969412064 2451.5705601559 2451.5705601559 2924.59342507932 2924.59342507932 2662.21699911807 2662.21699911807 3083.24673351726 2689.34425020734 2689.34425020734 2943.43566090671 2514.98027173775
"X12" 2481.47652603067 2481.47652603067 2773.77581931686 3231.40079452944 2655.83896203568 2655.83896203568 2434.35100412318 2434.35100412318 3323.08672203956 3323.08672203956 3419.83365644035 3419.83365644035 3170.41407680009 2718.87241362613 2522.03061270667 2522.03061270667 2562.46030108934 2562.46030108934 2876.78436312094 3323.08672203956 3323.08672203956 3419.83365644035 3419.83365644035 3441.4118725596 3441.4118725596 2704.54991617864 2704.54991617864 2673.89978732116 2673.89978732116 3052.19825555218 3052.19825555218 3215.09637518693 2276.71087872205 2276.71087872205 2003.11857515853 2003.11857515853 2712.34394349825 2712.34394349825 2404.08101092189 2404.08101092189 2673.01983578942 2673.01983578942 3363.91029770464 3363.91029770464 2322.4306741959 2322.4306741959 2453.49951000719 2453.49951000719 2976.31476980516 2976.31476980516 3547.99590440287 2320.68189113147 2494.89485759989 2494.89485759989 3037.67038753727 3037.67038753727 2698.29963336554 2698.29963336554 3138.40363124953 2719.29332818046 2719.29332818046 3047.62137666659 2583.51713427995
"X13" 2408.47820721455 2408.47820721455 2708.33845371505 3154.95238841443 2626.18904470486 2626.18904470486 2468.16254635953 2468.16254635953 3269.57181034244 3269.57181034244 3355.29561671245 3355.29561671245 2969.91240131035 2709.6761709918 2543.06840448973 2543.06840448973 2571.93825994012 2571.93825994012 2755.90068679304 3269.57181034244 3269.57181034244 3355.29561671245 3355.29561671245 3240.11045552558 3240.11045552558 2682.60571012398 2682.60571012398 2709.84333174715 2709.84333174715 3129.12109260518 3129.12109260518 3222.45280118787 2246.96568907137 2246.96568907137 1996.54727865546 1996.54727865546 2796.05059436139 2796.05059436139 2449.65543077863 2449.65543077863 2709.28758541855 2709.28758541855 3334.03622875885 3334.03622875885 2323.46582150953 2323.46582150953 2514.56951398406 2514.56951398406 3084.68608025831 3084.68608025831 3647.83184624803 2322.45048037933 2541.58593763229 2541.58593763229 3117.19632515124 3117.19632515124 2732.20875218425 2732.20875218425 3144.90765301756 2747.16874958007 2747.16874958007 3098.21476134731 2632.48693079535
"X14" 2311.48792790102 2311.48792790102 2638.12085405298 3065.38915600372 2583.72911868264 2583.72911868264 2469.48851984096 2469.48851984096 3244.15863802364 3244.15863802364 3309.64039179303 3309.64039179303 2808.85783025838 2672.31677984912 2542.63369774312 2542.63369774312 2549.65627937527 2549.65627937527 2608.05559797031 3244.15863802364 3244.15863802364 3309.64039179303 3309.64039179303 3072.71706939185 3072.71706939185 2648.83540516289 2648.83540516289 2726.19069908958 2726.19069908958 3166.93997598227 3166.93997598227 3181.23772460014 2206.727054368 2206.727054368 1959.07301245136 1959.07301245136 2867.21314208988 2867.21314208988 2479.64932042763 2479.64932042763 2725.9016198846 2725.9016198846 3276.59444258563 3276.59444258563 2299.07617393799 2299.07617393799 2572.74346550593 2572.74346550593 3133.48263025585 3133.48263025585 3677.88705053704 2298.64189072542 2588.40402443703 2588.40402443703 3145.33058820441 3145.33058820441 2760.99682258699 2760.99682258699 3089.01140593537 2770.51609229191 2770.51609229191 3075.72975642264 2648.08428806459
"X15" 2193.41956867596 2193.41956867596 2563.91010203301 2964.17145590822 2529.4168047144 2529.4168047144 2434.34683157749 2434.34683157749 3252.47705139575 3252.47705139575 3291.40166948591 3291.40166948591 2699.33950136431 2602.5746098146 2517.56288732088 2517.56288732088 2493.35975234924 2493.35975234924 2440.46340198662 3252.47705139575 3252.47705139575 3291.40166948591 3291.40166948591 2955.1863689058 2955.1863689058 2604.86677721829 2604.86677721829 2720.89525447646 2720.89525447646 3159.72348686987 3159.72348686987 3084.63881582801 2157.80395178524 2157.80395178524 1891.08262228026 1891.08262228026 2918.75077801278 2918.75077801278 2490.66019013514 2490.66019013514 2720.78932955986 2720.78932955986 3195.56149084016 3195.56149084016 2248.32369002494 2248.32369002494 2625.48496417986 2625.48496417986 3112.29597461525 3112.29597461525 3626.03701514581 2248.25636608189 2633.9288117725 2633.9288117725 3114.09597053061 3114.09597053061 2783.29363856893 2783.29363856893 2968.57473493524 2788.40189723128 2788.40189723128 2973.75876984027 2624.2934274759
"X16" 2079.043031966 2079.043031966 2496.71364625464 2870.41806869025 2480.10909578181 2480.10909578181 2386.26613151327 2386.26613151327 3290.50425366204 3290.50425366204 3309.80087221902 3309.80087221902 2641.80044398595 2524.28073852827 2484.72727314525 2484.72727314525 2427.66579368132 2427.66579368132 2286.96401438256 3290.50425366204 3290.50425366204 3309.80087221902 3309.80087221902 2894.67703910733 2894.67703910733 2568.39302035006 2568.39302035006 2709.0563895715 2709.0563895715 3124.81697862039 3124.81697862039 2963.74105499813 2122.07939952366 2122.07939952366 1826.39702659981 1826.39702659981 2955.03631103202 2955.03631103202 2497.03169192645 2497.03169192645 2709.0539783635 2709.0539783635 3113.11908736955 3113.11908736955 2194.85518999111 2194.85518999111 2679.4053361019 2679.4053361019 3055.44563210472 3055.44563210472 3532.73363426328 2194.95714549924 2684.01455317095 2684.01455317095 3055.13344555065 3055.13344555065 2804.05378671412 2804.05378671412 2828.14653379106 2805.99061452282 2805.99061452282 2838.54320888038 2586.36663796003
"X17" 1996.65031764556 1996.65031764556 2449.04928873383 2805.95346470619 2455.73067656315 2455.73067656315 2355.10928504614 2355.10928504614 3350.36938508268 3350.36938508268 3371.64570224178 3371.64570224178 2630.8045639898 2467.27918405495 2465.64256066874 2465.64256066874 2383.18728997376 2383.18728997376 2185.50339903004 3350.36938508268 3350.36938508268 3371.64570224178 3371.64570224178 2893.27115783183 2893.27115783183 2560.00997539097 2560.00997539097 2709.88041362845 2709.88041362845 3085.64914596062 3085.64914596062 2858.9213987757 2124.53519018826 2124.53519018826 1805.58484088914 1805.58484088914 2983.68524865271 2983.68524865271 2517.16795363401 2517.16795363401 2709.91623554074 2709.91623554074 3054.57267921057 3054.57267921057 2167.80098329037 2167.80098329037 2743.4174955333 2743.4174955333 3008.64916610827 3008.64916610827 3450.97950993678 2167.91824736291 2746.25810878154 2746.25810878154 3010.04846455236 3010.04846455236 2830.08454243951 2830.08454243951 2722.69845214756 2830.21485371416 2830.21485371416 2728.85141077271 2566.681528815
"X18" 1963.11142958036 1963.11142958036 2427.58031305744 2782.66820688736 2470.09491448785 2470.09491448785 2365.29155465244 2365.29155465244 3418.11269310736 3418.11269310736 3470.79092529448 3470.79092529448 2647.62387404558 2453.73463168903 2478.03703636046 2478.03703636046 2384.2523700683 2384.2523700683 2158.84919244862 3418.11269310736 3418.11269310736 3470.79092529448 3470.79092529448 2939.5744352344 2939.5744352344 2593.13460111381 2593.13460111381 2739.94833120088 2739.94833120088 3064.76301088833 3064.76301088833 2805.83303907408 2178.55162936515 2178.55162936515 1857.66259203695 1857.66259203695 3013.23660370541 3013.23660370541 2565.83703047313 2565.83703047313 2739.98374171619 2739.98374171619 3036.76565139322 3036.76565139322 2190.4650203308 2190.4650203308 2825.56528948125 2825.56528948125 3014.1608929941 3014.1608929941 3425.69291448568 2190.51853329802 2827.11602261893 2827.11602261893 3016.70189210451 3016.70189210451 2868.92489380156 2868.92489380156 2696.48550117455 2868.61339368248 2868.61339368248 2695.14683127126 2591.01296758838
"X19" 1976.06818755504 1976.06818755504 2430.2192294811 2796.12507490052 2523.8221481324 2523.8221481324 2423.66175797048 2423.66175797048 3478.34689434173 3478.34689434173 3587.4441007457 3587.4441007457 2666.69734425975 2486.26878347854 2527.22628703238 2527.22628703238 2436.95214991565 2436.95214991565 2203.33785341718 3478.34689434173 3478.34689434173 3587.4441007457 3587.4441007457 3012.09425889435 3012.09425889435 2666.68085776902 2666.68085776902 2805.60654387899 2805.60654387899 3074.2076929927 3074.2076929927 2818.57477104434 2276.66273708147 2276.66273708147 1984.13332305738 1984.13332305738 3049.28852788764 3049.28852788764 2646.48559931802 2646.48559931802 2805.63022043704 2805.63022043704 3061.32046391378 3061.32046391378 2269.08622553247 2269.08622553247 2929.03220113496 2929.03220113496 3090.77456362491 3090.77456362491 3469.92410550315 2269.07198874462 2928.6869810663 2928.6869810663 3091.36958801332 3091.36958801332 2926.2789029674 2926.2789029674 2762.46354827993 2926.80838374133 2926.80838374133 2756.14826191383 2664.56109554366
"X20" 2017.62540786633 2017.62540786633 2449.91444630102 2829.78444694402 2604.63392798564 2604.63392798564 2516.52258026965 2516.52258026965 3522.27584811129 3522.27584811129 3696.9970440655 3696.9970440655 2670.16307910305 2547.68591953086 2604.2788069459 2604.2788069459 2526.59718702145 2526.59718702145 2291.61638149634 3522.27584811129 3522.27584811129 3696.9970440655 3696.9970440655 3090.19660787564 3090.19660787564 2765.76833398535 2765.76833398535 2900.35197749682 2900.35197749682 3111.3200376349 3111.3200376349 2883.21301117999 2393.53029280459 2393.53029280459 2156.61758155364 2156.61758155364 3093.47975696066 3093.47975696066 2749.83787853648 2749.83787853648 2900.36774133705 2900.36774133705 3115.68171104385 3115.68171104385 2389.90734569819 2389.90734569819 3050.65572570813 3050.65572570813 3224.39625438113 3224.39625438113 3556.88039335592 2389.86177582393 3047.77501792099 3047.77501792099 3220.58199004698 3220.58199004698 3004.15549137523 3004.15549137523 2896.13209587778 3006.66064189858 3006.66064189858 2889.65751426273 2768.84134442095
"X21" 2065.7335709253 2065.7335709253 2481.39151587625 2865.67191560379 2694.70863324859 2694.70863324859 2618.48694874348 2618.48694874348 3551.61246452118 3551.61246452118 3780.14221846459 3780.14221846459 2656.8272964793 2612.46522985599 2692.6362084608 2692.6362084608 2626.86270299004 2626.86270299004 2386.49518507034 3551.61246452118 3551.61246452118 3780.14221846459 3780.14221846459 3162.38968475762 3162.38968475762 2869.75554594181 2869.75554594181 3009.59043909295 3009.59043909295 3163.72439305299 3163.72439305299 2967.58597657126 2498.34613492306 2498.34613492306 2330.21761445409 2330.21761445409 3146.21568061382 3146.21568061382 2860.04071400142 2860.04071400142 3009.60292954106 3009.60292954106 3180.67006142562 3180.67006142562 2527.18268259454 2527.18268259454 3183.29124852983 3183.29124852983 3377.84818411938 3377.84818411938 3635.24082915134 2527.14179492678 3178.07081752462 3178.07081752462 3370.13533391637 3370.13533391637 3101.38605991107 3101.38605991107 3049.24933099633 3106.75834062125 3106.75834062125 3045.97278106499 2872.30221883763
"X22" 2103.27533532974 2103.27533532974 2523.58887830432 2891.28940873727 2778.94749418467 2778.94749418467 2706.220092803 2706.220092803 3573.02693932838 3573.02693932838 3824.41549448584 3824.41549448584 2634.77208841571 2659.69667004604 2777.66920534195 2777.66920534195 2713.55458882984 2713.55458882984 2455.33262502383 3573.02693932838 3573.02693932838 3824.41549448584 3824.41549448584 3223.66747527188 3223.66747527188 2960.96030686976 2960.96030686976 3119.29734798576 3119.29734798576 3219.52983182629 3219.52983182629 3040.43574306918 2565.91789074688 2565.91789074688 2463.03880193413 2463.03880193413 3209.53843047392 3209.53843047392 2963.13002503186 2963.13002503186 3119.30821742481 3119.30821742481 3239.09316294628 3239.09316294628 2656.37909237451 2656.37909237451 3320.07704933781 3320.07704933781 3513.57599792447 3513.57599792447 3656.62042033917 2656.36684155236 3313.637052742 3313.637052742 3505.53559246705 3505.53559246705 3216.20055718987 3216.20055718987 3174.68164380105 3225.01497578547 3225.01497578547 3175.59524934816 2946.25490875062
"X23" 2139.15202119087 2139.15202119087 2592.27862429687 2919.9083620793 2859.98497842495 2859.98497842495 2777.22203831497 2777.22203831497 3604.94205747385 3604.94205747385 3842.85285974012 3842.85285974012 2637.11656680999 2697.49124296229 2860.99246437641 2860.99246437641 2783.57884798191 2783.57884798191 2495.53293990406 3604.94205747385 3604.94205747385 3842.85285974012 3842.85285974012 3288.84740662282 3288.84740662282 3040.69284804578 3040.69284804578 3225.93133606811 3225.93133606811 3278.53524426671 3278.53524426671 3092.6698698602 2601.9271322873 2601.9271322873 2543.23457272508 2543.23457272508 3293.90048380887 3293.90048380887 3060.12098894231 3060.12098894231 3225.93664559851 3225.93664559851 3289.26193976234 3289.26193976234 2770.15128354656 2770.15128354656 3459.17049144669 3459.17049144669 3615.21781577718 3615.21781577718 3611.27571972987 2770.16805137681 3453.09095270729 3453.09095270729 3611.51862320302 3611.51862320302 3346.9955975843 3346.9955975843 3253.99457119075 3359.26384071259 3359.26384071259 3257.48813981926 2988.09443227412
"X24" 2210.14384118771 2210.14384118771 2717.97086890568 2990.52093027763 2960.82595790011 2960.82595790011 2855.00198904949 2855.00198904949 3672.62082779299 3672.62082779299 3872.23525172437 3872.23525172437 2714.98259148501 2766.60137171033 2963.7408226673 2963.7408226673 2860.12381725435 2860.12381725435 2540.01059742416 3672.62082779299 3672.62082779299 3872.23525172437 3872.23525172437 3388.70486920974 3388.70486920974 3131.99422136153 3131.99422136153 3339.61039582968 3339.61039582968 3355.66405212661 3355.66405212661 3145.4100957634 2646.46335250956 2646.46335250956 2597.52664245552 2597.52664245552 3417.33668468418 3417.33668468418 3169.62872361292 3169.62872361292 3339.60341472763 3339.60341472763 3348.60096543546 3348.60096543546 2883.31649276621 2883.31649276621 3604.61198519885 3604.61198519885 3697.48130628899 3697.48130628899 3541.85998180479 2883.34245667672 3600.14675708073 3600.14675708073 3700.97249371404 3700.97249371404 3492.60707299658 3492.60707299658 3309.23716286035 3507.57278389229 3507.57278389229 3312.3403275682 3027.89242237412
"X25" 2364.89487471022 2364.89487471022 2931.60154172935 3149.73328563702 3114.69230961576 3114.69230961576 2978.4734709438 2978.4734709438 3796.37170243553 3796.37170243553 3955.36051132631 3955.36051132631 2915.82431196636 2922.95560051498 3117.46475875885 3117.46475875885 2981.9965446207 2981.9965446207 2642.36553402466 3796.37170243553 3796.37170243553 3955.36051132631 3955.36051132631 3554.4034465382 3554.4034465382 3268.82976190967 3268.82976190967 3478.70459841763 3478.70459841763 3474.31459485692 3474.31459485692 3240.5172653688 2756.65089582716 2756.65089582716 2678.29888327374 2678.29888327374 3597.33174747056 3597.33174747056 3319.07246121626 3319.07246121626 3478.68225352644 3478.68225352644 3446.4804912103 3446.4804912103 3024.50760623367 3024.50760623367 3762.58088147235 3762.58088147235 3798.29856844833 3798.29856844833 3528.89951892472 3024.51913405818 3760.03457912393 3760.03457912393 3807.87746345374 3807.87746345374 3651.2484103666 3651.2484103666 3393.30496926918 3667.40685685894 3667.40685685894 3393.73183822884 3115.93758989434
"X26" 2639.0476743886 2639.0476743886 3245.90357901571 3425.86030578074 3347.40635006533 3347.40635006533 3181.0390322574 3181.0390322574 3980.00794763337 3980.00794763337 4118.11407644926 4118.11407644926 3260.15149527965 3208.63538399799 3347.17309777349 3347.17309777349 3182.66609868678 3182.66609868678 2850.20318979007 3980.00794763337 3980.00794763337 4118.11407644926 4118.11407644926 3799.84655310618 3799.84655310618 3477.58513807601 3477.58513807601 3658.28596753887 3658.28596753887 3652.58266010143 3652.58266010143 3418.1559748325 2978.30837216336 2978.30837216336 2836.36349855549 2836.36349855549 3839.43862171445 3839.43862171445 3529.00314597292 3529.00314597292 3658.25370167634 3658.25370167634 3609.72645995215 3609.72645995215 3218.78492060932 3218.78492060932 3934.81779920894 3934.81779920894 3956.62443364756 3956.62443364756 3654.80097504898 3218.77109948249 3933.50573569993 3933.50573569993 3967.28133757934 3967.28133757934 3818.33747947857 3818.33747947857 3563.41098876218 3833.74231960026 3833.74231960026 3560.98153108553 3297.81793253035
