"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X21" 3293.39080573505 3286.14762619024 3100.64434203784 3296.06650088401 3289.50352827812 2963.81163520904 2991.242171943 2935.82808217316 3699.18750273914 3697.9606039043 3296.06650088401 3289.50352827812 2963.81163520904 2991.242171943 2935.82808217316 2969.3074306021 3507.42187270716 3503.67300873082 3203.81879657207 3204.45376666001 3123.8909758312 3123.81582821264 3079.01021523298 3079.02332726202 3002.23111125455 3008.17422812291 3120.65296643394 3507.42187270716 3503.67300873082 3203.81879657207 3204.45376666001 3123.8909758312 3123.81582821264 3079.01021523298 3079.02332726202 3002.23111125455 3008.17422812291 3279.82337887676 3271.15602571808 3125.72782764791 3133.10415681559 3130.20086650314 3129.89738354364 3239.38061437715 3239.36246557012 3277.85644336768 3278.28558741927 3285.9998385506 3278.36478279728 3130.20086650314 3129.89738354364 3239.38061437715 3239.36246557012 3277.85644336768 3278.28558741927 3235.35149045984 3231.39528783358
"X22" 3480.04210829149 3468.33209384599 3210.73602386591 3434.22332257576 3428.23641820761 3021.59919894197 3059.76787825206 3014.25863302105 3903.28651374467 3901.89376451875 3434.22332257576 3428.23641820761 3021.59919894197 3059.76787825206 3014.25863302105 3036.60372853396 3658.1650683683 3654.78768184103 3292.08146022771 3292.79295882356 3188.09250833266 3189.00541126464 3100.86019240947 3100.86715446759 3053.27654961101 3050.13757583111 3281.7044978389 3658.1650683683 3654.78768184103 3292.08146022771 3292.79295882356 3188.09250833266 3189.00541126464 3100.86019240947 3100.86715446759 3053.27654961101 3050.13757583111 3398.68973835583 3354.81686425887 3187.90231423606 3199.52648310822 3180.15691256532 3180.01424875063 3296.47925742433 3296.47156667418 3339.04482272397 3339.2093229994 3400.51891751533 3401.63035943901 3180.15691256532 3180.01424875063 3296.47925742433 3296.47156667418 3339.04482272397 3339.2093229994 3337.38247664722 3329.24262062132
"X23" 3651.85585885142 3637.67422106523 3313.82283175923 3540.24350593945 3538.36964337741 3032.68425347326 3067.86436403689 3074.72313322715 4066.65350730019 4065.33940303294 3540.24350593945 3538.36964337741 3032.68425347326 3067.86436403689 3074.72313322715 3076.62486654002 3766.6703864608 3765.55565465387 3355.77389864482 3356.11891044744 3206.37912787423 3207.5723325774 3079.72453135153 3079.72290049334 3063.3560994606 3056.33909944708 3417.48971557484 3766.6703864608 3765.55565465387 3355.77389864482 3356.11891044744 3206.37912787423 3207.5723325774 3079.72453135153 3079.72290049334 3063.3560994606 3056.33909944708 3515.40495302082 3421.56152691019 3232.40609430186 3247.61585156474 3192.42477666793 3192.48210504473 3315.38212033597 3315.38650564936 3367.49568123219 3367.37541850099 3508.57647286153 3521.51337733904 3192.42477666793 3192.48210504473 3315.38212033597 3315.38650564936 3367.49568123219 3367.37541850099 3422.74202226892 3417.64689491595
"X24" 3804.28024033573 3789.19528417546 3420.01593459918 3635.62839110228 3639.57212661552 3046.85684028464 3068.31484936589 3148.64767931887 4185.51777859206 4184.49010862845 3635.62839110228 3639.57212661552 3046.85684028464 3068.31484936589 3148.64767931887 3128.63064049799 3847.65401311607 3849.72461383472 3430.46654900089 3430.14767839437 3232.66444543363 3233.43258107569 3075.67266464633 3075.66481749651 3086.64518233585 3082.57472446392 3523.98850404587 3847.65401311607 3849.72461383472 3430.46654900089 3430.14767839437 3232.66444543363 3233.43258107569 3075.67266464633 3075.66481749651 3086.64518233585 3082.57472446392 3644.17080638929 3503.68215799528 3296.71423502945 3313.80559183875 3213.50819959885 3213.68714720601 3342.16937425976 3342.17980540143 3409.31366005945 3409.07847760585 3626.68742063141 3651.19908000053 3213.50819959885 3213.68714720601 3342.16937425976 3342.17980540143 3409.31366005945 3409.07847760585 3521.31729761463 3526.12120006772
"X25" 3935.67157884731 3920.22287149737 3542.50710989155 3751.05476364084 3759.55401272296 3131.07959124593 3136.275409578 3276.90610184306 4262.45124459007 4261.79819952794 3751.05476364084 3759.55401272296 3131.07959124593 3136.275409578 3276.90610184306 3240.82577540131 3925.89633386527 3930.73411105742 3560.52772803722 3559.61022138072 3337.47409982343 3337.48403085401 3162.14346919656 3162.13447715554 3192.08988487354 3195.48643424495 3602.54618581267 3925.89633386527 3930.73411105742 3560.52772803722 3559.61022138072 3337.47409982343 3337.48403085401 3162.14346919656 3162.13447715554 3192.08988487354 3195.48643424495 3800.33188416822 3639.41931980991 3424.60105810777 3441.44219351106 3301.34464617719 3301.51610582236 3434.41976816413 3434.42773427639 3519.36891975053 3519.23302735187 3774.27505678777 3804.79408525572 3301.34464617719 3301.51610582236 3434.41976816413 3434.42773427639 3519.36891975053 3519.23302735187 3668.47377421226 3685.31252282817
"X26" 4045.66165711166 4029.26295932135 3688.26266026299 3907.78840964256 3916.92914247056 3333.99343844297 3329.88092334174 3486.38521925457 4303.41837723492 4303.07752918904 3907.78840964256 3916.92914247056 3333.99343844297 3329.88092334174 3486.38521925457 3444.85176516136 4021.18545614985 4027.29778616724 3772.29028112423 3771.21802143807 3568.36325398143 3567.80210507057 3385.94895529719 3385.94351077399 3425.39960622029 3435.83524794174 3657.94501953285 4021.18545614985 4027.29778616724 3772.29028112423 3771.21802143807 3568.36325398143 3567.80210507057 3385.94895529719 3385.94351077399 3425.39960622029 3435.83524794174 3989.36585648609 3849.17334181286 3639.94100247641 3654.69846294116 3493.06425639907 3493.13021307676 3628.09359851382 3628.09381800094 3728.98851757033 3729.06096925012 3960.80374677568 3987.12087755065 3493.06425639907 3493.13021307676 3628.09359851382 3628.09381800094 3728.98851757033 3729.06096925012 3882.87731028313 3907.22974703822
"X27" 4133.18788510504 4114.66901291365 3850.28845851859 4101.39383481626 4106.30696351854 3654.47751829531 3654.28518952519 3769.49886927911 4314.14058660819 4313.94376605375 4101.39383481626 4106.30696351854 3654.47751829531 3654.28518952519 3769.49886927911 3734.73004553995 4134.6050388133 4140.16540917964 4051.87669681375 4051.2592694825 3916.05646707766 3915.45994795446 3734.34980226859 3734.34999089102 3776.79869294948 3788.93910496219 3695.79845170112 4134.6050388133 4140.16540917964 4051.87669681375 4051.2592694825 3916.05646707766 3915.45994795446 3734.34980226859 3734.34999089102 3776.79869294948 3788.93910496219 4198.29517028422 4116.71775104385 3926.14753081744 3937.78966451199 3778.52870463849 3778.47055443814 3910.47199468809 3910.46520223967 4020.39639063118 4020.61971227278 4175.15952929363 4186.04647984652 3778.52870463849 3778.47055443814 3910.47199468809 3910.46520223967 4020.39639063118 4020.61971227278 4148.70853211704 4171.10881289342
"X28" 4195.35464329577 4173.91561551497 4005.99872439812 4296.54237424922 4293.75135523814 4030.57978718865 4047.49483151027 4077.75670672852 4297.61336832989 4297.38747198134 4296.54237424922 4293.75135523814 4030.57978718865 4047.49483151027 4077.75670672852 4060.61082434698 4243.57272531309 4247.26767671971 4340.0683057534 4340.34189946014 4304.52113458357 4304.38141181188 4126.88968357002 4126.89454172856 4171.82263392271 4178.0839653009 3720.66912982523 4243.57272531309 4247.26767671971 4340.0683057534 4340.34189946014 4304.52113458357 4304.38141181188 4126.88968357002 4126.89454172856 4171.82263392271 4178.0839653009 4394.65717178968 4386.14987051871 4222.80476481804 4231.21285017255 4093.947175001 4093.82039946643 4214.07067238818 4214.0623209985 4322.24053375038 4322.44288283348 4383.47184317668 4371.79547532128 4093.947175001 4093.82039946643 4214.07067238818 4214.0623209985 4322.24053375038 4322.44288283348 4412.4690777835 4423.0688733839
"X29" 4227.87550751138 4203.97222013684 4123.55616410063 4436.98411035174 4426.31872446732 4356.62195416402 4397.24538827633 4334.59366551215 4253.96829954428 4253.63901766393 4436.98411035174 4426.31872446732 4356.62195416402 4397.24538827633 4334.59366551215 4341.87324336101 4309.12675260619 4310.70311229487 4549.33425720465 4550.47863970871 4612.99610603425 4613.38596283916 4439.24518335647 4439.25186106993 4492.71769204802 4487.11113762669 3735.74083508373 4309.12675260619 4310.70311229487 4549.33425720465 4550.47863970871 4612.99610603425 4613.38596283916 4439.24518335647 4439.25186106993 4492.71769204802 4487.11113762669 4535.0304403338 4578.53142905194 4443.68989289922 4449.4162286491 4341.28532754619 4341.17356450995 4437.40074145137 4437.39698105905 4531.50090787624 4531.5170671427 4538.02861405229 4504.83344429644 4341.28532754619 4341.17356450995 4437.40074145137 4437.39698105905 4531.50090787624 4531.5170671427 4598.36261651867 4591.95570604119
"X30" 4227.02584244396 4202.69554894492 4174.18043640819 4467.6468291717 4452.77704506216 4523.39591822363 4584.03721473964 4463.73910224961 4182.61930065459 4182.26039140661 4467.6468291717 4452.77704506216 4523.39591822363 4584.03721473964 4463.73910224961 4495.86273346707 4293.02105293614 4293.27759170906 4597.68652168787 4599.16462558816 4723.06815726415 4723.51962072284 4551.49517866834 4551.50073304137 4623.79684458847 4604.95359668359 3743.85284430266 4293.02105293614 4293.27759170906 4597.68652168787 4599.16462558816 4723.06815726415 4723.51962072284 4551.49517866834 4551.50073304137 4623.79684458847 4604.95359668359 4580.63371143448 4622.76576770417 4510.257886514 4514.11943168374 4427.07104297859 4427.03315061671 4485.70372720789 4485.70743904267 4554.55366196939 4554.33360914875 4594.70919462993 4549.96582210086 4427.07104297859 4427.03315061671 4485.70372720789 4485.70743904267 4554.55366196939 4554.33360914875 4637.42499279678 4616.2313892212
"X31" 4192.22945554029 4170.60675098939 4145.25633296687 4359.79024466001 4347.01103438986 4465.26642663477 4533.02426657575 4421.75496171158 4085.41791445616 4085.2152225211 4359.79024466001 4347.01103438986 4465.26642663477 4533.02426657575 4421.75496171158 4471.5660920332 4177.14729569605 4177.38880169608 4445.46333374662 4446.44446609641 4571.42480186193 4571.16403917567 4401.07286799375 4401.07557760163 4502.25451051836 4474.05102166166 3748.80504642594 4177.14729569605 4177.38880169608 4445.46333374662 4446.44446609641 4571.42480186193 4571.16403917567 4401.07286799375 4401.07557760163 4502.25451051836 4474.05102166166 4513.86224199461 4487.81347985872 4386.67385698066 4389.40105456994 4304.41115865268 4304.45410449812 4314.53652888099 4314.54590201098 4350.25276384733 4349.88916086672 4531.9917841056 4491.15910690382 4304.41115865268 4304.45410449812 4314.53652888099 4314.54590201098 4350.25276384733 4349.88916086672 4498.46244265641 4471.05955143655
"X32" 4128.02683075669 4112.17479872328 4048.2648209478 4128.22213567585 4123.86970549381 4194.19159747315 4252.84870872203 4220.84909100049 3968.99562181171 3969.13823562865 4128.22213567585 4123.86970549381 4194.19159747315 4252.84870872203 4220.84909100049 4275.0910515921 3976.24509540584 3977.48848395374 4118.83873417726 4118.62390735619 4185.21014044619 4183.65014272216 4017.37137577177 4017.37093535634 4152.42154179244 4121.77472568355 3755.57726364561 3976.24509540584 3977.48848395374 4118.83873417726 4118.62390735619 4185.21014044619 4183.65014272216 4017.37137577177 4017.37093535634 4152.42154179244 4121.77472568355 4348.68517164361 4201.71893937085 4100.74277499457 4102.82444310664 3999.5520203589 3999.64394306175 3956.58534970261 3956.59585298326 3955.68492658244 3955.34051861324 4363.32935067802 4340.84974540163 3999.5520203589 3999.64394306175 3956.58534970261 3956.59585298326 3955.68492658244 3955.34051861324 4207.10094236884 4183.78496768094
"X33" 4043.72785611637 4035.42176539764 3915.35429035645 3827.52891500473 3835.39012145765 3795.52101611723 3832.84441444105 3924.83051947635 3844.41711557259 3844.98195224377 3827.52891500473 3835.39012145765 3795.52101611723 3832.84441444105 3924.83051947635 3968.08703511006 3734.27824172706 3736.65446011397 3702.10453154178 3700.52094936257 3673.47885731025 3670.67504678126 3512.083418077 3512.08032008343 3677.83063647725 3651.30256692031 3769.27798428675 3734.27824172706 3736.65446011397 3702.10453154178 3700.52094936257 3673.47885731025 3670.67504678126 3512.083418077 3512.08032008343 3677.83063647725 3651.30256692031 4126.72002690863 3842.79974932644 3734.75978973495 3736.46536465903 3603.06799082472 3603.17310678812 3511.40379427528 3511.41168142965 3474.89552760971 3474.69076329199 4133.29091346268 4136.43865738081 3603.06799082472 3603.17310678812 3511.40379427528 3511.41168142965 3474.89552760971 3474.69076329199 3838.23454448325 3825.71350606276
"X34" 3949.59327179918 3949.0697722684 3782.74236523075 3520.2589049078 3541.04135621537 3369.41522423508 3378.70069887368 3607.8709038036 3723.63433443365 3724.56223122484 3520.2589049078 3541.04135621537 3369.41522423508 3378.70069887368 3607.8709038036 3623.48060078004 3501.02313132072 3503.6638899665 3291.0941381506 3288.57455392165 3161.65334866429 3158.39515767531 3013.30464646071 3013.30001970358 3197.85520565836 3180.90869760186 3794.99119360397 3501.02313132072 3503.6638899665 3291.0941381506 3288.57455392165 3161.65334866429 3158.39515767531 3013.30464646071 3013.30001970358 3197.85520565836 3180.90869760186 3895.05758706608 3499.26212456215 3381.75507384041 3383.14692248358 3218.2954931506 3218.38216598455 3091.7690204841 3091.77211233895 3025.13162228732 3025.11997428255 3892.6300630026 3920.26911382099 3218.2954931506 3218.38216598455 3091.7690204841 3091.77211233895 3025.13162228732 3025.11997428255 3476.49671439648 3476.77723289365
"X35" 3855.63296942624 3861.62140809827 3684.1252433521 3266.09736124442 3297.4944065689 3012.59805384817 2993.27193848219 3341.21526508287 3617.82256289712 3618.92623243005 3266.09736124442 3297.4944065689 3012.59805384817 2993.27193848219 3341.21526508287 3313.68256933409 3322.92608135067 3324.15597150916 2976.09664372814 2973.62712069026 2768.51331569321 2766.23548964997 2641.97599793162 2641.97143028228 2825.8626704085 2822.43318527769 3836.19299711744 3322.92608135067 3324.15597150916 2976.09664372814 2973.62712069026 2768.51331569321 2766.23548964997 2641.97599793162 2641.97143028228 2825.8626704085 2822.43318527769 3698.47080038458 3252.94216735816 3128.17616102491 3129.14696928191 2941.78561030887 2941.83013699441 2802.58017975575 2802.57807082294 2715.38963920334 2715.55374692053 3689.62697136967 3732.75112897798 2941.78561030887 2941.83013699441 2802.58017975575 2802.57807082294 2715.38963920334 2715.55374692053 3201.26274606177 3211.71806524949
"X36" 3770.28087869206 3780.25444224481 3639.35964242292 3107.80656209253 3145.00561806193 2799.74309419992 2759.67745238514 3178.1330765315 3533.90493261356 3534.91792751012 3107.80656209253 3145.00561806193 2799.74309419992 2759.67745238514 3178.1330765315 3104.38853005791 3227.89721841799 3226.21350352213 2816.00122392203 2814.83193343712 2574.34511852353 2574.65275572586 2478.02537762033 2478.02213802844 2640.08600614278 2650.76030818408 3888.37764123558 3227.89721841799 3226.21350352213 2816.00122392203 2814.83193343712 2574.34511852353 2574.65275572586 2478.02537762033 2478.02213802844 2640.08600614278 2650.76030818408 3568.43239200311 3150.81642388088 3024.30194193293 3024.74343645224 2832.19195867322 2832.19329866226 2705.20857349565 2705.20329025662 2609.2773936891 2609.52106222229 3558.24297370796 3603.09440384591 2832.19195867322 2832.19329866226 2705.20857349565 2705.20329025662 2609.2773936891 2609.52106222229 3062.55525393321 3076.68559085395
"X37" 3698.51520250609 3709.39448298656 3647.1852211297 3057.29227636906 3094.36872064501 2758.57545063332 2713.15524355901 3136.38431661175 3472.37560687526 3473.04621157353 3057.29227636906 3094.36872064501 2758.57545063332 2713.15524355901 3136.38431661175 3034.06602839427 3214.69938428109 3209.93608750781 2817.93209725807 2819.13403579195 2592.50467887149 2596.51553884115 2531.91470918048 2531.91334246442 2656.32506635764 2677.77372640713 3938.53484717382 3214.69938428109 3209.93608750781 2817.93209725807 2819.13403579195 2592.50467887149 2596.51553884115 2531.91470918048 2531.91334246442 2656.32506635764 2677.77372640713 3513.52518956507 3187.36377556019 3065.32062410023 3065.23951877075 2887.98302170548 2887.96100351035 2793.95954367241 2793.95464593505 2701.28406129522 2701.47257615293 3507.34334612073 3540.7386372412 2887.98302170548 2887.96100351035 2793.95954367241 2793.95464593505 2701.28406129522 2701.47257615293 3063.6979724461 3073.83663926921
"X38" 3641.06051328207 3650.11452499119 3686.86369419426 3093.7963405424 3125.46723217774 2863.14023555601 2830.1963030356 3194.60229576297 3427.59826575124 3427.78816118602 3093.7963405424 3125.46723217774 2863.14023555601 2830.1963030356 3194.60229576297 3100.16639333464 3254.55178926716 3248.62632967953 2937.95029573718 2942.00910167384 2768.11152566542 2775.92573963241 2744.55374702621 2744.55419869326 2825.81334101362 2851.91492953051 3969.00378932864 3254.55178926716 3248.62632967953 2937.95029573718 2942.00910167384 2768.11152566542 2775.92573963241 2744.55374702621 2744.55419869326 2825.81334101362 2851.91492953051 3518.80514119873 3309.18151267291 3195.78032296143 3195.30760669888 3050.51795680654 3050.49593247448 3000.8462063248 3000.84469899009 2922.02492469951 2922.05698931088 3519.82754160654 3534.41036073153 3050.51795680654 3050.49593247448 3000.8462063248 3000.84469899009 2922.02492469951 2922.05698931088 3163.11209511265 3163.95242989733
"X39" 3595.08607887627 3600.6333098802 3727.69077252881 3175.30795317074 3198.26695998721 3049.75018785336 3041.8989447858 3304.97958889667 3390.33758109377 3390.07805454617 3175.30795317074 3198.26695998721 3049.75018785336 3041.8989447858 3304.97958889667 3259.70423943663 3304.02342173639 3300.89975079278 3102.23625484788 3108.85764962848 3004.7843881331 3015.33199188 3015.63102734371 3015.63294987467 3059.67814016167 3083.53441570464 3963.46643806949 3304.02342173639 3300.89975079278 3102.23625484788 3108.85764962848 3004.7843881331 3015.33199188 3015.63102734371 3015.63294987467 3059.67814016167 3083.53441570464 3554.29739248248 3438.85341324554 3334.5572454998 3333.89255153478 3230.66630013889 3230.65395351604 3225.66664440715 3225.66917596872 3168.9372039741 3168.80205110848 3562.08906286983 3559.16257260259 3230.66630013889 3230.65395351604 3225.66664440715 3225.66917596872 3168.9372039741 3168.80205110848 3293.91331147476 3284.99580197892
"X40" 3555.96042288566 3557.5971232382 3742.13091332914 3257.42311803609 3270.74615763163 3246.67615734542 3263.31474434811 3415.47821372716 3351.46076711923 3350.93950594429 3257.42311803609 3270.74615763163 3246.67615734542 3263.31474434811 3415.47821372716 3441.91167042006 3323.38565524646 3328.19727635006 3238.76505762418 3246.9749526623 3206.37797552764 3217.74007263666 3246.75048418768 3246.75335054563 3267.86449860881 3283.76157473718 3912.95407206389 3323.38565524646 3328.19727635006 3238.76505762418 3246.9749526623 3206.37797552764 3217.74007263666 3246.75048418768 3246.75335054563 3267.86449860881 3283.76157473718 3588.45406531145 3507.47635773174 3409.15741521573 3408.51064170277 3346.73703303756 3346.72712817662 3377.86129684953 3377.8658443517 3348.72807916934 3348.51205709842 3599.12635079497 3587.84868484212 3346.73703303756 3346.72712817662 3377.86129684953 3377.8658443517 3348.72807916934 3348.51205709842 3392.28867177045 3378.21191960421
"X41" 3519.22810448129 3517.55168967562 3716.70030245631 3310.84219704523 3315.42702538841 3403.1355210224 3424.41840438985 3490.93389908596 3305.20688154847 3304.69211095748 3310.84219704523 3315.42702538841 3403.1355210224 3424.41840438985 3490.93389908596 3566.89798188688 3292.12889921033 3309.7700521546 3305.07734568769 3313.56711108586 3314.40106593873 3324.48646223312 3379.55730508422 3379.5601691195 3394.39863645077 3399.02503890848 3819.40612513673 3292.12889921033 3309.7700521546 3305.07734568769 3313.56711108586 3314.40106593873 3324.48646223312 3379.55730508422 3379.5601691195 3394.39863645077 3399.02503890848 3600.43414458801 3481.38547745201 3384.02385143427 3383.59705195774 3356.51441117393 3356.49727152896 3411.39683673755 3411.4001343237 3412.72136692794 3412.55848449288 3608.33691856687 3601.76961204879 3356.51441117393 3356.49727152896 3411.39683673755 3411.4001343237 3412.72136692794 3412.55848449288 3421.91160390106 3410.24740493774
"X42" 3481.97219243958 3478.0090575573 3655.61908752947 3329.57359965159 3327.03404357275 3504.18376323814 3488.85740349143 3523.34731686053 3250.59167130942 3250.33198284818 3329.57359965159 3327.03404357275 3504.18376323814 3488.85740349143 3523.34731686053 3563.49383878124 3214.48893014359 3248.25467016497 3299.60958823262 3307.16155415156 3324.02704834244 3331.30569160681 3411.50259838324 3411.50365581438 3432.87945512504 3425.57552032473 3694.97417440746 3214.48893014359 3248.25467016497 3299.60958823262 3307.16155415156 3324.02704834244 3331.30569160681 3411.50259838324 3411.50365581438 3432.87945512504 3425.57552032473 3585.7819066757 3370.9227588878 3269.93193419024 3269.94302774694 3268.66834921978 3268.65547912614 3336.75288558679 3336.75275604669 3369.16334620176 3369.15801340032 3585.80299455746 3595.82459012714 3268.66834921978 3268.65547912614 3336.75288558679 3336.75275604669 3369.16334620176 3369.15801340032 3383.43511287294 3381.54656086625
"X43" 3443.09790888541 3437.7752582376 3575.23214752173 3326.19421500616 3317.86624254357 3565.00373454341 3453.27134804117 3526.77628426379 3190.31165023723 3190.46482339651 3326.19421500616 3317.86624254357 3565.00373454341 3453.27134804117 3526.77628426379 3381.74404171716 3112.00615821078 3162.93339381925 3251.1963078247 3256.97638071122 3271.12410794329 3275.05045459503 3381.70755951552 3381.70388674918 3414.97778812785 3397.19227214585 3556.65429631609 3112.00615821078 3162.93339381925 3251.1963078247 3256.97638071122 3271.12410794329 3275.05045459503 3381.70755951552 3381.70388674918 3414.97778812785 3397.19227214585 3553.08031272506 3216.44695960601 3109.3369310012 3110.05115158979 3127.46829518662 3127.50866547454 3203.57713039726 3203.57421132088 3266.09080586994 3266.26078400044 3542.28280904438 3576.04942926535 3127.46829518662 3127.50866547454 3203.57713039726 3203.57421132088 3266.09080586994 3266.26078400044 3304.47410586476 3317.07648487094
