"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X11" 882.106068810193 882.106068810193 769.912012064109 769.912012064109 882.106068810193 882.106068810193 856.616204175174 856.616204175174 769.912012064109 769.912012064109 769.912012064109 769.912012064109 882.106068810193 882.106068810193 882.106068810193 882.106068810193 856.616204175174 856.616204175174 856.616204175174 769.912012064109 769.912012064109 769.912012064109 769.912012064109 882.106068810193 882.106068810193 882.106068810193 882.106068810193 882.106068810193 882.106068810193 856.616204175174 856.616204175174 856.616204175174 816.555354072608 816.555354072608 816.555354072608 816.555354072608 882.106068810193 882.106068810193 882.106068810193 882.106068810193 882.106068810193 882.106068810193 856.616204175174 856.616204175174 1002.6455100838 1002.6455100838 1002.6455100838 1002.6455100838 1002.6455100838 1002.6455100838 1001.88765344365 854.185268804249 854.185268804249 854.185268804249 854.185268804249 854.185268804249 854.185268804249 854.185268804249 854.185268804249 854.185268804249 854.185268804249 854.185268804249 854.185268804249
"X12" 922.325408818299 922.325408818299 809.699843027164 809.699843027164 922.325408818299 922.325408818299 906.174740185551 906.174740185551 809.699843027164 809.699843027164 809.699843027164 809.699843027164 922.325408818299 922.325408818299 922.325408818299 922.325408818299 906.174740185551 906.174740185551 906.174740185551 809.699843027164 809.699843027164 809.699843027164 809.699843027164 922.325408818299 922.325408818299 922.325408818299 922.325408818299 922.325408818299 922.325408818299 906.174740185551 906.174740185551 906.174740185551 871.504449670243 871.504449670243 871.504449670243 871.504449670243 922.325408818299 922.325408818299 922.325408818299 922.325408818299 922.325408818299 922.325408818299 906.174740185551 906.174740185551 1067.70533887513 1067.70533887513 1067.70533887513 1067.70533887513 1067.70533887513 1067.70533887513 1087.88409328347 975.597897284053 975.597897284053 975.597897284053 975.597897284053 975.597897284053 975.597897284053 975.597897284053 975.597897284053 975.597897284053 975.597897284053 975.597897284053 975.597897284053
"X13" 926.35646800325 926.35646800325 809.284870508294 809.284870508294 926.35646800325 926.35646800325 912.4687228859 912.4687228859 809.284870508294 809.284870508294 809.284870508294 809.284870508294 926.35646800325 926.35646800325 926.35646800325 926.35646800325 912.4687228859 912.4687228859 912.4687228859 809.284870508294 809.284870508294 809.284870508294 809.284870508294 926.35646800325 926.35646800325 926.35646800325 926.35646800325 926.35646800325 926.35646800325 912.4687228859 912.4687228859 912.4687228859 886.042116953737 886.042116953737 886.042116953737 886.042116953737 926.35646800325 926.35646800325 926.35646800325 926.35646800325 926.35646800325 926.35646800325 912.4687228859 912.4687228859 1090.92600960641 1090.92600960641 1090.92600960641 1090.92600960641 1090.92600960641 1090.92600960641 1114.44489473234 1049.16481011151 1049.16481011151 1049.16481011151 1049.16481011151 1049.16481011151 1049.16481011151 1049.16481011151 1049.16481011151 1049.16481011151 1049.16481011151 1049.16481011151 1049.16481011151
"X14" 884.942299305741 884.942299305741 758.31058205923 758.31058205923 884.942299305741 884.942299305741 864.024258336415 864.024258336415 758.31058205923 758.31058205923 758.31058205923 758.31058205923 884.942299305741 884.942299305741 884.942299305741 884.942299305741 864.024258336415 864.024258336415 864.024258336415 758.31058205923 758.31058205923 758.31058205923 758.31058205923 884.942299305741 884.942299305741 884.942299305741 884.942299305741 884.942299305741 884.942299305741 864.024258336415 864.024258336415 864.024258336415 848.891784296716 848.891784296716 848.891784296716 848.891784296716 884.942299305741 884.942299305741 884.942299305741 884.942299305741 884.942299305741 884.942299305741 864.024258336415 864.024258336415 1060.44101236961 1060.44101236961 1060.44101236961 1060.44101236961 1060.44101236961 1060.44101236961 1063.92091033075 1055.01626883572 1055.01626883572 1055.01626883572 1055.01626883572 1055.01626883572 1055.01626883572 1055.01626883572 1055.01626883572 1055.01626883572 1055.01626883572 1055.01626883572 1055.01626883572
"X15" 793.594016810791 793.594016810791 651.857171051319 651.857171051319 793.594016810791 793.594016810791 755.157951983999 755.157951983999 651.857171051319 651.857171051319 651.857171051319 651.857171051319 793.594016810791 793.594016810791 793.594016810791 793.594016810791 755.157951983999 755.157951983999 755.157951983999 651.857171051319 651.857171051319 651.857171051319 651.857171051319 793.594016810791 793.594016810791 793.594016810791 793.594016810791 793.594016810791 793.594016810791 755.157951983999 755.157951983999 755.157951983999 754.061958181634 754.061958181634 754.061958181634 754.061958181634 793.594016810791 793.594016810791 793.594016810791 793.594016810791 793.594016810791 793.594016810791 755.157951983999 755.157951983999 969.620269984637 969.620269984637 969.620269984637 969.620269984637 969.620269984637 969.620269984637 926.478856121785 979.866229945761 979.866229945761 979.866229945761 979.866229945761 979.866229945761 979.866229945761 979.866229945761 979.866229945761 979.866229945761 979.866229945761 979.866229945761 979.866229945761
"X16" 669.708396593005 669.708396593005 509.881575295751 509.881575295751 669.708396593005 669.708396593005 606.771508507063 606.771508507063 509.881575295751 509.881575295751 509.881575295751 509.881575295751 669.708396593005 669.708396593005 669.708396593005 669.708396593005 606.771508507063 606.771508507063 606.771508507063 509.881575295751 509.881575295751 509.881575295751 509.881575295751 669.708396593005 669.708396593005 669.708396593005 669.708396593005 669.708396593005 669.708396593005 606.771508507063 606.771508507063 606.771508507063 619.8602731102 619.8602731102 619.8602731102 619.8602731102 669.708396593005 669.708396593005 669.708396593005 669.708396593005 669.708396593005 669.708396593005 606.771508507063 606.771508507063 836.006285139212 836.006285139212 836.006285139212 836.006285139212 836.006285139212 836.006285139212 728.397292086245 841.742831749019 841.742831749019 841.742831749019 841.742831749019 841.742831749019 841.742831749019 841.742831749019 841.742831749019 841.742831749019 841.742831749019 841.742831749019 841.742831749019
"X17" 546.060327720376 546.060327720376 369.454598198821 369.454598198821 546.060327720376 546.060327720376 458.485919236443 458.485919236443 369.454598198821 369.454598198821 369.454598198821 369.454598198821 546.060327720376 546.060327720376 546.060327720376 546.060327720376 458.485919236443 458.485919236443 458.485919236443 369.454598198821 369.454598198821 369.454598198821 369.454598198821 546.060327720376 546.060327720376 546.060327720376 546.060327720376 546.060327720376 546.060327720376 458.485919236443 458.485919236443 458.485919236443 481.828232178697 481.828232178697 481.828232178697 481.828232178697 546.060327720376 546.060327720376 546.060327720376 546.060327720376 546.060327720376 546.060327720376 458.485919236443 458.485919236443 694.724953701766 694.724953701766 694.724953701766 694.724953701766 694.724953701766 694.724953701766 522.152545663454 684.309035203958 684.309035203958 684.309035203958 684.309035203958 684.309035203958 684.309035203958 684.309035203958 684.309035203958 684.309035203958 684.309035203958 684.309035203958 684.309035203958
"X18" 455.45418283344 455.45418283344 267.000293228395 267.000293228395 455.45418283344 455.45418283344 350.022392945246 350.022392945246 267.000293228395 267.000293228395 267.000293228395 267.000293228395 455.45418283344 455.45418283344 455.45418283344 455.45418283344 350.022392945246 350.022392945246 350.022392945246 267.000293228395 267.000293228395 267.000293228395 267.000293228395 455.45418283344 455.45418283344 455.45418283344 455.45418283344 455.45418283344 455.45418283344 350.022392945246 350.022392945246 350.022392945246 375.823649392865 375.823649392865 375.823649392865 375.823649392865 455.45418283344 455.45418283344 455.45418283344 455.45418283344 455.45418283344 455.45418283344 350.022392945246 350.022392945246 582.056615061285 582.056615061285 582.056615061285 582.056615061285 582.056615061285 582.056615061285 361.303665743878 556.044901389139 556.044901389139 556.044901389139 556.044901389139 556.044901389139 556.044901389139 556.044901389139 556.044901389139 556.044901389139 556.044901389139 556.044901389139 556.044901389139
"X19" 417.325405376863 417.325405376863 223.142647683344 223.142647683344 417.325405376863 417.325405376863 304.957265688675 304.957265688675 223.142647683344 223.142647683344 223.142647683344 223.142647683344 417.325405376863 417.325405376863 417.325405376863 417.325405376863 304.957265688675 304.957265688675 304.957265688675 223.142647683344 223.142647683344 223.142647683344 223.142647683344 417.325405376863 417.325405376863 417.325405376863 417.325405376863 417.325405376863 417.325405376863 304.957265688675 304.957265688675 304.957265688675 323.29275484951 323.29275484951 323.29275484951 323.29275484951 417.325405376863 417.325405376863 417.325405376863 417.325405376863 417.325405376863 417.325405376863 304.957265688675 304.957265688675 520.81876216288 520.81876216288 520.81876216288 520.81876216288 520.81876216288 520.81876216288 278.218529110565 489.361281924055 489.361281924055 489.361281924055 489.361281924055 489.361281924055 489.361281924055 489.361281924055 489.361281924055 489.361281924055 489.361281924055 489.361281924055 489.361281924055
"X20" 430.68303980629 430.68303980629 235.271000724685 235.271000724685 430.68303980629 430.68303980629 322.217692169095 322.217692169095 235.271000724685 235.271000724685 235.271000724685 235.271000724685 430.68303980629 430.68303980629 430.68303980629 430.68303980629 322.217692169095 322.217692169095 322.217692169095 235.271000724685 235.271000724685 235.271000724685 235.271000724685 430.68303980629 430.68303980629 430.68303980629 430.68303980629 430.68303980629 430.68303980629 322.217692169095 322.217692169095 322.217692169095 323.699009370899 323.699009370899 323.699009370899 323.699009370899 430.68303980629 430.68303980629 430.68303980629 430.68303980629 430.68303980629 430.68303980629 322.217692169095 322.217692169095 512.393218798894 512.393218798894 512.393218798894 512.393218798894 512.393218798894 512.393218798894 272.563071799394 487.953940806236 487.953940806236 487.953940806236 487.953940806236 487.953940806236 487.953940806236 487.953940806236 487.953940806236 487.953940806236 487.953940806236 487.953940806236 487.953940806236
"X21" 477.212126884001 477.212126884001 281.695686760411 281.695686760411 477.212126884001 477.212126884001 379.89333533901 379.89333533901 281.695686760411 281.695686760411 281.695686760411 281.695686760411 477.212126884001 477.212126884001 477.212126884001 477.212126884001 379.89333533901 379.89333533901 379.89333533901 281.695686760411 281.695686760411 281.695686760411 281.695686760411 477.212126884001 477.212126884001 477.212126884001 477.212126884001 477.212126884001 477.212126884001 379.89333533901 379.89333533901 379.89333533901 358.086369909648 358.086369909648 358.086369909648 358.086369909648 477.212126884001 477.212126884001 477.212126884001 477.212126884001 477.212126884001 477.212126884001 379.89333533901 379.89333533901 539.678446263323 539.678446263323 539.678446263323 539.678446263323 539.678446263323 539.678446263323 316.635878084264 529.765000270213 529.765000270213 529.765000270213 529.765000270213 529.765000270213 529.765000270213 529.765000270213 529.765000270213 529.765000270213 529.765000270213 529.765000270213 529.765000270213
"X22" 535.005781797925 535.005781797925 337.228156340282 337.228156340282 535.005781797925 535.005781797925 451.831339918986 451.831339918986 337.228156340282 337.228156340282 337.228156340282 337.228156340282 535.005781797925 535.005781797925 535.005781797925 535.005781797925 451.831339918986 451.831339918986 451.831339918986 337.228156340282 337.228156340282 337.228156340282 337.228156340282 535.005781797925 535.005781797925 535.005781797925 535.005781797925 535.005781797925 535.005781797925 451.831339918986 451.831339918986 451.831339918986 403.912201190315 403.912201190315 403.912201190315 403.912201190315 535.005781797925 535.005781797925 535.005781797925 535.005781797925 535.005781797925 535.005781797925 451.831339918986 451.831339918986 581.618011035701 581.618011035701 581.618011035701 581.618011035701 581.618011035701 581.618011035701 377.546334406005 587.112817747837 587.112817747837 587.112817747837 587.112817747837 587.112817747837 587.112817747837 587.112817747837 587.112817747837 587.112817747837 587.112817747837 587.112817747837 587.112817747837
"X23" 582.673736690377 582.673736690377 379.362920293623 379.362920293623 582.673736690377 582.673736690377 512.87138915619 512.87138915619 379.362920293623 379.362920293623 379.362920293623 379.362920293623 582.673736690377 582.673736690377 582.673736690377 582.673736690377 512.87138915619 512.87138915619 512.87138915619 379.362920293623 379.362920293623 379.362920293623 379.362920293623 582.673736690377 582.673736690377 582.673736690377 582.673736690377 582.673736690377 582.673736690377 512.87138915619 512.87138915619 512.87138915619 440.267062647189 440.267062647189 440.267062647189 440.267062647189 582.673736690377 582.673736690377 582.673736690377 582.673736690377 582.673736690377 582.673736690377 512.87138915619 512.87138915619 617.148187195362 617.148187195362 617.148187195362 617.148187195362 617.148187195362 617.148187195362 425.502830560118 632.289016335813 632.289016335813 632.289016335813 632.289016335813 632.289016335813 632.289016335813 632.289016335813 632.289016335813 632.289016335813 632.289016335813 632.289016335813 632.289016335813
"X24" 605.733702298527 605.733702298527 395.554476733953 395.554476733953 605.733702298527 605.733702298527 546.595641371307 546.595641371307 395.554476733953 395.554476733953 395.554476733953 395.554476733953 605.733702298527 605.733702298527 605.733702298527 605.733702298527 546.595641371307 546.595641371307 546.595641371307 395.554476733953 395.554476733953 395.554476733953 395.554476733953 605.733702298527 605.733702298527 605.733702298527 605.733702298527 605.733702298527 605.733702298527 546.595641371307 546.595641371307 546.595641371307 454.714037404859 454.714037404859 454.714037404859 454.714037404859 605.733702298527 605.733702298527 605.733702298527 605.733702298527 605.733702298527 605.733702298527 546.595641371307 546.595641371307 631.827373802081 631.827373802081 631.827373802081 631.827373802081 631.827373802081 631.827373802081 443.89138448863 647.294131983017 647.294131983017 647.294131983017 647.294131983017 647.294131983017 647.294131983017 647.294131983017 647.294131983017 647.294131983017 647.294131983017 647.294131983017 647.294131983017
"X25" 600.294193118042 600.294193118042 386.202393297417 386.202393297417 600.294193118042 600.294193118042 549.56527332101 549.56527332101 386.202393297417 386.202393297417 386.202393297417 386.202393297417 600.294193118042 600.294193118042 600.294193118042 600.294193118042 549.56527332101 549.56527332101 549.56527332101 386.202393297417 386.202393297417 386.202393297417 386.202393297417 600.294193118042 600.294193118042 600.294193118042 600.294193118042 600.294193118042 600.294193118042 549.56527332101 549.56527332101 549.56527332101 446.449581830313 446.449581830313 446.449581830313 446.449581830313 600.294193118042 600.294193118042 600.294193118042 600.294193118042 600.294193118042 600.294193118042 549.56527332101 549.56527332101 621.727188376041 621.727188376041 621.727188376041 621.727188376041 621.727188376041 621.727188376041 433.285342158364 629.530157193164 629.530157193164 629.530157193164 629.530157193164 629.530157193164 629.530157193164 629.530157193164 629.530157193164 629.530157193164 629.530157193164 629.530157193164 629.530157193164
"X26" 571.501302981748 571.501302981748 361.17045435378 361.17045435378 571.501302981748 571.501302981748 529.065303561477 529.065303561477 361.17045435378 361.17045435378 361.17045435378 361.17045435378 571.501302981748 571.501302981748 571.501302981748 571.501302981748 529.065303561477 529.065303561477 529.065303561477 361.17045435378 361.17045435378 361.17045435378 361.17045435378 571.501302981748 571.501302981748 571.501302981748 571.501302981748 571.501302981748 571.501302981748 529.065303561477 529.065303561477 529.065303561477 423.452685558036 423.452685558036 423.452685558036 423.452685558036 571.501302981748 571.501302981748 571.501302981748 571.501302981748 571.501302981748 571.501302981748 529.065303561477 529.065303561477 591.797096239671 591.797096239671 591.797096239671 591.797096239671 591.797096239671 591.797096239671 406.297932209769 589.133317502608 589.133317502608 589.133317502608 589.133317502608 589.133317502608 589.133317502608 589.133317502608 589.133317502608 589.133317502608 589.133317502608 589.133317502608 589.133317502608
"X27" 528.64812215304 528.64812215304 332.639337578435 332.639337578435 528.64812215304 528.64812215304 496.751843790167 496.751843790167 332.639337578435 332.639337578435 332.639337578435 332.639337578435 528.64812215304 528.64812215304 528.64812215304 528.64812215304 496.751843790167 496.751843790167 496.751843790167 332.639337578435 332.639337578435 332.639337578435 332.639337578435 528.64812215304 528.64812215304 528.64812215304 528.64812215304 528.64812215304 528.64812215304 496.751843790167 496.751843790167 496.751843790167 396.12560905846 396.12560905846 396.12560905846 396.12560905846 528.64812215304 528.64812215304 528.64812215304 528.64812215304 528.64812215304 528.64812215304 496.751843790167 496.751843790167 550.727993819082 550.727993819082 550.727993819082 550.727993819082 550.727993819082 550.727993819082 377.512507918579 540.831294638206 540.831294638206 540.831294638206 540.831294638206 540.831294638206 540.831294638206 540.831294638206 540.831294638206 540.831294638206 540.831294638206 540.831294638206 540.831294638206
"X28" 480.052979244349 480.052979244349 308.467764736761 308.467764736761 480.052979244349 480.052979244349 462.104115228635 462.104115228635 308.467764736761 308.467764736761 308.467764736761 308.467764736761 480.052979244349 480.052979244349 480.052979244349 480.052979244349 462.104115228635 462.104115228635 462.104115228635 308.467764736761 308.467764736761 308.467764736761 308.467764736761 480.052979244349 480.052979244349 480.052979244349 480.052979244349 480.052979244349 480.052979244349 462.104115228635 462.104115228635 462.104115228635 371.25942583214 371.25942583214 371.25942583214 371.25942583214 480.052979244349 480.052979244349 480.052979244349 480.052979244349 480.052979244349 480.052979244349 462.104115228635 462.104115228635 505.647758980632 505.647758980632 505.647758980632 505.647758980632 505.647758980632 505.647758980632 354.624075213953 495.417104180984 495.417104180984 495.417104180984 495.417104180984 495.417104180984 495.417104180984 495.417104180984 495.417104180984 495.417104180984 495.417104180984 495.417104180984 495.417104180984
"X29" 430.354118528047 430.354118528047 289.435490386169 289.435490386169 430.354118528047 430.354118528047 429.028300316788 429.028300316788 289.435490386169 289.435490386169 289.435490386169 289.435490386169 430.354118528047 430.354118528047 430.354118528047 430.354118528047 429.028300316788 429.028300316788 429.028300316788 289.435490386169 289.435490386169 289.435490386169 289.435490386169 430.354118528047 430.354118528047 430.354118528047 430.354118528047 430.354118528047 430.354118528047 429.028300316788 429.028300316788 429.028300316788 349.468922879428 349.468922879428 349.468922879428 349.468922879428 430.354118528047 430.354118528047 430.354118528047 430.354118528047 430.354118528047 430.354118528047 429.028300316788 429.028300316788 459.494160967428 459.494160967428 459.494160967428 459.494160967428 459.494160967428 459.494160967428 335.541816395116 455.402488330473 455.402488330473 455.402488330473 455.402488330473 455.402488330473 455.402488330473 455.402488330473 455.402488330473 455.402488330473 455.402488330473 455.402488330473 455.402488330473
"X30" 381.128168720968 381.128168720968 271.318304840788 271.318304840788 381.128168720968 381.128168720968 396.801678908657 396.801678908657 271.318304840788 271.318304840788 271.318304840788 271.318304840788 381.128168720968 381.128168720968 381.128168720968 381.128168720968 396.801678908657 396.801678908657 396.801678908657 271.318304840788 271.318304840788 271.318304840788 271.318304840788 381.128168720968 381.128168720968 381.128168720968 381.128168720968 381.128168720968 381.128168720968 396.801678908657 396.801678908657 396.801678908657 327.029514754618 327.029514754618 327.029514754618 327.029514754618 381.128168720968 381.128168720968 381.128168720968 381.128168720968 381.128168720968 381.128168720968 396.801678908657 396.801678908657 412.032009264086 412.032009264086 412.032009264086 412.032009264086 412.032009264086 412.032009264086 312.45167728173 416.64053480552 416.64053480552 416.64053480552 416.64053480552 416.64053480552 416.64053480552 416.64053480552 416.64053480552 416.64053480552 416.64053480552 416.64053480552 416.64053480552
