"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X11" 2224.05122593774 2222.77316331698 2125.43906666886 2452.87019821443 2429.79829215496 2448.38590403335 2381.11530023875 2220.71812378951 2404.76607957683 2394.04433617258 2452.87019821443 2429.79829215496 2448.38590403335 2381.11530023875 2220.71812378951 2132.79907311282 2472.72966065537 2553.70171317724 2648.50431071199 2642.50691078695 2760.6150880257 2729.6764785871 2733.87971017495 2709.82394033942 2559.21375277076 2447.71347159159 2305.99272784606 2472.72966065537 2553.70171317724 2648.50431071199 2642.50691078695 2760.6150880257 2729.6764785871 2733.87971017495 2709.82394033942 2559.21375277076 2447.71347159159 2157.5337074485 2689.96554800234 2773.11275018489 2751.85542099823 2715.34149608463 2725.47280081154 2804.59952905304 2806.23317211945 2765.20939355743 2692.17671224944 2281.29665096363 2256.74286870892 2715.34149608463 2725.47280081154 2804.59952905304 2806.23317211945 2765.20939355743 2692.17671224944 2493.78318162915 2283.0013388397
"X12" 2267.46334353477 2266.58617981814 2169.99375864163 2512.23591441042 2496.10244361876 2516.32820523577 2463.91326966566 2282.54411635549 2433.38739986217 2426.04537985699 2512.23591441042 2496.10244361876 2516.32820523577 2463.91326966566 2282.54411635549 2217.99882794901 2516.10955185117 2578.42215546926 2754.72984082502 2750.79451614013 2825.3257166627 2799.89342692949 2797.78354785732 2779.00055560726 2624.7638106398 2534.99749666237 2319.13268287619 2516.10955185117 2578.42215546926 2754.72984082502 2750.79451614013 2825.3257166627 2799.89342692949 2797.78354785732 2779.00055560726 2624.7638106398 2534.99749666237 2216.02220616266 2750.24069330225 2834.93896062451 2815.92100301686 2779.27236931078 2786.9415391298 2872.48771566596 2873.71229182057 2825.87354355234 2771.78882563684 2310.38482767576 2294.24972330613 2779.27236931078 2786.9415391298 2872.48771566596 2873.71229182057 2825.87354355234 2771.78882563684 2555.38178754842 2425.73990476412
"X13" 2287.41838300758 2286.90695266849 2206.04778202873 2558.41282208723 2548.67782719597 2576.65070199999 2540.72191323381 2341.25847278175 2436.04228058711 2431.78369275205 2558.41282208723 2548.67782719597 2576.65070199999 2540.72191323381 2341.25847278175 2300.11595148223 2537.35433367974 2582.4125139601 2837.98254969074 2835.94614189081 2881.09215502591 2860.50783812809 2857.72014232216 2844.53681673803 2683.39571245498 2616.79332967282 2333.24662681833 2537.35433367974 2582.4125139601 2837.98254969074 2835.94614189081 2881.09215502591 2860.50783812809 2857.72014232216 2844.53681673803 2683.39571245498 2616.79332967282 2273.02964476181 2801.46894049607 2888.37117068577 2872.58272898507 2841.79319185079 2847.04057491583 2938.53329232298 2939.36484284668 2883.55827220552 2850.2239819272 2336.40398316814 2327.5941791159 2841.79319185079 2847.04057491583 2938.53329232298 2939.36484284668 2883.55827220552 2850.2239819272 2614.40160504371 2558.25449418522
"X14" 2274.84544314988 2274.6242266843 2228.40199341137 2584.60887963793 2580.05103730347 2623.62387446357 2605.07502584361 2392.13520974011 2403.8598093809 2402.04792988682 2584.60887963793 2580.05103730347 2623.62387446357 2605.07502584361 2392.13520974011 2372.77783879724 2527.67617757477 2558.66334391725 2883.70634304199 2883.15128035388 2922.6841846145 2905.61025018485 2909.84992667514 2902.31824841619 2729.89114120639 2686.44136960351 2348.46443125058 2527.67617757477 2558.66334391725 2883.70634304199 2883.15128035388 2922.6841846145 2905.61025018485 2909.84992667514 2902.31824841619 2729.89114120639 2686.44136960351 2324.0386161868 2837.59914757774 2927.84898854042 2916.31815049939 2898.85269874955 2901.92707126124 2998.83613687747 2999.32703791307 2934.55060168962 2922.85432756881 2356.78220681718 2353.27428052807 2898.85269874955 2901.92707126124 2998.83613687747 2999.32703791307 2934.55060168962 2922.85432756881 2666.40767623339 2663.85714449521
"X15" 2227.95355496961 2227.9163019903 2235.3579959304 2588.23121068131 2587.10095930496 2654.12593586186 2652.7177304073 2432.56692796666 2335.74460144414 2335.48264938273 2588.23121068131 2587.10095930496 2654.12593586186 2652.7177304073 2432.56692796666 2431.78631294759 2484.70546331502 2506.11392176556 2883.46924689167 2883.77818370735 2947.02258786619 2931.78858223654 2951.50079010744 2949.12602027265 2761.97456000279 2739.75609233095 2364.91456592725 2484.70546331502 2506.11392176556 2883.46924689167 2883.77818370735 2947.02258786619 2931.78858223654 2951.50079010744 2949.12602027265 2761.97456000279 2739.75609233095 2366.75471987477 2855.02978808592 2949.81646151056 2943.39678924987 2947.36379579218 2948.67923181542 3050.30693005294 3050.53935724267 2976.606588894 2985.73284963433 2371.4952878385 2370.64699149582 2947.36379579218 2948.67923181542 3050.30693005294 3050.53935724267 2976.606588894 2985.73284963433 2708.73232578724 2730.77172269288
"X16" 2174.1821950806 2174.23064200997 2239.26570551077 2583.54949995942 2584.18508472226 2675.50696746531 2688.27644217816 2468.44352162867 2261.82441326089 2262.27896777741 2583.54949995942 2584.18508472226 2675.50696746531 2688.27644217816 2468.44352162867 2481.66694528041 2431.85004608778 2447.59418580648 2853.9572281913 2854.53829308112 2959.67643415041 2945.66905874875 2984.69254017434 2985.34482307125 2789.18094320281 2782.48414554877 2382.71601064293 2431.85004608778 2447.59418580648 2853.9572281913 2854.53829308112 2959.67643415041 2945.66905874875 2984.69254017434 2985.34482307125 2789.18094320281 2782.48414554877 2407.79327106908 2860.00524694718 2958.77862263727 2957.29533727432 2988.11016310813 2988.07286195431 3093.11456589438 3093.17421424062 3013.3787928339 3037.64993706445 2390.72970993312 2390.53100390627 2988.11016310813 2988.07286195431 3093.11456589438 3093.17421424062 3013.3787928339 3037.64993706445 2745.79895315009 2767.50411692107
"X17" 2146.52318127772 2146.58062356495 2254.94839789238 2587.52230746746 2588.5699752581 2696.99311809174 2718.1128031646 2506.88848078656 2217.85135635064 2218.36671348864 2587.52230746746 2588.5699752581 2696.99311809174 2718.1128031646 2506.88848078656 2528.47201468458 2397.35459674347 2410.15664598271 2817.88623920635 2818.26415777974 2967.56478990328 2955.51989847221 3011.99022241041 3011.84575041285 2822.7197038381 2822.08622799156 2401.97345681238 2397.35459674347 2410.15664598271 2817.88623920635 2818.26415777974 2967.56478990328 2955.51989847221 3011.99022241041 3011.84575041285 2822.7197038381 2822.08622799156 2454.74810690792 2860.51690398954 2960.76869122804 2962.86226959326 3022.21049552539 3021.18965970525 3127.61485390962 3127.58096724613 3048.90249642729 3077.56827927663 2425.53257563354 2424.9982249838 3022.21049552539 3021.18965970525 3127.61485390962 3127.58096724613 3048.90249642729 3077.56827927663 2782.69168549863 2788.09895411426
"X18" 2166.15062088248 2166.17760141731 2290.60728671401 2607.84253669665 2608.52832293787 2723.06360522867 2745.30317023572 2549.75665778378 2225.44628990328 2225.68043980278 2607.84253669665 2608.52832293787 2723.06360522867 2745.30317023572 2549.75665778378 2574.15986005219 2398.84668355091 2409.71293160889 2794.35765638485 2794.32202732045 2972.7316547802 2964.31566392274 3032.36750384031 3027.09719834806 2866.22340945343 2861.202499797 2422.72544977654 2398.84668355091 2409.71293160889 2794.35765638485 2794.32202732045 2972.7316547802 2964.31566392274 3032.36750384031 3027.09719834806 2866.22340945343 2861.202499797 2508.13291342795 2860.10584837517 2958.65337144315 2962.15522092694 3047.29047164463 3045.70137130031 3150.7618332486 3150.69262847891 3081.22395575929 3101.70473446737 2477.49390204189 2476.93020605196 3047.29047164463 3045.70137130031 3150.7618332486 3150.69262847891 3081.22395575929 3101.70473446737 2818.32216076036 2806.84397102799
"X19" 2228.32911438199 2228.32364542326 2341.19260849801 2635.24498006149 2635.40687064449 2748.59936569383 2765.66997869094 2589.78926112423 2277.05291487479 2276.9845945567 2635.24498006149 2635.40687064449 2748.59936569383 2765.66997869094 2589.78926112423 2612.79943521055 2431.39512248045 2439.88210474934 2786.29129187305 2785.92239138932 2968.43452260669 2965.18608804775 3038.94525020518 3025.517726165 2910.06069132248 2893.07483816628 2444.92568795042 2431.39512248045 2439.88210474934 2786.29129187305 2785.92239138932 2968.43452260669 2965.18608804775 3038.94525020518 3025.517726165 2910.06069132248 2893.07483816628 2557.37597316015 2853.79144917034 2948.73590687818 2951.46917894898 3055.82930013979 3054.27036643837 3154.73128470085 3154.65885804022 3099.69580008079 3102.55740345232 2533.86150400006 2534.56514118417 3055.82930013979 3054.27036643837 3154.73128470085 3154.65885804022 3099.69580008079 3102.55740345232 2842.43269095859 2827.1293032668
"X20" 2301.83941848878 2301.81968293654 2389.29738195079 2646.08761241925 2645.92572935299 2759.68859482218 2768.3144447179 2612.63942425979 2336.4723839876 2336.25883090893 2646.08761241925 2645.92572935299 2759.68859482218 2768.3144447179 2612.63942425979 2632.02012295467 2468.00122713353 2473.23279904004 2776.12878293346 2775.66332533203 2940.82864292894 2943.03020041542 3020.56556734712 2998.69135242948 2933.56475235313 2902.78613054698 2468.45788954912 2468.00122713353 2473.23279904004 2776.12878293346 2775.66332533203 2940.82864292894 2943.03020041542 3020.56556734712 2998.69135242948 2933.56475235313 2902.78613054698 2584.26963885869 2829.77726637685 2921.70547425985 2922.33724519817 3037.39255588042 3036.70264370507 3129.26142073224 3129.1989404418 3088.28315962413 3071.26783565312 2571.74577463143 2575.16458535839 3037.39255588042 3036.70264370507 3129.26142073224 3129.1989404418 3088.28315962413 3071.26783565312 2839.18922883332 2836.18396251565
"X21" 2342.50909152482 2342.49288929722 2412.78790245604 2612.81977429121 2612.58462632237 2739.3545561228 2740.17931637068 2602.90234972452 2354.54720026756 2354.35130203805 2612.81977429121 2612.58462632237 2739.3545561228 2740.17931637068 2602.90234972452 2618.38355348601 2472.04444027349 2473.74108340268 2734.07773080646 2733.73151562858 2874.72071468594 2880.83327714308 2965.7927877846 2938.37014494637 2913.13880264214 2873.20494701241 2493.17082805076 2472.04444027349 2473.74108340268 2734.07773080646 2733.73151562858 2874.72071468594 2880.83327714308 2965.7927877846 2938.37014494637 2913.13880264214 2873.20494701241 2570.70382853195 2775.35746131715 2867.0646453864 2865.59175273432 2982.72587012079 2983.90046448723 3065.58965761194 3065.54216377744 3031.8520841099 3001.17364950491 2567.53311623448 2574.41936465165 2982.72587012079 2983.90046448723 3065.58965761194 3065.54216377744 3031.8520841099 3001.17364950491 2794.04690910733 2811.05715635577
"X22" 2310.5829226752 2310.58173858039 2392.81389017831 2513.01590181282 2512.91400226046 2673.20443954831 2670.45240190149 2548.48601583563 2287.8008175833 2287.73945275382 2513.01590181282 2512.91400226046 2673.20443954831 2670.45240190149 2548.48601583563 2561.47877509501 2411.51875360087 2410.22410559344 2632.54494809206 2632.45691598156 2758.08794076763 2764.92848962161 2865.61539564326 2838.31528920799 2829.15571707914 2790.24099402479 2518.91677012429 2411.51875360087 2410.22410559344 2632.54494809206 2632.45691598156 2758.08794076763 2764.92848962161 2865.61539564326 2838.31528920799 2829.15571707914 2790.24099402479 2503.23468180952 2681.2334420153 2776.76707439492 2774.45673955759 2885.49926248893 2889.57122059188 2957.8844528834 2957.85228310165 2919.31709254235 2888.55575238438 2502.88082182308 2513.07915957648 2885.49926248893 2889.57122059188 2957.8844528834 2957.85228310165 2919.31709254235 2888.55575238438 2696.95770571701 2730.67494501062
"X23" 2199.69167107408 2199.70466390247 2330.39809970863 2351.64142524156 2351.72392031477 2561.80330226444 2560.86061567268 2453.52407601001 2131.97259264715 2132.05797259167 2351.64142524156 2351.72392031477 2561.80330226444 2560.86061567268 2453.52407601001 2465.86881882746 2285.12259900815 2282.18242759393 2467.2822189291 2467.44903947356 2594.94402045195 2599.06037367827 2722.61784440879 2701.54725495111 2683.19143162475 2656.09116414814 2545.58993908558 2285.12259900815 2282.18242759393 2467.2822189291 2467.44903947356 2594.94402045195 2599.06037367827 2722.61784440879 2701.54725495111 2683.19143162475 2656.09116414814 2389.69809819189 2554.6407899982 2655.25645019094 2653.89808056192 2751.75568446576 2759.32967696567 2812.42393108151 2812.40704629586 2757.34816951384 2741.14234023773 2384.27133617026 2396.61380823751 2751.75568446576 2759.32967696567 2812.42393108151 2812.40704629586 2757.34816951384 2741.14234023773 2557.16658942949 2593.88410903605
"X24" 2045.39377118324 2045.40949941588 2250.11940442245 2164.49353210689 2164.65539167795 2423.0213880823 2427.48904558925 2339.74737511746 1931.16775037646 1931.31299623876 2164.49353210689 2164.65539167795 2423.0213880823 2427.48904558925 2339.74737511746 2352.39573391407 2128.21038479696 2125.31404238839 2265.24011792441 2265.52543553833 2407.40715565942 2406.75909024202 2552.50954747221 2541.49299413985 2500.97769163106 2491.54272923102 2573.13089000818 2128.21038479696 2125.31404238839 2265.24011792441 2265.52543553833 2407.40715565942 2406.75909024202 2552.50954747221 2541.49299413985 2500.97769163106 2491.54272923102 2260.50111231152 2420.6344430355 2520.821269797 2521.73317670355 2600.60726649363 2611.4026016393 2648.22500779341 2648.22365982644 2571.48359268756 2578.21911194918 2244.96295115825 2257.54064381925 2600.60726649363 2611.4026016393 2648.22500779341 2648.22365982644 2571.48359268756 2578.21911194918 2403.7256564706 2425.77527929926
"X25" 1911.22815764891 1911.23332987544 2190.63495477817 2003.80434041456 2003.89099320855 2284.63097806097 2294.42532512118 2237.3895535758 1760.94737386306 1761.03519818573 2003.80434041456 2003.89099320855 2284.63097806097 2294.42532512118 2237.3895535758 2249.73111862898 1998.01564540331 1996.5003403175 2075.89202420883 2076.11298954043 2227.71181047273 2222.70412889808 2378.71947802792 2377.66238926964 2321.8972589132 2327.8844493514 2601.4958935952 1998.01564540331 1996.5003403175 2075.89202420883 2076.11298954043 2227.71181047273 2222.70412889808 2378.71947802792 2377.66238926964 2321.8972589132 2327.8844493514 2156.37969866348 2312.55321916101 2398.85135091216 2402.1662338636 2457.46085095959 2470.16193402003 2490.46437715897 2490.47660100871 2396.39085189953 2423.89186788039 2131.23627924469 2142.00082388571 2457.46085095959 2470.16193402003 2490.46437715897 2490.47660100871 2396.39085189953 2423.89186788039 2273.84105783882 2269.32176481521
"X26" 1860.13413783104 1860.12274492333 2187.45914049375 1914.79627449259 1914.72357948686 2171.83622777436 2183.24542519812 2171.3054289815 1694.99028460571 1694.95126974368 1914.79627449259 1914.72357948686 2171.83622777436 2183.24542519812 2171.3054289815 2181.40412906714 1946.93487145898 1947.2592801555 1950.45672639993 1950.4878804975 2085.20261171679 2078.50634499541 2223.63237742323 2228.73800809734 2181.69879826954 2193.56251852807 2630.60812602815 1946.93487145898 1947.2592801555 1950.45672639993 1950.4878804975 2085.20261171679 2078.50634499541 2223.63237742323 2228.73800809734 2181.69879826954 2193.56251852807 2110.16113515797 2257.43669860028 2311.17693267069 2315.76129304648 2344.12913248254 2356.66398079884 2360.95546004061 2360.97504130931 2261.53048048764 2297.85983859993 2081.4575144572 2088.87332933303 2344.12913248254 2356.66398079884 2360.95546004061 2360.97504130931 2261.53048048764 2297.85983859993 2196.35967445149 2166.5956712314
"X27" 1924.21525585899 1924.19250407113 2255.72685967653 1914.18255671228 1913.99215706575 2095.83609014305 2103.50249163624 2148.95083334819 1770.31276755694 1770.16595104894 1914.18255671228 1913.99215706575 2095.83609014305 2103.50249163624 2148.95083334819 2154.54498953488 1996.55671810054 1998.21766029387 1918.52780842307 1918.36407466073 1994.36142258859 1989.56153674805 2100.52254202267 2106.27371090449 2096.6479320966 2101.98280808985 2660.31670312469 1996.55671810054 1998.21766029387 1918.52780842307 1918.36407466073 1994.36142258859 1989.56153674805 2100.52254202267 2106.27371090449 2096.6479320966 2101.98280808985 2130.97351927499 2263.2389395763 2266.57825749226 2270.62478197311 2270.37588317151 2280.55565119134 2270.02957973906 2270.04702997706 2178.88367991782 2207.98011086149 2107.61798646788 2111.10061223503 2270.37588317151 2280.55565119134 2270.02957973906 2270.04702997706 2178.88367991782 2207.98011086149 2178.17188449969 2138.59225730917
"X28" 2087.36063307751 2087.33976008137 2381.24275381659 1981.4158241916 1981.24046755781 2049.37667237926 2049.22189324615 2156.4797612856 1967.61105128248 1967.44760611657 1981.4158241916 1981.24046755781 2049.37667237926 2049.22189324615 2156.4797612856 2156.24528627502 2125.48482994469 2127.3952162093 1973.48671443715 1973.2363858201 1949.7868184468 1949.50696004319 2010.10983387946 2012.07167655829 2057.10820979046 2046.68710429967 2690.38842620286 2125.48482994469 2127.3952162093 1973.48671443715 1973.2363858201 1949.7868184468 1949.50696004319 2010.10983387946 2012.07167655829 2057.10820979046 2046.68710429967 2198.86301101134 2314.37239486379 2257.34158998649 2259.33223938965 2231.08331593374 2237.3593687758 2213.80612928951 2213.81271343371 2138.88107088377 2148.3995762099 2188.54577496586 2188.53938544336 2231.08331593374 2237.3593687758 2213.80612928951 2213.81271343371 2138.88107088377 2148.3995762099 2200.56234522928 2174.08971952285
"X29" 2289.76267193008 2289.75692966682 2524.66301175122 2067.81991043405 2067.79079398585 2011.99914212314 2003.61381744025 2165.56807945939 2216.88737280003 2216.81204659077 2067.81991043405 2067.79079398585 2011.99914212314 2003.61381744025 2165.56807945939 2160.01487581837 2277.79997463446 2278.90378791467 2074.4408815522 2074.25923636925 1930.89646454763 1935.35468826306 1943.52054681822 1940.59511472812 2034.21905836374 2006.72362566414 2720.54333980838 2277.79997463446 2278.90378791467 2074.4408815522 2074.25923636925 1930.89646454763 1935.35468826306 1943.52054681822 1940.59511472812 2034.21905836374 2006.72362566414 2273.24167441098 2378.44320258912 2263.98432464711 2263.52695815777 2210.69917974874 2212.7169549935 2178.41146389138 2178.40399635991 2116.97401602372 2104.52693187157 2278.87803034358 2276.58594047285 2210.69917974874 2212.7169549935 2178.41146389138 2178.40399635991 2116.97401602372 2104.52693187157 2228.12345134256 2234.04628539968
