"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29"
"X11" 925.195050604553 1050.95408561246 830.754971448215 1177.62750293784 1250.36913616107 1215.92321061142 841.263569054352 1106.49344893462 1331.87939963164 1370.88001508763 1332.15274118623 1119.39771918385 1336.74953002792 1399.32906780752 1359.91531311472 1319.49300297378 1287.00244526176 1259.9137576572 1398.5192859209 1359.9321770878 1320.75622584976 1266.63325364251 1285.87889328028 1294.07284088257 1306.69337834973 1232.18390378518 1187.02595994796 1135.5400964952 1096.93230504567
"X12" 960.596049157476 1069.52301655052 861.52709876439 1190.55304523595 1278.61639996057 1271.57892665115 864.423991454017 1121.58351374652 1340.65749714761 1395.67139935849 1377.12568806918 1104.1444844396 1345.63321656862 1431.82474998057 1387.39052151939 1348.17088964642 1318.99284378804 1234.2833427493 1409.34115970631 1376.75135415831 1343.67142118944 1284.64467287265 1308.53442298896 1311.86632980521 1340.78850141473 1259.28773908028 1214.02427556008 1158.46860251925 1138.49496166108
"X13" 966.538970577597 1073.43850120572 869.289403806304 1184.72765858376 1298.78484040723 1313.13800221277 870.786890474167 1117.74616736345 1341.50206638278 1409.76963022234 1408.32021739061 1076.52606233278 1343.59263402752 1451.78694670756 1403.05502109158 1364.31381454722 1336.96997231358 1196.09432134768 1408.59601710831 1384.71146903367 1354.95011902069 1291.95624049327 1313.84712604002 1321.97660654441 1358.99997379149 1273.31003990817 1226.05898676798 1166.23956289618 1158.59590949086
"X14" 934.108260671096 1058.25267548464 846.709519979941 1154.28319493042 1307.09787425429 1334.3018061913 855.418938427453 1088.51710107465 1331.78892599924 1409.4605411089 1420.31846593355 1034.70530734355 1326.88186350859 1454.67041997276 1402.94303331005 1364.04605199786 1336.90053136856 1144.64518721211 1392.62573066279 1381.48700197698 1351.43713713536 1285.97002544637 1297.76650369311 1322.20583925518 1356.38608370356 1270.64641608968 1219.31628744438 1154.83784172042 1150.36354281638
"X15" 859.134847415164 1021.8473744712 789.510447260883 1096.69954477357 1300.91881823684 1330.24701206581 815.43842205035 1031.09299543733 1309.9348614441 1392.00258861272 1409.12824691456 978.358140738542 1293.75085353515 1437.40588183897 1384.09401682642 1344.67313893063 1315.67877420393 1080.46640758875 1359.35246973149 1365.26827372676 1330.82306978355 1264.77148745776 1257.89366721487 1310.98416101592 1329.88318061294 1249.01556566444 1191.5908888824 1122.08583211574 1110.71380513704
"X16" 756.563156086053 971.486294835235 705.736294798682 1022.93049786763 1282.20731465447 1302.11537906655 756.241411620193 957.398047037894 1278.55391973039 1358.59025790649 1376.52077471456 913.261933626665 1250.48023498005 1402.88190839633 1347.6184849328 1308.27828631228 1273.96734798453 1009.06302887951 1313.06849997527 1336.34457670853 1294.22921525257 1229.22264483417 1198.50725083709 1289.28503698243 1284.00764006724 1211.48307032119 1147.17366444188 1073.21923192114 1051.80701773835
"X17" 647.297108296696 917.224841058915 607.919614245229 947.879342894867 1254.33510737139 1253.29459803624 686.205474629545 883.711995246797 1241.55072008645 1311.81688934133 1326.25715947061 847.114349049992 1205.65001800998 1355.94460356294 1296.15636627708 1258.49165023282 1213.93760205713 937.550085540538 1260.09552690902 1295.7733551292 1243.98702688664 1181.15164385803 1125.99447309698 1258.983404704 1225.73528924348 1162.83786435669 1092.32759390853 1015.75112198441 990.013630496649
"X18" 556.200565703632 870.403617652364 514.457106781936 887.974610718458 1221.54563269658 1190.42918278285 617.486576988599 828.17920325897 1203.61258450285 1255.99806184772 1264.34008517488 788.998315564137 1168.46900336766 1303.20068208435 1234.55316758078 1200.2825355237 1140.31445869364 874.381399717446 1208.30561456608 1245.66544342406 1183.9106934395 1123.53136961542 1048.33793424238 1223.0598525787 1164.14034446923 1109.31038887979 1034.45688816729 958.597589692069 942.173970006192
"X19" 503.709988061038 839.523731181618 444.781978732433 855.1590783461 1187.01272327788 1121.29467752068 562.78747440899 804.309505127018 1168.34403697401 1195.65909406395 1196.87429723254 746.853227224581 1145.13604076999 1250.49466389177 1168.37527494636 1138.10648614505 1059.23531681272 827.211236545059 1164.38121612038 1188.45726441617 1118.0863517075 1059.53214005233 972.483358107409 1184.64071328542 1107.26384342926 1056.4265673041 979.470553826476 908.938470650145 918.881699287777
"X20" 497.392448082901 826.63563578416 412.336910834636 851.772609586963 1151.20395112944 1051.75678426841 530.79116684719 815.355849428592 1136.51647503619 1133.62398950885 1127.64263630428 724.774995860187 1135.96511925112 1200.20124857186 1101.73267639948 1074.10877369076 976.247527503606 800.27556283282 1130.98380481468 1125.94493389883 1049.3914840998 991.426432784701 901.804373127146 1145.76586857141 1058.80951562293 1006.81950859498 929.515241657938 869.295784810266 919.915969316418
"X21" 531.14778788007 827.528991133751 421.719339145975 870.983430432638 1112.06014093461 984.612967714581 524.406314769832 854.670760571957 1106.03960678082 1070.46517358143 1057.62440271442 722.561719665709 1135.89835836993 1150.82811614025 1036.40815422495 1008.03623742671 895.274024146928 793.641307595136 1106.41701266432 1058.97433749254 979.104326880928 920.352819916385 835.970877780135 1107.01020838018 1017.6877453238 959.996609581601 883.137204103415 837.495403577212 935.979687679304
"X22" 594.557048229223 836.336573033963 473.3805899413 903.577656577099 1067.03252492131 921.376458897512 543.93262384623 912.946660462152 1074.03994277403 1005.93878949265 986.935657507661 738.418834627523 1138.65524158018 1099.69476166285 973.170752490684 939.060723376192 819.362763445621 805.614986422947 1087.59518018059 988.064609068365 907.970058055088 847.128649689658 773.636909553692 1068.37785365168 981.295072324578 914.53812932728 838.034540437871 810.076892818781 956.263800143523
"X23" 670.853599666087 845.75422020638 557.284850187325 938.406649134865 1013.91793819165 860.816592941129 583.312113767506 978.304505302414 1036.93381423694 938.382431472986 914.602541731254 767.315885574944 1137.64849318336 1042.61797760623 910.524479297679 866.189378193134 749.21769336008 830.399332165208 1069.37723299909 913.277376298652 835.9593165251 772.310511323428 712.502241920541 1028.73302049455 944.877213438985 867.910582246423 791.59226835745 782.355239560334 971.972156114476
"X24" 741.084398998444 849.027709974113 654.242656222825 965.23970158217 951.955403931838 799.858519096731 631.168743295518 1039.0430333022 991.521959862815 865.565053512633 839.507535773951 801.656860713187 1127.82484654633 975.443554664206 845.432912546049 789.266210879106 683.530503767396 858.829509972512 1045.90466947865 834.72947371964 762.901379204588 696.735476331192 650.553205556349 986.21405530717 903.09005682301 817.519146902521 742.062511701823 750.019835285876 979.560100354464
"X25" 789.815278450825 841.742058920558 741.64940271309 977.196156349767 882.365027106634 735.539052270644 674.46270429223 1086.04414285426 936.161577286097 786.104195208472 761.454966244137 832.962952045224 1106.80392117142 896.004957921295 775.051335517677 709.703090847159 620.347232585691 880.817888521908 1012.46442685327 753.320572214795 689.336737804778 622.067686517575 587.24082629733 939.086996725656 852.084133053242 761.926922885636 689.275191031267 710.711817636894 981.080280804218
"X26" 808.486920283641 822.203604720609 799.76815732195 971.088923399117 808.022868475257 666.712462725171 702.259800821506 1113.11695733837 871.335438710356 700.602433649261 681.636870423971 853.442872304522 1074.53642195769 805.298671575281 698.388228327763 630.456653416523 558.555195287563 887.931224597906 966.666718436707 671.261454949963 617.038263627035 551.003936630063 523.806030982054 886.51965789875 790.757281150341 701.463445903885 634.390705760742 664.519324108402 981.149504148866
"X27" 796.127943965653 790.888526576911 816.906085022923 946.473424389692 732.704969905741 595.10405404745 708.597916193363 1116.24285069909 799.681936088559 612.261708301287 602.633032126105 857.379886634188 1032.1814599883 707.707824422693 617.440788315474 555.488844539785 499.055263378115 875.470463083027 908.882595381455 592.261519177569 549.12690509888 487.145682098467 462.992383871942 829.148752203967 721.11154366733 638.298179256466 579.225163002768 613.611568362193 982.705182071284
"X28" 758.074641603856 749.766832862312 792.151988594547 904.673257245378 660.48088375733 525.521732575714 693.728900535212 1093.11386669065 725.714590109121 526.878742301747 528.242042192267 842.294524682659 981.213030867043 610.418190102747 537.494469702386 489.134646116068 445.269843619196 843.548275533898 842.14281886644 521.330446677442 489.839558288266 434.651849213091 408.587210298779 769.368653810567 647.946430222564 576.223387269291 525.830278048145 561.540710246506 984.269419034891
"X29" 703.73488030674 702.101322822194 735.014173750807 848.696361162636 595.61262672688 465.220327854185 663.503463640189 1043.84711913786 655.431294853217 452.230983575792 463.344526554229 809.727678197642 923.465104062737 522.324480995924 466.481764178033 435.710564238196 402.806438345847 796.918020155971 771.749206908647 464.230792381042 444.056072228087 397.798551911843 365.106411323486 711.296149379133 578.175943519923 520.34163419645 476.709491309093 512.688289312402 980.48418519094
"X30" 644.233668187489 652.734136072817 662.121960264796 784.026471503161 542.861992382415 422.538430154355 627.188868647925 972.6432148133 595.845353505437 396.92363211844 413.735443482784 765.333173230062 862.1041803349 452.703553216592 413.508505074999 399.409590183823 378.306633633387 743.625440681409 704.718232455912 426.670331849134 416.665576059934 380.506708953036 337.599255961799 660.371732876731 519.909984768026 476.655115492998 435.486195952498 471.999962632024 965.748245921422
"X31" 590.270814365979 608.291525413693 591.900392085549 719.360702759642 507.705235611793 405.01273776453 594.407813969266 889.12544566982 554.299473002291 368.815720504459 385.628580292101 717.929881457861 802.798967692166 409.816274390062 386.83622876795 384.232268676859 377.713256125523 692.841874291781 648.997179136543 413.350808931373 411.802928858423 385.820373555601 331.237533271177 622.578141519466 481.251999402614 451.369149616033 407.355366902827 444.772992128445 938.926270083115
"X32" 550.097582471626 576.535380140149 538.589816777743 666.039268945836 495.8542501264 417.251635326786 572.051006765613 807.799899333248 537.385246974769 373.208853761156 384.516940189232 677.349224393988 754.05917284543 399.505204423301 391.72464243702 393.589210107454 404.336215121196 652.413978046643 612.315700418549 427.005477942392 431.973594460613 415.29324617729 350.291913988582 603.318167339739 468.704829473217 449.702480829821 398.556216992191 436.08386580911 906.331365157132
"X33" 528.553567808691 565.053356504955 509.232810616364 636.135650026514 512.362499590601 460.027669712844 562.999772533385 745.415839719794 550.109485321999 412.052101997932 414.136478001558 652.252229289532 726.192753798601 424.688559521696 429.609962552185 429.848540132202 458.084299247517 627.543880847895 601.234342740136 468.143826864549 477.708651733386 468.780196227883 397.185911779465 606.637217151037 486.164725744808 474.970235094684 415.121742456611 450.114886659835 880.559252900517
"X34" 529.744267182951 581.352243383078 509.275040017964 641.804386868302 562.128344901921 533.304997681171 569.264658272831 719.079530132546 597.138998877472 486.594894907444 477.8372064795 650.97317707578 729.848591753098 487.687636242994 501.130045493407 495.163268764318 538.151989571134 622.844837701414 622.052199298524 536.827648162099 549.136568934658 545.794763868385 473.938656874279 636.285524627204 536.968133620581 530.073931004116 463.003850190041 490.850678521077 875.446138918792
"X35" 556.412540090664 631.503730560561 542.015547800167 693.205704969942 648.883585785081 635.938552519104 591.946748163103 743.535916346144 682.139772263654 597.049214742747 577.726003917417 680.202390218052 774.548547219468 589.922833244559 605.948700186005 590.88568261531 642.879500932283 642.018084748104 680.101078278567 632.584282789343 645.767975464331 645.326451559965 581.322108423573 695.27272855674 623.214365345743 616.805735498929 546.761249225002 561.337793713178 903.193659878744
"X36" 604.643966109088 714.33942518859 600.564696935065 790.382723890696 770.441423125137 761.417903973706 627.86468994192 821.50205519543 803.715856772894 738.526460625681 709.705841049194 738.50742645985 863.880260054917 728.303202520178 738.991548542626 714.301994014511 766.50079974452 684.33179629646 775.788595655632 752.277721115842 764.043839869185 763.754002896576 713.931854614776 782.876291940289 740.876508849399 731.445578032724 663.921299620112 659.875533582417 967.354001834687
"X37" 664.056679882218 820.69682514817 669.335293265876 921.888898829199 918.14436316532 898.528936740452 670.375429150028 941.681344173994 955.079099246858 901.39570444975 863.341158931697 816.06635275935 993.905972061365 895.26696549362 891.007761894869 858.364441749094 899.827157574387 744.886516940258 904.080217608067 890.302344426655 897.500152999 894.997595180121 860.214751480405 894.462987577507 879.852481299511 864.733196804414 804.341794608078 779.614731922836 1059.98829829346
"X38" 721.023703184647 936.225617871605 729.677163378656 1068.44748405031 1079.15272333327 1034.35523872491 711.775441107052 1082.79098159859 1125.90039866853 1073.78498387386 1024.63970783882 898.184890737761 1154.43197081176 1080.62982391126 1051.02864413332 1013.33657117789 1032.66141816575 816.560461824354 1056.04148533938 1039.81102000717 1038.25579155094 1031.83029600836 1005.52237796695 1022.83471648885 1026.771347715 1004.39169406586 953.071935768182 910.387807883191 1163.94439564524
"X39" 762.886922180752 1045.9034889209 765.809632525369 1209.2034573738 1240.03855183067 1157.68253349053 745.603408777483 1220.83892189047 1304.98910082089 1244.52797840902 1179.92407208409 970.187021381284 1332.11548865433 1273.91501617987 1209.04017056023 1169.26402504954 1156.36950373502 892.164185529723 1221.22804718864 1194.1102221498 1178.83512415657 1167.50291657895 1136.28480835178 1160.0631897272 1168.6876297586 1138.54106666366 1094.85020359707 1041.5425886672 1258.93305976522
"X40" 781.898664685548 1138.74373182569 769.405206606412 1328.42605170532 1390.51087449695 1261.83281335553 768.282043414021 1337.10239731294 1483.00896485358 1405.73731482447 1319.56960230635 1022.08663913724 1514.3278478553 1466.55852587871 1358.16917426723 1318.49601838686 1265.90069001861 966.243683606387 1390.22830436419 1347.88032397181 1313.81431987762 1297.2184876813 1243.9572643082 1299.29700274072 1296.54900030948 1258.94008481551 1218.72057566581 1164.87914262124 1329.01098768755
"X41" 777.479623349146 1210.92374266736 741.487935869201 1420.11009236978 1525.91934857598 1346.01558261815 779.709922704401 1423.75570676169 1654.35754738045 1554.22055672206 1440.28505488315 1051.38884136002 1692.34140869316 1653.35162496285 1495.77382126196 1457.36359570184 1360.64964824428 1036.07448147786 1556.56432821361 1497.90235619883 1440.77272769298 1418.97610302616 1327.28142433624 1436.01168047008 1407.25770737296 1362.92397881271 1321.03040338734 1276.63449468317 1368.25911103828
"X42" 755.783168297085 1266.01243681126 691.021820733311 1488.53560969553 1647.53688151592 1414.66197523079 782.680629722459 1484.81168028072 1817.58419654935 1691.26334397301 1545.01580505472 1062.91843727784 1862.65083391288 1832.68512436451 1623.11592111037 1586.35399507994 1443.85083120964 1101.62430673907 1717.359478345 1643.1030474105 1560.21239614738 1533.466265128 1391.85246168832 1568.34830070545 1503.52302315684 1453.26206462195 1405.53806594676 1377.72372750952 1381.99312256824
"X43" 726.376226762116 1311.95306601362 630.433383950452 1544.23883879935 1760.36987193648 1474.77237865774 781.281886024403 1531.69166599273 1974.20617498062 1820.77698497838 1640.30552916609 1065.51890093147 2025.97217294657 2005.52679754019 1743.67704891722 1708.61817421287 1520.58649680759 1164.54603516319 1872.60919081287 1783.92322500553 1674.41575350626 1642.98356756804 1446.82547015197 1696.48265555362 1591.38501554963 1535.81146158556 1480.32469628852 1472.02934823092 1382.52700573906
