"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29"
"X11" 645.226015060551 645.226015060551 689.249595863364 689.249595863364 689.249595863364 689.249595863364 689.249595863364 689.249595863364 689.249595863364 689.249595863364 689.249595863364 801.834593911387 801.834593911387 801.834593911387 801.834593911387 801.834593911387 813.975526670808 801.834593911387 801.834593911387 801.834593911387 801.834593911387 801.834593911387 813.975526670808 801.834593911387 801.834593911387 801.834593911387 813.975526670808 813.975526670808 764.544946560598
"X12" 686.069438445991 686.069438445991 708.810222829693 708.810222829693 708.810222829693 708.810222829693 708.810222829693 708.810222829693 708.810222829693 708.810222829693 708.810222829693 837.191237540223 837.191237540223 837.191237540223 837.191237540223 837.191237540223 856.013052276057 837.191237540223 837.191237540223 837.191237540223 837.191237540223 837.191237540223 856.013052276057 837.191237540223 837.191237540223 837.191237540223 856.013052276057 856.013052276057 821.86102905929
"X13" 705.729240714571 705.729240714571 711.170419770617 711.170419770617 711.170419770617 711.170419770617 711.170419770617 711.170419770617 711.170419770617 711.170419770617 711.170419770617 848.567248211506 848.567248211506 848.567248211506 848.567248211506 848.567248211506 874.062773627534 848.567248211506 848.567248211506 848.567248211506 848.567248211506 848.567248211506 874.062773627534 848.567248211506 848.567248211506 848.567248211506 874.062773627534 874.062773627534 853.897141015718
"X14" 696.95212407139 696.95212407139 691.628833529245 691.628833529245 691.628833529245 691.628833529245 691.628833529245 691.628833529245 691.628833529245 691.628833529245 691.628833529245 828.931238465659 828.931238465659 828.931238465659 828.931238465659 828.931238465659 860.680519718894 828.931238465659 828.931238465659 828.931238465659 828.931238465659 828.931238465659 860.680519718894 828.931238465659 828.931238465659 828.931238465659 860.680519718894 860.680519718894 851.681645027961
"X15" 656.29344870931 656.29344870931 648.358104380295 648.358104380295 648.358104380295 648.358104380295 648.358104380295 648.358104380295 648.358104380295 648.358104380295 648.358104380295 774.373182474562 774.373182474562 774.373182474562 774.373182474562 774.373182474562 812.53629937107 774.373182474562 774.373182474562 774.373182474562 774.373182474562 774.373182474562 812.53629937107 774.373182474562 774.373182474562 774.373182474562 812.53629937107 812.53629937107 810.714068364838
"X16" 595.637398237168 595.637398237168 591.100250264233 591.100250264233 591.100250264233 591.100250264233 591.100250264233 591.100250264233 591.100250264233 591.100250264233 591.100250264233 695.3556637719 695.3556637719 695.3556637719 695.3556637719 695.3556637719 742.861780055753 695.3556637719 695.3556637719 695.3556637719 695.3556637719 695.3556637719 742.861780055753 695.3556637719 695.3556637719 695.3556637719 742.861780055753 742.861780055753 744.491885346976
"X17" 531.205031634466 531.205031634466 532.820852785516 532.820852785516 532.820852785516 532.820852785516 532.820852785516 532.820852785516 532.820852785516 532.820852785516 532.820852785516 612.63503955357 612.63503955357 612.63503955357 612.63503955357 612.63503955357 669.378920704477 612.63503955357 612.63503955357 612.63503955357 612.63503955357 612.63503955357 669.378920704477 612.63503955357 612.63503955357 612.63503955357 669.378920704477 669.378920704477 671.509749437171
"X18" 480.182202332617 480.182202332617 486.959553392 486.959553392 486.959553392 486.959553392 486.959553392 486.959553392 486.959553392 486.959553392 486.959553392 547.330009408464 547.330009408464 547.330009408464 547.330009408464 547.330009408464 609.902576351551 547.330009408464 547.330009408464 547.330009408464 547.330009408464 547.330009408464 609.902576351551 547.330009408464 547.330009408464 547.330009408464 609.902576351551 609.902576351551 610.955356842356
"X19" 453.869193727021 453.869193727021 462.202650851948 462.202650851948 462.202650851948 462.202650851948 462.202650851948 462.202650851948 462.202650851948 462.202650851948 462.202650851948 512.203464214271 512.203464214271 512.203464214271 512.203464214271 512.203464214271 574.999898217965 512.203464214271 512.203464214271 512.203464214271 512.203464214271 512.203464214271 574.999898217965 512.203464214271 512.203464214271 512.203464214271 574.999898217965 574.999898217965 574.802194655649
"X20" 452.567381802545 452.567381802545 458.623123834075 458.623123834075 458.623123834075 458.623123834075 458.623123834075 458.623123834075 458.623123834075 458.623123834075 458.623123834075 507.090942439111 507.090942439111 507.090942439111 507.090942439111 507.090942439111 563.29807301275 507.090942439111 507.090942439111 507.090942439111 507.090942439111 507.090942439111 563.29807301275 507.090942439111 507.090942439111 507.090942439111 563.29807301275 563.29807301275 562.467160246781
"X21" 466.881433307193 466.881433307193 468.709828668407 468.709828668407 468.709828668407 468.709828668407 468.709828668407 468.709828668407 468.709828668407 468.709828668407 468.709828668407 520.895915236419 520.895915236419 520.895915236419 520.895915236419 520.895915236419 563.722483077334 520.895915236419 520.895915236419 520.895915236419 520.895915236419 520.895915236419 563.722483077334 520.895915236419 520.895915236419 520.895915236419 563.722483077334 563.722483077334 562.91992792261
"X22" 485.512093029055 485.512093029055 483.410577144791 483.410577144791 483.410577144791 483.410577144791 483.410577144791 483.410577144791 483.410577144791 483.410577144791 483.410577144791 540.328665228908 540.328665228908 540.328665228908 540.328665228908 540.328665228908 563.842300749252 540.328665228908 540.328665228908 540.328665228908 540.328665228908 540.328665228908 563.842300749252 540.328665228908 540.328665228908 540.328665228908 563.842300749252 563.842300749252 563.554050499739
"X23" 498.070521075333 498.070521075333 494.120594891546 494.120594891546 494.120594891546 494.120594891546 494.120594891546 494.120594891546 494.120594891546 494.120594891546 494.120594891546 552.780351277824 552.780351277824 552.780351277824 552.780351277824 552.780351277824 554.638004004344 552.780351277824 552.780351277824 552.780351277824 552.780351277824 552.780351277824 554.638004004344 552.780351277824 552.780351277824 552.780351277824 554.638004004344 554.638004004344 554.93275910551
"X24" 498.754413007343 498.754413007343 495.519382537371 495.519382537371 495.519382537371 495.519382537371 495.519382537371 495.519382537371 495.519382537371 495.519382537371 495.519382537371 550.368708971674 550.368708971674 550.368708971674 550.368708971674 550.368708971674 534.304831963858 550.368708971674 550.368708971674 550.368708971674 550.368708971674 550.368708971674 534.304831963858 550.368708971674 550.368708971674 550.368708971674 534.304831963858 534.304831963858 534.86031109465
"X25" 487.886541952483 487.886541952483 486.942717036256 486.942717036256 486.942717036256 486.942717036256 486.942717036256 486.942717036256 486.942717036256 486.942717036256 486.942717036256 532.007661043995 532.007661043995 532.007661043995 532.007661043995 532.007661043995 508.299344932264 532.007661043995 532.007661043995 532.007661043995 532.007661043995 532.007661043995 508.299344932264 532.007661043995 532.007661043995 532.007661043995 508.299344932264 508.299344932264 508.67935831234
"X26" 470.096912410871 470.096912410871 471.269684933106 471.269684933106 471.269684933106 471.269684933106 471.269684933106 471.269684933106 471.269684933106 471.269684933106 471.269684933106 502.048452446307 502.048452446307 502.048452446307 502.048452446307 502.048452446307 485.294159483123 502.048452446307 502.048452446307 502.048452446307 502.048452446307 502.048452446307 485.294159483123 502.048452446307 502.048452446307 502.048452446307 485.294159483123 485.294159483123 485.248825507254
"X27" 450.701121652679 450.701121652679 452.412023818452 452.412023818452 452.412023818452 452.412023818452 452.412023818452 452.412023818452 452.412023818452 452.412023818452 452.412023818452 466.882136819239 466.882136819239 466.882136819239 466.882136819239 466.882136819239 471.591785227028 466.882136819239 466.882136819239 466.882136819239 466.882136819239 466.882136819239 471.591785227028 466.882136819239 466.882136819239 466.882136819239 471.591785227028 471.591785227028 471.194949042588
"X28" 432.56483032087 432.56483032087 433.041826901882 433.041826901882 433.041826901882 433.041826901882 433.041826901882 433.041826901882 433.041826901882 433.041826901882 433.041826901882 431.641159853331 431.641159853331 431.641159853331 431.641159853331 431.641159853331 467.247250995197 431.641159853331 431.641159853331 431.641159853331 431.641159853331 431.641159853331 467.247250995197 431.641159853331 431.641159853331 431.641159853331 467.247250995197 467.247250995197 466.812562395089
"X29" 415.223620208176 415.223620208176 413.834696620348 413.834696620348 413.834696620348 413.834696620348 413.834696620348 413.834696620348 413.834696620348 413.834696620348 413.834696620348 398.730648628553 398.730648628553 398.730648628553 398.730648628553 398.730648628553 466.116199147814 398.730648628553 398.730648628553 398.730648628553 398.730648628553 398.730648628553 466.116199147814 398.730648628553 398.730648628553 398.730648628553 466.116199147814 466.116199147814 465.971037090684
"X30" 396.584719105551 396.584719105551 394.480586619854 394.480586619854 394.480586619854 394.480586619854 394.480586619854 394.480586619854 394.480586619854 394.480586619854 394.480586619854 368.657971979331 368.657971979331 368.657971979331 368.657971979331 368.657971979331 459.845387334913 368.657971979331 368.657971979331 368.657971979331 368.657971979331 368.657971979331 459.845387334913 368.657971979331 368.657971979331 368.657971979331 459.845387334913 459.845387334913 460.117218542409
"X31" 375.986236044027 375.986236044027 375.61133726633 375.61133726633 375.61133726633 375.61133726633 375.61133726633 375.61133726633 375.61133726633 375.61133726633 375.61133726633 342.229924940631 342.229924940631 342.229924940631 342.229924940631 342.229924940631 443.630233929366 342.229924940631 342.229924940631 342.229924940631 342.229924940631 342.229924940631 443.630233929366 342.229924940631 342.229924940631 342.229924940631 443.630233929366 443.630233929366 444.180728912841
"X32" 356.581212665857 356.581212665857 360.224271486906 360.224271486906 360.224271486906 360.224271486906 360.224271486906 360.224271486906 360.224271486906 360.224271486906 360.224271486906 322.416809266914 322.416809266914 322.416809266914 322.416809266914 322.416809266914 420.546350340766 322.416809266914 322.416809266914 322.416809266914 322.416809266914 322.416809266914 420.546350340766 322.416809266914 322.416809266914 322.416809266914 420.546350340766 420.546350340766 421.096071663688
"X33" 345.138313001012 345.138313001012 353.419166816154 353.419166816154 353.419166816154 353.419166816154 353.419166816154 353.419166816154 353.419166816154 353.419166816154 353.419166816154 314.371202367752 314.371202367752 314.371202367752 314.371202367752 314.371202367752 401.170711411463 314.371202367752 314.371202367752 314.371202367752 314.371202367752 314.371202367752 401.170711411463 314.371202367752 314.371202367752 314.371202367752 401.170711411463 401.170711411463 401.505117956012
"X34" 349.161782666768 349.161782666768 360.719009392854 360.719009392854 360.719009392854 360.719009392854 360.719009392854 360.719009392854 360.719009392854 360.719009392854 360.719009392854 323.698999697388 323.698999697388 323.698999697388 323.698999697388 323.698999697388 397.602995728157 323.698999697388 323.698999697388 323.698999697388 323.698999697388 323.698999697388 397.602995728157 323.698999697388 323.698999697388 323.698999697388 397.602995728157 397.602995728157 397.618068592026
"X35" 375.143866939699 375.143866939699 386.783793025137 386.783793025137 386.783793025137 386.783793025137 386.783793025137 386.783793025137 386.783793025137 386.783793025137 386.783793025137 355.103745636326 355.103745636326 355.103745636326 355.103745636326 355.103745636326 420.700277179136 355.103745636326 355.103745636326 355.103745636326 355.103745636326 355.103745636326 420.700277179136 355.103745636326 355.103745636326 355.103745636326 420.700277179136 420.700277179136 420.412313937474
"X36" 424.187726631876 424.187726631876 431.750267890009 431.750267890009 431.750267890009 431.750267890009 431.750267890009 431.750267890009 431.750267890009 431.750267890009 431.750267890009 408.520392905219 408.520392905219 408.520392905219 408.520392905219 408.520392905219 474.520807544535 408.520392905219 408.520392905219 408.520392905219 408.520392905219 408.520392905219 474.520807544535 408.520392905219 408.520392905219 408.520392905219 474.520807544535 474.520807544535 474.093554220053
"X37" 490.165514140371 490.165514140371 490.002480263014 490.002480263014 490.002480263014 490.002480263014 490.002480263014 490.002480263014 490.002480263014 490.002480263014 490.002480263014 477.705842874968 477.705842874968 477.705842874968 477.705842874968 477.705842874968 553.187771944844 477.705842874968 477.705842874968 477.705842874968 477.705842874968 477.705842874968 553.187771944844 477.705842874968 477.705842874968 477.705842874968 553.187771944844 553.187771944844 552.867478798518
"X38" 561.167340872146 561.167340872146 551.586752362948 551.586752362948 551.586752362948 551.586752362948 551.586752362948 551.586752362948 551.586752362948 551.586752362948 551.586752362948 551.655699107161 551.655699107161 551.655699107161 551.655699107161 551.655699107161 642.190810876549 551.655699107161 551.655699107161 551.655699107161 551.655699107161 551.655699107161 642.190810876549 551.655699107161 551.655699107161 551.655699107161 642.190810876549 642.190810876549 642.173501301516
"X39" 623.506905015855 623.506905015855 605.500674839425 605.500674839425 605.500674839425 605.500674839425 605.500674839425 605.500674839425 605.500674839425 605.500674839425 605.500674839425 618.115122974933 618.115122974933 618.115122974933 618.115122974933 618.115122974933 723.538483788858 618.115122974933 618.115122974933 618.115122974933 618.115122974933 618.115122974933 723.538483788858 618.115122974933 618.115122974933 618.115122974933 723.538483788858 723.538483788858 723.8550143431
"X40" 666.722724561824 666.722724561824 643.616818834955 643.616818834955 643.616818834955 643.616818834955 643.616818834955 643.616818834955 643.616818834955 643.616818834955 643.616818834955 667.862086152523 667.862086152523 667.862086152523 667.862086152523 667.862086152523 782.614121280763 667.862086152523 667.862086152523 667.862086152523 667.862086152523 667.862086152523 782.614121280763 667.862086152523 667.862086152523 667.862086152523 782.614121280763 782.614121280763 783.102536824097
"X41" 687.384488638135 687.384488638135 663.561151044014 663.561151044014 663.561151044014 663.561151044014 663.561151044014 663.561151044014 663.561151044014 663.561151044014 663.561151044014 697.913389358099 697.913389358099 697.913389358099 697.913389358099 697.913389358099 813.650604003441 697.913389358099 697.913389358099 697.913389358099 697.913389358099 697.913389358099 813.650604003441 697.913389358099 697.913389358099 697.913389358099 813.650604003441 813.650604003441 814.031844836439
"X42" 689.838839577818 689.838839577818 669.147072920434 669.147072920434 669.147072920434 669.147072920434 669.147072920434 669.147072920434 669.147072920434 669.147072920434 669.147072920434 712.082028969421 712.082028969421 712.082028969421 712.082028969421 712.082028969421 821.157149362287 712.082028969421 712.082028969421 712.082028969421 712.082028969421 712.082028969421 821.157149362287 712.082028969421 712.082028969421 712.082028969421 821.157149362287 821.157149362287 821.168134947503
"X43" 683.176758029495 683.176758029495 667.857815315886 667.857815315886 667.857815315886 667.857815315886 667.857815315886 667.857815315886 667.857815315886 667.857815315886 667.857815315886 718.29193017823 718.29193017823 718.29193017823 718.29193017823 718.29193017823 816.219286933117 718.29193017823 718.29193017823 718.29193017823 718.29193017823 718.29193017823 816.219286933117 718.29193017823 718.29193017823 718.29193017823 816.219286933117 816.219286933117 815.719560684868
