"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X11" 1495.50300068314 1488.79416624518 1473.32057031868 1978.10697836406 1963.36831806243 2067.87528006304 2021.00649803195 1772.19969979106 1840.84837347813 1848.07833105543 1978.10697836406 1963.36831806243 2067.87528006304 2021.00649803195 1772.19969979106 1699.58743100936 1826.14205454785 1860.32944439799 2321.27618659558 2334.21140889994 2449.92833709453 2440.01108787915 2423.38431734386 2381.70067719542 2197.48877661415 2109.71641915537 1609.28031792897 1826.14205454785 1860.32944439799 2321.27618659558 2334.21140889994 2449.92833709453 2440.01108787915 2423.38431734386 2381.70067719542 2197.48877661415 2109.71641915537 1703.03362644397 2265.77950330585 2422.13695089491 2426.32974499065 2454.53426836381 2457.09255263005 2529.84969365412 2512.50062224915 2450.49524225496 2377.60765835627 1771.90906744261 1710.90841555847 2454.53426836381 2457.09255263005 2529.84969365412 2512.50062224915 2450.49524225496 2377.60765835627 2095.99211498924 2027.90631802931
"X12" 1531.64794737472 1526.88772278552 1488.23567109182 2007.59386354636 1995.66880144333 2107.80966399486 2071.31278784674 1808.46187095457 1869.10664313049 1874.05808827263 2007.59386354636 1995.66880144333 2107.80966399486 2071.31278784674 1808.46187095457 1750.14541799866 1824.13128560549 1854.51695606063 2347.10317417623 2357.44908614275 2479.46965025619 2471.43898578364 2457.1581843469 2423.07410982221 2231.90102678018 2160.44845396403 1624.45835543117 1824.13128560549 1854.51695606063 2347.10317417623 2357.44908614275 2479.46965025619 2471.43898578364 2457.1581843469 2423.07410982221 2231.90102678018 2160.44845396403 1726.65547959175 2281.05226692471 2443.2144197821 2446.5671029998 2478.20238269361 2480.30644404277 2560.08237417292 2545.8445905814 2477.92758881197 2415.18484563116 1784.78270496004 1733.17179468972 2478.20238269361 2480.30644404277 2560.08237417292 2545.8445905814 2477.92758881197 2415.18484563116 2116.8137303026 2060.91784845756
"X13" 1551.38743637657 1548.43391145209 1502.29550809345 2027.68489969357 2018.6057698939 2140.76301321531 2115.01108442385 1841.62083366038 1863.01300337026 1865.88807086842 2027.68489969357 2018.6057698939 2140.76301321531 2115.01108442385 1841.62083366038 1797.66999218382 1816.57366053645 1842.93251186555 2361.77599739348 2369.49737256429 2499.13057738827 2492.98586595271 2483.51425723438 2457.20573151316 2260.75529196701 2205.93034367011 1639.63639293337 1816.57366053645 1842.93251186555 2361.77599739348 2369.49737256429 2499.13057738827 2492.98586595271 2483.51425723438 2457.20573151316 2260.75529196701 2205.93034367011 1747.3044316182 2288.36602865832 2456.01981950273 2458.52615221871 2495.24580259706 2496.88267315757 2582.90536354418 2571.86638341622 2498.39378039182 2446.45556314484 1794.38017797965 1752.41732822582 2495.24580259706 2496.88267315757 2582.90536354418 2571.86638341622 2498.39378039182 2446.45556314484 2132.07427430403 2089.08884168931
"X14" 1548.79672583948 1547.31914030628 1515.14071328805 2035.76324506882 2029.35657424381 2164.15409319762 2148.86061280232 1870.04640291881 1813.35910478946 1814.589794441 2035.76324506882 2029.35657424381 2164.15409319762 2148.86061280232 1870.04640291881 1839.58123056232 1802.34997592571 1824.69834249398 2362.51330575588 2367.75504621281 2506.45226087151 2502.05792448754 2500.20970648 2481.32324437002 2282.32059921123 2243.26171409589 1654.81443043558 1802.34997592571 1824.69834249398 2362.51330575588 2367.75504621281 2506.45226087151 2502.05792448754 2500.20970648 2481.32324437002 2282.32059921123 2243.26171409589 1763.99365127072 2285.35443390863 2457.91378028437 2459.62802885244 2503.64600012295 2504.8327948859 2596.10879070598 2588.1471275499 2510.05610043901 2468.91997206491 1800.44449317797 1767.74674484826 2503.64600012295 2504.8327948859 2596.10879070598 2588.1471275499 2510.05610043901 2468.91997206491 2140.37880266243 2110.29984156107
"X15" 1521.99987724393 1521.52092236239 1526.42836855349 2029.71008294952 2025.61816656758 2175.75212152607 2169.97428287718 1892.10194422674 1718.5158539997 1718.70895765871 2029.71008294952 2025.61816656758 2175.75212152607 2169.97428287718 1892.10194422674 1873.40406388755 1780.63218187067 1799.20077612338 2346.85987244966 2349.92700743716 2499.12173465195 2496.20903629511 2505.11008795143 2492.81718477827 2294.93225218788 2269.73621457359 1669.9924679378 1780.63218187067 1799.20077612338 2346.85987244966 2349.92700743716 2499.12173465195 2496.20903629511 2505.11008795143 2492.81718477827 2294.93225218788 2269.73621457359 1775.68594048975 2270.12127086096 2446.68058255511 2447.7095485367 2501.52241455168 2502.30352454014 2597.59887533445 2592.40403006442 2510.99180706608 2480.03946611998 1802.66325553904 1778.20440777266 2501.52241455168 2502.30352454014 2597.59887533445 2592.40403006442 2510.99180706608 2480.03946611998 2140.2293478405 2122.32454695684
"X16" 1485.39041580366 1485.45638644931 1535.88442336275 2009.43603739843 2007.20360112833 2174.75670070932 2176.90836803555 1906.13792209171 1607.32103665715 1607.03655288729 2009.43603739843 2007.20360112833 2174.75670070932 2176.90836803555 1906.13792209171 1897.09757195935 1751.77748474407 1766.90344245847 2313.70863899647 2314.98605037188 2475.44789302693 2473.62236171471 2496.54357377519 2489.75902914921 2297.2122723486 2283.44665766865 1685.17050544002 1751.77748474407 1766.90344245847 2313.70863899647 2314.98605037188 2475.44789302693 2473.62236171471 2496.54357377519 2489.75902914921 2297.2122723486 2283.44665766865 1781.15378744766 2242.68283318185 2421.83260319837 2422.30362870835 2487.57254941531 2488.00839488563 2585.77544404404 2582.92800773135 2498.96466526978 2477.1460671611 1800.51317390313 1782.6163411292 2487.57254941531 2488.00839488563 2585.77544404404 2582.92800773135 2498.96466526978 2477.1460671611 2129.73669463931 2122.52908127117
"X17" 1456.57246184647 1456.81348127147 1543.23087800627 1975.36053672182 1974.47532953238 2160.72261459268 2168.64184515418 1910.4639947913 1514.75107039444 1514.42462553297 1975.36053672182 1974.47532953238 2160.72261459268 2168.64184515418 1910.4639947913 1908.76341246581 1716.44297263461 1728.52704957027 2262.40554844156 2262.32531180885 2433.90497394901 2432.65831022438 2472.8700764873 2470.34935114961 2287.708654707 2282.63712446726 1700.34854294226 1716.44297263461 1728.52704957027 2262.40554844156 2262.32531180885 2433.90497394901 2432.65831022438 2472.8700764873 2470.34935114961 2287.708654707 2282.63712446726 1779.06041140189 2203.64631202636 2383.42226399279 2383.47097115518 2460.63376287188 2460.7957226352 2559.13203335512 2558.13945179736 2471.63402931657 2457.56014922911 1793.25188897894 1779.68552239034 2460.63376287188 2460.7957226352 2559.13203335512 2558.13945179736 2471.63402931657 2457.56014922911 2106.89827503863 2108.21975549181
"X18" 1447.22299137453 1447.42505892706 1548.09096067698 1927.80306381789 1927.78332319144 2133.09932570001 2144.37690320277 1903.24271333499 1465.29595637484 1465.14951676234 1927.80306381789 1927.78332319144 2133.09932570001 2144.37690320277 1903.24271333499 1906.67679808471 1675.24097714803 1684.68105633629 2192.85851715751 2191.8436897283 2373.04945884226 2371.81250301263 2432.04203872669 2432.57582221567 2264.24945603581 2265.27228112969 1715.52658044451 1675.24097714803 1684.68105633629 2192.85851715751 2191.8436897283 2373.04945884226 2371.81250301263 2432.04203872669 2432.57582221567 2264.24945603581 2265.27228112969 1767.82612309283 2154.06862276076 2331.94611654064 2331.69794029683 2419.52591634276 2419.4860118838 2516.03369445709 2516.40193528175 2426.64044713701 2418.79948867927 1779.36621666897 1767.84039843302 2419.52591634276 2419.4860118838 2516.03369445709 2516.40193528175 2426.64044713701 2418.79948867927 2069.75090197243 2077.03912399254
"X19" 1455.49940710034 1455.6098675811 1550.01241263323 1866.45587499732 1866.91370937799 2090.73521757691 2103.10335571561 1882.61299997165 1458.64106934992 1458.68230774157 1866.45587499732 1866.91370937799 2090.73521757691 2103.10335571561 1882.61299997165 1889.27441270776 1628.44808094242 1635.62214237358 2105.41999540596 2103.85268548498 2291.56656658151 2289.77980623189 2371.52386999612 2374.06517656045 2223.83695567561 2228.77120430255 1730.70461794677 1628.44808094242 1635.62214237358 2105.41999540596 2103.85268548498 2291.56656658151 2289.77980623189 2371.52386999612 2374.06517656045 2223.83695567561 2228.77120430255 1745.87422635695 2094.95067794788 2267.89885452099 2267.4613330507 2363.00461028002 2362.82854735746 2454.70748674275 2455.98838325812 2362.00917159907 2358.92854058707 1756.75753650882 1745.48759200033 2363.00461028002 2362.82854735746 2454.70748674275 2455.98838325812 2362.00917159907 2358.92854058707 2016.83715172656 2027.49961665889
"X20" 1465.72471489208 1465.78176637464 1548.67302899777 1790.74659302174 1791.40170145599 2032.02397048858 2043.67017884265 1847.21053186552 1468.0918029126 1468.21368397034 1790.74659302174 1791.40170145599 2032.02397048858 2043.67017884265 1847.21053186552 1855.49316753723 1576.20504553408 1581.51515501761 2001.12612948062 1999.3453827151 2188.82547965161 2186.01762521115 2288.93890085026 2292.61751820249 2163.37141142011 2170.46683622515 1745.88265544903 1576.20504553408 1581.51515501761 2001.12612948062 1999.3453827151 2188.82547965161 2186.01762521115 2288.93890085026 2292.61751820249 2163.37141142011 2170.46683622515 1712.29814030767 2027.11053056154 2191.70189418869 2191.16898038719 2290.17942422409 2289.92510225846 2373.79697466845 2375.59674649032 2276.92967517971 2277.23518966625 1723.6366633822 1711.69296660983 2290.17942422409 2289.92510225846 2373.79697466845 2375.59674649032 2276.92967517971 2277.23518966625 1947.97064008717 1959.70978301438
"X21" 1455.6713697907 1455.71905496926 1544.08351141004 1700.76215677261 1701.42737705125 1955.58188125759 1965.32716041622 1796.62635989541 1453.21813732995 1453.31693974837 1700.76215677261 1701.42737705125 1955.58188125759 1965.32716041622 1796.62635989541 1805.17415666397 1519.02421054774 1522.95360365194 1882.08475461577 1880.39101914992 2065.459464557 2061.31806311871 2182.8856082738 2186.97269327197 2080.5724025294 2088.41126791293 1761.06069295131 1519.02421054774 1522.95360365194 1882.08475461577 1880.39101914992 2065.459464557 2061.31806311871 2182.8856082738 2186.97269327197 2080.5724025294 2088.41126791293 1667.34781128357 1951.55482991101 2104.08511369347 2103.54329816962 2201.03657485119 2200.75488394288 2273.00090890493 2274.97289222322 2172.21926184896 2174.64455533236 1679.31057505507 1666.6755501018 2201.03657485119 2200.75488394288 2273.00090890493 2274.97289222322 2172.21926184896 2174.64455533236 1864.60973685189 1875.64582380232
"X22" 1405.69261572375 1405.7568516194 1536.50401950277 1597.49649977123 1598.06847852 1860.6472223751 1867.95987765509 1731.11283657441 1377.27791042414 1377.28724030925 1597.49649977123 1598.06847852 1860.6472223751 1867.95987765509 1731.11283657441 1738.82267587845 1457.92134446228 1461.0448648597 1751.17057131093 1749.82089565196 1923.02957224173 1917.4267741675 2052.91500945863 2056.81291772372 1974.07937991018 1981.54341036981 1776.23873045359 1457.92134446228 1461.0448648597 1751.17057131093 1749.82089565196 1923.02957224173 1917.4267741675 2052.91500945863 2056.81291772372 1974.07937991018 1981.54341036981 1611.98709686124 1869.71835729864 2006.27647431771 2005.80444823676 2096.29520841496 2096.02991763328 2152.89236981681 2154.73737169325 2049.61935230062 2053.01709498208 1623.91152772754 1611.36667598932 2096.29520841496 2096.02991763328 2152.89236981681 2154.73737169325 2049.61935230062 2053.01709498208 1769.05203842669 1778.17398859402
"X23" 1314.63938315988 1314.70613150439 1527.02919869132 1485.53631344059 1485.97190835296 1749.24542603812 1754.14362715762 1653.11690066734 1234.3122482544 1234.2373540219 1485.53631344059 1485.97190835296 1749.24542603812 1754.14362715762 1653.11690066734 1659.22195410964 1395.891048017 1398.85478994148 1613.85183430059 1613.02901716438 1766.3001467031 1759.34349505401 1902.20758350548 1905.45248177652 1846.13806109801 1852.38572891792 1791.41676795588 1395.891048017 1398.85478994148 1613.85183430059 1613.02901716438 1766.3001467031 1759.34349505401 1902.20758350548 1905.45248177652 1846.13806109801 1852.38572891792 1549.37635627078 1784.87765562292 1901.59872295938 1901.25839008745 1979.32801751965 1979.11362769963 2017.20450583856 2018.6855527361 1913.66697773327 1917.07157066089 1560.31794798651 1548.88788961026 1979.32801751965 1979.11362769963 2017.20450583856 2018.6855527361 1913.66697773327 1917.07157066089 1665.9176610006 1672.515998091
"X24" 1204.26232926602 1204.28795336846 1517.56018392864 1373.14765130338 1373.44546740246 1626.66067742741 1629.53384214964 1567.30758851237 1057.6301376467 1057.53774560425 1373.14765130338 1373.44546740246 1626.66067742741 1629.53384214964 1567.30758851237 1571.48060816748 1337.9500603989 1341.40080703335 1478.19046120019 1477.96653396832 1603.47098732343 1595.52626990618 1738.09059423768 1740.37877883063 1703.12873013903 1707.62534503926 1806.59480545817 1337.9500603989 1341.40080703335 1478.19046120019 1477.96653396832 1603.47098732343 1595.52626990618 1738.09059423768 1740.37877883063 1703.12873013903 1707.62534503926 1484.72091445913 1702.24244209869 1795.69642885138 1795.52054477383 1856.41624907174 1856.27469253278 1873.16094274242 1874.12694252408 1771.68707294486 1774.40129883358 1494.0581076535 1484.39933197025 1856.41624907174 1856.27469253278 1873.16094274242 1874.12694252408 1771.68707294486 1774.40129883358 1561.88959853486 1565.91435265255
"X25" 1111.10867867527 1111.05658340749 1510.30905139925 1270.14684487541 1270.33846599137 1500.37007375703 1501.76798073721 1479.48417457963 907.186802359912 907.154577605607 1270.14684487541 1270.33846599137 1500.37007375703 1501.76798073721 1479.48417457963 1481.85750394898 1289.95057468417 1294.42783939232 1353.36595027554 1353.68690891917 1444.78816737582 1436.44013070633 1570.76849340413 1571.98297072226 1554.31023908905 1556.87007378277 1821.77284296047 1289.95057468417 1294.42783939232 1353.36595027554 1353.68690891917 1444.78816737582 1436.44013070633 1570.76849340413 1571.98297072226 1554.31023908905 1556.87007378277 1423.94879135996 1627.83478605986 1695.51058145432 1695.49581832156 1735.64801369924 1735.58652363595 1730.22039917258 1730.62254846748 1632.46053902502 1634.11436730618 1431.72250854365 1423.78432362231 1735.64801369924 1735.58652363595 1730.22039917258 1730.62254846748 1632.46053902502 1634.11436730618 1464.29820617457 1466.12189215469
"X26" 1070.436840545 1070.3109607454 1507.15603739105 1184.86888307984 1185.01329068952 1378.22116025604 1378.6638442583 1395.15537643952 842.805621274458 842.869382560513 1184.86888307984 1185.01329068952 1378.22116025604 1378.6638442583 1395.15537643952 1396.18329517861 1256.87060127283 1262.69823373628 1247.63048558254 1248.3404244375 1300.49063723787 1292.43899446277 1411.23025370158 1411.43226642438 1409.75770822084 1410.52245581248 1836.95088046277 1256.87060127283 1262.69823373628 1247.63048558254 1248.3404244375 1300.49063723787 1292.43899446277 1411.23025370158 1411.43226642438 1409.75770822084 1410.52245581248 1372.08818760346 1566.81856355558 1607.64602718422 1607.7583268265 1625.23310407071 1625.24544483437 1598.12900836731 1598.01404704334 1504.51937189618 1505.05586136614 1378.93839741488 1372.03843609323 1625.23310407071 1625.24544483437 1598.12900836731 1598.01404704334 1504.51937189618 1505.05586136614 1379.50310436615 1379.71470385373
"X27" 1099.42417927737 1099.2764249429 1509.13808942358 1121.60878750272 1121.78391426085 1266.70550225246 1266.55373928623 1318.42569688787 895.453900387392 895.584665995198 1121.60878750272 1121.78391426085 1266.70550225246 1266.55373928623 1318.42569688787 1318.6014805238 1241.3272002609 1248.54327223804 1166.52890912783 1167.4327224923 1178.88258161075 1171.79482495619 1269.16752784408 1268.53754093847 1278.3524820168 1277.67076235221 1852.12891796507 1241.3272002609 1248.54327223804 1166.52890912783 1167.4327224923 1178.88258161075 1171.79482495619 1269.16752784408 1268.53754093847 1278.3524820168 1277.67076235221 1332.02402976297 1522.06228082223 1536.86077119946 1537.05341952641 1531.90553958448 1531.97712460682 1485.03743001761 1484.51323413961 1394.7170280628 1394.29344103806 1338.77037111006 1332.03683693797 1531.90553958448 1531.97712460682 1485.03743001761 1484.51323413961 1394.7170280628 1394.29344103806 1311.71749700948 1310.89583000857
"X28" 1187.75222348865 1187.65864108284 1516.31473248132 1079.81597557769 1080.1055674767 1170.1636037569 1169.56985110388 1251.72636178651 1050.38926941654 1050.51123993526 1079.81597557769 1080.1055674767 1170.1636037569 1169.56985110388 1251.72636178651 1251.26244729645 1243.02448088603 1251.37487084528 1112.17144069942 1113.11372773346 1085.29714429112 1079.66005704288 1151.73557279561 1150.47995832432 1166.65935295399 1164.8990962113 1867.30695546738 1243.02448088603 1251.37487084528 1112.17144069942 1113.11372773346 1085.29714429112 1079.66005704288 1151.73557279561 1150.47995832432 1166.65935295399 1164.8990962113 1304.20832145256 1493.68408548354 1485.39874283648 1485.63611663075 1460.0671454847 1460.18234559737 1396.42993708463 1395.61454989194 1307.62974820689 1306.46730724469 1311.29026373167 1304.24814157892 1460.0671454847 1460.18234559737 1396.42993708463 1395.61454989194 1307.62974820689 1306.46730724469 1262.77896845629 1261.3082142584
"X29" 1300.552979425 1300.57228398951 1528.09863432969 1055.55943931316 1056.03755931502 1091.29328756865 1090.23094346946 1196.53702953386 1250.92808257875 1250.96456716491 1055.55943931316 1056.03755931502 1091.29328756865 1090.23094346946 1196.53702953386 1195.16507137975 1259.45433751289 1268.45340363646 1083.90027306364 1084.82591462545 1022.31633319612 1018.33453315497 1063.57568766406 1061.8398521218 1079.08315791542 1076.46114984948 1882.48499296967 1259.45433751289 1268.45340363646 1083.90027306364 1084.82591462545 1022.31633319612 1018.33453315497 1063.57568766406 1061.8398521218 1079.08315791542 1076.46114984948 1287.5012886748 1479.8921725376 1453.49959212187 1453.77520853904 1411.98064572139 1412.12909850227 1335.23607157106 1334.2121163331 1245.97136813604 1244.21856279703 1294.56637315871 1287.56805764119 1411.98064572139 1412.12909850227 1335.23607157106 1334.2121163331 1245.97136813604 1244.21856279703 1232.96557915819 1230.95015293875
