"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127"
"X1" 3476.12019267441 3000.61240802098 3000.61240802098 3476.12019267441 3476.12019267441 3476.12019267441 3476.12019267441 4121.05627491981 3476.12019267441 3476.12019267441 3476.12019267441 3476.12019267441 4121.05627491981 4121.05627491981 3476.87059974042 3476.87059974042 3476.12019267441 3476.12019267441 3476.12019267441 3476.12019267441 4121.05627491981 4121.05627491981 4070.06187169403 3414.1601370081 3523.22361094867 3523.22361094867 3509.10070107842 3509.10070107842 3509.10070107842 3509.10070107842 4179.78252770049 4179.78252770049 4136.66197231825 4136.66197231825 4136.66197231825 3414.1601370081 3414.1601370081 3414.1601370081 3523.22361094867 3523.22361094867 3509.10070107842 3509.10070107842 3509.10070107842 3509.10070107842 4179.78252770049 4179.78252770049 4136.66197231825 4136.66197231825 4136.66197231825 3021.86753582736 3021.86753582736 3021.86753582736 2424.59812341145 2424.59812341145 2500.2782601917 2500.2782601917 3509.10070107842 3509.10070107842 4179.78252770049 4179.78252770049 4136.66197231825 4136.66197231825 4136.66197231825 4136.66197231825 4240.25063034142 3021.86753582736 2424.59812341145 2424.59812341145 2500.2782601917 2500.2782601917 2500.2782601917 2500.2782601917 2579.55573213919 2579.55573213919 2560.95557562157 2560.95557562157 2560.95557562157 2560.95557562157 2947.25725327697 2947.25725327697 2987.2975596226 3021.86753582736 2424.59812341145 2424.59812341145 2500.2782601917 2500.2782601917 2500.2782601917 2500.2782601917 2579.55573213919 2579.55573213919 2560.95557562157 2560.95557562157 2560.95557562157 2560.95557562157 2947.25725327697 2947.25725327697 2987.2975596226 2987.2975596226 3021.86753582736 2424.59812341145 2424.59812341145 2500.2782601917 2500.2782601917 2500.2782601917 2500.2782601917 2579.55573213919 2579.55573213919 2560.95557562157 2560.95557562157 2560.95557562157 2560.95557562157 2947.25725327697 2947.25725327697 2987.2975596226 2987.2975596226 3055.47916026187 3055.47916026187 2502.41696080575 2502.41696080575 2469.62991784612 2469.62991784612 2469.62991784612 2469.62991784612 3055.47916026187 3055.47916026187 3055.47916026187 2502.41696080575
"X2" 3475.96071298201 2665.01543903649 2665.01543903649 3475.96071298201 3475.96071298201 3475.96071298201 3475.96071298201 3986.80852143404 3475.96071298201 3475.96071298201 3475.96071298201 3475.96071298201 3986.80852143404 3986.80852143404 3387.64016636699 3387.64016636699 3475.96071298201 3475.96071298201 3475.96071298201 3475.96071298201 3986.80852143404 3986.80852143404 4021.18611523205 3016.24400360399 3311.00082084551 3311.00082084551 3242.10765028291 3242.10765028291 3242.10765028291 3242.10765028291 3760.77033556612 3760.77033556612 3974.55604999308 3974.55604999308 3974.55604999308 3016.24400360399 3016.24400360399 3016.24400360399 3311.00082084551 3311.00082084551 3242.10765028291 3242.10765028291 3242.10765028291 3242.10765028291 3760.77033556612 3760.77033556612 3974.55604999308 3974.55604999308 3974.55604999308 2850.70035129609 2850.70035129609 2850.70035129609 2431.20949646101 2431.20949646101 2446.34353988607 2446.34353988607 3242.10765028291 3242.10765028291 3760.77033556612 3760.77033556612 3974.55604999308 3974.55604999308 3974.55604999308 3974.55604999308 4059.12761807034 2850.70035129609 2431.20949646101 2431.20949646101 2446.34353988607 2446.34353988607 2446.34353988607 2446.34353988607 2499.10745079521 2499.10745079521 2459.35636677151 2459.35636677151 2459.35636677151 2459.35636677151 2989.2985659754 2989.2985659754 2966.39876845582 2850.70035129609 2431.20949646101 2431.20949646101 2446.34353988607 2446.34353988607 2446.34353988607 2446.34353988607 2499.10745079521 2499.10745079521 2459.35636677151 2459.35636677151 2459.35636677151 2459.35636677151 2989.2985659754 2989.2985659754 2966.39876845582 2966.39876845582 2850.70035129609 2431.20949646101 2431.20949646101 2446.34353988607 2446.34353988607 2446.34353988607 2446.34353988607 2499.10745079521 2499.10745079521 2459.35636677151 2459.35636677151 2459.35636677151 2459.35636677151 2989.2985659754 2989.2985659754 2966.39876845582 2966.39876845582 2836.78927310721 2836.78927310721 2445.08292916811 2445.08292916811 2314.3383695129 2314.3383695129 2314.3383695129 2314.3383695129 2836.78927310721 2836.78927310721 2836.78927310721 2445.08292916811
"X3" 3472.53280728573 2728.81687889042 2728.81687889042 3472.53280728573 3472.53280728573 3472.53280728573 3472.53280728573 3850.05270834264 3472.53280728573 3472.53280728573 3472.53280728573 3472.53280728573 3850.05270834264 3850.05270834264 3300.03048741605 3300.03048741605 3472.53280728573 3472.53280728573 3472.53280728573 3472.53280728573 3850.05270834264 3850.05270834264 3965.23414818976 2726.35300934986 3107.11099966109 3107.11099966109 2987.08778385618 2987.08778385618 2987.08778385618 2987.08778385618 3355.74711715066 3355.74711715066 3811.49768716828 3811.49768716828 3811.49768716828 2726.35300934986 2726.35300934986 2726.35300934986 3107.11099966109 3107.11099966109 2987.08778385618 2987.08778385618 2987.08778385618 2987.08778385618 3355.74711715066 3355.74711715066 3811.49768716828 3811.49768716828 3811.49768716828 2689.36700503944 2689.36700503944 2689.36700503944 2435.48172487356 2435.48172487356 2393.72333221838 2393.72333221838 2987.08778385618 2987.08778385618 3355.74711715066 3355.74711715066 3811.49768716828 3811.49768716828 3811.49768716828 3811.49768716828 3810.92748334177 2689.36700503944 2435.48172487356 2435.48172487356 2393.72333221838 2393.72333221838 2393.72333221838 2393.72333221838 2425.82716967035 2425.82716967035 2614.37793185434 2614.37793185434 2614.37793185434 2614.37793185434 3032.85856800081 3032.85856800081 2948.47942100943 2689.36700503944 2435.48172487356 2435.48172487356 2393.72333221838 2393.72333221838 2393.72333221838 2393.72333221838 2425.82716967035 2425.82716967035 2614.37793185434 2614.37793185434 2614.37793185434 2614.37793185434 3032.85856800081 3032.85856800081 2948.47942100943 2948.47942100943 2689.36700503944 2435.48172487356 2435.48172487356 2393.72333221838 2393.72333221838 2393.72333221838 2393.72333221838 2425.82716967035 2425.82716967035 2614.37793185434 2614.37793185434 2614.37793185434 2614.37793185434 3032.85856800081 3032.85856800081 2948.47942100943 2948.47942100943 2629.37802763668 2629.37802763668 2389.1894656378 2389.1894656378 2166.39049930209 2166.39049930209 2166.39049930209 2166.39049930209 2629.37802763668 2629.37802763668 2629.37802763668 2389.1894656378
"X4" 3463.56642252551 3017.73466041906 3017.73466041906 3463.56642252551 3463.56642252551 3463.56642252551 3463.56642252551 3714.01016215828 3463.56642252551 3463.56642252551 3463.56642252551 3463.56642252551 3714.01016215828 3714.01016215828 3219.68889101478 3219.68889101478 3463.56642252551 3463.56642252551 3463.56642252551 3463.56642252551 3714.01016215828 3714.01016215828 3897.69251079214 2540.4258991384 2928.75591199304 2928.75591199304 2766.90948739955 2766.90948739955 2766.90948739955 2766.90948739955 2995.37493394371 2995.37493394371 3653.34542735438 3653.34542735438 3653.34542735438 2540.4258991384 2540.4258991384 2540.4258991384 2928.75591199304 2928.75591199304 2766.90948739955 2766.90948739955 2766.90948739955 2766.90948739955 2995.37493394371 2995.37493394371 3653.34542735438 3653.34542735438 3653.34542735438 2552.46905539628 2552.46905539628 2552.46905539628 2434.75377025515 2434.75377025515 2345.5439089506 2345.5439089506 2766.90948739955 2766.90948739955 2995.37493394371 2995.37493394371 3653.34542735438 3653.34542735438 3653.34542735438 3653.34542735438 3544.32762782936 2552.46905539628 2434.75377025515 2434.75377025515 2345.5439089506 2345.5439089506 2345.5439089506 2345.5439089506 2369.08866361985 2369.08866361985 2892.84360899097 2892.84360899097 2892.84360899097 2892.84360899097 3073.86788547465 3073.86788547465 2935.58433031891 2552.46905539628 2434.75377025515 2434.75377025515 2345.5439089506 2345.5439089506 2345.5439089506 2345.5439089506 2369.08866361985 2369.08866361985 2892.84360899097 2892.84360899097 2892.84360899097 2892.84360899097 3073.86788547465 3073.86788547465 2935.58433031891 2935.58433031891 2552.46905539628 2434.75377025515 2434.75377025515 2345.5439089506 2345.5439089506 2345.5439089506 2345.5439089506 2369.08866361985 2369.08866361985 2892.84360899097 2892.84360899097 2892.84360899097 2892.84360899097 3073.86788547465 3073.86788547465 2935.58433031891 2935.58433031891 2453.02735853471 2453.02735853471 2338.17716022783 2338.17716022783 2038.90081157708 2038.90081157708 2038.90081157708 2038.90081157708 2453.02735853471 2453.02735853471 2453.02735853471 2338.17716022783
"X5" 3447.46519634557 3364.09045985026 3364.09045985026 3447.46519634557 3447.46519634557 3447.46519634557 3447.46519634557 3582.05142867837 3447.46519634557 3447.46519634557 3447.46519634557 3447.46519634557 3582.05142867837 3582.05142867837 3151.29567779987 3151.29567779987 3447.46519634557 3447.46519634557 3447.46519634557 3447.46519634557 3582.05142867837 3582.05142867837 3815.83991919957 2443.34445853237 2789.62137919001 2789.62137919001 2599.57045720873 2599.57045720873 2599.57045720873 2599.57045720873 2704.49118051769 2704.49118051769 3505.52918821264 3505.52918821264 3505.52918821264 2443.34445853237 2443.34445853237 2443.34445853237 2789.62137919001 2789.62137919001 2599.57045720873 2599.57045720873 2599.57045720873 2599.57045720873 2704.49118051769 2704.49118051769 3505.52918821264 3505.52918821264 3505.52918821264 2448.10790452166 2448.10790452166 2448.10790452166 2426.18251377167 2426.18251377167 2303.29665771051 2303.29665771051 2599.57045720873 2599.57045720873 2704.49118051769 2704.49118051769 3505.52918821264 3505.52918821264 3505.52918821264 3505.52918821264 3299.8552875785 2448.10790452166 2426.18251377167 2426.18251377167 2303.29665771051 2303.29665771051 2303.29665771051 2303.29665771051 2333.14558709659 2333.14558709659 3171.55693939886 3171.55693939886 3171.55693939886 3171.55693939886 3106.53457727316 3106.53457727316 2927.18022586346 2448.10790452166 2426.18251377167 2426.18251377167 2303.29665771051 2303.29665771051 2303.29665771051 2303.29665771051 2333.14558709659 2333.14558709659 3171.55693939886 3171.55693939886 3171.55693939886 3171.55693939886 3106.53457727316 3106.53457727316 2927.18022586346 2927.18022586346 2448.10790452166 2426.18251377167 2426.18251377167 2303.29665771051 2303.29665771051 2303.29665771051 2303.29665771051 2333.14558709659 2333.14558709659 3171.55693939886 3171.55693939886 3171.55693939886 3171.55693939886 3106.53457727316 3106.53457727316 2927.18022586346 2927.18022586346 2320.0128830118 2320.0128830118 2293.8135394547 2293.8135394547 1941.13887690385 1941.13887690385 1941.13887690385 1941.13887690385 2320.0128830118 2320.0128830118 2320.0128830118 2293.8135394547
"X6" 3423.35207506611 3633.01585676173 3633.01585676173 3423.35207506611 3423.35207506611 3423.35207506611 3423.35207506611 3457.23676326398 3423.35207506611 3423.35207506611 3423.35207506611 3423.35207506611 3457.23676326398 3457.23676326398 3098.19945829041 3098.19945829041 3423.35207506611 3423.35207506611 3423.35207506611 3423.35207506611 3457.23676326398 3457.23676326398 3718.66485467852 2417.57449087275 2699.0282628015 2699.0282628015 2497.17451108768 2497.17451108768 2497.17451108768 2497.17451108768 2500.38570140896 2500.38570140896 3372.47151605694 3372.47151605694 3372.47151605694 2417.57449087275 2417.57449087275 2417.57449087275 2699.0282628015 2699.0282628015 2497.17451108768 2497.17451108768 2497.17451108768 2497.17451108768 2500.38570140896 2500.38570140896 3372.47151605694 3372.47151605694 3372.47151605694 2380.19484987286 2380.19484987286 2380.19484987286 2407.66685602584 2407.66685602584 2267.65870395408 2267.65870395408 2497.17451108768 2497.17451108768 2500.38570140896 2500.38570140896 3372.47151605694 3372.47151605694 3372.47151605694 3372.47151605694 3107.46209278566 2380.19484987286 2407.66685602584 2407.66685602584 2267.65870395408 2267.65870395408 2267.65870395408 2267.65870395408 2319.36941196278 2319.36941196278 3354.02809443422 3354.02809443422 3354.02809443422 3354.02809443422 3125.54578438018 3125.54578438018 2921.7030905714 2380.19484987286 2407.66685602584 2407.66685602584 2267.65870395408 2267.65870395408 2267.65870395408 2267.65870395408 2319.36941196278 2319.36941196278 3354.02809443422 3354.02809443422 3354.02809443422 3354.02809443422 3125.54578438018 3125.54578438018 2921.7030905714 2921.7030905714 2380.19484987286 2407.66685602584 2407.66685602584 2267.65870395408 2267.65870395408 2267.65870395408 2267.65870395408 2319.36941196278 2319.36941196278 3354.02809443422 3354.02809443422 3354.02809443422 3354.02809443422 3125.54578438018 3125.54578438018 2921.7030905714 2921.7030905714 2237.08917739172 2237.08917739172 2256.97249905655 2256.97249905655 1878.91760056734 1878.91760056734 1878.91760056734 1878.91760056734 2237.08917739172 2237.08917739172 2237.08917739172 2256.97249905655
"X7" 3392.49949542012 3803.18422059336 3803.18422059336 3392.49949542012 3392.49949542012 3392.49949542012 3392.49949542012 3341.41572309134 3392.49949542012 3392.49949542012 3392.49949542012 3392.49949542012 3341.41572309134 3341.41572309134 3059.59603391705 3059.59603391705 3392.49949542012 3392.49949542012 3392.49949542012 3392.49949542012 3341.41572309134 3341.41572309134 3610.12950160382 2444.92922876403 2652.9294359346 2652.9294359346 2453.86724695457 2453.86724695457 2453.86724695457 2453.86724695457 2377.046142289 2377.046142289 3255.25863780723 3255.25863780723 3255.25863780723 2444.92922876403 2444.92922876403 2444.92922876403 2652.9294359346 2652.9294359346 2453.86724695457 2453.86724695457 2453.86724695457 2453.86724695457 2377.046142289 2377.046142289 3255.25863780723 3255.25863780723 3255.25863780723 2342.51573895008 2342.51573895008 2342.51573895008 2380.09227548999 2380.09227548999 2237.6885027715 2237.6885027715 2453.86724695457 2453.86724695457 2377.046142289 2377.046142289 3255.25863780723 3255.25863780723 3255.25863780723 3255.25863780723 2965.0482411752 2342.51573895008 2380.09227548999 2380.09227548999 2237.6885027715 2237.6885027715 2237.6885027715 2237.6885027715 2322.72217320199 2322.72217320199 3433.21172208971 3433.21172208971 3433.21172208971 3433.21172208971 3128.83983392636 3128.83983392636 2915.90703158878 2342.51573895008 2380.09227548999 2380.09227548999 2237.6885027715 2237.6885027715 2237.6885027715 2237.6885027715 2322.72217320199 2322.72217320199 3433.21172208971 3433.21172208971 3433.21172208971 3433.21172208971 3128.83983392636 3128.83983392636 2915.90703158878 2915.90703158878 2342.51573895008 2380.09227548999 2380.09227548999 2237.6885027715 2237.6885027715 2237.6885027715 2237.6885027715 2322.72217320199 2322.72217320199 3433.21172208971 3433.21172208971 3433.21172208971 3433.21172208971 3128.83983392636 3128.83983392636 2915.90703158878 2915.90703158878 2196.75403478743 2196.75403478743 2226.64326843181 2226.64326843181 1848.39046802593 1848.39046802593 1848.39046802593 1848.39046802593 2196.75403478743 2196.75403478743 2196.75403478743 2226.64326843181
"X8" 3356.71195801741 3881.7564494316 3881.7564494316 3356.71195801741 3356.71195801741 3356.71195801741 3356.71195801741 3236.14383299502 3356.71195801741 3356.71195801741 3356.71195801741 3356.71195801741 3236.14383299502 3236.14383299502 3033.65558735225 3033.65558735225 3356.71195801741 3356.71195801741 3356.71195801741 3356.71195801741 3236.14383299502 3236.14383299502 3495.43108337053 2507.19687870021 2643.97348128007 2643.97348128007 2459.35461456591 2459.35461456591 2459.35461456591 2459.35461456591 2322.70333723546 2322.70333723546 3154.15706271416 3154.15706271416 3154.15706271416 2507.19687870021 2507.19687870021 2507.19687870021 2643.97348128007 2643.97348128007 2459.35461456591 2459.35461456591 2459.35461456591 2459.35461456591 2322.70333723546 2322.70333723546 3154.15706271416 3154.15706271416 3154.15706271416 2326.35037024165 2326.35037024165 2326.35037024165 2345.08349092118 2345.08349092118 2212.04475553366 2212.04475553366 2459.35461456591 2459.35461456591 2322.70333723546 2322.70333723546 3154.15706271416 3154.15706271416 3154.15706271416 3154.15706271416 2862.5463063996 2326.35037024165 2345.08349092118 2345.08349092118 2212.04475553366 2212.04475553366 2212.04475553366 2212.04475553366 2336.57702860945 2336.57702860945 3424.36980946898 3424.36980946898 3424.36980946898 3424.36980946898 3115.15391056714 3115.15391056714 2906.12474066879 2326.35037024165 2345.08349092118 2345.08349092118 2212.04475553366 2212.04475553366 2212.04475553366 2212.04475553366 2336.57702860945 2336.57702860945 3424.36980946898 3424.36980946898 3424.36980946898 3424.36980946898 3115.15391056714 3115.15391056714 2906.12474066879 2906.12474066879 2326.35037024165 2345.08349092118 2345.08349092118 2212.04475553366 2212.04475553366 2212.04475553366 2212.04475553366 2336.57702860945 2336.57702860945 3424.36980946898 3424.36980946898 3424.36980946898 3424.36980946898 3115.15391056714 3115.15391056714 2906.12474066879 2906.12474066879 2187.97638206104 2187.97638206104 2201.34953897601 2201.34953897601 1843.32267639541 1843.32267639541 1843.32267639541 1843.32267639541 2187.97638206104 2187.97638206104 2187.97638206104 2201.34953897601
"X9" 3317.78850395712 3876.04738748069 3876.04738748069 3317.78850395712 3317.78850395712 3317.78850395712 3317.78850395712 3142.98920350446 3317.78850395712 3317.78850395712 3317.78850395712 3317.78850395712 3142.98920350446 3142.98920350446 3018.56323622993 3018.56323622993 3317.78850395712 3317.78850395712 3317.78850395712 3317.78850395712 3142.98920350446 3142.98920350446 3379.76015764827 2586.33644368546 2664.8521970316 2664.8521970316 2503.39930092936 2503.39930092936 2503.39930092936 2503.39930092936 2325.66825788404 2325.66825788404 3069.45229708856 3069.45229708856 3069.45229708856 2586.33644368546 2586.33644368546 2586.33644368546 2664.8521970316 2664.8521970316 2503.39930092936 2503.39930092936 2503.39930092936 2503.39930092936 2325.66825788404 2325.66825788404 3069.45229708856 3069.45229708856 3069.45229708856 2323.00456721704 2323.00456721704 2323.00456721704 2304.2569238722 2304.2569238722 2189.39152665764 2189.39152665764 2503.39930092936 2503.39930092936 2325.66825788404 2325.66825788404 3069.45229708856 3069.45229708856 3069.45229708856 3069.45229708856 2789.93843438626 2323.00456721704 2304.2569238722 2304.2569238722 2189.39152665764 2189.39152665764 2189.39152665764 2189.39152665764 2354.31937775273 2354.31937775273 3342.71306465153 3342.71306465153 3342.71306465153 3342.71306465153 3083.20601748447 3083.20601748447 2888.68468417118 2323.00456721704 2304.2569238722 2304.2569238722 2189.39152665764 2189.39152665764 2189.39152665764 2189.39152665764 2354.31937775273 2354.31937775273 3342.71306465153 3342.71306465153 3342.71306465153 3342.71306465153 3083.20601748447 3083.20601748447 2888.68468417118 2888.68468417118 2323.00456721704 2304.2569238722 2304.2569238722 2189.39152665764 2189.39152665764 2189.39152665764 2189.39152665764 2354.31937775273 2354.31937775273 3342.71306465153 3342.71306465153 3342.71306465153 3342.71306465153 3083.20601748447 3083.20601748447 2888.68468417118 2888.68468417118 2199.76231521119 2199.76231521119 2179.6211861156 2179.6211861156 1857.50904449311 1857.50904449311 1857.50904449311 1857.50904449311 2199.76231521119 2199.76231521119 2199.76231521119 2179.6211861156
"X10" 3277.52477450736 3793.53340651278 3793.53340651278 3277.52477450736 3277.52477450736 3277.52477450736 3277.52477450736 3063.53433855768 3277.52477450736 3277.52477450736 3277.52477450736 3277.52477450736 3063.53433855768 3063.53433855768 3012.51698340914 3012.51698340914 3277.52477450736 3277.52477450736 3277.52477450736 3277.52477450736 3063.53433855768 3063.53433855768 3268.30654227596 2664.45791452147 2708.29230472416 2708.29230472416 2575.80910876456 2575.80910876456 2575.80910876456 2575.80910876456 2374.31875216282 2374.31875216282 3001.44919421431 3001.44919421431 3001.44919421431 2664.45791452147 2664.45791452147 2664.45791452147 2708.29230472416 2708.29230472416 2575.80910876456 2575.80910876456 2575.80910876456 2575.80910876456 2374.31875216282 2374.31875216282 3001.44919421431 3001.44919421431 3001.44919421431 2323.80032524958 2323.80032524958 2323.80032524958 2259.22254871647 2259.22254871647 2168.39673876421 2168.39673876421 2575.80910876456 2575.80910876456 2374.31875216282 2374.31875216282 3001.44919421431 3001.44919421431 3001.44919421431 3001.44919421431 2737.24571231585 2323.80032524958 2259.22254871647 2259.22254871647 2168.39673876421 2168.39673876421 2168.39673876421 2168.39673876421 2369.33935698324 2369.33935698324 3203.41632848066 3203.41632848066 3203.41632848066 3203.41632848066 3031.69351790906 3031.69351790906 2859.90694098819 2323.80032524958 2259.22254871647 2259.22254871647 2168.39673876421 2168.39673876421 2168.39673876421 2168.39673876421 2369.33935698324 2369.33935698324 3203.41632848066 3203.41632848066 3203.41632848066 3203.41632848066 3031.69351790906 3031.69351790906 2859.90694098819 2859.90694098819 2323.80032524958 2259.22254871647 2259.22254871647 2168.39673876421 2168.39673876421 2168.39673876421 2168.39673876421 2369.33935698324 2369.33935698324 3203.41632848066 3203.41632848066 3203.41632848066 3203.41632848066 3031.69351790906 3031.69351790906 2859.90694098819 2859.90694098819 2221.14263915762 2221.14263915762 2159.9926122252 2159.9926122252 1884.76697157804 1884.76697157804 1884.76697157804 1884.76697157804 2221.14263915762 2221.14263915762 2221.14263915762 2159.9926122252
