"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29"
"X11" 1102.21241640689 1410.54360245056 1079.26678998961 1602.0191043995 1783.76790461433 1616.10003641146 1006.90221994087 1577.15203617325 1906.9317728519 1931.75118476519 1827.22474327038 1429.70020333121 1962.77944095637 1937.39576596388 1925.8993047551 1857.57166513612 1704.16403661176 1670.32916418274 1989.14842726658 1903.3894383217 1877.62607565746 1799.68669637888 1409.21192058498 1852.96077464267 1754.71633991938 1707.6496737167 1454.0016772952 1356.14739581197 1291.50663533765
"X12" 1148.56559036417 1447.69761577059 1079.65149747758 1609.56940441538 1823.95199719611 1675.02732937355 1018.02876058651 1590.47967153733 1907.42074244599 1945.99332912042 1866.09318424539 1402.33223707262 1972.21182472073 1952.05665520488 1949.32479205707 1884.33598906609 1748.77242829021 1621.11366375331 1993.10294908781 1918.81067893042 1904.32645809542 1824.73809671988 1540.83022148901 1865.91975072041 1773.42753890043 1725.18318251398 1563.67243692234 1433.64329461075 1341.91978032222
"X13" 1177.72733720509 1473.4939032346 1070.39178935676 1602.15118864408 1850.56903344207 1724.82441046436 1023.1374997921 1586.33913932023 1897.1120132399 1950.18087830326 1892.18870821534 1377.68482359306 1964.0856250697 1958.6082910707 1958.44982940449 1896.63794056582 1780.84326671413 1567.81136945552 1982.58470330445 1923.37922941687 1915.95634276743 1834.90685567352 1653.09782105935 1869.12010020073 1781.87642946578 1730.39159959253 1649.71317894637 1497.10499039565 1384.27673859469
"X14" 1182.6120500545 1482.36910322958 1050.44049594983 1574.64733655695 1856.95607662587 1759.24509032243 1020.1580401365 1558.41023767958 1872.45806202408 1940.95089697696 1900.058387682 1357.67608865452 1932.39059826565 1953.80118012138 1948.7183845758 1889.77871582268 1795.38156839493 1512.92653500184 1953.19889518488 1913.79569646974 1907.91254559392 1826.04194847838 1726.36430582886 1860.05990861766 1776.89118842392 1720.07537564465 1695.15665877725 1534.70699074895 1413.91407400118
"X15" 1158.37859626361 1470.9591718331 1019.02194624325 1524.91183239036 1839.37771359792 1773.10563105486 1007.74527176092 1503.86592918881 1832.19940588352 1916.17951595392 1885.84859982071 1342.84132679544 1875.05099098019 1935.58880205698 1917.29719914259 1860.93310937086 1788.27844277389 1459.25337291659 1903.03074959605 1887.79731427892 1876.92982534729 1795.38496747876 1744.96270442599 1837.40092065689 1756.51633052177 1692.46860313473 1687.76741079449 1537.17442468963 1427.8445322478
"X16" 1109.24136426614 1444.7522330207 976.521257747063 1462.75091113769 1805.87504411553 1765.51918099313 987.481659797252 1433.93022830433 1784.27741239458 1878.74479395415 1852.16276014365 1328.16921878029 1805.8080303446 1906.77349018325 1868.30812134211 1814.83567661857 1759.02704747239 1410.75584026557 1840.14773267575 1847.31456724535 1825.16017461678 1745.81268814734 1709.97810935914 1804.50100608429 1723.70812526616 1651.59479745834 1634.95472783355 1506.07774412409 1429.82669310527
"X17" 1042.98512958397 1411.78187890842 924.401190804707 1401.20083810588 1767.26727580756 1737.13075752102 962.163521543021 1363.74028975791 1738.68191434222 1832.63559967725 1803.28548772019 1307.68968922035 1742.14627493853 1871.20309754531 1807.64856983716 1757.99236958051 1708.33402093706 1371.51416196151 1775.20367907954 1795.4061279354 1756.39353887202 1681.66279620979 1629.40606401341 1765.80101209408 1682.57602049063 1602.8329247826 1551.07641812552 1447.51835135691 1425.42983349436
"X18" 973.093998849976 1380.87076538252 868.235710371689 1353.32643112724 1732.38963487867 1690.54487403803 936.707731891073 1309.0809004222 1703.19800597705 1780.71173348355 1743.30565146711 1278.19738987225 1698.8936155395 1831.43619848931 1740.79030850236 1695.65496541802 1638.27458825632 1344.5691389719 1718.29439953961 1735.18279636879 1675.4182547371 1607.09217606615 1522.9660173287 1724.86664194344 1636.44760760459 1550.61790760322 1458.60594843639 1375.61422486999 1420.24259218974
"X19" 915.437569564058 1357.81411827047 818.459346256372 1327.03394316351 1702.86349885555 1628.97139998135 916.98348538539 1280.5252719295 1679.05438281233 1722.68122097207 1673.7352457672 1242.19302803213 1681.00390565651 1786.59400432467 1670.00366018311 1628.77310353213 1551.47901059271 1331.10215163971 1674.41224321279 1668.21737067544 1586.17258958396 1524.05774976268 1412.07572796799 1682.4327661694 1585.98484929662 1496.20622467842 1377.35429176549 1306.11725448371 1417.26428832311
"X20" 882.531370405206 1342.60107258462 787.694798012359 1321.81737400715 1671.58961886089 1554.85057245718 907.504124251899 1279.54588768002 1659.5921312164 1655.04426656855 1592.96636023683 1207.92192458085 1680.85547904551 1732.15617709812 1593.41017720661 1553.54995765684 1450.70309838871 1329.98933738237 1640.87764787716 1593.90162063144 1490.55613289198 1431.85543402772 1307.7216335207 1636.01382673219 1529.02026133194 1437.41666318506 1313.38158037858 1247.77141935154 1415.83118451742
"X21" 880.568971384896 1330.1931988419 786.907135553518 1330.33290228127 1626.31764564649 1469.71201289323 910.072737361134 1300.04662754033 1633.13287911602 1573.0079159527 1498.0224739664 1186.39414968112 1682.48432086965 1661.86476916939 1506.68156518863 1463.96027797373 1339.12930446876 1338.07516441582 1609.07505003349 1510.30161756318 1388.94008090886 1328.58784609772 1208.11582824406 1581.39042253873 1462.20450102434 1370.51045058187 1258.3146639527 1199.78880503999 1413.00771375204
"X22" 912.273499529535 1314.61478137808 824.032910321432 1344.06251615851 1555.47679432016 1374.97683350891 924.910585240038 1334.53209463951 1588.13300653556 1472.51836114889 1386.6782209554 1187.47179864077 1669.9349528738 1570.08565238423 1405.81365381534 1354.86413296117 1220.39918219732 1351.46844061158 1569.69021460297 1415.6304208831 1281.64529048829 1212.9448439696 1108.23905076986 1514.66707184974 1382.7871888831 1292.3473268447 1200.52542985593 1158.18561660477 1406.04525282084
"X23" 970.494666926614 1290.52057972639 894.507183794412 1355.58273687705 1455.69464407883 1272.51831888268 947.607403058709 1376.18450193699 1518.55853688313 1354.10767348069 1261.44446367238 1212.69156198593 1635.39280436714 1455.76304923941 1290.63054893687 1227.31882636152 1099.75029151135 1364.70653733237 1516.05238464196 1310.03350404168 1170.19130568341 1087.41206014906 1002.32449017302 1435.04908029835 1291.79269882639 1203.88563043152 1128.91892416371 1114.82352527494 1395.12092863788
"X24" 1038.62177977505 1254.73128234783 979.969707179413 1360.03897453993 1334.04084578068 1164.73881145336 969.478496605706 1420.1086866936 1425.89957723085 1223.23667935686 1129.83975734134 1252.38201962299 1582.28918334434 1323.26735059287 1165.43748023431 1089.37777664884 983.206979158288 1370.92185504123 1446.37452888844 1195.82945595258 1057.32761125252 958.436113828947 888.973532093734 1345.24537146674 1194.0383832312 1110.20696256322 1038.90185050998 1061.23727223497 1383.48007732893
"X25" 1095.43154806081 1206.46166322596 1054.16240513373 1354.38696275479 1204.30253905623 1054.0152516486 980.278510651141 1462.12692009094 1317.08540328067 1087.48956420429 1001.18906534652 1287.88660796448 1521.79770708451 1180.22497829515 1036.72980368079 952.500686880512 875.376965437484 1362.72642263779 1363.45043007004 1076.24801545979 945.781163289135 833.795975600537 773.357943451979 1249.55871527233 1095.35866033026 1017.41312546398 934.930779828357 992.930275641162 1374.86986621618
"X26" 1121.23676610087 1146.22188955028 1092.41364902321 1334.96047160805 1079.79973536082 942.047261625627 971.641524994511 1495.78492938673 1199.91544195359 952.736258725455 882.147946507963 1297.81646908356 1464.87146974322 1034.04433679351 909.66723107601 826.052701422248 777.414761889938 1333.5381576388 1272.09000583401 953.748405441616 836.716708808667 719.057735684574 664.159133137081 1151.11434544177 999.045854902355 928.608005863681 827.251732691271 910.812249429254 1369.88616627109
"X27" 1103.71452556811 1074.73950547519 1080.9367187186 1295.77600602656 966.908912477892 829.980597745359 940.157412275648 1510.37933411724 1078.9973600957 820.774138922261 773.720984238501 1266.09429950561 1414.52309032701 889.356502320811 785.758112116635 713.15516463463 686.729511763158 1279.30695425695 1176.22476295723 829.35139969839 729.362041203261 615.42189398687 568.03096848718 1050.16341935983 903.901264262133 841.664979366892 725.599666943262 819.893267165304 1363.65880961671
"X28" 1041.77645147965 993.174024700145 1022.01982075308 1229.68299398843 863.238478787448 719.809661620085 889.010450946428 1492.47993550062 954.941132626391 690.328666041845 671.976209727635 1188.65527802409 1363.09965119199 748.174864656755 663.680179256197 610.634900195538 599.309254266896 1200.31253645538 1077.72947321999 703.94717129403 622.731641792077 520.697460342151 485.829068570885 944.945571000739 805.636720122196 750.762558542452 634.205177670905 726.711430021686 1346.84961542217
"X29" 946.286317710126 904.913663059548 932.874108916752 1132.71917699018 761.90571557562 616.674923934514 827.513894358039 1431.41961476099 827.655401482938 561.40219368425 572.67827596517 1076.05431050863 1296.71182438142 613.009126835124 543.353498949659 513.627173486462 514.072053116018 1102.4195932597 977.899162321875 581.315232760398 519.082785016058 433.393130590013 413.658265447946 835.146894835956 701.527149416649 651.612172274755 551.490110920044 637.393960699929 1310.22286451681
"X30" 837.22835488129 817.898572618916 838.665289637673 1009.74159192667 659.841214423723 530.737745969696 768.538285928171 1326.57607279201 701.997603209953 440.751533364063 477.64561589871 950.730138393757 1205.0211921457 491.233803461163 431.191715039437 422.599353169858 437.161137042797 997.062589896812 880.780854157006 471.239976300742 427.326225054397 357.871700160631 348.643373110226 726.267029471315 596.09530392835 547.916601955905 474.898895859971 557.595464655304 1250.90378973483
"X31" 737.871792401568 745.512945499199 762.76371045124 877.872561266229 565.366537564503 476.920006677502 724.512172342869 1192.44770920883 592.159041048715 344.967713097436 399.093434587383 839.651605759953 1091.33573427775 397.775914167973 343.110375485919 348.67548410428 383.432376618634 899.423089128681 796.152481961261 390.410664807398 363.919661984954 307.301971112943 296.059706080247 632.162165428172 504.376314783766 455.194310873423 408.070701493138 494.258084776177 1177.01903392957
"X32" 667.287982186304 704.248324303155 718.289823196166 764.518519075697 499.983649770067 471.30059197488 703.116800441135 1057.67592179158 521.137880659592 298.07688835341 358.514767926082 764.682283595354 977.196056465414 353.429759541474 302.242416145732 313.287947973519 373.060704585016 824.757719101661 739.693898901869 359.272933720252 349.332228424044 301.55465232257 273.001234121668 573.335882830751 449.768357941151 398.594061215797 365.836525345827 457.936334356697 1107.57969548105
"X33" 635.938257671327 709.557803162929 706.378789290051 700.729927708399 492.878525976087 526.667276564131 705.559012917933 957.898127903227 515.384840877792 325.18715499694 380.715990886775 737.063552708604 897.656536466744 379.854314386272 332.782369198564 342.2505320654 425.541575336711 785.166172948822 729.92692443364 396.894934868962 402.42179760547 361.437186698745 305.258738300898 571.937648033844 457.74423437295 405.966730094751 372.738141279327 463.279675294038 1067.30696883634
"X34" 652.344157591271 776.521765798409 725.635021329377 718.04045760077 574.60355593607 654.969674122507 731.652513449074 929.892352935729 601.861446849397 451.390586621293 490.955812597261 765.643351797022 890.360539274819 498.70855118674 458.911156391715 462.050162747479 560.000842164552 791.980147554432 785.853017720389 521.877272596072 541.505899333096 507.730460157915 420.14067163354 650.269796497324 553.960613859394 505.447029062616 455.135317074484 525.694776861234 1081.88134437914
"X35" 721.783721224744 916.21271058214 773.976543139936 842.314013808757 770.102164127835 863.98464366863 779.791859828639 1004.6687196878 802.242159402514 695.913942574289 709.014278252822 855.772842241472 988.311770722781 726.795267235522 699.078944607696 693.523679628902 790.362265535194 853.97654076974 923.284706487998 748.121640589344 779.838153556678 755.863062729254 640.458418113769 826.144660808553 758.516770376861 719.083656594972 636.135039559817 659.709196987911 1172.67974980841
"X36" 833.988681603408 1119.77398643619 846.360460132004 1070.87668630455 1075.73089421375 1140.88128930764 841.749523734536 1184.04227206541 1111.45434671419 1048.60321652516 1027.10008830687 996.171387963217 1200.2849496761 1056.48801422678 1043.03633670798 1028.99486193955 1104.701382989 967.347850350602 1141.7289612761 1066.09008577622 1105.50689881928 1094.51347013381 966.234455567763 1094.77194663496 1063.6442403972 1038.4163390784 921.826083184165 874.815404172003 1339.28396337422
"X37" 964.82279286658 1357.43714330281 935.91480584567 1369.34328829942 1454.79805398466 1452.02325736693 904.294970629298 1436.43988254321 1494.47775879471 1467.66227285256 1407.09494472301 1161.36605560046 1504.38207159401 1453.56922950805 1449.64087861896 1429.08558046805 1464.1064381349 1115.64237325905 1421.82280827331 1441.56625079512 1480.41138102537 1483.79349099439 1367.98147805454 1426.54879386409 1431.30645192938 1421.81479908429 1293.39477695972 1169.05843693675 1556.37190563061
"X38" 1084.62343897907 1587.61334554832 1033.23165134912 1682.96441086379 1848.47087857494 1752.96369448976 953.457706597882 1707.79801104764 1896.93580418703 1892.34453084087 1792.1172448617 1320.85640507213 1854.96543633423 1867.4074602091 1859.31395654645 1834.4996340583 1814.60629586376 1275.40170454519 1731.08406153296 1826.00993467362 1851.81862340639 1867.21188542165 1791.43478321429 1776.23878100593 1805.02971575942 1807.49610912102 1707.15080610772 1522.8672096303 1782.08192420789
"X39" 1167.56166324697 1770.27250533311 1122.77266459735 1955.01040276125 2195.16556977991 2002.23834337518 978.61819256365 1940.31092734758 2262.61162570798 2262.39813176737 2124.99031045993 1448.57427826503 2198.42178094269 2246.83394605222 2213.13686051542 2185.27998055497 2104.50344217754 1423.58781294731 2034.14089617054 2171.72417910451 2169.04476711439 2189.8130644648 2170.29849460339 2097.47455319377 2128.28760460603 2133.81571768391 2101.55591765163 1895.44751576337 1972.40124392024
"X40" 1199.26247572107 1880.04075733093 1178.74984457062 2145.73394499586 2451.36550550798 2174.35175789293 975.335770652911 2092.29862679901 2551.71870607343 2537.52107679757 2367.09238453351 1529.96756717355 2491.7426698838 2556.23864405843 2471.95854455487 2440.68521740855 2301.15955686905 1544.44692584095 2303.84101477575 2446.70487261252 2399.59304994999 2416.17361999344 2442.62121365396 2357.55088128884 2363.0174396833 2359.71261021097 2408.98749217239 2225.6417097308 2096.36494072136
"X41" 1180.2907589451 1914.02565714162 1163.73520621729 2244.63480395127 2605.54155882968 2267.1362281199 946.140495588836 2151.46356191512 2752.85125887135 2709.40152034049 2510.26962778391 1564.77195357134 2716.32494934278 2785.78122741985 2628.19996904943 2591.89679706472 2400.87896702554 1633.48311519505 2528.96780070521 2643.65430164016 2538.69335145102 2541.32261637584 2564.7491099902 2546.90578638758 2501.17806743425 2477.43466439112 2568.28534654207 2438.25648479645 2146.08128235362
"X42" 1124.2446073662 1890.8787238118 1032.66508375744 2270.76761955079 2678.91755198914 2300.25784273093 899.037433710172 2135.84537970416 2883.42529651743 2801.1035731656 2576.55392950475 1564.77830090088 2880.94902623451 2951.35725036414 2705.1815374769 2661.89733880719 2427.54513220814 1697.0703327005 2715.32675836088 2779.35004150107 2608.09893394586 2589.71257330608 2517.69234883533 2679.28744825351 2564.32841899691 2511.96277380244 2534.21448473163 2455.69647507611 2137.18721111844
"X43" 1050.69615130245 1840.44086896581 743.07674353593 2259.87207923674 2711.38395881297 2304.43068945254 844.019701392151 2081.0267131008 2977.33382066013 2852.73593738514 2604.51215985746 1547.19468274372 3011.91127292057 3083.3733669342 2742.91605890731 2691.18959830622 2419.29105898306 1747.58592499659 2879.28757320882 2883.6922470729 2643.45220351506 2601.28542236798 2303.79842937384 2781.72753294313 2590.1833961863 2505.96897939271 2281.73839359571 2213.71883351238 2098.63040094506
