"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127"
"X1" 3839.1011151068 3189.68440701772 3189.68440701772 3839.1011151068 3839.1011151068 3443.08807234476 3443.08807234476 3638.74632001465 2699.25291252375 2699.25291252375 3539.59824420142 3539.59824420142 3597.29880735242 3597.29880735242 3513.25012790157 3513.25012790157 2699.25291252375 2699.25291252375 2499.19656535177 2499.19656535177 3213.52477703123 3213.52477703123 3835.16669490032 2650.27286528369 2418.21460875047 2418.21460875047 2074.49689832586 2074.49689832586 2587.45422544475 2587.45422544475 3277.1608725752 3277.1608725752 4027.38843559514 4027.38843559514 3357.03813077441 2522.115137869 2650.27286528369 2650.27286528369 2418.21460875047 2418.21460875047 2074.49689832586 2074.49689832586 2294.00376126383 2294.00376126383 2297.55674647255 2297.55674647255 2421.72377047632 2421.72377047632 2965.91000516803 1866.51692976624 1738.38304998805 1738.38304998805 1740.997935761 1740.997935761 1911.23745520934 1911.23745520934 2328.3763798272 2328.3763798272 2416.80185495354 2416.80185495354 2606.51554226573 2606.51554226573 3066.06104131529 3066.06104131529 3363.63753892723 1738.38304998805 1740.997935761 1740.997935761 1911.23745520934 1911.23745520934 2117.51550250165 2117.51550250165 2104.46372922136 2104.46372922136 2268.90562956646 2268.90562956646 2174.91466875169 2174.91466875169 1971.2063506811 1971.2063506811 2665.32072824231 2205.00958134168 1699.35212738225 1699.35212738225 1784.15456399572 1784.15456399572 2179.94233775769 2179.94233775769 2238.685981238 2238.685981238 2406.47032082544 2406.47032082544 2410.48970047042 2410.48970047042 2314.65035135943 2314.65035135943 2818.20007614023 2818.20007614023 2205.00958134168 1699.35212738225 1699.35212738225 1784.15456399572 1784.15456399572 1534.23174090792 1534.23174090792 1215.45558559314 1215.45558559314 1327.62189348565 1327.62189348565 1494.46643324149 1494.46643324149 1246.97247647093 1246.97247647093 1358.74564830156 2468.0590807749 2212.78007243586 2212.78007243586 1592.51551084897 1592.51551084897 1560.45178620419 1560.45178620419 1585.57153696393 1585.57153696393 3301.39440889732 2212.78007243586 2212.78007243586 1592.51551084897
"X2" 3874.58465806952 3301.4878668072 3301.4878668072 3874.58465806952 3874.58465806952 3534.28411829508 3534.28411829508 3541.06622003501 2787.66782434449 2787.66782434449 3348.42557242023 3348.42557242023 3593.53532632747 3593.53532632747 3654.4169935631 3654.4169935631 2787.66782434449 2787.66782434449 2534.14058026648 2534.14058026648 3313.70643474398 3313.70643474398 4118.55863505423 2780.4979356208 2408.18267292266 2408.18267292266 2022.64454193811 2022.64454193811 2460.64934996492 2460.64934996492 3134.59705349949 3134.59705349949 3917.95469873152 3917.95469873152 3403.26347409493 2502.43599838561 2780.4979356208 2780.4979356208 2408.18267292266 2408.18267292266 2022.64454193811 2022.64454193811 2210.57147046903 2210.57147046903 2345.52565753826 2345.52565753826 2640.84834957294 2640.84834957294 3071.79745539112 1730.15339949004 1662.05394734443 1662.05394734443 1675.318463543 1675.318463543 1817.96746003468 1817.96746003468 2157.12990886793 2157.12990886793 2252.16755885666 2252.16755885666 2384.34646357065 2384.34646357065 2863.97356535448 2863.97356535448 3246.41545136587 1662.05394734443 1675.318463543 1675.318463543 1817.96746003468 1817.96746003468 1983.09690526397 1983.09690526397 1904.00831177673 1904.00831177673 2001.51788697923 2001.51788697923 2099.91354341266 2099.91354341266 2136.34263413612 2136.34263413612 2832.79326278722 2001.66579247955 1593.07812101284 1593.07812101284 1580.62233323541 1580.62233323541 1857.66381591743 1857.66381591743 1812.57199959668 1812.57199959668 1935.50793692599 1935.50793692599 1991.16532354687 1991.16532354687 1963.39791648296 1963.39791648296 2690.63553672345 2690.63553672345 2001.66579247955 1593.07812101284 1593.07812101284 1580.62233323541 1580.62233323541 1281.5124496571 1281.5124496571 978.802685433626 978.802685433626 1122.35037670795 1122.35037670795 1254.96139061219 1254.96139061219 1126.17118186143 1126.17118186143 1441.21632595185 2330.27461833961 2012.66741948223 2012.66741948223 1410.23469470748 1410.23469470748 1326.91614413026 1326.91614413026 1259.23148503318 1259.23148503318 2576.33035813639 2012.66741948223 2012.66741948223 1410.23469470748
"X3" 3913.41987923458 3416.34923398931 3416.34923398931 3913.41987923458 3913.41987923458 3627.65484620747 3627.65484620747 3450.69054404954 2880.04932108769 2880.04932108769 3175.48901616735 3175.48901616735 3592.48150214195 3592.48150214195 3793.82368392986 3793.82368392986 2880.04932108769 2880.04932108769 2573.29269582121 2573.29269582121 3410.16711236297 3410.16711236297 4384.28016981584 2910.02090092909 2401.86170863113 2401.86170863113 1976.4356309246 1976.4356309246 2346.81900557273 2346.81900557273 3001.84783676599 3001.84783676599 3813.25499631039 3813.25499631039 3442.98441652559 2491.93510681778 2910.02090092909 2910.02090092909 2401.86170863113 2401.86170863113 1976.4356309246 1976.4356309246 2128.97611891314 2128.97611891314 2386.12630870227 2386.12630870227 2842.34073711319 2842.34073711319 3165.07714381065 1607.50833492366 1593.09954477037 1593.09954477037 1614.01562336451 1614.01562336451 1727.84270440816 1727.84270440816 1992.24680599982 1992.24680599982 2091.68347264187 2091.68347264187 2169.31730704377 2169.31730704377 2666.53563557055 2666.53563557055 3131.48345370552 1593.09954477037 1614.01562336451 1614.01562336451 1727.84270440816 1727.84270440816 1847.07319527382 1847.07319527382 1708.96685788645 1708.96685788645 1754.99626240367 1754.99626240367 2039.14581874396 2039.14581874396 2299.28473500957 2299.28473500957 2994.98332478501 1808.71186389905 1490.12324707593 1490.12324707593 1385.76688674635 1385.76688674635 1544.06524903379 1544.06524903379 1404.3087170846 1404.3087170846 1494.4884517601 1494.4884517601 1601.45727985581 1601.45727985581 1637.54234171447 1637.54234171447 2435.94200908201 2435.94200908201 1808.71186389905 1490.12324707593 1490.12324707593 1385.76688674635 1385.76688674635 1050.0564985578 1050.0564985578 762.8084383146 762.8084383146 940.179557450218 940.179557450218 1042.63918816658 1042.63918816658 1031.54918452733 1031.54918452733 1534.00877677871 2213.91959153861 1818.59164448811 1818.59164448811 1237.0175935448 1237.0175935448 1101.79170307325 1101.79170307325 956.54659553331 956.54659553331 2545.06088502996 1818.59164448811 1818.59164448811 1237.0175935448
"X4" 3958.47141447479 3529.17914735236 3529.17914735236 3958.47141447479 3958.47141447479 3722.37321494368 3722.37321494368 3377.7778977808 2979.83174543033 2979.83174543033 3046.97537979812 3046.97537979812 3595.84432214537 3595.84432214537 3923.84983346259 3923.84983346259 2979.83174543033 2979.83174543033 2620.8331546505 2620.8331546505 3496.79269134033 3496.79269134033 4603.21027756928 3031.31992653597 2403.95003468165 2403.95003468165 1944.37874082616 1944.37874082616 2265.66784719421 2265.66784719421 2895.65051120525 2895.65051120525 3722.67489368533 3722.67489368533 3466.17228088309 2493.64743069512 3031.31992653597 3031.31992653597 2403.95003468165 2403.95003468165 1944.37874082616 1944.37874082616 2055.03001851917 2055.03001851917 2411.07203918142 2411.07203918142 3000.48077406389 3000.48077406389 3228.41625515558 1517.82967778513 1541.83183743435 1541.83183743435 1564.50576829322 1564.50576829322 1648.2152068333 1648.2152068333 1847.4719209566 1847.4719209566 1948.55422397495 1948.55422397495 1977.79473581008 1977.79473581008 2485.49883835883 2485.49883835883 3024.87093843441 1541.83183743435 1564.50576829322 1564.50576829322 1648.2152068333 1648.2152068333 1714.21315662259 1714.21315662259 1531.61330690139 1531.61330690139 1555.58231250452 1555.58231250452 2004.33213147521 2004.33213147521 2447.29478414106 2447.29478414106 3135.82221308928 1644.82863892457 1398.40603336937 1398.40603336937 1216.24176388388 1216.24176388388 1262.02764074217 1262.02764074217 1048.46718974677 1048.46718974677 1130.87408054963 1130.87408054963 1288.94092487074 1288.94092487074 1379.60965223405 1379.60965223405 2153.71165731895 2153.71165731895 1644.82863892457 1398.40603336937 1398.40603336937 1216.24176388388 1216.24176388388 870.015300445498 870.015300445498 613.393141713403 613.393141713403 813.138421039051 813.138421039051 894.045162912713 894.045162912713 992.11993479707 992.11993479707 1641.7692436911 2135.70300362897 1645.18597892305 1645.18597892305 1087.5986653837 1087.5986653837 927.457298887959 927.457298887959 715.776119757852 715.776119757852 2900.7440497143 1645.18597892305 1645.18597892305 1087.5986653837
"X5" 4011.00028366098 3632.89281078879 3632.89281078879 4011.00028366098 4011.00028366098 3816.73905540404 3816.73905540404 3329.24794737196 3088.9999665559 3088.9999665559 2982.31870518314 2982.31870518314 3603.79144664149 3603.79144664149 4036.66988307054 4036.66988307054 3088.9999665559 3088.9999665559 2679.59770395257 2679.59770395257 3569.22476411583 3569.22476411583 4753.757729503 3136.18958280824 2417.61486825812 2417.61486825812 1933.04760156969 1933.04760156969 2232.19649803079 2232.19649803079 2829.50587523826 2829.50587523826 3654.23578950424 3654.23578950424 3464.94262625915 2505.03964049696 3136.18958280824 3136.18958280824 2417.61486825812 2417.61486825812 1933.04760156969 1933.04760156969 1994.60394095937 1994.60394095937 2415.91805196092 2415.91805196092 3096.41530930966 3096.41530930966 3248.99918100065 1471.21394859385 1515.07361115172 1515.07361115172 1532.2770786042 1532.2770786042 1585.51318372076 1585.51318372076 1735.04565399794 1735.04565399794 1835.46128506169 1835.46128506169 1823.67089902803 1823.67089902803 2330.88228804752 2330.88228804752 2929.68603989033 1515.07361115172 1532.2770786042 1532.2770786042 1585.51318372076 1585.51318372076 1590.49889739119 1590.49889739119 1382.40780484065 1382.40780484065 1420.3115756517 1420.3115756517 1999.90900965975 1999.90900965975 2566.7735357416 2566.7735357416 3239.50347270894 1523.58211616317 1324.77769159569 1324.77769159569 1085.10505889895 1085.10505889895 1031.61351640927 1031.61351640927 772.384667038071 772.384667038071 878.265317420728 878.265317420728 1085.93189515624 1085.93189515624 1217.38028936993 1217.38028936993 1925.33760548713 1925.33760548713 1523.58211616317 1324.77769159569 1324.77769159569 1085.10505889895 1085.10505889895 760.42128761097 760.42128761097 557.684899359282 557.684899359282 761.078834871538 761.078834871538 832.253263245572 832.253263245572 1023.09808364499 1023.09808364499 1763.28424322758 2103.94937602119 1504.31435801554 1504.31435801554 973.266192849053 973.266192849053 831.233096445081 831.233096445081 562.325649670571 562.325649670571 3355.88445977136 1504.31435801554 1504.31435801554 973.266192849053
"X6" 4070.96921109881 3720.76116450641 3720.76116450641 4070.96921109881 4070.96921109881 3908.75958964014 3908.75958964014 3308.98488218754 3208.09937248284 3208.09937248284 2993.54138029467 2993.54138029467 3615.62029860693 3615.62029860693 4125.78116538377 4125.78116538377 3208.09937248284 3208.09937248284 2751.0155850979 2751.0155850979 3624.6122510482 3624.6122510482 4822.14967988602 3217.74393097209 2444.57075290704 2444.57075290704 1946.68771578725 1946.68771578725 2255.90754562813 2255.90754562813 2812.42065177055 2812.42065177055 3613.53043690193 3613.53043690193 3434.18816504978 2521.80724295084 3217.74393097209 3217.74393097209 2444.57075290704 2444.57075290704 1946.68771578725 1946.68771578725 1952.45128032224 1952.45128032224 2399.06187133644 2399.06187133644 3118.61654462354 3118.61654462354 3219.05822655364 1471.74495425072 1516.59142717389 1516.59142717389 1520.82879298427 1520.82879298427 1544.49288197819 1544.49288197819 1664.04453448365 1664.04453448365 1759.49855032848 1759.49855032848 1717.05012115639 1717.05012115639 2210.09329902966 2210.09329902966 2847.41841663766 1516.59142717389 1520.82879298427 1520.82879298427 1544.49288197819 1544.49288197819 1481.53563849688 1481.53563849688 1269.2006400953 1269.2006400953 1358.86196435479 1358.86196435479 2026.48983992238 2026.48983992238 2646.79468858285 2646.79468858285 3293.80546058253 1453.49638235556 1274.2872030452 1274.2872030452 1001.33037696132 1001.33037696132 867.750327776047 867.750327776047 594.867900420289 594.867900420289 757.336241666472 757.336241666472 1011.5163551633 1011.5163551633 1166.48623904935 1166.48623904935 1809.44570953917 1809.44570953917 1453.49638235556 1274.2872030452 1274.2872030452 1001.33037696132 1001.33037696132 731.676143350961 731.676143350961 609.291876815761 609.291876815761 794.356372972713 794.356372972713 869.439666457453 869.439666457453 1130.21894826849 1130.21894826849 1894.77429430317 2121.30017676378 1404.33526940344 1404.33526940344 901.612365096437 901.612365096437 828.625106337942 828.625106337942 510.875402825305 510.875402825305 3682.069823859 1404.33526940344 1404.33526940344 901.612365096437
"X7" 4134.76464359578 3789.01361007919 3789.01361007919 4134.76464359578 4134.76464359578 3996.02515562952 3996.02515562952 3312.204175544 3333.42648648919 3333.42648648919 3070.52303117125 3070.52303117125 3628.6354272495 3628.6354272495 4189.7634603212 4189.7634603212 3333.42648648919 3333.42648648919 2832.33379937556 2832.33379937556 3664.2305275961 3664.2305275961 4817.53270125363 3274.59395157188 2482.35902806809 2482.35902806809 1982.43471755701 1982.43471755701 2329.61928382977 2329.61928382977 2839.24842248367 2839.24842248367 3598.17373903761 3598.17373903761 3377.43092776396 2537.73291414704 3274.59395157188 3274.59395157188 2482.35902806809 2482.35902806809 1982.43471755701 1982.43471755701 1929.10548817051 1929.10548817051 2366.34533297595 2366.34533297595 3077.27262891289 3077.27262891289 3146.00113203722 1508.75196572766 1541.63234013126 1541.63234013126 1527.84128447135 1527.84128447135 1524.44383126323 1524.44383126323 1632.9730545838 1632.9730545838 1719.86556033624 1719.86556033624 1655.98216943028 1655.98216943028 2122.27174772112 2122.27174772112 2776.03774078396 1541.63234013126 1527.84128447135 1527.84128447135 1524.44383126323 1524.44383126323 1390.56452963496 1390.56452963496 1191.67327283828 1191.67327283828 1361.1714603248 1361.1714603248 2076.57514834592 2076.57514834592 2687.21176153802 2687.21176153802 3299.74524116159 1428.54434103278 1246.15500356465 1246.15500356465 961.67620944767 961.67620944767 768.576308044289 768.576308044289 508.95882584699 508.95882584699 752.098662849346 752.098662849346 1048.18414529703 1048.18414529703 1209.56964936212 1209.56964936212 1796.11006229148 1796.11006229148 1428.54434103278 1246.15500356465 1246.15500356465 961.67620944767 961.67620944767 771.299795564577 771.299795564577 747.216784695086 747.216784695086 898.054805682661 898.054805682661 988.313538180526 988.313538180526 1295.3215018197 1295.3215018197 2027.74353371827 2176.1134798177 1342.86106032691 1342.86106032691 869.329549395935 869.329549395935 903.74950365163 903.74950365163 546.854274023394 546.854274023394 3849.76485971568 1342.86106032691 1342.86106032691 869.329549395935
"X8" 4197.88097329794 3834.60116217649 3834.60116217649 4197.88097329794 4197.88097329794 4076.01681659153 4076.01681659153 3331.97308341458 3460.21966944236 3460.21966944236 3197.66154455112 3197.66154455112 3639.64340490258 3639.64340490258 4228.44473233845 4228.44473233845 3460.21966944236 3460.21966944236 2919.7614419732 2919.7614419732 3690.37309693577 3690.37309693577 4754.72259033521 3306.70311057167 2527.48638048742 2527.48638048742 2035.66515763739 2035.66515763739 2442.02013110382 2442.02013110382 2901.3410114338 2901.3410114338 3603.80740582339 3603.80740582339 3300.32882806044 2546.11994869726 3306.70311057167 3306.70311057167 2527.48638048742 2527.48638048742 2035.66515763739 2035.66515763739 1924.06164244449 1924.06164244449 2325.45939598138 2325.45939598138 2987.94870823479 2987.94870823479 3040.99453166272 1567.9046392642 1583.33265814318 1583.33265814318 1549.55568781137 1549.55568781137 1523.3070867815 1523.3070867815 1637.72707319582 1637.72707319582 1714.05600547277 1714.05600547277 1635.54236664628 1635.54236664628 2064.51933473156 2064.51933473156 2712.64301193282 1583.33265814318 1549.55568781137 1549.55568781137 1523.3070867815 1523.3070867815 1320.25268587009 1320.25268587009 1147.49639621323 1147.49639621323 1412.29598329083 1412.29598329083 2140.65587392424 2140.65587392424 2690.53915666256 2690.53915666256 3261.60833244551 1439.09874080655 1238.16380847562 1238.16380847562 959.885070585369 959.885070585369 728.088437137552 728.088437137552 501.336095327052 501.336095327052 837.494557751529 837.494557751529 1169.3666408604 1169.3666408604 1321.10073104044 1321.10073104044 1858.31911718199 1858.31911718199 1439.09874080655 1238.16380847562 1238.16380847562 959.885070585369 959.885070585369 861.148167707452 861.148167707452 941.878663508431 941.878663508431 1050.99639775476 1050.99639775476 1164.28332672724 1164.28332672724 1494.31570880954 1494.31570880954 2152.51588764418 2253.20632867986 1314.85044496971 1314.85044496971 870.418663758178 870.418663758178 1032.9533774683 1032.9533774683 648.450306114564 648.450306114564 3879.18606304599 1314.85044496971 1314.85044496971 870.418663758178
"X9" 4255.81145803021 3854.44884074895 3854.44884074895 4255.81145803021 4255.81145803021 4146.2069322193 4146.2069322193 3361.37791655733 3583.71859442809 3583.71859442809 3359.41242532833 3359.41242532833 3645.44848009994 3645.44848009994 4241.62347670931 4241.62347670931 3583.71859442809 3583.71859442809 3009.51446412701 3009.51446412701 3705.31767916346 3705.31767916346 4648.46809959622 3314.00646436731 2576.4679103939 2576.4679103939 2101.77579520673 2101.77579520673 2581.84298811888 2581.84298811888 2990.09080313913 2990.09080313913 3626.09730932297 3626.09730932297 3208.51644361688 2540.26478724698 3314.00646436731 3314.00646436731 2576.4679103939 2576.4679103939 2101.77579520673 2101.77579520673 1936.83611702395 1936.83611702395 2284.08574654945 2284.08574654945 2866.15484760363 2866.15484760363 2915.16861460373 1634.8988251385 1634.84803998755 1634.84803998755 1582.23027678749 1582.23027678749 1539.04580789023 1539.04580789023 1674.24399068521 1674.24399068521 1739.60268676303 1739.60268676303 1650.85322003508 1650.85322003508 2033.97289160156 2033.97289160156 2654.34308633258 1634.84803998755 1582.23027678749 1582.23027678749 1539.04580789023 1539.04580789023 1273.29163677894 1273.29163677894 1134.37995131633 1134.37995131633 1497.348469148 1497.348469148 2209.23966645015 2209.23966645015 2659.24895551083 2659.24895551083 3183.63001961423 1475.57360046878 1248.11989240534 1248.11989240534 989.743773465715 989.743773465715 740.352014648827 740.352014648827 558.769283193355 558.769283193355 988.570453698794 988.570453698794 1348.59180681365 1348.59180681365 1475.62735752397 1475.62735752397 1969.10345372047 1969.10345372047 1475.57360046878 1248.11989240534 1248.11989240534 989.743773465715 989.743773465715 983.136123758528 983.136123758528 1163.76057452154 1163.76057452154 1232.05979132511 1232.05979132511 1372.82358734902 1372.82358734902 1703.15069268678 1703.15069268678 2259.40592100273 2337.42238947664 1315.30099311926 1315.30099311926 898.91953396029 898.91953396029 1192.66713738018 1192.66713738018 793.927721855064 793.927721855064 3790.62868336315 1315.30099311926 1315.30099311926 898.91953396029
"X10" 4304.04309725408 3845.45216463607 3845.45216463607 4304.04309725408 4304.04309725408 4204.05627625336 4204.05627625336 3393.51618390732 3699.15883017478 3699.15883017478 3540.27111898259 3540.27111898259 3642.84894586541 3642.84894586541 4229.06848854457 4229.06848854457 3699.15883017478 3699.15883017478 3097.81136411164 3097.81136411164 3711.32879796982 3711.32879796982 4513.46769624346 3296.41058271151 2625.82316925875 2625.82316925875 2176.1783632951 2176.1783632951 2737.85242704351 2737.85242704351 3096.92095758919 3096.92095758919 3660.72855887881 3660.72855887881 3107.6114243997 2513.44940390007 3296.41058271151 3296.41058271151 2625.82316925875 2625.82316925875 2176.1783632951 2176.1783632951 1966.966031793 1966.966031793 2249.90552699015 2249.90552699015 2727.36366521379 2727.36366521379 2779.62978622957 1695.44034313633 1689.34572019136 1689.34572019136 1622.13621575315 1622.13621575315 1569.64294709994 1569.64294709994 1738.4981309407 1738.4981309407 1794.07471552337 1794.07471552337 1697.07888544545 1697.07888544545 2027.80113622122 2027.80113622122 2598.25341779511 1689.34572019136 1622.13621575315 1622.13621575315 1569.64294709994 1569.64294709994 1252.40039874069 1252.40039874069 1150.07053126969 1150.07053126969 1601.48194164858 1601.48194164858 2272.84008510056 2272.84008510056 2595.77372431635 2595.77372431635 3070.00017211638 1528.41333024651 1273.85060144724 1273.85060144724 1045.07637849564 1045.07637849564 799.49393145097 799.49393145097 668.103863358978 668.103863358978 1180.44907839036 1180.44907839036 1559.45412752208 1559.45412752208 1647.74616746451 1647.74616746451 2101.5060353239 2101.5060353239 1528.41333024651 1273.85060144724 1273.85060144724 1045.07637849564 1045.07637849564 1119.21693412196 1119.21693412196 1383.37616239399 1383.37616239399 1420.15600957004 1420.15600957004 1589.44711854543 1589.44711854543 1897.78740339786 1897.78740339786 2338.7078211406 2413.61469179263 1339.24345930238 1339.24345930238 948.904118674208 948.904118674208 1359.37813587996 1359.37813587996 961.602253045557 961.602253045557 3604.4860720562 1339.24345930238 1339.24345930238 948.904118674208
