"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57"
"X21" 3165.75767247689 3159.82912250586 2946.23923762221 3134.70437379644 3134.68066954055 2816.72219942721 2854.29308494348 2785.59463387446 3531.05764024488 3528.2663276799 3134.70437379644 3134.68066954055 2816.72219942721 2854.29308494348 2785.59463387446 2803.02520385877 3313.89554248693 3311.14054988683 3108.68707270378 3108.75227081244 3023.94979416444 3023.43811691657 2987.12737438184 2986.85441270385 2905.42180902241 2931.35303895138 2954.59166538813 3313.89554248693 3311.14054988683 3108.68707270378 3108.75227081244 3023.94979416444 3023.43811691657 2987.12737438184 2986.85441270385 2905.42180902241 2931.35303895138 3135.8215995248 3116.6247472184 2988.23644870702 3002.45715076511 3043.65192769756 3043.43112416199 3117.84813262845 3117.31746266047 3121.81813670602 3122.05333128407 3141.75463052126 3131.54264478211 3043.65192769756 3043.43112416199 3117.84813262845 3117.31746266047 3121.81813670602 3122.05333128407 3088.7124380634 3087.96550002392
"X22" 3351.94171064933 3341.82723571977 3043.63344908194 3285.64782283194 3285.62656917841 2881.60398892578 2918.63925164824 2867.01434313357 3734.23955963167 3730.73216235299 3285.64782283194 3285.62656917841 2881.60398892578 2918.63925164824 2867.01434313357 2878.95780872022 3460.14357307054 3459.07331700688 3189.80459452122 3189.83503696092 3073.95022075741 3073.6717748378 3030.09289113145 3029.94286280298 2946.29202673923 2966.33006758608 3120.00377546879 3460.14357307054 3459.07331700688 3189.80459452122 3189.83503696092 3073.95022075741 3073.6717748378 3030.09289113145 3029.94286280298 2946.29202673923 2966.33006758608 3256.21946295028 3204.58725408831 3055.88717925103 3072.89258810783 3098.25726531576 3098.15911762869 3160.09792861489 3159.87695864225 3175.35462767556 3175.44413662192 3264.57220853337 3253.14428319156 3098.25726531576 3098.15911762869 3160.09792861489 3159.87695864225 3175.35462767556 3175.44413662192 3186.21844103135 3186.17889852045
"X23" 3521.48539577051 3508.55767679262 3128.51843369485 3412.40249220281 3412.40707290939 2914.51847847657 2938.20688829278 2928.89392834108 3900.26029695444 3896.46013083063 3412.40249220281 3412.40707290939 2914.51847847657 2938.20688829278 2928.89392834108 2934.89818595265 3585.56228183759 3586.03927667392 3252.24024772555 3252.22731777922 3092.02744956253 3092.08602017444 3035.89765114143 3035.92690611696 2955.31001128918 2959.34941585261 3260.21781439538 3585.56228183759 3586.03927667392 3252.24024772555 3252.22731777922 3092.02744956253 3092.08602017444 3035.89765114143 3035.92690611696 2955.31001128918 2959.34941585261 3379.41924160189 3285.63015160825 3108.87506891559 3122.49407555192 3120.45860147481 3120.50695161225 3172.00487903687 3172.13603183136 3209.45587345409 3209.3932406952 3390.69688014567 3376.13914174286 3120.45860147481 3120.50695161225 3172.00487903687 3172.13603183136 3209.45587345409 3209.3932406952 3284.88482848754 3286.88910951303
"X24" 3669.25473399684 3654.55244175575 3214.19432866056 3529.58538547738 3529.6082976187 2958.01386832093 2958.68962021243 3003.61517922757 4021.83663432437 4018.23446899545 3529.58538547738 3529.6082976187 2958.01386832093 2958.68962021243 3003.61517922757 3005.46018077259 3694.81329133707 3695.59062079397 3330.12505724628 3330.0890651628 3129.50787819043 3129.82588505713 3056.60940562157 3056.77470254807 2985.15308136365 2969.79076360837 3368.34172138445 3694.81329133707 3695.59062079397 3330.12505724628 3330.0890651628 3129.50787819043 3129.82588505713 3056.60940562157 3056.77470254807 2985.15308136365 2969.79076360837 3515.47416706007 3387.93593930264 3182.68594954746 3187.64643425495 3153.08244903036 3153.21169941823 3200.59161581577 3200.89192912018 3266.7603274729 3266.64674088447 3529.61143596451 3510.82211907966 3153.08244903036 3153.21169941823 3200.59161581577 3200.89192912018 3266.7603274729 3266.64674088447 3407.55125891157 3412.95199879698
"X25" 3793.04842330901 3776.93613678911 3318.58248805806 3658.53820742395 3658.55621526802 3067.49884852166 3043.22258491439 3134.4649857011 4096.95034088361 4093.94895046408 3658.53820742395 3658.55621526802 3067.49884852166 3043.22258491439 3134.4649857011 3133.74796629445 3794.62806477541 3793.52263138535 3463.04043063414 3463.01202980748 3248.90372402404 3249.29088555516 3156.1976321855 3156.39573855212 3099.4582576601 3069.07038200609 3443.00272343118 3794.62806477541 3793.52263138535 3463.04043063414 3463.01202980748 3248.90372402404 3249.29088555516 3156.1976321855 3156.39573855212 3099.4582576601 3069.07038200609 3673.30994778933 3541.47454461738 3317.99230398301 3312.22121883746 3247.56326236033 3247.67429675422 3300.39283538467 3300.61083161384 3393.89453630829 3393.84982870474 3690.05922651445 3666.54309791188 3247.56326236033 3247.67429675422 3300.39283538467 3300.61083161384 3393.89453630829 3393.84982870474 3576.28835944676 3584.64357189203
"X26" 3892.39813400598 3874.50927825552 3453.03745412899 3812.72531018421 3812.72121249351 3280.21702248718 3238.98927242486 3350.33821941674 4127.95650075216 4125.74777125654 3812.72531018421 3812.72121249351 3280.21702248718 3238.98927242486 3350.33821941674 3347.30052376902 3887.6915715447 3882.26897760067 3671.4506696716 3671.44957268326 3487.79748079336 3488.06099853153 3374.32370450918 3374.45301314352 3336.89828946212 3301.54791375602 3487.62588604744 3887.6915715447 3882.26897760067 3671.4506696716 3671.44957268326 3487.79748079336 3488.06099853153 3374.32370450918 3374.45301314352 3336.89828946212 3301.54791375602 3852.71245651647 3757.84799990949 3535.44725061648 3521.02274162095 3434.46096783803 3434.48582310039 3501.79166532793 3501.77761742558 3612.97614809468 3613.0511897566 3871.91837908903 3843.53379438108 3434.46096783803 3434.48582310039 3501.79166532793 3501.77761742558 3612.97614809468 3613.0511897566 3796.27424540121 3804.61390494943
"X27" 3966.91587592661 3946.50045503152 3612.76123807912 3985.05284730969 3985.02853141169 3588.36681113956 3546.73813471448 3643.26533366902 4119.71113710021 4118.26262641502 3985.05284730969 3985.02853141169 3588.36681113956 3546.73813471448 3643.26533366902 3637.79562525656 3967.89864692222 3956.44017467573 3937.32370370015 3937.34783583376 3829.26386783227 3829.29705541074 3696.54819408369 3696.55656772121 3681.72339060264 3652.98737207663 3508.59656833082 3967.89864692222 3956.44017467573 3937.32370370015 3937.34783583376 3829.26386783227 3829.29705541074 3696.54819408369 3696.55656772121 3681.72339060264 3652.98737207663 4038.76774438306 4015.5638420307 3816.20134937232 3798.46643234537 3699.99578375027 3699.93226542177 3786.37035434667 3786.15627266412 3900.24294012734 3900.38829824232 4060.22648978907 4027.32166537682 3699.99578375027 3699.93226542177 3786.37035434667 3786.15627266412 3900.24294012734 3900.38829824232 4044.29166707883 4048.17167694885
"X28" 4015.15254728288 3991.70229464412 3774.15815083214 4144.20517598156 4144.17931838632 3930.71060691737 3908.6497233889 3961.03602608336 4077.72879536966 4076.88321547847 4144.20517598156 4144.17931838632 3930.71060691737 3908.6497233889 3961.03602608336 3954.83969164583 4019.90647800066 4002.26882230316 4200.98015934704 4201.00991786027 4195.09709518991 4194.9093238476 4047.17980583734 4047.07838407008 4056.84641200928 4043.24041866149 3513.39585119841 4019.90647800066 4002.26882230316 4200.98015934704 4201.00991786027 4195.09709518991 4194.9093238476 4047.17980583734 4047.07838407008 4056.84641200928 4043.24041866149 4202.34595190028 4259.48255638925 4099.24285273359 4084.48246687036 3981.49725727548 3981.39906947574 4083.04685407136 4082.80291771492 4184.14997483378 4184.25384750497 4225.30572310692 4189.22930925447 3981.49725727548 3981.39906947574 4083.04685407136 4082.80291771492 4184.14997483378 4184.25384750497 4269.0953953089 4264.98617315401
"X29" 4034.65298802867 4008.4887124446 3901.471788673 4243.23675700867 4243.23100244856 4209.28742842596 4222.65683470552 4220.82413716822 4007.20439803857 4006.82702513861 4243.23675700867 4243.23100244856 4209.28742842596 4222.65683470552 4220.82413716822 4218.62101344274 4024.0107771027 4001.9865331481 4378.3476100253 4378.36045394933 4468.46867999192 4468.15645961919 4311.43394128974 4311.27811346391 4346.07738914256 4349.77023665289 3509.48241176084 4024.0107771027 4001.9865331481 4378.3476100253 4378.36045394933 4468.46867999192 4468.15645961919 4311.43394128974 4311.27811346391 4346.07738914256 4349.77023665289 4307.73788368657 4417.1383897449 4299.47788237384 4292.25342881651 4186.59460012125 4186.53003668304 4289.91046691299 4289.82094657058 4367.01808336402 4366.98357827216 4330.40125625948 4293.97051711209 4186.59460012125 4186.53003668304 4289.91046691299 4289.82094657058 4367.01808336402 4366.98357827216 4405.90296506651 4393.56976998668
"X30" 4023.26041982942 3995.7450183212 3960.62369235193 4237.87273743498 4237.89675405339 4326.29520162528 4379.68334484057 4339.94104937817 3913.14483708164 3913.22719400057 4237.87273743498 4237.89675405339 4326.29520162528 4379.68334484057 4339.94104937817 4348.05136623242 3964.73738300929 3941.69749090622 4393.20018153742 4393.18534059977 4538.89739261597 4538.58491318056 4379.92424400936 4379.77911529097 4438.57852826158 4454.57760615133 3503.95858697746 3964.73738300929 3941.69749090622 4393.20018153742 4393.18534059977 4538.89739261597 4538.58491318056 4379.92424400936 4379.77911529097 4438.57852826158 4454.57760615133 4325.19840735131 4426.59179167204 4340.64474098271 4342.04323339766 4229.80384864035 4229.81223610095 4314.54542222749 4314.68923708298 4363.1790556297 4362.98955004653 4344.66001186897 4312.0657122439 4229.80384864035 4229.81223610095 4314.54542222749 4314.68923708298 4363.1790556297 4362.98955004653 4400.52176535524 4383.92801626366
"X31" 3981.06076761738 3954.2619650844 3934.48732057074 4107.0640476273 4107.10960022082 4226.37371512449 4309.73835373773 4271.38352528946 3801.18604832891 3801.84128785003 4107.0640476273 4107.10960022082 4226.37371512449 4309.73835373773 4271.38352528946 4293.9819118978 3839.47080061489 3819.35614675246 4211.27272079959 4211.23671096264 4351.19163254896 4350.97719967996 4197.34140354636 4197.25306851038 4277.51922678325 4295.68439569034 3503.3651694492 3839.47080061489 3819.35614675246 4211.27272079959 4211.23671096264 4351.19163254896 4350.97719967996 4197.34140354636 4197.25306851038 4277.51922678325 4295.68439569034 4243.54454773001 4264.33925120574 4189.45557877888 4197.08247713701 4071.29178109414 4071.36482147879 4116.10537725768 4116.41634829226 4137.93751147527 4137.66827730637 4256.39766531412 4232.28197224273 4071.29178109414 4071.36482147879 4116.10537725768 4116.41634829226 4137.93751147527 4137.66827730637 4233.4272888363 4219.39933757137
"X32" 3912.00470419561 3887.89151701356 3832.77334206219 3866.80426957972 3866.85246783596 3926.31439190007 4018.43626839558 4028.96041522421 3678.28367550153 3679.63183749022 3866.80426957972 3866.85246783596 3926.31439190007 4018.43626839558 4028.96041522421 4064.49129876876 3663.0353506048 3649.04249981977 3861.2950996942 3861.25467523222 3937.02321797058 3936.95614853552 3794.1353414296 3794.12162647462 3891.87681109874 3901.25773615723 3512.7307797616 3663.0353506048 3649.04249981977 3861.2950996942 3861.25467523222 3937.02321797058 3936.95614853552 3794.1353414296 3794.12162647462 3891.87681109874 3901.25773615723 4077.45468228105 3960.77572782106 3875.74784067835 3885.50431801599 3740.5574564523 3740.6559421078 3730.37030666569 3730.70159918409 3730.01743872725 3729.78380352874 4080.94163275555 4068.8534506796 3740.5574564523 3740.6559421078 3730.37030666569 3730.70159918409 3730.01743872725 3729.78380352874 3933.1789854883 3928.2252438094
"X33" 3823.78478984325 3803.3963444025 3689.00200509583 3566.51414001038 3566.54910720016 3509.94425458501 3586.79794224451 3683.06520526249 3552.5487440541 3554.57497681161 3566.51414001038 3566.54910720016 3509.94425458501 3586.79794224451 3683.06520526249 3723.29841509688 3464.41423688698 3457.95634176672 3426.70405740552 3426.67333158497 3405.19843303873 3405.28415031714 3277.26778751034 3277.3252851717 3387.36765720436 3380.79882606005 3534.53668399829 3464.41423688698 3457.95634176672 3426.70405740552 3426.67333158497 3405.19843303873 3405.28415031714 3277.26778751034 3277.3252851717 3387.36765720436 3380.79882606005 3863.51171028944 3591.03114965122 3483.12272174918 3491.5556332164 3327.08367554965 3327.17156926821 3258.65072132607 3258.88483417862 3240.05997245502 3239.94239458063 3856.63092195807 3857.62326154637 3327.08367554965 3327.17156926821 3258.65072132607 3258.88483417862 3240.05997245502 3239.94239458063 3568.3711082962 3575.46926787443
"X34" 3724.84372328824 3708.11791651455 3541.42203640222 3262.28664047708 3262.29859030759 3074.56571253496 3111.20914588722 3315.46530162078 3432.31879938455 3434.84309003778 3262.28664047708 3262.29859030759 3074.56571253496 3111.20914588722 3315.46530162078 3345.41693690438 3275.3406342493 3275.84698538182 3001.75819323111 3001.74575386934 2879.86647033604 2880.06875346546 2768.940252136 2769.04646023415 2884.9995016625 2860.05009185176 3570.69223316492 3275.3406342493 3275.84698538182 3001.75819323111 3001.74575386934 2879.86647033604 2880.06875346546 2768.940252136 2769.04646023415 2884.9995016625 2860.05009185176 3642.59709012869 3238.97884369476 3105.76113125682 3110.56808332915 2932.20746182082 2932.25960692421 2815.17379691802 2815.24699878128 2780.86922401935 2780.89698420362 3626.32812629529 3638.67674287168 2932.20746182082 2932.25960692421 2815.17379691802 2815.24699878128 2780.86922401935 2780.89698420362 3215.43101112248 3233.36958880278
"X35" 3623.52303196739 3609.32786395318 3425.96153526437 3007.7133028909 3007.6996748906 2713.80397315191 2687.88120365283 3004.82724821839 3325.37822045804 3328.06402288445 3007.7133028909 3007.6996748906 2713.80397315191 2687.88120365283 3004.82724821839 3005.40745930243 3125.25160231308 3130.33299061012 2675.12849518973 2675.13652618856 2478.24530496513 2478.49280073619 2384.69141631879 2384.80859478093 2499.36770053488 2458.62419825296 3621.3545901468 3125.25160231308 3130.33299061012 2675.12849518973 2675.13652618856 2478.24530496513 2478.49280073619 2384.69141631879 2384.80859478093 2499.36770053488 2458.62419825296 3453.45938034442 2982.37968979165 2831.31048320816 2831.5135951304 2650.38751390146 2650.39231639048 2506.195488142 2506.10350455597 2457.40884026955 2457.55850243794 3430.65870633826 3450.06100685553 2650.38751390146 2650.39231639048 2506.195488142 2506.10350455597 2457.40884026955 2457.55850243794 2945.78119640439 2969.43055665378
"X36" 3527.39718046426 3513.75415355146 3365.48361116541 2841.66390928151 2841.63342124237 2498.47487297958 2406.51049244249 2810.5985477386 3236.56900908991 3238.98067564573 2841.66390928151 2841.63342124237 2498.47487297958 2406.51049244249 2810.5985477386 2771.38584636188 3031.21976309817 3037.55015960707 2504.11547503972 2504.13678385326 2277.99133596561 2278.20767683411 2201.83017475294 2201.92282831051 2308.0969328547 2260.13079645285 3678.17061683111 3031.21976309817 3037.55015960707 2504.11547503972 2504.13678385326 2277.99133596561 2278.20767683411 2201.83017475294 2201.92282831051 2308.0969328547 2260.13079645285 3322.86383138998 2865.79641165456 2711.51504655345 2708.13008693402 2538.00536747855 2537.97438715772 2394.09412545638 2393.90902919906 2331.64307737078 2331.8380697256 3297.65102033646 3318.3344722086 2538.00536747855 2537.97438715772 2394.09412545638 2393.90902919906 2331.64307737078 2331.8380697256 2803.39150705489 2825.30200294699
"X37" 3441.75044351038 3426.3791129131 3361.54397632163 2776.37403934986 2776.34410876879 2453.63017905892 2322.00534376128 2753.62088391628 3166.63884155351 3168.36500496149 2776.37403934986 2776.34410876879 2453.63017905892 2322.00534376128 2753.62088391628 2684.24119378177 2992.48992914757 2997.03768202706 2495.39879666641 2495.41969221592 2290.33374819337 2290.46124426209 2232.74624665501 2232.79305665292 2325.2397959819 2283.46147139662 3724.59517386155 2992.48992914757 2997.03768202706 2495.39879666641 2495.41969221592 2290.33374819337 2290.46124426209 2232.74624665501 2232.79305665292 2325.2397959819 2283.46147139662 3257.92772553924 2884.79195835564 2743.40992564933 2739.30152697019 2592.38391014756 2592.34593433866 2474.29101021331 2474.12973145591 2400.53683645982 2400.67874335495 3234.59531730789 3251.04838709949 2592.38391014756 2592.34593433866 2474.29101021331 2474.12973145591 2400.53683645982 2400.67874335495 2790.48192985683 2803.72273237688
"X38" 3368.63384398365 3349.61837761853 3395.04663075503 2795.72684155073 2795.71475924157 2553.24080195893 2434.27833068842 2811.67473847 3112.48797519301 3113.28120772367 2795.72684155073 2795.71475924157 2553.24080195893 2434.27833068842 2811.67473847 2743.28060479873 2992.24700138771 2993.32344071228 2606.29031709948 2606.29833366747 2460.11755597824 2460.12642101752 2424.39301078057 2424.38849163304 2500.2517242902 2479.0403011888 3740.68682210366 2992.24700138771 2993.32344071228 2606.29031709948 2606.29833366747 2460.11755597824 2460.12642101752 2424.39301078057 2424.38849163304 2500.2517242902 2479.0403011888 3246.07564938723 2990.6943490019 2873.48248543465 2872.397286709 2755.5995621591 2755.58163639923 2680.24283612958 2680.20031539132 2601.01743202483 2601.03602477438 3227.93163475195 3236.57052847464 2755.5995621591 2755.58163639923 2680.24283612958 2680.20031539132 2601.01743202483 2601.03602477438 2870.1607867342 2871.17906248178
"X39" 3307.01185044053 3283.30115385278 3435.44557359674 2864.59994985171 2864.6134086521 2735.88350513102 2687.69249584185 2932.83780906264 3068.52910363729 3068.39452049714 2864.59994985171 2864.6134086521 2735.88350513102 2687.69249584185 2932.83780906264 2906.20745401517 3005.23862127222 3002.958859465 2765.37250585259 2765.36362099595 2692.55390012188 2692.44432456782 2684.09572183221 2684.04669517482 2743.03931504757 2751.90534267208 3709.60102569189 3005.23862127222 3002.958859465 2765.37250585259 2765.36362099595 2692.55390012188 2692.44432456782 2684.09572183221 2684.04669517482 2743.03931504757 2751.90534267208 3262.30972182786 3112.57912816678 3021.9853995948 3027.37403035352 2940.60212009602 2940.61221233007 2913.13293879649 2913.22608095596 2838.30751256614 2838.19880354061 3250.91136931783 3251.02538754163 2940.60212009602 2940.61221233007 2913.13293879649 2913.22608095596 2838.30751256614 2838.19880354061 2983.82706887055 2973.99193959609
"X40" 3253.79664472549 3225.34378143209 3454.19110052537 2944.55142498283 2944.5836574988 2932.9253836988 2987.51069402529 3059.43667654046 3028.67405038295 3027.86348978957 2944.55142498283 2944.5836574988 2932.9253836988 2987.51069402529 3059.43667654046 3101.38336994049 3008.00822180126 3004.01039244173 2902.90905908141 2902.88985496774 2893.89153754571 2893.69768203227 2919.25704769373 2919.18033232675 2962.90223623274 3000.05354232487 3623.59572177504 3008.00822180126 3004.01039244173 2902.90905908141 2902.88985496774 2893.89153754571 2893.69768203227 2919.25704769373 2919.18033232675 2962.90223623274 3000.05354232487 3280.32861714371 3186.82866668539 3116.5098389663 3130.70198455457 3067.81818401671 3067.84183554833 3082.97011932695 3083.12940864048 3025.02740566268 3024.85686407813 3275.38725815102 3269.00880764213 3067.81818401671 3067.84183554833 3082.97011932695 3083.12940864048 3025.02740566268 3024.85686407813 3075.55813668455 3060.66132774202
"X41" 3205.25048259435 3172.77575536212 3436.26240486512 3008.59896560171 3008.63065313881 3095.73092914435 3225.21294238413 3151.1187214794 2988.17789679604 2987.09275440278 3008.59896560171 3008.63065313881 3095.73092914435 3225.21294238413 3151.1187214794 3246.50683881687 2987.37202446032 2983.96020900719 2977.3585820777 2977.34207828888 3007.43703608169 3007.23674717377 3072.78552587688 3072.71023709782 3103.47005111139 3150.52555387176 3487.15831445979 2987.37202446032 2983.96020900719 2977.3585820777 2977.34207828888 3007.43703608169 3007.23674717377 3072.78552587688 3072.71023709782 3103.47005111139 3150.52555387176 3282.54395180051 3181.31658232367 3119.88345965122 3143.89191010333 3095.83105913244 3095.84505313587 3142.82320310969 3142.93914752792 3113.84630737785 3113.71452538591 3282.47380312235 3273.29486171483 3095.83105913244 3095.84505313587 3142.82320310969 3142.93914752792 3113.84630737785 3113.71452538591 3112.81510185145 3100.77555433044
"X42" 3158.17852111534 3122.718638131 3384.45229788215 3048.54482180438 3048.55089938624 3209.51469355901 3303.22226832708 3196.49125606442 2944.63002909282 2943.68234013727 3048.54482180438 3048.55089938624 3209.51469355901 3303.22226832708 3196.49125606442 3266.97772952037 2943.49400501939 2942.62501677904 2986.17962470851 2986.17745279473 3028.67577976723 3028.60130288818 3138.28294313729 3138.25568992127 3157.86634775098 3177.49918032308 3315.59292214655 2943.49400501939 2942.62501677904 2986.17962470851 2986.17745279473 3028.67577976723 3028.60130288818 3138.28294313729 3138.25568992127 3157.86634775098 3177.49918032308 3264.69112331952 3103.43457642343 3039.79515228513 3073.66044010065 3032.19648292804 3032.19140300988 3100.7545761862 3100.75200615793 3109.17864501875 3109.16877728451 3267.48231547667 3259.37447268679 3032.19648292804 3032.19140300988 3100.7545761862 3100.75200615793 3109.17864501875 3109.16877728451 3094.44697082996 3092.36499569405
"X43" 3110.54483832195 3073.0454933847 3314.15303835702 3071.79753340612 3071.75426795586 3287.91303250916 3152.57375820632 3208.27237190893 2897.75603040944 2897.26153529746 3071.79753340612 3071.75426795586 3287.91303250916 3152.57375820632 3208.27237190893 3109.36679245657 2886.12856422054 2888.75232508575 2955.91547611129 2955.93154692484 2992.43296664895 2992.6716973773 3147.99181653889 3148.07916781487 3157.14303884184 3095.12392855202 3128.8047001112 2886.12856422054 2888.75232508575 2955.91547611129 2955.93154692484 2992.43296664895 2992.6716973773 3147.99181653889 3148.07916781487 3157.14303884184 3095.12392855202 3233.1613139022 2987.77486166906 2915.11182892194 2958.44824146848 2918.73710335564 2918.73371428775 3003.26203474775 3003.15475528477 3052.1281756149 3052.2671070524 3237.11162248763 3233.00640667551 2918.73710335564 2918.73371428775 3003.26203474775 3003.15475528477 3052.1281756149 3052.2671070524 3042.3334789772 3054.45303363024
