"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29"
"X11" 1558.54347339161 1725.22016462229 1792.55632186397 1835.93757594128 2128.52560712692 2036.83017951801 1644.5023204036 1792.55632186397 1835.93757594128 2128.52560712692 2036.83017951801 1942.65725181694 2141.68236699379 2067.12060296889 2126.21365430905 2122.33406629236 1990.78723572867 1942.65725181694 2141.68236699379 2067.12060296889 2126.21365430905 2122.33406629236 1990.78723572867 1963.63561026332 1954.2423937761 1954.2423937761 1667.32140924899 1667.32140924899 1826.84689418628
"X12" 1536.08647974721 1762.59257059683 1800.66969177173 1830.96006684277 2162.64335177201 2095.83056387134 1605.79688448285 1800.66969177173 1830.96006684277 2162.64335177201 2095.83056387134 1907.10180424363 2158.15594818751 2104.31600283962 2151.03166504456 2148.27979468325 2007.48316506681 1907.10180424363 2158.15594818751 2104.31600283962 2151.03166504456 2148.27979468325 2007.48316506681 1976.42698294781 2014.60205158027 2014.60205158027 1750.58427267579 1750.58427267579 1858.50657594911
"X13" 1504.89803469582 1792.73806226952 1798.92356279267 1817.13834770837 2187.64308748434 2144.31272659398 1561.02644039433 1798.92356279267 1817.13834770837 2187.64308748434 2144.31272659398 1865.73489344509 2165.47521135728 2131.87880445726 2166.54647170917 2164.84505628815 2019.35651536465 1865.73489344509 2165.47521135728 2131.87880445726 2166.54647170917 2164.84505628815 2019.35651536465 1985.97746677316 2060.09695953219 2060.09695953219 1825.67015331677 1825.67015331677 1882.46628125372
"X14" 1464.57558153922 1810.3915981382 1782.97051494022 1791.41012908669 2198.81047877119 2175.27580956138 1511.90666434874 1782.97051494022 1791.41012908669 2198.81047877119 2175.27580956138 1820.32040544198 2159.60762869564 2144.03708111059 2169.49412872278 2168.65767091127 2024.64454473421 1820.32040544198 2159.60762869564 2144.03708111059 2169.49412872278 2168.65767091127 2024.64454473421 1990.35747282347 2083.49367363315 2083.49367363315 1882.23460598705 1882.23460598705 1895.0982164504
"X15" 1415.48460955656 1812.69955939777 1750.65526078569 1752.62013045893 2192.96538724377 2183.60532448002 1460.62759143418 1750.65526078569 1752.62013045893 2192.96538724377 2183.60532448002 1773.13264939789 2138.3291312568 2136.96040514071 2157.65062527404 2157.40797790699 2021.90486078358 1773.13264939789 2138.3291312568 2136.96040514071 2157.65062527404 2157.40797790699 2021.90486078358 1988.54571870078 2080.36522514791 2080.36522514791 1911.6794363016 1911.6794363016 1894.83625359789
"X16" 1361.09547304979 1806.49452367431 1708.63745306384 1707.28084248741 2173.10884406559 2171.78653824129 1411.29488342851 1708.63745306384 1707.28084248741 2173.10884406559 2171.78653824129 1728.50551303938 2106.69213906079 2114.6323327068 2132.99337641577 2133.07860049047 2010.9991475871 1728.50551303938 2106.69213906079 2114.6323327068 2132.99337641577 2133.07860049047 2010.9991475871 1983.17125474531 2057.582876658 2057.582876658 1912.93078722622 1912.93078722622 1888.4000297873
"X17" 1306.04279795481 1801.06958292459 1666.13618102433 1664.04961838388 2144.07902014418 2144.78533996315 1368.53968533278 1666.13618102433 1664.04961838388 2144.07902014418 2144.78533996315 1691.1826453351 2071.81430659997 2083.4824362338 2098.7591997491 2098.94528863877 1992.17402993255 1691.1826453351 2071.81430659997 2083.4824362338 2098.7591997491 2098.94528863877 1992.17402993255 1977.76626257327 2025.16667520848 2025.16667520848 1888.53293974891 1888.53293974891 1884.25595044953
"X18" 1256.63930270607 1804.92457798977 1633.27158957583 1631.95607721151 2111.57708252918 2109.75034458754 1337.0409405448 1633.27158957583 1631.95607721151 2111.57708252918 2109.75034458754 1665.18281571748 2041.31437266229 2051.63906063119 2058.83576843387 2058.98100370656 1965.91269825007 1665.18281571748 2041.31437266229 2051.63906063119 2058.83576843387 2058.98100370656 1965.91269825007 1975.44291906635 1993.63357302483 1993.63357302483 1849.0407992467 1849.0407992467 1888.45723375492
"X19" 1219.8387112448 1821.39768501848 1617.29113427664 1617.07325808054 2079.55413354047 2072.95100903247 1320.70335166671 1617.29113427664 1617.07325808054 2079.55413354047 2072.95100903247 1652.85923588503 2020.118386097 2025.67471993521 2015.98414765551 2016.04369597179 1932.67450507697 1652.85923588503 2020.118386097 2025.67471993521 2015.98414765551 2016.04369597179 1932.67450507697 1977.21829915557 1969.01302912572 1969.01302912572 1808.64172224644 1808.64172224644 1901.05144443872
"X20" 1201.38867431532 1846.62322953372 1619.62026789133 1620.1073497938 2048.17175219741 2036.78405412864 1321.73249036206 1619.62026789133 1620.1073497938 2048.17175219741 2036.78405412864 1654.45415904216 2008.12795946448 2007.639983779 1970.36354099609 1970.35628484807 1892.96213422453 1654.45415904216 2008.12795946448 2007.639983779 1970.36354099609 1970.35628484807 1892.96213422453 1981.23773759982 1949.52717506229 1949.52717506229 1777.25986394987 1777.25986394987 1915.86564783673
"X21" 1204.78528507854 1871.67053631296 1636.38091760659 1637.04770317108 2014.18029532354 1999.57978235755 1340.37431116836 1636.38091760659 1637.04770317108 2014.18029532354 1999.57978235755 1668.4691092304 2000.84817758298 1995.07602120822 1919.68475363731 1919.64708908111 1847.60930416551 1668.4691092304 2000.84817758298 1995.07602120822 1919.68475363731 1919.64708908111 1847.60930416551 1983.57356008299 1926.9581393709 1926.9581393709 1756.71834714724 1756.71834714724 1923.80964147544
"X22" 1232.10666815582 1887.44671192427 1662.4054788788 1662.77997759356 1973.61445178622 1958.54735029431 1375.89465393398 1662.4054788788 1662.77997759356 1973.61445178622 1958.54735029431 1692.82187742174 1992.84997500491 1984.29811961979 1861.05292476137 1861.02311890104 1797.69325927813 1692.82187742174 1992.84997500491 1984.29811961979 1861.05292476137 1861.02311890104 1797.69325927813 1980.08201257527 1892.12638611284 1892.12638611284 1745.04424946854 1745.04424946854 1916.83432434249
"X23" 1280.85069840205 1889.08357431267 1691.64154877647 1691.55195199857 1922.57543052006 1909.78971584207 1424.71932096569 1691.64154877647 1691.55195199857 1922.57543052006 1909.78971584207 1724.16862321341 1978.65477908853 1970.37603686116 1791.21367824909 1791.20820389131 1744.96264127833 1724.16862321341 1978.65477908853 1970.37603686116 1791.21367824909 1791.20820389131 1744.96264127833 1967.5669808976 1837.83978542694 1837.83978542694 1731.87079905185 1731.87079905185 1894.37958005262
"X24" 1343.30782798722 1877.835957465 1718.13598699742 1717.75169116166 1858.19358861012 1849.38743429083 1480.10846393126 1718.13598699742 1717.75169116166 1858.19358861012 1849.38743429083 1757.53815901769 1953.81773441458 1948.12495483843 1707.27699550843 1707.28365681523 1691.18429688361 1757.53815901769 1953.81773441458 1948.12495483843 1707.27699550843 1707.28365681523 1691.18429688361 1944.16988803354 1761.26272880007 1761.26272880007 1701.74356995742 1701.74356995742 1864.29355873503
"X25" 1407.86202698851 1859.42856157296 1736.31164824705 1735.96097001502 1778.99252696012 1774.39111190029 1533.00937300779 1736.31164824705 1735.96097001502 1778.99252696012 1774.39111190029 1786.20337084674 1915.18880698626 1912.88782671327 1607.4069534391 1607.3988436568 1636.91958539649 1786.20337084674 1915.18880698626 1912.88782671327 1607.4069534391 1607.3988436568 1636.91958539649 1908.76673809493 1664.09073046072 1664.09073046072 1641.26615863327 1641.26615863327 1838.27776628946
"X26" 1461.35790266414 1839.9034488576 1740.3922205888 1740.3238759077 1684.7144877948 1683.30508774552 1573.63609897246 1740.3922205888 1740.3238759077 1684.7144877948 1683.30508774552 1802.03308978726 1860.36113032125 1860.73086119034 1491.43324458489 1491.39065868531 1580.77275349228 1802.03308978726 1860.36113032125 1860.73086119034 1491.43324458489 1491.39065868531 1580.77275349228 1859.99324772002 1550.66160302889 1550.66160302889 1545.28240002308 1545.28240002308 1824.73660011687
"X27" 1492.12863721651 1821.56413649381 1724.2454814516 1724.48479397436 1576.50775791728 1576.72577992445 1593.62406619549 1724.2454814516 1724.48479397436 1576.50775791728 1576.72577992445 1796.82526347715 1787.44788855393 1788.88296128657 1361.82912045193 1361.75567835329 1520.00682184044 1796.82526347715 1787.44788855393 1788.88296128657 1361.82912045193 1361.75567835329 1520.00682184044 1796.00482767727 1425.88225808893 1425.88225808893 1419.84951575612 1419.84951575612 1822.97811069886
"X28" 1492.98449766848 1801.61674997135 1682.73163971185 1683.09686078528 1458.10490720145 1458.62038766241 1588.31138484145 1682.73163971185 1683.09686078528 1458.10490720145 1458.62038766241 1764.67537903637 1696.13377768697 1697.09596366346 1225.17268473334 1225.09731246317 1452.80190303172 1764.67537903637 1696.13377768697 1697.09596366346 1225.17268473334 1225.09731246317 1452.80190303172 1715.72737526476 1294.81696300949 1294.81696300949 1281.07654157363 1281.07654157363 1822.31602845215
"X29" 1463.31050893717 1774.60815431813 1614.61570204405 1614.85727527399 1337.73556956113 1337.99222354882 1558.45924133787 1614.61570204405 1614.85727527399 1337.73556956113 1337.99222354882 1704.75137179596 1589.99800726185 1589.81292121177 1093.54061380494 1093.50541187018 1381.41333984194 1704.75137179596 1589.99800726185 1589.81292121177 1093.54061380494 1093.50541187018 1381.41333984194 1621.39362570104 1164.50180747359 1164.50180747359 1150.56824528031 1150.56824528031 1807.21897933695
"X30" 1409.5137689655 1737.51757351175 1525.77998098956 1525.74046683712 1229.51804872097 1229.81682947379 1510.68183692376 1525.77998098956 1525.74046683712 1229.51804872097 1229.81682947379 1623.27529511611 1478.91806721999 1478.05048755607 984.672993519169 984.714190389778 1314.5881387166 1623.27529511611 1478.91806721999 1478.05048755607 984.672993519169 984.714190389778 1314.5881387166 1521.08426986098 1046.73267760788 1046.73267760788 1049.51134650404 1049.51134650404 1766.39099104528
"X31" 1343.42447452123 1694.57909865641 1430.63895758733 1430.33172371804 1152.60641045942 1153.73956450372 1456.09647335178 1430.63895758733 1430.33172371804 1152.60641045942 1153.73956450372 1533.40816078191 1379.65473034088 1379.35274108348 919.647294750838 919.779397554112 1267.36506844558 1533.40816078191 1379.65473034088 1379.35274108348 919.647294750838 919.779397554112 1267.36506844558 1429.43272485502 959.297738026054 959.297738026054 993.821458110027 993.821458110027 1701.22978669974
"X32" 1278.81099604097 1658.61521226948 1349.89985913877 1349.46061229032 1126.85476591082 1129.49328054184 1407.1951604408 1349.89985913877 1349.46061229032 1126.85476591082 1129.49328054184 1452.26336497009 1313.00923757565 1314.50428143756 917.440662830041 917.651958602958 1257.08982411899 1452.26336497009 1313.00923757565 1314.50428143756 917.440662830041 917.651958602958 1257.08982411899 1365.02600802846 923.236809819415 923.236809819415 992.090361646395 992.090361646395 1628.85110686543
"X33" 1228.00626947786 1647.70622361494 1305.72382844892 1305.29314786506 1167.88604086815 1172.06491974393 1374.7928666005 1305.72382844892 1305.29314786506 1167.88604086815 1172.06491974393 1396.74682602066 1299.1708082369 1302.91247803058 990.156645354517 990.415283127408 1298.35791836025 1396.74682602066 1299.1708082369 1302.91247803058 990.156645354517 990.415283127408 1298.35791836025 1346.04706645376 957.846411575281 957.846411575281 1047.17401170725 1047.17401170725 1577.22329017024
"X34" 1202.90962738532 1680.8752090432 1320.37918187358 1320.07550466443 1290.27369486835 1295.29104427903 1369.235767359 1320.37918187358 1320.07550466443 1290.27369486835 1295.29104427903 1383.55426044751 1358.03073190797 1363.53201543649 1148.3183384654 1148.57403020807 1405.00356502737 1383.55426044751 1358.03073190797 1363.53201543649 1148.3183384654 1148.57403020807 1405.00356502737 1390.43099727902 1081.88240850661 1081.88240850661 1160.7397722015 1160.7397722015 1576.3361139444
"X35" 1213.29612376901 1773.75938161217 1412.14301044735 1412.04833479085 1503.91894910925 1508.43134584171 1398.77242347069 1412.14301044735 1412.04833479085 1503.91894910925 1508.43134584171 1426.32532499459 1505.3646723364 1511.29130130084 1397.83211699582 1398.0214176555 1586.50950521127 1426.32532499459 1505.3646723364 1511.29130130084 1397.83211699582 1398.0214176555 1586.50950521127 1512.3416214544 1308.9506757462 1308.9506757462 1334.50420036505 1334.50420036505 1651.79192007332
"X36" 1258.50662967876 1924.75442531763 1579.26309141167 1579.36613070451 1795.65544096944 1798.1797544925 1461.35375083914 1579.26309141167 1579.36613070451 1795.65544096944 1798.1797544925 1523.50591020551 1736.35853248882 1741.02332027476 1721.98534329252 1722.05683779353 1830.91760002363 1523.50591020551 1736.35853248882 1741.02332027476 1721.98534329252 1722.05683779353 1830.91760002363 1707.1052631739 1626.98514701898 1626.98514701898 1570.22545932041 1570.22545932041 1806.63347516885
"X37" 1327.26401578838 2112.21332546003 1797.99973588001 1798.19645332869 2129.01311603841 2128.58651357915 1544.52870681081 1797.99973588001 1798.19645332869 2129.01311603841 2128.58651357915 1657.41317068863 2024.1201227117 2026.23568800906 2082.11563838787 2082.05233108294 2104.62824376506 1657.41317068863 2024.1201227117 2026.23568800906 2082.11563838787 2082.05233108294 2104.62824376506 1949.9264295622 1996.87567452706 1996.87567452706 1866.05216475727 1866.05216475727 2016.57880396102
"X38" 1402.22869482273 2301.04785550703 2030.63316382278 2030.78958460382 2455.24106170655 2451.91607294322 1630.09314069044 2030.63316382278 2030.78958460382 2455.24106170655 2451.91607294322 1800.61021097565 2328.25371223217 2327.58604624409 2429.10533031701 2428.93292206746 2362.83412290732 1800.61021097565 2328.25371223217 2327.58604624409 2429.10533031701 2428.93292206746 2362.83412290732 2203.85552661542 2364.00415004826 2364.00415004826 2209.11546326996 2209.11546326996 2237.80589690637
"X39" 1466.06960220676 2454.62903349374 2238.07028042432 2238.09975226656 2728.47259592856 2723.41990589687 1700.27992896973 2238.07028042432 2238.09975226656 2728.47259592856 2723.41990589687 1925.22133700062 2607.7635965166 2605.36923709579 2718.30226513848 2718.08199428308 2563.88222884071 1925.22133700062 2607.7635965166 2605.36923709579 2718.30226513848 2718.08199428308 2563.88222884071 2431.69804039193 2675.3252763175 2675.3252763175 2567.10994959193 2567.10994959193 2422.36624933989
"X40" 1507.08216255679 2547.61706962248 2392.69309119182 2392.60050059543 2920.01568203516 2915.17332600003 1743.47571044463 2392.69309119182 2392.60050059543 2920.01568203516 2915.17332600003 2012.03608334635 2833.92832989424 2831.84472617462 2923.05010000949 2922.85993145802 2682.72798089807 2012.03608334635 2833.92832989424 2831.84472617462 2923.05010000949 2922.85993145802 2682.72798089807 2607.82237863882 2896.19481371527 2896.19481371527 2883.01786487214 2883.01786487214 2535.38835001358
"X41" 1522.43997625226 2574.52325911959 2486.61224880998 2486.48349980597 3026.51551768309 3023.92325603622 1757.48083618773 2486.61224880998 2486.48349980597 3026.51551768309 3023.92325603622 2056.09453296609 2998.39008019096 2998.90356401962 3041.96391530501 3041.87545463519 2718.47515275324 2056.09453296609 2998.39008019096 2998.90356401962 3041.96391530501 3041.87545463519 2718.47515275324 2725.49130362666 3020.57053417629 3020.57053417629 3077.0113322608 3077.0113322608 2567.01866144578
"X42" 1517.89180823296 2550.07379877134 2531.87510205702 2531.82570399698 3068.47036221278 3069.58024906782 1749.06555247413 2531.87510205702 2531.82570399698 3068.47036221278 3069.58024906782 2066.52061577614 3113.12324546614 3117.95149413273 3096.82573475238 3096.88538851377 2692.69150090591 2066.52061577614 3113.12324546614 3117.95149413273 3096.82573475238 3096.88538851377 2692.69150090591 2796.67461404016 3070.0965677511 3070.0965677511 3057.87982052328 3057.87982052328 2533.69342586995
"X43" 1503.82595748168 2500.29022131825 2551.87258498731 2551.99423364483 3078.61683848683 3083.91580044803 1729.72919724808 2551.87258498731 2551.99423364483 3078.61683848683 3083.91580044803 2060.24427384514 3201.62048431677 3211.42651461452 3120.83805010065 3121.05975293565 2638.08969571889 2060.24427384514 3201.62048431677 3211.42651461452 3120.83805010065 3121.05975293565 2638.08969571889 2843.7679297869 3081.19407372191 3081.19407372191 2743.70979519175 2743.70979519175 2467.14379218524
