"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63"
"X11" 2021.17858900782 2021.17858900782 2610.84862028197 3036.67403447126 2617.75047053219 2617.75047053219 2180.11716155181 2180.11716155181 3922.61029941965 3922.61029941965 4055.26025055039 4055.26025055039 3062.62919446127 2703.47212683289 2737.45165400383 2737.45165400383 2350.23440711777 2350.23440711777 2097.09200356669 3922.61029941965 3922.61029941965 4055.26025055039 4055.26025055039 3293.96027160965 3293.96027160965 2785.52250605682 2785.52250605682 2984.99794498516 2984.99794498516 3076.63735200951 3076.63735200951 2584.466561583 2363.30802323652 2363.30802323652 2244.13917776663 2244.13917776663 3143.68100483012 3143.68100483012 2806.32826949775 2806.32826949775 3089.91377251184 3089.91377251184 3216.85951092025 3216.85951092025 2642.57945817447 2642.57945817447 2805.33010280167 2805.33010280167 3253.51467757792 3253.51467757792 3193.92548773863 2512.37454470823 2825.75238840485 2825.75238840485 3164.02575238205 3164.02575238205 2874.57519880877 2874.57519880877 2740.41253698652 2804.63087832846 2804.63087832846 2424.88148679152 2545.40908888462
"X12" 2009.88587912879 2009.88587912879 2685.09040929957 3145.95679383662 2686.26427408094 2686.26427408094 2283.06470360952 2283.06470360952 3946.17570642297 3946.17570642297 4113.02154618075 4113.02154618075 3067.17276797173 2741.25969972849 2781.34520242713 2781.34520242713 2397.47965133228 2397.47965133228 2145.33106991096 3946.17570642297 3946.17570642297 4113.02154618075 4113.02154618075 3363.3247740451 3363.3247740451 2829.45622727425 2829.45622727425 3042.12075592641 3042.12075592641 3198.46958538147 3198.46958538147 2707.30523023607 2362.08950570463 2362.08950570463 2235.4243637443 2235.4243637443 3246.72327129936 3246.72327129936 2845.06228301625 2845.06228301625 3128.44178963662 3128.44178963662 3302.05060462592 3302.05060462592 2657.82174484591 2657.82174484591 2845.43798930828 2845.43798930828 3311.54734199468 3311.54734199468 3256.66953599367 2557.91082654054 2861.09479568242 2861.09479568242 3240.21228375551 3240.21228375551 2900.66933744211 2900.66933744211 2770.19913918834 2845.25782725637 2845.25782725637 2529.56207181011 2571.85219166501
"X13" 1991.53431959378 1991.53431959378 2746.00822641386 3225.69775856492 2733.5790399859 2733.5790399859 2370.49723249064 2370.49723249064 3951.07541996383 3951.07541996383 4146.09848084083 4146.09848084083 3045.0524214574 2756.31689328709 2803.30047626604 2803.30047626604 2435.24402016281 2435.24402016281 2177.30861024331 3951.07541996383 3951.07541996383 4146.09848084083 4146.09848084083 3417.66194925444 3417.66194925444 2867.66852297264 2867.66852297264 3091.32796690448 3091.32796690448 3298.96493916329 3298.96493916329 2800.42494570676 2368.58081126328 2368.58081126328 2231.03758967576 2231.03758967576 3333.44534500888 3333.44534500888 2878.27692821281 2878.27692821281 3157.80009603903 3157.80009603903 3367.52972715268 3367.52972715268 2672.90042299831 2672.90042299831 2893.78938557284 2893.78938557284 3365.13056976011 3365.13056976011 3303.1225478299 2602.57295173428 2904.83260016147 2904.83260016147 3312.05792121287 3312.05792121287 2931.77559678831 2931.77559678831 2789.9870528358 2890.95004949966 2890.95004949966 2622.85537300982 2597.76465084891
"X14" 1966.04589235537 1966.04589235537 2786.07706871322 3264.00373444202 2750.28651439233 2750.28651439233 2431.86471553326 2431.86471553326 3934.08008050392 3934.08008050392 4149.45836750683 4149.45836750683 2993.73441484772 2741.45515081479 2795.77370996179 2795.77370996179 2458.81781780001 2458.81781780001 2187.04914334663 3934.08008050392 3934.08008050392 4149.45836750683 4149.45836750683 3451.61696335505 3451.61696335505 2896.13883044903 2896.13883044903 3127.1669080735 3127.1669080735 3367.68133995758 3367.68133995758 2850.08902583217 2384.38753717801 2384.38753717801 2232.58858209848 2232.58858209848 3395.40432563838 3395.40432563838 2902.4116840868 2902.4116840868 3173.75953797107 3173.75953797107 3406.14282754768 3406.14282754768 2686.68238726978 2686.68238726978 2948.91662676868 2948.91662676868 3410.68913668473 3410.68913668473 3328.81961305926 2642.66963658518 2955.90421831716 2955.90421831716 3374.59821928085 3374.59821928085 2967.19921329885 2967.19921329885 2797.71763590908 2939.90655174022 2939.90655174022 2696.48094293453 2622.74028692255
"X15" 1935.11016898015 1935.11016898015 2799.91080175869 3253.92027418985 2731.68462461974 2731.68462461974 2460.86328535841 2460.86328535841 3893.49365066565 3893.49365066565 4120.2932363487 4120.2932363487 2914.69935056495 2693.69566597615 2755.89399025841 2755.89399025841 2466.07636796228 2466.07636796228 2172.57771921228 3893.49365066565 3893.49365066565 4120.2932363487 4120.2932363487 3461.20499532169 3461.20499532169 2912.58368709279 2912.58368709279 3146.57775125288 3146.57775125288 3397.81178283009 3397.81178283009 2848.96702835597 2410.64501335898 2410.64501335898 2242.07835752349 2242.07835752349 3426.17019900671 3426.17019900671 2915.5639053863 2915.5639053863 3174.58852794838 3174.58852794838 3413.81768392783 3413.81768392783 2698.74093150392 2698.74093150392 3009.52294113701 3009.52294113701 3445.9004052082 3445.9004052082 3331.68370723779 2675.6012745388 3013.38452637922 3013.38452637922 3424.38433067467 3424.38433067467 3006.54733107087 3006.54733107087 2793.96568926448 2990.68972319061 2990.68972319061 2745.65078396975 2646.88862553115
"X16" 1907.51345176222 1907.51345176222 2790.7428627771 3208.38244473727 2691.99459001772 2691.99459001772 2468.25467099581 2468.25467099581 3833.82643547326 3833.82643547326 4064.79308358715 4064.79308358715 2825.56603688166 2626.99835671024 2699.57921342655 2699.57921342655 2465.28024849413 2465.28024849413 2147.99521357492 3833.82643547326 3833.82643547326 4064.79308358715 4064.79308358715 3447.98617881174 3447.98617881174 2921.69746312697 2921.69746312697 3156.1124150637 3156.1124150637 3397.18958277799 3397.18958277799 2815.49360132449 2446.57578788087 2446.57578788087 2263.05374125503 2263.05374125503 3427.44103191102 3427.44103191102 2922.4901381876 2922.4901381876 3168.58835831273 3168.58835831273 3398.8963080091 3398.8963080091 2711.47762749152 2711.47762749152 3074.96811144059 3074.96811144059 3473.47538164394 3473.47538164394 3319.2579800037 2703.14579801911 3076.8658343246 3076.8658343246 3464.05583294818 3464.05583294818 3050.61782741801 3050.61782741801 2789.88159837602 3043.30069114225 3043.30069114225 2779.60708114649 2672.38489850584
"X17" 1893.49697450229 1893.49697450229 2764.58969093354 3145.61358171644 2650.75203220201 2650.75203220201 2469.57914911168 2469.57914911168 3761.37932657832 3761.37932657832 3991.60588568867 3991.60588568867 2747.04506398333 2559.79268121008 2647.75660827343 2647.75660827343 2467.38463620981 2467.38463620981 2131.27285583893 3761.37932657832 3761.37932657832 3991.60588568867 3991.60588568867 3415.3980954161 3415.3980954161 2930.19985577577 2930.19985577577 3165.09547934732 3165.09547934732 3378.14748700138 3378.14748700138 2775.11113258045 2490.50813508397 2490.50813508397 2298.92782790535 2298.92782790535 3403.70572991365 3403.70572991365 2929.84646323466 2929.84646323466 3166.79594175692 3166.79594175692 3373.32887153567 3373.32887153567 2728.18883562065 2728.18883562065 3144.86934536181 3144.86934536181 3497.53648543711 3497.53648543711 3301.55444468522 2728.62024775084 3146.10616485161 3146.10616485161 3498.01313069823 3498.01313069823 3100.52121645933 3100.52121645933 2798.93311402871 3098.25159863567 3098.25159863567 2811.45132871354 2701.74782704443
"X18" 1900.93259073422 1900.93259073422 2729.82920071034 3083.53301439914 2628.45267723267 2628.45267723267 2481.20005389393 2481.20005389393 3683.08289127641 3683.08289127641 3909.60816563571 3909.60816563571 2693.6796359635 2509.99989235162 2620.95513442903 2620.95513442903 2482.74055352303 2482.74055352303 2137.97229373523 3683.08289127641 3683.08289127641 3909.60816563571 3909.60816563571 3368.88577408634 3368.88577408634 2945.44502052311 2945.44502052311 3183.6205836945 3183.6205836945 3355.75688622261 3355.75688622261 2753.45682925394 2538.79599478234 2538.79599478234 2350.22297275256 2350.22297275256 3362.54662861013 3362.54662861013 2944.72202899737 2944.72202899737 3180.24451272142 3180.24451272142 3350.32740944877 3350.32740944877 2752.74603057965 2752.74603057965 3219.09600837837 3219.09600837837 3522.38414608454 3522.38414608454 3287.91054962904 2757.06232049342 3220.83928776919 3220.83928776919 3531.14931579396 3531.14931579396 3157.20729379814 3157.20729379814 2831.74787066927 3156.56608990808 3156.56608990808 2854.52304443232 2736.37936628376
"X19" 1931.76233465366 1931.76233465366 2693.92975296218 3031.39984095915 2637.97203758902 2637.97203758902 2512.73545210627 2512.73545210627 3603.90751150062 3603.90751150062 3824.15501012745 3824.15501012745 2666.97133971171 2487.58259091247 2630.61566599722 2630.61566599722 2516.22676220797 2516.22676220797 2173.75507101388 3603.90751150062 3603.90751150062 3824.15501012745 3824.15501012745 3313.98468490934 3313.98468490934 2972.03940901808 2972.03940901808 3217.78216112775 3217.78216112775 3341.49128611509 3341.49128611509 2764.70561692307 2586.15011887359 2586.15011887359 2413.08853264317 2413.08853264317 3311.7037125822 3311.7037125822 2971.36957797755 2971.36957797755 3214.85767090523 3214.85767090523 3338.77512413455 3338.77512413455 2788.01898137687 2788.01898137687 3296.82123124453 3296.82123124453 3549.83536783713 3549.83536783713 3282.44030313707 2793.13283127454 3299.84090808118 3299.84090808118 3565.710678571 3565.710678571 3220.40364810616 3220.40364810616 2890.52377131618 3218.7318977852 3218.7318977852 2915.66978301617 2775.36430027571
"X20" 1980.84509083425 1980.84509083425 2660.49246677967 2985.64303246979 2678.25870466897 2678.25870466897 2561.98711617556 2561.98711617556 3524.86230455775 3524.86230455775 3734.79102292095 3734.79102292095 2654.87402101315 2490.26708291618 2673.4115140191 2673.4115140191 2564.37975655357 2564.37975655357 2231.11561440736 3524.86230455775 3524.86230455775 3734.79102292095 3734.79102292095 3254.31435371155 3254.31435371155 3008.94003431067 3008.94003431067 3265.58292449997 3265.58292449997 3337.56253359919 3337.56253359919 2804.10124521202 2626.82563539278 2626.82563539278 2479.60725049618 2479.60725049618 3255.93497063141 3255.93497063141 3008.46672039301 3008.46672039301 3267.42157727367 3267.42157727367 3338.67826882569 3338.67826882569 2833.99733781404 2833.99733781404 3375.11053783867 3375.11053783867 3577.03618379778 3577.03618379778 3281.37749053961 2838.39721256719 3379.65805655627 3379.65805655627 3598.66504856099 3598.66504856099 3287.49258498868 3287.49258498868 2966.50334867585 3283.29937376604 3283.29937376604 2990.51446432798 2815.24605301309
"X21" 2038.21588947067 2038.21588947067 2629.31154028401 2933.67436246896 2736.04421788949 2736.04421788949 2617.002852627 2617.002852627 3443.39862540501 3443.39862540501 3636.48819367592 3636.48819367592 2637.93015088289 2506.29502256341 2733.73055542584 2733.73055542584 2617.12433655818 2617.12433655818 2293.30422528973 3443.39862540501 3443.39862540501 3636.48819367592 3636.48819367592 3191.28214168745 3191.28214168745 3049.67398432298 3049.67398432298 3317.26806638128 3317.26806638128 3337.11770249375 3337.11770249375 2851.53466457328 2655.59583226783 2655.59583226783 2539.61272886046 2539.61272886046 3196.53150618186 3196.53150618186 3049.39654143838 3049.39654143838 3326.31022688342 3326.31022688342 3341.80916408925 3341.80916408925 2887.30407100403 2887.30407100403 3448.35839148849 3448.35839148849 3596.76703788962 3596.76703788962 3274.75301441774 2890.4666506341 3454.18182394622 3454.18182394622 3622.02226256552 3622.02226256552 3353.35785668779 3353.35785668779 3042.81882692264 3346.41877223153 3346.41877223153 3065.09433374889 2850.97750304164
"X22" 2093.61004986481 2093.61004986481 2599.37970940192 2862.85585669423 2795.56078460308 2795.56078460308 2664.38915475593 2664.38915475593 3356.24371465584 3356.24371465584 3523.70913148985 3523.70913148985 2597.79868001104 2522.77803046887 2793.77929923656 2793.77929923656 2663.43229634663 2663.43229634663 2343.18498626229 3356.24371465584 3356.24371465584 3523.70913148985 3523.70913148985 3125.58992396942 3125.58992396942 3086.25077406219 3086.25077406219 3360.98609686806 3360.98609686806 3331.01569658897 3331.01569658897 2884.8469621923 2667.83777919011 2667.83777919011 2583.13024873188 2583.13024873188 3133.75047539536 3133.75047539536 3086.07643503456 3086.07643503456 3377.73779145802 3377.73779145802 3337.98975074996 3337.98975074996 2943.12723927976 2943.12723927976 3509.7134810894 3509.7134810894 3600.70290697775 3600.70290697775 3251.84434375177 2945.26259251254 3516.11901585368 3516.11901585368 3626.59985524926 3626.59985524926 3411.91816080028 3411.91816080028 3101.7378328211 3403.1872393164 3403.1872393164 3123.77486692024 2877.51999873667
"X23" 2139.99569443468 2139.99569443468 2569.79039077362 2769.2952239986 2841.56248819637 2841.56248819637 2693.7630923899 2693.7630923899 3260.37440701564 3260.37440701564 3393.14829967793 3393.14829967793 2528.43135788328 2530.85818420219 2837.76652033504 2837.76652033504 2694.35610396212 2694.35610396212 2370.95378418466 3260.37440701564 3260.37440701564 3393.14829967793 3393.14829967793 3056.8055827033 3056.8055827033 3109.01377931318 3109.01377931318 3382.94636240754 3382.94636240754 3308.64804874977 3308.64804874977 2887.8313826128 2661.22839535607 2661.22839535607 2603.27716144884 2603.27716144884 3066.5155825615 3066.5155825615 3108.85283115956 3108.85283115956 3406.28976282683 3406.28976282683 3316.25274976776 3316.25274976776 2993.26023357899 2993.26023357899 3549.24904826896 3549.24904826896 3579.84295494935 3579.84295494935 3204.7412573338 2994.77695289659 3555.36416155642 3555.36416155642 3602.79356014785 3602.79356014785 3455.09416634853 3455.09416634853 3129.61375646281 3446.21693528336 3446.21693528336 3152.90457333455 2891.41726728298
"X24" 2175.25944977662 2175.25944977662 2540.71213887101 2661.49537897469 2863.293587211 2863.293587211 2701.08893048528 2701.08893048528 3154.38066088619 3154.38066088619 3245.49386437551 3245.49386437551 2439.65862048296 2528.74759766034 2856.01227311143 2856.01227311143 2705.24588467054 2705.24588467054 2377.96404299322 3154.38066088619 3154.38066088619 3245.49386437551 3245.49386437551 2983.36092810457 2983.36092810457 3108.14684083136 3108.14684083136 3370.05297992387 3370.05297992387 3260.89877917516 3260.89877917516 2856.5812912946 2636.04805816226 2636.04805816226 2597.58120005298 2597.58120005298 2992.90685881654 2992.90685881654 3107.96569780864 3107.96569780864 3397.78560730446 3397.78560730446 3267.61113237126 3267.61113237126 3026.60744918766 3026.60744918766 3554.72204635114 3554.72204635114 3526.25753886723 3526.25753886723 3131.24803248836 3027.75612773657 3559.79539663138 3559.79539663138 3542.72570294932 3542.72570294932 3473.49176116094 3473.49176116094 3120.55558931594 3466.19402033026 3466.19402033026 3144.9170378353 2891.44665853636
"X25" 2201.13466123979 2201.13466123979 2513.23407046756 2556.70891295687 2855.94950701443 2855.94950701443 2688.26739394955 2688.26739394955 3039.15350391088 3039.15350391088 3085.07159965723 3085.07159965723 2352.19246941076 2520.33059745504 2845.70623154023 2845.70623154023 2695.53804591542 2695.53804591542 2374.49836406676 3039.15350391088 3039.15350391088 3085.07159965723 3085.07159965723 2902.44411792254 2902.44411792254 3075.34870055757 3075.34870055757 3312.71344045833 3312.71344045833 3182.40105328701 3182.40105328701 2799.73033174041 2594.51552637179 2594.51552637179 2567.45723646657 2567.45723646657 2910.38788702716 2910.38788702716 3075.16202779439 3075.16202779439 3342.09522367338 3342.09522367338 3187.01121384303 3187.01121384303 3031.24981912884 3031.24981912884 3514.15837356142 3514.15837356142 3434.89306698451 3434.89306698451 3035.36573086986 3032.0784469144 3517.76903845026 3517.76903845026 3442.2526986417 3442.2526986417 3458.15250486699 3458.15250486699 3076.79971487848 3453.73374923061 3453.73374923061 3099.99061298928 2878.12118714585
"X26" 2220.08468557306 2220.08468557306 2487.96296611149 2471.9267474704 2818.60311564166 2818.60311564166 2659.08716508393 2659.08716508393 2917.48670366972 2917.48670366972 2917.66733013056 2917.66733013056 2287.08393885697 2509.98145154111 2807.76672087406 2807.76672087406 2666.29158204522 2666.29158204522 2372.70398401966 2917.48670366972 2917.48670366972 2917.66733013056 2917.66733013056 2809.8866945066 2809.8866945066 3004.84217093644 3004.84217093644 3206.311396686 3206.311396686 3071.64678077422 3071.64678077422 2732.08341044049 2539.85763260983 2539.85763260983 2516.45649229791 2516.45649229791 2815.57219904899 2815.57219904899 3004.67809471981 3004.67809471981 3234.45147122038 3234.45147122038 3073.32985336631 3073.32985336631 2997.04866330138 2997.04866330138 3419.12753902378 3419.12753902378 3304.62408670612 3304.62408670612 2925.08856927646 2997.52882964411 3421.24879101641 3421.24879101641 3301.87443761222 3301.87443761222 3402.61601583001 3402.61601583001 3005.73648089746 3401.67013417024 3401.67013417024 3024.24830570353 2852.46885889497
