"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131"
"X1" 2782.75549136829 2266.46365478773 2799.27300892355 2018.49400487111 1891.00458694359 2963.40367775805 1938.76867446687 1992.48994480127 1917.12753820076 2954.7493339347 2088.50204958595 2112.36150872869 2123.00546130648 2015.55064645427 2998.83146645354 2992.49935097155 2040.67805525529 1971.30238700889 2111.76183958155 2122.29404718006 2105.33408433015 2989.85380653135 2977.71508340468 2050.76091471703 2040.67805525529 1971.30238700889 1984.68517748972 2017.46601593085 1995.28890145821 2278.76830203529 2257.63225214169 2070.0945182284 2072.06427556578 2006.69648073331 1998.03656761455 2030.58979290156 2032.04389122437 2342.73647768262 2323.62597825904 1947.84921802483 2070.0945182284 2072.06427556578 2006.69648073331 2003.32258585831 1783.63070285114 1785.25230541585 2094.11682577539 2068.35127661152 2137.19881199362 2138.89622775195 2022.69668426327 2027.44865843181 1996.79183919491 2005.89997746913 1777.76314785487 1796.39593262854 2101.91232901368 2080.50859014695 1990.96793046143 2137.19881199362 2138.89622775195 2022.69668426327 2027.44865843181 1996.79183919491 1993.07365468204 1815.48045202247 1817.3393036646 2092.16036838431 2070.29702343309 2207.31202188193 2539.10756994574 2539.10756994574 2377.08944177693 2377.08944177693 2247.8635873219 2247.8635873219 1813.50989119648 1813.50989119648 2091.03792815609 2091.03792815609 2532.11584933227 2207.31202188193 2207.31202188193 2539.10756994574 2539.10756994574 2377.08944177693 2377.08944177693 2247.8635873219 2247.8635873219 2101.3583178389 2101.3583178389 2076.74550030903 2076.74550030903 2636.69257013813 2585.76040386933 2585.76040386933 2662.4877898588 2662.4877898588 2549.84216138688 2549.84216138688 2153.25783118849 2153.25783118849 2052.77041537681 2052.77041537681 2629.56390807819 2662.4877898588 2662.4877898588 2549.84216138688 2549.84216138688 2387.06453160453 2387.06453160453 2183.04743275947 2183.04743275947 2682.37221444227 2355.08078222529 2355.08078222529 2379.1391698626 2379.1391698626 2158.91306139081 2158.91306139081 2676.28973534781 2296.37959922742 2296.37959922742 2225.5506297589 2225.5506297589 2867.15478202762 2867.15478202762 2241.25736263742 2241.25736263742 2845.53602963433 2910.89820851174
"X2" 2632.24194694448 1995.43342893476 2624.21984282033 1801.69649375996 1890.36160092292 2764.72861619447 1759.46709067489 1814.23686916871 1867.7384634058 2768.08385263514 1903.35675288309 1892.86639665621 1909.5949401429 1955.45097110187 2718.87520287767 2708.67516022461 1855.47661821389 1862.77981740023 1893.13008800657 1909.83191573745 1933.7667875363 2746.97359490621 2738.63086659439 1849.19580866192 1855.47661821389 1862.77981740023 1851.95117941672 1820.82614534769 1843.88135526991 2152.75133122731 2139.90568756815 1707.1156638143 1708.17930911198 1810.24555046819 1849.12739093735 1816.80476949615 1816.32879731637 2085.96051823524 2095.93646469685 1759.79461035303 1707.1156638143 1708.17930911198 1810.24555046819 1807.20063479939 1663.821495685 1663.43953275081 1892.26350478461 1906.09502869695 1778.13168057947 1784.22673912783 1791.73349177135 1790.10695305312 1782.15054918417 1810.5962111054 1665.22019334855 1661.05816651097 1888.90457924356 1900.33890307115 1800.28039767477 1778.13168057947 1784.22673912783 1791.73349177135 1790.10695305312 1782.15054918417 1783.93329784207 1696.43949703442 1687.64351345538 1850.19518809506 1861.45191118355 1965.08598832006 2039.44622637349 2039.44622637349 2072.84427791315 2072.84427791315 1967.6941039224 1967.6941039224 1697.53567853479 1697.53567853479 1851.38991530002 1851.38991530002 2222.32790840273 1965.08598832006 1965.08598832006 2039.44622637349 2039.44622637349 2072.84427791315 2072.84427791315 1967.6941039224 1967.6941039224 1866.66628339081 1866.66628339081 1856.0005420972 1856.0005420972 2313.37209921055 2296.75763506179 2296.75763506179 2259.80911436091 2259.80911436091 2152.70659819648 2152.70659819648 1828.6117982369 1828.6117982369 1871.44300076547 1871.44300076547 2316.80965444621 2259.80911436091 2259.80911436091 2152.70659819648 2152.70659819648 2066.15864823545 2066.15864823545 1970.90230633941 1970.90230633941 2326.11069665331 2142.13722423857 2142.13722423857 2065.66392517307 2065.66392517307 1984.61690637233 1984.61690637233 2319.15669254888 2088.36995279366 2088.36995279366 2012.83042394925 2012.83042394925 2508.21453565709 2508.21453565709 2004.96813773029 2004.96813773029 2517.6961702677 2625.93969323668
"X3" 2487.54572040896 1910.86719354564 2455.98197888576 1599.31575654654 1888.98468735509 2534.22246499658 1593.7135315044 1647.8368069735 1824.29252489048 2500.66112065286 1731.34780333862 1688.97232568328 1709.73413135608 1897.04247091132 2412.67764086018 2491.44554284124 1685.62463466707 1758.09555276528 1690.03910101229 1710.84790730172 1774.72334396718 2384.80539523273 2426.84460128343 1663.68576832519 1685.62463466707 1758.09555276528 1724.59714837609 1637.6070251163 1704.07409655777 1964.74357214268 2031.07631262694 1489.54174668643 1483.32936859352 1626.14609029062 1706.72772000085 1617.83272797449 1615.57871041906 1844.71572112055 1882.22892403925 1588.09808375621 1489.54174668643 1483.32936859352 1626.14609029062 1622.9637188735 1550.09118042682 1547.86099855329 1702.35602892326 1753.80599155784 1541.28721065261 1526.68042811339 1577.38874516938 1569.88964902861 1584.76986753895 1627.56181085908 1558.19548630384 1533.02052405498 1688.52855013904 1731.18255035728 1623.37757086448 1541.28721065261 1526.68042811339 1577.38874516938 1569.88964902861 1584.76986753895 1591.72493188025 1582.93988613799 1563.95348443684 1624.73199076123 1667.55922661856 1742.29342312178 1725.36278648194 1725.36278648194 1790.14265955655 1790.14265955655 1709.47284396301 1709.47284396301 1586.90109805238 1586.90109805238 1628.28782490199 1628.28782490199 1928.34126221829 1742.29342312178 1742.29342312178 1725.36278648194 1725.36278648194 1790.14265955655 1790.14265955655 1709.47284396301 1709.47284396301 1650.45619160398 1650.45619160398 1649.48893140437 1649.48893140437 2004.71168861167 2033.86085539423 2033.86085539423 1974.42415523229 1974.42415523229 1883.69262287152 1883.69262287152 1647.1944049033 1647.1944049033 1702.40439352049 1702.40439352049 2018.15210402804 1974.42415523229 1974.42415523229 1883.69262287152 1883.69262287152 1822.27504802982 1822.27504802982 1773.10508806374 1773.10508806374 1990.54870465376 1944.45480964394 1944.45480964394 1841.54990173114 1841.54990173114 1823.00804972341 1823.00804972341 2026.82222909272 1897.61852329916 1897.61852329916 1818.50943619348 1818.50943619348 2172.02373811648 2172.02373811648 1787.24012777157 1787.24012777157 2211.49630378316 2352.52286551539
"X4" 2360.16989493629 1939.96676480006 2308.49036596068 1431.69463923952 1885.92277461898 2312.33618834301 1459.28977748519 1509.80737591972 1791.14965132056 2220.49886303744 1589.36651664418 1521.00011207052 1542.45775267003 1843.94103231151 2128.94303836826 2335.32146231187 1547.86540007435 1664.6921287253 1522.72355888509 1544.28099617004 1643.52408481345 2001.79383401684 2112.58742720693 1512.51896364583 1547.86540007435 1664.6921287253 1612.36122981208 1485.58471544982 1589.58029952464 1767.67799226513 1940.18750271307 1383.34923280898 1367.43639533405 1471.04193979727 1582.16489024781 1453.1978772712 1449.51369315544 1642.08356628579 1702.66060163601 1450.27939631799 1383.34923280898 1367.43639533405 1471.04193979727 1467.12868822208 1452.3676198553 1448.64877249206 1541.59819757865 1624.74336495547 1405.68341781865 1359.41423681329 1400.44131246003 1388.21465007957 1424.49147638428 1473.32639646858 1465.87792590877 1423.80348901161 1519.12664899321 1588.10569195049 1475.5077856869 1405.68341781865 1359.41423681329 1400.44131246003 1388.21465007957 1424.49147638428 1435.74136005934 1484.44641433509 1456.73495406212 1436.34033834159 1505.82961064253 1558.75314294588 1555.97048929275 1555.97048929275 1554.73554596112 1554.73554596112 1497.18427192605 1497.18427192605 1490.77194077604 1490.77194077604 1442.05820908587 1442.05820908587 1675.37427989221 1558.75314294588 1558.75314294588 1555.97048929275 1555.97048929275 1554.73554596112 1554.73554596112 1497.18427192605 1497.18427192605 1474.36890507944 1474.36890507944 1475.9136177876 1475.9136177876 1735.18727036747 1822.83524484145 1822.83524484145 1792.22930787112 1792.22930787112 1721.62938289899 1721.62938289899 1569.52991073756 1569.52991073756 1560.75888202793 1560.75888202793 1757.00796625145 1792.22930787112 1792.22930787112 1721.62938289899 1721.62938289899 1655.29494570681 1655.29494570681 1607.66575733301 1607.66575733301 1704.45721651678 1780.51527421834 1780.51527421834 1698.51941637519 1698.51941637519 1688.54547248773 1688.54547248773 1803.06463079831 1742.47613226258 1742.47613226258 1659.621640857 1659.621640857 1886.17520928945 1886.17520928945 1607.63035137465 1607.63035137465 1951.10260017031 2112.18012209149
"X5" 2257.75261929542 2012.79567494798 2191.34799603299 1312.78068619016 1879.6861885135 2131.19506057998 1368.03088588082 1411.28970650784 1769.61754302034 1984.35152633499 1488.6848422515 1402.68973139881 1421.15903603018 1798.85074787329 1905.56300360272 2229.95758619718 1452.56551842045 1588.39709225161 1404.86098858642 1423.45695634696 1550.23042061869 1680.5937300708 1853.65103539446 1407.32619438357 1452.56551842045 1588.39709225161 1522.75345212627 1376.93847326181 1509.149372734 1604.80650497073 1871.80457903204 1351.07844385307 1326.49405374884 1356.31321290118 1484.07056942027 1336.28052525468 1331.65017002452 1493.5952787857 1570.55123957204 1356.87862762125 1351.07844385307 1326.49405374884 1356.31321290118 1351.13812377704 1377.90527735209 1373.19692866988 1421.47080067484 1527.32259808069 1344.59683376532 1268.35878901863 1274.78554401164 1259.42368634069 1313.86070154159 1359.18847993757 1395.01642907466 1341.74520927339 1393.02001361706 1480.87879154111 1366.46741558601 1344.59683376532 1268.35878901863 1274.78554401164 1259.42368634069 1313.86070154159 1328.1163083055 1408.03988695575 1373.87910718335 1298.61127094909 1387.23412944468 1426.93083306779 1485.39903825289 1485.39903825289 1384.24488368127 1384.24488368127 1346.50902702493 1346.50902702493 1416.01063000311 1416.01063000311 1306.0633506863 1306.0633506863 1481.27546404521 1426.93083306779 1426.93083306779 1485.39903825289 1485.39903825289 1384.24488368127 1384.24488368127 1346.50902702493 1346.50902702493 1352.59213030418 1352.59213030418 1348.00766278382 1348.00766278382 1523.02678543333 1679.41455891792 1679.41455891792 1692.93576143936 1692.93576143936 1639.93660937442 1639.93660937442 1554.62448959022 1554.62448959022 1456.43255281336 1456.43255281336 1550.79434554732 1692.93576143936 1692.93576143936 1639.93660937442 1639.93660937442 1558.06709610303 1558.06709610303 1486.71622225562 1486.71622225562 1487.94720512436 1662.34674218293 1662.34674218293 1622.19458004345 1622.19458004345 1590.56770155573 1590.56770155573 1645.60383043125 1634.2029048466 1634.2029048466 1546.73089583886 1546.73089583886 1669.3862305704 1669.3862305704 1478.88571962509 1478.88571962509 1752.5610734174 1920.83076046723
"X6" 2184.95679111477 2072.94345458387 2110.55658795084 1251.02612649237 1869.12930301813 2013.49823922029 1326.86161257369 1358.97254672072 1759.68655034791 1833.79458028677 1435.99457590804 1342.2544113458 1354.20574800484 1763.76336470477 1768.73006038755 2164.66087255535 1405.37753000307 1533.38107921762 1344.62584577694 1356.70278003875 1500.7725048043 1481.94535114054 1691.87548202017 1354.62759692184 1405.37753000307 1533.38107921762 1461.00772929256 1319.09522717822 1467.80138118282 1507.41052386809 1827.91967510414 1359.91594716885 1330.30261813413 1288.97767217042 1418.36218146612 1275.21522130683 1270.20382799977 1408.52144905409 1493.74000982361 1313.42192479665 1359.91594716885 1330.30261813413 1288.97767217042 1282.13636928155 1331.4970527728 1326.38075712413 1348.82151690791 1466.36433792519 1333.21454955432 1238.42182409663 1208.62604940593 1191.98933308234 1259.92136836613 1292.11570442044 1350.10522380263 1292.27471101039 1317.58831339568 1415.19219040909 1301.82523273427 1333.21454955432 1238.42182409663 1208.62604940593 1191.98933308234 1259.92136836613 1275.62962049176 1358.49682589294 1320.71842500388 1219.55579874424 1318.04471772092 1353.67097802772 1473.23652485927 1473.23652485927 1289.36749498875 1289.36749498875 1266.55885383169 1266.55885383169 1367.25645572799 1367.25645572799 1228.1408120887 1228.1408120887 1357.16639707538 1353.67097802772 1353.67097802772 1473.23652485927 1473.23652485927 1289.36749498875 1289.36749498875 1266.55885383169 1266.55885383169 1293.3586063817 1293.3586063817 1273.53177614261 1273.53177614261 1380.13027000694 1611.97422009257 1611.97422009257 1656.81201382985 1656.81201382985 1614.10550809193 1614.10550809193 1567.72747530766 1567.72747530766 1395.31308572366 1395.31308572366 1410.88161556681 1656.81201382985 1656.81201382985 1614.10550809193 1614.10550809193 1521.44620582622 1521.44620582622 1417.61460908545 1417.61460908545 1353.40951992339 1596.95922078559 1596.95922078559 1597.94803510945 1597.94803510945 1534.55555219762 1534.55555219762 1549.56659791718 1578.98425230499 1578.98425230499 1485.72242874633 1485.72242874633 1532.92678198671 1532.92678198671 1408.46429718664 1408.46429718664 1625.36164880351 1788.89198113354
"X7" 2138.64187511793 2110.85789347228 2062.35964077502 1239.7462833504 1854.90866632348 1954.24024572652 1329.36950336514 1347.45583137214 1759.04632390935 1764.1068480449 1425.62285917463 1332.80668256598 1335.95416401622 1738.82548731349 1710.62963264621 2131.27349290094 1399.72384436622 1499.02845197163 1335.16062629409 1338.41008394967 1490.09862375018 1399.43164135853 1621.00019081158 1347.46342588801 1399.72384436622 1499.02845197163 1425.77019611104 1306.45440847417 1460.83050942851 1471.06309586145 1804.73720072507 1396.48064097001 1365.43119471183 1264.22132702418 1383.12323502436 1263.72178971041 1258.82002656484 1379.12586687633 1465.37879934266 1312.59185252563 1396.48064097001 1365.43119471183 1264.22132702418 1255.51572842623 1311.02032638829 1306.00027293547 1318.03676248766 1437.3751665139 1357.9470810338 1256.22303624464 1194.71057782697 1178.41652858598 1255.32942944122 1267.33437670878 1329.30067672653 1272.65904238093 1286.84683746038 1385.98582169184 1275.95201316042 1357.9470810338 1256.22303624464 1194.71057782697 1178.41652858598 1255.32942944122 1271.1104220408 1334.02183498182 1295.22144117849 1192.23700782312 1292.26062223848 1330.99437296595 1502.410824126 1502.410824126 1261.77528201195 1261.77528201195 1248.90603802325 1248.90603802325 1342.81272010583 1342.81272010583 1201.37507441844 1201.37507441844 1295.25027389828 1330.99437296595 1330.99437296595 1502.410824126 1502.410824126 1261.77528201195 1261.77528201195 1248.90603802325 1248.90603802325 1288.93671064534 1288.93671064534 1246.72148387569 1246.72148387569 1300.02039177631 1609.8418913753 1609.8418913753 1670.75846888871 1670.75846888871 1631.20794171099 1631.20794171099 1597.89219324414 1597.89219324414 1372.59173251429 1372.59173251429 1331.1063178258 1670.75846888871 1670.75846888871 1631.20794171099 1631.20794171099 1534.41002727472 1534.41002727472 1394.86459205016 1394.86459205016 1291.68604857862 1578.07701874237 1578.07701874237 1614.91481508995 1614.91481508995 1515.92494621103 1515.92494621103 1505.2284122187 1570.05231548562 1570.05231548562 1470.47241363631 1470.47241363631 1467.7264800539 1467.7264800539 1389.8203512283 1389.8203512283 1561.34992636259 1710.97981511172
"X8" 2113.73793904411 2128.68217914215 2040.58768372736 1268.51429289838 1838.128646909 1941.50179608758 1365.8440623502 1368.3513509271 1764.81902990863 1759.00583433427 1448.84098907829 1363.72636600559 1357.29855688304 1723.73150575921 1714.94821455562 2122.277577092 1426.00363916161 1483.54498560047 1365.89212110088 1359.52731355018 1510.44405960672 1409.84327167578 1622.72801134616 1375.54161594572 1426.00363916161 1483.54498560047 1414.0628951256 1330.1964156616 1481.12822693691 1482.38667854803 1797.03136093796 1452.24277078221 1422.63467167481 1274.30801075006 1374.50489393983 1291.95779842598 1287.5433710138 1393.46636913645 1474.98745870045 1343.89502254599 1452.24277078221 1422.63467167481 1274.30801075006 1263.76615588731 1312.64569557201 1308.109184241 1320.42214636725 1433.55944515355 1408.04631501199 1308.85187746199 1221.96629366893 1207.26326268008 1289.18461548407 1277.17099456061 1329.19528399319 1278.15007760061 1291.5065931314 1385.54201414694 1280.45126059238 1408.04631501199 1308.85187746199 1221.96629366893 1207.26326268008 1289.18461548407 1303.93976707205 1331.19797479987 1293.53933495793 1206.02382592599 1300.84883253284 1347.25837392323 1561.74209734755 1561.74209734755 1288.44044874124 1288.44044874124 1280.78982080081 1280.78982080081 1339.41953559563 1339.41953559563 1215.20466288598 1215.20466288598 1283.05228110667 1347.25837392323 1347.25837392323 1561.74209734755 1561.74209734755 1288.44044874124 1288.44044874124 1280.78982080081 1280.78982080081 1327.64905572288 1327.64905572288 1258.47071534879 1258.47071534879 1271.67814767937 1657.63714759637 1657.63714759637 1723.37287760295 1723.37287760295 1681.2390462554 1681.2390462554 1640.103598278 1640.103598278 1380.81761486363 1380.81761486363 1300.97201693119 1723.37287760295 1723.37287760295 1681.2390462554 1681.2390462554 1585.5006387512 1585.5006387512 1409.79481581726 1409.79481581726 1288.29170763385 1596.14137340258 1596.14137340258 1663.19799616551 1663.19799616551 1527.60667838167 1527.60667838167 1501.67739781014 1597.43910453863 1597.43910453863 1491.89276193566 1491.89276193566 1459.68903505285 1459.68903505285 1412.95022789151 1412.95022789151 1548.01301583982 1677.80509564988
"X9" 2105.19895217786 2128.53978372092 2039.10092871573 1326.94974261666 1819.89102756421 1963.36782753593 1426.61428289793 1413.30859447649 1774.1346450807 1802.20863614543 1496.95934808511 1424.44015372414 1409.17921805586 1718.18747062916 1765.35953489488 2130.15753424614 1474.65316561985 1485.15853750629 1426.29379632088 1411.04871919121 1554.08025550065 1489.94166321146 1678.72694492546 1428.61097821855 1474.65316561985 1485.15853750629 1422.93534702392 1381.54395297022 1521.61785928674 1527.95792977777 1799.59404468143 1518.65827494835 1492.6532139567 1311.54204596914 1388.68937547333 1350.12696713469 1346.46505216163 1439.65082955439 1512.12929288222 1396.87522920563 1518.65827494835 1492.6532139567 1311.54204596914 1299.41814239585 1332.56954531815 1328.78743327912 1347.32129965906 1448.15039745183 1472.80407351306 1383.44348550258 1279.36840293564 1267.13700330735 1350.63109740684 1313.99228661202 1346.40571131375 1304.02893987133 1322.31913093186 1406.17603504595 1306.96181652645 1472.80407351306 1383.44348550258 1279.36840293564 1267.13700330735 1350.63109740684 1363.54189480298 1346.63356402913 1311.85105648851 1250.33253302482 1334.81598927499 1390.86648014615 1640.12040942241 1640.12040942241 1356.398553367 1356.398553367 1349.50687613656 1349.50687613656 1353.8415796354 1353.8415796354 1259.11485098806 1259.11485098806 1308.15481655407 1390.86648014615 1390.86648014615 1640.12040942241 1640.12040942241 1356.398553367 1356.398553367 1349.50687613656 1349.50687613656 1397.86803225192 1397.86803225192 1299.71790659461 1299.71790659461 1284.1443544215 1740.03754234521 1740.03754234521 1803.29700883859 1803.29700883859 1754.22445116216 1754.22445116216 1689.31859717854 1689.31859717854 1412.57563583681 1412.57563583681 1310.03966734014 1803.29700883859 1803.29700883859 1754.22445116216 1754.22445116216 1663.29556504864 1663.29556504864 1453.77734563069 1453.77734563069 1328.80836769785 1641.63591267505 1641.63591267505 1732.92968787577 1732.92968787577 1562.56650660578 1562.56650660578 1528.02636788067 1651.2185199359 1651.2185199359 1540.93778973256 1540.93778973256 1494.78408614518 1494.78408614518 1467.89846867264 1467.89846867264 1572.89666364573 1680.12997695777
"X10" 2107.9970556048 2112.53524667012 2051.78230026709 1404.70686989064 1801.29626559628 2007.91382807196 1502.03765021233 1474.00525687538 1784.12768702799 1877.41350369141 1561.31751901664 1504.40958089569 1482.57215408123 1721.91076211748 1845.50547915896 2147.39072748982 1536.13485793741 1502.11703546549 1505.87381844375 1484.00411396048 1613.30601997121 1616.43237620661 1770.60884295873 1496.44952932505 1536.13485793741 1502.11703546549 1449.46119900647 1451.75204516704 1575.24653428784 1594.29203153012 1807.22889233862 1587.15747597958 1566.20016368969 1368.2594894341 1421.88561250697 1428.46802235743 1425.71157340691 1505.82363958363 1566.39919517924 1461.10154291073 1587.15747597958 1566.20016368969 1368.2594894341 1355.03421843077 1367.00972652558 1364.13674221727 1390.10603264133 1474.40241185598 1541.53910302547 1467.16340994246 1355.92761070385 1346.68173543923 1428.8451256769 1370.19652816844 1377.56895031197 1345.60063849032 1370.06602837323 1440.22734931064 1347.14833762898 1541.53910302547 1467.16340994246 1355.92761070385 1346.68173543923 1428.8451256769 1439.37218725398 1376.95832625326 1346.35898646496 1314.61471303708 1385.19814088207 1450.25512932262 1726.49198063125 1726.49198063125 1452.73374708414 1452.73374708414 1442.39683459823 1442.39683459823 1382.86441922546 1382.86441922546 1322.62568934038 1322.62568934038 1358.18337859859 1450.25512932262 1450.25512932262 1726.49198063125 1726.49198063125 1452.73374708414 1452.73374708414 1442.39683459823 1442.39683459823 1488.00256728014 1488.00256728014 1361.4356869933 1361.4356869933 1326.50719456828 1841.76114442913 1841.76114442913 1899.20283224028 1899.20283224028 1840.20784815753 1840.20784815753 1740.45864254859 1740.45864254859 1460.47803734329 1460.47803734329 1347.91575026693 1899.20283224028 1899.20283224028 1840.20784815753 1840.20784815753 1756.39415614327 1756.39415614327 1518.21784188738 1518.21784188738 1398.86844818438 1705.07581753388 1705.07581753388 1814.25906897597 1814.25906897597 1613.79713527787 1613.79713527787 1573.39975613604 1721.49504051977 1721.49504051977 1608.59388949688 1608.59388949688 1559.03122168614 1559.03122168614 1544.74645550981 1544.74645550981 1623.59105953269 1708.75744269577
