3.120133782348979821e+03,3.500742525080920132e+03,3.500742525080920132e+03,3.417540311768720130e+03,3.417540311768720130e+03,3.484004813111379917e+03,3.484004813111379917e+03,3.497728019294019759e+03,3.497728019294019759e+03,3.412223266579080246e+03,3.412223266579080246e+03,3.553544356052280364e+03,3.553544356052280364e+03,3.578993900693310025e+03,3.578993900693310025e+03,3.542233262708959955e+03,3.542233262708959955e+03,3.428171990973900392e+03,3.428171990973900392e+03,3.436654481596549886e+03,3.436654481596549886e+03,3.420973578012380131e+03,3.420973578012380131e+03,3.474647648037130239e+03,3.474647648037130239e+03,3.271772198720120286e+03,3.271772198720120286e+03,3.524557540898690149e+03,3.524557540898690149e+03,3.604520987558160414e+03,3.604520987558160414e+03,3.558716176986799837e+03,3.510548166294550356e+03,3.468418671940419699e+03,3.468418671940419699e+03,3.293725241145560176e+03,3.085575615850920258e+03,3.271772198720120286e+03,3.271772198720120286e+03,2.983906073240259957e+03,3.983726639779750258e+03,3.983726639779750258e+03,3.801243127754089983e+03,3.457586989899650234e+03,3.558611868540269825e+03,3.555256800995020058e+03,3.533119316353559952e+03,3.533119316353559952e+03,3.505638160769460228e+03,3.505638160769460228e+03,3.474941709407999952e+03,3.474941709407999952e+03,3.292795086492939845e+03,3.292795086492939845e+03,3.268216401177070111e+03,3.268216401177070111e+03,3.277030858025369980e+03,3.277030858025369980e+03,3.160732079691370018e+03,3.160732079691370018e+03,3.901420292572989638e+03,3.901420292572989638e+03,3.983726639779750258e+03,3.983726639779750258e+03,3.801243127754089983e+03,3.801243127754089983e+03,3.670716010157099845e+03,3.623133983772159809e+03,3.623133983772159809e+03,3.347545430772579948e+03,3.347545430772579948e+03,3.327606253690260019e+03,3.327606253690260019e+03,3.271635416004210128e+03,3.271635416004210128e+03,3.112617810549850219e+03,3.112617810549850219e+03,3.063532462397740346e+03,3.268216401177070111e+03,3.277030858025369980e+03,3.277030858025369980e+03,3.160732079691370018e+03,3.160732079691370018e+03,3.090721466923059779e+03,3.891427192094959992e+03,3.891427192094959992e+03,4.069643628491859999e+03,4.069643628491859999e+03,3.883382858304039473e+03,3.790367111236740129e+03,3.679435544895330167e+03,3.679435544895330167e+03,3.638948524838459889e+03,3.638948524838459889e+03,3.349358119482999882e+03,3.349358119482999882e+03,3.339081271670090246e+03,3.339081271670090246e+03,3.279332374340309798e+03,3.279332374340309798e+03,3.117950387326869986e+03,3.117950387326869986e+03,3.071950166279540099e+03,3.071950166279540099e+03,3.069318133382080305e+03,3.069318133382080305e+03,3.130877310199959993e+03,3.130877310199959993e+03,3.127873660007579929e+03,3.891427192094959992e+03,3.891427192094959992e+03,4.069643628491859999e+03,4.069643628491859999e+03,3.883382858304039473e+03,3.883382858304039473e+03,3.759228239114620010e+03,3.759228239114620010e+03,3.647345691085280123e+03,3.647345691085280123e+03,3.311849300727520131e+03,3.311849300727520131e+03,3.279924721458320164e+03,3.279924721458320164e+03,3.268593339230029869e+03,3.268593339230029869e+03,3.187448164663310308e+03,3.187448164663310308e+03,3.220172178793900457e+03,3.071950166279540099e+03,3.069318133382080305e+03,3.069318133382080305e+03,3.130877310199959993e+03,3.130877310199959993e+03,3.127873660007579929e+03,3.127873660007579929e+03,2.624898444533024303e+03,2.624898444533024303e+03,3.789633377942971947e+03,4.022336414780850191e+03,4.022336414780850191e+03,3.991867665018049593e+03,3.991867665018049593e+03,3.756642060529699847e+03,3.877827196078219913e+03,3.763931532289540428e+03,3.763931532289540428e+03,3.691412178570650212e+03,3.691412178570650212e+03,3.350448366231290038e+03,3.350448366231290038e+03,3.311975699553310278e+03,3.311975699553310278e+03,3.310375942129410305e+03,3.310375942129410305e+03,3.189527131644029851e+03,3.189527131644029851e+03,3.213108865728469937e+03,3.213108865728469937e+03,3.145275449316729919e+03,3.145275449316729919e+03,3.148042572604730140e+03,3.148042572604730140e+03,3.048979007773330068e+03,3.048979007773330068e+03,2.619881632845133936e+03,2.619881632845133936e+03,3.869786265770276259e+03,4.022336414780850191e+03,4.022336414780850191e+03,3.991867665018049593e+03,3.991867665018049593e+03,3.756642060529699847e+03,3.756642060529699847e+03,3.598124725063480128e+03,3.598124725063480128e+03,3.544136106095499599e+03,3.544136106095499599e+03,3.245535508538559952e+03,3.245535508538559952e+03,3.259360027177930078e+03,3.259360027177930078e+03,3.276785044363370616e+03,3.276785044363370616e+03,3.163256535907640227e+03,3.163256535907640227e+03,3.122012271424479877e+03,3.213108865728469937e+03,3.145275449316729919e+03,3.145275449316729919e+03,3.148042572604730140e+03,3.148042572604730140e+03,3.048979007773330068e+03,3.048979007773330068e+03,2.619881632845133936e+03,2.619881632845133936e+03,3.869786265770276259e+03,4.525673576880739347e+03,4.171947685357139562e+03,4.178050509390939624e+03,3.443156797587779693e+03,3.477164226300849805e+03,3.609282909879750150e+03,3.613235183538809906e+03,3.613235183538809906e+03,3.562733750501790382e+03,3.562733750501790382e+03,3.253254984876530216e+03,3.253254984876530216e+03,3.264523467829730180e+03,3.264523467829730180e+03,3.278319848940500378e+03,3.278319848940500378e+03,3.166241969237399644e+03,3.166241969237399644e+03,3.129328480792880327e+03,3.129328480792880327e+03,3.067634661206279816e+03,3.067634661206279816e+03,3.158688206806050403e+03,3.158688206806050403e+03,3.160083215471200219e+03,3.160083215471200219e+03,3.002725501053259904e+03,3.002725501053259904e+03,4.248338600639870492e+03,4.525673576880739347e+03,4.171947685357139562e+03,4.178050509390939624e+03,3.443156797587779693e+03,3.477164226300849805e+03,3.424505056865069946e+03,3.428516971776510218e+03,3.417485885886939741e+03,3.489646159811690268e+03,3.399206718425290092e+03,3.398675117258009777e+03,3.359624812943579855e+03,3.355585116128810114e+03,3.291748287717169660e+03,3.295831526222389584e+03,3.260034769934130054e+03,3.260694279206769806e+03,3.344226613056699534e+03,3.353323670404499808e+03,3.057365528826389891e+03,3.067634661206279816e+03,3.159894719834040188e+03,3.158688206806050403e+03,3.163742315074519865e+03,3.160083215471200219e+03,3.157214116338140229e+03,3.002725501053259904e+03,4.251679092676320579e+03,4.248338600639870492e+03,4.819194106853708945e+03,4.028581676966429768e+03,4.061855106601829903e+03,3.529335586162679647e+03,3.536137101461219572e+03,3.419508137172790157e+03,3.430066719911219934e+03,3.419065627363200292e+03,3.479581399702220097e+03,3.389295483332350159e+03,3.396725680528529665e+03,3.357938123232989710e+03,3.365933142587579823e+03,3.300283338381719659e+03,3.309171246936939951e+03,3.273308363351289699e+03,3.272169617704099437e+03,3.357291950805289616e+03,3.346444051833249432e+03,3.427048923317299796e+03,3.417756402509859981e+03,3.501857405735499924e+03,3.501857405735499924e+03,3.526869156532389752e+03,3.519250551877959879e+03,3.508034043504159854e+03,3.327067839503220057e+03,4.992453702885310122e+03,4.981571948345619603e+03,4.819194106853708945e+03,4.028581676966429768e+03,4.061855106601829903e+03,3.529335586162679647e+03,3.536137101461219572e+03,3.489758800340790003e+03,3.499986790334030047e+03,3.429605396449689579e+03,3.490120493397350401e+03,3.396530601506950006e+03,3.404232209728799717e+03,3.465217323693749677e+03,3.472456787154889753e+03,3.445874213850780052e+03,3.454566233227550129e+03,3.493413862209509716e+03,3.492233930937899459e+03,3.690606041882349928e+03,3.681419691467619941e+03,3.427048923317299796e+03,3.417756402509859981e+03,3.501857405735499924e+03,3.501857405735499924e+03,3.526869156532389752e+03,3.519250551877959879e+03,3.508034043504159854e+03,3.327067839503220057e+03,4.992453702885310122e+03,4.981571948345619603e+03,4.909816020018280142e+03,3.737354379659210281e+03,3.736333915037040242e+03,3.323135605017349917e+03,3.317686423834089965e+03,3.501429030434490414e+03,3.513859624075480042e+03,3.444860666017899803e+03,3.454019880009149801e+03,3.335380927588429586e+03,3.321110559949979688e+03,3.383114077848809757e+03,3.386420227562919536e+03,3.360373239477909920e+03,3.375312718332709665e+03,3.443386272254419964e+03,3.427763225170079750e+03,3.632606465303299956e+03,3.625082979094440361e+03,3.599708164060640229e+03,3.615348256856319495e+03,3.509676020518060341e+03,3.521020986789990275e+03,3.570574115174430062e+03,3.515108271739830343e+03,3.566287527065280301e+03,3.397793429878810002e+03,5.096029580965840069e+03,5.079100459875000524e+03,4.911095835698650262e+03,3.323135605017349917e+03,3.317686423834089965e+03,3.345930888927160140e+03,3.356846393623849963e+03,3.234737870819650198e+03,3.243632758757549709e+03,3.415577727581850013e+03,3.401886954080549913e+03,3.749132039864739454e+03,3.752493523910879958e+03,3.823927429799649872e+03,3.839620698202040330e+03,3.842366194701170571e+03,3.827669621194850151e+03,3.678679556600270189e+03,3.669409023631820673e+03,3.599708164060640229e+03,3.615348256856319495e+03,3.509676020518060341e+03,3.521020986789990275e+03,3.570574115174430062e+03,3.515108271739830343e+03,3.566287527065280301e+03,3.397793429878810002e+03,5.096029580965840069e+03,5.079100459875000524e+03,4.911095835698650262e+03,4.156766267297909508e+03,3.341371137544089834e+03,3.346266702814739801e+03,3.223017659946210188e+03,3.214926263063989609e+03,3.391011027453299903e+03,3.364945222871119768e+03,3.681013876968640034e+03,3.676179149296949618e+03,3.776262969747749594e+03,3.803880731133430345e+03,3.792868889645690615e+03,3.806688365599690314e+03,3.642556272115059983e+03,3.680633574098170357e+03,3.555744791696650282e+03,3.562474618666069546e+03,3.610458460583340639e+03,3.599404495893330022e+03,3.700632241435750075e+03,3.690439670783510337e+03,3.567539505235410161e+03,3.407358321947870081e+03,5.075978821731540847e+03,5.064021675552190572e+03,5.048116140506090233e+03,5.042588644199590817e+03,4.156766267297909508e+03,4.088710736576399540e+03,4.093645098027929635e+03,4.037092066401410193e+03,4.039791701702480168e+03,4.155896544519489908e+03,4.127618830746980166e+03,4.299944505242940068e+03,4.291930510424650492e+03,4.311516742885590247e+03,4.321676989538609632e+03,4.018738248002260207e+03,4.039374630946240359e+03,3.849652565276740461e+03,3.853664136941950346e+03,3.555744791696650282e+03,3.562474618666069546e+03,3.610458460583340639e+03,3.599404495893330022e+03,3.700632241435750075e+03,3.690439670783510337e+03,3.567539505235410161e+03,3.407358321947870081e+03,5.075978821731540847e+03,5.064021675552190572e+03,5.048116140506090233e+03,5.042588644199590817e+03,4.402467367917640331e+03,3.964415861738560125e+03,4.036661581066920007e+03,4.040724629919129711e+03,3.970172260360439850e+03,3.978130746635360083e+03,4.107208684423880186e+03,4.103063232964000235e+03,4.278023157302150139e+03,4.270203181601440519e+03,4.289230389857999398e+03,4.314503413912169890e+03,4.007928896506210094e+03,4.037884839253540122e+03,3.848039697457659713e+03,3.852515326050480326e+03,3.922667778072400324e+03,3.902104901698899994e+03,3.898458656176229852e+03,3.903821011006230037e+03,3.689808713606670153e+03,3.712844580760500321e+03,3.478551678488550351e+03,3.336757824700730453e+03,3.735628704000130256e+03,3.722893322798380268e+03,3.759636431111950515e+03,3.799346371707870276e+03,3.986836459445559740e+03,3.964415861738560125e+03,4.315761010410519702e+03,4.317844589061100123e+03,4.433143810451169884e+03,4.434303894727850093e+03,4.232992998250269920e+03,4.233231309569319819e+03,4.145535315427980095e+03,4.137839990336389747e+03,4.019530983359880338e+03,4.043722046020219750e+03,3.883984145905640162e+03,3.900381097112210227e+03,3.947214851709320101e+03,3.951481439500099896e+03,3.922667778072400324e+03,3.902104901698899994e+03,3.898458656176229852e+03,3.903821011006230037e+03,3.689808713606670153e+03,3.712844580760500321e+03,3.478551678488550351e+03,3.336757824700730453e+03,3.735628704000130256e+03,3.722893322798380268e+03,3.759636431111950515e+03,3.799346371707870276e+03,3.622684677778300284e+03,3.702974397638849950e+03,4.325149135251300322e+03,4.320024395386839387e+03,4.436727427230969624e+03,4.421329699938550220e+03,4.241303483111660171e+03,4.242633946298250521e+03,4.158411303024539848e+03,4.173605312422279894e+03,4.055138194623100389e+03,4.058424658959440421e+03,3.900995539757250299e+03,3.900773778871970535e+03,3.940348936754260649e+03,3.928527116715520606e+03,3.964232265081170226e+03,3.966627264680620101e+03,3.728082328887259791e+03,3.751651485480870178e+03,3.546838044649020048e+03,3.560625112728279873e+03,3.519789150843749667e+03,3.474941738628459916e+03,3.905468458278990056e+03,3.895773008043110167e+03,3.771692614128709920e+03,3.806087068785539941e+03,3.689206691407970084e+03,3.693972127451059350e+03,3.687351408278169856e+03,4.044613653166869881e+03,4.047507778412059906e+03,4.062278356374109990e+03,4.062172973827699934e+03,3.899757261172790095e+03,3.910522086342110015e+03,3.760364744131939915e+03,3.765385524042630095e+03,3.710861796116010282e+03,3.702784292044200356e+03,3.723268558034100352e+03,3.709869956147410448e+03,3.964232265081170226e+03,3.966627264680620101e+03,3.728082328887259791e+03,3.751651485480870178e+03,3.546838044649020048e+03,3.560625112728279873e+03,3.519789150843749667e+03,3.474941738628459916e+03,3.905468458278990056e+03,3.895773008043110167e+03,3.771692614128709920e+03,3.806087068785539941e+03,3.689206691407970084e+03,3.770950218187029805e+03,4.088799857944529776e+03,4.078875634052779787e+03,4.092919700261260004e+03,4.085359633831540123e+03,3.915657672842479769e+03,3.941401675570819862e+03,3.797771188423899730e+03,3.789327180867229799e+03,3.735650077221010179e+03,3.730957210929470421e+03,3.666998140751979918e+03,3.739020923986650359e+03,3.743978132322950387e+03,3.737112052870749721e+03,3.695242660361000162e+03,3.696229125902279975e+03,3.732723291331610199e+03,3.732992395932629734e+03,3.715595884249959909e+03,3.683702128243900006e+03,3.926781660043539887e+03,3.936964660066189936e+03,3.581808983326629914e+03,3.598700292243380318e+03,3.491325511159164762e+03,3.479678811191189197e+03,3.621989378350479910e+03,3.608574824558379987e+03,3.756232508264429725e+03,3.775126648040509735e+03,3.715881091404049585e+03,3.735663533435960289e+03,3.628867915784209345e+03,3.626707513582069623e+03,3.692663171083779616e+03,3.683238669609679619e+03,3.743978132322950387e+03,3.737112052870749721e+03,3.695242660361000162e+03,3.696229125902279975e+03,3.732723291331610199e+03,3.732992395932629734e+03,3.715595884249959909e+03,3.683702128243900006e+03,3.926781660043539887e+03,3.936964660066189936e+03,3.581808983326629914e+03,3.686668943963369657e+03,3.686668943963369657e+03,3.798463651928429499e+03,3.798463651928429499e+03,3.785852794822759279e+03,3.728657611391559840e+03,3.741430068680529985e+03,3.634866969891049848e+03,3.628561715308899693e+03,3.694588038153029629e+03,3.675090705701049501e+03,3.771986200555429605e+03,3.755139004468030180e+03,3.849933352749370897e+03,3.849933352749370897e+03,3.814105132808500457e+03,3.829411928438330506e+03,3.736547413374910320e+03,3.764333466289979697e+03,3.143690664654420289e+03,3.146411309975140284e+03,3.036847190161304752e+03,3.529880955758059827e+03,3.529880955758059827e+03,3.796566619662949961e+03,3.796566619662949961e+03,3.665479364760189583e+03,3.665479364760189583e+03,3.696205266358099379e+03,3.696205266358099379e+03,3.804704206978569800e+03,3.771986200555429605e+03,3.849933352749370897e+03,3.849933352749370897e+03,3.814105132808500457e+03,3.814105132808500457e+03,3.736547413374910320e+03,3.736547413374910320e+03,3.143690664654420289e+03,3.143690664654420289e+03,3.082228346918310308e+03,3.446428640722209821e+03,3.446428640722209821e+03,3.674549843356639940e+03,3.674549843356639940e+03,3.634226780950200009e+03,3.634226780950200009e+03,3.674699506440369987e+03,3.674699506440369987e+03,3.776811614074430054e+03,3.776811614074430054e+03,3.806609845923309877e+03,3.806609845923309877e+03,3.765596180171370179e+03,3.765596180171370179e+03,3.598126557396250064e+03,3.598126557396250064e+03,2.771024213921531100e+03,2.771024213921531100e+03,3.141674956627139181e+03,3.473510249262900288e+03,3.473510249262900288e+03,3.532966931135720188e+03,3.532966931135720188e+03,3.644972593167480227e+03,3.644972593167480227e+03,3.624358962452280139e+03,3.776811614074430054e+03,3.806609845923309877e+03,3.806609845923309877e+03,3.765596180171370179e+03,3.765596180171370179e+03,3.598126557396250064e+03,3.598126557396250064e+03,2.771024213921531100e+03,2.771024213921531100e+03,3.469447703265160271e+03,3.469447703265160271e+03,3.536194801801379981e+03,3.536194801801379981e+03,3.651138693400539978e+03,3.651138693400539978e+03,3.712543191048580411e+03,3.712543191048580411e+03,3.747961625373160132e+03,3.747961625373160132e+03,3.800976020537370005e+03,3.800976020537370005e+03,3.463546651702340114e+03,3.463546651702340114e+03,2.993230006903856065e+03,4.186026952616090057e+03,3.719111066303540156e+03,3.719111066303540156e+03,3.943249515620630063e+03,3.943249515620630063e+03,3.971007708705109962e+03,3.712543191048580411e+03,3.747961625373160132e+03,3.747961625373160132e+03,3.800976020537370005e+03,3.800976020537370005e+03,3.463546651702340114e+03,3.463546651702340114e+03,3.705012168247229965e+03,3.931963315233030244e+03,3.931963315233030244e+03,3.964063789574619932e+03,3.964063789574619932e+03,3.832716496373970131e+03,3.832716496373970131e+03,3.869804053972039583e+03,3.869804053972039583e+03,3.356666366969930095e+03,3.356666366969930095e+03,3.612249150632459987e+03,3.612249150632459987e+03,3.842484248500440117e+03,3.964063789574619932e+03,3.832716496373970131e+03,3.832716496373970131e+03,3.869804053972039583e+03,3.869804053972039583e+03,3.356666366969930095e+03,3.541995106697139818e+03,3.851394370577839254e+03,3.851394370577839254e+03,3.919479250699409931e+03,3.919479250699409931e+03,3.678205798500319361e+03,3.678205798500319361e+03,3.140335705083048651e+03,3.086869446877530663e+03,3.851394370577839254e+03,3.919479250699409931e+03,3.919479250699409931e+03,3.678205798500319361e+03,3.678205798500319361e+03,3.067615668336131421e+03,3.476492275981579951e+03,3.476492275981579951e+03,3.218724802400769477e+03,3.218724802400769477e+03,3.476492275981579951e+03,3.218724802400769477e+03
